episode,global_step,algorithm,fading_model,hidden_dim,actor_lr,critic_lr,batch_size,exploration_noise,target_policy_noise,target_noise_clip,policy_delay,control_mode,role_switching,user_mobile,observation_mode,normalize_observations,episode_reward_bps_step,avg_shaped_reward,avg_R_legit_mbps,avg_R_eve_mbps,avg_R_sec_mbps,eval_R_sec_mbps,last_eval_R_sec_mbps,episode_secrecy_mbits,avg_energy_j,avg_jammer_power_w,steps,relay_path_m,jammer_path_m,relay_displacement_m,jammer_displacement_m,final_d_UR_m,final_d_RB_m,final_d_UE_m,final_d_JE_m,rolling20_avg_R_sec_mbps,rolling100_avg_R_sec_mbps,convergence_gap20_100_mbps,critic_loss,actor_loss,replay_size
500,100000,TD3PG,rician,64,0.001,0.001,64,0.2687503125,0.2,0.5,2,velocity,False,True,full,True,1419.1819279972706,7.095909639986353,8.969048402476401,1.0775378156422986,7.891510586834099,5.803347561947233,5.803347561947233,157.830211736682,6.920481840422514,0.4734089747624269,200,379.947738501913,380.2877149214365,379.6230538812542,379.9503023476253,404.54775144983114,395.306347198403,263.2049355076467,339.10367836478,7.251156694938746,7.759368475583906,0.5082117806451603,175.40054321289062,-448.92498779296875,100000
501,100200,TD3PG,rician,64,0.001,0.001,64,0.2686878125,0.2,0.5,2,velocity,False,True,full,True,1215.2254047722395,6.076127023861197,9.187396834676901,1.7321928281480747,7.455204006528828,,5.803347561947233,149.1040801305766,6.325692436393711,0.34167471423857504,200,350.00533119068,325.09847812136564,331.22030094305615,262.2127326590467,213.67451115752667,222.58644352995026,624.100348560022,1069.063680153185,7.167973465353732,7.745187149843697,0.5772136844899647,148.23605346679688,-439.2611389160156,100000
502,100400,TD3PG,rician,64,0.001,0.001,64,0.2686253125,0.2,0.5,2,velocity,False,True,full,True,1302.7835680816,6.513917840407999,8.695978169682151,1.65260335239683,7.694594340658124,,5.803347561947233,153.8918868131625,6.624130208576335,0.30504942649965866,200,329.96509929495585,362.782343124959,306.2207621533572,332.6094494620362,348.15784988076985,522.2029334316852,859.9180424900317,327.4796092400792,7.160444336120937,7.744089628226905,0.5836452921059676,3511.42529296875,-458.3947448730469,100000
503,100600,TD3PG,rician,64,0.001,0.001,64,0.26856281249999997,0.2,0.5,2,velocity,False,True,full,True,1425.6631998735334,7.128315999367667,8.922335482487679,0.8980814892902876,8.024253993197407,,5.803347561947233,160.48507986394813,6.497444188572291,0.4563814147200962,200,374.3239678606883,343.5287181385849,372.1672780143598,140.27542526401672,601.6824659271008,110.18930159083804,688.2287374907112,772.9814067479796,7.1672558541314215,7.735615503481478,0.5683596493500565,240.7138214111328,-432.24090576171875,100000
504,100800,TD3PG,rician,64,0.001,0.001,64,0.2685003125,0.2,0.5,2,velocity,False,True,full,True,1419.5323873559303,7.097661936779652,8.49726032451366,0.7882968946336962,7.708963429879966,,5.803347561947233,154.17926859759933,4.7013547858610485,0.46086151619860066,200,311.66335080192425,188.29703670409077,254.70899034954974,75.6832959614003,656.6260777659221,240.90734176904152,863.2448646575342,1011.4913032317353,7.1486008061857005,7.730346566808247,0.5817457606225469,39.47627639770508,-443.0376281738281,100000
505,101000,TD3PG,rician,64,0.001,0.001,64,0.2684378125,0.2,0.5,2,velocity,False,True,full,True,1629.7958941488714,8.148979470744358,9.366550119779333,0.448246490325565,8.918303629453767,,5.803347561947233,178.36607258907534,6.557685848039049,0.46899066931166117,200,373.5809665151632,353.7494489934211,369.2526015060987,228.2666186468691,346.98414538441654,185.9946307220802,347.2988632487159,130.31004096190287,7.320813190657927,7.743400733891564,0.4225875432336368,99.26295471191406,-466.81683349609375,100000
506,101200,TD3PG,rician,64,0.001,0.001,64,0.2683753125,0.2,0.5,2,velocity,False,True,full,True,1345.8902995560754,6.729451497780377,8.686764388992266,1.160543995281397,7.526220393710863,,5.803347561947233,150.52440787421727,6.905602876467726,0.42465055090187404,200,379.71944017138486,379.6686498223461,379.3773694227723,379.28638491262325,507.21147299212134,179.80044745151127,561.5041242447829,927.248098510759,7.457897470229466,7.731113769365712,0.2732162991362461,25.071434020996094,-451.76611328125,100000
507,101400,TD3PG,rician,64,0.001,0.001,64,0.2683128125,0.2,0.5,2,velocity,False,True,full,True,1317.4162967092798,6.587081483546399,7.84206918802634,0.4980732261532408,7.343995961873096,,5.803347561947233,146.87991923746193,6.5591937239080496,0.46203212659655385,200,377.8152295092217,344.5947814355297,377.2595693209996,80.62679781552218,704.338250140417,202.84039677621803,866.0666610321564,717.9610538111501,7.475430387500762,7.724827813675331,0.24939742617456861,2973.91064453125,-453.1840515136719,100000
508,101600,TD3PG,rician,64,0.001,0.001,64,0.2682503125,0.2,0.5,2,velocity,False,True,full,True,1367.8933076859169,6.839466538429584,8.068287378206513,0.1887197946722353,7.8795675835342704,,5.803347561947233,157.5913516706854,6.8938227892260935,0.3672336350199311,200,379.18308781512985,371.8856227789095,378.3492664888125,366.31999351587854,691.6661071701476,255.15351830714118,596.7246725257764,164.77872592435284,7.478576794747989,7.708143117277035,0.2295663225290463,3221.55078125,-437.19879150390625,100000
509,101800,TD3PG,rician,64,0.001,0.001,64,0.2681878125,0.2,0.5,2,velocity,False,True,full,True,1376.2981433233888,6.881490716616944,7.855065027859615,0.21634755790279708,7.638717469956819,,5.803347561947233,152.77434939913638,6.550768855631458,0.4517046048494542,200,351.2395992452192,374.13970608707405,296.3205059065827,368.47650140873606,792.107706440665,198.77583056637144,912.698968349816,649.6645679363809,7.504102214189027,7.706230668621283,0.20212845443225635,96.45406341552734,-441.0096130371094,100000
510,102000,TD3PG,rician,64,0.001,0.001,64,0.2681253125,0.2,0.5,2,velocity,False,True,full,True,1320.3768747031463,6.601884373515731,7.856256475699658,0.3565706093769789,7.499685866322674,,5.803347561947233,149.99371732645352,6.898171863935434,0.4735584348722581,200,379.1585419386477,379.21471283349587,377.3105821334757,378.8378392776622,706.6888924345262,243.23783907561776,772.3741149578156,457.5380172426279,7.479894237123754,7.704120521854394,0.22422628473063977,3071.78369140625,-457.7966613769531,100000
511,102200,TD3PG,rician,64,0.001,0.001,64,0.26806281249999997,0.2,0.5,2,velocity,False,True,full,True,1254.5643440108718,6.272821720054359,8.420740565299567,1.3897976396488683,7.030942925650698,,5.803347561947233,140.61885851301395,6.502178872438732,0.2516940841858744,200,350.0756583883924,371.9878495872775,247.86772705725758,335.9960198107642,605.7573222315889,432.55248885408787,205.49333954057892,295.25433611147827,7.433318790866406,7.696394169459013,0.26307537859260677,343.7632751464844,-446.17584228515625,100000
512,102400,TD3PG,rician,64,0.001,0.001,64,0.2680003125,0.2,0.5,2,velocity,False,True,full,True,1080.0500156053156,5.400250078026578,8.57289961598476,2.3640080385562534,6.208891577428504,,5.803347561947233,124.1778315485701,6.426395560433597,0.4253053371989163,200,349.62960366915365,363.19971593054555,95.3359623380142,172.1063642302207,564.250448758874,286.65287137633294,255.6207384713944,678.6548601647291,7.332292789004546,7.670083838203994,0.33779104919944825,98.85829162597656,-439.6839599609375,100000
513,102600,TD3PG,rician,64,0.001,0.001,64,0.2679378125,0.2,0.5,2,velocity,False,True,full,True,1370.114145253205,6.8505707262660245,8.664234343028337,1.0329078257453765,7.631326517282957,,5.803347561947233,152.62653034565915,6.781077585751483,0.4738103354622212,200,379.6664953155848,368.0157855165381,379.29686427255467,269.74639735253896,392.58219106174164,106.93421349587341,336.1058323271082,541.171379941249,7.28068951721167,7.658540126070588,0.3778506088589184,116.55331420898438,-442.49334716796875,100000
514,102800,TD3PG,rician,64,0.001,0.001,64,0.26787531249999996,0.2,0.5,2,velocity,False,True,full,True,1489.3064708448492,7.446532354224246,8.280085313328076,0.09066916234017794,8.189416150987904,,5.803347561947233,163.7883230197581,6.436761738578665,0.4733571967022445,200,360.13074570574247,354.04081152256316,287.9111041272962,314.6886088810064,689.4767023478246,261.18427791953775,752.3938700360474,157.54501552406563,7.59397929726394,7.658498346610454,0.0645190493465142,54.49114990234375,-416.87353515625,100000
515,103000,TD3PG,rician,64,0.001,0.001,64,0.2678128125,0.2,0.5,2,velocity,False,True,full,True,1090.0281652013507,5.450140826006754,7.76272308104204,0.967552311286,6.79517076975604,,5.803347561947233,135.9034153951208,6.716830477997745,0.47145650029100616,200,368.5663445614068,318.57425318721494,357.5312913560546,285.06823613647555,1015.083097278717,438.06035444678105,673.2426632425722,978.4530022426069,7.519329520947565,7.641964927571861,0.12263540662429584,6822.48876953125,-458.4897155761719,100000
516,103200,TD3PG,rician,64,0.001,0.001,64,0.2677503125,0.2,0.5,2,velocity,False,True,full,True,803.1774808827746,4.015887404413873,8.090272799161728,2.788998045076686,5.307001497305357,,5.803347561947233,106.14002994610715,6.476945469808463,0.4685740172014463,200,354.5208598190748,344.9073750485501,309.16377218232014,311.4808907078427,906.1439500473367,693.2206804767235,135.29103445254535,601.3385676435973,7.502973488303009,7.610858458411462,0.10788497010845344,3349.05517578125,-437.6578369140625,100000
517,103400,TD3PG,rician,64,0.001,0.001,64,0.2676878125,0.2,0.5,2,velocity,False,True,full,True,1248.8424985353056,6.244212492676528,9.56016180807025,1.5439802014312372,8.01618160663901,,5.803347561947233,160.3236321327802,6.765356047715338,0.4691381714523558,200,365.74427232350087,269.05994521266825,337.6222501439931,263.8163727745922,136.8597546369472,240.48476307780777,457.78749948193723,835.0671983971935,7.520987765877972,7.610301124251536,0.08931335837356436,67.83305358886719,-430.1204833984375,100000
518,103600,TD3PG,rician,64,0.001,0.001,64,0.2676253125,0.2,0.5,2,velocity,False,True,full,True,1232.7577514029285,6.163788757014642,7.85440226113875,1.7130876118576566,6.840456035883873,,5.803347561947233,136.80912071767747,5.882210154728348,0.29844860862776934,200,285.72476263840394,353.35831676782635,44.17226757605847,307.9440072786649,887.9495087085322,424.5621571089992,619.257176043705,107.5175442851766,7.421466709969563,7.601034719144471,0.17956800917490856,83.77864074707031,-467.209716796875,100000
519,103800,TD3PG,rician,64,0.001,0.001,64,0.26756281249999997,0.2,0.5,2,velocity,False,True,full,True,683.2324445542569,3.4161622227712845,8.469994782849113,4.328063995387938,4.1428786931503865,,5.803347561947233,82.85757386300774,6.319582092365837,0.4411361171955546,200,317.59104484648765,379.8580955226263,106.14809221949915,379.3048857471145,572.1453760775323,282.3793837892995,81.346170659421,612.9726270930227,7.287164151801731,7.570264559318211,0.28310040751648025,361.51690673828125,-431.98468017578125,100000
520,104000,TD3PG,rician,64,0.001,0.001,64,0.2675003125,0.2,0.5,2,velocity,False,True,full,True,1294.5551059539368,6.4727755297696845,7.9723211551706745,0.6967079412648296,7.275613213905839,,5.803347561947233,145.5122642781168,6.724922209563749,0.47160305150843157,200,368.222245977481,374.3774289733525,343.2393838570702,281.8874716995298,691.9519238547358,297.77545888753514,483.2088223654823,477.9155808786491,7.256369283155318,7.549952830056279,0.2935835469009609,38.027610778808594,-451.7986755371094,100000
521,104200,TD3PG,rician,64,0.001,0.001,64,0.2674378125,0.2,0.5,2,velocity,False,True,full,True,1592.7753332182963,7.9638766660914815,9.229592382439419,0.47018523891080016,8.759407143528621,,5.803347561947233,175.18814287057245,6.813395008138862,0.47680925840811555,200,375.25069464684736,373.92707290936283,371.81693851376093,279.06956224371254,454.83537854651814,186.79849151771342,804.1815283561069,605.7750920016548,7.3215794400053085,7.552002723677789,0.23042328367248022,4883.96484375,-471.3836364746094,100000
522,104400,TD3PG,rician,64,0.001,0.001,64,0.2673753125,0.2,0.5,2,velocity,False,True,full,True,1453.7168250761665,7.2685841253808325,8.828002632298267,0.8513419733860786,7.97666065891219,,5.803347561947233,159.53321317824378,6.099999041525637,0.4730111373038833,200,299.4686534135056,367.6579187618982,237.85444354286952,364.0234898608632,424.24359123682535,302.0492478511176,548.0074537101859,580.8862202650092,7.335682755918012,7.547096889200653,0.21141413328264136,69.90507507324219,-444.29632568359375,100000
523,104600,TD3PG,rician,64,0.001,0.001,64,0.2673128125,0.2,0.5,2,velocity,False,True,full,True,1418.4721660471166,7.092360830235583,8.439220707553261,0.5896180575085569,7.849602650044704,,5.803347561947233,156.99205300089406,6.565876998761968,0.4676244876879791,200,371.6659239024861,353.5405342095237,330.1577497388322,339.07273871801493,751.2061791020418,335.3391188207404,482.13833605104594,500.30273843176434,7.326950188760376,7.539632604142536,0.21268241538215982,1731.6317138671875,-404.9599609375,100000
524,104800,TD3PG,rician,64,0.001,0.001,64,0.2672503125,0.2,0.5,2,velocity,False,True,full,True,1426.615533328578,7.13307766664289,8.776148306972965,0.5475851388230747,8.228563168149892,,5.803347561947233,164.57126336299785,5.864603680254071,0.4692291466862409,200,254.97338116310334,324.4421336351776,199.02223451684972,185.7264539158318,621.9792765824557,446.9957928472274,573.0391378871689,602.2254244881707,7.352930175673873,7.550728315534834,0.19779813986096073,110.72935485839844,-434.914794921875,100000
525,105000,TD3PG,rician,64,0.001,0.001,64,0.2671878125,0.2,0.5,2,velocity,False,True,full,True,1679.846428456554,8.39923214228277,9.876728302991834,0.7946325082816508,9.08209579471018,,5.803347561947233,181.6419158942036,5.811829898009069,0.47371201710887756,200,284.2225787799038,355.79483848407244,115.97943940692397,300.1675951297061,109.91693646451913,390.9479113561782,403.8060363454671,607.4840350549299,7.361119783936694,7.562996179057134,0.20187639512043987,1074.81640625,-452.43316650390625,100000
526,105200,TD3PG,rician,64,0.001,0.001,64,0.2671253125,0.2,0.5,2,velocity,False,True,full,True,751.484866049675,3.757424330248375,7.866630728948705,3.3134975362026906,5.285687220730114,,5.803347561947233,105.7137444146023,6.082849451224889,0.19376070653074923,200,292.12889133010185,261.4696067502771,107.41017136496163,139.5497002201178,837.4487697232953,359.86037076222823,386.5227920833431,551.3286590497271,7.249093125287656,7.527694146326679,0.27860102103902307,55.09368896484375,-439.43023681640625,100000
527,105400,TD3PG,rician,64,0.001,0.001,64,0.26706281249999997,0.2,0.5,2,velocity,False,True,full,True,1538.3221453981535,7.691610726990767,8.911796371684469,0.4329123099282975,8.47888406175617,,5.803347561947233,169.57768123512344,6.847387159431853,0.4751010858560315,200,373.4163260484255,380.15891000265333,288.6602634173701,379.56293568881154,386.3095415024567,314.6633335143474,389.56993902172826,260.8312348315752,7.305837530281809,7.533768287647232,0.22793075736542256,60.16841125488281,-450.45318603515625,100000
528,105600,TD3PG,rician,64,0.001,0.001,64,0.2670003125,0.2,0.5,2,velocity,False,True,full,True,835.2740163826778,4.176370081913389,7.846371124046071,2.4904547163810276,5.796066866473994,,5.803347561947233,115.92133732947987,6.497141736398325,0.27891708643219126,200,258.4506649571489,379.2417791461386,244.92986107779205,378.3186571294464,897.9032204658138,547.9769989217233,360.2046460613126,565.5882630073278,7.201662494428797,7.504525355704145,0.3028628612753481,87.49919128417969,-465.7138977050781,100000
529,105800,TD3PG,rician,64,0.001,0.001,64,0.2669378125,0.2,0.5,2,velocity,False,True,full,True,1350.0005255780372,6.750002627890186,8.13392361685222,0.05713303702266563,8.07679057982956,,5.803347561947233,161.5358115965912,6.913275435341311,0.4760079759052854,200,334.81470725610683,380.0414164591139,313.68162306163356,379.6206564406274,841.5148003086126,582.917120818805,792.793027949641,238.5819693188602,7.2235661499224335,7.496832735294983,0.2732665853725491,34.09355163574219,-461.6440734863281,100000
530,106000,TD3PG,rician,64,0.001,0.001,64,0.26687531249999996,0.2,0.5,2,velocity,False,True,full,True,1553.3699866753311,7.766849933376656,9.618917192934576,0.7636908203620214,8.855226372572552,,5.803347561947233,177.10452745145108,6.576962110075434,0.4394901535606332,200,342.7964691125505,351.232748990181,33.05766115777462,334.74490236126564,228.45192477581924,263.737913968168,293.8370131750413,292.54764758958873,7.291343175234928,7.495994383181754,0.20465120794682612,72.36744689941406,-458.09942626953125,100000
531,106200,TD3PG,rician,64,0.001,0.001,64,0.2668128125,0.2,0.5,2,velocity,False,True,full,True,1084.1917842359492,5.4209589211797455,8.886589871087617,2.6802115114668483,6.206378359620769,,5.803347561947233,124.12756719241538,6.705121131425499,0.36248668923737626,200,370.1203712211418,368.9666585585238,367.3292720349811,342.97976788713623,455.04301756083856,192.42869652534898,178.31848375086466,715.5830832413179,7.250114946933431,7.465689239121838,0.21557429218840696,959.760986328125,-454.05914306640625,100000
532,106400,TD3PG,rician,64,0.001,0.001,64,0.2667503125,0.2,0.5,2,velocity,False,True,full,True,1220.6777218610566,6.103388609305283,9.007145533021982,1.378898626276206,7.628246906745778,,5.803347561947233,152.56493813491556,6.691408385440472,0.4782527185272159,200,372.7416569592102,315.1821395621715,370.9313090805925,282.27628294636617,304.90277309739474,92.55413608187725,673.0563548485985,1102.5696011932362,7.321082713399295,7.4645673895517834,0.1434846761524886,357.3624572753906,-404.9272766113281,100000
533,106600,TD3PG,rician,64,0.001,0.001,64,0.2666878125,0.2,0.5,2,velocity,False,True,full,True,1374.4067193355284,6.872033596677642,7.830930458992383,0.09262289088581706,7.738307568106566,,5.803347561947233,154.76615136213132,6.5601890061892565,0.4711478894397306,200,379.06077595188026,348.5929124502182,378.60729778052763,270.14558045293467,799.8827756964113,249.5562755990373,1311.727602470803,344.191334418837,7.326431765940475,7.4624830683681855,0.13605130242771057,4063.1630859375,-443.3623046875,100000
534,106800,TD3PG,rician,64,0.001,0.001,64,0.2666253125,0.2,0.5,2,velocity,False,True,full,True,1500.6306433536852,7.503153216768426,9.26731925183449,0.49613101134383225,8.771188240490657,,5.803347561947233,175.42376480981315,6.286891185281591,0.47168811604751826,200,307.9813374262027,343.14927316283774,268.39757041876254,326.7727958620441,113.5913921284272,502.7960064963722,843.5187735365239,732.2431348608558,7.355520370415613,7.468451220690927,0.11293085027531369,167.27548217773438,-435.95989990234375,100000
535,107000,TD3PG,rician,64,0.001,0.001,64,0.26656281249999997,0.2,0.5,2,velocity,False,True,full,True,794.0264107303708,3.970132053651854,9.087542647130855,4.293300057193833,4.797818264241925,,5.803347561947233,95.9563652848385,6.766100330733919,0.4757679219350765,200,366.696769219662,379.5734799563295,285.95492131761534,379.2984630171607,472.1313568576166,427.6905267447146,136.26230122557266,678.895998115655,7.2556527451399075,7.43007358439614,0.17442083925623209,5937.2001953125,-427.5052490234375,100000
536,107200,TD3PG,rician,64,0.001,0.001,64,0.2665003125,0.2,0.5,2,velocity,False,True,full,True,1510.545807559592,7.552729037797961,8.624365035918794,0.32119145047969944,8.3031735854391,,5.803347561947233,166.06347170878198,6.519465336096248,0.4756486393599269,200,342.316575975462,379.5066082736125,309.18149705845383,379.13057206987475,581.6033654331607,273.7329173147138,925.1532892766124,470.16116716003245,7.405461349546594,7.426973026081103,0.021511676534508695,2903.855224609375,-432.260498046875,100000
537,107400,TD3PG,rician,64,0.001,0.001,64,0.2664378125,0.2,0.5,2,velocity,False,True,full,True,1166.9137813637797,5.834568906818898,8.836228946487195,2.9962969000529385,6.6018453603607385,,5.803347561947233,132.0369072072148,6.652277012615914,0.2539273939612672,200,360.28743949575875,377.2271263478581,301.44161626396817,376.7218696795855,474.2521301782327,117.80551206524872,571.5993383341186,778.7188677513255,7.33474453723268,7.41721698895462,0.08247245172193995,119.71784210205078,-418.66693115234375,100000
538,107600,TD3PG,rician,64,0.001,0.001,64,0.2663753125,0.2,0.5,2,velocity,False,True,full,True,1370.1340936263173,6.850670468131586,9.983977847704505,1.5934064773497776,8.390571370354728,,5.803347561947233,167.81142740709456,6.533276293107878,0.2794979438583473,200,358.77553295378397,257.5484689590235,284.9209476508291,126.70429545214533,273.31942250226774,70.06666895266268,559.4792273813702,893.1250075547784,7.412250303956223,7.424216965035834,0.011966661079610752,2172.017578125,-417.3392333984375,100000
539,107800,TD3PG,rician,64,0.001,0.001,64,0.2663128125,0.2,0.5,2,velocity,False,True,full,True,1562.8914508431687,7.814457254215844,9.023858937231214,0.5202911053056211,8.503567831925594,,5.803347561947233,170.0713566385119,5.990498733800411,0.36132195424353947,200,291.7654686506918,359.53946937586784,257.46210544992556,351.58508285116255,526.6794399682136,346.05208310364003,699.9559526881877,302.1553757203582,7.630284760894983,7.427043480903063,0.20324127999191965,461.8895568847656,-417.5939636230469,100000
540,108000,TD3PG,rician,64,0.001,0.001,64,0.2662503125,0.2,0.5,2,velocity,False,True,full,True,1615.9579793067956,8.079789896533978,9.834876676546326,1.0186930464847161,8.816183630061612,,5.803347561947233,176.32367260123226,6.245186085060116,0.4632014962220326,200,332.7174031752745,357.6267342425639,275.8272795408469,280.1842502066297,104.53906389723215,259.5042290447648,374.23364882189315,617.6534229482661,7.707313281702771,7.438315180000075,0.2689981017026968,141.87643432617188,-443.88397216796875,100000
541,108200,TD3PG,rician,64,0.001,0.001,64,0.2661878125,0.2,0.5,2,velocity,False,True,full,True,1579.8174077240433,7.899087038620216,9.174794772466688,0.2644798866461472,8.910314885820542,,5.803347561947233,178.20629771641086,6.408196610933058,0.45476731900531,200,374.3031073169909,317.15971071605406,359.26425066077263,297.71885076597664,171.06671512870972,276.5936614522553,387.546091374556,359.5042356711814,7.714858668817368,7.454567578129908,0.2602910906874598,138.28883361816406,-397.0730895996094,100000
542,108400,TD3PG,rician,64,0.001,0.001,64,0.2661253125,0.2,0.5,2,velocity,False,True,full,True,960.2514043295777,4.8012570216478885,8.01077856132462,1.5805810347880966,6.43019752653652,,5.803347561947233,128.6039505307304,6.596358200669453,0.38482667847744373,200,345.3712870911551,301.9796114661378,101.88258690034526,280.2038157534065,698.5311104594331,542.8361811385595,523.9923764415486,811.4603000396867,7.637535512198585,7.447235486905038,0.1903000252935465,202.93820190429688,-415.87982177734375,100000
543,108600,TD3PG,rician,64,0.001,0.001,64,0.26606281249999997,0.2,0.5,2,velocity,False,True,full,True,1306.6052209388563,6.533026104694281,8.442857625787008,0.6415773424805383,7.801280283306471,,5.803347561947233,156.02560566612945,6.742241838232438,0.45214482192167443,200,370.1720329953424,313.01744078348156,340.4081743646899,175.4820350889771,403.77134739800715,201.76444893633652,871.7950981559546,911.0298630255877,7.6351193938616735,7.454462864753165,0.18065652910850805,179.41278076171875,-437.9447937011719,100000
544,108800,TD3PG,rician,64,0.001,0.001,64,0.2660003125,0.2,0.5,2,velocity,False,True,full,True,1379.6593870875554,6.898296935437777,8.953960741615457,0.6667778443242185,8.287182897291238,,5.803347561947233,165.74365794582474,6.650243763238787,0.466327270228133,200,321.94756675465084,353.85673064830183,296.42657243563394,297.8301223750182,251.79163348002376,502.68528479577503,411.1120729278732,348.18557409451074,7.638050380318741,7.457313671625976,0.18073670869276448,141.39418029785156,-430.01971435546875,100000
545,109000,TD3PG,rician,64,0.001,0.001,64,0.2659378125,0.2,0.5,2,velocity,False,True,full,True,1227.918846860497,6.139594234302486,7.807939184870294,0.27516888700743,7.571866631766375,,5.803347561947233,151.43733263532752,6.289653416952482,0.34544006085065077,200,322.3435670086406,275.7538673777251,281.6948050957866,97.1985199693071,781.3633858844216,219.75849424183184,987.9924140905051,377.95253523787255,7.56253892217155,7.449786350595344,0.11275257157620544,211.317138671875,-422.69580078125,100000
546,109200,TD3PG,rician,64,0.001,0.001,64,0.26587531249999996,0.2,0.5,2,velocity,False,True,full,True,1117.5391102508152,5.587695551254075,8.167694916711804,0.9849194030448402,7.225785730993906,,5.803347561947233,144.51571461987814,6.330991857481288,0.27537317264078043,200,332.19323362369494,242.26762896315083,255.94176258161266,170.24197661162475,859.8742588136812,459.0251493042309,488.6623911398958,388.8173265144637,7.65954384768474,7.4379781296013245,0.22156571808341585,963.7805786132812,-430.194580078125,100000
547,109400,TD3PG,rician,64,0.001,0.001,64,0.2658128125,0.2,0.5,2,velocity,False,True,full,True,495.7415655658796,2.478707827829398,8.498010484324203,6.490426307701303,3.273363702037899,,5.803347561947233,65.46727404075799,6.803772965779655,0.15656977467573505,200,376.31230504587995,376.5374036533462,376.0546554454249,375.91932085931995,446.84015742445854,188.04190155367917,86.96161477939962,209.4504523860827,7.399267829698826,7.400069270281736,0.0008014405829097626,4301.97314453125,-409.2187805175781,100000
548,109600,TD3PG,rician,64,0.001,0.001,64,0.2657503125,0.2,0.5,2,velocity,False,True,full,True,1181.5571512915583,5.907785756457791,8.455377814072449,1.5828172260178806,6.95483086840062,,5.803347561947233,139.0966173680124,6.704880934204152,0.2691824194362813,200,363.79518788570715,352.1754517451389,345.71914389318897,338.08887888442507,434.65847376778044,50.40382081652573,648.3213359064133,970.4369186125346,7.457206029795158,7.394905193841002,0.062300835954155254,160.62303161621094,-444.84588623046875,100000
549,109800,TD3PG,rician,64,0.001,0.001,64,0.2656878125,0.2,0.5,2,velocity,False,True,full,True,987.8326002365629,4.9391630011828145,8.587606369135328,3.3107887944810965,5.836239915732158,,5.803347561947233,116.72479831464314,6.862688556802011,0.16923224893033806,200,380.39111467203963,376.97840885578864,379.9472607996219,376.4323730569278,350.37191157275527,281.78681619231327,321.3859811006085,404.7243068930625,7.345178496590288,7.380426857703955,0.03524836111366714,89.96754455566406,-433.4408264160156,100000
550,110000,TD3PG,rician,64,0.001,0.001,64,0.2656253125,0.2,0.5,2,velocity,False,True,full,True,1041.5515605750854,5.2077578028754274,8.333990631063967,1.56907818882484,6.7649124422391225,8.11241260649695,8.11241260649695,135.29824884478245,5.619506358548304,0.40345852453682035,200,191.674813984714,369.5837486044336,120.05587450747069,317.5594208934839,582.2285831218283,467.37333608764186,431.964581728354,736.2150117669087,7.240662800073617,7.372041914229488,0.13137911415587133,33.04730987548828,-436.972900390625,100000
551,110200,TD3PG,rician,64,0.001,0.001,64,0.26556281249999997,0.2,0.5,2,velocity,False,True,full,True,1423.8960814127238,7.119480407063619,8.694074378847972,0.8236914625495535,7.87038291629842,,8.11241260649695,157.40765832596838,6.483988377860458,0.34264653334544465,200,343.88188618070507,374.09846606544056,306.2582862829391,370.9436733613916,654.3518102145632,565.758573048813,203.7907699292415,340.6700977003577,7.323863027907498,7.36013226546996,0.03626923756246203,107.04144287109375,-446.395751953125,100000
552,110400,TD3PG,rician,64,0.001,0.001,64,0.2655003125,0.2,0.5,2,velocity,False,True,full,True,1048.58501253424,5.242925062671199,8.863482510484884,2.526802140178934,6.336680370305948,,8.11241260649695,126.73360740611898,6.7186772992876715,0.25865649879496877,200,358.4559811852844,365.88181397996067,341.28260535972316,116.15883944509731,534.7257225752325,503.25061491306025,340.73689367425123,715.9080771778177,7.259284701085505,7.344457498265745,0.08517279718024007,34.519622802734375,-427.91558837890625,100000
553,110600,TD3PG,rician,64,0.001,0.001,64,0.2654378125,0.2,0.5,2,velocity,False,True,full,True,993.4939071744391,4.967469535872195,8.539388998738032,2.4235056452071224,6.192528353851536,,8.11241260649695,123.85056707703073,6.471770506391233,0.27437432173825843,200,375.44346958633764,317.91662441725634,290.0145529369629,50.662092523756584,558.7867009061638,466.8097781333439,550.2281624073325,1052.196945109439,7.181995740372756,7.323366652253328,0.14137091188057216,52.01401138305664,-451.9281921386719,100000
554,110800,TD3PG,rician,64,0.001,0.001,64,0.2653753125,0.2,0.5,2,velocity,False,True,full,True,1462.9781065819843,7.314890532909922,8.5384339878342,0.4164442540036541,8.121989733830542,,8.11241260649695,162.43979467661086,6.912550723650395,0.4696146360275748,200,379.48049409420724,379.9918445662173,379.1789092587909,379.7185401934809,617.7337318997194,413.37003368749185,969.2420041312917,630.4935734976531,7.14953581503975,7.331004232687986,0.18146841764823662,330.13800048828125,-415.11468505859375,100000
555,111000,TD3PG,rician,64,0.001,0.001,64,0.2653128125,0.2,0.5,2,velocity,False,True,full,True,1318.1934956836928,6.590967478418464,7.917269813387151,0.5498566664605337,7.36741314692662,,8.11241260649695,147.3482629385324,6.679883793999926,0.36561564889415116,200,361.837241863462,376.4699491248385,287.1281099848096,375.08573549700975,687.7605424634035,261.0539090064288,947.702392767937,794.7802978686753,7.278015559173984,7.334575774368663,0.05656021519467824,2639.64794921875,-416.71270751953125,100000
