episode,secrecy
1,2.0290730418593457
2,2.58630181638023
3,2.1548383403509046
4,1.687123896046711
5,2.3513522022990334
6,2.2673103063098874
7,2.5576313255690564
8,2.11626990779315
9,2.4786924993142034
10,2.916088235882124
11,2.814943017684425
12,2.160276128177901
13,2.5489986427379576
14,1.8800675368282607
15,1.658066521954274
16,0.8806715939117538
17,1.2715225585244734
18,1.777581285507908
19,1.9474868042194173
20,2.2479498386947836
21,1.5084664412947182
22,2.0644492317673646
23,1.5838230253662773
24,1.529765074606919
25,1.337456802055586
26,1.8928053873988793
27,1.8730059998075208
28,1.4756324503746203
29,1.3870230659546048
30,1.2433940470652194
31,1.3230582747144768
32,1.2195941357140654
33,1.1164515097521719
34,1.6896139868611595
35,1.2027896134041998
36,0.8718849987827113
37,1.1429554984881363
38,0.9183559350859369
39,0.8709171965817992
40,1.448901208349719
41,1.2776434696121781
42,1.6818646334582437
43,1.2796410763345412
44,1.5338906924499998
45,1.5297162758916374
46,1.269724385375219
47,1.4599588821644627
48,1.567873770939047
49,1.6507421544867436
50,1.7182046263206845
51,1.595730317592852
52,1.362690261627719
53,1.6610176930930798
54,1.7016066779200292
55,1.9126802596982448
56,1.2852357988516103
57,1.4869601951610902
58,1.9979301487885255
59,1.796149418295996
60,1.09310311000557
61,1.1285355860167554
62,1.1064255924341986
63,1.3212971464415326
64,1.2127969797841351
65,1.1882847093002706
66,1.2244680830681396
67,1.5591454380784668
68,1.1158875885977375
69,1.0515831561576945
70,1.3473796230008572
71,1.6009429878504293
72,2.028053768967987
73,1.4654354031913985
74,2.1878416266985736
75,1.4116438622129364
76,1.1173351639540525
77,1.874127304397071
78,1.1829388094498268
79,1.8406080721486366
80,1.1439794238294718
81,1.4743344985348559
82,1.2067416466758103
83,1.1967468506173906
84,1.2061145860212388
85,1.0163817195292575
86,1.2704106688472612
87,1.5966685137918377
88,1.178840498474283
89,1.7144104954728574
90,2.0392834211372897
91,1.358604211922562
92,0.8067696399734691
93,0.9435200237120905
94,0.9590003888120994
95,0.6762362020583234
96,0.8281220206221735
97,2.000446720106294
98,1.5234652492565224
99,1.3293774940085865
100,0.9546362639300812
101,0.9089403394515769
102,0.759719834335674
103,1.0131817960596767
104,1.285602607386341
105,0.8415225522954749
106,1.2572399168910775
107,0.9160499601087981
108,0.8604842739577202
109,0.8493775288708094
110,0.5968556525689388
111,0.9176318083346068
112,0.7773735650667589
113,0.9323109533233215
114,1.0599460118933723
115,0.8772104666601535
116,1.3447740435389455
117,0.8485759939825158
118,0.8934189349831588
119,1.0833748326027888
120,0.9363194289251753
121,0.5387983917982067
122,0.7016436971903096
123,0.7282113364294946
124,1.0602302025253723
125,0.85280061238756
126,0.720575617004901
127,0.7603877256500682
128,0.6190505964630657
129,0.8248881643051934
130,0.646678729224529
131,0.4417724593709542
132,0.40449739231005616
133,0.40485568107351066
134,0.46450406353472046
135,0.597895261440748
136,0.6604712412582004
137,0.31641734126467297
138,0.4347922744636729
139,0.36641551757018226
140,0.3208933287222328
141,0.33636915923323024
