episode,global_step,fading_model,control_mode,user_mobile,use_los_model,observation_mode,normalize_observations,enable_energy_harvesting,observation_has_eh,enable_ntn,satellite_altitude_km,hidden_dim,epsilon,target_tau,episode_reward_bps_step,avg_shaped_reward,avg_R_legit_mbps,avg_R_eve_mbps,avg_R_sec_mbps,avg_num_eves,avg_nearest_eve_distance,avg_mean_eve_distance,avg_max_eve_capacity,eval_R_sec_mbps,last_eval_R_sec_mbps,episode_secrecy_mbits,avg_energy_j,avg_jammer_power_w,steps,relay_path_m,jammer_path_m,relay_displacement_m,jammer_displacement_m,final_d_UR_m,final_d_RB_m,final_d_UE_m,final_d_JE_m,rolling20,rolling20_avg_R_sec_mbps,rolling100,rolling100_avg_R_sec_mbps,convergence_gap,convergence_gap20_100_mbps
1,200,rician,velocity,True,False,full,True,False,False,False,500.0,32,0.9984245833333333,0.005,559.9521662258013,2.7997608311290065,7.874634918325553,7.301932288741308,3.840626423795204,22.0,597.9504107245127,1142.0013367759523,7.301932288741308,,,76.81252847590409,2.5176694549769785,0.25,200,48.04727234674328,49.50429655597881,16.76258645922583,29.50019624247621,845.9008873456708,532.1443303179238,599.4429981852995,361.47407462046783,3.840626423795204,3.840626423795204,3.840626423795204,3.840626423795204,0.0,0.0
2,400,rician,velocity,True,False,full,True,False,False,False,500.0,32,0.99684125,0.005,162.25950521566588,0.8112975260783294,7.61021490725173,11.151128411027459,1.4367061739536968,21.0,167.12932430535204,389.80245977762485,11.151128411027459,,,28.734123479073936,2.512543427820668,0.235,200,44.121211193293384,52.75844389616348,3.973358540065848,26.77275885691159,1004.3957089334275,486.96736585377255,170.7028672369512,744.9555418015433,2.6386662988744503,2.6386662988744503,2.6386662988744503,2.6386662988744503,0.0,0.0
3,600,rician,velocity,True,False,full,True,False,False,False,500.0,32,0.9952579166666666,0.005,315.8631994263769,1.5793159971318846,8.068817031557046,10.164896608686627,2.461179046766855,14.0,98.94743962217495,391.6033087473409,10.164896608686627,,,49.2235809353371,2.4983517314099872,0.26,200,48.11066669283789,32.962022598497576,25.069237540345927,17.595882704215757,751.1890443930812,565.4426814334744,93.80281872790216,428.3755481900608,2.579503881505252,2.579503881505252,2.579503881505252,2.579503881505252,0.0,0.0
4,800,rician,velocity,True,False,full,True,False,False,False,500.0,32,0.9936745833333334,0.005,1003.8070752075877,5.019035376037938,9.171492512693826,6.892028624803368,5.293800579358896,13.0,568.1724769831865,868.2366517276456,6.892028624803368,,,105.87601158717793,2.526756844671249,0.2425,200,53.79927619956862,48.53941434106496,22.925529076836156,10.66479775961182,343.71714721108174,368.6360785866151,553.3770621886875,175.58914586446244,3.258078055968663,3.258078055968663,3.258078055968663,3.258078055968663,0.0,0.0
5,1000,rician,velocity,True,False,full,True,False,False,False,500.0,32,0.99209125,0.005,869.5304372241295,4.347652186120648,8.483516120637917,6.527495761696925,4.627193254212697,19.0,601.3406805639437,1215.7800510430043,6.527495761696925,,,92.54386508425395,2.509769228604392,0.26375,200,45.59432934716346,47.22168353456034,20.36807007028651,9.18222609307631,556.9338841843112,206.98838416696358,585.2848750333628,466.5062567007657,3.5319010956174695,3.5319010956174695,3.5319010956174695,3.5319010956174695,0.0,0.0
6,1200,rician,velocity,True,False,full,True,False,False,False,500.0,32,0.9905079166666667,0.005,831.5825576838392,4.157912788419196,8.653004233287902,6.683092292380996,4.630804247627933,18.0,573.423816880799,1255.4803418191475,6.683092292380996,,,92.61608495255867,2.4972836967278265,0.275,200,40.806881567735175,46.535896611711834,12.48770653935067,19.433641094068882,503.0363522792686,457.66217312601646,556.148208447551,602.4477902981898,3.7150516209525466,3.7150516209525466,3.7150516209525466,3.7150516209525466,0.0,0.0
7,1400,rician,velocity,True,False,full,True,False,False,False,500.0,32,0.9889245833333333,0.005,750.0300775166819,3.7501503875834095,8.223517513892215,7.031845052315313,4.083564449828293,18.0,749.1373300203086,1265.187136052581,7.031845052315313,,,81.67128899656588,2.5286100326542935,0.24375,200,56.10425485075276,45.78028841822791,29.60127069340105,5.653019107411615,661.2018459731769,214.3204177927496,733.3494077817016,860.2173746644343,3.7676963107919383,3.7676963107919383,3.7676963107919383,3.7676963107919383,0.0,0.0
8,1600,rician,velocity,True,False,full,True,False,False,False,500.0,32,0.98734125,0.005,550.6205672940861,2.7531028364704304,7.978437619757485,8.553185171106296,3.061813215558789,15.0,447.36635462397845,944.9332705775093,8.553185171106296,,,61.23626431117578,2.627369156575303,0.245,200,60.114803035540774,78.4859425942261,31.61838505390205,32.54037178336114,795.5224694883227,249.91179414354326,450.57646895402974,1231.1051677718795,3.6794609238877958,3.6794609238877958,3.6794609238877958,3.6794609238877958,0.0,0.0
9,1800,rician,velocity,True,False,full,True,False,False,False,500.0,32,0.9857579166666667,0.005,306.3630581485663,1.5318152907428315,8.624342796434865,11.91891178214534,1.8493279893636445,20.0,86.58105569418238,618.9306648499464,11.91891178214534,,,36.986559787272896,2.5154311085643446,0.25125,200,48.12145826397319,47.36500239353707,12.790321724966663,17.98955237220394,508.193576531914,428.6312703450355,84.81513941162494,579.8913348280946,3.476112820051779,3.476112820051779,3.476112820051779,3.476112820051779,0.0,0.0
10,2000,rician,velocity,True,False,full,True,False,False,False,500.0,32,0.9841745833333333,0.005,617.9136373493604,3.0895681867468023,9.434664675032511,10.587140653759745,3.366638007396603,24.0,95.57151129886667,611.9863968303351,10.587140653759745,,,67.33276014793206,2.5462790720248027,0.25,200,46.3650078485225,60.806334482910074,5.45408118005462,32.89388522578794,264.7453011787584,292.9799074919997,105.65659193195268,391.47246864695416,3.4651653387862615,3.4651653387862615,3.4651653387862615,3.4651653387862615,0.0,0.0
11,2200,rician,velocity,True,False,full,True,False,False,False,500.0,32,0.98259125,0.005,1150.742749543098,5.75371374771549,10.129980428622844,6.6509974393280284,6.0586252225456345,24.0,393.8305428899968,840.2900818562422,6.6509974393280284,,,121.1725044509127,2.514466793038281,0.265,200,46.95746036817349,49.53971623064843,18.41957596173147,17.114567943628888,160.1356693743561,262.29248529866135,391.89289687340994,360.7988869438346,3.700934419128023,3.700934419128023,3.700934419128023,3.700934419128023,0.0,0.0
12,2400,rician,velocity,True,False,full,True,False,False,False,500.0,32,0.9810079166666666,0.005,771.8796525761221,3.8593982628806107,7.567101294005346,6.162842279959638,4.252699424707165,15.0,958.0602574358985,1393.8281570218378,6.162842279959638,,,85.05398849414331,2.5689333496666755,0.24,200,69.70421138891625,50.78463176839802,36.863685731624344,21.653591504781154,1028.294407980297,493.72395454857195,940.769974383931,356.14255126451883,3.7469148362596183,3.7469148362596183,3.7469148362596183,3.7469148362596183,0.0,0.0
13,2600,rician,velocity,True,False,full,True,False,False,False,500.0,32,0.9794245833333334,0.005,511.76487454525426,2.558824372726271,7.894855970207511,8.430628900237165,3.2505184319741063,27.0,150.48250067350867,423.69325219430675,8.430628900237165,,,65.01036863948214,2.5583570122933113,0.27875,200,43.91706292455232,65.56584541392061,25.779240512279735,8.219126508854092,847.0607694630578,497.39978053512465,168.77632863762366,379.5535314800455,3.708730497468425,3.708730497468425,3.708730497468425,3.708730497468425,0.0,0.0
14,2800,rician,velocity,True,False,full,True,False,False,False,500.0,32,0.97784125,0.005,861.3931008814426,4.306965504407213,8.952860114379881,6.9029066227813916,4.581005504315855,17.0,710.4879506933554,980.5065962138069,6.9029066227813916,,,91.62011008631711,2.5209367422381,0.2675,200,38.51888562029405,58.395884539365674,12.82785929788349,34.93548112223398,385.8478441130932,428.1217754724157,711.8749171861017,920.5447037099672,3.771035855100384,3.771035855100384,3.771035855100384,3.771035855100384,0.0,0.0
15,3000,rician,velocity,True,False,full,True,False,False,False,500.0,32,0.9762579166666667,0.005,634.0787616257396,3.170393808128698,8.111164118293676,7.866432914993328,3.586915398216547,17.0,300.1340909774818,706.0003473135295,7.866432914993328,,,71.73830796433094,2.513551379707868,0.275,200,47.60056071312629,45.32292673419856,0.3268723299330287,16.328027738866375,735.7334428717235,484.6945913480645,295.0174307589294,313.961303741289,3.7587611579747953,3.7587611579747953,3.7587611579747953,3.7587611579747953,0.0,0.0
16,3200,rician,velocity,True,False,full,True,False,False,False,500.0,32,0.9746745833333333,0.005,831.3584237154132,4.156792118577066,8.132896078253149,7.074229400856483,4.485622175915468,23.0,440.9949888355183,1022.9617402897954,7.074229400856483,,,89.71244351830937,2.4973954332541384,0.23,200,42.95952648872442,41.77374206554057,7.178020291755379,14.285612035091201,751.6125628496691,439.68533046859056,423.42667820952016,241.9286884800037,3.8041899715960867,3.8041899715960867,3.8041899715960867,3.8041899715960867,0.0,0.0
