episode,global_step,fading_model,hidden_dim,avg_shaped_reward,avg_R_legit_mbps,avg_R_eve_mbps,avg_R_sec_mbps,avg_num_eves,avg_nearest_eve_distance,avg_mean_eve_distance,avg_max_eve_capacity,eval_R_sec_mbps,last_eval_R_sec_mbps,steps,rolling20,rolling20_avg_R_sec_mbps,rolling100,rolling100_avg_R_sec_mbps,convergence_gap,convergence_gap20_100_mbps
30,6000,rician,64,5.470316874048182,8.885716106824512,2.8037349797060314,6.081981127118482,14.0,693.0399892456824,1092.093001780075,2.8037349797060314,,,200,5.282526592397754,5.282526592397754,5.219447150159103,5.219447150159103,0.06307944223865114,0.06307944223865114
31,6200,rician,64,5.070426441299161,8.464151133373749,2.0384862189001876,6.425664914473565,14.0,809.1379243937382,1248.4197100435624,2.0384862189001876,,,200,5.348982461894019,5.348982461894019,5.25835740062086,5.25835740062086,0.09062506127315917,0.09062506127315917
32,6400,rician,64,5.714088707481786,9.058772160316618,2.922710188520615,6.136061971796006,23.0,265.94023993753683,840.0900164200402,2.922710188520615,,,200,5.451109039859591,5.451109039859591,5.285785668470085,5.285785668470085,0.1653233713895057,0.1653233713895057
33,6600,rician,64,6.529257834141491,9.16275363058885,2.1779316770920247,6.984821953496829,21.0,630.6286386349944,1120.7512446597848,2.1779316770920247,,,200,5.507887291404598,5.507887291404598,5.337271616501199,5.337271616501199,0.17061567490339957,0.17061567490339957
34,6800,rician,64,5.775562979458755,8.762479018027888,1.660961395410386,7.1015176226175045,15.0,545.5784655138784,1063.4822672353057,1.660961395410386,,,200,5.5523843455753195,5.5523843455753195,5.389161204916384,5.389161204916384,0.1632231406589355,0.1632231406589355
35,7000,rician,64,0.33678615131184586,7.878133786945167,7.67156117489258,0.8592904794660212,20.0,47.277372962860575,439.3392708544593,7.67156117489258,,,200,5.350981782940766,5.350981782940766,5.259736327046373,5.259736327046373,0.09124545589439315,0.09124545589439315
36,7200,rician,64,4.8081293430171135,7.838746370479387,1.9410474325766904,5.901125891954985,16.0,566.826797080383,1052.0369985906768,1.9410474325766904,,,200,5.419788036482417,5.419788036482417,5.277552703849391,5.277552703849391,0.14223533263302546,0.14223533263302546
37,7400,rician,64,4.881714678412115,7.952630500175121,2.5168767164240866,5.436729493885998,13.0,604.4835007047699,937.26037923186,2.5168767164240866,,,200,5.373029153219621,5.373029153219621,5.281854779255785,5.281854779255785,0.09117437396383554,0.09117437396383554
38,7600,rician,64,3.6386726837577275,8.681289023223565,3.6628122404669825,5.0407964537869265,22.0,199.26625560177118,656.8369557834901,3.6628122404669825,,,200,5.27672927472034,5.27672927472034,5.275511139111868,5.275511139111868,0.0012181356084726147,0.0012181356084726147
39,7800,rician,64,3.8605999651448046,9.85894952836951,5.538185205342244,4.370158193642933,11.0,164.75448759604592,375.0331328609292,5.538185205342244,,,200,5.151522683616406,5.151522683616406,5.252296961022921,5.252296961022921,0.10077427740651501,0.10077427740651501
40,8000,rician,64,6.604378169999669,9.088255842526847,1.6389855563289908,7.449270286197863,12.0,902.4120793716909,1317.8633085316565,1.6389855563289908,,,200,5.296517861554292,5.296517861554292,5.307221294152295,5.307221294152295,0.010703432598003104,0.010703432598003104
41,8200,rician,64,6.156845195648746,8.747644206242807,1.6802755003618266,7.067368705880974,9.0,298.0664454249584,609.4549251220805,1.6802755003618266,,,200,5.319182679507574,5.319182679507574,5.350151718828604,5.350151718828604,0.03096903932102979,0.03096903932102979
42,8400,rician,64,4.0630634242646595,8.308561768885344,2.8097022505528346,5.498859518332503,25.0,276.086283893449,685.8459363729859,2.8097022505528346,,,200,5.336871415068871,5.336871415068871,5.3536923807215535,5.3536923807215535,0.016820965652682318,0.016820965652682318
43,8600,rician,64,4.338003419486312,7.627306147925768,2.7673362730766344,4.870695267604676,24.0,471.0806273509531,923.3772750270183,2.7673362730766344,,,200,5.490278324416741,5.490278324416741,5.342459889718835,5.342459889718835,0.14781843469790523,0.14781843469790523
44,8800,rician,64,4.776009940724683,8.618238156915092,3.272862530239537,5.3462480240250985,19.0,273.67870860799127,758.3607751948408,3.272862530239537,,,200,5.508853811488562,5.508853811488562,5.342545983680342,5.342545983680342,0.16630782780821995,0.16630782780821995
45,9000,rician,64,1.6842332038723191,7.9926171124713585,5.147353642075676,2.8932150496191364,34.0,100.11515360946915,430.52878235477067,5.147353642075676,,,200,5.348662183562219,5.348662183562219,5.288116407367871,5.288116407367871,0.0605457761943482,0.0605457761943482
46,9200,rician,64,3.0362767616204622,7.987716501867306,3.563092553454973,4.434674998112762,16.0,116.7539318215352,651.9210261255491,3.563092553454973,,,200,5.56366779756042,5.56366779756042,5.269563333253629,5.269563333253629,0.29410446430679116,0.29410446430679116
47,9400,rician,64,7.377207589045358,9.772520977380585,1.8172966950918361,7.970005812584209,16.0,416.77435375899825,933.7247232212789,1.8172966950918361,,,200,5.621259869998206,5.621259869998206,5.32701955621811,5.32701955621811,0.2942403137800964,0.2942403137800964
48,9600,rician,64,0.22412734387070404,9.547221448146761,9.379753127464292,0.7301251532434183,19.0,27.11959613682704,572.5205034990258,9.379753127464292,,,200,5.391066712766902,5.391066712766902,5.231250922822803,5.231250922822803,0.15981578994409862,0.15981578994409862
49,9800,rician,64,2.8782518397855097,8.094565832983061,3.688768509181948,4.411782172157555,22.0,116.79516311774034,468.5131274250681,3.688768509181948,,,200,5.250519654499874,5.250519654499874,5.214527070768411,5.214527070768411,0.035992583731462524,0.035992583731462524
50,10000,rician,64,4.538481461524028,7.836595264938551,2.5046951952050525,5.346566626944524,23.0,528.8581409270835,1070.6274152887577,2.5046951952050525,4.838777209821117,4.838777209821117,200,5.2137489294911745,5.2137489294911745,5.217167861891933,5.217167861891933,0.003418932400758301,0.003418932400758301
51,10200,rician,64,5.8546081645454535,8.283973743844879,1.9525257009227894,6.334987772796273,15.0,328.01561569330954,707.8074507737964,1.9525257009227894,,4.838777209821117,200,5.20921507240731,5.20921507240731,5.239085899360646,5.239085899360646,0.02987082695333587,0.02987082695333587
52,10400,rician,64,5.976441808088229,8.284474819428288,1.8503533817934754,6.434121437634812,15.0,477.6665458903637,913.0534157958914,1.8503533817934754,,4.838777209821117,200,5.22411804569925,5.22411804569925,5.2620673520197645,5.2620673520197645,0.037949306320514076,0.037949306320514076
53,10600,rician,64,4.569851961247247,9.024260906342526,3.05901489132508,5.967734177648246,24.0,474.42597176493507,824.1202933805911,3.05901489132508,,4.838777209821117,200,5.173263656906821,5.173263656906821,5.275381820427849,5.275381820427849,0.10211816352102776,0.10211816352102776
54,10800,rician,64,4.625593972353729,8.51601167851326,3.116175691853534,5.399835986659722,27.0,65.54550511130537,517.5129215543291,3.116175691853534,,4.838777209821117,200,5.088179575108931,5.088179575108931,5.27768652720992,5.27768652720992,0.1895069521009889,0.1895069521009889
55,11000,rician,64,5.269890487705124,8.253491584504163,2.496816866545108,5.756674717959059,19.0,462.1428897787937,935.634129933691,2.496816866545108,,4.838777209821117,200,5.333048787033584,5.333048787033584,5.2863954034053595,5.2863954034053595,0.046653383628224354,0.046653383628224354
56,11200,rician,64,5.689268953354723,8.540167082308598,2.4080110117556424,6.136349657653009,24.0,417.95296039805805,932.3593503201466,2.4080110117556424,,4.838777209821117,200,5.344809975318485,5.344809975318485,5.301573157945496,5.301573157945496,0.04323681737298912,0.04323681737298912
57,11400,rician,64,3.050054617959833,8.383995056009919,4.353961230449453,4.059591618259628,17.0,102.65755941569256,780.9283769604403,4.353961230449453,,4.838777209821117,200,5.275953081537167,5.275953081537167,5.2797840081264455,5.2797840081264455,0.00383092658927886,0.00383092658927886
58,11600,rician,64,2.020791928029813,9.260738938603518,6.772304119671924,2.6501042251976403,20.0,60.45279229254234,611.5926846504389,6.772304119671924,,4.838777209821117,200,5.1564184701077025,5.1564184701077025,5.234444701524224,5.234444701524224,0.07802623141652187,0.07802623141652187
59,11800,rician,64,1.0372976399388103,8.555239273208114,7.452965568921744,1.4237739586372768,20.0,35.20908555574688,443.7100515526075,7.452965568921744,,4.838777209821117,200,5.009099258357419,5.009099258357419,5.169857061814277,5.169857061814277,0.16075780345685775,0.16075780345685775
60,12000,rician,64,4.069692176933454,8.902599036453397,4.42606867811258,4.510332746839538,16.0,134.8103125619231,665.1571621859746,4.42606867811258,,4.838777209821117,200,4.862152381389502,4.862152381389502,5.158864989898031,5.158864989898031,0.2967126085085292,0.2967126085085292
61,12200,rician,64,4.894604166209733,9.009724426368779,3.6765040828188567,5.338379616248194,19.0,174.64858509972615,673.3512530339486,3.6765040828188567,,4.838777209821117,200,4.775702926907863,4.775702926907863,5.161807852625083,5.161807852625083,0.38610492571721977,0.38610492571721977
62,12400,rician,64,1.5607964311146956,8.16204055919543,5.2355405165372275,3.0051252614147685,15.0,156.49804849448253,710.3228582580582,5.2355405165372275,,4.838777209821117,200,4.651016214061977,4.651016214061977,5.127022649541045,5.127022649541045,0.47600643547906785,0.47600643547906785
63,12600,rician,64,0.9200419373507067,8.498167496078764,6.688333389692694,1.9309571805911099,14.0,80.79246354123191,456.0005011150143,6.688333389692694,,4.838777209821117,200,4.5040293097112984,4.5040293097112984,5.076291451621206,5.076291451621206,0.5722621419099072,0.5722621419099072
64,12800,rician,64,3.9742306677116805,7.75351127939434,3.031840153894952,4.760164542065469,17.0,423.92281481675525,907.9006497266429,3.031840153894952,,4.838777209821117,200,4.474725135613317,4.474725135613317,5.071351968659396,5.071351968659396,0.5966268330460789,0.5966268330460789
65,13000,rician,64,5.310955164483695,8.207352009836535,2.454767088787363,5.752584921049169,14.0,402.8563593186537,968.9079131509337,2.454767088787363,,4.838777209821117,200,4.617693629184819,4.617693629184819,5.081832475619239,5.081832475619239,0.4641388464344196,0.4641388464344196
66,13200,rician,64,5.583772612413363,8.629472363340087,2.5614628833594164,6.068009479980669,18.0,579.9091490174119,1008.1791971307945,2.5614628833594164,,4.838777209821117,200,4.699360353278214,4.699360353278214,5.096774551442897,5.096774551442897,0.3974141981646824,0.3974141981646824
67,13400,rician,64,4.702660051084031,7.550882750404918,2.380879020830498,5.206994052404378,21.0,667.2907708003165,1144.2662439377073,2.380879020830498,,4.838777209821117,200,4.561209765269223,4.561209765269223,5.098419618621426,5.098419618621426,0.537209853352203,0.537209853352203
68,13600,rician,64,3.9691722152726197,8.9922992587571,4.608264580005912,4.424147474063259,26.0,149.37459022726102,448.1222106566584,4.608264580005912,,4.838777209821117,200,4.745910881310214,4.745910881310214,5.088503851789689,5.088503851789689,0.34259297047947435,0.34259297047947435
69,13800,rician,64,5.429694976427795,9.219431178379303,3.4288974913129726,5.816564807697082,16.0,164.94127137243248,498.9885768414689,3.4288974913129726,,4.838777209821117,200,4.816150013087192,4.816150013087192,5.099055459846317,5.099055459846317,0.2829054467591252,0.2829054467591252
70,14000,rician,64,5.225118063637427,7.720009395453899,1.737330214952158,6.006252375220598,22.0,627.8034668975486,1044.8988533407567,1.737330214952158,,4.838777209821117,200,4.849134300500995,4.849134300500995,5.1120154157802355,5.1120154157802355,0.2628811152792405,0.2628811152792405
71,14200,rician,64,7.157747123091859,9.45636845580919,1.8465046537706173,7.609863802038576,8.0,882.4779632396144,1269.0398597780552,1.8465046537706173,,4.838777209821117,200,4.91287810196311,4.91287810196311,5.1471963789669735,5.1471963789669735,0.23431827700386343,0.23431827700386343
72,14400,rician,64,2.6478631738023735,8.929346851950745,6.0252895895144585,3.0029010643351373,22.0,42.87895641682956,625.555962915837,6.0252895895144585,,4.838777209821117,200,4.741317083298126,4.741317083298126,5.1174144995970865,5.1174144995970865,0.3760974162989603,0.3760974162989603
73,14600,rician,64,6.7560573240029225,9.761514624688646,2.641320521704638,7.125578842123891,21.0,463.39350797055516,1016.0660677164725,2.641320521704638,,4.838777209821117,200,4.7992093165219085,4.7992093165219085,5.144923600179646,5.144923600179646,0.3457142836577374,0.3457142836577374
74,14800,rician,64,6.345444203372888,8.898423207952973,2.0036231173177503,6.898353559974714,23.0,607.1996275160079,1056.998557113502,2.0036231173177503,,4.838777209821117,200,4.874135195187657,4.874135195187657,5.1686185996363365,5.1686185996363365,0.2944834044486795,0.2944834044486795
75,15000,rician,64,6.971987695630226,9.20066978028301,1.757589632271555,7.443080148011458,22.0,360.0842338241516,968.5578201819828,1.757589632271555,,4.838777209821117,200,4.958455466690277,4.958455466690277,5.198944753614671,5.198944753614671,0.24048928692439375,0.24048928692439375
76,15200,rician,64,5.267411370284873,9.52839205798967,2.9931279179560177,6.539813275241298,16.0,605.5838380485308,931.6527577197528,2.9931279179560177,,4.838777209821117,200,4.978628647569692,4.978628647569692,5.21658776047818,5.21658776047818,0.23795911290848792,0.23795911290848792
77,15400,rician,64,3.8895610280339383,8.181009968715225,3.8771942450958723,4.338990112060821,25.0,434.098330651592,812.8589443720109,3.8771942450958723,,4.838777209821117,200,4.9925985722597535,4.9925985722597535,5.205190388420811,5.205190388420811,0.2125918161610576,0.2125918161610576
78,15600,rician,64,5.707075449578533,9.64929842019787,3.3891850117033697,6.267430858667364,19.0,324.95519594925304,764.7015381428339,3.3891850117033697,,4.838777209821117,200,5.1734649039332385,5.1734649039332385,5.218808855988074,5.218808855988074,0.04534395205483577,0.04534395205483577
79,15800,rician,64,7.270977169429454,9.10533580325299,1.4402638278123365,7.665071975440644,15.0,488.8090271470762,1160.1951071435915,1.4402638278123365,,4.838777209821117,200,5.485529804773408,5.485529804773408,5.249774211930512,5.249774211930512,0.23575559284289582,0.23575559284289582
80,16000,rician,64,2.294118151821506,7.950479249072951,5.425918662250053,2.658764391200371,17.0,95.85452535570556,550.4948859927839,5.425918662250053,,4.838777209821117,200,5.392951386991449,5.392951386991449,5.217386589171386,5.217386589171386,0.17556479782006296,0.17556479782006296
81,16200,rician,64,6.405927365220834,9.11460109752459,2.0580464292725114,7.056554668252072,13.0,214.1162194187725,731.5677241246312,2.0580464292725114,,4.838777209821117,200,5.478860139591642,5.478860139591642,5.2400923679254685,5.2400923679254685,0.2387677716661738,0.2387677716661738
82,16400,rician,64,6.0477777097851035,9.374939018163271,2.7690045254571327,6.609786300846194,17.0,385.49384718936585,869.637830344377,2.7690045254571327,,4.838777209821117,200,5.659093191563214,5.659093191563214,5.256795952473282,5.256795952473282,0.40229723908993176,0.40229723908993176
83,16600,rician,64,5.861078297173028,9.868136379872839,3.5473406996209977,6.320795680251841,18.0,244.42343260542972,632.9758147701771,3.5473406996209977,,4.838777209821117,200,5.87858511654625,5.87858511654625,5.269615226301939,5.269615226301939,0.6089698902443113,0.6089698902443113
84,16800,rician,64,4.723047999784775,9.106484247102228,2.978181913852111,6.136715059409005,19.0,457.1442876304334,997.920781747266,2.978181913852111,,4.838777209821117,200,5.947412642413427,5.947412642413427,5.279937843362738,5.279937843362738,0.6674747990506891,0.6674747990506891
85,17000,rician,64,5.399409427494974,9.527172745975918,3.6723734808418587,5.873732756232888,27.0,590.6674954822748,1034.6649671745647,3.6723734808418587,,4.838777209821117,200,5.953470034172613,5.953470034172613,5.286923665867092,5.286923665867092,0.6665463683055206,0.6665463683055206
86,17200,rician,64,2.716891668540114,8.983181086975558,5.896205095678584,3.1880796266897273,25.0,64.98803046128863,732.6046119416991,5.896205095678584,,4.838777209821117,200,5.809473541508066,5.809473541508066,5.262518502620844,5.262518502620844,0.546955038887222,0.546955038887222
87,17400,rician,64,6.638806146214121,8.289650476887624,1.2615884068211292,7.028062070066496,17.0,592.2822158896957,1260.4471790812556,1.2615884068211292,,4.838777209821117,200,5.9005269423911715,5.9005269423911715,5.282812106844357,5.282812106844357,0.6177148355468143,0.6177148355468143
88,17600,rician,64,4.15365625378829,8.121095514905175,3.1367938461884224,4.987223762251735,24.0,154.2478858104633,685.1141835051781,3.1367938461884224,,4.838777209821117,200,5.9286807568005955,5.9286807568005955,5.2794531483830776,5.2794531483830776,0.6492276084175179,0.6492276084175179
89,17800,rician,64,1.6135111720971695,7.718724821824645,4.990932049001073,2.78393383748132,19.0,204.78132287442986,413.00768246369967,4.990932049001073,,4.838777209821117,200,5.7770492082898075,5.7770492082898075,5.251413605563957,5.251413605563957,0.5256356027258509,0.5256356027258509
90,18000,rician,64,3.8641334480952274,7.908945254774501,3.5803901603559636,4.354532260339947,19.0,465.51226137966637,992.5698821649808,3.5803901603559636,,4.838777209821117,200,5.694463202545775,5.694463202545775,5.24144825728369,5.24144825728369,0.4530149452620851,0.4530149452620851
91,18200,rician,64,5.357779732529675,8.438963900876596,2.7042448694557937,5.736914145563253,20.0,681.8250293889457,1033.7687894390585,2.7042448694557937,,4.838777209821117,200,5.600815719722008,5.600815719722008,5.246892937374674,5.246892937374674,0.3539227823473343,0.3539227823473343
92,18400,rician,64,1.3587424221851634,7.992587072340364,5.840230681681652,2.3109197450032424,22.0,69.77200860500066,632.9464997544342,5.840230681681652,,4.838777209821117,200,5.566216653755414,5.566216653755414,5.21498018528368,5.21498018528368,0.3512364684717344,0.3512364684717344
93,18600,rician,64,5.684677492067006,10.083843963648652,3.461597326635608,6.622246637013039,21.0,452.18005403256944,836.8177441688763,3.461597326635608,,4.838777209821117,200,5.5410500434998715,5.5410500434998715,5.230112082614103,5.230112082614103,0.3109379608857683,0.3109379608857683
94,18800,rician,64,3.547065299707628,9.685747099780473,5.783051544253119,3.934904171258252,19.0,62.61855745500024,593.8905757161792,5.783051544253119,,4.838777209821117,200,5.392877574064048,5.392877574064048,5.216333275046488,5.216333275046488,0.17654429901755986,0.17654429901755986
95,19000,rician,64,5.913343632265855,8.152730363860739,1.7566713928770163,6.396058970983721,23.0,417.12469266804743,935.0085505645434,1.7566713928770163,,4.838777209821117,200,5.340526515212661,5.340526515212661,5.228751440266881,5.228751440266881,0.11177507494577998,0.11177507494577998
96,19200,rician,64,7.086467389810577,8.745086370813917,1.2355146137280442,7.5095717570858715,16.0,618.7874163749307,1232.4572047252611,1.2355146137280442,,4.838777209821117,200,5.389014439304889,5.389014439304889,5.252509985233744,5.252509985233744,0.13650445407114464,0.13650445407114464
97,19400,rician,64,5.030050174766139,9.113546668168386,2.820658042179076,6.2984916866507925,19.0,566.5278770908084,976.3155446200678,2.820658042179076,,4.838777209821117,200,5.486989518034389,5.486989518034389,5.2632933017431975,5.2632933017431975,0.22369621629119152,0.22369621629119152
98,19600,rician,64,7.873610436494158,9.685459445918543,1.2493732244418478,8.436086221476696,15.0,603.8184845191294,1010.1204575556602,1.2493732244418478,,4.838777209821117,200,5.595422286174855,5.595422286174855,5.2956687396996625,5.2956687396996625,0.29975354647519215,0.29975354647519215
99,19800,rician,64,1.1448516635339845,8.75589252404131,7.40480750298489,1.6768927078588989,25.0,46.471772515484396,562.6757630964081,7.40480750298489,,4.838777209821117,200,5.296013322795768,5.296013322795768,5.259115446448746,5.259115446448746,0.03689787634702224,0.03689787634702224
100,20000,rician,64,6.476181019275009,9.28700310205075,1.5235350984106695,7.763468003640077,28.0,830.3512287334923,1245.8982843054755,1.5235350984106695,4.470680167907662,4.470680167907662,200,5.551248503417753,5.551248503417753,5.284158972020659,5.284158972020659,0.2670895313970938,0.2670895313970938
