episode,bs_beamformer,uav_trajectory,jammer_beamformer
1,-0.045255687984430484,-0.045255687984430484,-0.045255687984430484
2,0.1724303520513277,0.1724303520513277,0.1724303520513277
3,0.018514552385168817,0.018514552385168817,0.018514552385168817
4,0.21132355099844063,0.21132355099844063,0.21132355099844063
5,0.28308138048733794,0.28308138048733794,0.28308138048733794
6,-0.10810779840147909,-0.10810779840147909,-0.10810779840147909
7,0.08269531226989306,0.08269531226989306,0.08269531226989306
8,-0.018481812314273524,-0.018481812314273524,-0.018481812314273524
9,-0.06549264265854894,-0.06549264265854894,-0.06549264265854894
10,-0.3011783850986706,-0.3011783850986706,-0.3011783850986706
11,-1.833928515104364,-1.833928515104364,-1.833928515104364
12,-0.1686072267338265,-0.1686072267338265,-0.1686072267338265
13,-0.4964908086216741,-0.4964908086216741,-0.4964908086216741
14,0.07571636507633342,0.07571636507633342,0.07571636507633342
15,0.5226283826025897,0.5226283826025897,0.5226283826025897
16,-0.30338583269249314,-0.30338583269249314,-0.30338583269249314
17,-0.247307030466308,-0.247307030466308,-0.247307030466308
18,0.2254171337347852,0.2254171337347852,0.2254171337347852
19,-0.3256969834581689,-0.3256969834581689,-0.3256969834581689
20,0.07595266800060951,0.07595266800060951,0.07595266800060951
21,0.14114903672474627,0.14114903672474627,0.14114903672474627
22,0.06051220391631828,0.06051220391631828,0.06051220391631828
23,-0.8872023562792802,-0.8872023562792802,-0.8872023562792802
24,0.12477795631131597,0.12477795631131597,0.12477795631131597
25,-0.2690144887538144,-0.2690144887538144,-0.2690144887538144
26,0.3083518259529441,0.3083518259529441,0.3083518259529441
27,-0.12895603393125055,-0.12895603393125055,-0.12895603393125055
28,0.06049763080878792,0.06049763080878792,0.06049763080878792
29,-0.12828277619974826,-0.12828277619974826,-0.12828277619974826
30,-0.731810062292614,-0.731810062292614,-0.731810062292614
31,-0.42381046432806907,-0.42381046432806907,-0.42381046432806907
32,-0.07285963059974729,-0.07285963059974729,-0.07285963059974729
33,0.2421247747066357,0.2421247747066357,0.2421247747066357
34,-0.6501251581164261,-0.6501251581164261,-0.6501251581164261
35,-0.38640025034883346,-0.38640025034883346,-0.38640025034883346
