episode,global_step,fading_model,hidden_dim,avg_shaped_reward,avg_R_legit_mbps,avg_R_eve_mbps,avg_R_sec_mbps,avg_num_eves,avg_nearest_eve_distance,avg_mean_eve_distance,avg_max_eve_capacity,eval_R_sec_mbps,last_eval_R_sec_mbps,steps,rolling20,rolling20_avg_R_sec_mbps,rolling100,rolling100_avg_R_sec_mbps,convergence_gap,convergence_gap20_100_mbps
20,4000,rayleigh,64,3.953946889072475,7.932290594731408,3.780496624381727,4.283074196505284,21.0,692.8931600700417,1526.7717726582157,3.780496624381727,,,200,3.5289812275894796,3.5289812275894796,3.5289812275894796,3.5289812275894796,0.0,0.0
21,4200,rayleigh,64,4.983245104998186,9.247747003193565,3.946225013695498,5.327555551487412,22.0,615.7367023510665,1134.12917340898,3.946225013695498,,,200,3.684880739233889,3.684880739233889,3.6146276239655712,3.6146276239655712,0.07025311526831768,0.07025311526831768
22,4400,rayleigh,64,1.5438463316210933,7.687912596663999,4.867819647811896,2.9304603888991214,21.0,79.55829470035552,575.4458478758303,4.867819647811896,,,200,3.678011165529251,3.678011165529251,3.5835291132807328,3.5835291132807328,0.09448205224851813,0.09448205224851813
23,4600,rayleigh,64,3.517873056707832,7.817670971413422,4.088094156342205,3.823273950831245,22.0,190.16495992146528,686.1630890030267,4.088094156342205,,,200,3.625263277109832,3.625263277109832,3.593952801869886,3.593952801869886,0.03131047523994601,0.03131047523994601
24,4800,rayleigh,64,1.538290159839251,8.324923308048099,6.810086025385334,1.963552031062177,19.0,348.0254745183993,785.6332767693812,6.810086025385334,,,200,3.6747998162347186,3.6747998162347186,3.5260194364195647,3.5260194364195647,0.1487803798151539,0.1487803798151539
25,5000,rayleigh,64,1.7357754108568437,9.010067427322573,6.326292957987006,2.9373715859486507,24.0,66.09799305412861,638.8916253058101,6.326292957987006,,,200,3.6794037720248647,3.6794037720248647,3.502473522400728,3.502473522400728,0.1769302496241365,0.1769302496241365
26,5200,rayleigh,64,2.189686156969283,8.491796242424265,6.250741842382215,2.502347235067107,16.0,156.81479909683708,487.40064759685805,6.250741842382215,,,200,3.6772505081845117,3.6772505081845117,3.4640071267340504,3.4640071267340504,0.2132433814504613,0.2132433814504613
27,5400,rayleigh,64,1.9914552810467807,8.855007861043902,5.8266398332746885,3.2611208194011536,21.0,181.1837686753797,832.9960425124176,5.8266398332746885,,,200,3.6633160876422557,3.6633160876422557,3.4564928190550543,3.4564928190550543,0.20682326858720135,0.20682326858720135
28,5600,rayleigh,64,2.923779284271342,7.821483989796004,4.354044828192569,3.548195612110415,26.0,789.9392258146105,1330.052991848727,4.354044828192569,,,200,3.6091544263412296,3.6091544263412296,3.4597679188070316,3.4597679188070316,0.14938650753419802,0.14938650753419802
29,5800,rayleigh,64,5.64780474501825,9.14000348209237,2.9838346393042063,6.172011106991878,15.0,581.8953814311391,1064.6842003127977,2.9838346393042063,,,200,3.6550398874929058,3.6550398874929058,3.5532935459858193,3.5532935459858193,0.1017463415070865,0.1017463415070865
30,6000,rayleigh,64,3.1996829841213175,8.062012674624526,4.513634548888433,3.643439720531469,20.0,707.8829351982326,1147.2177234260835,4.513634548888433,,,200,3.5781283877482624,3.5781283877482624,3.5562984184706745,3.5562984184706745,0.021829969277587846,0.021829969277587846
31,6200,rayleigh,64,3.320967018924149,7.603643094006763,4.040718454786631,3.722239360820676,20.0,616.0149624406188,1242.5207921580932,4.040718454786631,,,200,3.6080722394573073,3.6080722394573073,3.5616513520948683,3.5616513520948683,0.04642088736243899,0.04642088736243899
32,6400,rayleigh,64,5.575437020646883,9.021086270799122,2.6484537791081904,6.388275025571788,16.0,419.18021087322296,821.7683477371966,2.6484537791081904,,,200,3.7645619361015106,3.7645619361015106,3.649983341891022,3.649983341891022,0.11457859421048866,0.11457859421048866
33,6600,rayleigh,64,2.6389859355521543,8.635391763897424,5.446642928366111,3.2523011525011314,18.0,285.3364350088022,747.0760823774385,5.446642928366111,,,200,3.68361647867662,3.68361647867662,3.6379323664549648,3.6379323664549648,0.04568411222165514,0.04568411222165514
34,6800,rayleigh,64,1.7630394464906083,7.776919023597937,5.905175174511313,2.1540774947372836,23.0,82.72633676172919,394.2844037293137,5.905175174511313,,,200,3.6782386342959525,3.6782386342959525,3.594289576110327,3.594289576110327,0.0839490581856257,0.0839490581856257
35,7000,rayleigh,64,2.1998124501363234,7.543510555193286,5.1436336354569185,2.631934442819139,20.0,481.66610921304715,849.1213063561327,5.1436336354569185,,,200,3.6148383205180585,3.6148383205180585,3.5667937151591502,3.5667937151591502,0.04804460535890831,0.04804460535890831
36,7200,rayleigh,64,4.168394469272546,8.839871787802787,4.183165554978798,4.708435737245162,31.0,262.8098312378323,802.949211484962,4.183165554978798,,,200,3.6262603397132858,3.6262603397132858,3.5985059935504284,3.5985059935504284,0.027754346162857324,0.027754346162857324
37,7400,rayleigh,64,1.8206688153065818,7.225374375164765,4.1610237917535216,3.180882993768603,15.0,519.2560598619943,944.9426795868163,4.1610237917535216,,,200,3.60707706220457,3.60707706220457,3.5872188854482165,3.5872188854482165,0.019858176756353263,0.019858176756353263
38,7600,rayleigh,64,3.0888939344358812,8.021176100985109,4.574853126223641,3.556375995839803,17.0,181.1064300632535,824.7690368539124,4.574853126223641,,,200,3.578591829894137,3.578591829894137,3.5864072304585215,3.5864072304585215,0.007815400564384678,0.007815400564384678
39,7800,rayleigh,64,-0.1048647122844077,8.261435831237504,10.31003846862223,0.2512775674964178,17.0,9.841494838206897,430.6798320100021,10.31003846862223,,,200,3.5119100984817955,3.5119100984817955,3.5008910852543655,3.5008910852543655,0.01101901322742993,0.01101901322742993
40,8000,rayleigh,64,3.9203919181702402,8.502093604935249,3.5297100230939367,4.980328939763308,23.0,485.0733173457712,1002.2165075756758,3.5297100230939367,,,200,3.546772835644697,3.546772835644697,3.5378770316170884,3.5378770316170884,0.008895804027608367,0.008895804027608367
41,8200,rayleigh,64,3.296049666297735,7.979435771557249,2.7530106897336375,5.25447380334958,19.0,537.9430388248525,953.0191849072061,2.7530106897336375,,,200,3.5431187482378057,3.5431187482378057,3.5797452455617838,3.5797452455617838,0.03662649732397805,0.03662649732397805
42,8400,rayleigh,64,1.7494806797477633,9.115244218753466,7.269551733373848,2.156606703402135,20.0,77.44041315901342,476.88597768101573,7.269551733373848,,,200,3.5044260639629563,3.5044260639629563,3.5458609945579824,3.5458609945579824,0.04143493059502612,0.04143493059502612
43,8600,rayleigh,64,1.1457210597790244,8.835163284239721,7.5777793441414705,1.7659121772654125,14.0,67.95958463422356,445.6343845005591,7.5777793441414705,,,200,3.401557975284664,3.401557975284664,3.5044668360162947,3.5044668360162947,0.10290886073163064,0.10290886073163064
44,8800,rayleigh,64,3.0701357123759205,8.585396429771556,4.037585308197977,4.60228006974584,22.0,454.27857075650036,833.6561951778517,4.037585308197977,,,200,3.5334943772188474,3.5334943772188474,3.5294171367828753,3.5294171367828753,0.004077240435972129,0.004077240435972129
45,9000,rayleigh,64,2.2630601504195678,9.073731883231412,6.517211117879941,2.762464402815171,25.0,275.12725800328985,638.744322632083,6.517211117879941,,,200,3.524749018062173,3.524749018062173,3.512373742694704,3.512373742694704,0.012375275367468852,0.012375275367468852
46,9200,rayleigh,64,4.50198926539228,8.666409117987254,2.8760137578939426,5.797654921483504,14.0,737.1516219215154,1331.7825608493856,2.8760137578939426,,,200,3.6895144023829936,3.6895144023829936,3.5620537683205478,3.5620537683205478,0.1274606340624458,0.1274606340624458
47,9400,rayleigh,64,1.9397575698042337,7.9768904316799185,4.008483346412749,4.038115817493962,22.0,286.9922079928126,902.686372466613,4.008483346412749,,,200,3.7283641522876336,3.7283641522876336,3.572182748090195,3.572182748090195,0.15618140419743876,0.15618140419743876
48,9600,rayleigh,64,4.15398499342277,7.679418159042778,2.3455439804439946,5.351549253965243,26.0,572.4489048224248,1205.2986364462417,2.3455439804439946,,,200,3.818531834380375,3.818531834380375,3.609252883629258,3.609252883629258,0.20927895075111724,0.20927895075111724
49,9800,rayleigh,64,3.3383269016490384,8.6701504060954,4.9079401666766564,3.8700135947497425,23.0,123.43732432183873,657.9668926933145,4.9079401666766564,,,200,3.703431958768269,3.703431958768269,3.614574530794982,3.614574530794982,0.088857427973287,0.088857427973287
50,10000,rayleigh,64,3.7550506030061808,8.521728682405108,4.254178455885524,4.383643888233742,21.0,718.9428802818718,1245.3107484705445,4.254178455885524,3.140210818756145,3.140210818756145,200,3.7404421671533825,3.7404421671533825,3.629955917943757,3.629955917943757,0.11048624920962569,0.11048624920962569
51,10200,rayleigh,64,1.3524459533293014,8.777336017939362,7.527563418280061,1.7248883506284567,19.0,112.20307865254368,513.412941684868,7.527563418280061,,3.140210818756145,200,3.6405746166437716,3.6405746166437716,3.5926016519179664,3.5926016519179664,0.047972964725805145,0.047972964725805145
52,10400,rayleigh,64,3.328908899048829,8.421736781040607,4.805941453865437,3.7559394280606115,19.0,284.38314095769397,799.0485119893787,4.805941453865437,,3.140210818756145,200,3.508957836768213,3.508957836768213,3.5957427629976326,3.5957427629976326,0.08678492622941958,0.08678492622941958
53,10600,rayleigh,64,4.025532318367124,9.047727150392348,4.657227756278898,4.444635930509717,21.0,261.87643388325097,837.1074885402829,4.657227756278898,,3.140210818756145,200,3.5685745756686424,3.5685745756686424,3.6117596152148415,3.6117596152148415,0.04318503954619901,0.04318503954619901
54,10800,rayleigh,64,0.824813864701978,8.057518250182582,6.839109128992098,1.6757719957054678,13.0,57.458154882999054,625.2125042327382,6.839109128992098,,3.140210818756145,200,3.5446593007170515,3.5446593007170515,3.575907992631335,3.575907992631335,0.031248691914283366,0.031248691914283366
55,11000,rayleigh,64,1.4304258738784068,7.472271667463368,5.732379554392857,2.0358046561483247,21.0,112.46678621624078,606.4424796315722,5.732379554392857,,3.140210818756145,200,3.5148528113835114,3.5148528113835114,3.547906113786189,3.547906113786189,0.03305330240267779,0.03305330240267779
56,11200,rayleigh,64,1.4138395252299525,8.106333692329702,6.802782827893678,1.9101096672412348,13.0,35.21120104271001,734.1811683760409,6.802782827893678,,3.140210818756145,200,3.3749365078833136,3.3749365078833136,3.518659748669316,3.518659748669316,0.1437232407860023,0.1437232407860023
57,11400,rayleigh,64,3.39519640350172,8.320360097156044,4.5334926421740755,3.856133395123292,29.0,301.1694513014366,877.6618186822607,4.5334926421740755,,3.140210818756145,200,3.408699027951048,3.408699027951048,3.5245803389579824,3.5245803389579824,0.11588131100693433,0.11588131100693433
58,11600,rayleigh,64,3.078404971529838,8.52379339998717,4.905774995914925,3.73874205833851,26.0,584.632120947252,1043.5716846747496,4.905774995914925,,3.140210818756145,200,3.417817331075984,3.417817331075984,3.528272782395578,3.528272782395578,0.11045545131959411,0.11045545131959411
59,11800,rayleigh,64,4.985110275309513,9.769739156930116,4.421047064388919,5.369323558637215,22.0,87.4521789969245,620.2023681461252,4.421047064388919,,3.140210818756145,200,3.673719630633024,3.673719630633024,3.559477032840351,3.559477032840351,0.1142425977926731,0.1142425977926731
60,12000,rayleigh,64,3.8531515866780377,8.925693431176152,4.705122527472645,4.251381447147839,15.0,88.69341639725971,527.9078105513034,4.705122527472645,,3.140210818756145,200,3.6372722560022503,3.6372722560022503,3.5710087730788094,3.5710087730788094,0.06626348292344098,0.06626348292344098
61,12200,rayleigh,64,4.408985561941785,7.767029158131926,2.96562244784388,4.828824988273106,16.0,767.7987713703004,1251.8735325572231,2.96562244784388,,3.140210818756145,200,3.615989815248427,3.615989815248427,3.5916287110328144,3.5916287110328144,0.02436110421561244,0.02436110421561244
62,12400,rayleigh,64,3.1255933243628773,8.056066807380958,4.139820125666954,3.953442490917864,27.0,218.05293243927449,905.9320306361756,4.139820125666954,,3.140210818756145,200,3.7058316046242132,3.7058316046242132,3.5974644171599928,3.5974644171599928,0.10836718746422047,0.10836718746422047
63,12600,rayleigh,64,0.2575803203054816,7.6183925154009,6.941267538046875,1.2359900643743076,17.0,151.35460470876325,411.9221230086674,6.941267538046875,,3.140210818756145,200,3.6793354989796576,3.6793354989796576,3.5599806972745056,3.5599806972745056,0.119354801705152,0.119354801705152
64,12800,rayleigh,64,4.070289277885535,9.031794329203858,4.62878781800833,4.473852673488365,17.0,252.5792390069077,770.3786570685168,4.62878781800833,,3.140210818756145,200,3.6729141291667835,3.6729141291667835,3.5742599469028464,3.5742599469028464,0.09865418226393707,0.09865418226393707
65,13000,rayleigh,64,0.3620312245682395,8.688558761505627,7.403304561673241,1.6458734975900138,27.0,93.18823165459597,640.3913643594645,7.403304561673241,,3.140210818756145,200,3.617084583905526,3.617084583905526,3.5445924630672643,3.5445924630672643,0.07249212083826162,0.07249212083826162
66,13200,rayleigh,64,2.199242525711693,7.633684452188433,4.524983554665848,3.236769052900443,26.0,333.1326900320084,900.6611817645016,4.524983554665848,,3.140210818756145,200,3.4890402904763733,3.4890402904763733,3.5399284720041306,3.5399284720041306,0.050888181527757315,0.050888181527757315
67,13400,rayleigh,64,1.3410947411184,9.176952480496992,6.868513207833916,2.519247545183418,16.0,103.92816294362105,675.0961324523025,6.868513207833916,,3.140210818756145,200,3.413096876860846,3.413096876860846,3.5246944283202395,3.5246944283202395,0.11159755145939343,0.11159755145939343
68,13600,rayleigh,64,5.080420781545097,8.412199515264444,3.000804439415787,5.457843719854552,17.0,372.63991152533015,905.0649475248541,3.000804439415787,,3.140210818756145,200,3.4184116001553115,3.4184116001553115,3.5531230943722147,3.5531230943722147,0.1347114942169032,0.1347114942169032
69,13800,rayleigh,64,4.785989581308685,8.23922239313717,3.138594808649422,5.140731566274188,19.0,492.18247807299207,947.7299780445079,3.138594808649422,,3.140210818756145,200,3.4819474987315333,3.4819474987315333,3.5761319128055766,3.5761319128055766,0.09418441407404332,0.09418441407404332
70,14000,rayleigh,64,0.07707174353514962,7.797691016454045,7.399023098228191,1.116923893679301,24.0,89.53073346409727,490.884865940845,7.399023098228191,,3.140210818756145,200,3.3186114990038114,3.3186114990038114,3.5410003696752015,3.5410003696752015,0.22238887067139013,0.22238887067139013
71,14200,rayleigh,64,3.848822930444235,8.859181195547436,4.692222209354446,4.272122441578737,21.0,550.1568102407155,1030.4503759893566,4.692222209354446,,3.140210818756145,200,3.4459732035513255,3.4459732035513255,3.551297863645674,3.551297863645674,0.10532466009434849,0.10532466009434849
72,14400,rayleigh,64,3.1338005229574337,8.098009494609913,3.8469870554957857,4.326078245058844,25.0,445.41102313174974,1032.7869898231518,3.8469870554957857,,3.140210818756145,200,3.4744801444012365,3.4744801444012365,3.562058702276412,3.562058702276412,0.08757855787517554,0.08757855787517554
73,14600,rayleigh,64,5.028878994121019,8.618880812441512,3.291352751766407,5.3785779532076115,14.0,835.7278745512999,1255.5561106680864,3.291352751766407,,3.140210818756145,200,3.521177245536131,3.521177245536131,3.5869425276316345,3.5869425276316345,0.06576528209550325,0.06576528209550325
74,14800,rayleigh,64,1.3869163901931802,8.274607243140032,6.258921126244252,2.3067630005156476,21.0,273.6466257982631,777.0558626837599,6.258921126244252,,3.140210818756145,200,3.5527267957766404,3.5527267957766404,3.5696428042922297,3.5696428042922297,0.016916008515589276,0.016916008515589276
75,15000,rayleigh,64,4.19028802900769,8.58554627228353,4.175201482139772,4.539302471311456,24.0,526.4671393260772,1189.6741097456422,4.175201482139772,,3.140210818756145,200,3.677901686534797,3.677901686534797,3.5825715998524856,3.5825715998524856,0.09533008668231124,0.09533008668231124
76,15200,rayleigh,64,-0.9676671242535168,8.464029570058715,11.536728192983507,0.16021179312273962,26.0,9.66171794567668,498.5193484042658,11.536728192983507,,3.140210818756145,200,3.5904067928288725,3.5904067928288725,3.5375405497639365,3.5375405497639365,0.052866243064936036,0.052866243064936036
77,15400,rayleigh,64,0.6726649232498061,9.236889992464151,8.138180576209137,1.6166869637512284,18.0,106.37806492233021,449.6489070702217,8.138180576209137,,3.140210818756145,200,3.478434471260269,3.478434471260269,3.512594399296239,3.512594399296239,0.03415992803597012,0.03415992803597012
78,15600,rayleigh,64,3.9802082572975634,7.987997117960614,3.6621946137489365,4.3770273500309385,18.0,359.40619873935253,808.7109459824113,3.6621946137489365,,3.140210818756145,200,3.5103487358448917,3.5103487358448917,3.5236768730236068,3.5236768730236068,0.01332813717871506,0.01332813717871506
79,15800,rayleigh,64,5.357416105326884,9.242829820861102,3.5506479110018607,5.7374276864142475,13.0,245.3620176297037,770.6526830228147,3.5506479110018607,,3.140210818756145,200,3.5287539422337426,3.5287539422337426,3.5516990352184252,3.5516990352184252,0.022945092984682613,0.022945092984682613
80,16000,rayleigh,64,3.0144774491514004,7.439948287609254,4.1296940329803915,3.447860985914737,21.0,532.6198205836608,1058.8365443583912,4.1296940329803915,,3.140210818756145,200,3.488577919172087,3.488577919172087,3.550401059602128,3.550401059602128,0.06182314043004089,0.06182314043004089
81,16200,rayleigh,64,1.0324398916856348,7.646616724062732,6.363925125915614,1.7146957788640356,20.0,122.67975040652924,447.619010557305,6.363925125915614,,3.140210818756145,200,3.3328714587016335,3.3328714587016335,3.527738031444868,3.527738031444868,0.19486657274323438,0.19486657274323438
82,16400,rayleigh,64,1.6359257434988073,7.624908971834235,5.699839066486461,2.2054492052720533,27.0,242.25960207255022,736.5723347014449,5.699839066486461,,3.140210818756145,200,3.2454717944193434,3.2454717944193434,3.511612557954955,3.511612557954955,0.26614076353561167,0.26614076353561167
83,16600,rayleigh,64,3.5183257024473864,8.600020433485831,4.642670097723064,4.033117223645101,28.0,295.47891033879563,914.4711243597699,4.642670097723064,,3.140210818756145,200,3.3853281523828826,3.3853281523828826,3.5178957466982097,3.5178957466982097,0.13256759431532705,0.13256759431532705
84,16800,rayleigh,64,1.9234415638630606,8.4783482298215,6.1815328248228525,2.5151103479455457,21.0,212.71197335028194,664.4861681411994,6.1815328248228525,,3.140210818756145,200,3.287391036105742,3.287391036105742,3.505957825284488,3.505957825284488,0.21856678917874595,0.21856678917874595
85,17000,rayleigh,64,1.0566614273196526,8.914301036256171,8.09024389693822,1.381847212686322,21.0,91.4629660342698,412.02563886136363,8.09024389693822,,3.140210818756145,200,3.2741897218605573,3.2741897218605573,3.4809682886656854,3.4809682886656854,0.20677856680512807,0.20677856680512807
86,17200,rayleigh,64,3.9154207699853436,7.701066132316165,2.5434500068669017,5.177655929039274,21.0,812.7580992765029,1345.058458180591,2.5434500068669017,,3.140210818756145,200,3.371234065667499,3.371234065667499,3.5006972147165407,3.5006972147165407,0.12946314904904188,0.12946314904904188
87,17400,rayleigh,64,2.0988305598033494,7.562809966441985,4.909872554931769,2.8627570829452633,18.0,359.1818390047447,895.5664043278189,4.909872554931769,,3.140210818756145,200,3.3884095425555913,3.3884095425555913,3.493364569523768,3.493364569523768,0.10495502696817649,0.10495502696817649
88,17600,rayleigh,64,0.3121617996694621,8.174113542023916,8.493471115481029,0.8184093071879521,18.0,84.73871129002595,425.3921771868271,8.493471115481029,,3.140210818756145,200,3.1564378219222613,3.1564378219222613,3.462967350633589,3.462967350633589,0.3065295287113279,0.3065295287113279
89,17800,rayleigh,64,3.1641435080884777,7.4659276060018485,3.9606879082343154,3.5939135881500706,13.0,473.7310700073412,1011.3759683892755,3.9606879082343154,,3.140210818756145,200,3.0790969230160554,3.0790969230160554,3.4644386566731002,3.4644386566731002,0.3853417336570448,0.3853417336570448
90,18000,rayleigh,64,4.209299020816574,8.431771273117295,2.7843937999335275,5.668548415167872,21.0,570.0936494975949,1096.8541016421161,2.7843937999335275,,3.140210818756145,200,3.3066781490904846,3.3066781490904846,3.4889287651008205,3.4889287651008205,0.18225061601033588,0.18225061601033588
91,18200,rayleigh,64,1.861533888516895,7.526641628010601,4.569088225673632,3.1480682138563516,16.0,327.68146851017787,1041.0430747161743,4.569088225673632,,3.140210818756145,200,3.2504754377043645,3.2504754377043645,3.4851830447574743,3.4851830447574743,0.23470760705310978,0.23470760705310978
92,18400,rayleigh,64,3.271679528503073,7.642286442835709,4.06279348443765,3.6909310453894943,25.0,602.0085588259356,1006.1709352725875,4.06279348443765,,3.140210818756145,200,3.2187180777208972,3.2187180777208972,3.487419436068692,3.487419436068692,0.2687013583477946,0.2687013583477946
93,18600,rayleigh,64,4.5663922424783125,7.917639353662845,2.7462440181683685,5.196558282514686,20.0,518.707554258515,1077.6433542320744,2.7462440181683685,,3.140210818756145,200,3.2096170941862505,3.2096170941862505,3.505797273127251,3.505797273127251,0.29618017894100035,0.29618017894100035
94,18800,rayleigh,64,3.274836954149697,8.957744807079022,5.395154696157325,3.6529748529702233,23.0,103.5073229929246,578.2734705761281,5.395154696157325,,3.140210818756145,200,3.2769276868089796,3.2769276868089796,3.5073629920617506,3.5073629920617506,0.230435305252771,0.230435305252771
95,19000,rayleigh,64,0.6736788189978801,7.68074284938733,7.25329889153544,1.1294447418349771,20.0,66.61943787286343,483.84044395644975,7.25329889153544,,3.140210818756145,200,3.1064348003351556,3.1064348003351556,3.4823322736383107,3.4823322736383107,0.37589747330315504,0.37589747330315504
96,19200,rayleigh,64,2.244272690884205,8.464357227598695,5.988686067017019,2.685133678479895,15.0,168.20939074125778,621.5820977094714,5.988686067017019,,3.140210818756145,200,3.232680894603014,3.232680894603014,3.4740281216054107,3.4740281216054107,0.24134722700239664,0.24134722700239664
97,19400,rayleigh,64,1.717425259703206,7.604761982924993,5.007211115042821,2.7836286137865316,21.0,494.97269135152214,1047.261835526183,5.007211115042821,,3.140210818756145,200,3.291027977104778,3.291027977104778,3.466910600906247,3.466910600906247,0.1758826238014688,0.1758826238014688
98,19600,rayleigh,64,2.4203811011979055,7.936438238283107,5.354652817325076,2.831441890652483,19.0,405.47533375168854,789.1839515935254,5.354652817325076,,3.140210818756145,200,3.213748704135856,3.213748704135856,3.4604262263118204,3.4604262263118204,0.24667752217596428,0.24667752217596428
99,19800,rayleigh,64,3.3206524123168517,9.220975471332407,5.587556822230998,3.747890300555034,20.0,361.3968127764376,786.3945728177804,5.587556822230998,,3.140210818756145,200,3.114271834842895,3.114271834842895,3.4633299038294285,3.4633299038294285,0.3490580689865337,0.3490580689865337
100,20000,rayleigh,64,2.9621977729043505,7.90631486200216,4.404887084571857,3.659130706838342,24.0,773.2922036056545,1207.4212502773275,4.404887084571857,2.685990141859346,2.685990141859346,200,3.1248353208890753,3.1248353208890753,3.4652879118595177,3.4652879118595177,0.34045259097044234,0.34045259097044234
