episode,agent,policy_loss,value_loss,entropy,approx_kl,grad_norm,reward_mean,reward_std
6,bs_beamformer,-6.857095286250114e-07,25232.3330078125,56.77736320495605,0.0,3330.0795654296876,10.112865447998047,0.6616668701171875
6,uav_trajectory,-7.790513336658478e-08,25482.96015625,21.27845878601074,0.0,3542.1275390625,10.10968017578125,0.6626802682876587
6,jammer_beamformer,-4.845671355724334e-07,25171.02265625,56.75391387939453,0.0,3833.3769775390624,10.116392135620117,0.6639940142631531
7,bs_beamformer,1.2200325727462769e-07,23513.8423828125,56.81158103942871,0.0,3010.9166259765625,10.143693923950195,0.6594852209091187
7,uav_trajectory,1.714564859867096e-07,23690.367578125,21.268310737609863,0.0,2994.224853515625,10.172467231750488,0.6455944776535034
7,jammer_beamformer,-4.852190613746643e-08,23296.2486328125,56.74790573120117,0.0,3263.5045166015625,10.146153450012207,0.6211498975753784
8,bs_beamformer,-3.7527643144130706e-07,21847.9810546875,56.84896240234375,0.0,2594.824951171875,10.105020523071289,0.6559890508651733
8,uav_trajectory,-1.1832453310489654e-07,21998.7572265625,21.2718505859375,0.0,2501.0222900390627,10.130309104919434,0.6061651110649109
8,jammer_beamformer,1.9334256649017333e-07,21921.096875,56.764946365356444,0.0,2778.9328125,10.133279800415039,0.6318596005439758
9,bs_beamformer,1.4738179743289948e-07,20784.9607421875,56.88531723022461,0.0,2268.427001953125,10.095520973205566,0.6780563592910767
9,uav_trajectory,4.0428712964057924e-07,20961.83046875,21.266676902770996,0.0,2217.70439453125,10.115520477294922,0.587805449962616
9,jammer_beamformer,2.898275852203369e-07,20603.65078125,56.78326835632324,0.0,2411.1378662109373,10.0614652633667,0.6893718838691711
10,bs_beamformer,3.7364661693572997e-07,20156.048046875,56.917584609985354,0.0,2180.1736328125,10.08110523223877,0.6723063588142395
10,uav_trajectory,-2.9709190130233765e-07,20159.591015625,21.2658899307251,0.0,2211.385546875,10.067480087280273,0.6098588705062866
10,jammer_beamformer,2.1653249859809875e-08,20264.194140625,56.808488845825195,0.0,2215.3607421875,10.109016418457031,0.6191770434379578
11,bs_beamformer,2.5331974029541015e-08,19691.150390625,56.96039085388183,0.0,2170.9934326171874,10.056886672973633,0.6603499054908752
11,uav_trajectory,-1.326669007539749e-07,19700.03671875,21.27076416015625,0.0,2169.9031982421875,10.040294647216797,0.6212264895439148
11,jammer_beamformer,2.4726614356040955e-07,19887.264453125,56.85310363769531,0.0,2189.2405517578127,10.107582092285156,0.5874840021133423
12,bs_beamformer,-7.310882210731506e-08,19494.2146484375,56.98307800292969,0.0,2171.7485107421876,10.075784683227539,0.647913932800293
12,uav_trajectory,-3.311783075332642e-07,19476.284375,21.28318977355957,0.0,2170.3769287109376,10.068509101867676,0.5961254835128784
12,jammer_beamformer,-6.068963557481766e-07,19388.8701171875,56.900997924804685,0.0,2169.601904296875,10.063222885131836,0.6028807163238525
13,bs_beamformer,3.4379772841930387e-07,19048.7865234375,56.97912254333496,0.0,2153.2638916015626,10.028112411499023,0.668582022190094
13,uav_trajectory,-5.722977221012115e-07,18818.8521484375,21.290325164794922,0.0,2138.2908935546875,9.974451065063477,0.6650687456130981
13,jammer_beamformer,3.848690539598465e-08,19135.9962890625,56.92072448730469,0.0,2159.6142578125,10.057144165039062,0.6014356017112732
14,bs_beamformer,-3.811437636613846e-07,19026.571484375,56.960296630859375,0.0,2154.4043701171877,10.074828147888184,0.6096909642219543
14,uav_trajectory,-1.7620623111724852e-07,18880.248046875,21.298332977294923,0.0,2147.043115234375,10.052862167358398,0.604250967502594
14,jammer_beamformer,-2.7909409254789353e-07,18720.9494140625,56.92365036010742,0.0,2138.0854736328124,10.02553939819336,0.5787502527236938
15,bs_beamformer,-2.1206215023994445e-07,18700.3783203125,56.931996536254886,0.0,2136.64560546875,10.064022064208984,0.5795578360557556
15,uav_trajectory,-1.1222437024116517e-08,18616.8392578125,21.306040000915527,0.0,2133.050048828125,10.047452926635742,0.6198000907897949
15,jammer_beamformer,-5.219830200076103e-07,18679.06796875,56.923119354248044,0.0,2137.441650390625,10.074209213256836,0.5732722878456116
16,bs_beamformer,5.098991096019745e-07,18351.344921875,56.903184509277345,0.0,2118.017822265625,10.030391693115234,0.6097180843353271
16,uav_trajectory,5.230074748396874e-07,18513.54921875,21.305002784729005,0.0,2127.2068603515627,10.07201099395752,0.5778753757476807
16,jammer_beamformer,-3.909226506948471e-07,18296.957421875,56.92652053833008,0.0,2115.7085693359377,10.030658721923828,0.5952467918395996
17,bs_beamformer,-2.546235918998718e-07,18275.6841796875,56.86747665405274,0.0,2113.24951171875,10.060462951660156,0.6111660599708557
17,uav_trajectory,-2.0789448171854019e-07,18371.2919921875,21.2971830368042,0.0,2119.2839111328126,10.08879280090332,0.5824028253555298
17,jammer_beamformer,5.778856575489044e-08,18151.996875,56.90783920288086,0.0,2107.7612548828124,10.056605339050293,0.5963537096977234
18,bs_beamformer,1.8309801816940307e-07,18318.7259765625,56.84993362426758,0.0,2117.5884765625,10.132659912109375,0.5283656716346741
18,uav_trajectory,-7.832422852516174e-08,18449.30234375,21.29164924621582,0.0,2125.6427490234373,10.16025447845459,0.5320416688919067
18,jammer_beamformer,-3.034714609384537e-07,18027.3060546875,56.90153427124024,0.0,2102.66484375,10.088276863098145,0.5560070872306824
19,bs_beamformer,-5.092006176710129e-07,18159.4271484375,56.7972713470459,0.0,2107.3274658203127,10.146903038024902,0.5453075766563416
19,uav_trajectory,4.1285529732704164e-07,18131.540234375,21.296242713928223,0.0,2107.25146484375,10.153263092041016,0.5891928672790527
19,jammer_beamformer,1.3969838619232178e-08,17786.4171875,56.94497451782227,0.0,2088.3259033203126,10.086627960205078,0.560022234916687
20,bs_beamformer,3.2470561563968656e-07,18034.326171875,56.69332656860352,0.0,2101.8556884765626,10.159427642822266,0.535951554775238
20,uav_trajectory,3.4520635381340983e-07,18061.1591796875,21.29154415130615,0.0,2103.857470703125,10.17691421508789,0.5235823392868042
20,jammer_beamformer,-5.211681127548218e-07,17874.552734375,56.976233291625974,0.0,2091.4901123046875,10.140641212463379,0.5342319011688232
21,bs_beamformer,-2.9001384973526e-07,17798.58671875,56.56581039428711,0.0,2088.684326171875,10.164188385009766,0.5695770382881165
21,uav_trajectory,3.7923455238342284e-07,17760.225,21.2650484085083,0.0,2085.8717041015625,10.152303695678711,0.5516036152839661
21,jammer_beamformer,-1.5655532479286193e-07,17289.715625,57.0125431060791,0.0,2058.3394775390625,10.058568000793457,0.5983762741088867
22,bs_beamformer,1.628417521715164e-07,17543.885546875,56.471304702758786,0.0,2072.0730224609374,10.157148361206055,0.6043404340744019
22,uav_trajectory,1.8032733350992203e-08,17480.5150390625,21.228591537475587,0.0,2069.2987060546875,10.149066925048828,0.5207964777946472
22,jammer_beamformer,3.518536686897278e-07,17224.97890625,57.07929916381836,0.0,2053.9769287109375,10.102018356323242,0.6124714612960815
23,bs_beamformer,-3.409571945667267e-07,17102.093359375,56.466104125976564,0.0,2046.4076171875,10.1008882522583,0.6297304034233093
23,uav_trajectory,-1.8277205526828766e-07,17294.2091796875,21.210047912597656,0.0,2060.404296875,10.157164573669434,0.5845005512237549
23,jammer_beamformer,-3.825873136520386e-07,17160.247265625,57.09881019592285,0.0,2048.7249267578127,10.132822036743164,0.6016607284545898
24,bs_beamformer,-9.797513484954834e-08,17175.8765625,56.48978462219238,0.0,2051.7587036132813,10.170289039611816,0.5201742649078369
24,uav_trajectory,-1.25751830637455e-07,16968.478125,21.207365608215333,0.0,2039.2793701171875,10.127473831176758,0.6245129704475403
24,jammer_beamformer,-6.631016731262207e-07,17174.8607421875,57.09458999633789,0.0,2051.6010620117186,10.191847801208496,0.5514962077140808
25,bs_beamformer,1.8319115042686461e-07,16970.5568359375,56.495656967163086,0.0,2036.59189453125,10.169974327087402,0.5536162257194519
25,uav_trajectory,1.5730038285255433e-07,16729.308984375,21.19930992126465,0.0,2024.2982543945313,10.124981880187988,0.5949479937553406
25,jammer_beamformer,2.1653249859809875e-08,16941.4365234375,57.05924644470215,0.0,2037.3209716796875,10.180965423583984,0.5619885325431824
26,bs_beamformer,4.9243681132793427e-08,16773.6640625,56.44847030639649,0.0,2024.94697265625,10.1635103225708,0.6167110204696655
26,uav_trajectory,3.725290298461914e-07,16691.0521484375,21.16875057220459,0.0,2020.4531982421875,10.157588005065918,0.5978257060050964
26,jammer_beamformer,1.7415732145309448e-07,16705.547265625,57.0299617767334,0.0,2022.3397094726563,10.177101135253906,0.579479455947876
27,bs_beamformer,3.115274012088776e-08,16476.7478515625,56.375417709350586,0.0,2006.255615234375,10.15339183807373,0.6067869663238525
27,uav_trajectory,-2.928078174591064e-07,16467.4494140625,21.161418151855468,0.0,2008.747509765625,10.156967163085938,0.5821568965911865
27,jammer_beamformer,-3.5599805414676666e-07,16497.71875,57.02663650512695,0.0,2008.9122924804688,10.17664909362793,0.5617251396179199
28,bs_beamformer,-6.612390279769897e-08,16421.9767578125,56.28843002319336,0.0,2004.4750854492188,10.186189651489258,0.5821676254272461
28,uav_trajectory,-4.6566128730773926e-08,16381.62724609375,21.18121337890625,0.0,2003.6509643554687,10.169825553894043,0.5627614259719849
28,jammer_beamformer,5.117850378155708e-07,16370.62685546875,57.04334602355957,0.0,1998.9175415039062,10.187715530395508,0.5680403113365173
29,bs_beamformer,5.100388079881668e-07,16270.1919921875,56.17721672058106,0.0,1993.9579467773438,10.195523262023926,0.5516118407249451
29,uav_trajectory,-3.38628888130188e-07,16091.38994140625,21.181328773498535,0.0,1983.8177001953125,10.156133651733398,0.5833384394645691
29,jammer_beamformer,1.62515789270401e-08,16385.85625,57.112213897705075,0.0,1998.7832153320312,10.24293041229248,0.48560330271720886
30,bs_beamformer,9.615905582904816e-08,16052.67529296875,56.06532516479492,0.0,1981.2807861328124,10.19690990447998,0.5418485999107361
30,uav_trajectory,1.4621764421463013e-07,15925.5943359375,21.16974754333496,0.0,1972.9798828125,10.16294002532959,0.5435275435447693
30,jammer_beamformer,3.8831494748592376e-07,16103.58974609375,57.14848175048828,0.0,1981.9449584960937,10.225310325622559,0.5282809138298035
31,bs_beamformer,1.5739351511001587e-07,15760.185546875,56.108407211303714,0.0,1962.3994873046875,10.176223754882812,0.5921103954315186
31,uav_trajectory,3.366731107234955e-07,15852.13525390625,21.132515716552735,0.0,1966.4142700195312,10.20262336730957,0.48660653829574585
31,jammer_beamformer,1.9720755517482758e-07,15902.174609375,57.15905342102051,0.0,1969.8567626953125,10.22197151184082,0.5202044248580933
32,bs_beamformer,-4.1311141103506087e-07,15603.9865234375,56.17492942810058,0.0,1951.940771484375,10.180898666381836,0.5728517174720764
32,uav_trajectory,2.429820597171783e-07,15617.24423828125,21.082884979248046,0.0,1952.3917358398437,10.186219215393066,0.5420812964439392
32,jammer_beamformer,-1.017935574054718e-07,15499.333203125,57.18922729492188,0.0,1944.5126342773438,10.174212455749512,0.6066733598709106
33,bs_beamformer,-1.234002411365509e-07,15389.31552734375,56.210300064086915,0.0,1937.52548828125,10.181249618530273,0.6011099815368652
33,uav_trajectory,-2.0717270672321319e-07,15524.62607421875,21.039414978027345,0.0,1947.6785888671875,10.225422859191895,0.579748809337616
33,jammer_beamformer,1.628883183002472e-07,15276.241015625,57.25242118835449,0.0,1927.2005859375,10.164955139160156,0.5762202143669128
