episode,global_step,fading_model,control_mode,user_mobile,use_los_model,observation_mode,normalize_observations,enable_energy_harvesting,observation_has_eh,enable_ntn,satellite_altitude_km,hidden_dim,epsilon,target_tau,episode_reward_bps_step,avg_shaped_reward,avg_R_legit_mbps,avg_R_eve_mbps,avg_R_sec_mbps,avg_num_eves,avg_nearest_eve_distance,avg_mean_eve_distance,avg_max_eve_capacity,eval_R_sec_mbps,last_eval_R_sec_mbps,episode_secrecy_mbits,avg_energy_j,avg_jammer_power_w,steps,relay_path_m,jammer_path_m,relay_displacement_m,jammer_displacement_m,final_d_UR_m,final_d_RB_m,final_d_UE_m,final_d_JE_m,rolling20,rolling20_avg_R_sec_mbps,rolling100,rolling100_avg_R_sec_mbps,convergence_gap,convergence_gap20_100_mbps
24,4800,rician,velocity,True,False,full,True,False,False,False,500.0,32,0.9620079166666666,0.005,-212.22478268543816,-1.0611239134271908,9.301392028647673,17.18713114269773,0.07170439479802791,15.0,7.421913098308739,488.185478291904,17.18713114269773,,,1.4340878959605585,2.524052752895719,0.25875,200,49.88721871023895,45.94989919706741,14.171581076542768,17.415650140112504,82.66622298124936,502.5735769336178,10.237328719403461,560.8042194402711,3.7610782129213525,3.7610782129213525,3.691198623648525,3.691198623648525,0.06987958927282767,0.06987958927282767
25,5000,rician,velocity,True,False,full,True,False,False,False,500.0,32,0.9604245833333334,0.005,505.72512836996447,2.5286256418498225,8.02410870167736,8.845766232382491,2.8213866782978196,22.0,263.7821035212894,745.8680376464304,8.845766232382491,,,56.427733565956395,2.529206255902461,0.2575,200,50.67596542488718,49.68433750056196,21.126040372712502,25.04563037811497,791.0266421415907,432.1633316687233,266.17918351684835,839.713482448636,3.655657578021729,3.655657578021729,3.6564061458344965,3.6564061458344965,0.0007485678127676643,0.0007485678127676643
26,5200,rician,velocity,True,False,full,True,False,False,False,500.0,32,0.95884125,0.005,821.2344028981776,4.1061720144908875,8.778486766123168,7.536825808655432,4.409596919803846,17.0,307.3951066445652,713.0131215730585,7.536825808655432,,,88.19193839607692,2.518741928594841,0.27125,200,52.07034478153669,41.59875529332514,15.49659324022972,19.24153520790339,453.2335172656411,112.47996083694149,298.7651613017997,448.6295285493672,3.6909007103204834,3.6909007103204834,3.6853750217563945,3.6853750217563945,0.00552568856408886,0.00552568856408886
27,5400,rician,velocity,True,False,full,True,False,False,False,500.0,32,0.9572579166666667,0.005,716.1567669532344,3.580783834766172,8.613773213764501,7.913659222666314,3.8739911722782496,24.0,425.12607269644354,833.1452261760414,7.913659222666314,,,77.479823445565,2.531341083164381,0.25,200,45.94554079007167,60.6093007172752,2.7987332777698706,35.58584393760746,482.167337322684,482.27324839501273,432.11390606473265,519.4845445778911,3.65103409899954,3.65103409899954,3.6923608051090557,3.6923608051090557,0.04132670610951594,0.04132670610951594
28,5600,rician,velocity,True,False,full,True,False,False,False,500.0,32,0.9556745833333333,0.005,484.62124520717555,2.4231062260358778,8.198095181022596,8.624591086101667,3.3206289875532238,20.0,333.91511686106685,838.331473087132,8.624591086101667,,,66.41257975106448,2.5600830762457845,0.26375,200,37.11819163318278,74.54722292603269,13.93536192548219,43.195938249604794,691.7316538419585,431.7987139230696,339.6152246194203,622.2951565422791,3.5929231912157014,3.5929231912157014,3.679084668767776,3.679084668767776,0.08616147755207448,0.08616147755207448
29,5800,rician,velocity,True,False,full,True,False,False,False,500.0,32,0.9540912500000001,0.005,984.1095321245889,4.920547660622945,9.03586826879968,6.9101865155400635,5.196905158298581,26.0,331.4953439533726,912.8255714207186,6.9101865155400635,,,103.93810316597164,2.5403793341344763,0.26125,200,59.75112906235395,46.14013094065945,36.3052774011539,11.418688207528165,396.153711609787,232.8988630003686,332.51025296331824,154.97089406977594,3.619896628150858,3.619896628150858,3.7314233063378035,3.7314233063378035,0.11152667818694528,0.11152667818694528
30,6000,rician,velocity,True,False,full,True,False,False,False,500.0,32,0.9525079166666667,0.005,599.5458528687357,2.997729264343678,8.339519010364922,9.659277686062955,3.3548949553713188,24.0,137.94386976132765,697.0008334194837,9.659277686062955,,,67.09789910742639,2.5218160060797654,0.2475,200,53.596124419313384,45.10664072111629,26.35658524263278,8.783925933396407,639.5321117401515,575.3818541505193,140.3566286824696,212.7543049697473,3.5788853438387336,3.5788853438387336,3.7188723613055874,3.7188723613055874,0.13998701746685382,0.13998701746685382
31,6200,rician,velocity,True,False,full,True,False,False,False,500.0,32,0.9509245833333333,0.005,-94.01143220435311,-0.4700571610217656,7.742504183846814,12.06042882725479,0.8008931822277451,15.0,81.92361650828244,408.4460881546062,12.06042882725479,,,16.0178636445549,2.510957923429319,0.24375,200,34.894229415119796,56.23546115197246,6.208035393038967,29.72759659012099,963.994763724279,508.43691709734986,78.06739225387082,1016.3388943488104,3.3747853434098927,3.3747853434098927,3.624744000690173,3.624744000690173,0.24995865728028033,0.24995865728028033
32,6400,rician,velocity,True,False,full,True,False,False,False,500.0,32,0.94934125,0.005,498.1850482719151,2.4909252413595753,7.588981029711204,7.760221804123087,3.639471085026601,17.0,420.73490001775144,965.9727998945875,7.760221804123087,,,72.78942170053203,2.5610732534819793,0.23375,200,43.672499490855856,72.91261451370838,14.634469460680632,34.3272081727489,1062.547440420306,543.0704933579897,414.95724271380726,487.17663603411,3.338398725953989,3.338398725953989,3.625204222075687,3.625204222075687,0.2868054961216977,0.2868054961216977
33,6600,rician,velocity,True,False,full,True,False,False,False,500.0,32,0.9477579166666666,0.005,650.8561257007716,3.254280628503858,8.893559744036404,8.706863777545609,3.5868425413648337,17.0,208.55947054535284,696.3440779954049,8.706863777545609,,,71.73685082729668,2.5026982300105702,0.26125,200,43.673200003029955,46.32457469285801,28.19263862852239,10.061214980406042,412.86124607746643,184.8436509410846,213.02060663503656,753.4342717646714,3.384857439947168,3.384857439947168,3.6240417469026305,3.6240417469026305,0.23918430695546267,0.23918430695546267
34,6800,rician,velocity,True,False,full,True,False,False,False,500.0,32,0.9461745833333334,0.005,725.36399915094,3.6268199957547,8.472515718692659,7.434225842997514,4.214726132950564,21.0,315.64885569692035,820.8547762735881,7.434225842997514,,,84.29452265901129,2.5100898359580843,0.27125,200,49.88512236018058,43.82906850198101,34.21846787136764,8.70767573762046,563.3087655353701,506.36306823498705,308.6120797337256,360.4449468455494,3.3718648099418815,3.3718648099418815,3.641414817080511,3.641414817080511,0.2695500071386294,0.2695500071386294
35,7000,rician,velocity,True,False,full,True,False,False,False,500.0,32,0.94459125,0.005,744.4184808768322,3.722092404384161,8.98622171311436,8.351692525030561,4.004115457824461,26.0,251.77568741587922,656.6707277079252,8.351692525030561,,,80.0823091564892,2.5386940786226107,0.2625,200,57.48385561691105,50.05413916355685,27.11195933478169,33.01699194334881,409.4575561175707,188.46919541472278,254.88243873548413,528.9957271263196,3.3235824959391125,3.3235824959391125,3.651777692530338,3.651777692530338,0.32819519659122554,0.32819519659122554
36,7200,rician,velocity,True,False,full,True,False,False,False,500.0,32,0.9430079166666667,0.005,610.9508325721581,3.0547541628607906,9.854006584553847,10.026179509573423,3.3674541183391318,25.0,188.64522362043078,655.4145901836029,10.026179509573423,,,67.34908236678264,2.5615026413365576,0.25375,200,61.44872732475832,54.92347121267785,29.19963609787133,27.64073795757569,191.89954717501925,305.448119573714,196.09731773873648,876.4168451631224,3.2917228769076976,3.2917228769076976,3.643879815469471,3.643879815469471,0.35215693856177355,0.35215693856177355
37,7400,rician,velocity,True,False,full,True,False,False,False,500.0,32,0.9414245833333333,0.005,810.0748457926343,4.050374228963172,9.744801677120495,9.068799378252418,4.32844454143536,17.0,159.11790540889814,578.2129075566775,9.068799378252418,,,86.5688908287072,2.5527011477760984,0.24875,200,67.88184334754526,49.276153024723804,42.79028185016843,27.8939449447117,229.5551770067144,307.2987302251857,159.99250547458269,333.89583174037614,3.3075298258755703,3.3075298258755703,3.6623815648199,3.6623815648199,0.35485173894432975,0.35485173894432975
38,7600,rician,velocity,True,False,full,True,False,False,False,500.0,32,0.93984125,0.005,543.3599538414511,2.7167997692072556,7.788435530583262,8.00772359192194,3.600841350455277,19.0,544.9241832937341,1153.6680752247155,8.00772359192194,,,72.01682700910555,2.5936657552823026,0.23125,200,54.574411502710376,70.94634296997641,21.003980151682445,31.430419006023655,929.7020867802702,476.43754743839736,546.6328751508787,538.7418716044264,3.3672200579419127,3.3672200579419127,3.6607620854945155,3.6607620854945155,0.29354202755260284,0.29354202755260284
39,7800,rician,velocity,True,False,full,True,False,False,False,500.0,32,0.9382579166666667,0.005,479.6982526878794,2.398491263439397,7.734180785646426,6.829437925431443,3.6750423824633716,25.0,620.4469560422797,1133.2814197266018,6.829437925431443,,,73.50084764926741,2.5993219166822015,0.27125,200,64.66350617328716,50.39058117516859,37.62423558483611,18.669617491200516,993.1862089980131,519.3615442439004,619.5291269658491,763.0802965371022,3.3939322251602677,3.3939322251602677,3.6611282469552555,3.6611282469552555,0.2671960217949878,0.2671960217949878
40,8000,rician,velocity,True,False,full,True,False,False,False,500.0,32,0.9366745833333333,0.005,716.2660014320354,3.5813300071601772,7.585053688766214,6.6023377750040915,4.358885416770633,25.0,580.5171234841698,1033.8963426827127,6.6023377750040915,,,87.17770833541267,2.5577961975170136,0.25875,200,70.05438531835408,42.72032683697445,50.831886522934845,25.159800418100655,1017.2968274630373,451.03010401777357,582.075142658387,130.4590745664597,3.595062082815674,3.595062082815674,3.6785721762006403,3.6785721762006403,0.0835100933849664,0.0835100933849664
41,8200,rician,velocity,True,False,full,True,False,False,False,500.0,32,0.93509125,0.005,11.294012605029977,0.05647006302514988,7.610508675708972,12.106359533156606,0.579796637058239,23.0,71.38223536084884,380.4867131528577,12.106359533156606,,,11.595932741164782,2.5031602926676295,0.27,200,47.52139941577059,39.79730803238781,5.4371198379337695,19.00458130903137,1045.763627644028,576.7283162311567,69.34889993155687,817.1044353245561,3.391972373597499,3.391972373597499,3.6029922850020455,3.6029922850020455,0.21101991140454635,0.21101991140454635
42,8400,rician,velocity,True,False,full,True,False,False,False,500.0,32,0.9335079166666667,0.005,741.7204949900267,3.708602474950134,7.717024653215319,6.489821684877643,3.9859759211118346,25.0,440.0688527037663,1038.2650595208363,6.489821684877643,,,79.71951842223669,2.5414059409827257,0.275,200,60.561245861087116,47.35754005259668,19.33425376339934,12.360021681519864,954.8370087425806,453.26485964155125,436.62041473372284,584.4869216684547,3.3691849698623004,3.3691849698623004,3.6121109430046596,3.6121109430046596,0.2429259731423592,0.2429259731423592
43,8600,rician,velocity,True,False,full,True,False,False,False,500.0,32,0.9319245833333334,0.005,657.42264399026,3.2871132199513,8.504135209093032,7.101743476040881,4.234364643362167,14.0,424.42347062709274,968.4177460380207,7.101743476040881,,,84.68729286724334,2.517985069316206,0.26625,200,47.029227092305476,42.49003759901879,28.89296639829387,23.13174952064565,582.22691348737,371.5552198422301,421.0631019730288,631.0834369497059,3.3712980838395645,3.3712980838395645,3.626581959292044,3.626581959292044,0.2552838754524793,0.2552838754524793
44,8800,rician,velocity,True,False,full,True,False,False,False,500.0,32,0.93034125,0.005,308.79938412806166,1.5439969206403084,7.718447379244319,10.207462353890842,1.8500893817010626,22.0,116.14255881115301,436.19585828385055,10.207462353890842,,,37.001787634021255,2.5355599824715593,0.2675,200,48.66912183008147,56.36046298739543,24.937176418731863,38.400812008779724,954.0558466927664,545.9893049524499,118.68445039032633,623.1234738320728,3.4602173331847164,3.4602173331847164,3.5862071279831578,3.5862071279831578,0.1259897947984414,0.1259897947984414
45,9000,rician,velocity,True,False,full,True,False,False,False,500.0,32,0.9287579166666666,0.005,285.71598861264,1.4285799430632,8.841558944103879,12.40761189421501,1.7014045070388362,18.0,23.891578357155808,502.1271543520943,12.40761189421501,,,34.028090140776726,2.511077484434165,0.2525,200,42.41405312959027,49.91872444107552,10.143164829289063,26.14035749973162,412.55845123671384,339.1633834883759,29.515511718110933,271.95064691626067,3.404218224621767,3.404218224621767,3.544322625295506,3.544322625295506,0.14010440067373864,0.14010440067373864
46,9200,rician,velocity,True,False,full,True,False,False,False,500.0,32,0.9271745833333334,0.005,921.456312942871,4.607281564714355,8.704006997684502,7.688861971368817,4.886625583542419,20.0,88.12060839294489,660.0704864446253,7.688861971368817,,,97.7325116708484,2.56588587754004,0.26375,200,56.484573891956,59.798888998421546,23.905791228565043,40.721097077006604,459.95733308980095,431.1792771494306,85.75164911424069,60.73998226080044,3.428069657808696,3.428069657808696,3.57350312438783,3.57350312438783,0.1454334665791337,0.1454334665791337
47,9400,rician,velocity,True,False,full,True,False,False,False,500.0,32,0.92559125,0.005,368.06858588894306,1.8403429294447153,7.667440431506766,10.525455558270341,2.134078910411761,17.0,126.76042873518026,431.20541215884515,10.525455558270341,,,42.68157820823521,2.5658388958237386,0.24,200,43.90606634402279,73.00285566296674,11.978379513766024,21.962459773041722,986.4371136229277,491.9604650666978,126.91820973716501,471.843573406287,3.3410740447153713,3.3410740447153713,3.542877077281956,3.542877077281956,0.20180303256658494,0.20180303256658494
48,9600,rician,velocity,True,False,full,True,False,False,False,500.0,32,0.9240079166666667,0.005,235.46031477983345,1.1773015738991672,9.561735828851118,12.562293554636122,1.4809244316931374,24.0,43.60988714158227,635.0021961674563,12.562293554636122,,,29.61848863386275,2.5696264423490516,0.2725,200,51.08868246193534,68.10424844288929,26.91739760329164,45.348586492553515,275.62853294652064,207.34506096454353,49.63046340878737,794.9130985249178,3.2490888169223666,3.2490888169223666,3.499919730498855,3.499919730498855,0.25083091357648835,0.25083091357648835
49,9800,rician,velocity,True,False,full,True,False,False,False,500.0,32,0.9224245833333333,0.005,898.0869136148951,4.490434568074476,8.765549035055058,6.165212639587797,5.450121267583737,21.0,284.882560394528,772.4124512118484,6.165212639587797,,,109.00242535167475,2.6354877897567404,0.2725,200,84.06334685275694,67.0486320385116,50.14887352331622,51.853776648510326,410.09497432837725,460.5484339596942,276.4414588332304,276.0199917295667,3.261749622386625,3.261749622386625,3.5397197618679344,3.5397197618679344,0.27797013948130944,0.27797013948130944
50,10000,rician,velocity,True,False,full,True,False,False,False,500.0,32,0.9208412500000001,0.005,1007.5070162721637,5.037535081360819,8.973005140637476,5.954417546209522,5.411998761994031,25.0,551.8608589086117,1123.7940359191098,5.954417546209522,6.4775893500343855,6.4775893500343855,108.23997523988064,2.5093354941855965,0.26875,200,46.90217864087807,42.526243486365004,11.694377610660244,19.11850009074243,402.081718738072,286.5448571989661,553.3784066866324,327.3587967712561,3.36460481271776,3.36460481271776,3.5771653418704563,3.5771653418704563,0.2125605291526962,0.2125605291526962
51,10200,rician,velocity,True,False,full,True,False,False,False,500.0,32,0.9192579166666667,0.005,1286.8566223749463,6.4342831118747315,10.839415753401987,6.2427129520698905,6.707246731912729,16.0,461.61695965101467,853.2346330506333,6.2427129520698905,,6.4775893500343855,134.1449346382546,2.5124298355892365,0.2775,200,44.94179201734155,50.05114077428283,7.518538528984,23.48909012324223,100.51351652685892,128.66279201290251,460.12971305573365,171.68432742546906,3.6599224902020095,3.6599224902020095,3.638539486773246,3.638539486773246,0.021383003428763647,0.021383003428763647
52,10400,rician,velocity,True,False,full,True,False,False,False,500.0,32,0.9176745833333333,0.005,1062.5578143557614,5.312789071778806,9.31451639911599,6.712971193193127,5.600157050503143,14.0,212.4834607154643,586.0822280884195,6.712971193193127,,6.4775893500343855,112.00314101006288,2.5449148181191408,0.26875,200,38.7557184312141,68.82275973113667,13.77146260943603,11.896175613980647,248.66954950054176,473.5030818928214,213.4579305610935,105.88903914960424,3.7579567884758367,3.7579567884758367,3.6762629014603596,3.6762629014603596,0.08169388701547708,0.08169388701547708
