episode,secrecy
1,0.8303874738753645
2,0.8608429996234317
3,0.5852339722535187
4,0.8095262523403989
5,0.7836766737471447
6,0.6214268705478616
7,1.4802049821517542
8,2.0847557367631766
9,1.4843485037669708
10,0.9692246624132095
11,0.9951447319780844
12,1.0778025214449685
13,1.0339563840269126
14,1.061504898876031
15,1.1337337486095962
16,1.1705510709501934
17,1.207918171017604
18,1.2711165147581358
19,1.370728865765375
20,1.4266356134642195
21,1.3304212643036595
22,1.2652814481768786
23,1.2289465893325024
24,1.2528257361857573
25,1.2894779414914823
26,1.2722792428985006
27,1.2950795026008577
28,1.3085648211161698
29,1.321558763901671
30,1.3045046085185816
31,1.3052090710091386
32,1.2813444730007333
33,1.304959387720301
34,1.3344454433598418
35,1.307851052995246
36,1.3049289781638185
37,1.3027564479724956
38,1.3047983213415375
39,1.3012380179419045
40,1.3036972238599203
41,1.275003415987903
42,1.2861341523399985
43,1.2644508531139893
44,1.3034092397529813
45,1.2594582219926578
46,1.290156647083321
47,1.2977186226541417
48,1.2848903111324483
49,1.2898865230905223
50,1.2837790391905415
51,1.2974386230425177
52,1.2972258439308553
53,1.275381795235101
54,1.280062131615052
55,1.2769215078907077
56,1.3006375260125518
57,1.2858619312903052
58,1.2715640852913739
59,1.288127816219911
60,1.2764926411453492
61,1.2967614375438437
62,1.2887693484552878
63,1.2713157472799048
64,1.29105208291477
65,1.307101575797642
66,1.2772199618978457
67,1.2835982224292823
68,1.3164839945570697
69,1.2945801620602382
70,1.3016031776794117
71,1.2892950845447502
72,1.2897435543984628
73,1.2808936936085635
74,1.2609253887676557
75,1.2962098003331388
76,1.2853108285895747
77,1.2916629678358114
78,1.2958435556541312
79,1.2933204251581583
80,1.294013958208854
81,1.277379605313191
82,1.2797808439003224
83,1.2784127210113474
84,1.2903245370785208
85,1.2869453545079725
86,1.297025066511719
87,1.2914055625393144
88,1.2931057757552427
89,1.2865590434323226
90,1.285452771643989
91,1.2883759545081568
92,1.2841053245138978
93,1.2949522321277724
94,1.2845461617515759
95,1.2951115985765145
96,1.2665269071806808
97,1.288882279747702
98,1.2951226118673238
99,1.303197937916594
100,1.2962594632686595
