episode,violation
1,5.8317239925997914e-15
2,6.826206266907775e-15
3,4.838768274950667e-15
4,5.1214588125958474e-15
5,5.8325566598682595e-15
6,5.690725668472396e-15
7,7.396305790052793e-15
8,5.546257897393047e-15
9,5.97244476097103e-15
10,5.547229342539595e-15
11,4.979905376956139e-15
12,4.4110548547138254e-15
13,5.4062310184122e-15
14,6.825234821761228e-15
15,5.546257897393047e-15
16,5.120071033815066e-15
17,5.403039127216402e-15
18,5.261346913698617e-15
19,5.830613769575166e-15
20,5.548617121320376e-15
21,4.9781012645411235e-15
22,5.547784454051907e-15
23,5.973138650361421e-15
24,5.8324178819901815e-15
25,6.115385975391519e-15
26,6.116079864781909e-15
27,5.690031779082005e-15
28,5.546396675271126e-15
29,5.973554983995655e-15
30,5.9739713176298896e-15
31,6.683820163999599e-15
32,6.3986316245490115e-15
33,5.547368120417673e-15
34,5.8318627704778694e-15
35,5.263151026113633e-15
36,4.2686687518056484e-15
37,6.114692086001128e-15
38,4.9765747078822645e-15
39,5.260791802186304e-15
40,6.257633300421617e-15
41,6.114414530244971e-15
42,5.548062009808063e-15
43,5.547090564661516e-15
44,4.9781012645411235e-15
45,5.690725668472396e-15
46,5.261485691576695e-15
47,5.830474991697088e-15
48,6.3996030696955584e-15
49,5.1209037010835345e-15
50,5.8320015483559474e-15
51,6.82662260054201e-15
52,5.8320015483559474e-15
53,5.689060333935458e-15
54,6.3996030696955584e-15
55,5.973416206117577e-15
56,6.115108419635362e-15
57,6.2555516322504444e-15
58,6.3983540687928554e-15
59,5.973832539751811e-15
60,4.693745392359006e-15
61,5.690031779082005e-15
62,4.9781012645411235e-15
63,5.40470446175334e-15
64,5.120071033815066e-15
65,5.546396675271126e-15
66,4.976435930004186e-15
67,4.975603262735717e-15
68,5.828115767769759e-15
69,6.113998196610737e-15
70,5.403733016606793e-15
71,5.970224314921779e-15
72,5.969946759165623e-15
73,5.402206459947933e-15
74,5.685590886983505e-15
75,6.112887973586112e-15
76,6.112749195708034e-15
77,6.400019403329793e-15
78,4.549416399157735e-15
79,5.8300586580628536e-15
80,6.540740171701032e-15
81,5.260791802186304e-15
82,6.112471639951877e-15
83,5.96939164765331e-15
84,5.118544477156206e-15
85,5.686284776373896e-15
86,4.97463181758917e-15
87,4.6909698347974424e-15
88,5.970640648556014e-15
89,5.5438986734657194e-15
90,5.401651348435621e-15
91,5.4004023475329175e-15
92,5.4001247917767615e-15
93,5.259820357039757e-15
94,6.2548577428600535e-15
95,5.827838212013603e-15
96,5.25884891189321e-15
97,5.116046475350799e-15
98,4.974076706076858e-15
99,5.258293800380897e-15
100,5.54237211680686e-15
