episode,bs_beamformer,uav_jammer
1,6.866606276163561,6.866606276163561
2,6.926427368189513,6.926427368189513
3,6.91920242562635,6.91920242562635
4,6.935401493215981,6.935401493215981
5,6.9717797432373985,6.9717797432373985
6,6.716672674057297,6.716672674057297
7,6.643625782898864,6.643625782898864
8,6.027420591596929,6.027420591596929
9,6.666317277806471,6.666317277806471
10,6.76405100820898,6.76405100820898
11,6.8052954625138895,6.8052954625138895
12,6.813571541466363,6.813571541466363
13,6.809938228919061,6.809938228919061
14,6.81034145820336,6.81034145820336
15,6.814671970800503,6.814671970800503
16,6.817858635372655,6.817858635372655
17,6.813273280171435,6.813273280171435
18,6.8044208297586195,6.8044208297586195
19,6.80790967297139,6.80790967297139
20,6.806701081808788,6.806701081808788
21,6.813357581324501,6.813357581324501
22,6.81414962455535,6.81414962455535
23,6.817184691514828,6.817184691514828
24,6.815876862776212,6.815876862776212
25,6.818973944251372,6.818973944251372
26,6.817455359505204,6.817455359505204
27,6.811144915204653,6.811144915204653
28,6.810160903598002,6.810160903598002
29,6.8061526169736375,6.8061526169736375
30,6.801882779108868,6.801882779108868
31,6.802178288402178,6.802178288402178
32,6.806883008246447,6.806883008246447
33,6.811893168669213,6.811893168669213
34,6.8140764196790755,6.8140764196790755
35,6.814155861190584,6.814155861190584
36,6.810131352910912,6.810131352910912
37,6.806780635173353,6.806780635173353
38,6.8043176638725065,6.8043176638725065
39,6.804303893443993,6.804303893443993
40,6.805006270491878,6.805006270491878
41,6.8097068712833195,6.8097068712833195
42,6.815629132104816,6.815629132104816
43,6.8199984309629755,6.8199984309629755
44,6.81961308610357,6.81961308610357
45,6.81542408240996,6.81542408240996
46,6.814814994666047,6.814814994666047
47,6.8117721597946925,6.8117721597946925
48,6.8098921498997775,6.8098921498997775
49,6.810803432577407,6.810803432577407
50,6.808044721379953,6.808044721379953
51,6.8082919751447015,6.8082919751447015
52,6.810367785676569,6.810367785676569
53,6.810536781055296,6.810536781055296
54,6.813487265791796,6.813487265791796
55,6.817203302726759,6.817203302726759
56,6.820032374769754,6.820032374769754
57,6.819350162778387,6.819350162778387
58,6.818903001954063,6.818903001954063
59,6.819259551772624,6.819259551772624
60,6.81895416708584,6.81895416708584
61,6.8190271330116365,6.8190271330116365
62,6.818488444622294,6.818488444622294
