episode,violation
151,4.196087921570779e-15
152,3.6280700665969335e-15
153,4.126005093141316e-15
154,3.98285571190371e-15
155,4.124756092238613e-15
156,3.2026464813483813e-15
157,3.3438529722928932e-15
158,2.5605906284198453e-15
159,3.201605647262795e-15
160,3.982578156147554e-15
161,2.7759045062580868e-15
162,3.202299536653186e-15
163,3.414560301173708e-15
164,4.2685993628666094e-15
165,3.91256471665713e-15
166,3.486447242018187e-15
167,4.2674891398419845e-15
168,2.491895578771164e-15
169,2.0659862709493382e-15
170,1.9943074969219767e-15
171,2.206984595076733e-15
172,2.2064988725034596e-15
173,2.8466812240779404e-15
174,2.4916874119540465e-15
175,2.2766510898719618e-15
176,2.5618396293225486e-15
177,2.063765824900088e-15
178,1.779687508474126e-15
179,1.5678430775878382e-15
180,2.4204943604999584e-15
181,2.1363466551349574e-15
182,1.6388279622248092e-15
183,2.5626029076519785e-15
184,2.7045726769259203e-15
185,1.708702623837155e-15
186,2.9882346597176477e-15
187,2.4203555826218803e-15
188,2.419245359597255e-15
189,2.2779000907746647e-15
190,2.704017565413608e-15
191,1.7088414017152332e-15
192,2.7038787875355298e-15
193,2.4905077999903825e-15
194,2.5627416855300565e-15
195,1.7096046800446629e-15
196,2.491132300441734e-15
197,3.130481984747746e-15
198,4.480374404813859e-15
199,3.202438314531264e-15
200,4.4821785172288745e-15
201,2.846403668321784e-15
202,2.3481910860212453e-15
203,2.2064988725034596e-15
204,2.4211188609513102e-15
205,3.344755028500401e-15
206,3.1298574842963944e-15
207,3.6282782334140506e-15
208,3.557917849228431e-15
209,2.7754881726238523e-15
210,2.7755575615628914e-15
211,3.058525654964228e-15
212,2.9171109972025987e-15
213,2.5617702403835096e-15
214,2.63351840334991e-15
215,2.3484686417774014e-15
216,2.492103745588281e-15
217,2.4896057437828746e-15
218,3.201466869384717e-15
219,3.6284864002311676e-15
220,2.633102069715676e-15
221,2.1347507095370587e-15
222,3.0590113775375018e-15
223,2.9175967197758725e-15
224,2.562255962956783e-15
225,3.2727986987168835e-15
226,3.3448938063784795e-15
227,2.776112673075204e-15
228,2.0650842147418303e-15
229,2.8458485568094715e-15
230,2.56322740810333e-15
231,2.1361384883178404e-15
232,1.993752385409664e-15
233,1.923114445467888e-15
234,2.6346980153135745e-15
235,2.2096213747602178e-15
236,2.0641821585343224e-15
237,1.4960949146214376e-15
238,1.5681206333439946e-15
239,1.4960255256823984e-15
240,1.7819079545233763e-15
241,2.064806658985674e-15
242,1.9234613901630836e-15
243,2.917527330836833e-15
244,2.2058049831130687e-15
245,1.7803120089254775e-15
246,2.420841305195154e-15
247,1.9940299411658203e-15
248,2.562117185078705e-15
249,2.5626029076519785e-15
250,3.058178710269033e-15
251,2.490854744685578e-15
252,2.777361673977907e-15
253,2.347982919204128e-15
254,2.9889285491080386e-15
255,2.4202168047438023e-15
256,2.064806658985674e-15
257,2.491826189832125e-15
258,1.9925033845069605e-15
259,1.7818385655843373e-15
260,2.350966643582808e-15
261,1.709674068983702e-15
262,1.9214491109309508e-15
263,2.207123372954811e-15
264,1.993752385409664e-15
265,2.2783858133479386e-15
266,2.5616314625054316e-15
267,2.27824703546986e-15
268,2.4916874119540465e-15
269,3.557779071350353e-15
270,3.6994018959291e-15
271,3.4861696862620308e-15
272,3.273284421290157e-15
273,2.847097557712175e-15
274,3.415531746320255e-15
275,2.279079702738329e-15
276,3.0595664890498143e-15
277,2.562255962956783e-15
278,2.7042951211697642e-15
279,3.4859615194449134e-15
280,3.4865860198962652e-15
281,3.272521142960727e-15
282,3.699124340172944e-15
283,2.7756963394409694e-15
284,3.3439917501709716e-15
285,3.4879044097380076e-15
286,2.9889285491080386e-15
287,3.6286945670482854e-15
288,3.558889294374978e-15
289,3.1319391524675667e-15
290,3.5563912925695716e-15
291,3.6278618997798165e-15
292,4.054812041687228e-15
293,3.699540673807178e-15
294,2.7759738951971258e-15
295,3.6281394555359725e-15
296,3.984659824318726e-15
297,3.4850594632374055e-15
298,3.4861002973229914e-15
299,3.343783583353854e-15
300,3.2723129761436097e-15
301,4.764938443813094e-15
302,3.769484724358563e-15
303,3.6284864002311676e-15
304,3.840330831117456e-15
305,3.841302276264003e-15
306,3.2010505357504825e-15
307,4.055020208504345e-15
308,4.550873566877556e-15
309,4.694716837505553e-15
310,3.841441054142081e-15
311,3.983202656598905e-15
312,4.125241814811886e-15
313,3.841926776715354e-15
314,4.337918912966643e-15
315,4.125866315263238e-15
316,4.408973186542653e-15
317,3.414352134356591e-15
318,4.480166237996741e-15
319,3.274464033253821e-15
320,4.054187541235876e-15
321,4.197545089290599e-15
322,4.055020208504345e-15
323,3.76969289117568e-15
324,2.846126112565628e-15
325,2.9178048865929895e-15
326,3.41587869101545e-15
327,2.990246938949781e-15
328,3.6989161733558266e-15
329,3.344477472744245e-15
330,3.76969289117568e-15
331,3.4152541905640987e-15
332,3.5565994593866886e-15
333,2.491895578771164e-15
334,3.4863084641401088e-15
335,3.2025770924093423e-15
336,2.633379625471832e-15
337,3.344338694866167e-15
338,3.1318697635285277e-15
339,3.27529670052229e-15
340,3.272590531899766e-15
341,3.5561831257524545e-15
342,2.349995198436261e-15
343,3.274117088558626e-15
344,2.776043284136165e-15
345,3.274117088558626e-15
346,3.202160758775108e-15
347,3.130135040052551e-15
348,3.273423199168235e-15
349,3.842134943532472e-15
350,2.6335877922889496e-15
351,3.3438529722928932e-15
352,3.6283476223530896e-15
353,2.847097557712175e-15
354,3.343644805475776e-15
355,3.699124340172944e-15
356,3.0599134337450097e-15
357,3.2728680876559225e-15
358,3.1331187644312306e-15
359,3.2016750362018344e-15
360,3.2027852592264594e-15
361,2.9185681649224194e-15
362,3.558056627106509e-15
363,3.2027158702874203e-15
364,3.1306901515648633e-15
365,2.9194702211299273e-15
366,3.273561977046313e-15
367,3.5572933487770795e-15
368,3.344685639561362e-15
369,3.982716934025632e-15
370,3.769762280114719e-15
371,3.4160868578325676e-15
372,3.842065554593433e-15
373,3.2019525919579905e-15
374,4.551220511572751e-15
375,4.55205317884122e-15
376,4.907879658233582e-15
377,4.837727440865081e-15
378,4.980529877407491e-15
379,4.766187444715797e-15
380,5.191957974659545e-15
381,5.333511410299252e-15
382,5.404288128119106e-15
383,5.8308913253313225e-15
384,5.8311688810874785e-15
385,5.404149350241028e-15
386,6.045094980144939e-15
387,6.541156505335266e-15
388,6.115732920086714e-15
389,5.619185672323112e-15
390,5.191957974659545e-15
391,5.619463228079269e-15
392,5.7600452185724294e-15
393,6.542960617750282e-15
394,6.61269650148455e-15
395,4.5533715686829626e-15
396,4.623176841356269e-15
397,3.913605550742716e-15
398,4.980044154834218e-15
399,3.4861696862620308e-15
400,4.766187444715797e-15
401,4.196226699448857e-15
402,3.274117088558626e-15
403,3.698846784416787e-15
404,3.4870717424695387e-15
405,3.914438218011185e-15
406,4.3388209691741506e-15
407,3.343783583353854e-15
408,3.4880431876160856e-15
409,3.771497003590696e-15
410,4.48099890526521e-15
411,4.125658148446121e-15
412,3.98438226856257e-15
413,4.409458909115927e-15
414,3.4861002973229914e-15
415,4.055644708955697e-15
416,2.918290609166263e-15
417,3.2730068655340005e-15
418,4.337641357210487e-15
419,3.770178613748954e-15
420,3.628625178109246e-15
421,3.486377853079148e-15
422,3.203201592860694e-15
423,3.558403571801705e-15
424,3.272590531899766e-15
425,3.985145546892e-15
426,3.4869329645914603e-15
427,3.7009284525879594e-15
428,2.8482771696758392e-15
429,3.060676712074439e-15
430,3.841649220959198e-15
431,3.984104712806413e-15
432,4.19976553533985e-15
433,3.4148378569298643e-15
434,3.913189217108482e-15
435,3.984035323867374e-15
436,5.8315158257826736e-15
437,5.760669719023781e-15
438,6.897329929422824e-15
439,6.5421279504818134e-15
440,5.0501269832636805e-15
441,5.334344077567721e-15
442,5.761016663718976e-15
443,5.406161629473161e-15
444,3.2731456434120786e-15
445,3.914646384828302e-15
446,3.415739913137372e-15
447,2.7045726769259203e-15
448,3.0597052669278923e-15
449,3.912981050291364e-15
450,3.771566392529735e-15
451,3.6282782334140506e-15
452,2.9888591601689996e-15
453,3.629874179011949e-15
454,5.1216669794129644e-15
455,5.616757059456745e-15
456,5.405259573265653e-15
457,6.257216966787382e-15
458,5.6884358334841065e-15
459,5.902500710419645e-15
460,6.256731244214109e-15
461,6.3277161288510794e-15
462,5.1206261453273785e-15
463,5.688713389240263e-15
464,6.6132516129968625e-15
465,6.754735659697531e-15
466,5.1916110299643496e-15
467,5.689476667569693e-15
468,6.115594142208636e-15
469,5.760877885840898e-15
470,5.8310994921484395e-15
471,6.114900252818245e-15
472,5.7603921632676245e-15
473,6.04571948059629e-15
474,5.475342401695116e-15
475,5.120279200632183e-15
476,4.125866315263238e-15
477,3.984035323867374e-15
478,4.551845012024103e-15
479,3.557501515594197e-15
480,2.3496482537410657e-15
481,2.8476526692244874e-15
482,2.9881652707786087e-15
483,3.985561880526234e-15
484,4.2674197509029455e-15
485,3.6283476223530896e-15
486,3.6289721228044414e-15
487,4.480582571630976e-15
488,3.98507615795296e-15
489,2.917319164019716e-15
490,3.557640293472275e-15
491,3.131245263077176e-15
492,3.5565994593866886e-15
493,3.272521142960727e-15
494,4.12649081571459e-15
495,4.126907149348824e-15
496,4.1965736441440524e-15
497,4.124894870116691e-15
498,4.054326319113954e-15
499,4.553024623987767e-15
500,4.1965736441440524e-15
501,4.623038063478191e-15
502,3.7010672304660374e-15
503,3.985214935831039e-15
504,3.8431063886790186e-15
505,4.268738140744688e-15
506,3.8431063886790186e-15
507,3.841718609898237e-15
508,3.770803114200305e-15
509,3.344408083805206e-15
510,2.349995198436261e-15
511,2.848138391797761e-15
512,3.841996165654394e-15
513,3.699471284868139e-15
514,2.8468200019560185e-15
515,3.488320743372242e-15
516,3.2029934260435768e-15
517,3.3429509160853853e-15
518,3.345518306829831e-15
519,2.989344882742273e-15
520,3.98361899023314e-15
521,2.990038772132664e-15
522,3.4142133564785128e-15
523,3.2016750362018344e-15
524,3.771427614651657e-15
525,3.0597052669278923e-15
526,3.6282782334140506e-15
527,3.841996165654394e-15
528,3.2011893136285606e-15
529,3.5571545708990015e-15
530,3.699540673807178e-15
531,4.056269209407049e-15
532,3.344408083805206e-15
533,3.3441999169880886e-15
534,3.0599828226840487e-15
535,4.054256930174915e-15
536,3.202438314531264e-15
537,2.77416978278211e-15
538,3.48547579687164e-15
539,3.627514955084621e-15
540,4.124825481177652e-15
541,3.415670524198333e-15
542,4.978725764992475e-15
543,4.055020208504345e-15
544,4.126976538287863e-15
545,5.051098428410228e-15
546,5.261416302637656e-15
547,4.551567456267947e-15
548,4.4108466878967076e-15
549,3.912842272413286e-15
550,4.196989977778287e-15
551,4.198308367620029e-15
552,4.551220511572751e-15
553,3.91256471665713e-15
554,4.054395708052993e-15
555,4.9778237087849675e-15
556,4.3386821912960726e-15
557,5.050335150080798e-15
558,5.262665303540359e-15
559,5.404773850692379e-15
560,5.690378723777201e-15
561,4.907185768843192e-15
562,6.755151993331765e-15
563,4.694578059627474e-15
564,5.332748131969822e-15
565,5.262873470357477e-15
566,5.11979347805891e-15
567,5.0488085934219385e-15
568,4.836547828901416e-15
569,5.689199111813536e-15
570,5.333580799238291e-15
571,4.694022948115162e-15
572,5.334135910750604e-15
573,5.54604973057593e-15
574,5.8315158257826736e-15
575,4.551498067328908e-15
576,5.618075449298487e-15
577,5.192443697232818e-15
578,4.623454397112425e-15
579,3.7710806699564616e-15
580,4.765771111081563e-15
581,5.761086052658015e-15
582,5.7613636084141714e-15
583,4.694508670688435e-15
584,4.4110548547138254e-15
585,5.192027363598584e-15
586,5.405675906899887e-15
587,5.1929294198060915e-15
588,5.050543316897915e-15
589,5.0501963722027195e-15
590,5.407202463558747e-15
591,4.908642936563012e-15
592,5.405537129021809e-15
593,5.405398351143731e-15
594,4.695410726895943e-15
595,4.4102221874453565e-15
596,5.2648857495896095e-15
597,5.47652201365878e-15
598,4.3396536364426195e-15
599,5.7598370517553124e-15
600,5.263012248235555e-15
601,5.0489473713000166e-15
602,4.978240042419202e-15
603,4.76597927789868e-15
604,4.551914400963142e-15
605,5.47652201365878e-15
606,4.907185768843192e-15
607,4.9781706534801625e-15
608,4.765771111081563e-15
609,5.2637061376259456e-15
610,5.690656279533357e-15
611,4.409528298054966e-15
612,4.695133171139787e-15
613,4.623246230295308e-15
614,4.695618893713061e-15
615,4.551359289450829e-15
616,4.978864542870553e-15
617,4.623731952868582e-15
618,4.836617217840455e-15
619,4.694508670688435e-15
620,4.624009508624738e-15
621,5.689893001203927e-15
622,4.694439281749396e-15
623,5.404843239631418e-15
624,4.9777543198459285e-15
625,5.262873470357477e-15
626,4.907602102477426e-15
627,4.765562944264445e-15
628,4.125519370568042e-15
629,4.3395842475035805e-15
630,5.1211118679006516e-15
631,5.474787290182803e-15
632,5.050543316897915e-15
633,5.476868958353975e-15
634,5.1917498078424276e-15
635,5.262665303540359e-15
636,5.1927212529889745e-15
637,5.1221527019862375e-15
638,5.619948950652542e-15
639,4.837311107230846e-15
640,4.907810269294543e-15
641,5.33441346650676e-15
642,4.693537225541888e-15
643,5.545910952697852e-15
644,5.547853842990946e-15
645,5.334760411201956e-15
646,5.1929294198060915e-15
647,4.341249582040518e-15
648,4.766950723045227e-15
649,4.908365380806856e-15
650,5.97466520702028e-15
651,5.9028476551148405e-15
652,6.187550471992154e-15
653,6.755082604392726e-15
654,5.901529265273098e-15
655,6.329242685509939e-15
656,6.400158181207871e-15
657,6.329797797022252e-15
658,6.045788869535329e-15
659,5.9753590964106706e-15
660,5.619948950652542e-15
661,5.618283616115604e-15
662,6.114969641757284e-15
663,5.619046894445034e-15
664,6.329728408083213e-15
665,4.836964162535651e-15
666,6.116079864781909e-15
667,6.186856582601763e-15
668,6.328618185058587e-15
669,4.980876822102687e-15
670,5.549588566466923e-15
671,5.973554983995655e-15
672,6.329450852327056e-15
673,6.044539868632626e-15
674,6.043915368181274e-15
675,6.116426809477105e-15
676,6.257910856177773e-15
677,6.188036194565427e-15
678,5.546188508454008e-15
679,5.549172232832689e-15
680,6.400713292720184e-15
681,6.40099084847634e-15
682,5.901737432090215e-15
683,5.973832539751811e-15
684,6.188452528199662e-15
685,6.328132462485314e-15
686,6.4706573432715685e-15
687,5.97466520702028e-15
688,5.618838727627917e-15
689,6.4701022317592564e-15
690,6.5419891726037346e-15
691,7.038605809306375e-15
692,7.181963357361098e-15
693,6.754943826514648e-15
694,6.756678549990625e-15
695,6.968800536633068e-15
696,6.115594142208636e-15
697,7.324557627086392e-15
698,7.609537999719863e-15
699,6.755637715905039e-15
700,7.182865413568607e-15
701,7.183142969324763e-15
702,6.188730083955818e-15
703,6.117883977196925e-15
704,6.6854161095974975e-15
705,5.973624372934694e-15
706,5.12347109182798e-15
707,5.406577963107395e-15
708,4.626021787856871e-15
709,6.259159857080476e-15
710,6.116565587355183e-15
711,5.690031779082005e-15
712,6.045094980144939e-15
713,7.183281747202841e-15
714,6.117051309928456e-15
715,6.543585118201633e-15
716,6.5437932850187504e-15
717,5.8324872709292205e-15
718,6.116288031599027e-15
719,6.116426809477105e-15
720,6.826691989481049e-15
721,6.400921459537301e-15
722,6.187758638809271e-15
723,5.973624372934694e-15
724,5.618561171871761e-15
725,6.115108419635362e-15
726,6.258951690263359e-15
727,6.188660695016779e-15
728,4.908434769745895e-15
729,5.192096752537623e-15
730,4.836339662084299e-15
731,5.548547732381337e-15
732,5.616965226273862e-15
733,5.974248873386046e-15
734,5.334621633323877e-15
735,7.040132365965235e-15
736,5.761779942048406e-15
737,5.689893001203927e-15
738,5.689546056508732e-15
739,5.689615445447771e-15
740,6.684028330816716e-15
741,6.755637715905039e-15
742,5.61939383914023e-15
743,6.471836955235233e-15
744,6.6856242764146145e-15
745,6.329589630205135e-15
746,5.761224830536093e-15
747,5.405328962204692e-15
748,6.045303146962056e-15
749,4.9776849309068894e-15
750,5.263012248235555e-15
751,4.76674255622811e-15
752,4.341457748857635e-15
753,5.2637755265649846e-15
754,4.26852997392757e-15
755,4.624009508624738e-15
756,6.045927647413407e-15
757,4.836755995718533e-15
758,5.404773850692379e-15
759,5.33441346650676e-15
760,4.837102940413729e-15
761,4.623454397112425e-15
762,4.4813458499604056e-15
763,5.263983693382102e-15
764,4.978725764992475e-15
765,4.9776155419678504e-15
766,4.978517598175358e-15
767,5.475966902146467e-15
768,4.765632333203484e-15
769,4.62387073074666e-15
770,5.333442021360213e-15
771,4.4105691321405515e-15
772,4.978517598175358e-15
773,6.186925971540802e-15
774,4.412512022433645e-15
775,5.262804081418438e-15
776,4.695133171139787e-15
777,4.83703355147469e-15
778,5.1209037010835345e-15
779,4.767228278801383e-15
780,5.11979347805891e-15
781,5.262734692479399e-15
782,4.765077221691172e-15
783,5.476730180475897e-15
784,6.400296959085949e-15
785,4.624772786954168e-15
786,5.405884073717005e-15
787,4.4831499623754214e-15
788,4.341249582040518e-15
789,4.908920492319169e-15
790,4.837102940413729e-15
791,4.694578059627474e-15
792,4.76597927789868e-15
793,4.979211487565749e-15
794,4.97837882029728e-15
795,4.694439281749396e-15
796,4.127045927226902e-15
797,4.4109160768357466e-15
798,3.913813717559833e-15
799,4.4118181330432545e-15
800,4.198655312315225e-15
801,4.268946307561805e-15
802,4.4825948508631085e-15
803,4.197753256107717e-15
804,4.199071645949459e-15
805,3.7010672304660374e-15
806,4.340416914772049e-15
807,4.341943471430909e-15
808,4.553926680195275e-15
809,4.4104997432015125e-15
810,3.914646384828302e-15
811,4.907671491416465e-15
812,4.5532327908048846e-15
813,4.4823866840459915e-15
814,4.980252321651335e-15
815,4.0568937098584e-15
816,4.552885846109689e-15
817,4.769171169094477e-15
818,4.270403475281625e-15
819,3.770525558444149e-15
820,4.695410726895943e-15
821,4.4831499623754214e-15
822,4.838837663889706e-15
823,4.340000581137815e-15
824,5.619116283384073e-15
825,4.553163401865845e-15
826,5.334552244384838e-15
827,5.549449788588845e-15
828,5.0501269832636805e-15
829,4.909128659136286e-15
830,4.980044154834218e-15
831,5.548825288137493e-15
832,5.619879561713503e-15
833,4.410985465774786e-15
834,4.69645156098153e-15
835,3.7007202857708424e-15
836,4.340000581137815e-15
837,4.3395842475035805e-15
838,4.624009508624738e-15
839,5.192235530415701e-15
840,5.191957974659545e-15
841,5.262804081418438e-15
842,5.1213200347177686e-15
843,4.838143774499315e-15
844,5.263289803991711e-15
845,4.624703398015129e-15
846,4.199904313217928e-15
847,5.618561171871761e-15
848,5.618908116566956e-15
849,4.341735304613792e-15
850,4.838907052828745e-15
851,4.979974765895179e-15
852,5.689823612264888e-15
853,5.8324178819901815e-15
854,5.336078801043698e-15
855,5.761086052658015e-15
856,6.189285195468131e-15
857,5.406022851595083e-15
858,5.476799569414936e-15
859,5.406439185229317e-15
860,6.5427524509331645e-15
861,5.548270176625181e-15
862,5.40546774008277e-15
863,5.618908116566956e-15
864,5.0498494275075245e-15
865,5.9028476551148405e-15
866,6.260270080105102e-15
867,5.620365284286777e-15
868,4.4827336287411866e-15
869,5.2644694159553755e-15
870,5.833528105014807e-15
871,5.618977505505995e-15
872,4.5553838479150954e-15
873,5.8323484930511425e-15
874,5.478603681829952e-15
875,6.044331701815509e-15
876,5.761918719926484e-15
877,5.691835891497021e-15
878,5.47881184864707e-15
879,4.767089500923305e-15
880,4.90885110338013e-15
881,4.9798359880171e-15
882,6.04495620226686e-15
883,5.123332313949902e-15
884,6.187897416687349e-15
885,5.051237206288306e-15
886,4.83849071919451e-15
887,5.1939702538916775e-15
888,5.1936233091964824e-15
889,5.0498494275075245e-15
890,5.406716740985474e-15
891,5.833875049710002e-15
892,4.836894773596612e-15
893,4.908295991867817e-15
894,4.696312783103451e-15
895,5.69121139104567e-15
896,4.837866218743159e-15
897,5.833042382441533e-15
898,5.33441346650676e-15
899,5.692599169826451e-15
900,4.837658051926041e-15
901,5.194594754343029e-15
902,4.6253278984664806e-15
903,5.1211118679006516e-15
904,5.690309334838161e-15
905,5.8318627704778694e-15
906,4.6261605657349495e-15
907,4.909267437014364e-15
908,4.624148286502816e-15
909,5.620573451103894e-15
910,4.552885846109689e-15
911,4.5535103465610406e-15
912,4.90885110338013e-15
913,4.838282552377393e-15
914,4.836825384657572e-15
915,4.765840500020602e-15
916,5.334691022262916e-15
917,4.55357973550008e-15
918,4.5541348470123925e-15
919,4.767644612435618e-15
920,4.3406944705282054e-15
921,3.7733011160057115e-15
922,6.399186736061324e-15
923,4.197892033985795e-15
924,4.410985465774786e-15
925,3.7709418920783836e-15
926,3.4167807472229585e-15
927,3.629874179011949e-15
928,4.4111242436528644e-15
929,4.128364317068645e-15
930,4.057310043492635e-15
931,3.559097461192095e-15
932,3.702593787124897e-15
933,3.8438002780694095e-15
934,4.057171265614557e-15
935,3.9149239405844586e-15
936,3.8428982218619016e-15
937,3.4167807472229585e-15
938,3.985214935831039e-15
939,3.559305628009213e-15
940,3.48769624292089e-15
941,3.985908825221429e-15
942,3.7731623381276334e-15
943,3.2761293677907587e-15
944,3.7728847823714774e-15
945,3.630012956890027e-15
946,3.915687218913888e-15
947,4.341596526735714e-15
948,4.980391099529413e-15
949,3.559860739521525e-15
950,4.12794798343441e-15
951,3.631400735670809e-15
952,4.055783486833775e-15
953,3.914646384828302e-15
954,3.630151734768105e-15
955,4.126005093141316e-15
956,3.4874186871647337e-15
957,3.3456570847079094e-15
958,3.701761119856428e-15
959,4.056269209407049e-15
960,3.8428982218619016e-15
961,3.914438218011185e-15
962,3.6291802896215585e-15
963,4.12572753738516e-15
964,3.984521046440648e-15
965,3.913397383925599e-15
966,3.913258606047521e-15
967,3.8428982218619016e-15
968,3.559097461192095e-15
969,4.126143871019394e-15
970,3.629666012194832e-15
971,4.126560204653629e-15
972,3.913050439230403e-15
973,3.558542349679783e-15
974,3.913605550742716e-15
975,3.771497003590696e-15
976,4.195879754753662e-15
977,3.912842272413286e-15
978,4.2672809730248674e-15
979,3.4161562467716066e-15
980,3.912356549840013e-15
981,3.985284324770078e-15
982,3.840955331568807e-15
983,4.127531649800176e-15
984,3.771427614651657e-15
985,3.7710112810174226e-15
986,3.984729213257765e-15
987,3.8429676108009406e-15
988,3.7014141751612325e-15
989,3.4879737986770466e-15
990,3.983965934928335e-15
991,3.985145546892e-15
992,3.98660271461182e-15
993,4.055505931077619e-15
994,3.842690055044784e-15
995,4.197128755656365e-15
996,3.701691730917389e-15
997,3.912981050291364e-15
998,3.842551277166706e-15
999,4.056754931980322e-15
1000,3.984312879623531e-15
