episode,global_step,algorithm,fading_model,hidden_dim,actor_lr,critic_lr,batch_size,exploration_noise,target_policy_noise,target_noise_clip,policy_delay,control_mode,role_switching,user_mobile,observation_mode,normalize_observations,episode_reward_bps_step,avg_shaped_reward,avg_R_legit_mbps,avg_R_eve_mbps,avg_R_sec_mbps,avg_num_eves,avg_nearest_eve_distance,avg_mean_eve_distance,avg_max_eve_capacity,eval_R_sec_mbps,last_eval_R_sec_mbps,episode_secrecy_mbits,avg_energy_j,avg_jammer_power_w,steps,relay_path_m,jammer_path_m,relay_displacement_m,jammer_displacement_m,final_d_UR_m,final_d_RB_m,final_d_UE_m,final_d_JE_m,rolling20_avg_R_sec_mbps,rolling100_avg_R_sec_mbps,convergence_gap20_100_mbps,critic_loss,actor_loss,replay_size
1,200,TD3PG,rician,64,0.001,0.001,64,0.2999378125,0.2,0.5,2,velocity,False,True,full,True,861.9594489780951,4.3097972448904756,7.90673166881539,3.187367248854814,4.932226560127815,22.0,593.2880562986433,1131.378818576223,3.187367248854814,,,98.64453120255631,2.6360688741253404,0.18524658922457135,200,69.71672728796783,91.3709854457413,61.53563215330904,85.52305487959825,792.5548867920556,471.54881523914565,587.8890012900131,294.6438865256382,4.932226560127815,4.932226560127815,0.0,,,200
2,400,TD3PG,rician,64,0.001,0.001,64,0.2998753125,0.2,0.5,2,velocity,False,True,full,True,991.1955218092412,4.955977609046206,7.582227676332087,2.3364774789538614,5.25050801568039,23.0,687.8058552831694,1233.3917642800595,2.3364774789538614,,,105.01016031360781,2.51865821200124,0.20074581427882005,200,59.352039940092034,42.6086461588056,52.33400453959421,25.327030199639818,1022.2772935971891,498.83393242426973,689.3841730651982,605.4187523400782,5.091367287904102,5.091367287904102,0.0,,,400
3,600,TD3PG,rician,64,0.001,0.001,64,0.29981281249999997,0.2,0.5,2,velocity,False,True,full,True,964.5618276834296,4.822809138417147,8.577711853612916,3.5182170874684746,5.131440255982373,23.0,193.66133648767692,797.1619675654499,3.5182170874684746,,,102.62880511964747,2.5552555078144468,0.19574017823078943,200,47.582722432336666,74.66814132910923,29.6525244790751,67.46801515070531,500.78202694444906,534.8884024684664,196.04152384118976,363.0858505650904,5.104724943930193,5.104724943930193,0.0,,,600
4,800,TD3PG,rician,64,0.001,0.001,64,0.2997503125,0.2,0.5,2,velocity,False,True,full,True,1043.7520313178125,5.218760156589062,9.98353309723314,4.460687414695598,5.5888638031304385,17.0,94.17804145759105,649.3514637309424,4.460687414695598,,,111.77727606260878,2.6108173870003544,0.1856817530243507,200,61.3615906655506,85.25180656660883,52.712731066955335,76.45698485039205,175.25406891685662,128.92414836636345,97.89617334933227,365.70759881522025,5.225759658730254,5.225759658730254,0.0,,,800
5,1000,TD3PG,rician,64,0.001,0.001,64,0.2996878125,0.2,0.5,2,velocity,False,True,full,True,1007.1663306685891,5.035831653342946,8.159857041389687,2.919632640874213,5.349102883445266,22.0,591.3310044686482,1115.1182925086018,2.919632640874213,,,106.98205766890531,2.605930963454655,0.18873092873125302,200,88.16891282865164,56.836047017670786,82.45541914949776,44.05149413469862,685.6115618841159,455.33714586811925,597.8589084498807,601.5755776217892,5.250428303673257,5.250428303673257,0.0,,,1000
6,1200,TD3PG,rician,64,0.001,0.001,64,0.29962531249999996,0.2,0.5,2,velocity,False,True,full,True,1253.1024288148108,6.265512144074054,9.100527949432207,2.7925023103975755,6.966107490957913,12.0,509.9316766547752,1057.0699905528788,2.7925023103975755,,,139.32214981915828,6.093939860517751,0.2865711827575673,200,331.86116033948593,314.74035670738044,324.78555933100256,304.6920398036328,581.6900744883609,410.50858806800693,511.49776209052817,69.4614114601054,5.536374834887366,5.536374834887366,0.0,4.79461145401001,-6.879271984100342,1200
7,1400,TD3PG,rician,64,0.001,0.001,64,0.2995628125,0.2,0.5,2,velocity,False,True,full,True,947.4666776854204,4.7373333884271025,8.32206017786825,2.768184434914238,5.565039498243616,25.0,102.2130773363476,384.4815804129875,2.768184434914238,,,111.30078996487232,6.773842719691304,0.472624691594133,200,374.9486086622765,370.74205876799414,285.25957953508293,299.93039845578016,513.9505440968263,262.4792371927095,96.83630801728404,290.0789500046775,5.540469786795401,5.540469786795401,0.0,4.42354679107666,-10.053407669067383,1400
8,1600,TD3PG,rician,64,0.001,0.001,64,0.2995003125,0.2,0.5,2,velocity,False,True,full,True,817.949801971691,4.089749009858455,7.667498882151621,2.1039129938513526,5.5635858883002705,16.0,210.6724633839006,693.4329673725229,2.1039129938513526,,,111.27171776600542,6.745169651656098,0.4737034756613488,200,328.979641698154,370.0902965169077,245.91613897955546,271.75023573441763,1056.3821931971322,635.237279411099,211.60955094958206,71.14140398716451,5.543359299483511,5.543359299483511,0.0,5.282286643981934,-12.118330001831055,1600
9,1800,TD3PG,rician,64,0.001,0.001,64,0.2994378125,0.2,0.5,2,velocity,False,True,full,True,1539.9944053115391,7.699972026557695,9.43768048022465,0.9341968008470047,8.503483679377648,16.0,786.325976774954,1142.0371138371988,0.9341968008470047,,,170.06967358755298,6.859561697823795,0.464113359120058,200,379.412956395677,375.39228259995326,379.0211038736815,311.99763823012614,75.01221717110185,469.8372479897741,783.407074981924,419.2766877492333,5.872262008360638,5.872262008360638,0.0,3.3781681060791016,-15.172589302062988,1800
10,2000,TD3PG,rician,64,0.001,0.001,64,0.2993753125,0.2,0.5,2,velocity,False,True,full,True,1395.6585988415834,6.978292994207917,8.591687978104915,0.821187379595547,7.770500598509367,17.0,415.59495630000475,957.207933488188,0.821187379595547,,,155.41001197018733,6.731719062647378,0.4696076451974355,200,371.84850707870754,370.9406418786276,362.53823730871125,278.462254859702,405.96233887350746,243.51978258191215,414.01683988790194,403.66072488360516,6.06208586737551,6.06208586737551,0.0,9.068443298339844,-17.836441040039062,2000
