episode,global_step,algorithm,fading_model,hidden_dim,actor_lr,critic_lr,alpha_lr,batch_size,alpha,target_entropy,auto_entropy_tuning,control_mode,role_switching,user_mobile,observation_mode,normalize_observations,episode_reward_bps_step,avg_shaped_reward,avg_R_legit_mbps,avg_R_eve_mbps,avg_R_sec_mbps,avg_num_eves,avg_nearest_eve_distance,avg_mean_eve_distance,avg_max_eve_capacity,eval_R_sec_mbps,last_eval_R_sec_mbps,episode_secrecy_mbits,avg_energy_j,avg_jammer_power_w,steps,relay_path_m,jammer_path_m,relay_displacement_m,jammer_displacement_m,final_d_UR_m,final_d_RB_m,final_d_UE_m,final_d_JE_m,rolling20_avg_R_sec_mbps,rolling100_avg_R_sec_mbps,convergence_gap20_100_mbps,critic_loss,actor_loss,alpha_loss,policy_entropy,replay_size
11,2200,SAC,rayleigh,64,0.0003,0.0003,0.0003,64,0.1451423168182373,-5.0,True,velocity,False,True,full,True,435.5061910506785,2.177530955253393,8.223686333324853,5.856257541689256,2.4905179607271535,21.0,137.54078868829848,667.9733625199343,5.856257541689256,,,49.81035921454307,2.8342905257036977,0.48224817713722584,200,122.05648298804454,88.22527874230475,111.01523030765023,68.59616561829606,523.9018071803707,57.58275506452077,136.8702396723043,716.517557017669,3.3967848203291635,3.3967848203291635,0.0,8.028909683227539,-22.298276901245117,-12.013083457946777,1.225156307220459,2200
12,2400,SAC,rayleigh,64,0.0003,0.0003,0.0003,64,0.13732485473155975,-5.0,True,velocity,False,True,full,True,1283.2244266429595,6.416122133214798,9.162628291118287,2.456276518476607,6.713769999710049,19.0,413.91472004361543,929.7394505954725,2.456276518476607,,,134.275399994201,2.7039875742021,0.4765656747389585,200,83.55451640034282,82.9272687609767,73.0082248078813,73.41633453054536,209.5101554759248,260.2085365878313,416.38366877612833,232.71854775855226,3.6732002519442375,3.6732002519442375,0.0,30.11709213256836,-26.673341751098633,-12.26689624786377,1.179405927658081,2400
13,2600,SAC,rayleigh,64,0.0003,0.0003,0.0003,64,0.12989996373653412,-5.0,True,velocity,False,True,full,True,754.2227100978462,3.771113550489231,8.028351899066541,3.966104919797521,4.11270358378078,17.0,287.142690243256,886.7726837654019,3.966104919797521,,,82.2540716756156,2.7754333951016226,0.4808960513398051,200,96.40603650678638,97.52171385808732,59.4457571306867,81.85222202281594,574.9514386316474,403.5580392682897,294.52613981158675,510.83314437083783,3.7070082005470484,3.7070082005470484,0.0,28.498287200927734,-28.354854583740234,-11.72232437133789,0.7442195415496826,2600
14,2800,SAC,rayleigh,64,0.0003,0.0003,0.0003,64,0.12288950383663177,-5.0,True,velocity,False,True,full,True,634.4903007374274,3.172451503687137,8.535671982632246,4.458540202443275,4.106584564286729,23.0,619.1912370809746,1032.7983971090846,4.458540202443275,,,82.13169128573459,2.8790006229055063,0.4813206562958658,200,113.06398389365322,94.22728516106545,84.89371575465655,65.08722016756583,424.2390395722239,312.8471241385859,621.4836573479823,747.9236076691619,3.735549369385597,3.735549369385597,0.0,78.03468322753906,-32.98613739013672,-12.873464584350586,1.1413894891738892,2800
15,3000,SAC,rayleigh,64,0.0003,0.0003,0.0003,64,0.11613449454307556,-5.0,True,velocity,False,True,full,True,657.6187281617051,3.2880936408085257,7.8961934988055065,4.0833878158014,3.952102245407257,24.0,334.0245667246966,1010.1956594289576,4.0833878158014,,,79.04204490814514,2.7711756877743277,0.4818386871367693,200,78.0364408877445,99.60823908693663,48.50313523784301,86.28494254888588,623.62496451066,582.8382644885094,336.7235895485268,519.6153597218141,3.749986227787041,3.749986227787041,0.0,10.049911499023438,-35.89854431152344,-11.91003131866455,0.5325214266777039,3000
16,3200,SAC,rayleigh,64,0.0003,0.0003,0.0003,64,0.10989412665367126,-5.0,True,velocity,False,True,full,True,720.9346614789164,3.604673307394582,8.218048131157515,4.312208101935061,3.9878790158243773,20.0,361.56956827702675,907.9382835895676,4.312208101935061,,,79.75758031648755,3.4123663189805153,0.48327735904604197,200,180.08168649680846,157.51327434453506,176.11832683933574,152.40901744592506,600.7957282634595,384.81246430617136,360.6063156015804,443.4015178261844,3.7648545270393745,3.7648545270393745,0.0,51.90851593017578,-40.65339660644531,-12.511281967163086,0.6664322018623352,3200
17,3400,SAC,rayleigh,64,0.0003,0.0003,0.0003,64,0.10406947880983353,-5.0,True,velocity,False,True,full,True,390.2706481272104,1.9513532406360519,8.28211196069501,6.129734255562688,2.3691591165480816,14.0,75.86958178036063,430.65940869784333,6.129734255562688,,,47.38318233096164,3.7143939842706537,0.47380667811259625,200,235.2542890057353,132.21010526195516,231.20570978268486,113.76975028849418,447.0431634196121,133.02761701317164,75.91998880055239,530.2588469807487,3.682754797010475,3.682754797010475,0.0,7.945239067077637,-41.64497375488281,-12.779071807861328,0.6484360694885254,3400
18,3600,SAC,rayleigh,64,0.0003,0.0003,0.0003,64,0.09832372516393661,-5.0,True,velocity,False,True,full,True,1253.8631388667566,6.269315694333783,8.953314644584896,2.3694931944584567,6.588601052664766,12.0,797.8882909584586,1290.7335721270683,2.3694931944584567,,,131.7720210532953,2.8992586945412016,0.4835059654712677,200,77.83386976175807,139.19683980652823,41.82680638801829,122.72294760658549,214.2644949323254,385.11941190901626,800.5263523915829,248.46457780519543,3.84419070010238,3.84419070010238,0.0,10.645886421203613,-47.39665603637695,-11.45444107055664,-0.06106821447610855,3600
19,3800,SAC,rayleigh,64,0.0003,0.0003,0.0003,64,0.09301486611366272,-5.0,True,velocity,False,True,full,True,343.1283189038994,1.7156415945194972,7.241559690215644,4.423030078713641,2.993375030427869,23.0,557.4963500281799,1091.0148481098593,4.423030078713641,,,59.86750060855738,4.102625775221901,0.48287392769008874,200,223.2491291851722,199.74785654597943,211.59922331518038,186.90532414047811,1099.1992744978998,507.7348994573611,559.5669423792841,811.814080609639,3.799410928014248,3.799410928014248,0.0,7.87242317199707,-49.48484802246094,-12.501715660095215,0.2645184099674225,3800
20,4000,SAC,rayleigh,64,0.0003,0.0003,0.0003,64,0.08783574402332306,-5.0,True,velocity,False,True,full,True,818.4119851452808,4.092059925726404,8.852940375152514,3.1899190964588318,5.689478619132617,27.0,292.0711138900653,703.9820861728914,3.1899190964588318,,,113.78957238265235,2.8405489702143223,0.48611825838685035,200,91.5473840641316,72.81383596101496,40.014295155233306,48.169832943900715,241.19278626616767,505.02886940994085,295.63342666760735,323.62299305381754,3.8939143125701663,3.8939143125701663,0.0,65.81414794921875,-49.59848403930664,-11.727790832519531,-0.17774508893489838,4000
21,4200,SAC,rayleigh,64,0.0003,0.0003,0.0003,64,0.08315479010343552,-5.0,True,velocity,False,True,full,True,246.57324833636213,1.2328662416818106,7.712467861998336,5.502517227411378,2.4406017381848186,22.0,120.17541621794098,588.1392467862868,5.502517227411378,,,48.812034763696374,3.9332873276010205,0.4816306194290519,200,191.6822453559434,206.13407154070725,187.96186077395603,167.98850750091242,757.3088236616807,594.2091000096232,130.2954622381048,545.9713825718642,3.867738964980328,3.82470895188515,0.04303001309517818,124.13999938964844,-53.456241607666016,-12.785404205322266,0.14136941730976105,4200
22,4400,SAC,rayleigh,64,0.0003,0.0003,0.0003,64,0.07894417643547058,-5.0,True,velocity,False,True,full,True,915.0616747897387,4.575308373948694,8.653678597260825,3.6019044493997336,5.05177414786109,21.0,364.73082162606784,997.4630814468742,3.6019044493997336,,,101.0354829572218,4.192727436672481,0.48474784307181834,200,237.3046740905092,211.63631226697686,220.06260373874295,188.1543421722838,380.0665908433427,204.17816619785978,364.16304751121487,490.5845175507927,3.9980974410331447,3.880484642611329,0.1176127984218156,10.94987678527832,-57.2860107421875,-11.740762710571289,-0.37538737058639526,4400
23,4600,SAC,rayleigh,64,0.0003,0.0003,0.0003,64,0.07465895265340805,-5.0,True,velocity,False,True,full,True,498.64693531851,2.4932346765925497,7.934558699516752,5.119667740655306,2.935486434524721,22.0,450.5108506154178,890.4737442151502,5.119667740655306,,,58.709728690494416,3.4293966228861246,0.4833133254945278,200,174.93077377885535,152.24620193268865,164.70793479360557,130.92173273505958,485.8371033408242,436.3625679283566,444.4919141786239,993.8099654048677,3.92456351579281,3.839397763998868,0.0851657517939417,13.955961227416992,-61.57725143432617,-13.332640647888184,0.13873949646949768,4600
24,4800,SAC,rayleigh,64,0.0003,0.0003,0.0003,64,0.07072377949953079,-5.0,True,velocity,False,True,full,True,556.2205711983329,2.7811028559916644,8.783009200281018,5.650805205207747,3.2743152594191725,19.0,296.53288131780295,590.4165576363008,5.650805205207747,,,65.48630518838345,4.168931520729027,0.4857977407798171,200,241.8969107344445,218.66564999837922,230.68033519864485,195.2411480269621,358.0517259601812,246.96478040566905,294.117526299939,582.3226853324445,4.0637182509468435,3.8158526596413807,0.24786559130546282,8.458806991577148,-63.392887115478516,-11.86191463470459,-0.5216473340988159,4800
25,5000,SAC,rayleigh,64,0.0003,0.0003,0.0003,64,0.06751889735460281,-5.0,True,velocity,False,True,full,True,209.6318108294225,1.0481590541471126,7.893999471163606,6.693713304490883,1.7412336244877256,15.0,32.28492819731703,688.8338097751097,6.693713304490883,,,34.82467248975451,5.291920050219322,0.48110902938991784,200,287.4984688966134,308.9228938291444,280.4693973056091,301.2318812006575,781.2475396690197,458.7648496394162,28.486173437235237,256.12820952439523,3.9561070027374377,3.732867898235234,0.22323910450220374,260.69091796875,-68.223388671875,-11.433568954467773,-0.7576346397399902,5000
26,5200,SAC,rayleigh,64,0.0003,0.0003,0.0003,64,0.06372782588005066,-5.0,True,velocity,False,True,full,True,577.7648598740033,2.8888242993700164,8.456323516543048,5.234710065358087,3.3416384431843036,22.0,94.39268930352773,707.9680211033774,5.234710065358087,,,66.83276886368608,3.8423940234858676,0.487150958776474,200,242.80557645277167,168.75734224116493,207.88008223679228,140.4975641370949,313.45257656255194,289.2779370216951,97.46664501425059,486.57297725535244,3.935913457407824,3.717820611502506,0.21809284590531774,8.663276672363281,-66.25091552734375,-15.339831352233887,0.5724108219146729,5200
27,5400,SAC,rayleigh,64,0.0003,0.0003,0.0003,64,0.06006439030170441,-5.0,True,velocity,False,True,full,True,512.123120780031,2.5606156039001546,8.139148770008955,5.157371519858954,3.050638446324531,23.0,430.80663114541994,944.1436913070004,5.157371519858954,,,61.01276892649062,3.755014361643262,0.4857412621192634,200,162.72322808462266,223.61045928927643,148.2320470185842,191.31303522395382,517.281859387034,89.31803374946158,426.17781203363944,646.1333602376469,3.811802540247824,3.6931101609403587,0.11869237930746523,10.5468168258667,-71.29313659667969,-12.95213508605957,-0.3940421938896179,5400
28,5600,SAC,rayleigh,64,0.0003,0.0003,0.0003,64,0.05659792199730873,-5.0,True,velocity,False,True,full,True,269.8426107040028,1.3492130535200142,7.754797766335496,5.425456629444736,2.4737098648476925,28.0,149.2314434489988,752.5887071457593,5.425456629444736,,,49.474197296953854,3.4495452121035814,0.48790808834135535,200,137.1532319310559,184.0345511917541,52.66002604382208,135.80646502605163,744.7756961057579,665.7715508631461,145.66268091491958,277.25940436995756,3.7197677928592228,3.6495601503656205,0.07020764249360223,8.032083511352539,-70.51957702636719,-14.909116744995117,0.19214829802513123,5600
29,5800,SAC,rayleigh,64,0.0003,0.0003,0.0003,64,0.053562525659799576,-5.0,True,velocity,False,True,full,True,106.2107562164813,0.5310537810824065,8.317806642008708,8.005777582831907,1.0338199698362067,26.0,98.79419613698693,421.81598110625447,8.005777582831907,,,20.676399396724136,4.3003148908853825,0.4790915785543621,200,251.92420249070943,195.80411767555077,239.97882624068166,181.79763213242558,378.5765687344713,218.38750138460566,102.35804507788855,665.6620019009997,3.5662858654344065,3.5593622131059854,0.0069236523284210705,9.46251392364502,-74.55859375,-11.980610847473145,-0.9064443707466125,5800
30,6000,SAC,rayleigh,64,0.0003,0.0003,0.0003,64,0.05057305470108986,-5.0,True,velocity,False,True,full,True,975.4376287669049,4.877188143834525,8.956255252464084,3.7314774749631043,5.276108867045806,19.0,524.8771388928054,974.5218490240044,3.7314774749631043,,,105.52217734091612,3.559020293112728,0.4885430496931076,200,185.24203294472193,160.36272696774932,152.20886359651334,67.50258221173571,307.0666295026725,357.0940862324669,526.7492533749123,458.31727574662847,3.6811748992112867,3.616587101570646,0.0645877976406406,11.256082534790039,-74.97412872314453,-15.283799171447754,0.12184900045394897,6000
31,6200,SAC,rayleigh,64,0.0003,0.0003,0.0003,64,0.04792051389813423,-5.0,True,velocity,False,True,full,True,1009.6181899370617,5.048090949685308,9.173696457601435,3.654436336502679,5.563699323606301,13.0,434.7308836940124,985.6809875350217,3.654436336502679,,,111.27398647212601,4.152996832681253,0.4882223604619503,200,202.14865012406995,222.91416089831495,179.92398197535917,194.18177332866674,256.7179734138513,168.8508363802568,430.0290067802916,735.353923145311,3.8348339673552445,3.6793971732492157,0.15543679410602884,8.96174430847168,-76.55427551269531,-12.951498031616211,-0.7367731332778931,6200
32,6400,SAC,rayleigh,64,0.0003,0.0003,0.0003,64,0.045516617596149445,-5.0,True,velocity,False,True,full,True,417.0111110875248,2.085055555437624,7.420046421545003,4.10895981698504,3.4650997669192867,16.0,492.043815959044,1103.9609374681168,4.10895981698504,,,69.30199533838574,4.367715401707671,0.49039616011083126,200,174.8819436023924,140.40510611958146,103.89257379472096,90.04125079305844,987.5459082415045,527.7379285517954,502.08685827872586,588.1308073894827,3.6724004557157057,3.6727003793014057,0.00029992358569996824,12.56501579284668,-79.3160400390625,-12.81537914276123,-0.8518712520599365,6400
33,6600,SAC,rayleigh,64,0.0003,0.0003,0.0003,64,0.04330332204699516,-5.0,True,velocity,False,True,full,True,972.2389388084569,4.861194694042284,8.872690128069951,3.374504059730638,5.501805450552489,22.0,600.2947793181804,1025.0583951005467,3.374504059730638,,,110.03610901104977,5.026844036586144,0.49344597674906254,200,263.02793808337515,288.1088804323781,230.56277129779392,251.71014691864482,151.02128200276456,493.14786186236194,594.8475963373877,518.2811973303283,3.7418555490542915,3.7281278057029534,0.013727743351338084,10.979155540466309,-86.92823028564453,-10.194121360778809,-1.752739429473877,6600
34,6800,SAC,rayleigh,64,0.0003,0.0003,0.0003,64,0.04093997925519943,-5.0,True,velocity,False,True,full,True,853.9115435791555,4.269557717895777,7.555963118565703,2.8569872680375643,4.7085033904068005,22.0,791.8988551802178,1360.9005108518093,2.8569872680375643,,,94.17006780813601,3.8895702859160015,0.4916609680652618,200,199.09542480993352,200.45432411032104,139.38362327986323,82.96261380394485,867.9849977453335,267.5769800073871,794.3173613711355,251.0732450534631,3.7719514903602955,3.756962381723655,0.014989108636640491,9.897993087768555,-87.59272766113281,-10.268731117248535,-1.7863776683807373,6800
35,7000,SAC,rayleigh,64,0.0003,0.0003,0.0003,64,0.0390789620578289,-5.0,True,velocity,False,True,full,True,363.2630860210291,1.8163154301051454,8.101105178851238,5.037554074616654,3.206897992814937,18.0,159.4253663664626,702.761996504674,5.037554074616654,,,64.13795985629875,4.677427678596598,0.4904352539777756,200,203.80686286026187,223.58474203812753,180.38877621736427,50.50123340188803,498.68677072282514,555.7887103315629,150.74369668013847,283.3344307121663,3.73469127773068,3.7412462563262627,0.006554978595582739,11.567790985107422,-92.94091796875,-8.810729026794434,-2.2823116779327393,7000
36,7200,SAC,rayleigh,64,0.0003,0.0003,0.0003,64,0.03762024641036987,-5.0,True,velocity,False,True,full,True,921.2468895034089,4.6062344475170445,8.536710767281056,3.305375315247319,5.243882222701978,13.0,617.7852110717832,993.9382208862959,3.305375315247319,,,104.87764445403955,5.335086792949478,0.48863919399678707,200,284.09487994770376,309.76669476742205,242.39659085799542,294.02568765249094,479.3330599253661,473.87865132558153,620.1297608196392,773.1673419926794,3.7974914380745597,3.782986144281144,0.014505293793415586,7.604869842529297,-90.30941772460938,-10.781026840209961,-1.7131171226501465,7200
37,7400,SAC,rayleigh,64,0.0003,0.0003,0.0003,64,0.03590477630496025,-5.0,True,velocity,False,True,full,True,1126.6878829634065,5.633439414817032,8.659150299583052,2.4430950087301877,6.224450863145378,20.0,623.8570738637134,1224.5663598800277,2.4430950087301877,,,124.48901726290758,4.337640098330009,0.4916350596398115,200,213.97694901278476,256.42270522327425,177.84278664485575,231.0566724336883,180.3013256961352,464.10824280561025,620.7298313242242,143.4449057343889,3.990256025404425,3.84897167722342,0.14128434818100466,10.81399917602539,-98.04386138916016,-11.610547065734863,-1.509814739227295,7400
38,7600,SAC,rayleigh,64,0.0003,0.0003,0.0003,64,0.03458729758858681,-5.0,True,velocity,False,True,full,True,961.887995610148,4.80943997805074,8.736392102008255,3.3851522698505017,5.394609944985416,23.0,517.497089917344,976.043154501065,3.3851522698505017,,,107.89219889970833,4.9680204544189435,0.4920146538317203,200,264.8778022520184,263.88475919611983,234.92968426629452,216.84982016843603,184.12412922474698,235.50522280305714,520.4970988953111,296.89197289491585,3.930556470020457,3.8896463684803146,0.040910101540142296,7.753145217895508,-98.53962707519531,-6.578979969024658,-3.044368028640747,7600
39,7800,SAC,rayleigh,64,0.0003,0.0003,0.0003,64,0.03272872790694237,-5.0,True,velocity,False,True,full,True,275.6383948139655,1.3781919740698274,8.346542468729876,6.325237421138392,2.264980085779231,26.0,119.85462779549191,624.7771586669083,6.325237421138392,,,45.29960171558463,4.579924590581493,0.4875205410644412,200,247.43034775243598,185.08543248098104,224.20418303719603,155.9974510734908,508.0856132657859,503.208199358574,123.00304728016056,513.9292649903746,3.8941367227880255,3.847988258667466,0.046148464120559396,830.6819458007812,-103.0915756225586,-12.12535285949707,-1.4537465572357178,7800
40,8000,SAC,rayleigh,64,0.0003,0.0003,0.0003,64,0.03104734793305397,-5.0,True,velocity,False,True,full,True,247.5916640539442,1.237958320269721,8.026797911247623,5.601592471869366,2.574516906146611,21.0,160.26052540121557,581.3993898229514,5.601592471869366,,,51.49033812293222,4.789613435501677,0.4867902653291821,200,262.771989954416,206.77636298807082,241.76764748864974,82.84712054988302,532.3233133352094,669.894904919175,152.0467373777602,660.1254058087793,3.738388637138725,3.8161514748544456,0.07776283771572068,517.9080200195312,-96.87083435058594,-10.160393714904785,-2.073622226715088,8000
41,8200,SAC,rayleigh,64,0.0003,0.0003,0.0003,64,0.029758283868432045,-5.0,True,velocity,False,True,full,True,162.35785476362895,0.8117892738181447,8.329343219240462,6.791334297086073,1.9147498394294362,18.0,208.3198787138313,524.1961791847531,6.791334297086073,,,38.294996788588726,4.958121332419961,0.48052491921931506,200,349.964161736994,174.92832931457,282.98664673398235,79.69397944125934,402.3794742437674,105.31917518431706,219.96414736551992,1173.5795406915577,3.7120960422009555,3.7697758252099334,0.057679783008977914,13.767777442932129,-95.98545837402344,-11.377357482910156,-1.7626405954360962,8200
42,8400,SAC,rayleigh,64,0.0003,0.0003,0.0003,64,0.028563041239976883,-5.0,True,velocity,False,True,full,True,401.1078346710288,2.005539173355144,8.743007482156948,5.152438998251505,3.677626091143513,16.0,115.480782685257,463.11165700163104,5.152438998251505,,,73.55252182287026,5.992172100591096,0.49172239609062673,200,237.40168654207562,317.1667174433724,229.96247880551707,256.547737230878,195.44121763237834,522.1959424212474,119.89905298427341,174.83373663708423,3.6433886393650767,3.7675817839226378,0.12419314455756103,19.202272415161133,-101.43023681640625,-6.641633033752441,-3.1319990158081055,8400
43,8600,SAC,rayleigh,64,0.0003,0.0003,0.0003,64,0.027316449210047722,-5.0,True,velocity,False,True,full,True,690.9433881193506,3.4547169405967533,7.242794011483145,2.36246629970868,4.897452601739528,15.0,519.0369894611448,1042.709283410511,2.36246629970868,,,97.94905203479055,4.978466593994572,0.4947283314168453,200,221.907276160268,259.0703141886632,66.3566540582328,133.8604607893757,1055.1914117744416,692.6146288572096,524.2908198832324,310.2314541322116,3.741486947725817,3.793857849453263,0.05237090172744585,12.464323043823242,-111.91829681396484,-11.985764503479004,-1.6706416606903076,8600
44,8800,SAC,rayleigh,64,0.0003,0.0003,0.0003,64,0.026076944544911385,-5.0,True,velocity,False,True,full,True,308.2712295652103,1.5413561478260516,7.788413439744341,5.642083358045845,2.389571625801803,15.0,139.44404154957851,504.14797846275013,5.642083358045845,,,47.79143251603606,4.897951424407234,0.4870643814094365,200,253.33072190881393,210.71514184391123,237.94032484447163,140.74193877039497,765.569649359339,708.8723439378913,134.77440840900042,456.5819469835819,3.6972497660449486,3.7619422534611844,0.06469248741623579,7.8935017585754395,-102.7579116821289,-3.202319622039795,-4.121834754943848,8800
45,9000,SAC,rayleigh,64,0.0003,0.0003,0.0003,64,0.024909742176532745,-5.0,True,velocity,False,True,full,True,1198.6556205459985,5.993278102729993,10.434002680506747,3.9031853650503328,6.538776400913078,23.0,268.6963382106934,907.2887179212655,3.9031853650503328,,,130.77552801826158,4.193860938093694,0.49476074673235415,200,247.0098001642886,208.62175049956426,216.9257742121404,84.28259873409371,196.20853355088875,101.29491347926883,265.8807724171561,443.90325497192515,3.9371269048662163,3.8236496789601153,0.11347722590610099,9.404356002807617,-107.23656463623047,-10.416828155517578,-2.178722381591797,9000
46,9200,SAC,rayleigh,64,0.0003,0.0003,0.0003,64,0.0237590242177248,-5.0,True,velocity,False,True,full,True,543.7414548318891,2.7187072741594456,8.416703661928821,5.209666707511157,3.303759840865201,14.0,203.1957369524221,583.7182577421422,5.209666707511157,,,66.07519681730402,5.080058776001033,0.4890049421042204,200,323.9308972067151,235.18895111785005,274.6845866864219,195.85533344641132,393.35674725803676,121.45223417952353,206.50250532018995,508.0684114993824,3.9352329747502615,3.812347725958052,0.12288524879220963,7.369706630706787,-112.74288940429688,-8.472478866577148,-2.73439621925354,9200
