episode,global_step,fading_model,hidden_dim,epsilon,avg_shaped_reward,avg_R_legit_mbps,avg_R_eve_mbps,avg_R_sec_mbps,avg_num_eves,avg_nearest_eve_distance,avg_mean_eve_distance,avg_max_eve_capacity,eval_R_sec_mbps,last_eval_R_sec_mbps,steps,rolling20,rolling20_avg_R_sec_mbps,rolling100,rolling100_avg_R_sec_mbps,convergence_gap,convergence_gap20_100_mbps
1,200,rician,64,0.9994638055555556,2.825551864541184,7.914632593842408,7.299455701178488,3.875054155953686,22.0,576.7928662831129,1116.2633538456832,7.299455701178488,,,200,3.875054155953686,3.875054155953686,3.875054155953686,3.875054155953686,0.0,0.0
2,400,rician,64,0.9989249166666667,2.679296577101104,8.533762915816407,9.534206147861687,3.172624334803623,22.0,226.26954027628628,721.94345133874,9.534206147861687,,,200,3.5238392453786545,3.5238392453786545,3.5238392453786545,3.5238392453786545,0.0,0.0
3,600,rician,64,0.9983860277777777,3.5696280766917186,8.981473192804712,7.939975291250689,4.136272545813678,13.0,516.5877705832092,876.8555266809503,7.939975291250689,,,200,3.7279836788569956,3.7279836788569956,3.7279836788569956,3.7279836788569956,0.0,0.0
4,800,rician,64,0.9978471388888889,2.6487438554629876,9.12639186338868,9.473461803702085,3.800907726966355,18.0,139.95775580559425,622.0610643264026,9.473461803702085,,,200,3.7462146908843357,3.7462146908843357,3.7462146908843357,3.7462146908843357,0.0,0.0
5,1000,rician,64,0.99730825,2.9989528881859395,8.128824247929314,7.738738235415718,3.3092597065092497,34.0,392.7997445980807,917.4455023369972,7.738738235415718,,,200,3.6588236940093184,3.6588236940093184,3.6588236940093184,3.6588236940093184,0.0,0.0
6,1200,rician,64,0.9967693611111111,0.8134298437234685,8.052708989693505,10.73703704563988,1.9447759308559436,23.0,103.36145448213442,423.1232713592883,10.73703704563988,,,200,3.373149066817089,3.373149066817089,3.373149066817089,3.373149066817089,0.0,0.0
7,1400,rician,64,0.9962304722222223,4.137410490714907,8.279400082487967,6.841390561715387,4.445418391055285,20.0,690.3081034112354,1074.4609140889581,6.841390561715387,,,200,3.5263303988511168,3.5263303988511168,3.5263303988511168,3.5263303988511168,0.0,0.0
8,1600,rician,64,0.9956915833333333,3.5084662800336277,8.85015504230947,8.19827208902197,3.818527252017436,15.0,454.0463781093055,929.8778520520164,8.19827208902197,,,200,3.562855005496907,3.562855005496907,3.562855005496907,3.562855005496907,0.0,0.0
9,1800,rician,64,0.9951526944444444,0.15677426566480013,8.585289461604937,14.28559006241989,0.4302874263248305,20.0,36.54171013648787,419.13285476255163,14.28559006241989,,,200,3.214791941144454,3.214791941144454,3.214791941144454,3.214791941144454,0.0,0.0
10,2000,rician,64,0.9946138055555556,2.1798845663897324,8.038439387935556,11.063168268865839,2.4533312369906266,23.0,57.39003609206526,480.55037580952694,11.063168268865839,,,200,3.1386458707290714,3.1386458707290714,3.1386458707290714,3.1386458707290714,0.0,0.0
