episode,global_step,fading_model,hidden_dim,avg_shaped_reward,avg_R_legit_mbps,avg_R_eve_mbps,avg_R_sec_mbps,avg_num_eves,avg_nearest_eve_distance,avg_mean_eve_distance,avg_max_eve_capacity,eval_R_sec_mbps,last_eval_R_sec_mbps,steps,rolling20,rolling20_avg_R_sec_mbps,rolling100,rolling100_avg_R_sec_mbps,convergence_gap,convergence_gap20_100_mbps
49,9800,rician,64,5.464367039604623,9.550924018170097,3.3836154546089947,6.167858914133656,18.0,403.9872962438388,767.9752784041073,3.3836154546089947,,,200,5.249759170939702,5.249759170939702,5.544500986783751,5.544500986783751,0.29474181584404935,0.29474181584404935
50,10000,rician,64,6.646332529139357,9.632435195583373,2.5248836672702395,7.115702312508113,19.0,527.2730848716569,977.3973305273403,2.5248836672702395,6.248366076432835,6.248366076432835,200,5.409214345911477,5.409214345911477,5.575925013298238,5.575925013298238,0.1667106673867611,0.1667106673867611
51,10200,rician,64,8.348524554681765,10.269397527579839,1.4611237406856767,8.808273786894157,16.0,461.61695965101467,853.2346330506333,1.4611237406856767,,6.248366076432835,200,5.554353170264,5.554353170264,5.6393044010158055,5.6393044010158055,0.08495123075180544,0.08495123075180544
52,10400,rician,64,6.937412064116456,9.041396048218958,1.6198963995561557,7.421499648662797,18.0,798.0725768842223,1186.4939704050594,1.6198963995561557,,6.248366076432835,200,5.688592549861697,5.688592549861697,5.673577386547478,5.673577386547478,0.015015163314219038,0.015015163314219038
53,10600,rician,64,2.0704629121332316,8.209107810959617,5.644041365366505,2.6572532199055394,24.0,176.21740636291813,442.7375264786864,5.644041365366505,,6.248366076432835,200,5.546672041775077,5.546672041775077,5.616665609818385,5.616665609818385,0.06999356804330858,0.06999356804330858
54,10800,rician,64,3.4136310873726514,8.839600933077453,5.01496320518557,3.8441026122166515,28.0,163.38798542433696,605.184091978986,5.01496320518557,,6.248366076432835,200,5.420132520186638,5.420132520186638,5.583840369122057,5.583840369122057,0.16370784893541845,0.16370784893541845
55,11000,rician,64,4.306023134622794,9.072646873771392,4.337414853741955,4.74862935671652,19.0,110.26055871634918,614.3744362001395,4.337414853741955,,6.248366076432835,200,5.463374431621179,5.463374431621179,5.568654714351047,5.568654714351047,0.10528028272986845,0.10528028272986845
56,11200,rician,64,4.212656093783702,8.544967529613293,3.971240700229652,4.6012925231144965,19.0,238.79713577823043,815.2766130581612,3.971240700229652,,6.248366076432835,200,5.422943369421141,5.422943369421141,5.5513803895075355,5.5513803895075355,0.12843702008639468,0.12843702008639468
57,11400,rician,64,6.077455773624467,9.238499130967801,2.1510349360375813,7.087464194930225,25.0,514.3423612316739,925.963188574377,2.1510349360375813,,6.248366076432835,200,5.576486003924195,5.576486003924195,5.578329228199162,5.578329228199162,0.0018432242749666372,0.0018432242749666372
58,11600,rician,64,5.334479691432008,9.32010677346862,3.5370263762710668,5.788761529244813,15.0,167.20560059521765,550.1348303383406,3.5370263762710668,,6.248366076432835,200,5.5542397530687,5.5542397530687,5.581957371320639,5.581957371320639,0.027717618251939413,0.027717618251939413
59,11800,rician,64,6.292941553409459,9.015733161035723,2.062936283627396,6.952796877408321,24.0,303.7934619781122,871.0198252219608,2.062936283627396,,6.248366076432835,200,5.602374855350699,5.602374855350699,5.605191939220431,5.605191939220431,0.0028170838697318956,0.0028170838697318956
60,12000,rician,64,7.792739282765102,9.382094108083718,1.1439219791604183,8.238172128923303,16.0,822.3292877448522,1214.6485257620197,1.1439219791604183,,6.248366076432835,200,5.718694099630623,5.718694099630623,5.6490749423821445,5.6490749423821445,0.06961915724847856,0.06961915724847856
61,12200,rician,64,0.8299998122109029,8.521242373400405,6.87792481551879,1.8572700558881186,15.0,72.87594086202773,527.2302279631845,6.87792481551879,,6.248366076432835,200,5.492896090308441,5.492896090308441,5.586914206537981,5.586914206537981,0.09401811622953993,0.09401811622953993
62,12400,rician,64,6.790530689113857,8.594562073864628,1.322206663381412,7.273404695275433,20.0,720.9446198504568,1069.8331130089937,1.322206663381412,,6.248366076432835,200,5.5495315509362255,5.5495315509362255,5.6141156660337455,5.6141156660337455,0.06458411509751993,0.06458411509751993
63,12600,rician,64,4.960020208611118,8.94206982605865,2.8394100639451216,6.1026597621135235,15.0,457.8278609065935,984.698227279213,2.8394100639451216,,6.248366076432835,200,5.688199280840591,5.688199280840591,5.6218703342254885,5.6218703342254885,0.06632894661510225,0.06632894661510225
64,12800,rician,64,5.415954958089217,8.857071155291,3.00966105114897,5.856893714388455,27.0,352.1354147427828,872.2189428827925,3.00966105114897,,6.248366076432835,200,5.662216460663863,5.662216460663863,5.6255425745405345,5.6255425745405345,0.03667388612332889,0.03667388612332889
65,13000,rician,64,5.505001946456549,7.824480818774862,1.635845038303582,6.188635780471278,16.0,557.3217790447603,913.4817936632593,1.635845038303582,,6.248366076432835,200,5.5835279229090835,5.5835279229090835,5.6342055469394685,5.6342055469394685,0.050677624030385005,0.050677624030385005
66,13200,rician,64,5.086161422899394,9.225317926780138,3.692279648011585,5.546957693153846,12.0,244.55641310549447,719.1365479569656,3.692279648011585,,6.248366076432835,200,5.847981472179791,5.847981472179791,5.632883609760898,5.632883609760898,0.21509786241889284,0.21509786241889284
67,13400,rician,64,0.18765400742414143,7.870189415902228,6.398970908545632,1.651910190041375,25.0,89.97201772391172,498.72986890502705,6.398970908545632,,6.248366076432835,200,5.644946050511765,5.644946050511765,5.573466096033741,5.573466096033741,0.0714799544780238,0.0714799544780238
68,13600,rician,64,7.210334201115088,9.05240880186816,1.4328886856607266,7.619520116207433,22.0,529.5894183071663,1011.4494598263115,1.4328886856607266,,6.248366076432835,200,5.776452955609902,5.776452955609902,5.603555125742178,5.603555125742178,0.17289782986772462,0.17289782986772462
69,13800,rician,64,4.578791031678856,9.058521647100664,3.5590146838609362,5.517032904204874,12.0,290.2544491533882,707.9194340127552,3.5590146838609362,,6.248366076432835,200,5.743911655113464,5.743911655113464,5.602301180502507,5.602301180502507,0.14161047461095677,0.14161047461095677
70,14000,rician,64,0.21804389228850188,8.34624734784526,8.379652001576213,0.6089566296363006,22.0,20.233071879777295,475.31819316127394,8.379652001576213,,6.248366076432835,200,5.418574370969873,5.418574370969873,5.530967686918704,5.530967686918704,0.11239331594883062,0.11239331594883062
71,14200,rician,64,6.788109787557577,9.084766343758675,1.8597413536480527,7.225024990110618,18.0,490.66337782837843,960.2330013872104,1.8597413536480527,,6.248366076432835,200,5.339411931130696,5.339411931130696,5.554827648935491,5.554827648935491,0.2154157178047944,0.2154157178047944
72,14400,rician,64,7.113301074108582,8.514578894768846,1.025154863841374,7.489424030927467,14.0,630.954035668938,1303.7930646357188,1.025154863841374,,6.248366076432835,200,5.342808150243928,5.342808150243928,5.581697043129825,5.581697043129825,0.238888892885897,0.238888892885897
73,14600,rician,64,4.152577547836298,8.937676001128487,4.474317691212696,4.510423801342075,16.0,105.54561491808244,514.8071935215603,4.474317691212696,,6.248366076432835,200,5.435466679315756,5.435466679315756,5.567022067214924,5.567022067214924,0.13155538789916843,0.13155538789916843
74,14800,rician,64,5.086989472331621,9.568802704558944,3.9401586952195062,5.687895350606247,23.0,189.62096010186434,585.9613100646206,3.9401586952195062,,6.248366076432835,200,5.527656316235236,5.527656316235236,5.568655489963456,5.568655489963456,0.040999173728220484,0.040999173728220484
75,15000,rician,64,2.4050081020117346,7.909623397733287,5.017416491221562,2.9835730809512135,23.0,210.61618891593938,430.21976594936984,5.017416491221562,,6.248366076432835,200,5.439403502446971,5.439403502446971,5.534187724509959,5.534187724509959,0.0947842220629882,0.0947842220629882
76,15200,rician,64,5.471225980197392,9.55571255352696,3.7435156200150574,5.848056995709798,24.0,206.49133974829311,786.6475251533025,3.7435156200150574,,6.248366076432835,200,5.501741726076736,5.501741726076736,5.538317583341535,5.538317583341535,0.036575857264799616,0.036575857264799616
77,15400,rician,64,6.9005066362846526,9.687104678561186,2.407812932192964,7.282007776986951,14.0,771.9094159823113,1172.5217491307021,2.407812932192964,,6.248366076432835,200,5.511468905179572,5.511468905179572,5.560962910531736,5.560962910531736,0.049494005352164194,0.049494005352164194
78,15600,rician,64,4.501220615296797,8.67410047507983,3.6368865279666456,5.0755948390787236,15.0,364.5740517110993,699.5148574230153,3.6368865279666456,,6.248366076432835,200,5.475810570671267,5.475810570671267,5.554740242949006,5.554740242949006,0.07892967227773884,0.07892967227773884
79,15800,rician,64,4.963172881594553,9.098148975895288,3.699179670427046,5.401418649229659,19.0,282.33714072164895,744.7768581505085,3.699179670427046,,6.248366076432835,200,5.398241659262334,5.398241659262334,5.552799463281672,5.552799463281672,0.15455780401933783,0.15455780401933783
80,16000,rician,64,6.441454302075157,8.89774284728481,1.9041826865434772,7.007694048909727,27.0,476.1141103778544,1119.0861468007447,1.9041826865434772,,6.248366076432835,200,5.336717755261655,5.336717755261655,5.570985645602024,5.570985645602024,0.23426789034036855,0.23426789034036855
81,16200,rician,64,3.5034886242536625,7.956480180983169,3.8187287695111984,4.140544445906159,25.0,258.5586259098721,705.5011827661388,3.8187287695111984,,6.248366076432835,200,5.450881474762557,5.450881474762557,5.553325877704544,5.553325877704544,0.10244440294198665,0.10244440294198665
82,16400,rician,64,4.958139851550019,8.939236260597331,2.4751620327144743,6.464074227882862,14.0,766.6407397145996,1263.2679540900963,2.4751620327144743,,6.248366076432835,200,5.410414951392929,5.410414951392929,5.56443256490184,5.56443256490184,0.15401761350891086,0.15401761350891086
83,16600,rician,64,4.9758139592575965,8.338088120209447,2.888797163320986,5.454069268754451,15.0,621.8556360745301,1136.2516445241026,2.888797163320986,,6.248366076432835,200,5.377985426724976,5.377985426724976,5.563102886635004,5.563102886635004,0.18511745991002826,0.18511745991002826
84,16800,rician,64,4.8876415983939525,8.658173523954936,2.366942842127238,6.299157985734636,23.0,404.159590224064,850.382923030572,2.366942842127238,,6.248366076432835,200,5.400098640292285,5.400098640292285,5.571865447338571,5.571865447338571,0.17176680704628655,0.17176680704628655
85,17000,rician,64,3.9991374204547436,9.101557329890637,4.193954263237896,4.922295660543192,23.0,212.96073918067148,868.0165411160899,4.193954263237896,,6.248366076432835,200,5.33678163429588,5.33678163429588,5.56422344984686,5.56422344984686,0.2274418155509803,0.2274418155509803
86,17200,rician,64,4.608715809527136,7.839449711127855,2.470601962818134,5.368860997071118,13.0,760.42535823153,1108.4609998262924,2.470601962818134,,6.248366076432835,200,5.327876799491745,5.327876799491745,5.561951793419236,5.561951793419236,0.2340749939274911,0.2340749939274911
87,17400,rician,64,5.438824827761871,9.047284641374969,2.5380237874746365,6.509260853900325,19.0,668.6563274023488,1222.084975682062,2.5380237874746365,,6.248366076432835,200,5.570744332684692,5.570744332684692,5.572840403309823,5.572840403309823,0.0020960706251313965,0.0020960706251313965
88,17600,rician,64,3.0338194350765573,7.814373186473149,3.652984802077651,4.196925428971101,19.0,222.13401257467555,660.7772251438571,3.652984802077651,,6.248366076432835,200,5.399614598322875,5.399614598322875,5.557205005874155,5.557205005874155,0.15759040755127973,0.15759040755127973
89,17800,rician,64,0.902172098506643,7.433838347324687,5.796152091141548,1.857092781737373,19.0,161.14167354966546,464.5402471319861,5.796152091141548,,6.248366076432835,200,5.2166175921995,5.2166175921995,5.515630711220933,5.515630711220933,0.29901311902143224,0.29901311902143224
90,18000,rician,64,6.1536989510839994,8.786084563090213,2.2417533324716867,6.5443312306185275,27.0,293.23287602007355,862.4912368169884,2.2417533324716867,,6.248366076432835,200,5.513386322248612,5.513386322248612,5.527060716992017,5.527060716992017,0.013674394743405038,0.013674394743405038
91,18200,rician,64,3.14878423479571,7.393917456514568,3.407744815346469,4.0107239228415255,23.0,93.72350260060674,411.67417738319295,3.407744815346469,,6.248366076432835,200,5.352671268885156,5.352671268885156,5.510397675298056,5.510397675298056,0.15772640641290003,0.15772640641290003
92,18400,rician,64,5.542837056604948,8.743481079555131,2.8287904614677113,5.921531403396655,27.0,562.5479139154014,996.1397769817588,2.8287904614677113,,6.248366076432835,200,5.274276637508615,5.274276637508615,5.514866520168693,5.514866520168693,0.24058988266007741,0.24058988266007741
93,18600,rician,64,6.325666035411799,8.01875528441573,1.3268838368459213,6.691871447569804,25.0,483.24375100227417,1143.1126790310013,1.3268838368459213,,6.248366076432835,200,5.3833490198200025,5.3833490198200025,5.527522487129994,5.527522487129994,0.14417346730999192,0.14417346730999192
94,18800,rician,64,5.766105817811029,8.748149563352388,2.6132584944920136,6.134891068860381,22.0,165.05398242907424,733.1606842611936,2.6132584944920136,,6.248366076432835,200,5.40569880573271,5.40569880573271,5.533983855020744,5.533983855020744,0.12828504928803408,0.12828504928803408
95,19000,rician,64,0.24764481599129173,8.777982190479227,7.689510939960871,1.4172135846680123,19.0,48.200017562225646,641.6318735858072,7.689510939960871,,6.248366076432835,200,5.32738083091855,5.32738083091855,5.490649431122295,5.490649431122295,0.1632686002037449,0.1632686002037449
96,19200,rician,64,2.390285228803336,8.123029121165786,4.929689901054046,3.2862283552721276,25.0,125.51055636115129,564.903789269441,4.929689901054046,,6.248366076432835,200,5.199289398896666,5.199289398896666,5.467686711582189,5.467686711582189,0.268397312685523,0.268397312685523
97,19400,rician,64,2.5679414412881427,8.087997914121296,4.211834292227648,3.9085829062440145,20.0,388.0008090062992,861.7618292729334,4.211834292227648,,6.248366076432835,200,5.0306181553595195,5.0306181553595195,5.451613476475609,5.451613476475609,0.4209953211160897,0.4209953211160897
98,19600,rician,64,6.41175902829084,8.13967228670641,1.3484695817787273,6.800840675412275,19.0,682.7207939624927,1224.3488503115386,1.3484695817787273,,6.248366076432835,200,5.1168804471761975,5.1168804471761975,5.465381100954555,5.465381100954555,0.34850065377835726,0.34850065377835726
99,19800,rician,64,4.173439746847856,8.565593542049404,2.985178678866495,5.596772855687989,16.0,176.83794681904325,690.8357564769975,2.985178678866495,,6.248366076432835,200,5.126648157499114,5.126648157499114,5.466708290396307,5.466708290396307,0.34006013289719306,0.34006013289719306
100,20000,rician,64,2.3184646877263666,7.898682516998139,4.717092247215898,3.269525770296588,20.0,401.19689326548513,793.6593129855655,4.717092247215898,4.702281354684833,4.702281354684833,200,4.939739743568456,4.939739743568456,5.444736465195309,5.444736465195309,0.5049967216268527,0.5049967216268527
