episode,bs_beamformer,uav_trajectory,jammer_beamformer
1,-0.07455076204879348,-0.07455076204879348,-0.07455076204879348
2,0.29107088039701884,0.29107088039701884,0.29107088039701884
3,-0.1819311658944461,-0.1819311658944461,-0.1819311658944461
4,-0.5003380776918462,-0.5003380776918462,-0.5003380776918462
5,-0.16834333533947266,-0.16834333533947266,-0.16834333533947266
6,0.13646229875821966,0.13646229875821966,0.13646229875821966
7,0.2686271965105295,0.2686271965105295,0.2686271965105295
8,0.18612900808551774,0.18612900808551774,0.18612900808551774
9,0.19065959353936496,0.19065959353936496,0.19065959353936496
10,-0.09377243188217772,-0.09377243188217772,-0.09377243188217772
11,0.0443559905322541,0.0443559905322541,0.0443559905322541
12,-0.6622515975531502,-0.6622515975531502,-0.6622515975531502
13,0.29832110751251656,0.29832110751251656,0.29832110751251656
14,-0.4290673622366537,-0.4290673622366537,-0.4290673622366537
15,0.37495404943436644,0.37495404943436644,0.37495404943436644
16,-0.034833871029930144,-0.034833871029930144,-0.034833871029930144
17,0.05466341038253285,0.05466341038253285,0.05466341038253285
18,0.08506292668339102,0.08506292668339102,0.08506292668339102
19,0.1629008476540688,0.1629008476540688,0.1629008476540688
20,0.15547779623996721,0.15547779623996721,0.15547779623996721
21,-0.5536525135261616,-0.5536525135261616,-0.5536525135261616
22,0.001271393535424642,0.001271393535424642,0.001271393535424642
23,0.06305113588943172,0.06305113588943172,0.06305113588943172
24,0.10771654576490305,0.10771654576490305,0.10771654576490305
25,-0.2252361558018896,-0.2252361558018896,-0.2252361558018896
26,0.04543898912360449,0.04543898912360449,0.04543898912360449
27,0.4284467023488165,0.4284467023488165,0.4284467023488165
28,0.3279584494237306,0.3279584494237306,0.3279584494237306
29,0.4930496468926064,0.4930496468926064,0.4930496468926064
30,-0.02724894775696929,-0.02724894775696929,-0.02724894775696929
31,-0.0038101149850822756,-0.0038101149850822756,-0.0038101149850822756
32,0.16301431525648521,0.16301431525648521,0.16301431525648521
33,0.055460434508139415,0.055460434508139415,0.055460434508139415
34,0.2640888459278652,0.2640888459278652,0.2640888459278652
35,0.24591900729680435,0.24591900729680435,0.24591900729680435
36,0.5222249396465305,0.5222249396465305,0.5222249396465305
37,0.2780638078195951,0.2780638078195951,0.2780638078195951
38,0.1142224313135959,0.1142224313135959,0.1142224313135959
