episode,global_step,fading_model,control_mode,user_mobile,use_los_model,observation_mode,normalize_observations,enable_energy_harvesting,observation_has_eh,enable_ntn,satellite_altitude_km,hidden_dim,epsilon,target_tau,episode_reward_bps_step,avg_shaped_reward,avg_R_legit_mbps,avg_R_eve_mbps,avg_R_sec_mbps,eval_R_sec_mbps,last_eval_R_sec_mbps,episode_secrecy_mbits,avg_energy_j,avg_jammer_power_w,steps,relay_path_m,jammer_path_m,relay_displacement_m,jammer_displacement_m,final_d_UR_m,final_d_RB_m,final_d_UE_m,final_d_JE_m,rolling20,rolling20_avg_R_sec_mbps,rolling100,rolling100_avg_R_sec_mbps,convergence_gap,convergence_gap20_100_mbps
11,2200,rician,velocity,True,False,full,True,False,False,False,500.0,32,0.9994197083333334,0.005,985.0012406279312,4.925006203139656,8.993863612162404,6.562451310393311,5.240603589869359,,,104.81207179738718,2.5183370045832283,0.25625,200,57.25896050517521,41.18853743332548,17.82761577112647,14.475858149319055,381.11558329247254,112.43309654468209,392.24622565318793,626.9974863875051,5.2393306372707675,5.2393306372707675,5.2393306372707675,5.2393306372707675,0.0,0.0
12,2400,rician,velocity,True,False,full,True,False,False,False,500.0,32,0.9993669305555556,0.005,813.474207906747,4.067371039533735,8.50492332491312,8.487448338840082,4.354920514533095,,,87.09841029066192,2.550032186777022,0.2325,200,59.35575106054988,56.838308205475805,27.145437520612333,32.72829568938221,556.2482788904563,402.002622519592,127.52024106100238,286.8776961541484,5.165629793709294,5.165629793709294,5.165629793709294,5.165629793709294,0.0,0.0
13,2600,rician,velocity,True,False,full,True,False,False,False,500.0,32,0.9993141527777778,0.005,990.7610430758826,4.953805215379413,8.576929081965002,5.157135424220924,5.8137830579585525,,,116.27566115917107,2.574630851217358,0.27375,200,45.084530607953724,70.17773853800851,21.099546591131414,14.84093207496995,481.8739107446536,626.3582235499526,680.970772287897,392.8794859265889,5.215487737113084,5.215487737113084,5.215487737113084,5.215487737113084,0.0,0.0
14,2800,rician,velocity,True,False,full,True,False,False,False,500.0,32,0.999261375,0.005,1015.8458248417212,5.079229124208606,8.766020721399926,4.690571740149053,6.1190915605368605,,,122.38183121073722,2.527886207582173,0.265,200,41.04794396040855,52.913014489376565,12.746706567301842,28.258432604881193,470.4301302538262,341.42052736151265,865.6100333387056,300.27789628375405,5.280030867357639,5.280030867357639,5.280030867357639,5.280030867357639,0.0,0.0
15,3000,rician,velocity,True,False,full,True,False,False,False,500.0,32,0.9992085972222222,0.005,1001.7602028061025,5.008801014030513,9.55153454994058,6.748380776360886,5.414440016682266,,,108.28880033364533,2.523176953553666,0.24625,200,59.88025340335923,38.5215323901781,41.548830644384495,25.866819555291734,134.27483370880176,402.2668511418711,583.4604475812188,718.0040548713575,5.2889914773126145,5.2889914773126145,5.2889914773126145,5.2889914773126145,0.0,0.0
16,3200,rician,velocity,True,False,full,True,False,False,False,500.0,32,0.9991558194444444,0.005,1132.540446386837,5.662702231934185,9.346456911744447,6.100436594673462,5.9448785029319735,,,118.89757005863949,2.5319040335242073,0.2375,200,58.70534618425236,45.64044644315628,8.87405315759851,7.233218238587513,260.793559545501,403.7554437689583,539.0710454937831,272.98064467330363,5.329984416413824,5.329984416413824,5.329984416413824,5.329984416413824,0.0,0.0
17,3400,rician,velocity,True,False,full,True,False,False,False,500.0,32,0.9991030416666666,0.005,984.142567669056,4.92071283834528,9.560442760482008,7.6776520369795715,5.214479857814361,,,104.28959715628723,2.516122432650194,0.26375,200,46.521680413087914,46.58192657473307,10.244991063735204,21.456239956675095,110.93027502824269,425.01712726107314,175.11747786478523,385.77803592388443,5.323190030613855,5.323190030613855,5.323190030613855,5.323190030613855,0.0,0.0
18,3600,rician,velocity,True,False,full,True,False,False,False,500.0,32,0.9990502638888888,0.005,1213.8884460955408,6.069442230477704,9.77262277094874,5.815947723480656,6.347570073263361,,,126.95140146526724,2.5487664178147638,0.25875,200,61.320297527498035,52.43166669709492,19.951990853792292,33.0635117148,233.14162260134037,220.0739515733929,640.9206854237709,198.93622226483288,5.380100032983272,5.380100032983272,5.380100032983272,5.380100032983272,0.0,0.0
19,3800,rician,velocity,True,False,full,True,False,False,False,500.0,32,0.9989974861111112,0.005,771.4414176568065,3.8572070882840324,8.963272337874091,6.390674583290991,5.094575102378619,,,101.89150204757239,2.511287080713528,0.23875,200,53.23422104975044,37.376808968930916,36.755356883462184,10.194543391912163,346.75626264562175,548.9478884834266,711.0604468224134,937.005404255236,5.3650724050567105,5.3650724050567105,5.3650724050567105,5.3650724050567105,0.0,0.0
20,4000,rician,velocity,True,False,full,True,False,False,False,500.0,32,0.9989447083333334,0.005,1029.2442348574277,5.146221174287138,10.08638812452879,6.152903468584045,6.294925782006375,,,125.89851564012753,2.6263446617446875,0.24625,200,73.76134350337242,42.64972764634271,40.72809408770315,8.952165342427103,142.13039334187428,236.96322853078337,496.27721303637026,454.39346802350894,5.411565073904194,5.411565073904194,5.411565073904194,5.411565073904194,0.0,0.0
21,4200,rician,velocity,True,False,full,True,False,False,False,500.0,32,0.9988919305555556,0.005,697.8502975906638,3.489251487953319,7.80692193210654,7.39129861408655,3.9501360645826877,,,79.00272129165376,2.5321728221145126,0.23,200,56.405167299922304,53.43256867711441,23.049240610625116,34.863434430660824,934.9146077742665,589.0423771069362,605.9495736344454,833.2864732097379,5.3675783606975385,5.3675783606975385,5.341973216317456,5.341973216317456,0.025605144380082656,0.025605144380082656
22,4400,rician,velocity,True,False,full,True,False,False,False,500.0,32,0.9988391527777778,0.005,811.2403684747272,4.056201842373636,9.419137230321914,8.188474028492179,4.704128227376235,,,94.0825645475247,2.568325118282578,0.2375,200,58.8116454893309,58.31185101334225,34.23050337649108,42.55404206241935,77.48456167102219,503.4037867711726,288.60617336205894,687.2307699605457,5.369020587482367,5.369020587482367,5.312980262274673,5.312980262274673,0.056040325207693975,0.056040325207693975
23,4600,rician,velocity,True,False,full,True,False,False,False,500.0,32,0.998786375,0.005,1091.0083413173322,5.455041706586661,9.68600304550837,8.657004655598133,5.7491300754656285,,,114.98260150931259,2.521207242973945,0.24125,200,49.893694199101695,51.82247693914122,22.85796984209703,27.77236657810211,229.77927648187372,317.26375947952715,69.25264319849197,67.61644508410099,5.39036795268117,5.39036795268117,5.331943297630802,5.331943297630802,0.0584246550503682,0.0584246550503682
24,4800,rician,velocity,True,False,full,True,False,False,False,500.0,32,0.9987335972222222,0.005,781.4719938959507,3.907359969479754,9.23870687921881,7.901103788602707,4.494706093802535,,,89.8941218760507,2.5123885538854025,0.24125,200,49.92675316236314,42.70089650617289,17.825249031924496,13.453715256880477,348.89664427822316,193.1226473869901,458.9883057488906,959.8653780601089,5.358735853732394,5.358735853732394,5.2970584141379575,5.2970584141379575,0.061677439594436834,0.061677439594436834
25,5000,rician,velocity,True,False,full,True,False,False,False,500.0,32,0.9986808194444444,0.005,881.07437549478,4.4053718774739,8.46889709202508,6.746050437837087,4.678411051268886,,,93.56822102537772,2.509864063675407,0.25625,200,48.67071139825248,44.01910670943715,32.11974783081414,16.232000470671263,552.3221326050041,382.6855467848276,564.6167976603402,857.4002954288416,5.255429991317272,5.255429991317272,5.272312519623195,5.272312519623195,0.016882528305922406,0.016882528305922406
26,5200,rician,velocity,True,False,full,True,False,False,False,500.0,32,0.9986280416666666,0.005,873.3316533651288,4.3666582668256435,8.086391292320432,6.029993362010882,4.730700230395132,,,94.61400460790264,2.4989466070680617,0.2375,200,43.33053682913146,44.41373667915806,16.340794561099774,23.664115073949922,761.6176630717633,469.73384574852207,918.5656467913219,923.960024947624,5.255653557545086,5.255653557545086,5.251481277729808,5.251481277729808,0.004172279815278124,0.004172279815278124
27,5400,rician,velocity,True,False,full,True,False,False,False,500.0,32,0.9985752638888888,0.005,497.58069914492347,2.4879034957246176,8.722915335655491,11.566437410104514,2.7590810083777684,,,55.18162016755537,2.4972039282301477,0.2425,200,43.96680676224071,44.361349587787416,22.245028616877793,17.70651776073873,487.65180156653554,146.7286420179831,38.72577402612943,244.39321822407544,5.123283134375677,5.123283134375677,5.159170156642695,5.159170156642695,0.03588702226701823,0.03588702226701823
28,5600,rician,velocity,True,False,full,True,False,False,False,500.0,32,0.9985224861111112,0.005,937.6743521574225,4.6883717607871125,7.94240507159486,5.753948530491956,4.965996191115578,,,99.31992382231157,2.5504351193933457,0.24375,200,41.4186669315588,71.2781413164524,2.8837328019696162,35.40814414693374,851.1864071899963,363.03122040224844,893.6928007601789,389.28365746051713,5.128886424773296,5.128886424773296,5.152271086445298,5.152271086445298,0.023384661672001705,0.023384661672001705
29,5800,rician,velocity,True,False,full,True,False,False,False,500.0,32,0.9984697083333334,0.005,1089.3290566298724,5.446645283149362,8.522577705692743,4.964313644778393,5.72444415891087,,,114.4888831782174,2.55284724058386,0.2575,200,60.72584312068545,55.519636996611865,43.40840191214791,18.989123258558866,568.4277904403001,103.72748124340077,1040.8456420722189,340.5831704627618,5.150010139331025,5.150010139331025,5.172001192392387,5.172001192392387,0.021991053061362287,0.021991053061362287
30,6000,rician,velocity,True,False,full,True,False,False,False,500.0,32,0.9984169305555556,0.005,939.472342259625,4.697361711298125,8.038738040906772,6.141918129709568,5.040598724206849,,,100.81197448413698,2.547653720010286,0.26375,200,59.98995214726984,52.30288500851973,30.591732516670863,19.919717297955394,735.2394257029872,265.3243651621496,425.6021701679731,373.35224191297175,5.13182999417385,5.13182999417385,5.167621110119536,5.167621110119536,0.035791115945686514,0.035791115945686514
31,6200,rician,velocity,True,False,full,True,False,False,False,500.0,32,0.9983641527777778,0.005,963.654134833326,4.81827067416663,8.17053565557269,5.757331891789721,5.087666803975651,,,101.75333607951302,2.482465615429174,0.25,200,35.416711192052276,41.53668528101749,9.965632681245634,8.235997317961655,722.1452897379872,185.90777966014952,684.409899755155,588.3973194611534,5.124183154879164,5.124183154879164,5.165041938953604,5.165041938953604,0.0408587840744401,0.0408587840744401
32,6400,rician,velocity,True,False,full,True,False,False,False,500.0,32,0.998311375,0.005,890.8648294399667,4.454324147199833,8.68118671285397,7.439996816498411,4.762074608837712,,,95.24149217675424,2.6056721156293605,0.22125,200,57.608476704873006,82.30247400627223,36.313821102644575,45.56001219071638,512.494868204811,179.4126234418604,413.1184203441738,431.68990623104855,5.144540859594395,5.144540859594395,5.152449209887482,5.152449209887482,0.007908350293087452,0.007908350293087452
33,6600,rician,velocity,True,False,full,True,False,False,False,500.0,32,0.9982585972222222,0.005,896.3451892417871,4.481725946208936,8.75900678700732,6.584678856473373,4.769326305507565,,,95.38652611015132,2.533864716470755,0.275,200,52.2804800773779,49.147335961430215,28.07756804592261,5.2106472590508055,495.50142184982155,251.8800096241468,335.6984787076166,808.1403021024968,5.0923180219718445,5.0923180219718445,5.140839424906273,5.140839424906273,0.04852140293442897,0.04852140293442897
34,6800,rician,velocity,True,False,full,True,False,False,False,500.0,32,0.9982058194444444,0.005,616.5466856684922,3.082733428342461,7.328180057938474,7.2131715494165425,4.034551270099785,,,80.6910254019957,2.53870667679126,0.25,200,48.75196148227111,58.21896901303813,19.71785522930844,26.723623629523924,1257.9199257689936,695.1055584925572,392.9443086684819,462.7843101971389,4.988091007449992,4.988091007449992,5.1083015380002,5.1083015380002,0.12021053055020836,0.12021053055020836
35,7000,rician,velocity,True,False,full,True,False,False,False,500.0,32,0.9981530416666666,0.005,726.088411236145,3.630442056180725,7.942704978051087,6.636536413907188,4.666915176836968,,,93.33830353673935,2.5205596362721328,0.2425,200,65.24524680383428,31.44609596507861,25.54572737537266,9.412127231421655,788.9117871529293,660.1058413043014,544.2501080930829,419.64251948359515,4.950714765457727,4.950714765457727,5.095690499109822,5.095690499109822,0.14497573365209515,0.14497573365209515
36,7200,rician,velocity,True,False,full,True,False,False,False,500.0,32,0.9981002638888888,0.005,860.9325899577645,4.304662949788823,9.534560085892348,8.406149630729713,4.756034787481878,,,95.12069574963756,2.5051685978782006,0.23875,200,50.24820235206932,41.44443263675433,18.20632464062624,19.754152116650324,178.46954544689737,418.21522750318144,252.1440386191752,602.2189450118473,4.891272579685222,4.891272579685222,5.0862556182312675,5.0862556182312675,0.19498303854604515,0.19498303854604515
37,7400,rician,velocity,True,False,full,True,False,False,False,500.0,32,0.9980474861111112,0.005,620.6485736994143,3.1032428684970714,7.973701720453244,6.916238667216062,4.3554889527423795,,,87.10977905484758,2.5528351773986766,0.23375,200,52.87085929310057,39.22886494765228,22.364407718569783,14.461059055288121,819.998376052835,366.2985788754581,589.8273690403981,661.9521900507187,4.848323034431623,4.848323034431623,5.066505167812649,5.066505167812649,0.21818213338102677,0.21818213338102677
38,7600,rician,velocity,True,False,full,True,False,False,False,500.0,32,0.9979947083333334,0.005,1029.052892354627,5.1452644617731345,8.375274413979263,5.772144625712041,5.445776853631893,,,108.91553707263786,2.5251493900512294,0.26375,200,47.7064692213005,52.23669093908303,15.724460213352257,8.182993480939455,598.2202775992043,467.6913377870551,388.77768708260487,360.9175105353499,4.80323337345005,4.80323337345005,5.0764860016499975,5.0764860016499975,0.27325262819994744,0.27325262819994744
39,7800,rician,velocity,True,False,full,True,False,False,False,500.0,32,0.9979419305555556,0.005,941.4309133115098,4.707154566557549,7.889229607164001,5.2903916820498464,4.9837312509442295,,,99.6746250188846,2.524744543231529,0.24875,200,47.49298202095857,54.79640679299302,13.331407589514242,38.60888858817803,904.9764939146664,381.48928517453584,1196.8617929191573,835.3196391966,4.7976911808783305,4.7976911808783305,5.074107674708824,5.074107674708824,0.27641649383049316,0.27641649383049316
40,8000,rician,velocity,True,False,full,True,False,False,False,500.0,32,0.9978891527777778,0.005,1107.7212422580235,5.5386062112901175,9.183602202886286,5.717309421954775,5.912651175956193,,,118.25302351912387,2.5562394322517403,0.26625,200,62.55162089294571,51.90199467961324,30.29401855099329,28.417641307625654,286.50849493159313,474.32068444066897,563.415404893069,483.9976481265344,4.778577450575822,4.778577450575822,5.095071262240007,5.095071262240007,0.3164938116641851,0.3164938116641851
41,8200,rician,velocity,True,False,full,True,False,False,False,500.0,32,0.997836375,0.005,954.5952956842978,4.772976478421489,9.401755953614652,6.81159603249392,5.084457386960891,,,101.68914773921783,2.5235031223041706,0.22625,200,43.938496425742606,52.237401430634584,19.92042590894404,34.47844573837467,300.2773565088877,251.38729235571873,888.9444163046674,976.1170032595688,4.8352935166947315,4.8352935166947315,5.094812387233199,5.094812387233199,0.2595188705384679,0.2595188705384679
42,8400,rician,velocity,True,False,full,True,False,False,False,500.0,32,0.9977835972222222,0.005,1107.1582115382403,5.535791057691202,9.292109103321987,6.3333446075201145,5.813109243038453,,,116.26218486076907,2.5473083369829657,0.22625,200,48.090883917406124,66.1387864551913,17.334312022890455,31.946838971439288,306.5195687423503,189.09301546153583,502.0600128104911,223.2142431998331,4.890742567477842,4.890742567477842,5.111914693323801,5.111914693323801,0.2211721258459587,0.2211721258459587
43,8600,rician,velocity,True,False,full,True,False,False,False,500.0,32,0.9977308194444444,0.005,1160.4757487971162,5.802378743985582,9.471205796878234,6.614076553132333,6.073751547801283,,,121.47503095602568,2.4992777800733146,0.25,200,45.36367581594894,40.585346229326326,17.64736546747782,5.12186045436835,283.76151790923757,153.96328916600672,234.55631399225467,167.4290954681574,4.906973641094625,4.906973641094625,5.134282992265137,5.134282992265137,0.2273093511705122,0.2273093511705122
44,8800,rician,velocity,True,False,full,True,False,False,False,500.0,32,0.9976780416666666,0.005,718.3453998373823,3.5917269991869114,8.820729392552257,7.011407913550836,4.850127409888197,,,97.00254819776393,2.530605292474047,0.24625,200,36.48847394660608,51.40824455492626,12.39303143697997,15.851299430199715,373.701451823902,561.577118727126,429.82833915636286,692.703366027347,4.924744706898908,4.924744706898908,5.12782491084748,5.12782491084748,0.20308020394857174,0.20308020394857174
45,9000,rician,velocity,True,False,full,True,False,False,False,500.0,32,0.9976252638888888,0.005,1048.321752282301,5.241608761411506,8.71998950841238,5.4937842934100285,5.711419797332207,,,114.22839594664414,2.5305411992003637,0.265,200,48.74642993214171,54.44317582151431,12.264143492532405,16.746004767498615,482.08492463059594,130.0663069828924,559.657286784006,493.2530094627027,4.976395144202074,4.976395144202074,5.140793686102696,5.140793686102696,0.16439854190062153,0.16439854190062153
46,9200,rician,velocity,True,False,full,True,False,False,False,500.0,32,0.9975724861111112,0.005,1020.4809131125498,5.1024045655627495,9.453555971776138,5.584450117952371,6.158410554943706,,,123.16821109887412,2.5318615980806505,0.2575,200,53.04145311651669,39.18443950970954,16.17251011085674,20.600829831141155,281.7047390704561,367.5179127138034,539.1857137479406,487.72595573357705,5.0477806604295035,5.0477806604295035,5.162915791947066,5.162915791947066,0.1151351315175626,0.1151351315175626
47,9400,rician,velocity,True,False,full,True,False,False,False,500.0,32,0.9975197083333334,0.005,778.0564252853889,3.8902821264269445,8.606565987720908,8.648740949202947,4.229456608577607,,,84.58913217155215,2.534817741533913,0.23125,200,51.52582479544247,56.36459691440206,18.399524439095586,10.174871321688785,512.5820979127134,556.6134307136397,222.975619607409,433.9234839729527,5.121299440439495,5.121299440439495,5.143054958258354,5.143054958258354,0.02175551781885865,0.02175551781885865
48,9600,rician,velocity,True,False,full,True,False,False,False,500.0,32,0.9974669305555556,0.005,756.5585374553516,3.782792687276758,8.455271717869085,7.3687491542864025,4.5950141765141135,,,91.90028353028227,2.5376419483578085,0.2475,200,41.98183610144154,67.45963048395244,16.938685251558386,19.715334526207542,581.0910422862304,340.62785007129827,271.69477849496707,470.3035392437664,5.102750339709422,5.102750339709422,5.131637441972017,5.131637441972017,0.028887102262594944,0.028887102262594944
49,9800,rician,velocity,True,False,full,True,False,False,False,500.0,32,0.9974141527777778,0.005,1008.8229536445583,5.044114768222792,8.457761766684975,5.730358676615268,5.323410112775732,,,106.46820225551464,2.5641000714271547,0.24625,200,72.76362189194907,44.08800395942617,30.16211501574103,10.90369688783402,623.7947588411475,263.98706422764263,810.0578235552955,510.96524631642035,5.082698637402665,5.082698637402665,5.135551169947602,5.135551169947602,0.0528525325449376,0.0528525325449376
50,10000,rician,velocity,True,False,full,True,False,False,False,500.0,32,0.997361375,0.005,722.4858083532193,3.612429041766097,7.711857059257102,7.130786765869575,4.473131438267165,6.663024621687097,6.663024621687097,89.46262876534331,2.5656607996572802,0.2575,200,57.7056308455545,64.263687553209,19.574530838580724,4.6430037224311365,986.866023377161,533.7762771630407,298.5850331998741,320.6324086968653,5.054325273105681,5.054325273105681,5.122302775313994,5.122302775313994,0.06797750220831311,0.06797750220831311
51,10200,rician,velocity,True,False,full,True,False,False,False,500.0,32,0.9973085972222222,0.005,1203.5781464832864,6.017890732416432,9.762745385496157,5.470016560632413,6.304958002691222,,6.663024621687097,126.09916005382445,2.59088262941558,0.2375,200,51.37747398413952,75.1872438972166,8.964205963390151,46.93873383029749,185.09769698962592,327.4120737132045,999.9160435641944,268.33014737467613,5.115189833041458,5.115189833041458,5.14549209349786,5.14549209349786,0.030302260456402053,0.030302260456402053
52,10400,rician,velocity,True,False,full,True,False,False,False,500.0,32,0.9972558194444444,0.005,1245.6988937344836,6.228494468672418,10.982166607594326,6.654552032072016,6.514028228225563,,6.663024621687097,130.28056456451125,2.514044302939624,0.2525,200,40.70973566356593,51.34066879612058,9.256512286011633,9.510556581257191,95.01775359434852,121.40509229875029,459.0717528028244,720.9805959952183,5.202787514010851,5.202787514010851,5.171810096088778,5.171810096088778,0.03097741792207298,0.03097741792207298
53,10600,rician,velocity,True,False,full,True,False,False,False,500.0,32,0.9972030416666666,0.005,976.4891281567437,4.882445640783718,8.861520623019237,5.208641991920717,5.908142419702167,,6.663024621687097,118.16284839404332,2.5292308248413624,0.27625,200,43.488753108404175,58.082550622222925,13.800473335861046,31.779085469338362,143.51132255026755,674.4354279673773,622.5797569035946,515.9447153723357,5.2597283197205815,5.2597283197205815,5.185703158798465,5.185703158798465,0.0740251609221163,0.0740251609221163
54,10800,rician,velocity,True,False,full,True,False,False,False,500.0,32,0.9971502638888889,0.005,1007.1291292538355,5.035645646269177,8.240499907541212,5.1524834116902705,5.311287595157852,,6.663024621687097,106.22575190315706,2.5338463087280676,0.23875,200,56.83561196941742,51.99810248798825,14.697904924270366,20.286793441331906,676.1172807061707,173.9947120797138,1105.8412287104197,583.1247384068866,5.323565135973484,5.323565135973484,5.188028796508824,5.188028796508824,0.13553633946466004,0.13553633946466004
55,11000,rician,velocity,True,False,full,True,False,False,False,500.0,32,0.9970974861111112,0.005,1018.3669650473161,5.09183482523658,8.291196482034337,5.179721525905454,5.383897335654249,,6.663024621687097,107.67794671308499,2.6054562234058256,0.25625,200,63.21996104853608,73.1038650577264,32.47086767308173,42.51347553061687,651.8440649395455,385.3487496002376,906.521749934482,660.4857634747916,5.359414243914349,5.359414243914349,5.191590042675104,5.191590042675104,0.16782420123924524,0.16782420123924524
56,11200,rician,velocity,True,False,full,True,False,False,False,500.0,32,0.9970447083333334,0.005,1087.5961253912033,5.4379806269560165,10.195220939797215,6.800832501891125,5.793681258332397,,6.663024621687097,115.87362516664794,2.556999704035885,0.25875,200,57.97732289557291,58.02147573982839,14.24866984069176,21.89400771525642,164.8505453351003,144.38791925776016,530.6098681428812,939.1673894345588,5.411296567456875,5.411296567456875,5.202341671526128,5.202341671526128,0.20895489593074767,0.20895489593074767
57,11400,rician,velocity,True,False,full,True,False,False,False,500.0,32,0.9969919305555556,0.005,968.9305352944325,4.844652676472163,8.057853891574073,5.905430171546195,5.130561443942112,,6.663024621687097,102.61122887884225,2.577280636695115,0.24,200,64.39940853090901,61.580277416636335,45.76408355060727,33.12522802312067,749.2306002392904,446.7558370893175,667.8646333553693,281.55909713725055,5.450050192016862,5.450050192016862,5.201082369287811,5.201082369287811,0.2489678227290506,0.2489678227290506
58,11600,rician,velocity,True,False,full,True,False,False,False,500.0,32,0.9969391527777778,0.005,936.9573086408955,4.684786543204478,8.598592928016627,6.56158679501124,4.964872046532553,,6.663024621687097,99.29744093065105,2.5546007001424904,0.24875,200,60.30211759021095,56.93460394154807,23.101594489211365,28.968375218299006,485.3924833553506,382.09580617182917,474.1310743923351,734.3933173778411,5.426004951661894,5.426004951661894,5.197009777516169,5.197009777516169,0.2289951741457248,0.2289951741457248
59,11800,rician,velocity,True,False,full,True,False,False,False,500.0,32,0.996886375,0.005,846.7242909700003,4.2336214548500015,7.956448943335277,6.452074478592809,4.789849885712961,,6.663024621687097,95.79699771425922,2.528532676935891,0.24875,200,41.81716122995774,59.95680980621133,17.487898098933897,16.04584596412281,858.6879823951823,593.735553295038,492.74058527693154,414.1609583835358,5.416310883400331,5.416310883400331,5.19010876240086,5.19010876240086,0.22620212099947068,0.22620212099947068
