algorithm,episode,global_step,fading_model,control_mode,role_switching,episode_reward_bps_step,avg_reward_mbps,avg_R_sec_mbps,episode_secrecy_mbits,steps,rolling20_avg_R_sec_mbps,rolling100_avg_R_sec_mbps,convergence_gap20_100_mbps
TD3,1,200,rician,waypoint,True,722366178.4162537,3.6118308920812687,3.676291904232692,73.52583808465384,200,3.676291904232692,3.676291904232692,0.0
TD3,2,400,rician,waypoint,True,1598180543.1662648,7.990902715831323,8.058817093279275,161.17634186558553,200,5.867554498755983,5.867554498755983,0.0
TD3,3,600,rician,waypoint,True,1616853935.3645291,8.084269676822645,8.149681566091376,162.99363132182754,200,6.628263521201114,6.628263521201114,0.0
TD3,4,800,rician,waypoint,True,1656605469.527574,8.283027347637871,8.351971683594948,167.03943367189896,200,7.059190561799573,7.059190561799573,0.0
TD3,5,1000,rician,waypoint,True,865859136.518375,4.329295682591875,4.393674225418298,87.87348450836598,200,6.526087294523319,6.526087294523319,0.0
