episode,violation
1,3.7011366194050764e-15
2,4.97914209862671e-15
3,4.268460584988531e-15
4,6.896705428971472e-15
5,8.533035389390875e-15
6,8.387943117860174e-15
7,7.821798764240384e-15
8,1.023806039945896e-14
9,1.1943016020588005e-14
10,9.88126247492005e-15
11,1.1090989238127236e-14
12,9.455075611342067e-15
13,9.881054308102932e-15
14,9.311162951775032e-15
15,9.312342563738696e-15
16,8.247083571610858e-15
17,1.0520473381347984e-14
18,1.0662720706378082e-14
19,1.1585732373475822e-14
20,1.2154582895718136e-14
21,1.3789178132661562e-14
22,1.2865403187234392e-14
23,1.5068710168542055e-14
24,1.4358028654903876e-14
25,1.371756874757324e-14
26,1.265161586605501e-14
27,1.3645473639911643e-14
28,1.464099674830521e-14
29,1.4214254773214917e-14
30,1.4499304534787428e-14
31,1.4784631852116093e-14
32,1.45702894194244e-14
33,1.322081333299252e-14
34,1.1870643357170252e-14
35,1.3080370120377438e-14
36,1.4146461779773745e-14
37,1.3151563171831526e-14
38,1.3649151253680713e-14
39,1.2157913564792012e-14
40,1.222827394897763e-14
41,1.3221784778139068e-14
42,1.3575668367238336e-14
43,1.4712814300210654e-14
44,1.3932327513899167e-14
45,1.3790982245076577e-14
46,1.1301862223866976e-14
47,1.23681620500804e-14
48,1.322157661132195e-14
49,1.3576847979202001e-14
50,1.2366982438116736e-14
51,1.2366219159787307e-14
52,1.2509160374207795e-14
53,1.2367676327507126e-14
54,1.2935069682029621e-14
55,1.3005291288337162e-14
56,1.2722461972813903e-14
57,1.300688723393506e-14
58,1.5067253000822234e-14
59,1.2652240366506363e-14
60,1.4143963777968337e-14
61,1.4144033166907376e-14
62,1.4003381787475177e-14
63,1.4924936286853096e-14
64,1.5138099107581127e-14
65,1.3576570423445843e-14
66,1.4641621248756564e-14
67,1.3434114931598628e-14
68,1.4002410342328631e-14
69,1.4215364996239544e-14
70,1.54243284811173e-14
71,1.371826263696363e-14
72,1.549524397681523e-14
73,1.4499373923726466e-14
74,1.5495313365754272e-14
75,1.442811148333334e-14
76,1.4356710265062134e-14
77,1.2723294640082371e-14
78,1.1230322227717693e-14
79,7.252462519424796e-15
80,9.241357679101724e-15
81,9.099179743010665e-15
82,9.738945760950912e-15
83,1.0733289257380818e-14
84,1.1159684287775917e-14
85,1.1019032908343718e-14
86,1.3505446760930794e-14
87,1.3364170881047244e-14
88,1.4571260864570946e-14
89,1.4072840115453288e-14
90,1.3719303471049216e-14
91,1.2225706558233185e-14
92,1.2511103264500889e-14
93,5.1220139241081595e-15
94,4.125380592689964e-15
95,5.901876209968293e-15
96,5.474856679121842e-15
97,4.765077221691172e-15
98,4.907185768843192e-15
99,5.332331798335588e-15
100,6.328826351875705e-15
