episode,global_step,fading_model,avg_shaped_reward,avg_R_legit_mbps,avg_R_eve_mbps,avg_R_sec_mbps,eval_R_sec_mbps,last_eval_R_sec_mbps,steps,rolling20,rolling20_avg_R_sec_mbps,rolling100,rolling100_avg_R_sec_mbps,convergence_gap,convergence_gap20_100_mbps
16,3200,rician,2.1236892597215395,8.311297480145818,9.46146800711583,2.4247073917555566,,,200,4.215744885585364,4.215744885585364,4.215744885585364,4.215744885585364,0.0,0.0
17,3400,rician,3.1292147326685655,8.449954645151086,8.31831477828367,3.547545506061194,,,200,4.176439039731001,4.176439039731001,4.176439039731001,4.176439039731001,0.0,0.0
18,3600,rician,5.158396670341646,8.869590466898025,5.836747386077869,5.436024609139273,,,200,4.246416015809238,4.246416015809238,4.246416015809238,4.246416015809238,0.0,0.0
19,3800,rician,3.4176774762967246,8.945303304607938,8.06003856797537,3.707935590952234,,,200,4.218074940816765,4.218074940816765,4.218074940816765,4.218074940816765,0.0,0.0
20,4000,rician,5.715754394605657,10.986001730571468,7.769040518434217,6.002678454916844,,,200,4.307305116521769,4.307305116521769,4.307305116521769,4.307305116521769,0.0,0.0
21,4200,rician,4.986262519527012,9.452110248432522,6.3357235454498655,5.568717258500639,,,200,4.398729802251391,4.398729802251391,4.367372361377905,4.367372361377905,0.03135744087348602,0.03135744087348602
22,4400,rician,4.721285144011658,9.328462883781777,6.8006293274640015,5.041421625131977,,,200,4.4095437622516425,4.4095437622516425,4.398010964275818,4.398010964275818,0.011532797975824849,0.011532797975824849
23,4600,rician,5.500536216759674,8.834810776555406,5.233627510227964,5.804877276697222,,,200,4.483919702599836,4.483919702599836,4.459179064815879,4.459179064815879,0.02474063778395763,0.02474063778395763
24,4800,rician,4.242770915502034,8.82021292252262,5.591693574062552,5.48532523523636,,,200,4.524429820953137,4.524429820953137,4.501935155250066,4.501935155250066,0.022494665703071348,0.022494665703071348
25,5000,rician,5.413396204996202,9.41509814747545,5.59520706836491,5.714199134218011,,,200,4.582964429828964,4.582964429828964,4.550425714408783,4.550425714408783,0.03253871542018061,0.03253871542018061
26,5200,rician,4.359358716644081,8.357689544903332,5.805391330807894,4.66164980588982,,,200,4.640559406670425,4.640559406670425,4.554703564081131,4.554703564081131,0.08585584258929391,0.08585584258929391
27,5400,rician,5.472473633575407,8.825517290775084,5.144230827685393,5.776040930593904,,,200,4.7001814557469945,4.7001814557469945,4.599938281359382,4.599938281359382,0.10024317438761265,0.10024317438761265
28,5600,rician,5.004596417212016,8.88523118124313,4.922974317066221,5.488439316534779,,,200,4.759121231681784,4.759121231681784,4.631670461187075,4.631670461187075,0.12745077049470943,0.12745077049470943
29,5800,rician,4.356984870942442,7.960474061324799,5.285841330879741,4.8005520385994975,,,200,4.7876188353137,4.7876188353137,4.6374939638564685,4.6374939638564685,0.15012487145723163,0.15012487145723163
30,6000,rician,4.431705323516319,8.834061698183403,5.660890930750228,4.934922729338558,,,200,4.78456937373692,4.78456937373692,4.6474082560392045,4.6474082560392045,0.13716111769771544,0.13716111769771544
31,6200,rician,4.62768023509139,8.929830617371636,5.845751500339887,5.245090476547414,,,200,4.759963410658569,4.759963410658569,4.666688327668502,4.666688327668502,0.09327508299006748,0.09327508299006748
32,6400,rician,4.54599770093223,8.000932572392665,4.617733117300793,4.864686982491439,,,200,4.817029176315866,4.817029176315866,4.672875785631717,4.672875785631717,0.14415339068414834,0.14415339068414834
33,6600,rician,3.1707671239980018,8.712813800099461,7.161563740851333,3.603265670980128,,,200,4.875877449987206,4.875877449987206,4.640463357915003,4.640463357915003,0.23541409207220276,0.23541409207220276
34,6800,rician,5.410261900326865,8.649697257992596,4.466342003625865,5.7132779407742955,,,200,4.860311379992376,4.860311379992376,4.6720167279991,4.6720167279991,0.18829465199327533,0.18829465199327533
