episode,avg_crb,avg_pd,avg_reward,eval_avg_crb,eval_avg_pd,eval_avg_reward,eval_std_crb,eval_std_pd,eval_std_reward
1,1.0666531499553233,0.78,0.469240554307533,6.344121492905032,0.8035,0.29148804165883757,11.567892016738012,0.14316773379501402,0.5200379340651842
2,3.168851687538786,0.9800000000000001,0.0031405095265688355,,,,,,
3,0.13283636079935252,0.6725,0.43542574045497917,,,,,,
4,51.98755382176338,0.9899999999999999,0.38396087622291897,,,,,,
5,0.0860343625096266,0.4425,0.17186254599432632,3.4388543634958757,0.7586,0.40114768013352514,4.549596687815687,0.13928330840413006,0.470984390350668
