episode,global_step,fading_model,noise_std,noise_type,control_mode,role_switching,user_mobile,use_los_model,observation_mode,normalize_observations,enable_energy_harvesting,observation_has_eh,enable_ntn,satellite_altitude_km,hidden_dim,episode_reward_bps_step,avg_shaped_reward,avg_R_legit_mbps,avg_R_eve_mbps,avg_R_sec_mbps,eval_R_sec_mbps,last_eval_R_sec_mbps,episode_secrecy_mbits,avg_energy_j,avg_jammer_power_w,steps,relay_path_m,jammer_path_m,relay_displacement_m,jammer_displacement_m,role_switch_count,final_d_UR_m,final_d_RB_m,final_d_UE_m,final_d_JE_m,rolling20,rolling20_avg_R_sec_mbps,rolling100,rolling100_avg_R_sec_mbps,convergence_gap,convergence_gap20_100_mbps
16,3200,rician,0.24946683333333333,ou,velocity,False,True,False,full,True,False,False,False,500.0,32,999.215474693754,4.99607737346877,8.922682951767523,2.1711694941288235,6.7515134576386995,,,135.030269152774,6.763407601125156,0.4526296129077673,200,377.95601461265414,223.79388993810142,371.1340870094397,218.63138273174792,0,303.06637855209283,320.8284983002187,283.21173230616375,840.9352743084602,7.470919466436202,7.470919466436202,7.470919466436202,7.470919466436202,0.0,0.0
17,3400,rician,0.2494335,ou,velocity,False,True,False,full,True,False,False,False,500.0,32,1166.6237270369868,5.833118635184934,8.284664184634966,0.7253905726169123,7.559273612018062,,,151.18547224036124,6.660874885724473,0.46453680090606214,200,234.540441830732,379.695715915393,223.73813038437223,373.9958622180055,0,691.7111697008504,523.0091534771417,713.0660881924722,933.1763091677875,7.476116769117488,7.476116769117488,7.476116769117488,7.476116769117488,0.0,0.0
18,3600,rician,0.24940016666666667,ou,velocity,False,True,False,full,True,False,False,False,500.0,32,1165.669880883904,5.828349404419519,7.737200761294556,0.16385312864410584,7.5733476326504405,,,151.46695265300883,6.613873661388235,0.4410998895764351,200,272.22779598075965,373.8182116903072,268.3803629302141,369.1913706227701,0,960.2721353567102,548.2749825342166,667.9583089515028,253.12526381382708,7.481518483758208,7.481518483758208,7.481518483758208,7.481518483758208,0.0,0.0
19,3800,rician,0.24936683333333334,ou,velocity,False,True,False,full,True,False,False,False,500.0,32,1398.9549070339167,6.994774535169584,8.586917283728528,0.8205966722501594,7.766320611478381,,,155.3264122295676,6.69687367161326,0.44623507998883727,200,371.6190651575099,368.6036451272061,365.7851585227003,362.56129816350153,0,362.62709176613663,159.939185710586,328.0894712909911,403.4926719121293,7.4965080694276915,7.4965080694276915,7.4965080694276915,7.4965080694276915,0.0,0.0
20,4000,rician,0.2493335,ou,velocity,False,True,False,full,True,False,False,False,500.0,32,1143.9534836614341,5.71976741830717,8.29379889388287,1.1048399751073157,7.188958918775553,,,143.77917837551104,6.703864181484967,0.45238417975604533,200,285.5958632347575,371.68718080133567,265.21517160354097,367.45474831599313,0,656.1553612317906,541.9760255023132,460.19533441172825,463.2109038290723,7.481130611895084,7.481130611895084,7.481130611895084,7.481130611895084,0.0,0.0
21,4200,rician,0.24930016666666666,ou,velocity,False,True,False,full,True,False,False,False,500.0,32,1156.6656268759918,5.78332813437996,8.500029828697716,1.1794638308056011,7.320565997892114,,,146.4113199578423,6.621619387532416,0.46244530476629736,200,282.4058481720321,352.5438735657614,256.40734351993143,348.95159075033365,0,547.8022386478997,708.8723439378913,197.39750412264468,371.9066535489999,7.493261917657401,7.493261917657401,7.473484677894943,7.473484677894943,0.019777239762458265,0.019777239762458265
22,4400,rician,0.24926683333333333,ou,velocity,False,True,False,full,True,False,False,False,500.0,32,851.1266340069837,4.255633170034919,8.871704242185169,2.6641095157169117,6.207594726468257,,,124.15189452936517,6.488517394935148,0.4398621242493391,200,279.7580511678553,308.1688412340364,252.75034589214312,281.1158589675463,0,484.87392802097264,648.2988626919075,222.87060786660132,812.2543503627485,7.37824044724255,7.37824044724255,7.415944225557365,7.415944225557365,0.03770377831481575,0.03770377831481575
23,4600,rician,0.2492335,ou,velocity,False,True,False,full,True,False,False,False,500.0,32,1212.2872966676025,6.061436483338013,7.965516324713878,0.6078011734363349,7.35771515127755,,,147.15430302555103,6.761259587755456,0.4436412626504898,200,331.78332799757845,373.47491496187786,315.02989478737936,367.4656169011259,0,730.5404875326727,503.8695865027434,948.368985108562,922.6664856040064,7.32841232589237,7.32841232589237,7.413412526675634,7.413412526675634,0.08500020078326376,0.08500020078326376
24,4800,rician,0.24920016666666667,ou,velocity,False,True,False,full,True,False,False,False,500.0,32,1485.108548681869,7.425542743409345,9.115130699145054,0.15550596422083965,8.959624734924216,,,179.19249469848432,6.7706209854725365,0.42605084672570226,200,308.84868171915036,371.3658431133414,284.4635189916105,360.52463538375974,0,427.5447028400675,531.119910015606,699.0664234158297,415.45045675415435,7.530712123372616,7.530712123372616,7.477838035352659,7.477838035352659,0.05287408801995763,0.05287408801995763
25,5000,rician,0.24916683333333334,ou,velocity,False,True,False,full,True,False,False,False,500.0,32,1518.8935369383405,7.594467684691702,9.216178757618742,0.7993315379231416,8.416847219695596,,,168.33694439391195,6.817098088951721,0.46561970181763174,200,376.10848240856666,374.8461322765934,370.5051645430679,372.20568778607736,0,434.7246613059649,277.1580884375037,844.0263548480516,1024.5107894966552,7.462866613419888,7.462866613419888,7.515398402726377,7.515398402726377,0.05253178930648872,0.05253178930648872
26,5200,rician,0.2491335,ou,velocity,False,True,False,full,True,False,False,False,500.0,32,1372.387612603341,6.861938063016705,9.685743069135311,2.030371010257981,7.655372058877328,,,153.10744117754655,6.813403645191206,0.43554640650749205,200,375.1745677577283,375.51611653374965,369.4590875020621,367.36774537175194,0,234.20028901992097,444.53502471655327,302.056042607028,575.0404045189046,7.459687010046575,7.459687010046575,7.520782004886029,7.520782004886029,0.06109499483945413,0.06109499483945413
27,5400,rician,0.24910016666666668,ou,velocity,False,True,False,full,True,False,False,False,500.0,32,1073.7385304401982,5.368692652200991,9.764988687856038,3.6206887674610657,6.144299920394961,,,122.88599840789925,6.721856414712814,0.4299681580066681,200,376.0075446362769,365.2540433359912,369.6434963693429,357.83319493387,0,258.1473160016196,394.4739668247774,148.34418607340777,888.905766536606,7.365156234394519,7.365156234394519,7.469801186941915,7.469801186941915,0.10464495254739603,0.10464495254739603
28,5600,rician,0.24906683333333332,ou,velocity,False,True,False,full,True,False,False,False,500.0,32,1502.9488221932545,7.514744110966273,8.791007877884722,0.2604359409971364,8.530571936887585,,,170.6114387377517,6.636127119319672,0.4489647471159697,200,372.97470154660044,337.5205609075259,356.3623615377314,322.01280489293924,0,407.66750708124556,235.19150355907487,1059.323764518856,734.7326048201165,7.399936241805115,7.399936241805115,7.507685856582832,7.507685856582832,0.10774961477771683,0.10774961477771683
29,5800,rician,0.2490335,ou,velocity,False,True,False,full,True,False,False,False,500.0,32,1328.8793646846184,6.644396823423092,9.17279863699126,0.982424038050434,8.190374598940824,,,163.8074919788165,6.789333628472313,0.452741541787982,200,307.5191105717712,370.8950673416072,289.22898647475637,357.1075997393623,0,370.5429280150847,577.026585287875,318.23661466522304,273.6479841631472,7.328109889105541,7.328109889105541,7.531226847698624,7.531226847698624,0.20311695859308365,0.20311695859308365
30,6000,rician,0.24900016666666666,ou,velocity,False,True,False,full,True,False,False,False,500.0,32,1529.883720315443,7.649418601577215,8.954757535404116,0.21074439777037943,8.744013137633733,,,174.88026275267467,6.797097172906965,0.4483044271916151,200,372.28101743087217,365.9040684940923,368.0136854542179,349.883061189738,0,576.7664297286293,554.7545869777172,333.0728267078002,78.45724416442091,7.420768488164535,7.420768488164535,7.571653057363128,7.571653057363128,0.15088456919859272,0.15088456919859272
31,6200,rician,0.24896683333333333,ou,velocity,False,True,False,full,True,False,False,False,500.0,32,1198.911126407114,5.99455563203557,8.124464911982578,1.3612503567431695,6.763214555239403,,,135.26429110478807,6.551207487559991,0.44907558493316174,200,363.02739955279355,362.9804860027726,358.7102659607615,347.8952375876694,0,722.3407480008108,471.7066285475598,287.8159386830072,366.7848084140519,7.3707179731845285,7.3707179731845285,7.545574396004299,7.545574396004299,0.17485642281977043,0.17485642281977043
32,6400,rician,0.2489335,ou,velocity,False,True,False,full,True,False,False,False,500.0,32,1303.7925831062878,6.518962915531439,8.313848816210628,0.9029202146940473,7.4109286015165745,,,148.2185720303315,6.476177917194715,0.4497005593776703,200,356.2687020791133,354.12440042795106,351.3566502549456,333.70838015823557,0,741.902647083193,362.05186505492003,485.2708306780196,759.0325792775926,7.692066943362667,7.692066943362667,7.541366714926557,7.541366714926557,0.15070022843610964,0.15070022843610964
33,6600,rician,0.24890016666666667,ou,velocity,False,True,False,full,True,False,False,False,500.0,32,1224.9957678743956,6.124978839371978,7.8737398248148915,0.3395743466287979,7.534165478186092,,,150.68330956372188,6.605966791859289,0.4716349459439516,200,306.31269281237746,356.65910930403123,281.80386830258436,348.91266665829164,0,968.0166565647513,503.2882928150895,964.8953776382108,747.541849225983,7.664828587582687,7.664828587582687,7.541148495631391,7.541148495631391,0.12368009195129659,0.12368009195129659
34,6800,rician,0.24886683333333334,ou,velocity,False,True,False,full,True,False,False,False,500.0,32,1409.2732661921957,7.0463663309609785,7.928316777648907,0.10713651739098504,7.821180260257926,,,156.42360520515857,6.7248856244909625,0.4686502978950739,200,368.55559257593757,373.58706064804124,363.8695657489803,367.35601101501004,0,641.453144545485,118.09213186444165,938.4389659953981,431.91247116048226,7.606382367798467,7.606382367798467,7.549384724002759,7.549384724002759,0.056997643795708264,0.056997643795708264
35,7000,rician,0.2488335,ou,velocity,False,True,False,full,True,False,False,False,500.0,32,1181.5647984339212,5.907823992169606,7.753578386935205,0.2548239011871571,7.498754485748048,,,149.97508971496097,6.709399982595778,0.4264108827710152,200,201.21209243139305,361.7069989234993,188.6714670349257,352.310699401838,0,976.396045361971,708.8723439378913,761.4728227572367,470.69150193088916,7.569731854825067,7.569731854825067,7.547938145766911,7.547938145766911,0.02179370905815592,0.02179370905815592
36,7200,rician,0.24880016666666666,ou,velocity,False,True,False,full,True,False,False,False,500.0,32,1605.4691123956432,8.027345561978215,9.230074739434576,0.4333110300094466,8.796763709425132,,,175.93527418850266,6.660689603125689,0.46716669589281085,200,361.82501843438376,375.23972481139333,348.60258555713193,365.8773010276143,0,257.9254016299134,316.8411428466202,654.6378932155585,276.48629335247347,7.671994367414388,7.671994367414388,7.582627744757417,7.582627744757417,0.08936662265697048,0.08936662265697048
37,7400,rician,0.24876683333333333,ou,velocity,False,True,False,full,True,False,False,False,500.0,32,1353.8521172715164,6.769260586357582,9.554454480659889,1.242913544591858,8.311540936068035,,,166.2308187213607,6.443415424387547,0.4584652715176344,200,352.0218470073405,284.2963289400563,342.28240297736556,241.72510758649187,0,336.3082569048457,503.0559723174093,589.4211479466602,899.5626068784122,7.709607733616887,7.709607733616887,7.602328101279325,7.602328101279325,0.10727963233756199,0.10727963233756199
38,7600,rician,0.2487335,ou,velocity,False,True,False,full,True,False,False,False,500.0,32,935.1763282831091,4.675881641415546,7.858680714511199,1.222168892135458,6.636511822375739,,,132.73023644751478,6.537384449633529,0.4605498131364584,200,313.4833232904424,280.27345009536106,284.9660290164168,259.95796559750164,0,1006.2051284889036,529.0224320072994,327.07364720150366,578.5159479109409,7.662765943103153,7.662765943103153,7.576911883413441,7.576911883413441,0.08585405968971216,0.08585405968971216
39,7800,rician,0.24870016666666667,ou,velocity,False,True,False,full,True,False,False,False,500.0,32,1182.6216929257141,5.9131084646285705,8.748383192307461,1.2488318611058153,7.499551331201646,,,149.9910266240329,6.465825927364986,0.46350474424660204,200,352.1309582018606,281.79073081199624,342.6171701462173,261.8226100410173,0,368.21043416953665,205.13884582645588,361.1054522588055,479.36728602143967,7.649427479089316,7.649427479089316,7.574928279510575,7.574928279510575,0.0744991995787414,0.0744991995787414
40,8000,rician,0.24866683333333334,ou,velocity,False,True,False,full,True,False,False,False,500.0,32,1138.5922897362468,5.692961448681234,7.64776718127974,0.5052193717202084,7.142547809559532,,,142.85095619119062,6.707104304320772,0.44857925273478033,200,339.096158901017,365.2137124358152,313.34706645140585,357.6593450809503,0,983.7641793816003,523.2437843845876,937.4016131985843,626.0868399406652,7.647106923628516,7.647106923628516,7.564118767761798,7.564118767761798,0.08298815586671804,0.08298815586671804
41,8200,rician,0.2486335,ou,velocity,False,True,False,full,True,False,False,False,500.0,32,1206.6915643082757,6.033457821541378,8.008555328538913,1.1671620512619894,6.841393277276922,,,136.82786554553846,6.637369594352973,0.43848143979907034,200,359.6327022349725,372.9467241079005,348.15760556617084,370.80095951100725,0,733.7011506074009,493.3379101960974,317.77418460529213,627.2739422794239,7.623148287597756,7.623148287597756,7.546491316774363,7.546491316774363,0.07665697082339307,0.07665697082339307
42,8400,rician,0.24860016666666668,ou,velocity,False,True,False,full,True,False,False,False,500.0,32,1328.0965456291221,6.640482728145611,8.840163649080333,0.21868769949753022,8.621475949582809,,,172.4295189916562,6.444362856953916,0.4543769658356905,200,334.47560954390025,257.03167114567145,312.77715545085147,232.54493579789943,0,234.36707364579246,524.155908776781,896.3335504532209,552.2551912833403,7.743842348753484,7.743842348753484,7.572086188984088,7.572086188984088,0.17175615976939618,0.17175615976939618
43,8600,rician,0.24856683333333332,ou,velocity,False,True,False,full,True,False,False,False,500.0,32,1060.0679290847222,5.300339645423611,8.561846425315633,2.314474664399157,6.247371760916466,,,124.9474352183293,6.892520948847624,0.4439477631449699,200,377.4871151299708,380.5392269500583,376.00957061432945,379.4907145280607,0,388.3539798936774,283.5122096005762,329.7314741068792,690.2508628465828,7.68832517923543,7.68832517923543,7.541278876703445,7.541278876703445,0.1470463025319848,0.1470463025319848
44,8800,rician,0.2485335,ou,velocity,False,True,False,full,True,False,False,False,500.0,32,1628.1572515387918,8.140786257693959,9.549764862576536,0.5144406450956365,9.035324217480904,,,180.70648434961808,6.725994776442669,0.45877305954694747,200,378.3823646792491,362.9713666941844,374.71741847883504,357.94449272782487,0,75.43125781304843,339.42113410819445,373.89332699234654,306.7714303362663,7.692110153363264,7.692110153363264,7.5752344526302045,7.5752344526302045,0.11687570073305942,0.11687570073305942
45,9000,rician,0.24850016666666666,ou,velocity,False,True,False,full,True,False,False,False,500.0,32,1414.2713523319858,7.071356761659929,8.875131344025814,0.14412999077058497,8.731001353255218,,,174.62002706510435,6.796317448049373,0.4673945109546185,200,276.18668148855147,374.10289087840084,260.15888229829346,372.50856546934335,0,519.0246114574926,573.5136505757026,784.1634284880123,346.26548147002393,7.707817860041244,7.707817860041244,7.6009181615329835,7.6009181615329835,0.10689969850826042,0.10689969850826042
46,9200,rician,0.24846683333333333,ou,velocity,False,True,False,full,True,False,False,False,500.0,32,804.35687193489,4.0217843596744505,8.836951813791336,3.0867516526396517,5.750200161151684,,,115.00400322303369,6.700372480769874,0.44766018204391,200,379.3552591103147,130.21927849481045,376.959882531854,125.8487389699656,0,654.432770009427,245.46219999039047,205.20540386734805,881.346600235009,7.612559265154962,7.612559265154962,7.5606851615246935,7.5606851615246935,0.051874103630268564,0.051874103630268564
47,9400,rician,0.2484335,ou,velocity,False,True,False,full,True,False,False,False,500.0,32,1381.0433839961952,6.905216919980976,9.042276876435924,0.547503699195723,8.494773177240203,,,169.8954635448041,6.7185114184436125,0.4767892634868622,200,374.0124424265954,282.06476631515625,370.10076501047746,264.6714131053208,0,573.0974019714421,503.24295818915203,610.6134024043722,698.5861072970929,7.730082927997225,7.730082927997225,7.5805593746250235,7.5805593746250235,0.1495235533722017,0.1495235533722017
48,9600,rician,0.24840016666666667,ou,velocity,False,True,False,full,True,False,False,False,500.0,32,1333.1432969406462,6.665716484703231,8.734397888161855,1.2999206256363356,7.434477262525516,,,148.68954525051032,6.660407726146899,0.47275777004659175,200,366.1916383163137,370.45034799802113,360.8636243068419,367.9821385274314,0,559.5851498021241,364.8296628450865,205.18739321404163,207.57863254431103,7.67527819427912,7.67527819427912,7.577515997289619,7.577515997289619,0.0977621969895015,0.0977621969895015
49,9800,rician,0.24836683333333334,ou,velocity,False,True,False,full,True,False,False,False,500.0,32,1165.8856428424078,5.829428214212039,8.821372580667596,1.2308741697928696,7.5904984108747255,,,151.80996821749451,6.777930276517253,0.4370947419852018,200,376.8868430409614,272.62199845120585,373.84792411731627,267.0911186454098,0,639.2791761010287,444.5332917012935,542.7677548844662,745.6700287746875,7.645284384875815,7.645284384875815,7.5777809445056405,7.5777809445056405,0.06750344037017442,0.06750344037017442
50,10000,rician,0.2483335,ou,velocity,False,True,False,full,True,False,False,False,500.0,32,1319.9262685014235,6.599631342507117,8.094153295939233,0.6522950998306029,7.441858196108634,7.269430762509543,7.269430762509543,148.83716392217266,6.401042767049693,0.45440786488354207,200,339.16580229974267,366.4304189726443,331.58020664497207,363.0035286484133,0,888.645140003196,436.3610653681968,451.1433618296551,553.1068773199714,7.580176637799559,7.580176637799559,7.575062489537701,7.575062489537701,0.005114148261857743,0.005114148261857743
51,10200,rician,0.24830016666666666,ou,velocity,False,True,False,full,True,False,False,False,500.0,32,1656.9149026946384,8.284574513473192,9.554180489750362,0.05925460059203754,9.494925889158322,,7.269430762509543,189.89851778316643,6.775266153276423,0.4544435819983482,200,339.2001673278254,374.4541246021108,315.5634074364616,370.28739347831964,0,155.88437910609005,552.8546422073028,997.7769682775889,337.5940591482957,7.716762204495505,7.716762204495505,7.612706869922419,7.612706869922419,0.10405533457308636,0.10405533457308636
52,10400,rician,0.24826683333333333,ou,velocity,False,True,False,full,True,False,False,False,500.0,32,708.3957761715271,3.5419788808576356,8.252947725268523,3.949135743934644,4.303811981333877,,7.269430762509543,86.07623962667755,6.606367280619012,0.4768584378808737,200,373.55630136078787,356.3492050535315,369.79221214772605,341.92869976171687,0,530.3733177624448,112.86979352658344,66.79784961688765,564.7726054522966,7.561406373486369,7.561406373486369,7.5490742759111,7.5490742759111,0.012332097575268541,0.012332097575268541
53,10600,rician,0.2482335,ou,velocity,False,True,False,full,True,False,False,False,500.0,32,1374.0084981669738,6.870042490834869,8.390404737457278,0.7623837187621392,7.628021018695146,,7.269430762509543,152.56042037390293,6.5940990749743955,0.4633519475162029,200,369.49741189026116,358.23066753118326,362.82245773594457,355.449753981008,0,461.3889607136422,79.7514451626427,147.74908628760167,309.9920357206919,7.566099150511822,7.566099150511822,7.550563837095705,7.550563837095705,0.015535313416116914,0.015535313416116914
54,10800,rician,0.24820016666666667,ou,velocity,False,True,False,full,True,False,False,False,500.0,32,1422.3382651790891,7.111691325895446,9.087414091496099,0.6972915854341999,8.390122506061893,,7.269430762509543,167.80245012123788,6.739929822166858,0.4418387769907713,200,335.2568217462783,376.53283834372377,312.1020374388016,369.52526545668354,0,445.7646605005551,523.4520669788562,659.004061088886,791.769704627846,7.594546262802021,7.594546262802021,7.5661112198543385,7.5661112198543385,0.02843504294768273,0.02843504294768273
55,11000,rician,0.24816683333333334,ou,velocity,False,True,False,full,True,False,False,False,500.0,32,668.1486116626938,3.3407430583134694,8.908143760667809,2.8819836787956445,6.026160081872169,,7.269430762509543,120.52320163744338,6.543275447174644,0.4780992764234543,200,238.289556847842,247.83177917717563,235.99746035278403,239.1595018083595,0,412.5365693565618,688.8433428863242,252.5765171809778,1014.1774303202993,7.520916542608228,7.520916542608228,7.538112108254663,7.538112108254663,0.017195565646434652,0.017195565646434652
56,11200,rician,0.2481335,ou,velocity,False,True,False,full,True,False,False,False,500.0,32,1112.90352275807,5.5645176137903505,8.417931895520015,2.0703747888862556,6.347557106633756,,7.269430762509543,126.95114213267513,6.6875283413721425,0.45001485899090765,200,373.776385835643,365.0806741887042,366.1807551332248,358.7976548956951,0,546.7834793153207,164.80352459189587,291.0509917647551,577.2611645398507,7.398456212468661,7.398456212468661,7.516852197511433,7.516852197511433,0.11839598504277227,0.11839598504277227
57,11400,rician,0.24810016666666668,ou,velocity,False,True,False,full,True,False,False,False,500.0,32,1380.677630495411,6.903388152477055,9.013502920343242,0.9416083109995176,8.071894609343726,,7.269430762509543,161.43789218687454,6.743230976428674,0.44514918521046637,200,365.0994171068836,349.6667630922831,358.52235733357884,325.5552965914988,0,512.7964157785057,232.2828860260689,530.7260416316477,735.3820535187132,7.386473896132445,7.386473896132445,7.526589783683929,7.526589783683929,0.14011588755148363,0.14011588755148363
