episode,bs_beamformer,uav_trajectory,jammer_beamformer
1,-0.8469741604233169,-0.8469741604233169,-0.8469741604233169
2,0.7776671325385276,0.7776671325385276,0.7776671325385276
3,0.2604714345922778,0.2604714345922778,0.2604714345922778
4,0.4207023546730895,0.4207023546730895,0.4207023546730895
5,0.16444432363679504,0.16444432363679504,0.16444432363679504
6,0.3755060636406275,0.3755060636406275,0.3755060636406275
7,0.2274643327252826,0.2274643327252826,0.2274643327252826
8,-0.475040552286539,-0.475040552286539,-0.475040552286539
9,-0.06128555165067764,-0.06128555165067764,-0.06128555165067764
10,-0.13610396577327108,-0.13610396577327108,-0.13610396577327108
11,-0.340336554800219,-0.340336554800219,-0.340336554800219
12,-0.05646196686692532,-0.05646196686692532,-0.05646196686692532
13,0.3416352327004557,0.3416352327004557,0.3416352327004557
14,-0.4040509446806815,-0.4040509446806815,-0.4040509446806815
15,0.20875323124138745,0.20875323124138745,0.20875323124138745
16,-0.5223114488330874,-0.5223114488330874,-0.5223114488330874
17,-0.14455904406955045,-0.14455904406955045,-0.14455904406955045
18,-0.006627627477831235,-0.006627627477831235,-0.006627627477831235
19,0.492102533205615,0.492102533205615,0.492102533205615
20,0.6613680777969471,0.6613680777969471,0.6613680777969471
21,-0.6502892180683599,-0.6502892180683599,-0.6502892180683599
22,-0.33338744433303996,-0.33338744433303996,-0.33338744433303996
23,0.5330833552861994,0.5330833552861994,0.5330833552861994
24,0.5076501411056,0.5076501411056,0.5076501411056
25,0.32140819219990696,0.32140819219990696,0.32140819219990696
26,0.2756729339547183,0.2756729339547183,0.2756729339547183
27,-0.27341574129456847,-0.27341574129456847,-0.27341574129456847
28,0.3830919383351034,0.3830919383351034,0.3830919383351034
29,0.16327880453776245,0.16327880453776245,0.16327880453776245
30,-0.41067110662513107,-0.41067110662513107,-0.41067110662513107
31,0.5689610151065068,0.5689610151065068,0.5689610151065068
32,0.5117722268737503,0.5117722268737503,0.5117722268737503
33,0.4752796117181941,0.4752796117181941,0.4752796117181941
34,-0.3896664595106714,-0.3896664595106714,-0.3896664595106714
35,0.46651454976032347,0.46651454976032347,0.46651454976032347
36,-0.08416737643103847,-0.08416737643103847,-0.08416737643103847
37,-0.4242685713119071,-0.4242685713119071,-0.4242685713119071
