episode,global_step,algorithm,fading_model,hidden_dim,actor_lr,critic_lr,alpha_lr,batch_size,alpha,target_entropy,auto_entropy_tuning,control_mode,role_switching,user_mobile,observation_mode,normalize_observations,episode_reward_bps_step,avg_shaped_reward,avg_R_legit_mbps,avg_R_eve_mbps,avg_R_sec_mbps,avg_num_eves,avg_nearest_eve_distance,avg_mean_eve_distance,avg_max_eve_capacity,eval_R_sec_mbps,last_eval_R_sec_mbps,episode_secrecy_mbits,avg_energy_j,avg_jammer_power_w,steps,relay_path_m,jammer_path_m,relay_displacement_m,jammer_displacement_m,final_d_UR_m,final_d_RB_m,final_d_UE_m,final_d_JE_m,rolling20_avg_R_sec_mbps,rolling100_avg_R_sec_mbps,convergence_gap20_100_mbps,critic_loss,actor_loss,alpha_loss,policy_entropy,replay_size
11,2200,SAC,rayleigh,64,0.0003,0.0003,0.0003,64,0.14545580744743347,-5.0,True,velocity,False,True,full,True,646.3385175137926,3.231692587568963,7.52645592539354,3.002405105831069,4.5658722641999185,18.0,560.4536884616522,1070.9443278942708,3.002405105831069,,,91.31744528399837,3.4587273802354406,0.4837517124414444,200,75.61525611001157,219.30879879184525,72.57938800868742,214.88842279801722,794.9176374741336,502.3284280651921,559.9991203432375,487.7937213644616,4.418040985196287,4.418040985196287,0.0,9.188602447509766,-25.20934295654297,-11.318807601928711,0.8719238042831421,2200
12,2400,SAC,rayleigh,64,0.0003,0.0003,0.0003,64,0.13791786134243011,-5.0,True,velocity,False,True,full,True,369.1705865570397,1.8458529327851985,7.70896138603678,5.311643820216927,2.5496148128264737,22.0,199.52902642979797,586.4964942218764,5.311643820216927,,,50.99229625652948,3.091436297498559,0.4776523251552135,200,60.05363676591949,188.00348767118751,8.898848481247416,179.4246348655032,727.884862339426,566.4258738334163,193.3375521397721,498.51707598105475,4.262338804165469,4.262338804165469,0.0,28.60649871826172,-29.899131774902344,-11.417019844055176,0.7637526988983154,2400
13,2600,SAC,rayleigh,64,0.0003,0.0003,0.0003,64,0.1306515634059906,-5.0,True,velocity,False,True,full,True,1048.5307965160725,5.242653982580363,8.139847685192873,2.517443342323823,5.639421647315018,21.0,547.0294342188078,1103.9417226173987,2.517443342323823,,,112.78843294630038,3.3380110410771398,0.48166942831128834,200,106.6844232194916,207.92519850884744,88.75847727744582,200.1951159950519,525.5578090445009,535.3846016938255,545.0665597540916,202.25527612553657,4.368268253638512,4.368268253638512,0.0,38.09528350830078,-35.050682067871094,-11.106134414672852,0.45770102739334106,2600
14,2800,SAC,rayleigh,64,0.0003,0.0003,0.0003,64,0.12386385351419449,-5.0,True,velocity,False,True,full,True,1254.3410306510184,6.271705153255092,8.737399074601536,1.7879945264859944,6.9494045481155355,18.0,585.0351350912571,1074.9473989086305,1.7879945264859944,,,138.98809096231074,3.5040743533913474,0.4799316335655749,200,175.93236752226213,173.97864367735036,172.43705848557778,164.35962664580816,293.07286858708943,354.15452862108197,585.4991816506672,377.76707300843054,4.552635131815442,4.552635131815442,0.0,78.54366302490234,-38.70966720581055,-11.258794784545898,0.39134055376052856,2800
15,3000,SAC,rayleigh,64,0.0003,0.0003,0.0003,64,0.11748474091291428,-5.0,True,velocity,False,True,full,True,434.5046391526255,2.1725231957631275,7.538727261132446,4.824867256168284,2.817754143996417,17.0,203.1548067575945,467.4343668347265,4.824867256168284,,,56.35508287992835,3.5788577567430173,0.48010274130851033,200,163.45628343800038,204.99014370926298,153.82364597226422,199.14036919848516,884.7970842799518,620.3179819477202,201.3815274465756,375.970085408026,4.436976399294173,4.436976399294173,0.0,11.163009643554688,-40.97949981689453,-10.870647430419922,0.07693468779325485,3000
16,3200,SAC,rayleigh,64,0.0003,0.0003,0.0003,64,0.11133475601673126,-5.0,True,velocity,False,True,full,True,939.5585957162173,4.697792978581086,8.476273216927899,3.391449755170973,5.109741219431522,25.0,309.04936354477616,1048.3227765109339,3.391449755170973,,,102.19482438863045,3.6658156494134597,0.4821520572900772,200,122.35581144116541,240.0122390372352,106.8963360556774,237.06781003644855,390.0097698154472,110.93842907481424,307.6664236504429,193.2554809195994,4.479024200552757,4.479024200552757,0.0,59.288978576660156,-46.377681732177734,-12.05900764465332,0.4940107762813568,3200
17,3400,SAC,rayleigh,64,0.0003,0.0003,0.0003,64,0.1050523892045021,-5.0,True,velocity,False,True,full,True,17.17007068108301,0.08585035340541505,8.477978876002773,8.421525534247271,0.920879772818971,29.0,48.022211673905204,353.4899841070751,8.421525534247271,,,18.417595456379424,3.5274797874092734,0.4749838437791914,200,151.5752389254041,207.86756806563997,130.75842422947073,202.099937816379,296.46260922789895,467.4925660931656,57.035486062556494,558.1062910042775,4.269721587156653,4.269721587156653,0.0,11.809589385986328,-48.74488067626953,-12.375068664550781,0.49269407987594604,3400
18,3600,SAC,rayleigh,64,0.0003,0.0003,0.0003,64,0.09924539923667908,-5.0,True,velocity,False,True,full,True,993.0759666790007,4.965379833395003,8.750603392820423,3.347104366413625,5.4091720810807855,19.0,478.3577867618098,953.6977664337242,3.347104366413625,,,108.18344162161573,3.929339226864094,0.4813962684571743,200,214.84152123674107,212.750195774887,203.1760863493079,210.13941220698234,304.37470358643793,482.957140058403,472.5409387769466,282.8914450406176,4.33302439237466,4.33302439237466,0.0,15.497369766235352,-50.913780212402344,-10.410494804382324,-0.49309617280960083,3600
19,3800,SAC,rayleigh,64,0.0003,0.0003,0.0003,64,0.09422440826892853,-5.0,True,velocity,False,True,full,True,596.8125599527239,2.984062799763619,7.959723112051469,4.324708850442333,3.715086093819698,19.0,202.11248330743015,614.6752349065491,4.324708850442333,,,74.30172187639396,4.277433230064914,0.4807337173074484,200,179.8067104813899,286.2336799073619,168.07063125324527,282.8828912192322,668.8436719436733,454.88919328934804,198.02336109467294,158.5032200712943,4.3005013240296615,4.3005013240296615,0.0,19.22903060913086,-56.37644958496094,-10.218143463134766,-0.6736199855804443,3800
20,4000,SAC,rayleigh,64,0.0003,0.0003,0.0003,64,0.08907262235879898,-5.0,True,velocity,False,True,full,True,421.9798758618813,2.1098993793094065,8.789598136207442,5.745362535997587,3.160104698736991,23.0,139.58035914255365,597.3155413875162,5.745362535997587,,,63.20209397473982,3.7991512822565716,0.4819028747454286,200,180.41919864612123,187.57445681516788,169.36772406296816,175.09117482697837,170.1354911059132,341.5066971337946,123.6658924537174,393.1064391057687,4.243481492765028,4.243481492765028,0.0,169.57025146484375,-57.126258850097656,-13.812010765075684,0.7121802568435669,4000
21,4200,SAC,rayleigh,64,0.0003,0.0003,0.0003,64,0.08430345356464386,-5.0,True,velocity,False,True,full,True,1004.7848380755524,5.0239241903777625,8.057523295298873,2.569720486080421,5.5094192603352194,21.0,379.3039821305058,837.1482694619409,2.569720486080421,,,110.18838520670438,4.256451622273856,0.4813498073071241,200,118.6467692553046,303.65013883986023,102.04919278208145,286.2565037804507,630.4565595334245,316.5981118681546,380.26381698990076,345.98473511954967,4.395207483597133,4.303764243601703,0.09144323999542969,114.47384643554688,-64.42647552490234,-10.983068466186523,-0.5589260458946228,4200
22,4400,SAC,rayleigh,64,0.0003,0.0003,0.0003,64,0.07991373538970947,-5.0,True,velocity,False,True,full,True,959.3623699249173,4.796811849624587,8.257341946338425,1.9502150902185644,6.307126856119866,19.0,590.9107239367964,998.7077768354892,1.9502150902185644,,,126.1425371223973,4.832136542776021,0.48300630051642657,200,213.7972355703046,245.5672520872822,208.02191884351095,240.5536407211615,605.6117786190127,505.3681972014229,592.4473227308954,432.811817581031,4.516662155257844,4.394826180534348,0.1218359747234965,12.725428581237793,-66.41864013671875,-12.604216575622559,-0.011261017993092537,4400
23,4600,SAC,rayleigh,64,0.0003,0.0003,0.0003,64,0.07632127404212952,-5.0,True,velocity,False,True,full,True,859.5673341286895,4.297836670643448,8.41294821165251,2.541090400895577,5.874144935379289,20.0,460.6627052258748,1115.2596168001694,2.541090400895577,,,117.4828987075858,5.6094358159932245,0.48383983824402094,200,231.52069429185292,294.7749520243507,209.7042123432331,273.6423909063226,385.77882159927384,694.774615395788,459.03381319252134,454.2419612673046,4.5523533460502215,4.459144387266736,0.09320895878348523,16.178789138793945,-68.14903259277344,-11.074640274047852,-0.6950606107711792,4600
24,4800,SAC,rayleigh,64,0.0003,0.0003,0.0003,64,0.07214806973934174,-5.0,True,velocity,False,True,full,True,404.2852286771222,2.021426143385611,8.12391001797831,5.5801610003341615,2.7499133138656986,23.0,100.49157923693147,470.6158570787276,5.5801610003341615,,,54.99826627731398,4.406410796144392,0.4854775021597743,200,239.46665348138671,239.57914864207737,227.20972428964478,230.67637072526898,585.6807788240804,235.4207094566667,95.48262198062538,263.6253678780789,4.520394319422087,4.387926425875027,0.13246789354705957,10.9639892578125,-71.17147827148438,-12.34564208984375,-0.3035855293273926,4800
25,5000,SAC,rayleigh,64,0.0003,0.0003,0.0003,64,0.068165622651577,-5.0,True,velocity,False,True,full,True,756.895913334105,3.784479566670525,7.259990364801638,2.988981205597019,4.327599292855911,13.0,758.8624439923224,1334.8838512154623,2.988981205597019,,,86.55198585711824,4.424907977787359,0.4845334628224373,200,182.27745947945726,294.4526568381121,149.9984341594229,290.98613503811237,992.5535983471348,439.53931019951483,745.4825523521882,389.2550530762872,4.552613705106845,4.385513340554262,0.16710036455258326,225.3385009765625,-76.46566009521484,-12.399759292602539,-0.3827334940433502,5000
26,5200,SAC,rayleigh,64,0.0003,0.0003,0.0003,64,0.06450548768043518,-5.0,True,velocity,False,True,full,True,745.3267022243078,3.7266335111215394,7.9946006028636,3.7783963931370472,4.2713161405998985,17.0,157.6420944729007,776.9449891736906,3.7783963931370472,,,85.42632281199796,4.059591388663623,0.4849050749838352,200,135.81377252703652,278.794485781326,102.61859014979301,264.95435271390824,499.294876684672,368.21174546770044,157.06941289537858,299.1460721548362,4.58512863316013,4.381121140556017,0.20400749260411288,11.777271270751953,-74.21673583984375,-12.82565689086914,-0.3203337788581848,5200
27,5400,SAC,rayleigh,64,0.0003,0.0003,0.0003,64,0.06144494563341141,-5.0,True,velocity,False,True,full,True,541.1653165199541,2.7058265825997707,8.127682428332548,4.33757755459046,3.912455672850211,17.0,276.1539728394653,470.07169068617605,4.33757755459046,,,78.24911345700423,5.964102249319543,0.48083531610667707,200,339.4579038227141,269.0459371013086,327.92930682128525,250.90197788403685,698.976525731732,568.683701476614,270.59072431555273,344.1786797587789,4.6460772533769745,4.363763160270617,0.2823140931063577,10.974231719970703,-74.769287109375,-9.276371002197266,-1.6743863821029663,5400
28,5600,SAC,rayleigh,64,0.0003,0.0003,0.0003,64,0.057926926761865616,-5.0,True,velocity,False,True,full,True,1004.762741404551,5.023813707022755,8.861169623976739,2.34360169148058,6.526185197741342,23.0,577.5023071534634,1085.9319682333003,2.34360169148058,,,130.52370395482686,4.254488867594748,0.47881966054439545,200,89.8650776020641,149.1476351984847,15.835509238139602,133.42203683816155,80.63246485750804,579.2719203567947,585.9394696745883,448.26171775756234,4.7116842014605,4.440992518751714,0.27069168270878574,12.018915176391602,-83.82012939453125,-9.673439025878906,-1.603806734085083,5600
29,5800,SAC,rayleigh,64,0.0003,0.0003,0.0003,64,0.05540363863110542,-5.0,True,velocity,False,True,full,True,1078.7677993931113,5.393838996965557,8.27666701817361,1.2563217420257888,7.029820044780839,14.0,889.0606343490418,1362.6818317454715,1.2563217420257888,,,140.5964008956168,5.581856991464719,0.4766184771806002,200,245.17622211496294,60.46223702916808,222.33903815013898,58.481954241689984,508.78149044779275,175.29798842997604,887.6366898654138,437.2623065877914,4.800471915757045,4.530262433442374,0.27020948231467123,12.43952751159668,-90.43589782714844,-8.194757461547852,-2.167283535003662,5800
30,6000,SAC,rayleigh,64,0.0003,0.0003,0.0003,64,0.05309407413005829,-5.0,True,velocity,False,True,full,True,833.1333791149902,4.165666895574951,8.041240606259523,2.498008630631438,5.548647805746598,18.0,533.8572357118011,954.0363373744123,2.498008630631438,,,110.97295611493197,5.427840907101058,0.4819836987182498,200,228.10821801742526,319.1088871215237,218.86142329417663,297.0936268839589,669.0390816015866,482.4924551163617,537.6683897692983,306.3869548435294,4.64468399013081,4.564208612519182,0.08047537761162804,14.833968162536621,-95.401123046875,-10.946640014648438,-1.2708672285079956,6000
31,6200,SAC,rayleigh,64,0.0003,0.0003,0.0003,64,0.05022921413183212,-5.0,True,velocity,False,True,full,True,671.3636035362495,3.356818017681247,7.590464454743933,3.7746079648514064,3.915258751644893,22.0,492.11889135990197,964.2388722484123,3.7746079648514064,,,78.30517503289788,4.121785810764941,0.48293915957212447,200,138.74019214784158,290.29876828254265,73.76544664123077,288.14638735319187,766.2160630401272,354.2839205079225,491.720827857119,614.7099551388302,4.612153314503058,4.5432747460393665,0.06887856846369189,12.042281150817871,-94.70825958251953,-12.769896507263184,-0.7303735017776489,6200
32,6400,SAC,rayleigh,64,0.0003,0.0003,0.0003,64,0.04747368395328522,-5.0,True,velocity,False,True,full,True,647.6427965420385,3.2382139827101923,7.976800344222866,4.37970134243608,3.7404031011821237,24.0,435.310764320842,917.130965715136,4.37970134243608,,,74.80806202364246,4.399790642443107,0.48883567564189434,200,221.5341558935545,254.81981561558266,202.06510313155246,233.1392011455558,806.8810202600642,468.9790440036185,440.2337014243355,352.7076729121503,4.671692728920841,4.518185007137577,0.15350772178326455,12.038795471191406,-97.8233642578125,-12.939664840698242,-0.7536816596984863,6400
33,6600,SAC,rayleigh,64,0.0003,0.0003,0.0003,64,0.04535119980573654,-5.0,True,velocity,False,True,full,True,486.2372168437193,2.4311860842185964,8.597794887276242,5.092592727727901,3.6608299944980054,21.0,380.3753605468235,899.7065464415904,5.092592727727901,,,73.21659988996011,5.2262893770035275,0.4886749490350485,200,294.0198591834846,237.33520241392407,271.9252830723759,195.93196193549517,319.70222339712495,687.8414900270237,377.4851035965732,717.7476111565907,4.572763146279991,4.492204552209105,0.08055859407088573,10.087591171264648,-102.34510803222656,-8.200977325439453,-2.348649024963379,6600
34,6800,SAC,rayleigh,64,0.0003,0.0003,0.0003,64,0.0432669036090374,-5.0,True,velocity,False,True,full,True,782.1282567925515,3.9106412839627573,7.800174716661429,2.423122865889273,5.4073212993588315,16.0,424.59347005734946,920.1008842091027,2.423122865889273,,,108.14642598717664,4.815192210304129,0.4823424223065376,200,208.53487183762928,105.99594658673308,147.19573298379166,73.5614046295539,709.9268886617213,409.5901508302132,424.1231988419209,453.8649331216821,4.495658983842156,4.519119750654686,0.023460766812529954,12.950820922851562,-98.91250610351562,-12.572096824645996,-0.9962215423583984,6800
35,7000,SAC,rayleigh,64,0.0003,0.0003,0.0003,64,0.04103277623653412,-5.0,True,velocity,False,True,full,True,1234.6757113575902,6.173378556787951,9.369225844279091,2.5416428510074947,6.827582993271594,18.0,664.6545456185261,1112.6364736472306,2.5416428510074947,,,136.55165986543187,5.641758771562712,0.4891902478784323,200,290.087778825213,340.14399229088417,284.55851460490356,322.2607444052489,243.45096311583842,311.0837533759706,664.7286606590604,333.09084951776555,4.696150426305914,4.585075843300883,0.11107458300503126,14.41584300994873,-101.51707458496094,-11.436258316040039,-1.4184602499008179,7000
36,7200,SAC,rayleigh,64,0.0003,0.0003,0.0003,64,0.03898032382130623,-5.0,True,velocity,False,True,full,True,227.77582161393855,1.1388791080696927,8.351057850370863,6.196514463787299,2.4054631343117516,15.0,71.71558164124502,604.668124619331,6.196514463787299,,,48.109262686235034,5.0137299869991105,0.48944818288087844,200,369.2685677925293,122.73746639028502,367.60884355675205,65.65268857562981,580.5042608572638,584.4259220691118,75.55018842740311,612.7060414558231,4.560936522049925,4.5245310458289625,0.03640547622096246,7.848666191101074,-110.49861907958984,-10.339594841003418,-1.813158631324768,7200
37,7400,SAC,rayleigh,64,0.0003,0.0003,0.0003,64,0.036871008574962616,-5.0,True,velocity,False,True,full,True,785.4351474463795,3.9271757372318974,9.738143558851894,5.325366078347784,4.46902868253472,22.0,367.4210457817959,759.3674168414896,5.325366078347784,,,89.3805736506944,4.413871632483917,0.4863136336952448,200,337.6483719899574,99.77512391561201,333.7008912290554,66.35550197988272,349.8606083909822,358.40108505809434,364.64470439447786,690.2988223578141,4.738343967535712,4.523030981956145,0.21531298557956724,12.402032852172852,-116.20689392089844,-11.363216400146484,-1.5566468238830566,7400
38,7600,SAC,rayleigh,64,0.0003,0.0003,0.0003,64,0.03515117987990379,-5.0,True,velocity,False,True,full,True,893.6447962427603,4.468223981213802,8.72577412707159,3.6137142392371047,5.166824082286734,25.0,522.8531484363792,1079.1260392078957,3.6137142392371047,,,103.3364816457347,5.182661570237063,0.4906190750002861,200,323.87530381222064,245.72662503669656,319.6106475303255,196.03084654756444,409.5336060947248,546.2174506567451,514.5173440805556,503.96697835225694,4.72622656759601,4.539972905649055,0.1862536619469548,10.375288963317871,-103.01882934570312,-12.231424331665039,-1.3463945388793945,7600
39,7800,SAC,rayleigh,64,0.0003,0.0003,0.0003,64,0.03326025605201721,-5.0,True,velocity,False,True,full,True,793.0787165563606,3.965393582781803,9.417240491929192,4.831375297132449,4.602045157952361,19.0,294.097021219593,839.8855296803398,4.831375297132449,,,92.04090315904722,4.389531711101446,0.48413007479161024,200,288.3634207518199,181.91767398393694,229.03638988651113,128.87157456598558,170.1540283080581,468.95846209046084,297.98976240308883,672.9081537327255,4.770574520802644,4.54156450186196,0.2290100189406843,866.755126953125,-121.5654296875,-11.321107864379883,-1.6732895374298096,7800
40,8000,SAC,rayleigh,64,0.0003,0.0003,0.0003,64,0.03218201547861099,-5.0,True,velocity,False,True,full,True,827.8604054508777,4.139302027254389,8.995531346086565,3.945337719478745,5.0750370196146575,15.0,481.13563756954676,861.4114271786639,3.945337719478745,,,101.50074039229315,6.259597746401287,0.4891406537592411,200,352.2667644071111,306.01274218635103,341.15841427579153,273.31196701160206,465.936931965648,456.24621951166046,469.2372089811991,412.74747820855606,4.866321136846527,4.554901314805778,0.31141982204074914,569.4964599609375,-110.79379272460938,-6.9523468017578125,-2.976732015609741,8000
41,8200,SAC,rayleigh,64,0.0003,0.0003,0.0003,64,0.030698463320732117,-5.0,True,velocity,False,True,full,True,631.7665626150695,3.1588328130753474,9.367914629899818,5.034466352331273,4.432615157515224,15.0,236.5055343318322,556.0209647091539,5.034466352331273,,,88.65230315030449,5.236926299220841,0.47477914694696666,200,316.9182116793394,188.73000313758791,301.3949366885169,176.42253427824264,156.76744422491396,292.68979210562725,232.36106253643416,493.4005773393578,4.812480931705528,4.551918725603569,0.2605622061019588,14.645210266113281,-121.29035949707031,-11.751016616821289,-1.6263600587844849,8200
42,8400,SAC,rayleigh,64,0.0003,0.0003,0.0003,64,0.028863046318292618,-5.0,True,velocity,False,True,full,True,757.1447300541348,3.785723650270674,7.607832822853898,3.2793228286804164,4.348784344177742,23.0,731.3513891513744,1201.214994483713,3.2793228286804164,,,86.97568688355483,4.910825822517441,0.49331493280828,200,249.3566523656497,280.1790299267514,226.74798188144757,230.9595621878498,805.758569258671,320.5643853092504,727.9646615916716,323.06457927307514,4.714563806108421,4.5470821927124785,0.16748161339594247,10.65240478515625,-122.55677795410156,-6.579005241394043,-3.1441454887390137,8400
43,8600,SAC,rayleigh,64,0.0003,0.0003,0.0003,64,0.027594471350312233,-5.0,True,velocity,False,True,full,True,865.8969486871003,4.3294847434355015,10.036157420336862,5.057785292363427,5.014069170745071,17.0,118.26564225890465,691.2363562196504,5.057785292363427,,,100.28138341490143,5.938415975406374,0.4918622279912233,200,367.4455814688221,286.7247901124569,323.09495345145535,137.94193533991782,88.89346552155128,130.1812551208945,117.7313664275457,306.93630680827425,4.671560017876711,4.557942354992306,0.11361766288440478,15.184871673583984,-120.83355712890625,-8.01021671295166,-2.7686972618103027,8600
44,8800,SAC,rayleigh,64,0.0003,0.0003,0.0003,64,0.026907896623015404,-5.0,True,velocity,False,True,full,True,859.6940331734592,4.298470165867296,7.75655501225641,2.256967190001616,5.50276383919939,22.0,514.9784521581281,945.7874078239934,2.256967190001616,,,110.05527678398782,5.083928953583548,0.4763595660403371,200,289.1828075124752,186.53820320211628,265.6831192881075,133.02232147008107,650.8674855285007,361.0896687920794,512.77637099856,384.36384948655115,4.809202544143395,4.579415570542467,0.2297869736009286,9.766133308410645,-123.57225036621094,-5.912020683288574,-3.3647003173828125,8800
45,9000,SAC,rayleigh,64,0.0003,0.0003,0.0003,64,0.02658187784254551,-5.0,True,velocity,False,True,full,True,290.5978024441865,1.4529890122209326,8.890530061460295,6.081847467885245,2.918749042932378,12.0,74.51034315788986,627.2613120870622,6.081847467885245,,,58.37498085864756,6.341985933266716,0.4857496630400419,200,174.6562660158957,372.51718074101444,144.7699755198594,369.39045475192586,201.02611125734435,531.29006643388,63.811883880552394,536.3559930788073,4.738760031647219,4.5425118699289095,0.1962481617183096,9.768986701965332,-125.2818603515625,-7.407614707946777,-2.957819700241089,9000
46,9200,SAC,rayleigh,64,0.0003,0.0003,0.0003,64,0.02584991604089737,-5.0,True,velocity,False,True,full,True,1039.222151332957,5.196110756664785,8.847583211746768,2.854402042210808,6.007197272459757,13.0,584.9981899416308,1254.993812762925,2.854402042210808,,,120.14394544919513,6.375727054118755,0.49513651967048644,200,347.9714387304261,360.0378597798098,338.2213354544254,291.4752075854356,458.8783531348512,212.91092021008797,590.3729324218973,588.9147396565364,4.825554088240212,4.5743528569404495,0.25120123129976246,10.441825866699219,-122.33125305175781,-9.024810791015625,-2.530958652496338,9200
