episode,global_step,fading_model,noise_std,noise_type,control_mode,role_switching,user_mobile,use_los_model,observation_mode,normalize_observations,enable_energy_harvesting,observation_has_eh,enable_ntn,satellite_altitude_km,episode_reward_bps_step,avg_shaped_reward,avg_R_legit_mbps,avg_R_eve_mbps,avg_R_sec_mbps,episode_secrecy_mbits,avg_energy_j,avg_jammer_power_w,steps,relay_path_m,jammer_path_m,relay_displacement_m,jammer_displacement_m,role_switch_count,final_d_UR_m,final_d_RB_m,final_d_UE_m,final_d_JE_m,rolling20_avg_R_sec_mbps,rolling100_avg_R_sec_mbps,convergence_gap20_100_mbps
1,200,rayleigh,0.2301,ou,velocity,False,True,False,full,True,False,False,False,500.0,1181.3268438949756,5.906634219474878,9.30652516790804,3.015743879420868,6.320310754168346,126.40621508336693,3.6794284687227603,0.3664666794240475,200,175.74893972995568,192.8413428358871,150.39035979263963,128.95614801522805,0,312.8438994626398,276.9702202327269,221.45147784555988,636.9868710711713,6.320310754168346,6.320310754168346,0.0
2,400,rayleigh,0.2101,ou,velocity,False,True,False,full,True,False,False,False,500.0,1332.5803360844368,6.662901680422184,8.902162547347395,1.1116009430931326,7.790561604254253,155.81123208508507,3.0857238564849205,0.39245468575507403,200,103.50723876187207,138.60017771597964,79.26486676530219,99.04585047491453,0,161.7259047645433,518.0089491338811,876.7825486213294,929.5654679688035,7.055436179211299,7.055436179211299,0.0
3,600,rayleigh,0.1901,ou,velocity,False,True,False,full,True,False,False,False,500.0,1271.9069222778276,6.359534611389138,8.029211166568132,0.2101734646878779,7.819037701880256,156.38075403760513,4.928262718606325,0.4567105359956622,200,192.15239624019225,274.3817776950048,105.79434408311185,242.50407365528704,0,588.2699842253235,708.8723439378913,285.85968339022054,224.55474442368674,7.309970020100952,7.309970020100952,0.0
4,800,rayleigh,0.17009999999999997,ou,velocity,False,True,False,full,True,False,False,False,500.0,694.7267371433807,3.4736336857169032,8.03562125144982,3.684969856874982,4.414487133612418,88.28974267224837,6.901952371614681,0.46302660249173644,200,378.3023547734083,372.35117643182343,377.1320500354126,367.7784254553013,0,770.1493653520968,454.9551986510305,168.01599921494153,952.2948826320496,6.5860992984788185,6.5860992984788185,0.0
5,1000,rayleigh,0.1501,ou,velocity,False,True,False,full,True,False,False,False,500.0,1650.4633661092805,8.252316830546402,9.518148810346469,0.476094838150211,9.043507838393056,180.87015676786112,6.891621702584455,0.480107134655118,200,380.00426757081544,377.67737219940364,377.84542186005206,376.0397002600118,0,247.94630126728927,148.3824716672589,614.7002481629668,156.19469117232669,7.077581006461666,7.077581006461666,0.0
