episode,global_step,fading_model,noise_std,noise_type,control_mode,role_switching,user_mobile,use_los_model,observation_mode,normalize_observations,enable_energy_harvesting,observation_has_eh,enable_ntn,satellite_altitude_km,episode_reward_bps_step,avg_shaped_reward,avg_R_legit_mbps,avg_R_eve_mbps,avg_R_sec_mbps,episode_secrecy_mbits,avg_energy_j,avg_jammer_power_w,steps,relay_path_m,jammer_path_m,relay_displacement_m,jammer_displacement_m,role_switch_count,final_d_UR_m,final_d_RB_m,final_d_UE_m,final_d_JE_m,rolling20_avg_R_sec_mbps,rolling100_avg_R_sec_mbps,convergence_gap20_100_mbps
15,3000,rayleigh,0.238004,ou,velocity,False,False,False,full,True,False,False,False,500.0,643.569774421635,3.217848872108175,7.882552472148244,2.5714629204960002,5.32980058935216,106.59601178704321,6.835580327947892,0.47933001942932607,200,270.6656728041297,312.8807531367179,248.76445399852943,290.5897559550337,0,470.44236921160154,513.6942854695812,402.7089709310457,1028.0018287150076,6.777967543877199,6.777967543877199,0.0
16,3200,rayleigh,0.237204,ou,velocity,False,False,False,full,True,False,False,False,500.0,1306.981072786181,6.534905363930904,7.862624244101947,0.5709603550061247,7.291663889095824,145.83327778191648,6.528685832703408,0.4679299480468035,200,346.8912498171626,376.2300491284028,334.56132196507326,373.6608527518887,0,732.1092515487912,471.11760934287855,716.2307212370365,387.5078444879229,6.8100735654533615,6.8100735654533615,0.0
17,3400,rayleigh,0.236404,ou,velocity,False,False,False,full,True,False,False,False,500.0,922.6257547181085,4.613128773590542,8.468214812942364,1.9666201291037757,6.521110922483993,130.4222184496799,6.759887926979726,0.4766402644664049,200,296.45911828279753,323.66883689046875,267.56340809332437,297.0199706860036,0,405.3608699973779,535.3441607248014,355.54261542124226,811.7084719989501,6.793075762925752,6.793075762925752,0.0
18,3600,rayleigh,0.235604,ou,velocity,False,False,False,full,True,False,False,False,500.0,1246.9466598184827,6.234733299092413,7.66267046526117,0.49578183180763846,7.166888633453534,143.3377726690707,6.871756692496706,0.4338844146579504,200,378.56516381577205,377.78154032974163,377.36520811042953,374.82394241618346,0,788.5675456266084,499.3087630196589,732.8265365118618,274.2642485128365,6.81384314462174,6.81384314462174,0.0
19,3800,rayleigh,0.234804,ou,velocity,False,False,False,full,True,False,False,False,500.0,1050.8466079642428,5.254233039821214,8.11390179628349,1.478889745945834,6.635012050337652,132.70024100675303,6.85229557678503,0.45177919045090675,200,327.6395927425896,377.11588960018554,302.6877405321401,374.4441755652982,0,458.09027969952456,518.7505317744506,598.3587189740349,719.2833465168492,6.804430981764684,6.804430981764684,0.0
20,4000,rayleigh,0.234004,ou,velocity,False,False,False,full,True,False,False,False,500.0,1188.8509022286146,5.944254511143073,8.036468562072631,1.3244767075931236,6.712102603698981,134.2420520739796,6.5020751675240005,0.45314188085496426,200,371.67904831918025,346.30787065692357,365.9241049304233,341.71759223527556,0,490.2532597613729,208.73496975173077,477.8541354619322,535.4448733311516,6.799814562861398,6.799814562861398,0.0
21,4200,rayleigh,0.233204,ou,velocity,False,False,False,full,True,False,False,False,500.0,1023.4356854123665,5.117178427061833,7.583498591263179,0.653324636763269,6.9301739544999075,138.60347908999816,6.771070377119686,0.4667994451522827,200,257.7316761728232,374.5438391861252,248.57462507837317,370.41376048985353,0,668.5304346684347,523.8441438487337,764.7771184040137,744.8252111961592,6.900752181915678,6.8060221529394225,0.09473002897625538
22,4400,rayleigh,0.232404,ou,velocity,False,False,False,full,True,False,False,False,500.0,1206.3371197936135,6.0316855989680676,8.29295211267011,1.1636521785278613,7.129299934142243,142.58599868284486,6.700319335912729,0.45243962995707987,200,372.5565614208994,343.54197003313334,368.48685521406406,329.57933168934295,0,434.2210869236789,213.05416735129657,369.5882963936816,663.4584849431826,7.113948344649289,6.82071659753955,0.293231747109739
23,4600,rayleigh,0.231604,ou,velocity,False,False,False,full,True,False,False,False,500.0,1005.2849838802309,5.026424919401155,9.147485188278267,2.881499453701222,6.290185722051504,125.80371444103008,6.756046179689065,0.4414063300192356,200,371.17289513181026,317.7165555691983,367.38052267464144,296.74107814487076,0,261.17894575733925,391.4707850342843,256.26250678363994,813.8490839499295,7.07820869852294,6.797650037735722,0.2805586607872179
24,4800,rayleigh,0.230804,ou,velocity,False,False,False,full,True,False,False,False,500.0,1296.7593812082446,6.483796906041223,7.960959179782897,0.6936066973708169,7.267352482412079,145.3470496482416,6.781745102297082,0.4779641168564558,200,368.7659312431154,378.6623580937365,362.9743871926292,374.88258312562493,0,476.0447864271062,422.29473926323914,625.319657062979,376.79973071700636,7.072331780253376,6.817220972930571,0.2551108073228052
25,5000,rayleigh,0.230004,ou,velocity,False,False,False,full,True,False,False,False,500.0,1092.9936526134866,5.4649682630674326,7.246556311650608,0.0468470260646887,7.19970928558592,143.99418571171842,6.562186446710155,0.4454634355008602,200,364.5877211322116,222.0640171542483,356.3149934022823,210.0202933225778,0,1067.7137030354988,473.6457309527253,967.4159277088207,158.60667397944698,7.019841519021267,6.832520505436785,0.18732101358448272
26,5200,rayleigh,0.229204,ou,velocity,False,False,False,full,True,False,False,False,500.0,1020.3377570800013,5.101688785400007,7.944910972849536,1.4144937890414089,6.564544597249039,131.2908919449808,6.575918523963142,0.4654094886779785,200,306.2216395211953,370.3996473411613,287.4300520681222,361.4986712062328,0,635.6305188917171,708.8723439378913,762.3361080466098,1198.6125738070245,6.965856861872501,6.822213739737256,0.143643122135245
27,5400,rayleigh,0.228404,ou,velocity,False,False,False,full,True,False,False,False,500.0,1165.4980116916788,5.827490058458394,8.750060073219442,2.0789378725211045,6.679884697177665,133.5976939435533,6.7963399603289805,0.4623445188254118,200,375.0221039856584,374.0569298526919,371.3841684744356,369.2011790799164,0,216.75842224993073,494.7259528779649,166.19139428018062,456.8136539466568,6.916614969985315,6.81694229371653,0.09967267626878495
28,5600,rayleigh,0.227604,ou,velocity,False,False,False,full,True,False,False,False,500.0,932.8574176648132,4.664287088324066,8.817593101775024,1.3932032823305802,7.4243898194444355,148.4877963888887,6.621820122621785,0.4647352357953787,200,263.5891304957218,65.85350157214732,262.747684558057,65.2779737463765,0,250.8769751689235,590.4110983779206,863.4517797469582,1212.44158074395,6.9403724728043485,6.8386368482068125,0.10173562459753605
29,5800,rayleigh,0.226804,ou,velocity,False,False,False,full,True,False,False,False,500.0,1123.890755157723,5.619453775788616,8.269936710304089,1.1516378180433195,7.121472344418721,142.42944688837443,6.798036053672093,0.4168847943097353,200,305.38757646589363,373.4269596193198,271.0228082606541,370.7805959202929,0,287.5766725285593,541.9681599121009,644.5774978894934,789.1018208066871,6.901689764519716,6.848389796352051,0.053299968167665135
30,6000,rayleigh,0.22600399999999998,ou,velocity,False,False,False,full,True,False,False,False,500.0,1292.8973947503941,6.464486973751971,8.15980220719299,0.905587090181161,7.2549168448952654,145.0983368979053,6.8522906144085205,0.4727421447634697,200,376.6997703889633,377.5825031813284,372.19893838672886,371.0795991006505,0,748.1098724329306,282.600590966691,509.9231834253594,727.7601627547402,6.862598687609017,6.861940697970158,0.0006579896388592132
31,6200,rayleigh,0.225204,ou,velocity,False,False,False,full,True,False,False,False,500.0,1408.0113684628066,7.040056842314033,8.534496116725482,0.6876074903439713,7.8557042117121245,157.1140842342425,6.818559492458402,0.4491633017361164,200,378.9086569191786,372.5286573321269,374.16705043734777,367.19928130356504,0,563.2829213075913,343.986740354185,737.6401186992364,414.7322115786692,6.901384197759134,6.893997585510221,0.00738661224891235
32,6400,rayleigh,0.224404,ou,velocity,False,False,False,full,True,False,False,False,500.0,1365.7070802175185,6.828535401087593,8.399877872395372,0.7541813579647497,7.645696514430624,152.91393028861248,6.7894825708212405,0.4581621380150318,200,372.1217902743933,376.44633655357205,366.9535403375262,371.5936069194712,0,461.6404193772563,227.52864168086685,568.0899575294942,695.3497410275053,6.961181632248675,6.917488177038983,0.04369345520969148
33,6600,rayleigh,0.223604,ou,velocity,False,False,False,full,True,False,False,False,500.0,1076.8447509590903,5.3842237547954515,7.583144882055857,1.0117522426937304,6.576201208543867,131.52402417087734,6.64407320668783,0.46762028768658637,200,371.71682204017486,322.0080765222616,361.1702762583081,299.54829660384644,0,984.8895359221955,494.2156873597934,640.421500255061,759.2912189300908,6.960834346251142,6.907146147690646,0.05368819856049534
34,6800,rayleigh,0.222804,ou,velocity,False,False,False,full,True,False,False,False,500.0,922.0808693648711,4.610404346824356,7.594041734957216,1.0560024306750937,6.538039304282124,130.76078608564248,6.721266210795104,0.444358794093132,200,344.06652999012846,257.7250889545872,324.151727493319,225.6951458795932,0,888.4733643040133,651.3717736542849,334.1822897389637,457.8941266083454,6.906707480463384,6.8962900640609845,0.010417416402399127
35,7000,rayleigh,0.222004,ou,velocity,False,False,False,full,True,False,False,False,500.0,734.9001541567801,3.6745007707839004,8.239942610763979,3.8556014430077794,4.453141158233499,89.06282316467,6.708394583513714,0.47414104476571084,200,365.31731707002064,375.3364329738725,356.7170873612092,371.50423510648375,0,325.1124161987405,441.2738933418569,127.87483123978974,730.6564814804749,6.862874508907451,6.82648580960877,0.03638869929868083
36,7200,rayleigh,0.221204,ou,velocity,False,False,False,full,True,False,False,False,500.0,1466.08915584227,7.33044577921135,8.819177905301068,0.39395754995624555,8.425220355344827,168.5044071068965,6.795261961568409,0.4449116915464401,200,372.79246694677363,346.9471604214787,366.826533092055,334.24577728043107,0,377.9272080598055,490.97044828415335,667.6590433463779,428.971411790371,6.919552332219899,6.870895102545884,0.04865722967401531
37,7400,rayleigh,0.220404,ou,velocity,False,False,False,full,True,False,False,False,500.0,1348.5090246913849,6.7425451234569245,8.159687154741016,0.20197145967912514,7.957715695061897,159.15431390123794,6.765868411811968,0.44256094068288804,200,366.5093609867901,336.1360694466015,360.75465546749325,314.2229785609438,0,554.4622030391411,125.33761572712439,1064.4121877904602,224.20625832935838,6.991382570848795,6.9002686320733435,0.09111393877545115
38,7600,rayleigh,0.219604,ou,velocity,False,False,False,full,True,False,False,False,500.0,953.5385139732545,4.767692569866273,8.214269868944776,1.8894782551085652,6.366504636918707,127.33009273837415,6.87157737488202,0.46871407732367515,200,341.5590212050447,334.6296876154565,326.7521581361942,315.17794744534655,0,413.9236018429992,543.4659353671102,380.0150082760414,743.6263033269306,6.951363371022053,6.886222211148222,0.06514115987383118
39,7800,rayleigh,0.218804,ou,velocity,False,False,False,full,True,False,False,False,500.0,1367.4591508034403,6.837295754017202,8.336263834421475,0.6951771660864687,7.641086668335003,152.82173336670004,6.653779350870592,0.44402781017124654,200,358.21398971562155,376.42480201882097,351.35506832618665,372.8009533146033,0,666.909790472456,461.48169426800865,395.11202057763813,303.98788070933165,7.00166710192192,6.905577710050447,0.09608939187147314
40,8000,rayleigh,0.218004,ou,velocity,False,False,False,full,True,False,False,False,500.0,1495.8445449017922,7.479222724508961,8.85276275528981,0.6054384155127952,8.24732433977702,164.9464867955404,6.687340102239336,0.461603060439229,200,377.5954221839957,360.85258752776633,376.2977678197507,355.66097185223737,0,190.81324972953746,182.48785720265607,490.9585736613092,383.69952878977847,7.078428188725821,6.93912137579361,0.1393068129322117
41,8200,rayleigh,0.217204,ou,velocity,False,False,False,full,True,False,False,False,500.0,1365.819910717551,6.8290995535877554,7.9579603851003995,0.3373656764131593,7.620594708687235,152.4118941737447,6.879972600512604,0.4849060922861099,200,379.92171323016197,376.5724800329015,376.57404187831736,373.3005801459257,0,441.74136098466136,91.5849136703099,415.65888490716463,289.8592598878832,7.112949226435189,6.955742676595894,0.15720654983929538
42,8400,rayleigh,0.21640399999999999,ou,velocity,False,False,False,full,True,False,False,False,500.0,1253.4843830907892,6.267421915453946,7.8692528367011025,0.6256632280787566,7.258368362320741,145.16736724641484,6.850493195423179,0.45805370837450027,200,370.3213778370886,377.558272596615,365.5626360358596,372.4406396416947,0,734.993021427255,574.4477989121388,969.4707754498369,505.7077156197878,7.119402647844114,6.962948050065533,0.1564545977785814
43,8600,rayleigh,0.215604,ou,velocity,False,False,False,full,True,False,False,False,500.0,853.8062966390423,4.269031483195212,7.7084263602158,2.1386211202446894,5.5799660948991985,111.59932189798397,6.862280919152721,0.4659320153295994,200,320.1741857549722,376.1306520028346,295.7467768696529,370.58410384487627,0,793.901356660865,529.8720160434747,237.983625419114,751.4165345976357,7.083891666486498,6.930785679015154,0.15310598747134474
44,8800,rayleigh,0.214804,ou,velocity,False,False,False,full,True,False,False,False,500.0,793.1319033176981,3.9656595165884903,7.677847482406719,2.5195870888690957,5.193299233981,103.86598467962,6.722604505239233,0.4683355242013931,200,286.266914060591,364.3212246584714,266.67192374064666,359.5183641425676,0,864.3044836638031,708.8723439378913,291.9247085489536,977.4710275033776,6.980189004064945,6.891297350718923,0.088891653346022
45,9000,rayleigh,0.214004,ou,velocity,False,False,False,full,True,False,False,False,500.0,1705.7865027584767,8.528932513792384,9.98055749250313,0.6975560548982234,9.283001437604915,185.66002875209833,6.543080488414057,0.44179991267621516,200,356.8334473541411,368.10663935561877,353.70808083645244,362.882556687129,0,174.24884727087183,214.84335685455304,479.0155460264611,549.8764394476188,7.084353611665897,6.944446330427501,0.13990728123839613
46,9200,rayleigh,0.213204,ou,velocity,False,False,False,full,True,False,False,False,500.0,1166.7120615656795,5.833560307828398,7.595969328311401,0.9659351244523179,6.630034203859078,132.60068407718157,6.7386325960115085,0.47320894710719585,200,379.7496965221427,363.57482941870825,376.72082273222384,357.2248386113048,0,679.5216130909666,220.61428248204965,596.9631209004824,444.5169480509063,7.087628091996396,6.937611284197752,0.1500168077986439
47,9400,rayleigh,0.21240399999999998,ou,velocity,False,False,False,full,True,False,False,False,500.0,1154.680834350145,5.773404171750725,8.277347657771731,0.8189730369884272,7.468066290675581,149.3613258135116,6.800447314581217,0.47251202367246153,200,284.52763520112876,375.393449932624,264.1442642110956,369.8663104996078,0,357.1205013363519,507.15455780730787,450.1791462924711,431.65301513696534,7.127037171671293,6.948897560931323,0.17813961073996953
48,9600,rayleigh,0.211604,ou,velocity,False,False,False,full,True,False,False,False,500.0,1023.0814435031385,5.115407217515693,8.23721561174876,0.7001322776591414,7.537083334089619,150.74166668179237,6.8054670773163375,0.4718688607215881,200,267.42467791236794,299.8153427054053,262.9277684753256,267.06016297712654,0,597.9691439413073,592.0096987052834,810.5537959161427,778.4496870984577,7.132671847403553,6.9611514312054545,0.17152041619809832
49,9800,rayleigh,0.210804,ou,velocity,False,False,False,full,True,False,False,False,500.0,692.656580252852,3.46328290126426,7.469092051035949,2.2832494325173958,5.228220966114718,104.56441932229437,6.795384361838067,0.4708869832754135,200,163.45542734082883,370.6163194646595,150.0362375373817,366.4396240527698,0,909.8666673708067,708.8723439378913,251.47165253068954,413.6405191654913,7.038009278488353,6.925785503346459,0.11222377514189397
50,10000,rayleigh,0.210004,ou,velocity,False,False,False,full,True,False,False,False,500.0,915.1056352047763,4.575528176023881,7.5132186209029,1.382694784208003,6.148874540907064,122.97749081814129,6.787499765283911,0.47281209379434586,200,315.9381450723563,361.81817590513754,284.6251527722452,351.8246789640675,0,990.607389909727,549.2951496227416,488.8555581909143,873.6526144229433,6.982707163288943,6.910247284097672,0.07245987919127117
51,10200,rayleigh,0.209204,ou,velocity,False,False,False,full,True,False,False,False,500.0,1212.2542805052383,6.061271402526192,8.192078282695837,0.9004655626337661,7.291612720062077,145.83225440124153,6.799919569371595,0.4607616487145424,200,316.79939684540585,374.233887040825,297.74365362126144,370.9601206901748,0,584.0525687586355,607.9227108892965,215.10437586747713,220.29406421251062,6.954502588706442,6.917725037744032,0.036777550962409755
52,10400,rayleigh,0.208404,ou,velocity,False,False,False,full,True,False,False,False,500.0,1739.0070206769656,8.695035103384829,9.76081536596405,0.31033949065668587,9.450475875307365,189.0095175061473,6.5724721892673195,0.4754725590348244,200,365.2688407344917,361.62365283226126,363.15222040571473,359.70933286304347,0,103.0371336179395,126.45890942214133,367.85683182204843,265.3342061998868,7.044741556750277,6.96643178462025,0.07830977213002743
53,10600,rayleigh,0.207604,ou,velocity,False,False,False,full,True,False,False,False,500.0,1311.34539697536,6.5567269848768,7.748463243517368,0.37826524258468,7.370198000932688,147.40396001865375,6.867459538472543,0.4630884505063295,200,379.40458627324176,376.1282383647024,373.3794466690593,372.85526821238994,0,767.2316431048525,497.8043371977692,410.3399295857297,379.4233445741277,7.084441396369717,6.974050015116711,0.11039138125300596
54,10800,rayleigh,0.206804,ou,velocity,False,False,False,full,True,False,False,False,500.0,1148.0262808100297,5.740131404050149,7.357636464922596,0.12498200482490401,7.2326544600976925,144.65308920195386,6.516000197359208,0.4516437713801861,200,286.8147508387987,371.8961374524873,226.06613684593248,370.3681855554068,0,934.400138267278,560.4016119241621,578.5394164304519,203.52707651064063,7.119172154160497,6.978838986320063,0.14033316784043404
55,11000,rayleigh,0.206004,ou,velocity,False,False,False,full,True,False,False,False,500.0,1315.7493932279785,6.578746966139892,8.42596619547039,1.1199335738068623,7.306180341880453,146.12360683760906,6.310794023062618,0.4596934062987566,200,337.5794763795512,364.19527038980755,329.36945454876815,358.7260572100436,0,547.9581543298625,374.0147242704465,447.3083093030018,707.9240709429137,7.261824113342844,6.984790647330252,0.2770334660125924
56,11200,rayleigh,0.205204,ou,velocity,False,False,False,full,True,False,False,False,500.0,308.2704164666572,1.541352082333286,7.6727600512887335,3.79478891846153,3.9554901945124374,79.10980389024876,5.562138803877217,0.46587818175554274,200,281.6758339554413,217.10465651711155,66.69242588235339,181.27807850473656,0,667.2718413082215,605.7161207349802,162.6551101672951,863.092768917765,7.0383376053012245,6.930695996387077,0.10764160891414765
57,11400,rayleigh,0.204404,ou,velocity,False,False,False,full,True,False,False,False,500.0,1389.5102261647937,6.947551130823968,8.798644020692574,1.1773461154150506,7.621336500920707,152.42673001841413,5.285534978496421,0.4673036911338568,200,202.10094840217062,357.9220157331573,92.84705263135533,267.67857246689346,0,275.8194700492067,340.1343119352104,421.6332424679294,653.0620003398017,7.021518645594165,6.9428124964666145,0.0787061491275507
58,11600,rayleigh,0.203604,ou,velocity,False,False,False,full,True,False,False,False,500.0,1145.6622141885027,5.728311070942514,7.705182881495226,0.8281992986166615,6.876983582878565,137.53967165757132,5.991909701954053,0.46187472954392433,200,349.71340357663706,257.92410946096936,332.7921605021303,240.72301190917548,0,949.3847774037022,401.45149482485465,814.2092714004048,896.8489372332414,7.047042592892157,6.9416775151978545,0.10536507769430248
59,11800,rayleigh,0.20280399999999998,ou,velocity,False,False,False,full,True,False,False,False,500.0,1014.48380537296,5.0724190268648,7.889519479069258,2.069555056489985,5.827439246532839,116.54878493065678,6.551166662301426,0.46696390852332115,200,356.91536698843134,368.66596834811173,346.19256049889395,363.61304300279727,0,724.2783397991977,156.42926769379687,166.77195394081033,346.41343484979444,6.956360221802049,6.9227921208137015,0.03356810098834728
60,12000,rayleigh,0.202004,ou,velocity,False,False,False,full,True,False,False,False,500.0,1204.6887911803483,6.023443955901741,7.822113297581609,0.8348870740922161,6.987226223489395,139.7445244697879,5.613491647209615,0.4593724424391985,200,238.7741669431123,340.84103049548787,179.46295436894104,260.62176244477826,0,658.5252327704148,457.4271659410891,776.8939484938858,741.887094103547,6.893355315987668,6.9238660225249635,0.030510706537295817
