episode,reward,secrecy_total,secrecy_target,secrecy_user,pd_target,pd_eaves,crb_target,p_bs_tx,p_jam_tx,noma_a_far,constraint_satisfaction,assr,pd_combined,combined_utility,crb_feasible
23,10.44041480059477,68.03247823766111,68.03247823766111,0.0,0.1189576535054365,0.6541369481899266,37.4159535354097,2.6592856724427447,0.4704735459018221,0.737706647721947,1.0,0.020703778765850563,0.3865473008476816,0.20362553980676606,1.0
24,11.201708537766578,66.54251881506971,66.54251881506971,0.0,0.09552078489577444,0.7398381947046979,21.479725880641762,2.585492394104428,0.5158541818833224,0.7274164229201113,1.0,0.020250351358022427,0.41767948980023617,0.2189649205791293,1.0
25,13.512758924545036,38.60900692596691,36.072646774581884,2.536360151385026,0.19339684368700305,0.852359699125497,8.442420281716114,2.8556090983287743,0.5579438093088841,0.772431352988749,1.0,0.011749569594863136,0.5228782714062501,0.26731392050055663,1.0
26,9.337858546515166,72.78599458228808,72.78599458228808,0.0,0.02323236586608327,0.6573160332087313,445.39396881870204,2.6665431116712197,0.5424789986541998,0.7697538279178059,1.0,0.02215037829167132,0.3402741995374073,0.1812122889145393,1.0
27,13.157504001661547,289.6155435514471,289.6155435514471,0.0,0.04875304094966444,0.7393221616271005,150.22125582474575,2.6352938857836334,0.503696641987445,0.737913741773212,1.0,0.08813637686244694,0.3940376012883825,0.2410869890754147,1.0
28,13.755056311887907,75.04152080650148,75.04152080650148,0.0,0.20321639956196097,0.8286476987882548,6.530752180093222,2.983799996436922,0.5106485145040905,0.7475447647877707,1.0,0.02283678450759008,0.5159320491751079,0.269384416841349,1.0
29,12.00915739216827,62.77191337909287,62.77191337909287,0.0,0.23713612370439247,0.6662627087063707,7.005512631704428,2.6940218792075767,0.5182644414358853,0.7344902266602272,1.0,0.019102873230192552,0.45169941620538157,0.23540114471778706,1.0
30,11.903670372575629,130.90649768210494,130.90649768210494,0.0,0.04219489847850411,0.7905331297593676,80.62967433791546,3.1415702712712217,0.5360083981446832,0.7384243826309977,1.0,0.039837725116447356,0.41636401411893587,0.2281008696176916,1.0
31,15.535103162690538,26.464068634723976,26.464068634723976,0.0,0.39918310871525703,0.8194537521821073,1.9805290243394402,2.7388950398847247,0.5078941385875284,0.7682369000684092,1.0,0.00805359787634934,0.6093184304486822,0.30868601416251573,1.0
32,10.807086241668259,88.06782282924756,88.06782282924756,0.0,0.03922522679115131,0.7449034788557769,75.97434840676902,2.655944523997942,0.5544460630925943,0.7605177993332158,1.0,0.026800974585657687,0.3920643528234641,0.20943266370456087,1.0
33,13.566041622229767,131.66055433775304,129.04975123117407,2.6108031065789565,0.08019628102567905,0.8848327171425053,157.22288387795388,2.735325261008151,0.5739278699063931,0.7533845016427891,1.0,0.040067201134077024,0.48251449908409216,0.2612908501090846,1.0
34,16.633873986938266,12.691868315211348,12.691868315211348,0.0,0.5249447694962485,0.794172822897472,14.490354759157869,2.7223457745560005,0.5134709652430149,0.7489070568013604,1.0,0.0038624145486145386,0.6595587961968603,0.33171060537273744,1.0
35,13.237026752848669,65.1115170114524,65.04136512196686,0.07015188948555508,0.24804189702924936,0.7514495687986888,25.96676349314136,2.527163088996635,0.5004951755063363,0.7527266319659334,1.0,0.019814866049782914,0.4997457329139691,0.25978029948187603,1.0
36,13.714971321233437,205.59624558835174,205.59624558835174,0.0,0.07176975500140129,0.8376432400893549,41.35735037997396,2.784548491285255,0.5631347991525943,0.7745099424597488,1.0,0.06256745739705179,0.45470649754537806,0.25863697747121495,1.0
37,17.188038086701344,30.719323725846408,23.36430417699639,7.355019548850018,0.5522992418737507,0.794685805756868,8.742019795805703,2.6795161277515835,0.5339273151277605,0.7657285431029479,1.0,0.009348565548864438,0.6734925238153093,0.3414205446820869,1.0
38,12.36485462241211,186.5932361821925,186.46138314810014,0.1318530340923246,0.03349353578088741,0.785266834426795,89.83418553612806,2.864683531882923,0.5438539064946095,0.7707336727081457,1.0,0.05678442386921092,0.4093801851038412,0.23308230448652606,1.0
39,11.953657311279489,234.20928691182976,234.20928691182976,0.0,0.02307859317659477,0.7192950894687439,488.03304629769394,2.86290858676918,0.49078453464419064,0.7531971542668116,1.0,0.07127503490598769,0.3711868413226693,0.2212309381143285,1.0
40,9.49399440560235,107.37565129577273,107.21240762809691,0.16324366767583498,0.03470750091305719,0.626738735326404,156.95532453194133,2.497118448947711,0.49076885326431724,0.7272284020691692,1.0,0.03267677125476447,0.3307231181197306,0.18169994468724754,1.0
41,9.295836219080467,88.58957761180501,88.58957761180501,0.0,0.04704306861498836,0.6157090819173867,69.31395108915339,2.388753880154376,0.544903080508159,0.753547508662477,1.0,0.026959756036340078,0.3313760752661875,0.1791679156512638,1.0
42,7.590012782143238,65.28522050003978,65.28522050003978,0.0,0.018557907398721287,0.529013785836051,234.6975796004919,3.050420256810434,0.4848171642400564,0.7549172099881781,1.0,0.019867727840088514,0.27378584661738614,0.14682678722873732,1.0
43,10.50375807763265,156.1649113395342,156.1649113395342,0.0,0.054886736026304526,0.6427781212909558,78.33894360759915,2.749447709914188,0.4580604437240309,0.741145770783603,1.0,0.04752441567787195,0.3488324286586302,0.19817842216825107,1.0
44,8.899531289473677,94.70309110763219,94.70309110763219,0.0,0.014122109080012334,0.6113417690352381,254.27330250075764,2.8571968022062104,0.6533810073532371,0.7473134626129533,1.0,0.028820232593690886,0.3127319390576252,0.17077608582565804,1.0
45,10.832510608157028,11.98644541900687,11.98644541900687,0.0,0.16607497299505372,0.689577858694531,5.613122623255696,2.7254173253987015,0.6055329002105134,0.7617105954111507,1.0,0.003647738853156804,0.42782641584479236,0.21573707734897457,1.0
46,10.238046620431422,66.92584030713418,66.92584030713418,0.0,0.12536414402866913,0.6325517691989724,16.697105685078938,2.544098343491927,0.4759254019300063,0.7755475684315927,1.0,0.020367004515065665,0.37895795661382076,0.19966248056444322,1.0
47,8.906842570021917,80.15222392105053,80.15222392105053,0.0,0.027031132837623036,0.6123079214611998,144.8227182782135,2.877852405349975,0.4784765689084318,0.7163923720459335,1.0,0.024392083819955755,0.31966952714941144,0.1720308054846836,1.0
48,9.761610506444374,109.4880871396745,109.4880871396745,0.0,0.03609687763731342,0.6448292186661446,93.6090355955695,2.718555523593073,0.5683365520450402,0.7691905674177417,1.0,0.033319631922229975,0.340463048151729,0.1868913400369795,1.0
49,10.015060798275922,308.61276691497403,308.61276691497403,0.0,0.007475707602423719,0.5289938092610318,1481.3959412441277,3.0056058426130563,0.5514712384084269,0.7407864140644965,1.0,0.0939176495703134,0.2682347584317277,0.18107620400102056,1.0
50,12.271756251360584,46.73095668173209,46.73095668173209,0.0,0.21693573758693088,0.7319178685937512,22.806784917450205,2.6252463975403417,0.5933681643078448,0.7333543478330372,1.0,0.014221257459933878,0.474426803090341,0.24432403027513744,1.0
51,11.338188043993464,163.87021769902026,163.87021769902026,0.0,0.028749978235111284,0.7629814586191586,192.95061922315094,2.691514176469894,0.46462917662659997,0.7509829125980549,1.0,0.04986930979789225,0.3958657184271349,0.2228675141125136,1.0
52,10.755586195723701,234.82641952530264,224.94456610052328,9.881853424779338,0.011265631653855244,0.6839222558682576,271.0958964135846,2.702173694213245,0.5367864225454781,0.7402096624321527,1.0,0.07146284192742088,0.3475939437610564,0.20952839284423863,1.0
53,13.79863512256197,158.7386282906288,158.7386282906288,0.0,0.16190917749430903,0.830269379842747,154.73597244699175,2.742817110857801,0.5042161013288243,0.7463410771372975,1.0,0.04830765432714233,0.496089278668528,0.27219846649783513,1.0
54,10.181081220767293,51.33194254057803,51.33194254057803,0.0,0.06520619660529285,0.7131554649874435,52.9821316826922,2.9660300930833667,0.5246094709321877,0.7349657705108668,1.0,0.015621438605674073,0.38918083079636817,0.2024011347010211,1.0
55,11.487092136532848,67.33427001980716,64.9611649042461,2.3731051155610663,0.12379329617106347,0.7477876064848564,3185.6739124553333,2.8075671298305234,0.5253102378897357,0.7556271455389956,1.0,0.02049129865562367,0.43579045132795996,0.2281408749917918,1.0
56,11.247695212275653,177.64414968465277,177.64414968465277,0.0,0.07573938226288453,0.6990592283816547,49.51794764842994,2.71495204651181,0.57750326496802,0.7345347724480347,1.0,0.05406102010969659,0.3873993053222696,0.2207301627159831,1.0
57,10.48485328685718,206.6936459510228,205.4025057100079,1.2911402410149264,0.03201219254667131,0.6613154915331181,1765.4474415975296,3.0113583355773956,0.5239488425180436,0.7443929922934562,1.0,0.0629014204528578,0.3466638420398947,0.20478263124637625,1.0
58,9.54590636822993,33.743271302066844,33.743271302066844,0.0,0.10185902628568026,0.6380666681511816,13.768287835540086,2.8641026961541356,0.5704069464702415,0.7571451413925413,1.0,0.010268819275310936,0.3699628472184309,0.19011583324687092,1.0
59,13.449823941397558,172.2434480957111,171.77451784460652,0.4689302511045436,0.13955215747521038,0.8152174932964907,93.53881590747092,2.6772591364714575,0.47253370790222476,0.7390107249121215,1.0,0.052417467886195085,0.4773848253858506,0.2649011466360228,1.0
60,7.509080585085727,75.35556085007201,75.35556085007201,0.0,0.04946209278679456,0.4982329052215321,27589.989408508365,2.939034069089244,0.550072921247688,0.7532620355989704,1.0,0.022932353796760896,0.27384749900416333,0.1483899264004621,1.0
61,11.348400947506477,343.32210986426225,343.32210986426225,0.0,0.01577077979292659,0.6592124751113654,232.17968413900192,2.7741331839917684,0.5464557718029087,0.7539456793269828,1.0,0.10448046568616512,0.337491627452146,0.22098604656915555,1.0
62,13.328266208823747,48.20240642062245,48.20240642062245,0.0,0.19704651613350926,0.841366136818472,9.589328764965565,2.5315853296858903,0.5085323736471106,0.7517968680084206,1.0,0.014669051964091602,0.5192063264759906,0.26693768922004113,1.0
63,13.166688334381558,64.76688013026983,64.76688013026983,0.0,0.22757351188612632,0.7883428883343195,10.322967073589131,2.6990695119112234,0.5485168389043483,0.746132773019827,1.0,0.019709985470280418,0.507958200110223,0.2638340927902517,1.0
64,8.071772045255685,88.76063798212809,88.76063798212809,0.0,0.03918295265627676,0.55527789845195,60.08112988780768,2.620691218678071,0.4540610122279783,0.7489040299076208,1.0,0.027011813467651066,0.2972304255541134,0.16212111951088223,1.0
65,14.11514695747845,95.64929584022865,95.64929584022865,0.0,0.1828593119491529,0.8910916524404573,31.47886397373194,2.7689398825420732,0.5951333274986575,0.74732033777086,1.0,0.029108183495353518,0.5369754821948051,0.2830418328450793,1.0
66,9.564230100797488,130.9000185659283,130.9000185659283,0.0,0.04352262744714315,0.6459891002261883,168.55384857312035,2.803603903783359,0.6123583211644698,0.7291932174583003,1.0,0.039835753378956756,0.34475586383666573,0.19229580860781126,1.0
67,11.413985884075656,155.85653616644748,155.85653616644748,0.0,0.05053942279145855,0.7725342930403742,42.72290743095998,2.9538951702066196,0.5030816137448295,0.7655117936930154,1.0,0.04743057033332688,0.4115368579159164,0.22948371412462162,1.0
68,9.653018191761172,46.3264580920019,46.3264580920019,0.0,0.036761075463217614,0.7087155537292241,31.579176410940658,2.787132049931912,0.5219018382197552,0.7326440710438825,1.0,0.014098159646509872,0.37273831459622087,0.19341823712136536,1.0
69,8.822909709833134,30.446644950432056,30.446644950432056,0.0,0.14482871666800148,0.5434136983153873,16.87415274819992,2.986227355407751,0.502942927398658,0.7706418621725011,1.0,0.009265583402887039,0.3441212074916944,0.1766933954472907,1.0
70,11.272127186247875,173.9236366435718,173.9236366435718,0.0,0.0398025094622716,0.7614843543968763,233.79520397493854,3.1490720507051013,0.5378835587766329,0.769448743168282,1.0,0.052928786198873666,0.40064343192957397,0.2267861090642238,1.0
71,9.170137323929257,155.50072419086294,155.50072419086294,0.0,0.024349545591331602,0.6194218536086218,216.55121142503668,2.822045274855689,0.45674615849106215,0.7689258313419195,1.0,0.0473222889269226,0.3218856995999767,0.18460399426344964,1.0
72,10.792141033627473,73.83192786961257,73.83192786961257,0.0,0.12250345385653146,0.6982118867430622,9.597895124699178,2.8941980091715807,0.48759702118061143,0.7567663871221019,1.0,0.022468678784988018,0.41035767029979686,0.21641317454239245,1.0
73,10.856139679528793,30.568996624690527,30.568996624690527,0.0,0.1979682512227716,0.6528618734092113,13.284858050951781,2.8919647717296657,0.43720370466069797,0.7765022404045504,1.0,0.009302817707164911,0.42541506231599147,0.21735894001157818,1.0
74,12.202334133986863,584.0355752407274,584.0355752407274,0.0,0.011017416649153615,0.6308813890169139,3582.7391271751085,2.899928257886059,0.5555037258462145,0.7264009742818012,1.0,0.1777348650879603,0.32094940283303375,0.24934213396049704,1.0
75,11.970254495567854,282.6880125008342,279.53825527364273,3.1497572271914573,0.011835833415138585,0.7862761502343608,1394.8735870515538,3.0869972298584565,0.5719398383349911,0.7591125307859622,1.0,0.08602817686766778,0.3990559918247497,0.24254208434620875,1.0
76,12.386059198818662,139.89742656751977,135.00571530847506,4.8917112590447145,0.08209214837543945,0.8298546406380577,23.81882376762425,2.7247616872086415,0.509248760764848,0.7595453899424632,1.0,0.042573862434462595,0.45597339450674856,0.24927362847060558,1.0
77,12.882579936981674,28.202320623045974,26.735000137207212,1.4673204858387685,0.27430433407083066,0.7403887353734656,4.6704937286302615,2.8351396606065093,0.520557751997704,0.7683311582900759,1.0,0.008582586170437327,0.5073465347221482,0.25796456044629273,1.0
78,11.697730871112036,100.19259387233673,100.19259387233673,0.0,0.11502254350962372,0.7642616649844151,21.37680705516756,2.611961871063672,0.4443366145259503,0.7668229542895052,1.0,0.030490808967197917,0.4396421042470194,0.23506645660710865,1.0
79,12.35712844313445,66.152881297319,66.152881297319,0.0,0.15600870897315866,0.7952344135861893,11.65882417101961,2.7467791731209252,0.5372058363342602,0.7519925132028067,1.0,0.020131776095510232,0.475621561279674,0.24787666868759212,1.0
80,11.75067930116886,28.976122264839987,28.976122264839987,0.0,0.08050716745365705,0.8431972289917872,32.291626087757315,2.692609019826082,0.48311684771523444,0.7485963941441355,1.0,0.00881807102142849,0.4618521982227221,0.2353351346220753,1.0
81,14.303995596872554,92.2408378597611,92.2408378597611,0.0,0.267644711211295,0.8246275005069907,6.522267179182096,2.7372848408128982,0.5655759647746553,0.7706736374333907,1.0,0.028070914799749346,0.5461361058591429,0.2871035103294461,1.0
82,10.234496766420438,35.16365882612329,35.16365882612329,0.0,0.18244328128169263,0.6164751584365544,4.7327761901563505,2.6025695126627344,0.5633389131083272,0.7531342081839756,1.0,0.010701074424933866,0.3994592198591235,0.20508014714202868,1.0
83,12.557858443957507,103.29018547776182,101.22830527095559,2.0618802068062325,0.11024560527731271,0.8361009747371752,14.269747610945338,2.7000755242006913,0.5375052779229673,0.7269339207247489,1.0,0.03143347419073486,0.47317329000724395,0.2523033820989894,1.0
84,7.971287190923178,295.32138969225457,295.32138969225457,0.0,0.0031537709153367914,0.4679123708757629,3517.5620937563153,2.775611601883611,0.5987909717060951,0.7641569871078109,1.0,0.08987279128143344,0.23553307089554984,0.16270293108849165,1.0
85,10.845954966324566,54.153472513328715,54.153472513328715,0.0,0.12645194837269252,0.7106680331209266,8.68259799485192,2.8463043522252347,0.5619204236533125,0.7635141182926019,1.0,0.016480092205400046,0.4185599907468096,0.21752004147610482,1.0
86,8.752608886808252,92.35112819610316,90.72308964111194,1.628038554991215,0.04237289345454753,0.6057261494867382,37.16353995551359,2.999669330648051,0.5056734119039141,0.7545151434486306,1.0,0.02810447857374065,0.32404952147064287,0.17607700002219176,1.0
87,11.186419760848272,98.3966906409603,98.3966906409603,0.0,0.05521223941424608,0.7841804292342937,139.69656973624308,2.9111849370100926,0.5799770044017094,0.7352642959987462,1.0,0.029944276132433258,0.4196963343242699,0.22482030522835159,1.0
88,12.05187174916446,179.3060911662647,179.3060911662647,0.0,0.05091269251526385,0.8120625294215756,120.25970925463761,2.592468130350335,0.5794826312544861,0.7518612653369058,1.0,0.05456678543896892,0.43148761096841975,0.24302719820369434,1.0
89,7.719207144881578,182.07725474479994,182.07725474479994,0.0,0.016642109192429155,0.4981562990313206,1462.4439773326603,2.4932801054769853,0.5003782249650497,0.7469861778261273,1.0,0.05541011143767134,0.2573992041118749,0.1564046577747731,1.0
90,7.545216172492617,99.60335331388895,99.60335331388895,0.0,0.015615379334645909,0.531800135725383,746.4732223550941,2.55344151463726,0.49715432226338235,0.7512221109837691,1.0,0.03031149011129277,0.2737077575300145,0.1520096238206536,1.0
91,13.730633273515513,81.94326793064396,81.94326793064396,0.0,0.22411101290595048,0.8281026774256827,11.05455277869253,2.788549834886459,0.5500215625013468,0.7298430188334574,1.0,0.024937137886705846,0.5261068451658166,0.2755219915262612,1.0
92,11.445819091502289,87.48265321302755,86.74165473351613,0.7409984795114168,0.07221831433054388,0.7940846106692321,115.73324749081173,3.0502224223390897,0.5558125137824333,0.7538055202320544,1.0,0.02662289460696877,0.433151462499888,0.22988717855342838,1.0
93,15.53647870268876,2110.5339709786304,2110.5339709786304,0.0,0.0024552270028312824,0.6670954334468929,717.9946078668512,2.8422329642050546,0.5084211233030882,0.7499306172627057,1.0,0.6422818857238775,0.3347753302248621,0.4885286079743698,1.0
94,12.486890347850409,93.89148102664075,93.89148102664075,0.0,0.22344253393352997,0.7632336200393947,5.633148029568309,2.843344279543376,0.466627643912428,0.7465630719198324,1.0,0.028573241803464478,0.4933380769864623,0.2609556593949634,1.0
95,10.305778803220887,80.70015691913085,80.70015691913085,0.0,0.09194878761428465,0.721963034581866,15.786438750514206,2.64215153878883,0.4327162612784034,0.7482751086721505,1.0,0.024558831877128307,0.4069559110980753,0.2157573714876018,1.0
96,6.554349890514366,56.10226172482023,56.10226172482023,0.0,0.025704820637120086,0.49130853919145856,63.67878050292275,3.146688522522849,0.4739058698773433,0.7550769608463324,1.0,0.017073151604986368,0.25850667991428933,0.13778991575963784,1.0
97,8.993537736994949,82.89679304192913,82.89679304192913,0.0,0.07316679097184016,0.6354785647001508,55.337977619965756,2.813901890927015,0.4644659239985139,0.7821994233460292,1.0,0.025227316540535963,0.3543226778359955,0.18977499718826574,1.0
98,10.52765898202944,44.874191131419465,44.874191131419465,0.0,0.12167549726426494,0.7146705121536249,10.4863349868418,2.8764620803581256,0.5337160970306322,0.7552200725198012,1.0,0.013656202883508868,0.4181730047089449,0.2159146037962269,1.0
99,10.456719745470041,210.18235965731697,210.18235965731697,0.0,0.22430814202205615,0.5847508638448083,5.229522174904702,2.8159876603998395,0.46389281487704603,0.7577755197957345,1.0,0.0639631127301872,0.40452950293343226,0.23424630783180972,1.0
100,11.587842429235396,55.9462100201136,55.9462100201136,0.0,0.17707487557284687,0.7426382890573764,83.19004821957527,3.075436210206409,0.48230297218603757,0.73033720059668,1.0,0.017025661640575642,0.4598565823151116,0.23844112197784362,1.0
101,8.89894292534242,188.54697407424317,188.54697407424317,0.0,0.052928666459795555,0.6343367353536871,29.855052025918248,2.8338917460796322,0.5202753340092048,0.7542011464916518,1.0,0.05737898926108406,0.3436327009067413,0.20050584508391267,1.0
102,12.39343844945353,45.40268666476044,45.40268666476044,0.0,0.3470577507612914,0.638481522223983,4.179445434329222,2.7138001437620556,0.5396966885000625,0.7170449724769064,1.0,0.013817035692844551,0.4927696364926372,0.2532933360927409,1.0
103,10.492603083485209,665.092801247119,665.092801247119,0.0,0.008397595279044242,0.7440585321388922,5345.30744483993,2.915693426460562,0.5114985598779114,0.7755995547436677,1.0,0.2024023609382125,0.3762280637089682,0.28931521232359036,1.0
104,10.485829045663634,212.8202926564522,212.33412291675762,0.4861697396946144,0.04643935068313475,0.7646035242219013,234.98305205085063,2.766846553283849,0.5140544559337997,0.7292269038141356,1.0,0.06476589373461339,0.405521437452518,0.2351436655935657,1.0
105,8.29731303571797,290.2142222629458,290.2142222629458,0.0,0.008966581975651963,0.6168767757243256,873.201600238451,2.651711898696898,0.4882258125854196,0.7698126725574624,1.0,0.08831856795581551,0.3129216788499888,0.20062012340290214,1.0
106,13.002485012537413,33.67750086069791,33.56743744510874,0.11006341558917718,0.1450332123125394,0.8907626992504284,31.25340976865915,2.7901682496955362,0.5267435239378625,0.7596759180382803,1.0,0.010248803884093261,0.5178979557814839,0.26407337983278856,1.0
107,8.39969949417799,27.45010545404802,27.45010545404802,0.0,0.034921421196627854,0.6334657987832386,80.55517296868916,2.775911250524221,0.5282846272949225,0.7430200213472331,1.0,0.00835367055767887,0.33419360998993325,0.17127364027380607,1.0
108,9.765747487524091,143.84618826443594,138.28857543574327,5.557612828692672,0.0570544202316577,0.7053993852401351,414.8677201202167,2.915299952993476,0.5228080579828117,0.7587968957752769,1.0,0.043775557429115305,0.38122690273589643,0.21250123008250588,1.0
109,11.629572572565895,77.70614534229794,77.70614534229794,0.0,0.09012456924657625,0.83008218205617,57.347294919051365,2.6685549474200836,0.4463761535324304,0.7603244971885039,1.0,0.023647688333413783,0.46010337565137316,0.24187553199239348,1.0
110,10.196986903035889,46.535068321816965,46.535068321816965,0.0,0.11774696685139675,0.6919281384411774,19.00331026370754,3.0644584333358322,0.4800096851599639,0.7500283395824714,1.0,0.01416164432556708,0.40483755264628707,0.20949959848592709,1.0
111,9.216481373460079,113.12840714269313,112.0503248103972,1.0780823322959363,0.021262005966611812,0.7012664554670002,151.87454253269496,2.553720868935437,0.5080546618717973,0.7778251519097116,1.0,0.03442746132859248,0.36126423071680597,0.19784584602269922,1.0
112,13.636898591669343,66.36212789619714,65.31525252441867,1.0468753717784791,0.2371034394989309,0.845172474123255,31.04190976177243,2.6945741634719957,0.519206726426682,0.7327664030687872,1.0,0.020195454435663382,0.541137956811093,0.2806667056233782,1.0
113,14.575365319242795,80.31295634200521,61.20242951870321,19.110526823302003,0.25049006610904295,0.9050392987418434,52.26920204404547,2.6162435360762815,0.5268343536156095,0.7622323506912454,1.0,0.02444099822922246,0.5777646824254432,0.3011028403273328,1.0
114,15.841538710210303,19.86887934579565,17.919514146745,1.9493651990506526,0.4346650069469276,0.8300604957248148,6.573736391455343,2.768296145980764,0.4689512485545496,0.7576520855234999,1.0,0.006046536785911344,0.6323627513358712,0.3192046440608913,1.0
115,10.620220209784627,204.60174373990813,204.60174373990813,0.0,0.02528734041715327,0.7975812945854841,2397.879581954553,2.7271204284928587,0.5279474993691411,0.7557716310582129,1.0,0.06226480862126446,0.4114343175013187,0.23684956306129157,1.0
116,9.678614717551799,107.17447920852761,107.17447920852761,0.0,0.0904722625706541,0.6698052640076375,52.22436339347804,2.959068075489376,0.5144639213878602,0.7365477268862202,1.0,0.03261555016601275,0.3801387632891458,0.20637715672757928,1.0
