episode,reward,secrecy_total,secrecy_target,secrecy_user,pd_target,pd_eaves,crb_target,p_bs_tx,p_jam_tx,noma_a_far,constraint_satisfaction
1348,-43.97877934537307,5801.185102664586,5801.166741090807,0.01836157377963129,7.1353018115845525e-12,1.2809408129311142e-06,29149842.789626878,4.8862690632963925,0.09270656724656172,0.5617812020448636,0.9
1349,84.88763586020298,17472.479779736306,17472.479779736306,0.0,4.454566239963928e-11,4.824903344707881e-07,22871967.72590432,4.7647502455961375,0.061458732225324365,0.5666176076646814,1.0
1350,1555.6815258718516,165393.77082817914,165393.75835475867,0.012473420462031579,1.0160731670087431e-11,2.642004558087204e-06,72894457.50764135,4.783991104720336,0.08358261836839642,0.5605302807186486,0.9
1351,957.7189543296244,105204.95018477121,105204.95018477121,0.0,3.071525044152059e-12,8.521428845787369e-07,291302134.50345194,4.803467207012993,0.06598773484976041,0.580602699808729,0.9
1352,144.10673402404262,23333.302128666364,23333.302128666364,0.0,6.858965700664318e-12,6.512316536926823e-07,42126580.83145,4.928374002637509,0.07690070434975274,0.5538243022812676,0.9
1353,-24.770927242940957,6491.691104858725,6491.691104858725,0.0,7.310326749617091e-12,5.353871592065976e-06,14376143.505551815,4.935005806219999,0.10358743277253597,0.5573486784281085,1.0
1354,-80.49138154383346,1482.1047380370005,1482.1047380370005,0.0,1.2674775756009825e-11,1.9727202949751898e-06,37774061.90792625,4.850076419076222,0.07677013065905827,0.5568116124396021,0.8
1355,-52.23918725388414,3196.0546777958434,3196.0546777958434,0.0,2.3997346867588868e-11,1.6496035168009045e-06,826351701.4026814,4.835995240938355,0.07703916686380372,0.5693324353706417,0.7
1356,-63.705902729667386,3061.179211215799,3061.179211215799,0.0,5.947856405190846e-12,1.0128042177642505e-06,100038395248.39375,4.873947644790229,0.07164879121140369,0.5570938580315661,0.8
1357,745.0315933903162,82778.53495061943,82778.53495061943,0.0,3.5795496434868007e-12,9.285595801932488e-07,82702056.0472106,4.948943776402845,0.06973421088596957,0.5528585024881174,0.8
1358,-34.446032129882084,6812.928403976563,6812.834047163815,0.09435681274710303,2.5777446508370206e-10,1.9831975509086734e-06,173698106.8529542,4.871647116259129,0.10497847256360557,0.5615725351834251,0.8
1359,72.50623761460747,16582.91962764187,16582.91962764187,0.0,4.671689802272503e-12,5.294263733482458e-07,640000670.924614,4.883931082305705,0.0783094219384476,0.5753249928719479,0.9
1360,32.527246280531436,13187.970606278093,13186.616911798745,1.3536944793496313,2.7285868556797077e-11,1.248393520317941e-06,39879826.50386702,4.910119457555668,0.09659962162856697,0.5670435646516288,0.8
1361,19.539672332679658,11676.351021669705,11675.801520238547,0.5495014311569777,9.508750135381365e-11,2.129642544245766e-06,61341095.0482499,4.853198117463855,0.09556059740791675,0.5664219110207245,0.9
1362,-30.402240549187074,7132.820038697397,7132.818110254923,0.0019284424731419527,9.569725703983047e-12,3.564795257361935e-06,33770363.88433938,4.879668422795985,0.07375624896582654,0.5649280164014913,0.9
1363,129.3640727062332,21541.804744232006,21541.804744232006,0.0,8.073999436556471e-12,1.2022684029116178e-06,41149529.59016049,4.8086909280066426,0.08745878415107262,0.5612282971733419,0.8
1364,6.5338743126916015,10952.60604301142,10952.60604301142,0.0,8.05239827680997e-11,1.1783448652701885e-06,41776309.294376306,4.7913832128961875,0.08881641770026924,0.5559427030852369,0.9
1365,24.835336334366502,11009.417413135943,11009.37134284557,0.0460702903724723,3.965851926463294e-12,7.661724441437886e-07,110756032.26664197,4.704279811557035,0.07603469724338155,0.5550384293583446,0.8
1366,-12.562409508788871,7455.153500007698,7455.153500007698,0.0,3.2186388124351893e-11,1.7459158189899033e-06,346484086.1147489,4.83281266221128,0.08426654027935279,0.5558177802871576,0.8
1367,364.094777676495,46760.3065465491,46760.3065465491,0.0,7.299652443550658e-12,1.9957388436767677e-06,91251219.59148237,4.846331554614981,0.07044845813594693,0.5545541703548404,0.8
1368,-20.399732975365744,6036.14029214366,6036.14029214366,0.0,7.084925005471792e-12,6.826771687444659e-07,1637511792.143472,4.954416112281035,0.06706243827608382,0.5593337885608138,0.9
1369,7.50122664883497,9473.841066815354,9469.125802502853,4.715264312501271,5.151460852232971e-11,2.563279910710327e-06,235453591.5292078,4.913906866041781,0.07703025316672803,0.5590151815116009,0.7
1370,-11.217261629330764,8531.410962945269,8531.410962945269,0.0,1.8152076947508377e-10,2.6989288407185585e-06,73802218.76716259,4.834710253691091,0.07467279530932093,0.5622254538766618,0.7
1371,1683.1982988921648,178082.41222150912,178082.41222150912,0.0,6.5457935000915676e-12,4.520938465403898e-06,57699752.925191805,4.96819056575857,0.0833721546303427,0.5579645001957425,0.9
1372,102.09601276248435,19624.06074326788,19624.06074326788,0.0,5.893391622344352e-11,2.8910057173912236e-06,464659329.16632336,4.875589347330106,0.07019727488207582,0.5591606904767699,0.9
1373,989.413030809662,109225.2241655606,109225.2241655606,0.0,1.2205057916336304e-11,2.279713621653769e-06,41987330.85986317,4.926069607749323,0.08877699324816872,0.5558333348410087,0.9
1374,81.75845939512837,17177.349946924285,17177.349946924285,0.0,6.192243802091912e-11,1.3656983267567597e-06,34357446.674641706,4.964412321480434,0.08976258022275789,0.5535705925918034,0.9
1375,1484.7808546104145,157244.2441215059,157244.2441215059,0.0,5.928481582417317e-12,1.8646589300487235e-06,50496520.21542673,4.78100476697853,0.07020649990492593,0.5585063755777895,0.8
1376,77.33005870159886,18015.60371225937,18015.60371225937,0.0,4.819658841823394e-12,7.650428971922193e-07,19716452.140966434,4.960267966122046,0.07056386292582222,0.5546892218974234,1.0
1377,82.21029097349607,18576.355128403782,18576.355128403782,0.0,9.837683982347681e-11,1.9805576470287135e-06,137943795.11639825,4.740562826600171,0.0931442663658056,0.5659129457832869,0.8
1378,220.86337742465201,31723.35574195782,31723.241697146976,0.11404481084520794,3.044911866682562e-11,5.881389993822131e-06,57297017.600876346,4.825740733249066,0.12694416575570824,0.5609484844750698,0.8
1379,175.6422190534278,27034.88364676073,27034.88364676073,0.0,3.3743483830386434e-11,1.77329271328615e-06,40571525.36975411,4.945963216759561,0.10578885491298307,0.5537455210699065,0.8
1380,27.259692156480913,13459.93246585235,13459.93246585235,0.0,5.401141913857198e-12,8.506706190183008e-07,23249688.354314398,4.997913011211861,0.07935839751103246,0.5585515859181204,1.0
1381,204.13782378426464,29172.855320668663,29172.855320668663,0.0,1.5155902208009617e-12,1.5863470808407476e-06,931306884.7277715,4.76952530984969,0.08473156841617202,0.562535519217802,0.8
1382,25.226299242383348,12564.644897617602,12564.644897617602,0.0,1.959213557341293e-11,1.0425545586607995e-06,27667632.844646286,4.7693644605967265,0.09254550883768298,0.5548790291451129,1.0
1383,147.24115238222228,23781.440997447924,23781.440997447924,0.0,3.0673782571506266e-12,9.504919544561028e-07,25934487.376187656,4.919179447577357,0.07148480192362587,0.5649074768051189,0.9
1384,218.31372859891675,30952.437370936997,30952.437370936997,0.0,8.568468142546858e-11,4.534813540239183e-06,846725940.9049625,4.709710558371002,0.09768553020772755,0.5556900007788894,0.9
1385,403.7438742617227,50102.05596121684,50102.05596121684,0.0,1.0436778356220856e-10,3.0175702831871617e-06,31689295.15911159,4.95814407086163,0.07372050399586509,0.5557435298305217,1.0
1386,980.0346353675909,107024.55121434826,107024.55121434826,0.0,3.783159463336304e-12,1.7002449896384344e-06,11726764862.500372,4.892124286988489,0.06157847081290983,0.5565702029698016,0.8
1387,-62.639302906141225,3994.8696477398785,3994.8696477398785,0.0,1.6318780555529669e-10,2.4316545250468444e-06,9928462.970909378,4.861945557131973,0.11288012608080515,0.5597693294865633,1.0
1388,659.4731150819031,74757.6755058436,74757.6755058436,0.0,2.6197839291626477e-11,1.6186858663975126e-06,91705566.49356066,4.87882551474732,0.0752792565310442,0.564102186173203,0.8
1389,13.353725072404606,10188.03565762936,10188.03565762936,0.0,6.564074034465295e-11,1.1007849093908323e-06,69737138.85459478,4.784339130767046,0.09914616581032498,0.5638936699964671,0.8
1390,2.524386243507429,8312.324426274961,8312.324426274961,0.0,1.2664035920538041e-11,1.6923381122809257e-06,69110785.71745434,4.895815100856699,0.07821943293791174,0.5560301554645105,0.9
1391,56.44137251217847,14171.608210473618,14171.608210473618,0.0,4.407411332090622e-12,1.1431404580384027e-06,22401209.980781496,4.967677151688774,0.0629743424487903,0.5602595531842245,1.0
1392,402.3527991205884,49074.4783696269,49074.47238624716,0.005983379745574545,3.954319294086684e-11,5.173769694154429e-07,14178447.167800194,4.898533245512264,0.07659689228146285,0.5677576026429025,1.0
1393,118.86086518421908,20754.106332407344,20754.106332407344,0.0,9.212501685719293e-12,1.3490796383826172e-06,88924717.7647434,4.8989997725290255,0.06652292989964369,0.5656236690305199,0.7
1394,527.7754305533468,61410.829339766075,61410.829339766075,0.0,2.3377346666710563e-11,1.6407523871920565e-06,400552121.3568105,4.837667337109614,0.06757962314934082,0.5706888639183967,0.8
1395,-20.213566311751435,7083.137685105381,7083.1376133107815,7.179460039729025e-05,2.517118789908227e-11,2.4900486246921014e-06,17804018.492687803,4.874677770979707,0.09604984110416828,0.5636221084714181,1.0
1396,292.7193176838024,38368.7433508542,38368.7433508542,0.0,6.587139094071049e-12,8.244113646055407e-07,258459996.42802295,4.7564582883665825,0.05955264254167716,0.5615138392698835,0.6
1397,170.36666007942938,26433.462633027008,26433.462633027008,0.0,4.079325141457406e-11,2.951892861844972e-06,139259999.63013965,4.764544600032191,0.08511913045612943,0.5610943825959513,0.7
1398,-66.35593025915745,3954.383019745577,3954.383019745577,0.0,9.958738631768628e-11,1.2545237273808159e-06,11265802.269667065,4.789692736875315,0.10202942990310795,0.5523635199431001,1.0
1399,237.47232411268658,33152.92167079418,33152.92167079418,0.0,1.4473647600010608e-11,7.97268184580979e-07,197506042.9696355,4.763520111340226,0.06990218367818257,0.5584520820518045,0.8
1400,559.7572106626161,64468.42711353607,64468.42711353607,0.0,3.518942924582274e-12,1.3180106829800128e-06,21612568.585939474,4.78658325353606,0.05787399395414664,0.5617047216867307,1.0
1401,118.20114527566439,21045.39031494261,21045.39031494261,0.0,2.775786211297223e-12,1.1504584309371175e-06,69646346.77632017,4.8425850327027185,0.06740279219269711,0.5644613551288563,0.8
1402,65.30844358497768,16409.28495911016,16409.28495911016,0.0,1.212648605969947e-11,1.6255388111491894e-06,34450719.32147981,4.974073761062892,0.0829351260106502,0.5606851537829474,0.9
1403,159.98634839590605,24299.445509656787,24299.445509656787,0.0,7.65897151207058e-11,7.560125045477429e-07,399935844.300365,4.958492618045892,0.06989648918175455,0.55799297264525,0.6
1404,70.22985777026314,15677.025710755493,15677.025710755493,0.0,1.5971188710901144e-11,8.582761803579626e-07,51639870.55807022,4.823265967409872,0.06607991658944375,0.5568117485004512,0.8
1405,52.42456946150055,16100.765929785202,16100.765929785202,0.0,1.6491674931725996e-11,1.0315707185957378e-06,34340671.74079712,4.875031902033413,0.07752211706202679,0.5652270982487255,1.0
1406,-60.03437002865277,3232.7632212189924,3232.672763344329,0.09045787466354578,5.610393733449248e-12,1.5768785722400594e-06,61535131.51849143,4.803912842743822,0.09249091129357775,0.5556709477597331,0.8
1407,705.906165065704,80135.73979129142,80135.73979129142,0.0,9.9220265209768e-12,1.8127994984149766e-06,29695777.12580066,4.913245886323084,0.08163475350780158,0.5688736958784036,0.9
1408,30.070964458992137,12071.199960501019,12071.199960501019,0.0,8.38434585429775e-12,6.631003688225158e-07,192151565.03306365,4.937055710747766,0.058570410211645274,0.5617651573941973,0.7
1409,1156.1174837900219,125252.23065568476,125252.0607728964,0.1698827883527619,4.911710232355229e-12,6.406801607502806e-06,47157500.21638713,4.925847607296559,0.0776069341412395,0.5556140864911906,0.9
1410,181.0047022285896,28345.71401333869,28345.71401333869,0.0,6.650285688012669e-12,1.35799715935946e-05,140515422.78369635,4.88367743353536,0.09290169118519412,0.5595968016590334,0.9
1411,286.97231398839284,37244.36847691912,37244.36847691912,0.0,7.755059384940662e-12,4.5629106353084763e-07,98613410.51128569,4.818157259072989,0.06630329651604518,0.5611662548144547,0.8
1412,-15.368710422573944,8656.214174985455,8656.214174985455,0.0,1.1234874555021792e-11,1.6864426406415865e-06,16234447.45615626,4.957006761789195,0.10861612171382388,0.5611373327334699,1.0
1413,-12.330901514501837,8064.290767924703,8064.278365395503,0.012402529199414935,1.1281487570044841e-12,1.371837361806389e-06,41447982.61557495,4.86406804670504,0.08926245585700053,0.570090946837312,0.8
1414,-6.331915555643141,8857.324774283903,8857.324774283903,0.0,7.982096331849901e-12,1.0770971002647466e-06,216981344.1163481,4.8663684084055605,0.06431237511842161,0.5575346584748964,0.7
1415,638.8795696748542,72597.02443134804,72597.02443134804,0.0,1.3169065897021192e-10,2.5151346834223687e-06,125801947.3270317,4.82374354927,0.06799841308089223,0.5569676108221908,0.8
1416,179.91462485200097,27060.454170801328,27060.454170801328,0.0,4.9660207092558856e-12,1.3068034972466848e-06,59110172.30720321,4.926003926574845,0.07896618222524208,0.5637835110700273,0.8
1417,159.8543602129541,25601.768603256714,25592.02696630632,9.7416369503951,1.1386914811880966e-10,6.328735667419176e-07,23546454.81769265,4.551132380390259,0.07631076396947448,0.5622069622010764,0.9
1418,270.6563899645122,36499.06967945816,36499.06967945816,0.0,6.35123064601251e-11,1.501387579964913e-06,46025585.59990175,4.877966325339854,0.08460679050295299,0.5569686144525207,0.8
1419,968.4915393339377,105522.25654694624,105522.25654694624,0.0,2.2176863067090542e-11,2.2308315962662154e-06,52714451.76123841,4.873600298081942,0.08204622030000315,0.5639463548264478,0.9
1420,1090.105466262853,119735.76352223537,119735.76352223537,0.0,5.890310041305288e-12,1.390193036339406e-06,1097782406.5262704,4.90129966377206,0.06779638366338189,0.5617421954556047,0.8
1421,135.84323637680995,22749.38612675116,22749.38612675116,0.0,1.4745553790602524e-11,1.2896420685431893e-06,138439880.98775706,4.820279170460178,0.07249814421586141,0.5600209707081696,0.8
1422,347.639617592919,44670.94750396228,44670.94750396228,0.0,3.4025294785199743e-12,1.0347226534268279e-06,109706290.43491027,4.892088414960443,0.07815450638109553,0.5714624026289828,0.9
1423,646.0578281907995,74038.29477759959,74038.29477759959,0.0,4.974867497726253e-11,2.02995746170497e-06,467709639.73067796,4.845757474899852,0.08365106668290342,0.5616014287391011,0.8
1424,139.29598731630924,25492.244957067494,25492.244957067494,0.0,1.67816320036999e-11,3.542758778965446e-06,61208206.419090375,4.922430392159123,0.09738973367802731,0.5700788576869038,0.8
1425,510.63912149723416,58715.998898470054,58715.998898470054,0.0,3.4158945553757484e-12,1.786731059078275e-06,1006033621.3100595,4.94325413414792,0.08201267026292211,0.5623426449520832,0.7
1426,28.068579339314876,11836.804607595292,11835.651264676499,1.1533429187914748,8.24874972548948e-12,1.5173268623292297e-06,27345817.68357255,4.838892337129582,0.0635316587088111,0.5611300699928973,0.9
1427,296.16023741954683,38079.972716135184,38079.972716135184,0.0,6.2478958703252264e-12,1.3276416153861988e-06,6698079180.374964,4.738693463586408,0.07184040579859925,0.5585381550835056,0.8
1428,77.72754843239468,14266.997859628094,14266.997859628094,0.0,1.6163876786786165e-11,1.0843801193116568e-06,399623600.84601843,4.94561436999418,0.0531178463563704,0.5684547263234997,0.7
1429,338.223979486628,42843.274682049545,42842.86766874561,0.4070133039377789,1.662578727543262e-11,1.2993355296645658e-06,27336933.28164934,4.81726353722525,0.06039258431357136,0.5556011390720161,0.9
1430,224.7366532911517,32585.559639901614,32585.559639901614,0.0,6.1856122168078985e-12,1.3857424317372626e-06,67997828.3414835,4.908691505112713,0.08531577814732613,0.5672504053788792,0.9
1431,102.87598427746434,18161.739049039745,18161.739049039745,0.0,9.125758581987747e-12,7.862185593180279e-07,56654683.85557163,4.906693257162439,0.06736372205000798,0.556850684517816,0.9
1432,53.6428782538196,14819.589698553074,14819.589698553074,0.0,3.7185368536137726e-12,1.502695621200976e-06,78111095.7296932,4.827230054466492,0.06885850073613128,0.5619015142193831,0.7
1433,30.68025737768446,12580.604751006747,12580.604751006747,0.0,6.243511745104726e-12,3.799041774432234e-06,806221020.5327972,4.921453402986845,0.06383844996166026,0.5509946008620507,0.7
1434,445.9746047375672,52983.489034540486,52983.489034540486,0.0,1.1169903158780392e-10,7.612870323501791e-07,31046070.687439907,4.898268062060117,0.0613786009687758,0.566611668681438,0.9
1435,-27.30841049897846,6751.285719825757,6751.285719825757,0.0,3.8395497300665143e-11,9.278542867475155e-07,12892424.106436308,4.771682048806836,0.10902960263051416,0.5630849741215967,1.0
1436,138.35386887964188,23606.168268034442,23606.168268034442,0.0,9.99533234873861e-12,4.078319033902964e-06,145831318.11768103,4.849320471588178,0.0939837054091472,0.5632512355936716,0.7
1437,545.2260651624766,64234.83974610894,64234.82631516022,0.013430948719698504,8.829684388682635e-11,3.893543103925889e-06,145349267.34909195,4.931245327353056,0.13096430549828164,0.5638024501647477,0.9
1438,698.0988635380318,78553.22547280128,78553.22547280128,0.0,2.253537343161511e-11,3.1662537426695056e-06,303708994.46875197,4.8212456927294856,0.0709116566970084,0.5575406153945957,0.6
1439,188.1166072777374,30271.815136294532,30271.815136294532,0.0,4.36165695144584e-11,1.5640379832439402e-06,238901612.08724326,4.837045803734046,0.07947416743790658,0.5649374483878542,0.7
1440,1077.2411867332617,117263.34862580997,117262.92670714809,0.4219186618865772,4.806510235680158e-11,1.1316943146623402e-06,380266382.1895603,4.895199345123874,0.07567875797356907,0.5547129461491634,0.8
1441,490.87092800813826,57651.30454064104,57651.30454064104,0.0,2.5125185611059214e-12,8.682511428427936e-07,110836854.61385116,4.891370833114912,0.05473847051034497,0.5625848172124337,0.7
1442,126.66961173162483,24067.161602527605,24067.161602527605,0.0,3.748157041736498e-11,1.6830156210771565e-06,24256343.017570786,4.938795453905164,0.09458890364544197,0.5611539541344808,1.0
1443,73.46779436815115,16630.524267136578,16630.36873315783,0.15553397874850208,3.1790126216199374e-12,1.1469354227413456e-06,151303906.95543915,4.855335319177938,0.06885491574355498,0.555216696166873,0.8
1444,-53.39930260683586,4529.514712708997,4529.514712708997,0.0,3.682192184905239e-11,9.40949212720215e-06,46500423.20940677,4.990407458711936,0.10768862933985575,0.5738661167401433,0.9
1445,334.8772155364172,43078.242595226664,43028.43943541839,49.80315980827374,5.136755997140412e-12,7.15742613419537e-07,263533533.42150998,4.815846187818759,0.06497538317381948,0.5637226042172581,0.8
1446,365.18217355128843,46711.151870161404,46711.151870161404,0.0,1.1057167694237496e-11,1.2472637303039131e-06,548494734.8249233,4.862592655016703,0.07947625057736879,0.5623910939179957,0.6
1447,1099.9048087746842,119090.98015834151,119090.97572405767,0.004434283836315433,5.2484898015673225e-12,4.009820080783936e-07,100086727496.22182,4.883683975256007,0.0633079031664101,0.5556651586215764,0.7
1448,-8.383555627313108,7677.80033320872,7677.80033320872,0.0,2.717930091118881e-11,2.088079744408132e-06,57941591.12700455,4.864246746775136,0.06408444376276703,0.5641863418174821,0.9
1449,1488.929367273941,157479.37017705385,157479.37017705385,0.0,1.436636832666136e-12,5.325675282884339e-07,101915760.99897537,4.858721454810331,0.06231578844213383,0.5562685761389485,0.8
1450,-30.218844791552,5548.552582964938,5548.552582964938,0.0,8.338416139817045e-11,1.7201309488110523e-06,281351142.7364742,4.68062442958116,0.08261412755834971,0.567254665593181,0.9
1451,4.9562245115981085,10158.55534179109,10158.149691302911,0.40565048817976723,1.109069368214437e-11,2.2980044439985214e-06,24099245.35108646,4.918530457134205,0.08252218870383884,0.5543116994223023,1.0
1452,64.12740516529668,14078.999746655201,14078.999746655201,0.0,2.0466033255966338e-11,7.111329846824603e-07,168924359.65468326,4.977130995509517,0.05,0.5691651511088622,0.5
1453,1555.232402240743,165054.4938469525,165054.4938469525,0.0,1.0827920245564794e-11,2.3907370112185166e-06,3532219923.740251,4.986526534345667,0.06910684063176023,0.5564335152290049,0.7
1454,154.1129246557179,25211.646581807814,25207.853605484415,3.79297632339919,3.135205208221953e-12,1.4379802828085525e-06,102421034.5826752,4.909676609863775,0.06974860325851047,0.5573401593165261,0.8
1455,-20.747381629665053,6567.818295386778,6567.818295386778,0.0,1.8724584759256296e-11,7.255536642701164e-07,25825802.14834548,4.887393229763378,0.07591521752338691,0.5570737147892924,0.9
1456,60.4938302467681,15448.057603021021,15446.520313106255,1.5372899147632233,5.084766920468526e-11,2.208524092710393e-06,41312354.85171033,4.97121668253321,0.06688908641995768,0.5623628081163511,0.9
1457,-69.49733604405286,2786.354154116635,2786.354154116635,0.0,4.907195273995547e-11,1.6740161054977825e-06,33564947.38279735,4.945940364670228,0.09195431773026619,0.5557641166474221,0.9
1458,408.3557100330136,50489.484616648064,50489.484616648064,0.0,1.343516698001171e-11,1.3881397832016554e-06,33703615.3572884,4.8538984378533385,0.0940702536332934,0.5681955390156035,0.9
1459,1023.798130389539,111384.52981132832,111384.52981132832,0.0,1.612429386601103e-11,1.6917576030017842e-06,169778037.52569613,4.838201362596053,0.07096024840371981,0.5564326866971971,0.9
1460,1556.5243792903684,164604.820010546,164604.820010546,0.0,4.211033426600476e-11,8.135184807216221e-07,81482347.77846341,4.920789460699365,0.06364260430346944,0.5577838331281931,0.7
1461,394.00704664531327,48160.00728111122,48160.00728111122,0.0,9.392447977446895e-12,1.7537881332599496e-06,728678994.9658594,4.874887412838677,0.06475965010691974,0.5613937634009007,0.9
1462,467.8042029121316,56414.05921920979,56414.05921920979,0.0,1.632215886753362e-11,1.8692312469762697e-06,26762680.2426322,4.9517016501128825,0.08152987576965619,0.5570729805550416,0.9
1463,10.449265975209515,10180.341424016402,10180.341424016402,0.0,3.601519045637949e-11,5.870141414705566e-07,14012856.937923636,4.869560759921368,0.06765303151227267,0.5662542983075951,1.0
1464,297.8723761080853,38594.01875642855,38594.01875642855,0.0,3.02422589842725e-11,8.183184163165171e-07,47886643.624947146,4.927182606022051,0.07329801877956801,0.5584460841008327,0.8
1465,386.5346385504909,48388.394901564614,48388.394901564614,0.0,3.1895235303519453e-11,8.758963425234257e-07,39822628.77451229,4.866540505923672,0.08364609376241132,0.5636580982679636,0.9
1466,621.0112208507504,72140.0352148858,72138.93397527412,1.1012396116759873,1.0231660505920376e-10,2.925243471387764e-06,44581964.366661556,4.8418858334176775,0.08606819461117626,0.5615550883549913,0.9
1467,41.40459031941069,12671.064952919962,12671.064952919962,0.0,6.201968284175294e-11,2.8983797724153582e-06,54779777.3103232,4.888559079432691,0.09428454644299573,0.5630980721694001,0.8
1468,-66.64532018924788,3352.478922632089,3352.4743167691754,0.004605862913971727,1.0835947972114902e-11,1.9204730140843723e-06,363886969.3795455,4.881802578538794,0.07613234173213353,0.5741725768398431,0.9
1469,23.260546149231033,11476.791277873359,11476.791277873359,0.0,8.845673744275381e-11,1.1744010283011819e-06,4646478412.659581,4.931543315392209,0.0636050365728405,0.56428394517522,0.7
1470,840.3970394575441,93770.17955113495,93769.5191151767,0.660435958244342,4.8558500508100045e-11,2.971372150806206e-06,49920366354.38352,4.810151433326036,0.08435988865990586,0.5663794530570647,0.7
1471,423.46446102003705,51351.96056130836,51351.96056130836,0.0,8.781516313726483e-11,3.7335403020063017e-06,275194773.6038219,4.9092794463367175,0.07163943237991315,0.5614667634935699,0.9
1472,47.347752983939685,14776.234431429632,14776.234431429632,0.0,2.9231649167732397e-10,1.2772125531980161e-06,143949026.4677152,4.832395423518996,0.08477449309157481,0.5590723705672002,0.7
1473,122.85342384112823,22539.922583603395,22539.774552794774,0.1480308086219824,6.89373022235411e-11,1.6354502141434898e-06,757635781.9209105,4.764927993252002,0.09658071763048101,0.5561355057122951,0.8
1474,548.152850404218,62860.69110514668,62860.6848746141,0.0062305325868785896,2.8621486700497135e-11,2.1059892094061243e-06,98514771.45699547,4.893973278270471,0.06446359897707407,0.5627299289061992,0.7
1475,17.890909360067027,10546.558539141031,10546.558539141031,0.0,9.68390346316272e-12,3.3792979039583777e-06,99114639.30460489,4.862031239200273,0.07119600183265254,0.5662025209964654,0.6
1476,46.07351371041149,14380.350172141898,14380.350172141898,0.0,9.828668006565255e-12,4.181970706492262e-06,9378937.69394153,4.852559785522483,0.08052475885851647,0.5580519146626058,1.0
1477,258.6358378364678,36439.85467188789,36439.85467188789,0.0,2.0601092911612998e-11,1.481258329838935e-06,14005756.912781263,4.835739194986873,0.08432375005237745,0.5604850226997571,1.0
1478,7.637627222813521,9771.854287727267,9771.854287727267,0.0,2.1988883949885885e-11,1.7250091157096884e-06,10515858.963028817,4.8700510113571,0.08493951385620309,0.5550497086110995,1.0
1479,-32.65127810125044,6678.191845361269,6678.191845361269,0.0,2.4132042987570564e-12,9.785705620489183e-07,44713339.55214511,4.960445487835122,0.0730821436174572,0.5642111723344848,0.9
1480,606.2215910560279,71415.90463697563,71415.90463697563,0.0,5.767301552578046e-11,9.319407677477033e-07,117782696.54754198,4.886642133528446,0.06605104003735128,0.5675168273337936,0.7
1481,-18.430957202527317,6666.667599154744,6666.634306375619,0.033292779123622294,1.5033231530603925e-12,1.5275120451894954e-06,47860218.763761625,4.769456411654004,0.08826112290908715,0.5618627432424624,0.8
1482,1043.448617119177,113959.85982626707,113959.24981537815,0.6100108889186633,1.2711291587963756e-10,9.210691434801082e-07,82950171.91614279,4.891087620760645,0.06802400943307793,0.5537051742898526,0.8
1483,-79.5459579842021,2000.0495261955427,2000.0495261955427,0.0,7.143213543661371e-12,1.1468764473537601e-06,63513325.972482726,4.90796158349859,0.07759143792533167,0.5605549348398389,0.9
1484,-86.61415468326857,1215.119113250541,1215.119113250541,0.0,6.4474774534320754e-12,2.1100244347285996e-06,40175961.70185073,4.908052127744501,0.09876175683480659,0.5591907228878983,0.9
1485,276.6487210291913,36750.50494181625,36750.50494181625,0.0,1.7617678757000525e-11,1.4624897393096663e-06,121037437.419628,4.837872322217272,0.07371741158780606,0.5578488118288412,0.9
1486,151.77957465798193,24564.74585435109,24564.74585435109,0.0,4.7080787123387394e-11,2.499580682407258e-06,23353628.83739047,4.926099915616691,0.08254031656750054,0.557527103470113,1.0
1487,298.42629542515607,38304.82229511671,38304.82229511671,0.0,6.93243576051434e-11,4.4885176396927286e-06,5869375253.08507,4.843189034739767,0.08581268195885788,0.5706511890830577,0.8
1488,68.21567719849692,15017.302469936174,15017.302469936174,0.0,4.0948255771398226e-11,7.700671518766233e-07,101920669.57214412,4.912780388801049,0.05906832444459821,0.562875259880918,0.9
1489,1836.5617833693248,193278.44574808175,193278.44574808175,0.0,2.632403184317588e-10,8.07391770703006e-07,76981457.01748532,4.89245310830877,0.08090110114174513,0.5583607926456856,0.8
1490,23.37465022262043,12825.901123214533,12825.901123214533,0.0,5.7328442028222914e-12,1.7496171508179531e-06,74467762.05159998,4.757823342148296,0.09278335907104793,0.5552305790481019,0.7
1491,291.21576682786724,38133.93825848309,38133.57758058337,0.36067789971339975,7.009584316236251e-11,1.4426857428957538e-06,35098768226.52884,4.842674022915032,0.0645415433754959,0.5578262325366906,0.7
1492,21.29810840611876,11600.133795511465,11600.110142184549,0.023653326915999463,1.2143334890970251e-11,1.3820613951512148e-06,36995388.06974442,4.770619454402789,0.08490051544393021,0.559628465401741,0.9
1493,1638.0397379695064,173555.57836706965,173555.57836706965,0.0,4.817567108722527e-12,3.123972151035148e-06,606087584.4665903,4.84779855380288,0.0896629754149634,0.5566316902435365,0.9
1494,16.030165954497427,11146.31822764268,11129.306523634028,17.01170400865181,1.1268981319271067e-10,3.999816557758248e-06,2064127362.555722,4.7332443346005375,0.102620409645326,0.5633532010142717,0.7
1495,1043.2051652887399,113416.37092144175,113416.37092144175,0.0,1.500410520879862e-11,4.542194890873779e-06,47932776.060760535,4.879662201260485,0.08187125755179407,0.560039444910598,0.8
1496,459.6183989626175,54758.8292963296,54758.8292963296,0.0,1.4094126184713355e-11,2.591654176455052e-06,115773924.76863404,4.871409042320472,0.07543111758562462,0.5616903792864749,0.9
