episode,reward,secrecy_total,secrecy_target,secrecy_user,pd_target,pd_eaves,crb_target,p_bs_tx,p_jam_tx,noma_a_far,constraint_satisfaction
28,-113.3482819525507,26.596028594671747,26.596028594671747,0.0,2.462506912172525e-11,1.2784068619421259e-06,83899260.34826167,4.048365926742553,0.20572893545031548,0.6861452162265778,0.8
29,-114.49787184224063,2.5147535889252546,2.5147535889252546,0.0,3.140474547025975e-11,5.485046789411023e-07,19697520.333526194,4.658333444595337,0.09055780544877053,0.6913110077381134,1.0
30,-115.52102127833665,10.564476751048641,10.564476751048641,0.0,1.6717345332210236e-11,9.455457119475489e-07,42469779.92997669,4.591388487815857,0.1531009901314974,0.7717294156551361,0.7
31,-117.18923276236093,53.161327964599764,53.161327964599764,0.0,3.125375472862076e-11,3.492996546676586e-07,240787499.13825074,4.415515828132629,0.10181115046143532,0.7968832015991211,0.8
32,-109.99168481490807,73.46494443957658,73.46494443957658,0.0,3.998182417748493e-10,9.156350382232033e-07,46628930.0922275,4.785848951339721,0.11914487518370151,0.6953108549118042,0.8
33,-118.84551283652108,6.362241107388795,6.362241107388795,0.0,4.1761705065523504e-10,1.9468580190990082e-06,57339498.0152892,4.710969710350037,0.13556277342140674,0.6993673205375671,0.8
34,-112.64876755742333,216.5885843432834,216.5885843432834,0.0,4.126375017549559e-12,2.613225127430142e-07,498583553.62480325,4.7961362361907955,0.09052219316363334,0.6567274272441864,0.6
35,-108.76094815343639,25.241887453181846,25.241887453181846,0.0,2.6954706164112403e-12,9.014121655657325e-07,85454172.59232822,4.747128057479858,0.12231571339070797,0.7199213385581971,0.8
36,-128.6450635428255,45.45286819468809,45.45286819468809,0.0,8.440563473303691e-11,3.627046642636863e-07,33486172.238654662,4.643535327911377,0.13391324877738953,0.7246759176254273,0.9
37,-117.78327332431284,17.79185531854693,17.79185531854693,0.0,3.289720405293698e-10,2.451066489314636e-07,12125070.355048994,4.812679672241211,0.08795497305691242,0.7192718148231506,1.0
38,-79.56362327767444,2219.648257718423,2219.648257718423,0.0,2.1153327137390933e-11,3.833922340017857e-07,585302288.4276357,4.754140853881836,0.08406645804643631,0.7430721282958984,0.9
39,-114.91578639754262,162.5804555576794,162.5804555576794,0.0,5.377334044084789e-11,7.58565285419914e-07,482887085.2004725,4.766595840454102,0.11743740998208523,0.7495346069335938,0.9
40,-100.33783849265855,6.639124700496526,6.639124700496526,0.0,7.988357660625203e-12,3.7354277084291143e-07,89020300.98352066,4.843011093139649,0.09476678743958473,0.6533392250537873,0.7
41,-104.37633440184823,266.09960788818324,266.09960788818324,0.0,1.684528953382348e-10,8.646334301184498e-07,359166846.5388995,4.789106941223144,0.1121288076043129,0.7792621731758118,0.9
42,-112.80060489890901,307.25833192728646,307.25833192728646,0.0,3.149349823406428e-11,3.5100115660128515e-07,110691527.02407844,4.842732954025268,0.1120010755956173,0.6989139676094055,0.8
43,-113.54949731443284,12.427140637226659,12.427140637226659,0.0,4.814489290742625e-13,4.879138982429205e-07,176888329.69236058,4.736825227737427,0.08412453308701515,0.7356933712959289,0.7
44,-99.7440174496413,85.87576369626798,85.87576369626798,0.0,1.3912440982932222e-11,9.823180114815369e-07,1199889004.4731956,4.863678216934204,0.08563704937696456,0.6906737804412841,0.6
45,-120.95079398851951,18.535669704946805,18.535669704946805,0.0,3.2835120771633976e-12,4.1330514519252477e-07,100123127420.34677,4.833513832092285,0.096252666041255,0.7049804210662842,0.8
46,-102.58571823923315,48.88060312616199,48.88060312616199,0.0,1.0344244144035442e-11,2.1349176298840555e-07,287335561.5636655,4.812076902389526,0.08107929155230523,0.6808237254619598,0.5
47,-115.44842118231674,37.78476520054619,37.78476520054619,0.0,2.2603861052568144e-12,2.1019014151336336e-07,272328497.69721615,4.69146318435669,0.07411555238068104,0.6880331575870514,0.8
48,-109.04278795737814,50.084754169871466,50.084754169871466,0.0,2.188767806772092e-12,9.716151384958465e-07,68386042.04182285,4.6164872407913204,0.06937449164688587,0.6671368718147278,0.8
49,-115.48272380104339,7.8058891607827885,7.8058891607827885,0.0,1.97166832734353e-11,1.7882342672589289e-06,100089999879.31831,4.8887834548950195,0.10907524041831493,0.6083862602710723,0.8
50,-102.8501265398466,243.57590095279846,243.57590095279846,0.0,6.749620218622823e-11,4.814817775272967e-07,225780184.99479657,4.745778322219849,0.08302090540528298,0.6148451149463654,0.7
51,-105.18669376103372,17.742211650697733,17.742211650697733,0.0,4.262670134075416e-12,1.3250757110258304e-06,4596147374.047137,4.9076340675354,0.08422171026468277,0.6549588441848755,0.7
52,-106.48494949951957,29.585344822984133,29.585344822984133,0.0,3.3640945577580158e-12,4.234902708609804e-07,181927820.29399765,4.794563674926758,0.10821581706404686,0.6157053470611572,0.7
53,-125.61539099573417,151.1953877953546,151.1953877953546,0.0,3.388368412291784e-10,3.5325925658447035e-06,179332566.33456787,4.8610508918762205,0.1171397976577282,0.6471431970596313,0.8
54,-93.90264150733822,17.046439822315307,17.046439822315307,0.0,1.7727893515696804e-12,1.3550627144356998e-06,52494711.11963789,4.887808465957642,0.05984472893178463,0.6081501066684722,0.9
55,-115.36273213059607,82.14265488039861,82.14265488039861,0.0,1.1157545424004754e-11,1.3241382990510766e-06,404201446.51821053,4.816390323638916,0.08475923612713814,0.6888865947723388,0.6
56,-103.36749743370643,59.47846775438203,59.47846775438203,0.0,1.1645413310988539e-11,2.305008266273698e-06,7654142720.88064,4.810510063171387,0.089058044180274,0.6734499037265778,0.8
57,-114.72768047358909,12.548852859458185,12.548852859458185,0.0,5.933471049208897e-12,5.230970649966175e-06,81760730.66563244,4.905166435241699,0.07269711680710315,0.6568606674671174,0.7
58,-109.28404487602742,11.305816957636484,11.305816957636484,0.0,9.354308306864666e-12,2.950495329771731e-06,68398325.45720424,4.878374814987183,0.07379339374601841,0.7015576720237732,0.8
59,-119.08529774493584,17.272978512252614,17.272978512252614,0.0,2.5377351448229887e-10,6.784823752104635e-07,18081557.69981772,4.906388425827027,0.10635595992207528,0.6605297505855561,0.9
60,-115.41296011608016,68.14832575178066,68.13503383893554,0.01329191284510653,1.7069312782900344e-12,2.908437783429885e-06,25915510.588056482,4.881254577636719,0.0651039220392704,0.6221550285816193,0.9
61,-105.53852043060854,41.565069848114184,41.56362720323487,0.0014426448793065766,2.6535709141909588e-11,1.328109372630731e-06,128940861.80941263,4.905519151687622,0.06905794888734818,0.6604686260223389,0.6
62,-106.86149643528552,27.72246401387857,27.72246401387857,0.0,2.2946499127422784e-12,1.477904848908288e-06,23568668.91770505,4.8425517082214355,0.0821022555232048,0.6208194136619568,1.0
63,-112.99559255138122,78.02948202239381,78.02948202239381,0.0,2.4648637237902274e-11,3.641425553312722e-06,15948767.304641748,4.763243770599365,0.08634756244719029,0.6628552854061127,1.0
64,-112.90805720984389,14.807262502586738,14.807262502586738,0.0,1.3084943622450783e-11,1.0745357903869342e-06,6880996.846439028,4.941315364837647,0.08198634162545204,0.6062098443508148,1.0
65,-115.43820556494471,0.6162631375043206,0.6162631375043206,0.0,4.1889034214580113e-11,4.356045370048008e-07,2105753.3340389403,4.8463966846466064,0.07012815028429031,0.629064005613327,1.0
66,-105.67753392933962,848.1137437020603,848.1137437020603,0.0,1.3942525939690735e-11,4.85697411651297e-06,121445734.93014042,4.855971336364746,0.07431572005152702,0.6101236939430237,0.6
67,-112.45761675423654,1.1145378018644156,1.1145378018644156,0.0,4.80160949826006e-11,3.874068257967735e-07,17102853.34125045,4.8281220436096195,0.06695169024169445,0.6177487909793854,1.0
68,-129.1393781011316,12.469176941461214,12.469176941461214,0.0,1.592349530712404e-10,3.5612984161710666e-06,143222135.50025663,4.902800607681274,0.1310955710709095,0.5979760885238647,0.8
69,-118.6644057946287,51.68066133845842,51.68066133845842,0.0,7.745144985519306e-12,1.5250719769172217e-06,7006167.28328373,4.871660757064819,0.06729149147868156,0.6137440860271454,1.0
70,-120.34113791087633,2.6440136089422466,2.6440136089422466,0.0,4.177399649246689e-12,1.2329350631951946e-06,20918596.116075333,4.837143325805664,0.07757343351840973,0.6630840718746185,1.0
71,-62.77983595400006,3818.725879512074,3818.725879512074,0.0,3.905614166194817e-12,6.072947342613341e-07,326888259.6013771,4.923404550552368,0.06818530596792698,0.6347305178642273,0.7
72,-111.77904423465404,190.82949343263874,190.82949343263874,0.0,7.944544375450942e-12,6.990044332859044e-07,192955428.85374534,4.888426971435547,0.07106166966259479,0.6429358959197998,0.8
73,-102.17392915043831,532.9102670757642,532.9102670757642,0.0,2.878747876545505e-12,8.664576350842401e-07,45593659.8835617,4.862514686584473,0.06272352822124957,0.6799403369426728,0.8
74,-115.4637713859779,22.534972246579294,22.534972246579294,0.0,7.630256757471126e-10,7.545960009451443e-07,7694273.407145217,4.831777429580688,0.09952925220131874,0.6415083467960357,1.0
75,-123.99550358045222,110.2698229135952,110.2698229135952,0.0,8.149733137230173e-12,4.3051638921596936e-07,111351840.2495201,4.836869382858277,0.08222085386514663,0.6490924239158631,0.9
76,-103.44899015238899,91.06316771255638,91.06316771255638,0.0,2.2353745553897516e-12,3.891653487668121e-07,64131949.37121527,4.915622138977051,0.06488649621605873,0.6318719565868378,0.7
77,-131.04758895072342,52.66300037288927,52.66300037288927,0.0,1.061101928835221e-10,1.0566110998948877e-06,63700741.17498982,4.740594959259033,0.0859180387109518,0.6543152928352356,0.9
78,-101.47925279435914,1239.8119268309563,1239.8119268309563,0.0,1.7230139781546375e-12,2.714695634305543e-06,114360709.6570758,4.793538808822632,0.0803652323782444,0.6862637460231781,0.8
79,-100.21930707149599,157.11549698081492,157.11549698081492,0.0,6.896865266065196e-11,3.5145515084852555e-06,63219314.54017581,4.900653934478759,0.06739276982843875,0.6659430861473083,0.8
80,-121.63237758759456,15.85388089996169,15.85388089996169,0.0,1.7480968414395305e-11,4.949495163192708e-07,34624433.51102848,4.858166360855103,0.06939284428954125,0.742620724439621,0.9
81,-132.68361820922297,30.640753487820394,30.640753487820394,0.0,4.3886936643821507e-10,4.337640468081551e-07,3263833.824514431,4.862823343276977,0.08203948698937893,0.7484656274318695,1.0
82,-118.99403554528077,45.89041403057419,45.89041403057419,0.0,3.007327550008633e-10,1.2745642783310686e-06,8141318.512319289,4.793268156051636,0.07353360280394554,0.6426616311073303,1.0
83,-116.17292203634435,88.2363790552327,88.2363790552327,0.0,5.42793753701376e-12,1.1546240536860933e-06,149077600.8899044,4.904064512252807,0.06837775968015194,0.6400366246700286,0.8
84,-136.55417225045352,0.8603981584316674,0.8603981584316674,0.0,4.814310990038534e-11,4.252756080172984e-07,2682489.0285558375,4.8098828315734865,0.08440013155341149,0.6604173958301545,1.0
85,-93.8927567222494,1378.0173233758487,1378.0173233758487,0.0,9.622753938299657e-13,1.173261068809116e-06,47281294.10657888,4.916972351074219,0.07318446189165115,0.6339366197586059,0.9
86,-111.07244883438136,1188.8111131623732,1188.8111131623732,0.0,5.780507020841759e-11,9.90248612087724e-07,2444104627.4452267,4.819531631469727,0.08038185238838196,0.6268691420555115,0.8
87,-83.56294608178186,1910.5107219949637,1910.5107219949637,0.0,4.855780140020055e-11,2.8198223143869174e-06,217368804.53681737,4.865697050094605,0.07494743391871453,0.6374704122543335,0.6
88,-103.15713230289114,13.982704027582306,13.982704027582306,0.0,1.4864664769614423e-12,4.0467751705863334e-06,283802907.1561583,4.854928731918335,0.0712914552539587,0.6201350450515747,0.8
89,-97.8764764161606,37.87217741490534,37.87217741490534,0.0,4.666508801711847e-12,2.8626510598165696e-06,59097654.310813464,4.867730712890625,0.0952343638986349,0.5990973472595215,0.8
90,-116.06644823760493,53.78911858765095,53.78911858765095,0.0,1.6293135665408646e-10,3.7075338339725318e-06,43949751.04119708,4.856026697158813,0.08971626088023185,0.6462402820587159,0.8
91,-80.18140370886391,2189.98919839096,2189.98919839096,0.0,2.7016842607170774e-11,1.4911438000166362e-05,556486941.0581802,4.8749254703521725,0.08781393319368362,0.62853884100914,0.7
92,-109.96115539392184,288.0669547407751,288.0669547407751,0.0,4.8344115627900135e-12,2.188164947505039e-06,1876141014.0871582,4.890685606002807,0.07191647551953792,0.5992847681045532,0.9
93,-34.48420439523216,8677.643379173303,8677.643379173303,0.0,5.547712158995457e-11,1.2412306224989759e-06,41989290.311995044,4.811976766586303,0.0757396224886179,0.6295143723487854,0.9
94,-97.11733361056876,428.6533411253843,428.6533411253843,0.0,5.658664230189397e-12,8.344744207863307e-06,85928047.53657757,4.804106760025024,0.07748082876205445,0.5877645492553711,0.7
95,-121.8358578512405,16.574281531990756,16.574281531990756,0.0,1.4066093837174615e-11,1.0201126037430443e-05,124771113.43762605,4.769559288024903,0.07495742179453373,0.6083012819290161,0.7
96,-96.58100591820728,173.87407021059082,173.87407021059082,0.0,3.2872545774524267e-11,1.722341029184821e-06,73043422.05713502,4.762909626960754,0.0715580329298973,0.6222270011901856,0.8
97,-134.16265322618082,0.3265411231043484,0.3265411231043484,0.0,7.061440983564173e-12,1.0096066762857645e-06,4709337.735940388,4.866187000274659,0.09590149112045765,0.6071444034576416,1.0
98,-126.17060179664665,15.199590662411207,15.199590662411207,0.0,1.833252853647885e-11,3.271640180497978e-06,50111372.84518792,4.920307397842407,0.09148757383227349,0.616032600402832,0.8
99,-114.92733133224662,970.921640547466,970.921640547466,0.0,5.490345127820123e-10,1.6786962458704625e-06,4267773.317815242,4.88250699043274,0.10724292658269405,0.6081832110881805,1.0
100,-122.98610579180149,3.1033096310148403,3.1033096310148403,0.0,7.199874831139829e-11,7.678727483422928e-06,18493618.857005835,4.878274869918823,0.1056839756667614,0.6250903010368347,0.9
101,-120.89413435314496,18.14564283041472,18.14564283041472,0.0,5.827819600302659e-11,7.165446507623046e-07,14906694.214777995,4.826506567001343,0.07302679531276227,0.6131435573101044,1.0
102,-121.97306124814135,3.310360322666308,3.310360322666308,0.0,2.3773215522275855e-10,5.642028443593774e-07,28114977.047704943,4.8005091667175295,0.07654604502022266,0.608066725730896,0.9
103,-124.53582973775772,3.980588419181178,3.980588419181178,0.0,1.003844881665601e-11,5.798979528810081e-07,16247532.166787352,4.757465744018555,0.08507050424814225,0.6096506357192993,1.0
104,-104.27871576668079,167.39440387272836,167.39440387272836,0.0,7.46447172646275e-11,3.6866010557022925e-06,20046293.967148386,4.866579198837281,0.06935287453234196,0.6174319922924042,1.0
105,-111.43038646202606,2.8925134293152674,2.8925134293152674,0.0,3.25157048258075e-11,5.7286362204377265e-06,23247596.83845312,4.891308736801148,0.08011298142373562,0.627112478017807,1.0
106,-121.46184002154945,26.17108956711118,26.17108956711118,0.0,1.0538245226118428e-11,2.412327576681437e-06,15339177.532618413,4.918050527572632,0.07013600766658783,0.6291520118713378,1.0
107,-107.02295970838443,140.07841837770266,140.07841837770266,0.0,6.217186813809727e-11,4.485588327264405e-06,78116628.12706102,4.812823820114136,0.0881545152515173,0.649487566947937,0.8
108,-125.30740496535613,54.142673885590355,54.142673885590355,0.0,2.0456522758644393e-11,2.361166123395292e-06,421590514.22493476,4.789287424087524,0.062409237027168274,0.6367159903049469,0.7
109,-122.50054827071777,60.02804114305864,60.02804114305864,0.0,2.663295455250874e-12,4.989023668579394e-07,574996190.4928648,4.901252031326294,0.06718203574419021,0.6855850517749786,0.9
110,-116.40822240268568,49.35966549886466,49.35966549886466,0.0,2.0196249856518982e-11,3.016188561487454e-06,53854376.439227864,4.930497121810913,0.08708884343504905,0.6523348689079285,0.8
111,-102.92555796683135,518.7949070874276,518.7949070874276,0.0,6.5471882589902285e-12,6.0234090976528185e-06,4193745876.139112,4.833688116073608,0.09609376266598701,0.6396761775016785,0.6
112,-103.87709620958982,1319.2871088453526,1319.2871088453526,0.0,2.799082910957607e-11,1.1822752407473925e-06,107084597.17597985,4.811203289031982,0.07270154915750027,0.6439903080463409,0.7
113,-118.91733474236986,48.8296716053134,48.8296716053134,0.0,2.3800838370910605e-11,5.710748585458275e-07,56741997.397639595,4.851481103897095,0.07593433223664761,0.6400454103946686,0.8
114,-111.92442190465303,22.18134098833448,22.18134098833448,0.0,2.9541288485743635e-10,4.134534667499626e-06,691499227.8684642,4.793633222579956,0.1195570632815361,0.5824982821941376,0.8
115,-111.00513148823867,13.561231817129089,13.561231817129089,0.0,4.018244018854188e-11,5.887701747051617e-07,166969075.6770766,4.784431886672974,0.07307746335864067,0.6438571751117707,0.8
116,-115.45838186617146,27.32702322251409,27.32702322251409,0.0,2.9385942165969447e-12,1.9370293834729343e-06,177714069.77786553,4.8878344058990475,0.06991642788052559,0.6149372100830078,0.8
117,-114.84633856042517,357.6244193299691,357.6244193299691,0.0,6.5307856002082e-11,1.3923265053304298e-06,96733684.57190657,4.8496846675872805,0.06601789966225624,0.6108481407165527,0.8
118,-90.68538929117567,1380.1474851121231,1380.1474851121231,0.0,4.303614716265182e-12,1.3324676970145459e-06,119763119.68382129,4.902473592758179,0.0788710106164217,0.6094996511936188,0.6
119,-100.4131670420647,675.4639366619124,675.4639366619124,0.0,3.5667949014654645e-11,1.4435418325349728e-06,1325569620.4978185,4.817376804351807,0.07041392736136913,0.5861854910850525,0.6
120,-122.47759375498703,30.836696611631254,30.836696611631254,0.0,2.3089302177991563e-11,3.6817215327052265e-06,97565670.33092353,4.837970018386841,0.06326349116861821,0.6052905797958374,0.9
121,-97.11057993541738,675.0700639260609,675.0700639260609,0.0,8.359909608829789e-13,1.6054565025876997e-06,115929348.10849376,4.84336519241333,0.07740657515823841,0.6134161531925202,0.8
122,-108.1155673113409,16.01056917549749,16.01056917549749,0.0,2.92592268258319e-11,2.4642680210155907e-06,74948699.6081827,4.731578660011292,0.07244691997766495,0.6236085176467896,0.7
123,-99.5005450429101,1260.1341523983554,1260.1341523983554,0.0,1.2158908679897847e-11,3.789565375123634e-06,50131200.6153205,4.8700353622436525,0.07341480106115342,0.5962182939052582,0.7
124,-122.41299169272297,7.113257477361874,7.113150901890807,0.00010657547106872338,5.234483261586085e-12,3.0948196337121645e-06,447160398.27929515,4.794827890396118,0.08850907422602176,0.583319216966629,0.8
125,-110.05196846132662,528.107316291077,528.107316291077,0.0,1.2570590451182177e-11,2.026251644499363e-06,454869838.8711065,4.593698215484619,0.0798490833491087,0.6543840408325196,0.7
126,-104.43911598844144,18.46045424129848,18.46045424129848,0.0,3.3716525716441678e-12,6.1605210430430775e-06,54977129.50657904,4.907050132751465,0.07151308581233025,0.6564357101917266,0.8
127,-112.01721563251452,98.81627607530609,98.78581445602494,0.030461619281145675,3.7256153688651126e-12,8.3592257687106e-06,271119023.97804433,4.754473495483398,0.06659962311387062,0.6426809906959534,0.8
128,-107.08028872603073,4.038098506037278,4.038098506037278,0.0,7.168372101074103e-12,1.6519474568406594e-06,113875131.34470227,4.680159950256348,0.07821718603372574,0.6245454132556916,0.8
129,-115.46047799384733,83.20667582853591,83.20667582853591,0.0,9.535102426499668e-11,8.995515320600131e-07,276977768.0685481,4.800758790969849,0.07844565808773041,0.6211914837360382,0.7
130,-95.7803614074949,107.52823169081849,107.52823169081849,0.0,2.258938644823193e-11,1.721935561705086e-06,46926746.9860283,4.886290407180786,0.07175723761320114,0.6530425608158111,0.9
131,-104.49425402979605,151.82868863761252,151.82868863761252,0.0,5.746042023135867e-11,3.4769459117427046e-06,256008170.5692049,4.818716096878052,0.09673806577920914,0.6095807433128357,0.8
132,-120.00051077335382,223.0086494907351,223.0086494907351,0.0,3.8257661786770726e-11,4.86646421246112e-06,23620656.32372887,4.882989168167114,0.10566047206521034,0.6819661557674408,1.0
133,-102.09554410439418,6.773954973828066,6.773954973828066,0.0,8.758260279784912e-12,3.577971409155925e-06,161228207.93942973,4.797156476974488,0.06641448587179184,0.6582979142665863,0.9
134,-107.21742369929962,233.88790130038524,233.88790130038524,0.0,1.670768224748679e-11,1.1928164903059997e-06,468877307.5065967,4.774213886260986,0.0775906678289175,0.6565689742565155,0.8
135,-106.99665699506909,76.2318492566442,76.2318492566442,0.0,1.6321218040305264e-11,2.2571499924804973e-06,10988630823.62539,4.798932933807373,0.07749209813773632,0.6280400693416596,0.6
136,-94.91589153172387,73.00872811826515,73.00872811826515,0.0,1.872918654423148e-11,2.38213556202363e-06,715682622.0179218,4.834313678741455,0.0969727411866188,0.6299305260181427,0.7
137,-104.5840863612294,60.10520701842107,60.10520701842107,0.0,2.336638326174781e-11,9.699191538124602e-07,25251974.888568103,4.701735043525696,0.06667229197919369,0.6504768550395965,0.9
138,-131.55701566584247,5.302953880163876,5.302953880163876,0.0,1.026062115232514e-11,3.798836492599722e-06,52856759.56365563,4.746646928787231,0.07098369300365448,0.5914617002010345,0.7
139,-108.3903867545333,75.72250301105692,75.72250301105692,0.0,1.1646255349609412e-11,1.2745768169153962e-05,135568276.55386487,4.734154558181762,0.09108878709375859,0.6427390992641449,0.5
140,-98.2022182704421,1314.4331257888343,1314.4331257888343,0.0,4.977988801184558e-13,1.593442039526971e-06,362623245.0944945,4.808478498458863,0.07868611216545104,0.6144464492797852,0.5
141,-106.73681018545582,175.19756418818162,175.19756418818162,0.0,2.7860280060031337e-12,1.420489045376946e-06,10915096759.717798,4.722735071182251,0.07074257582426072,0.6458187222480773,0.5
142,-111.756470476562,617.0651261588166,617.0651261588166,0.0,6.508504672270545e-12,4.693933081600697e-07,162116682.37063095,4.845253753662109,0.07004074826836586,0.5951990902423858,0.7
143,-138.25844902451087,11.592127956258917,11.592127956258917,0.0,1.1024919186257522e-11,1.2052911174968898e-06,67598271.8882126,4.860769128799438,0.06171824373304844,0.5933424890041351,0.8
144,-109.66238220109416,219.76696366723326,219.76696366723326,0.0,3.225604641914315e-12,1.3594401832206142e-06,565301489.2808357,4.824717903137207,0.0729085247963667,0.6099309504032135,0.6
145,-106.03465009593536,6.675779822149619,6.652863565550236,0.02291625659938341,2.4215439474348114e-11,6.818377151337857e-07,656895954.686741,4.841929769515991,0.06660360507667065,0.6370735108852387,0.5
146,-115.06251375763455,32.55693024690581,32.55693024690581,0.0,4.459093687447304e-12,6.396202042064809e-06,61960237.41600897,4.883412885665893,0.08250482529401779,0.5977891564369202,0.8
147,-135.87648843350524,1.526264782012812,1.526264782012812,0.0,4.121904748821923e-12,1.408429172260146e-06,16903212886.55218,4.791897201538086,0.08306968845427036,0.6838944971561431,0.5
148,-108.56823833904572,5.282512225681712,5.282512225681712,0.0,7.181120020625823e-11,1.273292810485484e-06,312839373.4793815,4.714550876617432,0.0696616843342781,0.6825229346752166,0.5
