episode,violation
1,5.9036109334442696e-15
2,4.4814846278384836e-15
3,5.263289803991711e-15
4,5.9029864329929185e-15
5,6.186370860028489e-15
6,4.624703398015129e-15
7,4.6253972874055196e-15
8,5.477632236683405e-15
9,5.761710553109367e-15
10,5.6186305608108e-15
11,7.253017630937108e-15
12,5.974179484447007e-15
13,6.682362996279778e-15
14,5.476313846841663e-15
15,4.552469512475455e-15
16,5.973693761873733e-15
17,6.825512377517384e-15
18,6.3986316245490115e-15
19,6.754388715002335e-15
20,6.5413646721523835e-15
21,7.963976700331443e-15
22,7.536124502216523e-15
23,7.819508929252095e-15
24,7.892853037816394e-15
25,7.11007641651662e-15
26,6.754388715002335e-15
27,5.901112931638864e-15
28,4.836131495267182e-15
29,5.617728504603292e-15
30,5.8317933815388304e-15
31,5.902500710419645e-15
32,6.115385975391519e-15
33,6.044054146059352e-15
34,5.405051406448536e-15
35,5.8316546036607516e-15
36,6.329034518692822e-15
37,6.044609257571665e-15
38,6.472253288869467e-15
39,7.03895275400157e-15
40,7.467013118933607e-15
41,6.187550471992154e-15
42,6.044470479693587e-15
43,6.259576190714711e-15
44,6.5428218398722035e-15
45,6.187411694114076e-15
46,6.186995360479841e-15
47,7.395542511723363e-15
48,6.89913404183784e-15
49,9.028819358825047e-15
50,7.608566554573315e-15
51,7.11083969484605e-15
52,8.38974723027519e-15
53,6.400574514842105e-15
54,5.902500710419645e-15
55,6.402170460440004e-15
56,6.25811902299489e-15
57,6.400296959085949e-15
58,7.108688637735838e-15
59,7.322129014220025e-15
60,6.968245425120756e-15
61,7.606623664280221e-15
62,7.53563877964325e-15
63,6.966996424218052e-15
64,7.606762442158299e-15
65,7.393599621430269e-15
66,6.6124189457283936e-15
67,7.749773045517826e-15
68,1.002177507647417e-14
69,1.0520612159226062e-14
70,1.108842184738279e-14
71,1.0165687736041207e-14
72,1.0521306048616452e-14
73,1.0448586440503504e-14
74,1.073315047950274e-14
75,1.1657758092198378e-14
76,1.1159406732019761e-14
77,1.293583296035905e-14
78,1.2510201208293382e-14
79,1.2225637169294146e-14
80,1.2510478764049538e-14
81,1.2296830220748234e-14
82,1.1798687027386733e-14
83,1.1515094433534045e-14
84,1.2510825708744733e-14
85,9.455422556037263e-15
86,5.972514149910069e-15
87,4.05613043152897e-15
88,4.4102915763843955e-15
89,4.978586987114397e-15
90,4.694369892810357e-15
91,5.0489473713000166e-15
92,5.405120795387575e-15
93,5.0488085934219385e-15
94,5.474787290182803e-15
95,5.6881582777279505e-15
96,4.2678360845371795e-15
97,5.26335919293075e-15
98,3.4859615194449134e-15
99,3.5573627377161185e-15
100,4.1954634211194275e-15
