episode,secrecy
1,1.446432491270207
2,1.705668804883303
3,1.7756551966012686
4,2.5017323454324396
5,2.016861111373615
6,1.6670318750140545
7,1.5295631586236527
8,1.419178587905917
9,1.5394861526820511
10,1.6340104835541513
11,1.3572868546486652
12,1.3442371025945516
13,1.1907755105374271
14,0.28235610749858414
15,0.2447791553246579
16,0.30770983470327107
17,0.3551750957996392
18,0.4770993339267144
19,0.6337141433452554
20,0.3190859262594284
21,0.2168375657594226
22,0.20686740833361777
23,0.21607391030297152
24,0.2188849713229075
25,0.16800564518930058
26,0.25974194940897577
27,0.2454004642176541
28,0.23310379668101563
29,0.31745936570789
30,0.3060449218268385
31,0.31165412041019896
32,0.23182393232281026
33,0.19886050321286228
34,0.15061503497267392
35,0.1661538257623189
36,0.22570322242390972
37,0.15734613655896568
38,0.0837927284583586
39,0.08714048462336274
40,0.12916860627394627
41,0.18829734606932877
42,0.20387205760235944
43,0.17128571135516973
44,0.17634279263917754
45,0.19585255322935935
46,0.2380733919369111
47,0.2179109919726404
48,0.24436433853098474
49,0.1895938087778509
50,0.24663005358144116
51,0.22490097256278588
52,0.17919545650309274
53,0.1542022635802442
54,0.17649276304767877
55,0.19182432806770067
56,0.19906942584092527
57,0.19102242107903056
58,0.2206140225234515
59,0.20064971453957128
60,0.21995971045150728
61,0.21792752035298213
62,0.18280678591860267
63,0.13887269965029797
64,0.17500548461002605
65,0.19241226990000102
66,0.1961947584758303
67,0.24755320279881157
68,0.20626283962468706
69,0.13658020465727902
70,0.14931624935617557
71,0.1290679768196391
72,0.11470958337002507
73,0.13906145585075858
74,0.12850066401518873
75,0.13896651843174568
76,0.13688078501026965
77,0.1430740361668985
78,0.0978058262642252
79,0.09063031191336507
80,0.03459402335424794
81,0.02906336234105085
82,0.016407439458894824
83,0.06462788056901508
84,0.09423384929488332
85,0.1447002807873666
86,1.0453013935472362
87,1.6787865257271943
88,2.0957467638007485
89,2.045965979144088
90,1.6744879967945117
91,1.044407367883915
92,0.8641775563759612
93,0.7561728841008433
94,0.9381149328220464
95,0.9226127118738439
96,0.319991185444356
97,0.08204920862353526
98,0.021717228658929947
99,0.03837644465407311
100,0.130152689291718
