episode,bs_beamformer,uav_jammer
1,7.144100370144269,7.144100370144269
2,7.308158287727216,7.308158287727216
3,7.303689708771117,7.303689708771117
4,7.3085306697365215,7.3085306697365215
5,7.238665958499336,7.238665958499336
6,7.136465841214482,7.136465841214482
7,7.11501567161309,7.11501567161309
8,7.116024956255341,7.116024956255341
9,7.188736270977304,7.188736270977304
10,7.263839572466169,7.263839572466169
11,7.156300667505653,7.156300667505653
12,7.114470343707318,7.114470343707318
13,7.040457881859698,7.040457881859698
14,6.889342021309224,6.889342021309224
15,6.989428238844664,6.989428238844664
16,7.000203800503167,7.000203800503167
17,6.907365331979912,6.907365331979912
18,6.894988570323857,6.894988570323857
19,6.956955946987786,6.956955946987786
20,7.005110271550364,7.005110271550364
21,7.0451251927713425,7.0451251927713425
22,7.028101252746303,7.028101252746303
23,7.03003327011219,7.03003327011219
24,7.026671021372881,7.026671021372881
25,7.011069521002688,7.011069521002688
26,7.003684761893551,7.003684761893551
27,7.017257986577646,7.017257986577646
28,6.994767980690358,6.994767980690358
29,7.019782581735118,7.019782581735118
30,7.041391380429344,7.041391380429344
31,7.036130808652853,7.036130808652853
32,7.034089649893771,7.034089649893771
33,7.035364222920304,7.035364222920304
34,7.029111901158928,7.029111901158928
35,7.019756155830311,7.019756155830311
36,7.007496196905257,7.007496196905257
37,6.971014498319002,6.971014498319002
38,6.955783282555356,6.955783282555356
39,6.948457920992454,6.948457920992454
40,6.920768274951368,6.920768274951368
41,6.939264133286672,6.939264133286672
42,6.922969010959955,6.922969010959955
43,6.943292655045367,6.943292655045367
44,6.93697470895645,6.93697470895645
45,6.947410287237979,6.947410287237979
46,6.9599686787789565,6.9599686787789565
47,6.964601490629488,6.964601490629488
48,6.966271248101516,6.966271248101516
49,6.967417484716777,6.967417484716777
50,6.9753328465395334,6.9753328465395334
51,6.978891328366765,6.978891328366765
52,6.9642414109784045,6.9642414109784045
53,6.959529326676505,6.959529326676505
54,6.957040632212508,6.957040632212508
55,6.9635945029300474,6.9635945029300474
56,6.950925803942133,6.950925803942133
57,6.951567700537282,6.951567700537282
58,6.966818965799613,6.966818965799613
59,6.954199897368945,6.954199897368945
60,7.034953983619247,7.034953983619247
61,6.96983878105239,6.96983878105239
62,6.972332488799622,6.972332488799622
63,6.9623673095988075,6.9623673095988075
64,7.015353245667918,7.015353245667918
65,7.024103065324665,7.024103065324665
66,6.973856690737717,6.973856690737717
67,7.0565969535520905,7.0565969535520905
68,7.001790187726339,7.001790187726339
69,6.911292625653318,6.911292625653318
70,6.908762143313181,6.908762143313181
71,6.962978911704521,6.962978911704521
72,6.959265846915396,6.959265846915396
73,6.968906006095642,6.968906006095642
74,6.978490940575984,6.978490940575984
75,6.990211287003143,6.990211287003143
76,6.9868470794556705,6.9868470794556705
77,6.9845455842337785,6.9845455842337785
78,6.998674656965849,6.998674656965849
79,6.986495962567923,6.986495962567923
80,6.984763542120909,6.984763542120909
81,6.992787678644168,6.992787678644168
82,6.971816477927291,6.971816477927291
83,6.999550695675542,6.999550695675542
84,7.003201995988836,7.003201995988836
85,6.995691626080388,6.995691626080388
86,7.130306584896889,7.130306584896889
87,7.134206587407123,7.134206587407123
88,7.1275407541365094,7.1275407541365094
89,7.134912704731704,7.134912704731704
90,7.1505612251105095,7.1505612251105095
91,7.147178796947831,7.147178796947831
92,7.141572655008146,7.141572655008146
93,7.141385191633272,7.141385191633272
94,7.1484102544293195,7.1484102544293195
95,7.1489756347617694,7.1489756347617694
96,7.06332171627019,7.06332171627019
97,7.0490507024542355,7.0490507024542355
98,7.045856510079225,7.045856510079225
99,7.049571277015888,7.049571277015888
100,7.051472011719434,7.051472011719434
