episode,global_step_relay,global_step_jammer,fading_model,control_mode,user_mobile,use_los_model,observation_mode,agent_obs_mode,normalize_observations,enable_ntn,satellite_altitude_km,relay_epsilon,jammer_epsilon,episode_reward_bps_step,avg_shaped_reward,avg_R_legit_mbps,avg_R_eve_mbps,avg_R_sec_mbps,episode_secrecy_mbits,avg_energy_j,avg_jammer_power_w,steps,relay_path_m,jammer_path_m,relay_displacement_m,jammer_displacement_m,final_d_UR_m,final_d_RB_m,final_d_UE_m,final_d_JE_m,rolling20_avg_R_sec_mbps,rolling100_avg_R_sec_mbps,convergence_gap20_100_mbps,relay_q_entropy,jammer_q_entropy,relay_loss,jammer_loss
128,25600,25600,rician,velocity,False,False,full,shared,True,False,500.0,0.3920237500000001,0.3920237500000001,1060.1757804746014,5.300878902373007,9.427135294614649,4.524312893380497,6.30298030841422,126.0596061682844,3.047152741271301,0.3225,200,149.2597232472769,95.57391641669432,139.5645171982417,32.60473119240221,266.04973733262574,333.84911878687507,439.42466919358105,919.0457813129294,5.195366804178727,5.5007786609486695,0.3054118567699424,0.8344366744486615,0.7299163434122966,2208.8988840293882,6407.566063461304
129,25800,25800,rician,velocity,False,False,full,shared,True,False,500.0,0.3872737500000001,0.3872737500000001,887.8357228895434,4.439178614447717,9.833098636419187,6.42830064243281,5.605689964717159,112.1137992943432,3.1680538212429825,0.24,200,169.62834091177925,84.36445665124674,154.57176535823547,12.525646906512765,83.06635013974642,343.2423238493738,504.2001236926131,1103.3422806132457,5.0972209070633046,5.489504012293321,0.39228310523001664,1.407353460341692,0.684829353794681,1544.0048484897613,5787.591843719482
130,26000,26000,rician,velocity,False,False,full,shared,True,False,500.0,0.38252375000000005,0.38252375000000005,1420.1638172098685,7.100819086049342,9.462575884516934,3.08982532018783,7.412661457347808,148.2532291469562,2.835170025905345,0.33125,200,96.83095726433046,97.19904412669217,56.98635322677231,17.406282827354048,258.3055013557935,237.45536369895368,689.8530106550589,634.4407208047542,5.321984664564475,5.493522754621035,0.1715380900565595,1.1292469780892134,0.6816357299478841,2127.489419708252,5884.242916564941
131,26200,26200,rician,velocity,False,False,full,shared,True,False,500.0,0.37777375,0.37777375,1401.0755644542157,7.005377822271079,9.306402866534699,3.1195412800811124,7.344471429912622,146.88942859825244,3.0709879365548898,0.30625,200,114.89994189918458,136.3961422990858,102.28376782874989,90.1759491678802,378.1800455067488,98.739586869305,418.65263773168334,425.45121831006077,5.381478443839487,5.509543350976946,0.12806490713745866,0.6052283081589849,0.6532635532938912,1392.0865806674958,6783.418102035523
132,26400,26400,rician,velocity,False,False,full,shared,True,False,500.0,0.3730237500000001,0.3730237500000001,1322.5838525108245,6.612919262554122,8.585479473782144,2.505232208378733,6.946812486406025,138.93624972812054,2.8758892622637258,0.35375,200,118.84626478558357,103.85901635772605,47.355448696953964,30.283853336598405,503.9108316014177,231.26338670471253,371.7114479605545,390.7759155342221,5.3415074277747685,5.5501439183139105,0.20863649053914202,0.8437824349291623,0.798810251595772,2267.447215938568,6045.775173645019
133,26600,26600,rician,velocity,False,False,full,shared,True,False,500.0,0.36827375000000007,0.36827375000000007,1506.839691033134,7.5341984551656696,9.661510529645998,2.377096247130699,7.996292960679752,159.92585921359503,3.071100591300056,0.39,200,106.66432534696452,147.13785495810683,35.09718679443352,102.16859453955792,81.85822661060979,398.18316699180014,833.4823368284616,878.3546895107721,5.580848220471962,5.568846584268632,0.012001636203329724,0.9355210135690868,0.584356037920071,2222.743050661087,6138.591849937439
134,26800,26800,rician,velocity,False,False,full,shared,True,False,500.0,0.36352375000000003,0.36352375000000003,1333.85354591631,6.6692677295815495,8.780234054783998,3.0066227185379013,7.015018688931158,140.30037377862317,3.0128451282957487,0.3625,200,105.60629215342266,130.84321398521965,19.78594788850726,101.67650682324017,438.52900087181496,487.32968321968207,628.9924675683037,494.5539275470132,5.711484258892609,5.601252848218717,0.11023141067389197,0.9311542943120003,0.7742815001084676,1436.9427369785308,6585.909166107178
135,27000,27000,rician,velocity,False,False,full,shared,True,False,500.0,0.35877375,0.35877375,597.8185388948491,2.9890926944742455,8.207483719414215,5.767096334089227,4.7502692424244914,95.00538484848984,3.212837320406738,0.2675,200,133.89654330147263,86.31284567450717,95.35978451482379,44.56782855207018,732.5465998703584,502.872149657078,228.88950752926004,521.0414310887882,5.643170908263332,5.5935995073637335,0.04957140089959822,1.1558742167358287,0.7671486801863648,2275.6890500831605,5612.852130012512
136,27200,27200,rician,velocity,False,False,full,shared,True,False,500.0,0.3540237500000001,0.3540237500000001,1006.0397194093116,5.030198597046558,8.138598186259893,5.316949827571038,5.3821023787453015,107.64204757490604,3.1155793826626823,0.315,200,135.48235906821668,131.8474918111986,106.31651663743096,92.8757632818982,771.5541391319149,498.80126906705766,634.7689507847521,608.9492531860712,5.687050373388528,5.590810194410421,0.09624017897810688,1.2656908303499221,0.6644538755260874,1818.5384884834289,5759.153566055298
137,27400,27400,rician,velocity,False,False,full,shared,True,False,500.0,0.34927375000000005,0.34927375000000005,1260.112297653726,6.30056148826863,8.284106210213205,2.78154926285179,6.8589629740284,137.17925948056802,2.9631038725103007,0.33375,200,122.47956611044064,109.73156679093213,109.46280939094086,45.3082029155326,678.6811441844395,570.6949421559075,756.2841553871148,176.92699640567412,5.711671523736107,5.591359867695969,0.12031165604013783,0.8120403898367659,0.805290720707892,2130.064493560791,6319.242821884155
138,27600,27600,rician,velocity,False,False,full,shared,True,False,500.0,0.34452375,0.34452375,1220.7370587650678,6.103685293825339,8.29685145841796,3.1504864567979545,6.444742657582236,128.89485315164472,3.057625765343685,0.3525,200,132.5548490526086,138.55902017762745,58.70348800777408,28.898351562774103,630.0838427458976,181.0788318911779,508.9954398196826,580.7151841439043,5.859714937387079,5.587779546241312,0.27193539114576737,1.055386242972454,0.7052924369741231,1931.5443711280823,6336.916057472229
139,27800,27800,rician,velocity,False,False,full,shared,True,False,500.0,0.33977375,0.33977375,758.4325244831864,3.792162622415932,8.829265981389701,6.9616241775162395,4.901378835770339,98.02757671540681,3.13106224140508,0.28875,200,160.37778926904977,81.00231670924661,139.10631099893473,43.00185162025864,384.39067468335423,148.1995599524694,126.49205972576715,337.9596378409154,5.953351099172134,5.579584094683419,0.37376700448871514,0.8185766966268421,0.7082949214233304,1966.1564738464356,7084.733023643494
140,28000,28000,rician,velocity,False,False,full,shared,True,False,500.0,0.33502375000000006,0.33502375000000006,1.6585722932016203,0.0082928614660081,8.099188637714096,16.372665710258577,1.0339287315723413,20.67857463144683,3.0585374773277376,0.09875,200,121.61315261069694,127.55245332326744,79.49056413312984,76.55944592047025,781.1728736494302,516.9471688892171,177.19750657970286,833.9239938527157,5.784826597513893,5.52569601691252,0.25913058060137306,0.7649000859633088,0.5635663673173985,2369.469988613129,7270.026354904175
141,28200,28200,rician,velocity,False,False,full,shared,True,False,500.0,0.33027375000000003,0.33027375000000003,1389.582741153435,6.947913705767175,8.973927906117673,2.671991418956347,7.289623877874396,145.79247755748793,3.061314788052107,0.325,200,137.0760174305651,128.14923115482534,110.37654367148927,91.86262704445612,425.5700569864615,435.58843937888014,726.2712105895729,605.4185300296723,5.844849473504956,5.559324734007738,0.2855247394972178,0.8823967119655571,0.46978224561089293,2342.582947387695,8174.21855682373
142,28400,28400,rician,velocity,False,False,full,shared,True,False,500.0,0.32552375,0.32552375,786.6212499291895,3.9331062496459475,8.46001513467182,5.859932820474966,5.089411834694654,101.78823669389307,3.5160159007215754,0.28625,200,231.77771934758385,92.42305549696006,219.48948344220614,14.672626563737737,471.2246635686757,308.2610186858841,301.0195233105553,605.5568781556937,5.874872681342392,5.55894771404233,0.31592496730006214,0.6556320774462074,0.6535716522236725,2325.7674122428893,7240.632449493408
143,28600,28600,rician,velocity,False,False,full,shared,True,False,500.0,0.32077374999999997,0.32077374999999997,1458.8433353845119,7.294216676922559,9.085318273366804,1.871834738725339,7.727230821623957,154.54461643247913,3.147547021634165,0.34625,200,120.0307964816412,164.69182916055982,57.822406649839124,138.0097969663788,396.7630025263098,312.8951028700642,1115.3523089450462,928.4341137787086,5.991789539746715,5.576765108261631,0.41502443148508394,0.9112241240078583,0.5436709284787503,1680.3304125213624,8318.60271232605
144,28800,28800,rician,velocity,False,False,full,shared,True,False,500.0,0.31602375000000005,0.31602375000000005,1490.7752353313222,7.45387617665661,8.527146533568631,1.1607716106359627,7.777971528194935,155.5594305638987,2.9437001480612275,0.38125,200,105.6187190234272,119.77957931697881,18.053511290304378,99.20914748905622,543.2363984268052,375.6812463525733,859.565557151539,532.6211118399442,6.104929951673659,5.590855146642922,0.5140748050307371,1.040680678114295,0.7515136043052189,1930.5082911109923,8707.283296356201
145,29000,29000,rician,velocity,False,False,full,shared,True,False,500.0,0.31127375,0.31127375,792.2718552151292,3.961359276075646,8.041455269782535,8.3417320342215,4.381154133849786,87.62308267699572,3.102550347733382,0.2325,200,147.34805954643335,128.41541610332655,126.81858015567686,28.19487565311135,819.356734182817,532.0412359472922,242.92859644510577,194.81044837054878,5.999410589492731,5.573173302519608,0.426237286973123,0.9941872789524495,0.7542965554275725,1796.7033109855652,8496.60742427826
146,29200,29200,rician,velocity,False,False,full,shared,True,False,500.0,0.30652375,0.30652375,1142.3956172773599,5.711978086386799,8.308892827868318,2.385418779217236,7.025210069962012,140.50420139924023,3.426437847150919,0.38,200,93.94169449440642,191.1528113060084,37.983483170295074,184.64015214521396,684.0892519291381,326.9151488155598,640.1960472794148,365.03992074025984,6.125842047382434,5.590648331114575,0.5351937162678597,1.355470656901598,0.580033353016479,1964.269025440216,8139.893655395508
147,29400,29400,rician,velocity,False,False,full,shared,True,False,500.0,0.30177374999999995,0.30177374999999995,1073.69036838941,5.36845184194705,9.281938236537288,5.70650393610171,5.7220574915086635,114.44114983017329,3.0458513015454862,0.27,200,162.5285088473786,103.3682638894899,142.48818343582505,49.21498935908504,199.40214247495712,460.45349621990863,1067.216012348954,887.5904404890483,6.150398593712014,5.593942481554765,0.5564561121572487,0.7978858561627566,0.6524581196587929,1876.8906048965455,7859.540674819947
148,29600,29600,rician,velocity,False,False,full,shared,True,False,500.0,0.29702375000000003,0.29702375000000003,1390.4986333794568,6.952493166897284,9.245770760980697,2.9943640230670767,7.2784014325960715,145.56802865192145,2.9553958700700336,0.325,200,137.6626994405629,102.09505764338662,12.624219589990016,60.14231482225743,367.6460062050788,119.89053794253002,504.586876428523,580.6084511507381,6.199169649921106,5.613642706396913,0.5855269435241928,1.2208354546874762,0.9466712726926199,2145.155404663086,7472.156438560486
149,29800,29800,rician,velocity,False,False,full,shared,True,False,500.0,0.29227375,0.29227375,554.9221474283338,2.774610737141669,8.798752773730259,11.629040367339597,3.1097106423097194,62.19421284619439,2.91409607162219,0.15875,200,118.09189016085155,118.28638322622447,60.33830977755167,76.48560424015102,478.19297431752966,546.3913328506694,274.7925266277102,424.97852089946684,6.074370683800733,5.584682462456486,0.48968822134424705,0.7529539821762592,0.6596278728903963,2553.0520610046387,7719.440115509034
150,30000,30000,rician,velocity,False,False,full,shared,True,False,500.0,0.2875237500000001,0.2875237500000001,1160.7407952433339,5.80370397621667,8.886297134411999,4.435403306008538,6.128970472668713,122.57940945337427,2.92075532088722,0.3,200,133.6179826782188,88.74213672675468,72.86112733322096,51.926081708250265,433.5711311211243,163.23789670033568,800.2800191780417,798.3313088463154,6.010186134566778,5.596305510599581,0.4138806239671968,0.9451146476494614,0.6744903869997506,2166.1273358726503,6638.59649055481
151,30200,30200,rician,velocity,False,False,full,shared,True,False,500.0,0.28277375000000005,0.28277375000000005,572.8385389480743,2.8641926947403715,8.735436010275906,7.27206160695624,3.3273433596201496,66.546867192403,3.626650117065337,0.25875,200,182.2053044794017,156.76733368389498,174.09269000209477,98.17314442810313,553.2482354511978,461.4990568912937,127.46284051400596,894.9053478753074,5.809329731052155,5.574468691562555,0.23486103948959958,0.9155486822500825,0.4108078776195748,2565.0253875732424,8482.463977432251
152,30400,30400,rician,velocity,False,False,full,shared,True,False,500.0,0.2780237500000001,0.2780237500000001,1417.5659973913255,7.087829986956628,8.18466126144475,1.3998334943701272,7.408428135275635,148.1685627055127,2.9235891812738286,0.4,200,127.0841309876052,84.09916197383495,109.6348292700485,39.52769633197765,644.0265284561868,116.30691250325584,988.7604361722998,125.55211033804106,5.832410513495636,5.595339616493042,0.2370708970025941,0.9809870816767216,0.48293257726330013,2305.290851955414,7829.896616363525
153,30600,30600,rician,velocity,False,False,full,shared,True,False,500.0,0.2732737500000001,0.2732737500000001,1280.0742608559178,6.400371304279589,7.979869418125914,2.346879210797194,6.746025856382674,134.92051712765348,3.1082179895761555,0.37625,200,115.434063341807,129.27154866206908,39.93691636837558,82.4147423073394,800.4505807163118,399.5844682597387,919.2126548654218,154.20625916853837,5.769897158280781,5.592581714083674,0.17731544419710676,1.0556775752082468,0.5408000742414152,2331.9440631103516,8715.606838684082
154,30800,30800,rician,velocity,False,False,full,shared,True,False,500.0,0.26852375000000006,0.26852375000000006,1321.0156222234325,6.605078111117162,7.979852515196241,1.6209168341656708,7.182861481009287,143.65722962018575,3.0441382160027404,0.385,200,124.23086273249507,128.77658977879076,71.21341069388589,38.306531298059305,784.4849418578177,594.9271226854812,589.9572101030521,181.9866912553243,5.778289297884688,5.614572608339049,0.16371668954563834,0.9678471512719988,0.4079490354583516,2510.350168170929,7659.052666625977
155,31000,31000,rician,velocity,False,False,full,shared,True,False,500.0,0.26377375000000003,0.26377375000000003,328.56706952963935,1.6428353476481967,7.9364080130687,11.196089807099453,2.0961755912745295,41.92351182549059,3.1678772416905745,0.22375,200,114.19073494898241,164.55183410052393,72.21095897329627,95.54825542734892,884.0280023028647,552.8715594609137,92.90131037318054,591.753158411017,5.64558461532719,5.580327065451697,0.0652575498754926,1.075049456357956,0.6176742536676829,2244.049013462067,9371.434179916381
156,31200,31200,rician,velocity,False,False,full,shared,True,False,500.0,0.2590237500000001,0.2590237500000001,1186.8210279600062,5.934105139800031,8.488849161289071,3.1975147050019332,6.424111974593377,128.48223949186755,3.5751664363172875,0.36125,200,210.10996129158266,142.11774388176934,200.59729330838485,39.71589211085267,528.9054735209766,292.29090511349455,563.8074267516412,777.0866917075527,5.697685095119594,5.594936338434273,0.10274875668532069,1.1375907292030751,0.8099309229628853,1788.7452704620362,8817.60734916687
157,31400,31400,rician,velocity,False,False,full,shared,True,False,500.0,0.2542737500000001,0.2542737500000001,1063.5237703217983,5.317618851608992,8.751477330835396,4.555753049022592,5.937390966810634,118.7478193362127,3.2755243003286285,0.28875,200,157.9436206312206,150.9380456084631,126.98101683037375,64.06904010096517,409.2574952990805,319.6346042254663,851.5089528692366,964.8591938095886,5.651606494758705,5.600318675235124,0.05128781952358086,0.6789097072644654,0.5862744319970807,2446.195630950928,6875.545696716308
158,31600,31600,rician,velocity,False,False,full,shared,True,False,500.0,0.24952375000000004,0.24952375000000004,1433.7158795699575,7.168579397849787,8.401923210261053,1.555067193149148,7.507930112056999,150.15860224114,2.9685203577932358,0.40125,200,115.63478076790499,123.12506472012305,10.632489647729244,89.24930247487694,588.6273717333223,468.4802175521004,564.0105774868713,323.97666316749394,5.704765867482443,5.6201946506467655,0.08457121683567781,1.108593254610896,0.903868487435393,2076.0387342453005,8390.862285232544
159,31800,31800,rician,velocity,False,False,full,shared,True,False,500.0,0.24477375,0.24477375,255.3007124277986,1.276503562138993,8.03417055246885,14.35636513146053,1.6710361912302563,33.420723824605126,3.3185991137183124,0.09375,200,133.14052362598295,169.27686610412073,50.29817759119148,82.67574173677993,759.3440441578227,464.87864291949813,336.8968223212399,314.21394715084614,5.54324873525544,5.589943461535905,0.04669472628046556,1.2486969715729357,0.5205318649912078,2064.526507911682,9994.699062347412
160,32000,32000,rician,velocity,False,False,full,shared,True,False,500.0,0.2400237500000001,0.2400237500000001,389.89043792864305,1.9494521896432153,9.08152354619331,10.206370619275491,2.6659065154166735,53.31813030833347,3.1077640445639405,0.305,200,161.9239742055778,103.00263303172613,107.74654821231654,62.128212287677584,307.47040287253077,375.33160137929616,85.32518893386971,791.3204373606097,5.624847624447656,5.5461242433278075,0.07872338111984867,0.8668072147364728,0.6957204869150883,2650.7421700286864,10080.40953086853
161,32200,32200,rician,velocity,False,False,full,shared,True,False,500.0,0.23527375000000006,0.23527375000000006,-54.34710333913857,-0.27173551669569285,7.9402777391635535,21.256088529434845,0.11090419609530276,2.2180839219060555,3.338608212776657,0.07125,200,151.58953577722156,169.74873998747458,64.60607047506416,140.51298023741674,875.0280706631198,410.3397143994821,40.24773900409559,967.8187772597158,5.265911640358702,5.494542940312898,0.22863129995419573,1.4581561025977134,0.24650995573553922,2482.828401451111,8136.264313812256
162,32400,32400,rician,velocity,False,False,full,shared,True,False,500.0,0.23052375000000003,0.23052375000000003,570.343511121424,2.8517175556071197,8.588989036398257,10.097580017012865,3.2449441381501964,64.89888276300394,3.314377293227648,0.15625,200,142.1834480654778,160.93570595315998,76.98828046470479,137.05486173003058,530.9619745630383,278.6968956361925,705.6886728238576,428.50610169241475,5.173688255531479,5.46543564620451,0.2917473906730308,1.174667829722166,0.5971538602745204,2638.202230949402,8896.362592773437
163,32600,32600,rician,velocity,False,False,full,shared,True,False,500.0,0.22577375,0.22577375,990.72873832971,4.9536436916485505,8.576943710422972,6.675350688987625,5.291791071288076,105.83582142576152,2.946440580528161,0.26875,200,104.14183664964014,129.192097521799,63.29170918133053,103.19165812453161,510.45668414989404,501.30764701090646,270.57819349501045,228.92225002185793,5.051916268014685,5.454993441742554,0.4030771737278682,0.991345500126481,0.7185133171849885,2391.8216524887084,8753.254660491943
164,32800,32800,rician,velocity,False,False,full,shared,True,False,500.0,0.22102375000000007,0.22102375000000007,1168.6104397031704,5.843052198515852,8.100835775391213,1.8060706089746532,6.967567090802098,139.35134181604195,3.4880768958328887,0.38625,200,151.69636767117706,157.25086468639046,66.50986433185187,141.0413831459795,781.7732835100477,393.10465589614796,487.94322765607524,465.7471755692616,5.011396046145043,5.472831709276612,0.46143566313156903,1.1450554594397544,0.876110474220477,2163.3885709571837,9473.49082397461
165,33000,33000,rician,velocity,False,False,full,shared,True,False,500.0,0.21627375000000004,0.21627375000000004,118.76079204174265,0.5938039602087133,8.232664920520909,13.656857032692294,1.6481982836284557,32.96396567256912,3.1067336800190266,0.095,200,119.29124447321092,152.34396603928553,77.20326373971433,32.38109702892103,650.0048463505492,521.5394196772958,499.15385776922557,712.3723179548939,4.874748253633976,5.43285132824403,0.5581030746100533,1.1527938342094421,0.44322515952549196,2655.9660149765014,10108.619427795411
166,33200,33200,rician,velocity,False,False,full,shared,True,False,500.0,0.21152375,0.21152375,1257.515032325174,6.2875751616258695,8.231812660514487,1.7384746089861458,7.303027438959651,146.06054877919303,3.639391514749517,0.34,200,164.40382032981842,153.51236997650548,131.78666272275498,123.39759754395635,603.3139727073764,417.699137985184,848.7776813307115,191.29886554161823,4.888639122083857,5.444604566285624,0.5559654442017665,0.8432757159695029,0.3917178821071866,2538.8878640937805,10219.869288482667
167,33400,33400,rician,velocity,False,False,full,shared,True,False,500.0,0.20677374999999998,0.20677374999999998,104.72743220732264,0.5236371610366132,7.737731119130398,13.116938204749413,1.398789300091622,27.975786001832443,3.075585488795371,0.08125,200,133.306104621972,141.59351895731254,67.7007142194032,122.23898737401457,951.4345407485922,528.803953655085,726.6448088142879,630.0870251895359,4.672475712513005,5.397253686723997,0.7247779742109914,1.2810011886060237,0.5058538983620121,2426.451821269989,8839.699869155884
168,33600,33600,rician,velocity,False,False,full,shared,True,False,500.0,0.20202375000000006,0.20202375000000006,1259.08609933757,6.29543049668785,8.98802052962885,3.9708743566407882,6.717554055987601,134.35108111975202,3.353694099025481,0.30875,200,127.07657926506016,163.82865645230916,113.08829639095366,97.85950574361343,387.6166296478259,515.865204686318,534.8825253713511,401.94093333450365,4.644433343682582,5.40178138960022,0.757348045917638,1.1535415553487838,0.490090390565565,2302.952820568085,9614.480226898193
169,33800,33800,rician,velocity,False,False,full,shared,True,False,500.0,0.19727375000000003,0.19727375000000003,1270.3515553680886,6.351757776840443,8.576480783228714,2.2655998390350325,7.07029541201499,141.4059082402998,2.9950672212861202,0.3425,200,110.72651620194289,121.79902428950838,77.93181267044326,50.608354770479366,571.8974162938997,150.51854961877856,989.5712695307232,776.9156191416618,4.842462582167846,5.421403272320465,0.5789406901526188,0.9532662664842791,0.7130602613976226,2862.411146030426,9496.274204864501
170,34000,34000,rician,velocity,False,False,full,shared,True,False,500.0,0.19252375,0.19252375,1192.8845679310834,5.964422839655417,9.968546760110813,3.92052725917094,6.522692270152766,130.45384540305534,4.7953387637014835,0.325,200,223.33898632133847,295.41602314519406,152.81541036012027,261.6749063988307,249.2859929610869,93.45380460088937,131.79445226773794,466.24739940841044,4.862148672042048,5.420024865496665,0.557876193454617,1.007223831526935,0.5670766626182012,2272.4538669395447,10139.532453460693
171,34200,34200,rician,velocity,False,False,full,shared,True,False,500.0,0.18777374999999996,0.18777374999999996,343.0474414442301,1.7152372072211506,8.341528556872264,10.478023298958501,2.901774884632181,58.03549769264362,2.925045364102187,0.1475,200,87.09527978686098,100.24042271097554,44.22242417823032,50.02414721992239,619.8087332093536,607.3509713515164,575.4109695814424,901.1073496223554,4.840870248292649,5.398629819281467,0.5577595709888179,0.8743767287116497,0.5940375102177495,2232.24320854187,8862.987093200683
172,34400,34400,rician,velocity,False,False,full,shared,True,False,500.0,0.18302375000000004,0.18302375000000004,1376.6254132619806,6.883127066309903,8.561943850183212,2.03358681948273,7.235539155979037,144.71078311958075,3.1766556710777873,0.385,200,151.2240351891094,119.12215018193297,132.600752603971,69.78820568275215,546.5313089928183,310.14513450034485,607.640559552647,458.1248611864575,4.832225799327819,5.398077028677863,0.5658512293500442,0.8155869138985872,0.8959106209977472,2262.7109701156614,9381.71796497345
173,34600,34600,rician,velocity,False,False,full,shared,True,False,500.0,0.17827375,0.17827375,207.1507917380544,1.035753958690272,9.290036712670485,15.474001222682407,1.4843506265463204,29.687012530926413,3.979335360703217,0.0675,200,254.52297668317735,142.47053062985532,216.4259425592949,30.067578770531888,222.43025977308355,190.9304723640844,315.666757601081,279.10310150578135,4.569142037836002,5.355602717735442,0.7864606798994398,0.8202526266188943,0.4202526456448686,2447.741584148407,9669.460828933716
174,34800,34800,rician,velocity,False,False,full,shared,True,False,500.0,0.17352374999999998,0.17352374999999998,1348.1435713159165,6.7407178565795824,9.011989270156578,2.9305808391186985,7.199509405871916,143.99018811743832,4.0719264777869375,0.33,200,208.23602396006993,206.1253093081956,195.71463051209446,157.66005563597844,496.6946210300655,190.81113156691205,831.1009783237964,613.3500092626106,4.569974434079134,5.3920384588176695,0.8220640247385358,0.8058859628625215,0.7951576813657106,2019.0158672332764,11482.450799484253
175,35000,35000,rician,velocity,False,False,full,shared,True,False,500.0,0.16877375000000006,0.16877375000000006,297.30165030761185,1.4865082515380592,8.131191075317219,11.998727263360662,2.3662383287517805,47.32476657503561,3.145082319771043,0.115,200,118.091313523028,163.7696654418099,19.530740474076307,101.55353367289361,754.3521557631396,491.8392654689923,557.9094192676125,271.0573121289659,4.583477570952997,5.3533800166852235,0.7699024457322263,0.8142062771506607,0.5785728477470002,2843.429861869812,11470.05258453369
176,35200,35200,rician,velocity,False,False,full,shared,True,False,500.0,0.16402375000000013,0.16402375000000013,1194.3464837710783,5.9717324188553915,8.750877297733641,2.7731756635708846,6.967685162088779,139.3537032417756,3.4648004206065854,0.36125,200,181.1757997931469,121.11657229927818,129.784829081814,10.328938759931741,504.24117763006655,621.6963066119563,663.8815373303028,702.8821151434211,4.610656230327767,5.3898344060505705,0.7791781757228033,0.9742010947875679,0.7096694751860924,2555.6843396377562,10538.155894317628
177,35400,35400,rician,velocity,False,False,full,shared,True,False,500.0,0.1592737500000001,0.1592737500000001,595.1467035323161,2.9757335176615807,8.702036341246716,9.607657747099799,3.3402063833438835,66.80412766687766,3.2739812894130242,0.14,200,185.2580545136585,113.16529337746721,40.20059203576068,13.48599367049833,513.7406430615588,193.23862099795116,786.9749563634682,712.3322588230084,4.48079700115443,5.374314737338304,0.893517736183874,0.8075238517508843,0.7931416752911172,2452.7774391937255,9724.570179901122
178,35600,35600,rician,velocity,False,False,full,shared,True,False,500.0,0.15452375000000007,0.15452375000000007,556.4349403762265,2.7821747018811323,9.156480076785199,9.37434590888193,3.9822082164004815,79.64416432800964,3.572974881729125,0.195,200,201.67947782978973,127.21251466427454,170.44765983952135,57.66707588619406,243.9201135383815,322.182425303851,416.7105087979537,653.1541562405465,4.304510906371603,5.349211699748896,1.0447007933772925,0.586940503033984,0.6266588555260387,2356.482943458557,8521.3284482193
179,35800,35800,rician,velocity,False,False,full,shared,True,False,500.0,0.14977375000000004,0.14977375000000004,1549.7722245114178,7.748861122557089,8.791903610165306,0.7919085477255613,8.288067262563203,165.76134525126406,3.789410040567569,0.3975,200,207.36416773981892,183.0049061517112,198.03672070254603,125.19998340780498,394.0435024078206,297.45663648009617,668.2360333008177,237.529178078485,4.635362459938252,5.373205795225394,0.7378433352871427,0.46370314273686747,0.6208077651323454,2521.0822163391113,9154.315976333619
180,36000,36000,rician,velocity,False,False,full,shared,True,False,500.0,0.14502375000000012,0.14502375000000012,669.9935186895777,3.3499675934478885,7.867180065301098,7.966172381998051,3.8180827513122138,76.36165502624428,3.5496063617111235,0.20375,200,143.66932270143855,215.29658054202946,75.40378252105405,200.22553871889022,851.2558657497696,408.5939313281567,846.5980263688934,528.7850816759909,4.692971271733027,5.361019052824004,0.6680477810909764,0.7731206958077382,0.5806970933083767,2860.2205325889586,10063.344014358521
181,36200,36200,rician,velocity,False,False,full,shared,True,False,500.0,0.14027375000000009,0.14027375000000009,1056.2198939455484,5.281099469727742,8.707540088279254,3.2253143354685077,6.2117474270638136,124.23494854127628,3.442060348565974,0.30125,200,150.7526653949261,188.85984196342787,49.17019140781177,171.7372979325607,435.88588358085593,318.29509430303784,349.7312022460207,695.9908102914536,4.998013433281454,5.357913594277969,0.35990016099651534,0.9050225780624896,0.49937549695168854,3194.6906733322144,8915.73177093506
182,36400,36400,rician,velocity,False,False,full,shared,True,False,500.0,0.13552375000000005,0.13552375000000005,1103.5597740561211,5.517798870280606,8.52113858921483,4.363919021748485,5.94099338597844,118.8198677195688,3.612310281941544,0.31125,200,197.34367445474842,161.51223389965264,168.59745371699285,49.86181279858984,637.453763347113,423.36802453488275,502.6912671820802,675.8671911761451,5.132815895672866,5.3728249089692985,0.24000901329643298,0.7155613483573688,0.5820571646400459,2667.1326872253417,13681.486471481323
183,36600,36600,rician,velocity,False,False,full,shared,True,False,500.0,0.13077375000000002,0.13077375000000002,104.63286840742045,0.5231643420371023,7.706425563724744,11.46712487750095,1.7289859463849588,34.579718927699176,3.430048491381902,0.16625,200,146.43220188512254,174.75635574298906,60.245641483778286,144.1219555147499,937.732370681535,509.13180834240484,137.17651183382694,784.5200262502343,4.95467563942771,5.318287750383416,0.3636121109557058,0.7300487620010973,0.25537585145146297,3352.129715042114,8459.630126914977
184,36800,36800,rician,velocity,False,False,full,shared,True,False,500.0,0.1260237500000001,0.1260237500000001,728.4735740824575,3.6423678704122877,8.553417653171783,8.796817214237684,3.9876042727855294,79.75208545571058,3.091352747123545,0.26125,200,148.52661780070522,109.78086098791275,127.04372090385164,42.07604864067189,616.7329875338035,425.4578121366098,302.5452142048161,595.1454423495214,4.805677498526881,5.29329714212084,0.48761964359395904,0.7677434506226564,0.8324163738658535,2647.616738395691,10757.491134490967
