episode,bs_beamformer,uav_jammer
1,6.8553778793459115,6.8553778793459115
2,6.8553778793459115,6.8553778793459115
3,6.8553778793459115,6.8553778793459115
4,6.8553778793459115,6.8553778793459115
5,6.857748222006786,6.857748222006786
6,6.857748222006786,6.857748222006786
7,6.86654725302498,6.86654725302498
8,6.86654725302498,6.86654725302498
9,6.872329848023477,6.872329848023477
10,6.872329848023477,6.872329848023477
11,6.863757023661698,6.863757023661698
12,6.863757023661698,6.863757023661698
13,6.784734224223512,6.784734224223512
14,6.784734224223512,6.784734224223512
15,6.779109476560536,6.779109476560536
16,6.779109476560536,6.779109476560536
17,6.780980430652213,6.780980430652213
18,6.780980430652213,6.780980430652213
19,6.776839392999761,6.776839392999761
20,6.776839392999761,6.776839392999761
21,6.79133748117366,6.79133748117366
22,6.79133748117366,6.79133748117366
23,6.784361022867343,6.784361022867343
24,6.784361022867343,6.784361022867343
25,6.793216650809253,6.793216650809253
26,6.793216650809253,6.793216650809253
27,6.795251727821915,6.795251727821915
28,6.795251727821915,6.795251727821915
29,6.775108695743503,6.775108695743503
30,6.775108695743503,6.775108695743503
31,6.762462574031895,6.762462574031895
32,6.762462574031895,6.762462574031895
33,6.829398426712043,6.829398426712043
34,6.829398426712043,6.829398426712043
35,7.070288743339756,7.070288743339756
36,7.070288743339756,7.070288743339756
37,7.057138683841149,7.057138683841149
38,7.057138683841149,7.057138683841149
39,7.057915049597157,7.057915049597157
40,7.057915049597157,7.057915049597157
41,7.057163178483248,7.057163178483248
42,7.057163178483248,7.057163178483248
43,7.05630380570275,7.05630380570275
44,7.05630380570275,7.05630380570275
45,7.055301655805124,7.055301655805124
46,7.055301655805124,7.055301655805124
47,7.0542765051876515,7.0542765051876515
48,7.0542765051876515,7.0542765051876515
49,7.053598406050181,7.053598406050181
50,7.053598406050181,7.053598406050181
51,7.053299608240708,7.053299608240708
52,7.053299608240708,7.053299608240708
53,7.052822718247011,7.052822718247011
54,7.052822718247011,7.052822718247011
55,7.050741381602149,7.050741381602149
56,7.050741381602149,7.050741381602149
57,7.051110154143544,7.051110154143544
58,7.051110154143544,7.051110154143544
59,7.049287581913933,7.049287581913933
60,7.049287581913933,7.049287581913933
61,7.048990051367367,7.048990051367367
62,7.048990051367367,7.048990051367367
63,7.041527825135791,7.041527825135791
64,7.041527825135791,7.041527825135791
65,7.040556579726204,7.040556579726204
66,7.040556579726204,7.040556579726204
67,7.041734553966072,7.041734553966072
68,7.041734553966072,7.041734553966072
69,7.047703270585928,7.047703270585928
70,7.047703270585928,7.047703270585928
71,7.048251565840941,7.048251565840941
72,7.048251565840941,7.048251565840941
73,7.0492143596497465,7.0492143596497465
74,7.0492143596497465,7.0492143596497465
75,7.050505446861385,7.050505446861385
76,7.050505446861385,7.050505446861385
77,7.0521045128111055,7.0521045128111055
78,7.0521045128111055,7.0521045128111055
79,7.0575605411672715,7.0575605411672715
80,7.0575605411672715,7.0575605411672715
81,7.056921422210655,7.056921422210655
82,7.056921422210655,7.056921422210655
83,7.05573276332934,7.05573276332934
84,7.05573276332934,7.05573276332934
85,7.058870514974715,7.058870514974715
86,7.058870514974715,7.058870514974715
87,7.059881552742794,7.059881552742794
88,7.059881552742794,7.059881552742794
89,7.05996565208495,7.05996565208495
90,7.05996565208495,7.05996565208495
91,7.059996175372029,7.059996175372029
92,7.059996175372029,7.059996175372029
93,7.059372581962422,7.059372581962422
94,7.059372581962422,7.059372581962422
95,7.058092793389933,7.058092793389933
96,7.058092793389933,7.058092793389933
97,7.061204175893135,7.061204175893135
98,7.061204175893135,7.061204175893135
99,7.062056037883483,7.062056037883483
100,7.062056037883483,7.062056037883483
