episode,global_step,fading_model,noise_std,noise_type,control_mode,role_switching,user_mobile,use_los_model,observation_mode,normalize_observations,enable_energy_harvesting,observation_has_eh,enable_ntn,satellite_altitude_km,hidden_dim,episode_reward_bps_step,avg_shaped_reward,avg_R_legit_mbps,avg_R_eve_mbps,avg_R_sec_mbps,avg_num_eves,avg_nearest_eve_distance,avg_mean_eve_distance,avg_max_eve_capacity,eval_R_sec_mbps,last_eval_R_sec_mbps,episode_secrecy_mbits,avg_energy_j,avg_jammer_power_w,steps,relay_path_m,jammer_path_m,relay_displacement_m,jammer_displacement_m,role_switch_count,final_d_UR_m,final_d_RB_m,final_d_UE_m,final_d_JE_m,rolling20,rolling20_avg_R_sec_mbps,rolling100,rolling100_avg_R_sec_mbps,convergence_gap,convergence_gap20_100_mbps
11,2200,rayleigh,0.239005,ou,velocity,False,True,False,full,True,False,False,False,500.0,32,811.3967605137351,4.056983802568675,9.20344794359036,4.4001013760728265,4.851834313193395,24.0,333.6147888729853,841.0534947302833,4.4001013760728265,,,97.03668626386792,6.75317313671845,0.4678514651954174,200,372.28290082428697,372.7316004267263,369.1914141350361,370.0498719773908,0,148.81709685047034,171.3314763366248,351.07466204152695,485.9602159818975,3.7500407263021485,3.7500407263021485,3.7500407263021485,3.7500407263021485,0.0,0.0
12,2400,rayleigh,0.238005,ou,velocity,False,True,False,full,True,False,False,False,500.0,32,689.1868287517733,3.4459341437588664,8.645156919787535,4.085427659292465,4.602633546083227,14.0,200.28769089652528,519.6790691665653,4.085427659292465,,,92.05267092166454,6.731197233251114,0.45910768650472167,200,364.6511648810926,340.53455764000194,361.56761304245373,323.58968745920646,0,374.0052845019273,110.92444306022522,185.39354774147398,61.02433024476429,3.8210901279505713,3.8210901279505713,3.8210901279505713,3.8210901279505713,0.0,0.0
13,2600,rayleigh,0.237005,ou,velocity,False,True,False,full,True,False,False,False,500.0,32,400.0202235422661,2.0001011177113304,7.398503279112217,2.756376288545019,4.690751483368358,25.0,364.5273032765834,1000.7047477441592,2.756376288545019,,,93.81502966736717,6.801559249517353,0.4160177631676197,200,231.0732011743625,291.0782750949826,221.74909947263757,282.95056234951414,0,785.0523890774576,558.921037642998,349.0047882210209,604.3929949712445,3.8879871552904013,3.8879871552904013,3.8879871552904013,3.8879871552904013,0.0,0.0
14,2800,rayleigh,0.236005,ou,velocity,False,True,False,full,True,False,False,False,500.0,32,391.13669754233064,1.9556834877116531,8.43952457130455,5.398183575446731,3.149701106113381,19.0,235.04867566459598,569.9222964805007,5.398183575446731,,,62.99402212226764,6.358803508333654,0.43342647664248946,200,315.0307666792989,362.2087209949426,33.13818705347139,298.8407640262071,0,258.649235140703,585.4403636509996,226.6590462737255,452.71881201354313,3.8352524374920427,3.8352524374920427,3.8352524374920427,3.8352524374920427,0.0,0.0
15,3000,rayleigh,0.235005,ou,velocity,False,True,False,full,True,False,False,False,500.0,32,377.4893360972739,1.8874466804863694,8.634718556149881,6.027911689575824,2.722094436203401,18.0,85.78387008283217,595.7504764338688,6.027911689575824,,,54.44188872406802,6.667341163405734,0.4676262803375721,200,367.45316572008244,369.5235369161642,360.7231277121397,366.6484583001879,0,523.2183624048831,602.2829880152599,87.1355392171359,518.4059906459635,3.7610419040728,3.7610419040728,3.7610419040728,3.7610419040728,0.0,0.0
16,3200,rayleigh,0.234005,ou,velocity,False,True,False,full,True,False,False,False,500.0,32,286.7917687233599,1.4339588436167994,8.39318668241556,5.777121282055484,2.7839039764366684,18.0,37.75747906564111,544.3548122096091,5.777121282055484,,,55.67807952873337,6.178873791899825,0.4491007103025913,200,291.43402660188326,373.1311691362563,277.4610870118429,363.606667328603,0,351.44713825430085,511.71147394901425,42.33636903182744,381.3353959882892,3.699970783595542,3.699970783595542,3.699970783595542,3.699970783595542,0.0,0.0
17,3400,rayleigh,0.233005,ou,velocity,False,True,False,full,True,False,False,False,500.0,32,143.06455550485856,0.7153227775242929,8.477041845257437,5.551726793706273,3.030458009276612,15.0,167.67185501238797,737.0643831815283,5.551726793706273,,,60.60916018553224,6.194776482650812,0.46063363388180734,200,307.9588215437576,244.96897684122135,300.96223423074383,220.60556012128188,0,175.94203570712017,511.5527414632404,161.66631144775099,767.7285112022972,3.6605876792238408,3.6605876792238408,3.6605876792238408,3.6605876792238408,0.0,0.0
18,3600,rayleigh,0.232005,ou,velocity,False,True,False,full,True,False,False,False,500.0,32,395.3401662621317,1.9767008313106584,6.976217536787613,3.3835252371760345,3.648397372782763,31.0,620.6947874871626,1251.3898976466578,3.3835252371760345,,,72.96794745565526,6.674304972359965,0.4554953701049089,200,157.66786901303556,373.079629737995,147.97308100852476,275.21707189360063,0,1287.972143046345,708.8723439378913,604.6301539862649,523.912011040695,3.659910439977114,3.659910439977114,3.659910439977114,3.659910439977114,0.0,0.0
19,3800,rayleigh,0.231005,ou,velocity,False,True,False,full,True,False,False,False,500.0,32,825.7530738473284,4.128765369236643,8.483578794099145,3.6277197894003037,4.914478386991889,20.0,145.81524275489394,635.7937698789741,3.6277197894003037,,,98.28956773983778,6.786263484306873,0.4440407235175371,200,376.55150566732823,371.99226644391194,372.01895773785077,364.8061878979797,0,422.990778586705,349.07108544643694,153.374900614927,333.28600421353826,3.7259403319252598,3.7259403319252598,3.7259403319252598,3.7259403319252598,0.0,0.0
20,4000,rayleigh,0.23000500000000001,ou,velocity,False,True,False,full,True,False,False,False,500.0,32,407.2037437869979,2.0360187189349896,8.357847167924474,4.7062228939412964,3.6744691741701097,22.0,108.13942267807298,614.7590715389989,4.7062228939412964,,,73.4893834834022,6.523637984317955,0.46376151211559774,200,262.47143584356763,349.0193344845374,246.80092541564926,291.2221375121232,0,382.25067170795364,509.8729458654031,121.56977774116632,382.84953396881303,3.7233667740375025,3.7233667740375025,3.7233667740375025,3.7233667740375025,0.0,0.0
21,4200,rayleigh,0.22900500000000001,ou,velocity,False,True,False,full,True,False,False,False,500.0,32,496.3630944673928,2.481815472336964,8.04093053036487,4.2568906755304425,3.854774759742354,29.0,492.5210907341195,1007.555440628261,4.2568906755304425,,,77.09549519484709,6.679383782596225,0.4642607232928276,200,279.9833105263755,367.678745325072,256.7475657329505,362.9264663507519,0,609.1705542283286,515.6535977746423,484.0768880454458,370.39075589441626,3.7748482348303525,3.7748482348303525,3.729624297166305,3.729624297166305,0.04522393766404731,0.04522393766404731
22,4400,rayleigh,0.228005,ou,velocity,False,True,False,full,True,False,False,False,500.0,32,827.4935358832906,4.137467679416453,8.530903803473537,2.7530370872635155,5.786401874941806,14.0,599.5621622795582,1022.422163628749,2.7530370872635155,,,115.72803749883612,6.762697211715972,0.47447781763970853,200,374.10518602497774,298.38116964730807,369.1981964572135,282.4308121910524,0,447.62825438833937,447.01915652319303,581.1862195511029,285.7877022219993,3.807295599244321,3.807295599244321,3.8231141870651912,3.8231141870651912,0.01581858782087009,0.01581858782087009
23,4600,rayleigh,0.227005,ou,velocity,False,True,False,full,True,False,False,False,500.0,32,170.1485790068735,0.8507428950343674,7.548837916349151,5.441004098084962,2.2945556636936897,25.0,309.9620269641589,740.6491194770985,5.441004098084962,,,45.8911132738738,6.753255083870028,0.4667192956805229,200,301.719567697561,375.44907217706174,277.5775653466098,372.50866595955694,0,818.994094757651,508.3424885078469,305.9147792569787,388.3718583666939,3.788319383206473,3.788319383206473,3.7566551208316477,3.7566551208316477,0.03166426237482556,0.03166426237482556
24,4800,rayleigh,0.226005,ou,velocity,False,True,False,full,True,False,False,False,500.0,32,398.94377988891785,1.9947188994445892,8.4073928389186,4.59626577022785,3.8959771268386407,26.0,172.25288352470474,827.3136423764054,4.59626577022785,,,77.91954253677282,6.758708440243205,0.4554279938340187,200,303.93999623861293,363.69505057014976,300.4256552495316,357.43617676307343,0,449.2240541702412,538.8491001717202,186.91859178348122,452.9001781537099,3.759082296146101,3.759082296146101,3.7624602044152726,3.7624602044152726,0.0033779082691718365,0.0033779082691718365
25,5000,rayleigh,0.225005,ou,velocity,False,True,False,full,True,False,False,False,500.0,32,-94.44210955528804,-0.4722105477764402,7.674485766568145,9.0670284883631,0.25508578694343487,20.0,22.476320397787923,369.7981029902737,9.0670284883631,,,5.101715738868697,6.31111600362393,0.46532306864857675,200,335.5901692603654,365.35937454521826,310.9200188757143,362.8964332406333,0,763.1193399675924,358.945059834294,9.408676684635438,401.8310344878615,3.6118486962384244,3.6118486962384244,3.6221652277163994,3.6221652277163994,0.010316531477974955,0.010316531477974955
26,5200,rayleigh,0.224005,ou,velocity,False,True,False,full,True,False,False,False,500.0,32,99.96593412133048,0.4998296706066524,8.017403243852241,6.050548742946063,2.170212736060441,24.0,62.384189691316394,540.2136836902051,6.050548742946063,,,43.40425472120882,6.46138018340548,0.4121627174317837,200,372.06763171316715,309.2277162777567,370.04671843273775,299.096186002861,0,480.02522392915847,176.58241561373146,52.363692063870594,252.31637427529677,3.452497515545904,3.452497515545904,3.5663209011142465,3.5663209011142465,0.1138233855683426,0.1138233855683426
27,5400,rayleigh,0.223005,ou,velocity,False,True,False,full,True,False,False,False,500.0,32,901.4548648271733,4.507274324135866,8.707748676626919,3.1369820580206946,5.579017369108376,13.0,663.0362077808858,991.2331369789823,3.1369820580206946,,,111.58034738216753,6.721806809099061,0.4598231603205204,200,367.16458464885335,350.02319292048423,360.55454230152236,334.53890127377736,0,520.7084686378086,362.3322419509665,645.9857987927976,569.2702591473358,3.6377004377367634,3.6377004377367634,3.6408652147436587,3.6408652147436587,0.003164777006895214,0.003164777006895214
28,5600,rayleigh,0.222005,ou,velocity,False,True,False,full,True,False,False,False,500.0,32,1042.0426048507024,5.2102130242535125,9.237137236582408,3.287070025197729,5.974224459794066,11.0,787.0917687672899,1016.9387614375887,3.287070025197729,,,119.48448919588132,6.380518754943,0.46343831427395343,200,346.779037712192,362.2793223087308,304.9529473137535,354.84649910976236,0,248.4428818689945,305.612321649084,769.4449098851147,562.601203370477,3.6786303692532223,3.6786303692532223,3.7241994734954593,3.7241994734954593,0.045569104242237035,0.045569104242237035
29,5800,rayleigh,0.221005,ou,velocity,False,True,False,full,True,False,False,False,500.0,32,943.9747764670806,4.719873882335403,8.37715986231116,2.9436161135684573,5.494273695270479,16.0,484.45373337253693,1101.1962116269697,2.9436161135684573,,,109.88547390540957,6.721392151713081,0.44101737305521965,200,373.95839596078923,368.4927429997997,368.23557274334814,362.6905332288975,0,650.7855394164083,369.78457192126046,467.02322466718874,343.5472937125698,3.8771300151301014,3.8771300151301014,3.7852365156256322,3.7852365156256322,0.09189349950446912,0.09189349950446912
30,6000,rayleigh,0.220005,ou,velocity,False,True,False,full,True,False,False,False,500.0,32,505.9434027377681,2.5297170136888405,8.012623623744334,3.2820327822611657,4.770859320490895,14.0,252.29333134491827,780.038777494404,3.2820327822611657,,,95.4171864098179,5.95514907881393,0.46354723408818244,200,279.7914071790713,269.71533589628956,250.1874531294102,252.82428977648627,0,530.8488155002448,502.7494226717305,267.57122476135146,262.08774049965535,3.9072052298752,3.9072052298752,3.8180906091211413,3.8180906091211413,0.08911462075405874,0.08911462075405874
31,6200,rayleigh,0.219005,ou,velocity,False,True,False,full,True,False,False,False,500.0,32,272.6802105512679,1.3634010527563396,8.288280008549284,6.059219144237319,2.4770704375575314,16.0,256.3872860414347,659.8864177756582,6.059219144237319,,,49.54140875115064,6.800796509867564,0.4554424366354942,200,380.3175039656574,350.61772180354296,378.6726041947967,335.1116425548804,0,416.26611278293893,210.01345514669757,247.87712004526253,876.5714814015802,3.7884670360934067,3.7884670360934067,3.7748318939094117,3.7748318939094117,0.013635142183995086,0.013635142183995086
32,6400,rayleigh,0.218005,ou,velocity,False,True,False,full,True,False,False,False,500.0,32,806.8919461647092,4.034459730823546,8.131696535534717,2.722556189388774,5.435722428258011,19.0,803.5459756342249,1130.553286652486,2.722556189388774,,,108.71444856516023,6.169878050793909,0.45423349663615226,200,318.59552384221,306.1599961237266,291.2247569346512,297.17676517286776,0,641.9984446263379,508.4796023799182,787.0565537120932,320.47623829598433,3.8301214802021457,3.8301214802021457,3.8267347231078057,3.8267347231078057,0.0033867570943399983,0.0033867570943399983
33,6600,rayleigh,0.217005,ou,velocity,False,True,False,full,True,False,False,False,500.0,32,775.1360847559607,3.8756804237798037,7.232370521092605,1.4876727626755835,5.744697758417015,13.0,784.3722923346992,1337.410622479344,1.4876727626755835,,,114.89395516834031,6.385450105694791,0.44171183943748477,200,77.85769443680883,308.63901622346054,72.21955089143675,287.6354395182476,0,1109.4367927381256,708.8723439378913,769.2190487605435,403.5436404366926,3.8828187939545784,3.8828187939545784,3.8848548150868725,3.8848548150868725,0.0020360211322940636,0.0020360211322940636
34,6800,rayleigh,0.216005,ou,velocity,False,True,False,full,True,False,False,False,500.0,32,875.5391052520032,4.377695526260016,9.0741516517584,3.963221707606012,5.162645470352244,15.0,417.27934154913214,801.0031058475186,3.963221707606012,,,103.25290940704487,6.370174190782858,0.437402785345912,200,373.8544763104709,335.44923525993033,370.02332501019856,298.244556513174,0,157.75295547483933,485.73279217174536,423.7791129177525,387.91142849891855,3.9834660121665224,3.9834660121665224,3.9224368931829123,3.9224368931829123,0.061029118983610076,0.061029118983610076
35,7000,rayleigh,0.215005,ou,velocity,False,True,False,full,True,False,False,False,500.0,32,779.0122542262243,3.895061271131121,8.933142266609389,4.330050192675251,4.663293997099584,20.0,371.7461528745963,891.7283566858823,4.330050192675251,,,93.26587994199168,6.609232810003061,0.4669634300470352,200,373.3790173395518,358.65337250518235,288.2611587447334,320.676924046232,0,275.86938297463274,283.73546807025156,386.46136832663626,382.140887365378,4.080525990211331,4.080525990211331,3.9436042390091024,3.9436042390091024,0.13692175120222894,0.13692175120222894
36,7200,rayleigh,0.214005,ou,velocity,False,True,False,full,True,False,False,False,500.0,32,59.41860883836051,0.29709304419180255,7.552315109633925,7.0702577696770526,1.0539448992514906,23.0,114.91309618684491,402.9950905909151,7.0702577696770526,,,21.078897985029815,6.549877847815737,0.4565074945986271,200,372.3363690630315,353.7816189616018,368.35837041037655,337.720309578256,0,790.1243460985762,173.33627731628812,115.24856136098109,480.87786124049023,3.994028036352072,3.994028036352072,3.8633359240158356,3.8633359240158356,0.13069211233623657,0.13069211233623657
37,7400,rayleigh,0.213005,ou,velocity,False,True,False,full,True,False,False,False,500.0,32,226.8185253877654,1.134092626938827,8.353816522664378,7.104139950341786,1.897110476637212,20.0,25.703988465119018,535.4229803052697,7.104139950341786,,,37.94220953274424,6.516348665278795,0.45805286809802054,200,377.0615097643851,345.2646248876833,372.77593511129487,297.41654398355996,0,261.37594511635467,247.1190621506767,39.419995276436744,184.42220353160573,3.9373606597201016,3.9373606597201016,3.8101946957083053,3.8101946957083053,0.12716596401179636,0.12716596401179636
38,7600,rayleigh,0.212005,ou,velocity,False,True,False,full,True,False,False,False,500.0,32,933.9734055051547,4.669867027525774,9.48943937717139,3.9601701010486297,5.531981841727203,23.0,286.64368006171355,685.7996204172077,3.9601701010486297,,,110.63963683454406,6.430372322830375,0.4648733191937208,200,375.20596215854664,326.03646988452266,369.6280456900446,301.136910713248,0,366.13790078013716,170.47358831164,270.2388417942785,411.7635470836097,4.031539883167325,4.031539883167325,3.855504883761434,3.855504883761434,0.1760349994058905,0.1760349994058905
39,7800,rayleigh,0.211005,ou,velocity,False,True,False,full,True,False,False,False,500.0,32,26.789865569444093,0.13394932784722047,7.968173456773073,7.321093642377307,1.254203169139349,11.0,126.23611608390208,373.25930606142117,7.321093642377307,,,25.08406338278698,6.6106149110751415,0.44904759056866167,200,361.6836841035602,336.0437457078672,304.8817207309158,318.82997356161655,0,535.8909278180839,318.16495636043425,112.34542037760242,1063.0160181093497,3.848526122274696,3.848526122274696,3.788804839796765,3.788804839796765,0.05972128247793096,0.05972128247793096
40,8000,rayleigh,0.210005,ou,velocity,False,True,False,full,True,False,False,False,500.0,32,1046.5667228983637,5.232833614491819,8.649717289178101,2.714346244216476,5.942473326321359,17.0,338.82944240953736,946.7691131598118,2.714346244216476,,,118.84946652642718,6.155590128583306,0.4862378124147654,200,368.95470731424814,317.90951041261786,364.4079147016791,313.2292785686228,0,522.4937615751269,359.7413683287962,327.94920036278097,377.5080946811919,3.961926329882259,3.961926329882259,3.8426465519598807,3.8426465519598807,0.1192797779223782,0.1192797779223782
41,8200,rayleigh,0.209005,ou,velocity,False,True,False,full,True,False,False,False,500.0,32,912.8764814624526,4.564382407312263,9.004767585663139,3.759053800774379,5.2565106089481235,31.0,310.3336760567132,813.2660921362942,3.759053800774379,,,105.13021217896248,6.0212836370913285,0.462475034147501,200,371.65012381311624,298.24938581729555,365.4308105017334,273.14258054554807,0,445.9516905168027,349.80526410949454,313.38345654544673,324.57861013798095,4.032013122342548,4.032013122342548,3.877131041154716,3.877131041154716,0.15488208118783175,0.15488208118783175
42,8400,rayleigh,0.208005,ou,velocity,False,True,False,full,True,False,False,False,500.0,32,350.3211378917516,1.7516056894587582,8.710894023518183,5.501556197041723,3.345440572436448,33.0,103.77643660209164,642.869129538239,5.501556197041723,,,66.90881144872897,6.372078215882075,0.4742053895443678,200,372.3656138423537,314.1436014715503,367.34379963988187,294.99361337253345,0,291.0421634540505,182.91881607861842,87.75929254407924,415.8233680005696,3.90996505721728,3.90996505721728,3.8644717442804715,3.8644717442804715,0.04549331293680847,0.04549331293680847
43,8600,rayleigh,0.207005,ou,velocity,False,True,False,full,True,False,False,False,500.0,32,126.59059581745517,0.6329529790872759,7.925688265946083,6.568129635531234,1.6696655916341918,28.0,291.7829129181519,692.6130224868045,6.568129635531234,,,33.393311832683835,6.718254591906187,0.465303789973259,200,371.6932553562933,351.73304378281813,355.0962966583472,337.2270475938012,0,458.2252813989243,146.11504398672162,275.7047934829086,951.4873605996656,3.878720553614304,3.878720553614304,3.813429740730558,3.813429740730558,0.06529081288374616,0.06529081288374616
44,8800,rayleigh,0.206005,ou,velocity,False,True,False,full,True,False,False,False,500.0,32,1152.4659724274131,5.762329862137066,9.779921700236349,3.0759101747412254,6.717816626605625,16.0,301.0764747994935,721.8245593049725,3.0759101747412254,,,134.3563325321125,6.583313509227179,0.47403691574931145,200,374.3096222360156,336.8567967198326,371.1014098448592,311.2899334317453,0,161.26848521756912,352.1699207352623,285.5422844916654,199.31517300569342,4.019812528602654,4.019812528602654,3.8794385335913546,3.8794385335913546,0.14037399501129944,0.14037399501129944
45,9000,rayleigh,0.205005,ou,velocity,False,True,False,full,True,False,False,False,500.0,32,799.8612114740774,3.9993060573703874,7.732452845645872,2.723969589779121,5.024468246572681,25.0,787.7814659804535,1328.9512281393304,2.723969589779121,,,100.48936493145362,6.387804930968704,0.48804325141012667,200,345.9564356714736,335.48755124817626,330.49840293231244,297.4963177861281,0,940.3004207009191,523.4739178766223,771.8676037372072,272.4365948116434,4.258281651584116,4.258281651584116,3.9048836383242724,3.9048836383242724,0.3533980132598433,0.3533980132598433
46,9200,rayleigh,0.204005,ou,velocity,False,True,False,full,True,False,False,False,500.0,32,331.5625088593719,1.6578125442968596,8.20234296440832,5.85281674534417,2.563074237422736,20.0,69.79968372345488,533.5847917977617,5.85281674534417,,,51.26148474845472,6.7936010872837755,0.44626448407769204,200,373.549007980041,375.19430017120675,371.03890439719896,371.89661153112195,0,372.1588581638824,534.5425132364284,73.37338584528439,132.91534934628925,4.277924726652231,4.277924726652231,3.8757138687394566,3.8757138687394566,0.4022108579127748,0.4022108579127748
47,9400,rayleigh,0.203005,ou,velocity,False,True,False,full,True,False,False,False,500.0,32,506.0904248661293,2.5304521243306466,7.823781150960461,3.4477040866260062,4.437687375200364,18.0,623.5040879129796,989.0263797295058,3.4477040866260062,,,88.75374750400728,6.347099899980435,0.46144703462719916,200,332.7205811954749,293.366759267052,306.8324946134243,207.15271126924517,0,698.6587185633244,502.5342259117217,606.5890087912956,377.3305731409816,4.220858226956831,4.220858226956831,3.887670751855646,3.887670751855646,0.33318747510118474,0.33318747510118474
48,9600,rayleigh,0.202005,ou,velocity,False,True,False,full,True,False,False,False,500.0,32,510.9824972771348,2.5549124863856743,7.428708472488868,2.776103922716326,4.758743942792482,16.0,670.5976785805137,1176.0255547674615,2.776103922716326,,,95.17487885584966,6.439841570845496,0.46032342813909055,200,261.6823859548654,324.27098562387096,255.68618536648188,274.2250584478046,0,912.8818205551901,509.718145184053,653.0530555048504,369.6520834379494,4.160084201106751,4.160084201106751,3.905818110000164,3.905818110000164,0.25426609110658704,0.25426609110658704
49,9800,rayleigh,0.201005,ou,velocity,False,True,False,full,True,False,False,False,500.0,32,713.5020118108403,3.5675100590542015,7.925904866669688,2.6971601548737456,5.229575974850796,17.0,422.2023633965611,952.2478388612018,2.6971601548737456,,,104.59151949701592,6.332170093170183,0.4558931393176317,200,378.8804825876775,189.53437539485495,375.2128878928949,182.1538904170223,0,798.8681463883586,435.9965038547384,408.8073108747913,470.44686429338657,4.146849315085767,4.146849315085767,3.9328335766297693,3.9328335766297693,0.21401573845599753,0.21401573845599753
50,10000,rayleigh,0.200005,ou,velocity,False,True,False,full,True,False,False,False,500.0,32,944.2803611075011,4.721401805537505,8.065814861779732,1.91223252714531,6.1562805767400235,12.0,598.1594203290168,1094.8094351449026,1.91223252714531,3.930124088664912,3.930124088664912,123.12561153480048,6.456958902679629,0.4446417973935604,200,333.03991192772855,318.7930492627099,308.9984805057844,308.81997585251355,0,636.1186181766244,503.13630652776004,587.4478727051159,263.2815152893218,4.216120377898223,4.216120377898223,3.977302516631974,3.977302516631974,0.23881786126624904,0.23881786126624904
51,10200,rayleigh,0.199005,ou,velocity,False,True,False,full,True,False,False,False,500.0,32,630.891509541099,3.154457547705495,9.324649920931696,5.442281745787373,3.934573097213315,20.0,252.69679954803243,604.2979938008432,5.442281745787373,,3.930124088664912,78.69146194426631,6.729099876862862,0.4574112499505281,200,377.16207862891935,365.94740762267406,369.1712865240424,359.75300644859766,0,225.40879445207972,439.70773828619275,239.58422597930652,576.9689039603801,4.288995510881012,4.288995510881012,3.9764646848786667,3.9764646848786667,0.3125308260023454,0.3125308260023454
