episode,global_step,fading_model,control_mode,user_mobile,use_los_model,observation_mode,normalize_observations,enable_energy_harvesting,observation_has_eh,enable_ntn,satellite_altitude_km,epsilon,episode_reward_bps_step,avg_shaped_reward,avg_R_legit_mbps,avg_R_eve_mbps,avg_R_sec_mbps,episode_secrecy_mbits,avg_energy_j,avg_jammer_power_w,steps,relay_path_m,jammer_path_m,relay_displacement_m,jammer_displacement_m,final_d_UR_m,final_d_RB_m,final_d_UE_m,final_d_JE_m,rolling20_avg_R_sec_mbps,rolling100_avg_R_sec_mbps,convergence_gap20_100_mbps
1,200,rayleigh,velocity,True,False,full,True,False,False,False,500.0,0.905475,866.1795203983888,4.3308976019919445,9.475496431902862,7.758226297651487,4.608791461673739,92.17582923347479,2.5532183047138624,0.2725,200,59.104838102684454,54.527650185057226,17.000638839840885,36.54158188066922,158.61049370467381,253.36039823592466,228.18812207802165,699.7854233129966,4.608791461673739,4.608791461673739,0.0
2,400,rayleigh,velocity,True,False,full,True,False,False,False,500.0,0.8104750000000001,879.9500556461007,4.399750278230504,8.086756154289393,5.375872720592473,4.699531927363498,93.99063854726997,2.5433561387163657,0.2525,200,67.20763808927413,42.37629036564312,51.28775026698222,13.224884081971561,639.0817973486313,403.3603309121818,926.2391019569303,1008.8997496910624,4.654161694518619,4.654161694518619,0.0
3,600,rayleigh,velocity,True,False,full,True,False,False,False,500.0,0.7154750000000001,1057.673894455827,5.288369472279134,7.980558499170431,5.030638386514189,5.5792400897818455,111.58480179563692,2.6604822847959273,0.28125,200,91.55953091332134,65.48448279867503,78.44846109877473,34.97249101043762,658.4300709422658,202.021702500808,626.2347389224137,94.82771619402885,4.962521159606361,4.962521159606361,0.0
4,800,rayleigh,velocity,True,False,full,True,False,False,False,500.0,0.620475,1026.2580512657594,5.131290256328797,8.4359919701203,4.655080713918844,5.5290046954936765,110.58009390987354,2.638989519477381,0.30125,200,60.97703367580187,84.20843003821886,35.13262907301529,11.824227392066078,397.96100659670293,512.0522402829178,546.4595033395433,752.7831294064398,5.1041420435781895,5.1041420435781895,0.0
5,1000,rayleigh,velocity,True,False,full,True,False,False,False,500.0,0.525475,1271.0369776415632,6.355184888207816,9.24673186362029,4.3939438935736455,6.63958046517221,132.7916093034442,2.608784098845914,0.3025,200,64.71343732031299,67.44556907889245,36.72873863510295,32.07555736263701,199.70258197482798,304.5653110312139,542.4904210722183,379.05905589156026,5.411229727896993,5.411229727896993,0.0
