episode,bs_beamformer,uav_trajectory,jammer_beamformer
1,-0.18309836227084986,-0.18309836227084986,-0.18309836227084986
2,0.07036674443179908,0.07036674443179908,0.07036674443179908
3,-0.24085335141184594,-0.24085335141184594,-0.24085335141184594
4,-0.2138861155408759,-0.2138861155408759,-0.2138861155408759
5,0.32877705674129737,0.32877705674129737,0.32877705674129737
6,-0.4727201072782842,-0.4727201072782842,-0.4727201072782842
7,-1.582091716651515,-1.582091716651515,-1.582091716651515
8,-0.8447429351069835,-0.8447429351069835,-0.8447429351069835
9,-0.8437452594415482,-0.8437452594415482,-0.8437452594415482
10,-0.494604463609399,-0.494604463609399,-0.494604463609399
11,0.22949994451213443,0.22949994451213443,0.22949994451213443
12,0.3586472225443513,0.3586472225443513,0.3586472225443513
13,0.38663460694054713,0.38663460694054713,0.38663460694054713
14,0.2761855612614445,0.2761855612614445,0.2761855612614445
15,0.37706485573381926,0.37706485573381926,0.37706485573381926
16,0.2263316321800503,0.2263316321800503,0.2263316321800503
17,0.20571442633505146,0.20571442633505146,0.20571442633505146
18,0.19075889562343246,0.19075889562343246,0.19075889562343246
19,0.27133314119633295,0.27133314119633295,0.27133314119633295
20,0.2158424005521799,0.2158424005521799,0.2158424005521799
21,0.25831102656621996,0.25831102656621996,0.25831102656621996
22,0.16668692288269807,0.16668692288269807,0.16668692288269807
23,0.24385396560674888,0.24385396560674888,0.24385396560674888
24,0.1910756654026234,0.1910756654026234,0.1910756654026234
25,0.2328946901446945,0.2328946901446945,0.2328946901446945
26,0.24594337909461805,0.24594337909461805,0.24594337909461805
27,0.1960502118269182,0.1960502118269182,0.1960502118269182
28,0.1821685871188122,0.1821685871188122,0.1821685871188122
29,0.1784468185811396,0.1784468185811396,0.1784468185811396
30,0.18583281137307947,0.18583281137307947,0.18583281137307947
31,0.16960373928802838,0.16960373928802838,0.16960373928802838
32,0.20804997831207206,0.20804997831207206,0.20804997831207206
33,0.20940166451888353,0.20940166451888353,0.20940166451888353
34,0.12420088929092517,0.12420088929092517,0.12420088929092517
35,0.1613900447235653,0.1613900447235653,0.1613900447235653
36,0.12903494454832204,0.12903494454832204,0.12903494454832204
37,0.27814342596411507,0.27814342596411507,0.27814342596411507
38,0.6928254586643975,0.6928254586643975,0.6928254586643975
39,0.17882759945349835,0.17882759945349835,0.17882759945349835
40,0.16616998452155013,0.16616998452155013,0.16616998452155013
41,0.15677385119795897,0.15677385119795897,0.15677385119795897
42,0.166806849959258,0.166806849959258,0.166806849959258
43,0.30738283353533763,0.30738283353533763,0.30738283353533763
44,0.13309996853075046,0.13309996853075046,0.13309996853075046
45,0.11142683673484102,0.11142683673484102,0.11142683673484102
46,0.10353905767854082,0.10353905767854082,0.10353905767854082
47,0.1605108493371899,0.1605108493371899,0.1605108493371899
48,0.14750786714104688,0.14750786714104688,0.14750786714104688
49,0.2199391183098128,0.2199391183098128,0.2199391183098128
50,0.15752516928645643,0.15752516928645643,0.15752516928645643
51,0.002238997581799663,0.002238997581799663,0.002238997581799663
52,-0.2874368751715586,-0.2874368751715586,-0.2874368751715586
53,-0.142002526149286,-0.142002526149286,-0.142002526149286
54,0.07308686484481478,0.07308686484481478,0.07308686484481478
55,0.00029433594758381004,0.00029433594758381004,0.00029433594758381004
56,0.0499117749508777,0.0499117749508777,0.0499117749508777
57,0.09928219312888933,0.09928219312888933,0.09928219312888933
58,0.3178394167008552,0.3178394167008552,0.3178394167008552
59,0.5738059886320219,0.5738059886320219,0.5738059886320219
60,0.6471438927680611,0.6471438927680611,0.6471438927680611
61,0.22307525197173722,0.22307525197173722,0.22307525197173722
62,0.13216330647403698,0.13216330647403698,0.13216330647403698
63,0.15603062523474365,0.15603062523474365,0.15603062523474365
64,0.11321165224846673,0.11321165224846673,0.11321165224846673
65,0.15095086575915964,0.15095086575915964,0.15095086575915964
66,0.553601827172336,0.553601827172336,0.553601827172336
67,1.203460789932621,1.203460789932621,1.203460789932621
68,0.9857099596297093,0.9857099596297093,0.9857099596297093
69,1.212491964497589,1.212491964497589,1.212491964497589
70,0.7611511373991678,0.7611511373991678,0.7611511373991678
71,0.3039113069135967,0.3039113069135967,0.3039113069135967
72,0.48336300892525047,0.48336300892525047,0.48336300892525047
73,0.21118041722113434,0.21118041722113434,0.21118041722113434
74,0.05776561540264208,0.05776561540264208,0.05776561540264208
75,0.029393090622118017,0.029393090622118017,0.029393090622118017
76,0.06969657962327468,0.06969657962327468,0.06969657962327468
77,0.053165777337605864,0.053165777337605864,0.053165777337605864
78,0.0623250379496611,0.0623250379496611,0.0623250379496611
79,0.05571427460569733,0.05571427460569733,0.05571427460569733
80,0.04176452904328272,0.04176452904328272,0.04176452904328272
81,0.06396871586868666,0.06396871586868666,0.06396871586868666
82,0.038612483204546716,0.038612483204546716,0.038612483204546716
83,0.06845953365015975,0.06845953365015975,0.06845953365015975
84,0.08049328689022053,0.08049328689022053,0.08049328689022053
85,0.03701645995199228,0.03701645995199228,0.03701645995199228
86,0.08182869121471129,0.08182869121471129,0.08182869121471129
87,0.047730276298806176,0.047730276298806176,0.047730276298806176
88,0.06361399824946588,0.06361399824946588,0.06361399824946588
89,0.05089094860794031,0.05089094860794031,0.05089094860794031
90,0.05771478547461621,0.05771478547461621,0.05771478547461621
91,0.21301787582909606,0.21301787582909606,0.21301787582909606
92,0.07324634115963993,0.07324634115963993,0.07324634115963993
93,0.049970491700306076,0.049970491700306076,0.049970491700306076
94,0.06207997310943629,0.06207997310943629,0.06207997310943629
95,0.05403231630545407,0.05403231630545407,0.05403231630545407
96,0.3421703945553159,0.3421703945553159,0.3421703945553159
97,0.06490389853010452,0.06490389853010452,0.06490389853010452
98,0.5305205544148852,0.5305205544148852,0.5305205544148852
99,0.3899782916345803,0.3899782916345803,0.3899782916345803
100,0.07060723940776092,0.07060723940776092,0.07060723940776092
101,0.16170498711207867,0.16170498711207867,0.16170498711207867
102,0.09111349465788648,0.09111349465788648,0.09111349465788648
103,0.6547789693930371,0.6547789693930371,0.6547789693930371
104,-0.0012812998762799265,-0.0012812998762799265,-0.0012812998762799265
105,0.03557471677380474,0.03557471677380474,0.03557471677380474
106,0.0007022715282158579,0.0007022715282158579,0.0007022715282158579
107,-0.010846016480158231,-0.010846016480158231,-0.010846016480158231
108,-0.006822619383264818,-0.006822619383264818,-0.006822619383264818
109,0.005750995096623492,0.005750995096623492,0.005750995096623492
110,0.06730313928422178,0.06730313928422178,0.06730313928422178
111,0.17073205272934147,0.17073205272934147,0.17073205272934147
112,0.020212603053744827,0.020212603053744827,0.020212603053744827
113,0.008004921346991786,0.008004921346991786,0.008004921346991786
114,0.005181911325957238,0.005181911325957238,0.005181911325957238
115,0.04220381607283613,0.04220381607283613,0.04220381607283613
116,0.5554321865262982,0.5554321865262982,0.5554321865262982
117,-4.4581263191254413e-05,-4.4581263191254413e-05,-4.4581263191254413e-05
118,0.3837176405785673,0.3837176405785673,0.3837176405785673
119,0.23831997592679138,0.23831997592679138,0.23831997592679138
120,0.04546972889856943,0.04546972889856943,0.04546972889856943
121,0.5243465264174133,0.5243465264174133,0.5243465264174133
122,0.7532649060150273,0.7532649060150273,0.7532649060150273
123,-0.048214945754751284,-0.048214945754751284,-0.048214945754751284
124,-0.022726699211570212,-0.022726699211570212,-0.022726699211570212
125,-0.026900939748458943,-0.026900939748458943,-0.026900939748458943
126,0.008715675650672036,0.008715675650672036,0.008715675650672036
127,0.04482511111820571,0.04482511111820571,0.04482511111820571
128,0.11881715232042601,0.11881715232042601,0.11881715232042601
129,-0.016275016548850652,-0.016275016548850652,-0.016275016548850652
130,1.1684533030277768,1.1684533030277768,1.1684533030277768
131,1.8535086225391293,1.8535086225391293,1.8535086225391293
132,0.7197458872252676,0.7197458872252676,0.7197458872252676
133,-0.04374852208521064,-0.04374852208521064,-0.04374852208521064
134,-0.029796221048272557,-0.029796221048272557,-0.029796221048272557
135,0.10705215896694456,0.10705215896694456,0.10705215896694456
136,0.6123967061814395,0.6123967061814395,0.6123967061814395
137,0.9143789592244886,0.9143789592244886,0.9143789592244886
138,1.4834557009798872,1.4834557009798872,1.4834557009798872
139,1.8900474582102824,1.8900474582102824,1.8900474582102824
140,-0.07456476641161723,-0.07456476641161723,-0.07456476641161723
141,0.028698118056085856,0.028698118056085856,0.028698118056085856
142,-0.005493680364590451,-0.005493680364590451,-0.005493680364590451
143,1.6231407530108748,1.6231407530108748,1.6231407530108748
144,1.5479947007291759,1.5479947007291759,1.5479947007291759
145,-0.04357043397459084,-0.04357043397459084,-0.04357043397459084
146,0.8777703236720759,0.8777703236720759,0.8777703236720759
147,-0.11980529583976215,-0.11980529583976215,-0.11980529583976215
148,-0.11880754168620059,-0.11880754168620059,-0.11880754168620059
149,1.2521850520853741,1.2521850520853741,1.2521850520853741
150,1.840445380064895,1.840445380064895,1.840445380064895
151,-0.133171461989646,-0.133171461989646,-0.133171461989646
152,-0.1252378264691837,-0.1252378264691837,-0.1252378264691837
153,-0.1585902644008725,-0.1585902644008725,-0.1585902644008725
154,-0.15418633063910267,-0.15418633063910267,-0.15418633063910267
155,-0.11885672736711962,-0.11885672736711962,-0.11885672736711962
156,-0.07453767888376311,-0.07453767888376311,-0.07453767888376311
157,-0.09527733072546678,-0.09527733072546678,-0.09527733072546678
158,0.13886308749690102,0.13886308749690102,0.13886308749690102
159,-0.08013395273408865,-0.08013395273408865,-0.08013395273408865
160,-0.07856567161118218,-0.07856567161118218,-0.07856567161118218
161,-0.08682424271973227,-0.08682424271973227,-0.08682424271973227
162,-0.05766423920460943,-0.05766423920460943,-0.05766423920460943
163,1.722338573987485,1.722338573987485,1.722338573987485
164,0.9790985132574597,0.9790985132574597,0.9790985132574597
165,0.5576926187310636,0.5576926187310636,0.5576926187310636
166,1.3945135068259833,1.3945135068259833,1.3945135068259833
167,-0.08165024077814875,-0.08165024077814875,-0.08165024077814875
168,-0.07627745835853228,-0.07627745835853228,-0.07627745835853228
169,-0.16223332030463855,-0.16223332030463855,-0.16223332030463855
170,-0.1610538439784039,-0.1610538439784039,-0.1610538439784039
171,-0.15898837419247028,-0.15898837419247028,-0.15898837419247028
172,-0.19738784922529637,-0.19738784922529637,-0.19738784922529637
173,0.2801385846173197,0.2801385846173197,0.2801385846173197
174,1.210883545176318,1.210883545176318,1.210883545176318
175,-0.23983434998664216,-0.23983434998664216,-0.23983434998664216
176,-0.23393374916187104,-0.23393374916187104,-0.23393374916187104
177,-0.04622231222148328,-0.04622231222148328,-0.04622231222148328
178,-0.19246355795170378,-0.19246355795170378,-0.19246355795170378
179,-0.04353756199148803,-0.04353756199148803,-0.04353756199148803
180,-0.23181793198517217,-0.23181793198517217,-0.23181793198517217
181,-0.23120638136094127,-0.23120638136094127,-0.23120638136094127
182,-0.2312970888310719,-0.2312970888310719,-0.2312970888310719
183,0.242990657484556,0.242990657484556,0.242990657484556
184,-0.04635384950628436,-0.04635384950628436,-0.04635384950628436
185,1.6018837209768626,1.6018837209768626,1.6018837209768626
186,-0.24009559943017048,-0.24009559943017048,-0.24009559943017048
187,1.411431195869962,1.411431195869962,1.411431195869962
188,0.7185899500607361,0.7185899500607361,0.7185899500607361
189,1.0233688690043719,1.0233688690043719,1.0233688690043719
190,1.6255768125741321,1.6255768125741321,1.6255768125741321
191,-0.2288681430412402,-0.2288681430412402,-0.2288681430412402
192,-0.27087044488051143,-0.27087044488051143,-0.27087044488051143
193,-0.2758645894256053,-0.2758645894256053,-0.2758645894256053
194,0.4311684581039771,0.4311684581039771,0.4311684581039771
195,0.29423143573208027,0.29423143573208027,0.29423143573208027
196,-0.25334911586082665,-0.25334911586082665,-0.25334911586082665
197,0.12017461778646533,0.12017461778646533,0.12017461778646533
198,-0.07544856056389042,-0.07544856056389042,-0.07544856056389042
