episode,secrecy
1,2.4770363227042744
2,2.5116086155851405
3,2.148103309454801
4,1.8789800240497707
5,2.8807648177588003
6,1.8856089596575438
7,1.1520231727730392
8,0.9809706564768409
9,1.7296570185967681
10,1.1878588672564085
11,2.0385640557393048
12,2.6007012369441
13,2.8014000945795994
14,2.709765845156616
15,2.9863961873322835
16,2.804754747136641
17,2.863267468920817
18,2.8579359389593706
19,3.0459398019631743
20,2.932755194457536
21,3.022844394518339
22,2.864400939143771
23,2.9946264033321723
24,2.9460873743573956
25,2.9693469969978104
26,2.987152991533336
27,2.939502620337223
28,2.9192428934848773
29,2.9306433426705043
30,2.932870540160686
31,2.88473418152301
32,3.0300324189386423
33,2.980247279451437
34,2.8464875641348395
35,2.9073480725466077
36,2.840034269562062
37,3.1328955682713
38,3.7223654589078365
39,3.044444484494038
40,3.0169614184545592
41,2.9846703793097595
42,3.0920181675660308
43,3.2006527744908952
44,2.987487151265543
45,2.8638450407354292
46,2.8544614017417653
47,2.956095701848631
48,2.9420728812927974
49,3.0459408929215788
50,2.7166468549933636
51,2.4311358088161326
52,2.1157234957449704
53,2.4018171174316767
54,2.807593383225324
55,2.672081861132341
56,2.7557808688552923
57,2.873908786723797
58,3.111276832728729
59,3.382225122086672
60,3.525281078962209
61,3.1113853089968218
62,3.026522237481054
63,2.9740603201064615
64,2.934720044880998
65,3.0086272060243147
66,3.4007589676812096
67,4.097556533461804
68,3.764761648708724
69,4.133464017955332
70,3.646950174984268
71,3.282938372968971
72,3.446918239128222
73,3.1595049516968414
74,3.002627604561208
75,2.9546400169995506
76,3.0254911076160607
77,2.9899609160140135
78,3.009175384620268
79,3.0048843033129837
80,2.983269737090861
81,3.022787386849609
82,2.9809684014261624
83,3.0321495247270143
84,3.0477791897024527
85,2.982968460341047
86,3.057513058530775
87,3.0026478676192174
88,3.0299169155451473
89,3.0064876470338078
90,3.010785947686799
91,3.1880043889398264
92,3.050017143272143
93,3.013535798698153
94,3.0353747950635688
95,3.0208954020223695
96,3.292509127435852
97,3.0375648755945464
98,3.470302299709772
99,3.3227455527132577
100,3.074367923423476
101,3.13876822847534
102,3.066498094042608
103,3.620396184200804
104,2.9853179673189048
105,3.04591809100527
106,2.988892920837553
107,2.9710514321042583
108,2.972185793899383
109,2.998273245758591
110,3.062469905988394
111,3.143277131663263
112,2.9907828064014037
113,3.005582421744735
114,3.0021930907085848
115,3.049257949926262
116,3.552280575845009
117,2.9912729303416152
118,3.3230449464512537
119,3.217002849434562
120,3.0658334233212794
121,3.464039786772149
122,3.610300113095912
123,2.9492905087446637
124,2.9909277830806853
125,2.984196953623762
126,3.0409926792818123
127,3.0632440302937334
128,3.130813117656008
129,3.00151350188877
130,3.9717277737342567
131,4.7603463394338545
132,3.6635778801318373
133,2.994468941339195
134,3.0166781710828086
135,3.1385061990996803
136,3.603870180660733
137,3.8983806687183
138,4.456493172862176
139,4.748860690253441
140,3.000844496683557
141,3.0989475606690813
142,3.050709987629541
143,4.69177451025661
144,4.446908544105195
145,3.0460596180488553
146,3.890652209229643
147,2.9770052329811847
148,2.976540974054387
149,4.158741490219763
150,4.909894115307147
151,2.983454637451765
152,2.9966383737442963
153,2.9382132881539884
154,2.94466545910029
155,3.002308589338253
156,3.0463905169237613
157,3.0390438565428064
158,3.300904372231492
159,3.070991706499245
160,3.07336861702399
161,3.058928509461318
162,3.1078955236515413
163,5.123119100808549
164,4.04061851386258
165,3.670052719482383
166,4.601067589074064
167,3.10270662043186
168,3.0779588267053906
169,2.972545152484612
170,2.9743933148648996
171,2.9762798331927223
172,2.9080881354185584
173,3.3272049237138215
174,4.477126053792616
175,2.8292584277631754
176,2.856658166525499
177,3.029655194140105
178,2.849171332678219
179,3.0336968896831644
180,2.858025528854016
181,2.8577723961321886
182,2.8564407144607973
183,3.2757789130981454
184,3.032024363472971
185,4.648627891599304
186,2.85572447100665
187,4.354526258125519
188,3.8524123118554594
189,4.046501034994497
190,4.478815184608874
191,2.8941350607597913
192,2.8374799889190507
193,2.82745313550675
194,3.949745093719062
195,4.32250485919362
196,4.583330596054652
197,3.858604629268352
198,3.063918501837688
199,2.757135379878424
200,2.809151094077146
201,3.1413289144181653
202,3.7240268063006807
203,3.1733460192008063
204,4.6252334440665495
205,3.8563855059782868
206,4.314935538389748
207,2.2794115461760303
208,2.9339959612989914
209,2.824149012525666
210,2.840766518445859
211,2.7690753735004536
212,3.4138322753398866
213,2.891157473449673
214,3.3019026407802436
215,3.068263991083125
216,2.8216858671684277
