episode,global_step,algorithm,fading_model,hidden_dim,actor_lr,critic_lr,alpha_lr,batch_size,alpha,target_entropy,auto_entropy_tuning,control_mode,role_switching,user_mobile,observation_mode,normalize_observations,episode_reward_bps_step,avg_shaped_reward,avg_R_legit_mbps,avg_R_eve_mbps,avg_R_sec_mbps,avg_num_eves,avg_nearest_eve_distance,avg_mean_eve_distance,avg_max_eve_capacity,eval_R_sec_mbps,last_eval_R_sec_mbps,episode_secrecy_mbits,avg_energy_j,avg_jammer_power_w,steps,relay_path_m,jammer_path_m,relay_displacement_m,jammer_displacement_m,final_d_UR_m,final_d_RB_m,final_d_UE_m,final_d_JE_m,rolling20_avg_R_sec_mbps,rolling100_avg_R_sec_mbps,convergence_gap20_100_mbps,critic_loss,actor_loss,alpha_loss,policy_entropy,replay_size
13,2600,SAC,rayleigh,64,0.0003,0.0003,0.0003,64,0.13065265119075775,-5.0,True,velocity,False,True,full,True,1048.3299515922677,5.241649757961338,8.139778336454922,2.5181916449065587,5.638603467916898,21.0,547.0294342188078,1103.9417226173987,2.5181916449065587,,,112.77206935833796,3.340241927873176,0.481657454110682,200,106.68962108744168,208.28093375104916,88.73671811283732,200.5387393642217,525.6052761112717,535.4278641728932,545.0665597540916,202.42860284325275,4.3681909835287405,4.3681909835287405,0.0,38.096282958984375,-35.05228805541992,-11.096782684326172,0.4531272053718567,2600
14,2800,SAC,rayleigh,64,0.0003,0.0003,0.0003,64,0.1238713264465332,-5.0,True,velocity,False,True,full,True,1252.5425192732025,6.262712596366012,8.7359939040478,1.7880767027330782,6.947917201314722,18.0,585.0351350912571,1074.9473989086305,1.7880767027330782,,,138.95834402629444,3.5221826619241017,0.4799619631841779,200,176.28501875208767,175.86704738032017,172.75576400397415,165.65489723143355,293.13069714240106,354.49178285160235,585.4991816506672,379.51451311453593,4.552457141942026,4.552457141942026,0.0,78.3115463256836,-38.640193939208984,-11.218338012695312,0.3721195459365845,2800
15,3000,SAC,rayleigh,64,0.0003,0.0003,0.0003,64,0.11751168966293335,-5.0,True,velocity,False,True,full,True,436.80006761631677,2.184000338081584,7.5383270170560195,4.810958959975492,2.8298278794250176,17.0,203.15480675759463,467.4343668347265,4.810958959975492,,,56.59655758850036,3.610765823730136,0.4799745040014386,200,163.10202509345598,210.77387693272848,153.34671075954498,204.89710507955547,885.05974923412,621.6810482282746,201.38152744657566,372.7093707499244,4.437615191107557,4.437615191107557,0.0,11.187768936157227,-40.97959518432617,-10.839012145996094,0.06269975006580353,3000
16,3200,SAC,rayleigh,64,0.0003,0.0003,0.0003,64,0.11135641485452652,-5.0,True,velocity,False,True,full,True,939.7886003895939,4.69894300194797,8.478108080232138,3.3925387073839754,5.11048051451806,25.0,309.0493635447761,1048.3227765109339,3.3925387073839754,,,102.20961029036121,3.662419415276346,0.48232005190104243,200,123.00656608141674,239.07907201748924,107.6476502851575,236.07789503132682,388.5753939536033,109.86160981297216,307.6664236504428,192.46739449780475,4.479669273820715,4.479669273820715,0.0,59.166046142578125,-46.33774948120117,-12.019389152526855,0.47644516825675964,3200
17,3400,SAC,rayleigh,64,0.0003,0.0003,0.0003,64,0.10508134216070175,-5.0,True,velocity,False,True,full,True,23.94055734838628,0.11970278674193141,8.485848467257554,8.4190275700212,0.927353557351115,29.0,48.02221167390524,353.4899841070751,8.4190275700212,,,18.547071147022304,3.5531979042646755,0.475055471425876,200,155.3305308001957,209.31211114954064,135.85522682600615,203.6363456717567,291.264798225689,464.6369098708287,57.03548606255659,557.9247664903156,4.270709525793091,4.270709525793091,0.0,11.822759628295898,-48.721981048583984,-12.388446807861328,0.4993063807487488,3400
18,3600,SAC,rayleigh,64,0.0003,0.0003,0.0003,64,0.0992608293890953,-5.0,True,velocity,False,True,full,True,990.7615532680551,4.953807766340275,8.742462007116432,3.3513397579007216,5.396944167271151,19.0,478.3577867618098,953.6977664337242,3.3513397579007216,,,107.93888334542304,3.9239141014281342,0.4815454355254769,200,219.65974467895649,206.8109731087281,208.55300963911392,204.11297360605363,310.3268603903095,489.34893004382013,472.5409387769466,288.5672040657676,4.333278116986317,4.333278116986317,0.0,15.713891983032227,-50.86279296875,-10.639534950256348,-0.39362290501594543,3600
19,3800,SAC,rayleigh,64,0.0003,0.0003,0.0003,64,0.09428290277719498,-5.0,True,velocity,False,True,full,True,585.6897623967229,2.9284488119836145,7.946611312696747,4.336960639334058,3.6915088780266303,19.0,202.11248330743015,614.6752349065491,4.336960639334058,,,73.83017756053262,4.293406839362391,0.4808455851301551,200,192.84833727611328,278.87502442600595,180.12251438213477,273.65833066133024,679.5823039406955,461.7881338557627,198.023361094673,169.78290838639344,4.2995007886200165,4.2995007886200165,0.0,19.070890426635742,-56.33265686035156,-10.241469383239746,-0.662604033946991,3800
20,4000,SAC,rayleigh,64,0.0003,0.0003,0.0003,64,0.08908955007791519,-5.0,True,velocity,False,True,full,True,417.54972669312394,2.08774863346562,8.785466915009627,5.770481734233456,3.1342273399309875,23.0,139.5803591425537,597.3155413875163,5.770481734233456,,,62.68454679861975,3.7237798734597662,0.4816784326918423,200,181.7828024228111,184.46934886646565,165.26308428132845,169.9713563745867,176.3694664906509,349.596114564702,123.66589245371746,397.5388694625156,4.241237116185565,4.241237116185565,0.0,169.51287841796875,-57.051021575927734,-13.71597957611084,0.6729077100753784,4000
21,4200,SAC,rayleigh,64,0.0003,0.0003,0.0003,64,0.08438381552696228,-5.0,True,velocity,False,True,full,True,1002.4697233256697,5.012348616628349,8.037571030156181,2.540317523000406,5.5188753641430655,21.0,379.3039821305059,837.1482694619409,2.540317523000406,,,110.3775072828613,4.436421748379103,0.48100331172347066,200,158.80831518060143,301.15446965579594,141.61126789551568,292.1244372533336,643.9442165338777,346.3521054241955,380.2638169899009,341.1745881546801,4.393435912208064,4.30207703275497,0.09135887945309396,114.21875,-64.46920776367188,-9.618618965148926,-1.109187364578247,4200
22,4400,SAC,rayleigh,64,0.0003,0.0003,0.0003,64,0.08012764155864716,-5.0,True,velocity,False,True,full,True,949.3270520650713,4.746635260325356,8.235338274646853,1.9429689656405364,6.292369309006307,19.0,590.9107239367966,998.7077768354892,1.9429689656405364,,,125.84738618012614,5.084012228803547,0.4827904977276921,200,233.86282242756928,257.62154469188965,228.29082649940722,252.56285461098926,613.0638966271723,538.1457396713138,592.4473227308955,438.53239823248657,4.514152706513096,4.392544863493668,0.12160784301942851,12.600713729858398,-66.32447052001953,-12.736250877380371,0.046342991292476654,4400
23,4600,SAC,rayleigh,64,0.0003,0.0003,0.0003,64,0.07643929868936539,-5.0,True,velocity,False,True,full,True,861.8406332079609,4.309203166039804,8.3932032592647,2.5393905961136944,5.856100225196548,20.0,460.6627052258748,1115.2596168001694,2.5393905961136944,,,117.12200450393095,5.572903301902624,0.4834154544956982,200,239.24891954026333,294.2319459709382,220.78017824398563,275.929558693539,389.83852368763456,708.8723439378913,459.03381319252134,454.98081017269595,4.548941661796336,4.456177705306835,0.09276395648950064,15.687234878540039,-68.09100341796875,-10.748758316040039,-0.8192276954650879,4600
24,4800,SAC,rayleigh,64,0.0003,0.0003,0.0003,64,0.0722476989030838,-5.0,True,velocity,False,True,full,True,397.6814339478417,1.9884071697392085,8.071523474524387,5.576733468145382,2.7070049771022267,23.0,100.49157923693147,470.6158570787276,5.576733468145382,,,54.14009954204454,4.354949387132764,0.48511338626965883,200,231.67698860086276,238.43565843578415,221.1271777382973,231.16009728283387,616.9943803717059,274.62644571844186,95.48262198062537,263.1413434347629,4.514837218330026,4.3832955082983105,0.13154171003171555,11.236236572265625,-70.56510925292969,-13.66896915435791,0.20259812474250793,4800
25,5000,SAC,rayleigh,64,0.0003,0.0003,0.0003,64,0.0680299922823906,-5.0,True,velocity,False,True,full,True,743.5828112265186,3.717914056132593,7.183907534516029,3.031529957502805,4.211997699255947,13.0,758.8624439923224,1334.8838512154623,3.031529957502805,,,84.23995398511894,3.885198068471351,0.48416869308799504,200,128.02741411401644,271.3332979802111,65.24561103261307,262.80452676546736,1071.4298228534471,517.9649940726098,745.4825523521882,426.70757177752614,4.541276524334788,4.376443595936616,0.1648329283981722,222.61639404296875,-76.19404602050781,-12.26486873626709,-0.4363500475883484,5000
26,5200,SAC,rayleigh,64,0.0003,0.0003,0.0003,64,0.06432458758354187,-5.0,True,velocity,False,True,full,True,718.4545701178838,3.592272850589419,7.916986181056627,3.808623070980081,4.1675128730508,17.0,157.6420944729007,776.9449891736906,3.808623070980081,,,83.350257461016,3.727095668996015,0.4849111794680357,200,111.82775583748865,255.45457908087027,71.01922378267943,242.09630655153205,571.7668208593527,438.2542228538705,157.06941289537866,303.9323176363102,4.568601289746769,4.368407798902546,0.20019349084422267,12.07352066040039,-73.99512481689453,-12.731210708618164,-0.35956093668937683,5200
27,5400,SAC,rayleigh,64,0.0003,0.0003,0.0003,64,0.06134534999728203,-5.0,True,velocity,False,True,full,True,562.451754342442,2.81225877171221,8.095246057498105,4.333793078072387,3.8874265623380713,17.0,276.15397283946544,470.07169068617605,4.333793078072387,,,77.74853124676143,5.872134543123412,0.4805405618995428,200,356.0038123040026,258.3145643583925,347.19596691941,244.89686889937153,723.2891221848287,581.3681511873115,270.59072431555273,346.63260011632315,4.6282984547719455,4.350593679029788,0.2777047757421576,10.674899101257324,-74.6436538696289,-8.917962074279785,-1.8047517538070679,5400
28,5600,SAC,rayleigh,64,0.0003,0.0003,0.0003,64,0.05795648694038391,-5.0,True,velocity,False,True,full,True,1032.391794514005,5.161958972570025,8.919435611807511,2.313345095880011,6.613259397251468,23.0,577.5023071534634,1085.9319682333003,2.313345095880011,,,132.26518794502937,4.167432517585597,0.47912326604127886,200,107.38481747326907,111.071904544802,57.646515621731716,74.09974096253528,100.22722394179385,515.2720414255443,585.9394696745883,424.67016307148367,4.698259111788777,4.431403168966276,0.2668559428225006,13.120854377746582,-82.66385650634766,-10.427738189697266,-1.3383184671401978,5600
29,5800,SAC,rayleigh,64,0.0003,0.0003,0.0003,64,0.05527150258421898,-5.0,True,velocity,False,True,full,True,1070.1226042923365,5.350613021461682,8.230379818931864,1.2537610965341581,6.986147927225398,14.0,889.0606343490418,1362.6818317454715,1.2537610965341581,,,139.72295854450795,5.569339722311022,0.47806360609829424,200,257.5601940320376,60.615903345236916,227.2834496587489,58.481954241689984,569.8808949193873,181.22228060682417,887.6366898654138,437.2623065877914,4.784863215923695,4.519497815802797,0.2653654001208974,11.797863960266113,-90.03834533691406,-9.677497863769531,-1.6574736833572388,5800
30,6000,SAC,rayleigh,64,0.0003,0.0003,0.0003,64,0.05248480662703514,-5.0,True,velocity,False,True,full,True,883.0491475695392,4.4152457378476955,8.090164518258923,2.49735222482388,5.59723078736539,18.0,533.8572357118012,954.0363373744124,2.49735222482388,,,111.94461574730781,4.578130096430135,0.4817565292492509,200,143.5865077031917,309.779930401806,108.58812982932581,290.6386829821336,617.639757002392,402.137485356202,537.6683897692983,303.12082622323527,4.631504439785614,4.555422248188218,0.07608219159739615,14.279622077941895,-95.04452514648438,-12.83335018157959,-0.6451918482780457,6000
31,6200,SAC,rayleigh,64,0.0003,0.0003,0.0003,64,0.0494820661842823,-5.0,True,velocity,False,True,full,True,689.8751457494167,3.4493757287470834,7.6263129234056635,3.8499746309654626,3.87757163601069,22.0,492.11889135990197,964.2388722484122,3.8499746309654626,,,77.55143272021381,3.6366559105830345,0.4847662737965584,200,149.0705425862243,216.7576938537729,105.29832531408492,210.51928102216363,721.7405396211915,305.7152573749692,491.720827857119,635.721745563195,4.597089249163646,4.533556099408297,0.06353314975534907,11.738525390625,-94.667236328125,-12.166605949401855,-0.952389121055603,6200
32,6400,SAC,rayleigh,64,0.0003,0.0003,0.0003,64,0.04708096385002136,-5.0,True,velocity,False,True,full,True,651.5184548549211,3.2575922742746055,7.973824930889989,4.284507039952983,3.8279351809435345,24.0,435.310764320842,917.130965715136,4.284507039952983,,,76.5587036188707,4.943406804124726,0.4889829657971859,200,237.79804390931326,305.2426522909111,209.26869838577898,281.537178597924,810.2826411170291,478.13989462245524,440.2337014243354,307.4965136535914,4.661014747232202,4.511505445706273,0.14950930152592878,11.564083099365234,-97.40886688232422,-10.467348098754883,-1.5744073390960693,6400
33,6600,SAC,rayleigh,64,0.0003,0.0003,0.0003,64,0.04505862668156624,-5.0,True,velocity,False,True,full,True,500.1054632603277,2.5005273163016386,8.553975842912534,4.953073297941215,3.7496368919570404,21.0,380.3753605468235,899.7065464415904,4.953073297941215,,,74.99273783914082,5.396563931029652,0.4884767001122236,200,310.52144141216274,281.6425377516797,270.53830316070514,259.83789122794224,322.99713975841007,690.3423200874291,377.4851035965732,664.8058376456205,4.566566418434208,4.4884185198350846,0.07814789859912352,10.115984916687012,-102.72952270507812,-8.688982009887695,-2.196754217147827,6600
34,6800,SAC,rayleigh,64,0.0003,0.0003,0.0003,64,0.042875874787569046,-5.0,True,velocity,False,True,full,True,788.4163959774719,3.9420819798873596,7.780744191713731,2.419203575799056,5.391710582899677,16.0,424.59347005734946,920.1008842091029,2.419203575799056,,,107.83421165799354,4.404998955803823,0.48321235489100217,200,180.2670883329618,122.07585397382012,90.02526379113661,92.75105182539484,709.5737822982887,397.4235188871029,424.1231988419209,450.8986327947099,4.4887560875134564,4.514985933454632,0.02622984594117561,13.369776725769043,-98.72381591796875,-10.788104057312012,-1.5743036270141602,6800
35,7000,SAC,rayleigh,64,0.0003,0.0003,0.0003,64,0.040807727724313736,-5.0,True,velocity,False,True,full,True,1219.0757599367978,6.0953787996839885,9.351394806567443,2.5991631712861896,6.75223163528126,18.0,664.6545456185262,1112.6364736472306,2.5991631712861896,,,135.04463270562522,5.660840215420417,0.4895776642113924,200,303.2236305578519,327.50360570597195,292.48852955344233,293.23856103079925,242.69520580271876,337.1413518326236,664.7286606590604,340.1292949156926,4.6848762753062685,4.578907239221106,0.1059690360851624,12.24643325805664,-101.71070861816406,-9.871772766113281,-1.9137681722640991,7000
36,7200,SAC,rayleigh,64,0.0003,0.0003,0.0003,64,0.03905567526817322,-5.0,True,velocity,False,True,full,True,372.0362968238758,1.860181484119379,8.335672783485794,5.926607993360874,2.616125413173123,15.0,71.71558164124504,604.6681246193313,5.926607993360874,,,52.32250826346247,5.5098167376629075,0.48917276587337255,200,370.78494578640704,231.83482028947708,369.26706663874984,165.1953614526102,583.2415795439737,586.9573423303073,75.55018842740314,518.0272796442421,4.560158520239022,4.524385521830885,0.03577299840813719,8.950780868530273,-110.65367126464844,-8.97027587890625,-2.2336018085479736,7200
37,7400,SAC,rayleigh,64,0.0003,0.0003,0.0003,64,0.03698350861668587,-5.0,True,velocity,False,True,full,True,713.0192981276412,3.5650964906382057,9.695440908262107,5.343740893397268,4.410058112518137,22.0,367.421045781796,759.3674168414896,5.343740893397268,,,88.20116225036276,5.0279247431336,0.4838220240175724,200,347.24815282704475,186.8372726304072,334.90168673727834,162.81608496257527,354.33288549438595,364.08257999676573,364.64470439447797,681.878210668667,4.734293747997373,4.5212955918494595,0.21299815614791306,11.721948623657227,-116.02684020996094,-8.202957153320312,-2.512037515640259,7400
38,7600,SAC,rayleigh,64,0.0003,0.0003,0.0003,64,0.03548743575811386,-5.0,True,velocity,False,True,full,True,917.7082699096187,4.588541349548094,8.70983459000919,3.4721940408508605,5.287964174999121,25.0,522.8531484363792,1079.1260392078957,3.4721940408508605,,,105.75928349998242,5.334991367258324,0.49127241998910903,200,321.0607900700249,271.65563734309393,315.80419501784974,204.35140023344567,406.90302259185796,558.5083816232702,514.5173440805559,374.0210167663614,4.7288447483837714,4.541471080879714,0.18737366750405737,12.329290390014648,-104.2073974609375,-9.00080680847168,-2.3037779331207275,7600
39,7800,SAC,rayleigh,64,0.0003,0.0003,0.0003,64,0.033685583621263504,-5.0,True,velocity,False,True,full,True,803.5369905112861,4.017684952556431,9.297807435820284,4.664529073970789,4.651266904830839,19.0,294.097021219593,839.8855296803398,4.664529073970789,,,93.02533809661679,4.965364155712074,0.48454429376870395,200,344.49610107697987,197.65324758551148,297.75889215366914,92.84472643390475,221.13213620267288,537.2324343093277,297.9897624030888,526.4341335392344,4.776832649723981,4.5442863584169215,0.2325462913070595,863.19384765625,-120.8673095703125,-6.225525856018066,-3.163813829421997,7800
40,8000,SAC,rayleigh,64,0.0003,0.0003,0.0003,64,0.03299465775489807,-5.0,True,velocity,False,True,full,True,866.304362753062,4.33152181376531,8.963067996922897,3.7265823034432577,5.257771061832,15.0,481.13563756954676,861.4114271786639,3.7265823034432577,,,105.15542123664001,6.544335058272213,0.48956207059323786,200,358.0897527020155,349.4675667380708,344.1939627033931,335.1888259992904,468.28315787744157,472.11884920781256,469.2372089811991,253.7344479749812,4.883009835819032,4.562123476002299,0.3208863598167335,565.9146118164062,-109.87743377685547,-3.041461706161499,-4.108427047729492,8000
41,8200,SAC,rayleigh,64,0.0003,0.0003,0.0003,64,0.03168421983718872,-5.0,True,velocity,False,True,full,True,621.4969668333946,3.107484834166973,9.329550746395983,4.96210686024091,4.465781299693777,15.0,236.50553433183225,556.0209647091539,4.96210686024091,,,89.31562599387556,5.8196540307534175,0.48108206141740084,200,327.96782745008403,211.7140432462638,301.8123081991176,156.53539663404774,131.7186239278707,270.71441871785373,232.36106253643416,511.6453654748375,4.8303551325965675,4.559773666824042,0.2705814657725254,16.885812759399414,-121.22897338867188,-11.741584777832031,-1.5981940031051636,8200
42,8400,SAC,rayleigh,64,0.0003,0.0003,0.0003,64,0.029836473986506462,-5.0,True,velocity,False,True,full,True,725.1490417167357,3.6257452085836785,7.712636662440569,3.4865533960261277,4.248705788441764,23.0,731.3513891513744,1201.214994483713,3.4865533960261277,,,84.97411576883526,5.378795862598607,0.4937895315885544,200,305.69236684896987,296.5015457465356,298.7738703280373,133.622556922855,706.9222658014586,250.19464170938193,727.9646615916716,533.8442957351605,4.728171956568341,4.552367288767321,0.17580466780101922,10.928272247314453,-122.54804992675781,-7.11680793762207,-2.973493814468384,8400
43,8600,SAC,rayleigh,64,0.0003,0.0003,0.0003,64,0.028497537598013878,-5.0,True,velocity,False,True,full,True,876.399041869263,4.381995209346315,10.073811583991308,5.046477242703043,5.058586630593491,17.0,118.26564225890466,691.2363562196504,5.046477242703043,,,101.17173261186983,5.871238136601454,0.4926238448172808,200,364.46018707663075,276.93998999331393,327.78345202460855,245.09216313755692,115.94632224622397,106.37484491245185,117.73136642754571,339.30118400396304,4.688296276838188,4.564139831600488,0.1241564452377002,15.095742225646973,-120.8316879272461,-11.000131607055664,-1.9080135822296143,8600
44,8800,SAC,rayleigh,64,0.0003,0.0003,0.0003,64,0.027823006734251976,-5.0,True,velocity,False,True,full,True,895.7150815189507,4.478575407594754,8.031584333192248,2.2333927027653164,5.801439992821079,22.0,514.9784521581281,945.7874078239934,2.2333927027653164,,,116.02879985642157,5.922355071937026,0.4838479394465685,200,355.0412927198305,157.15247943208493,347.9782993316847,111.67741749378006,457.14499188501486,222.23984902443797,512.77637099856,389.1010423589157,4.84301802762413,4.592260289810047,0.2507577378140837,9.862838745117188,-123.16063690185547,-3.816702127456665,-3.934420108795166,8800
45,9000,SAC,rayleigh,64,0.0003,0.0003,0.0003,64,0.027671070769429207,-5.0,True,velocity,False,True,full,True,282.1925560154399,1.4109627800771996,8.787465412264638,6.035918900777937,2.8659878015805718,12.0,74.51034315788992,627.2613120870622,6.035918900777937,,,57.31975603161143,6.688670184663449,0.49029781557619573,200,241.37590569536496,375.23350043738753,223.50848738158533,373.76109119261037,280.85195260163056,569.5205279401221,63.81188388055245,525.8827251741817,4.775717532740362,4.553898678960502,0.22181885377986,9.478680610656738,-126.12252807617188,-5.652529716491699,-3.4242491722106934,9000
46,9200,SAC,rayleigh,64,0.0003,0.0003,0.0003,64,0.026722079142928123,-5.0,True,velocity,False,True,full,True,1053.7222581309136,5.268611290654568,8.795751238693684,2.822597643155177,5.987564731799173,13.0,584.9981899416308,1254.993812762925,2.822597643155177,,,119.75129463598347,6.055352634140262,0.49444501839578153,200,362.3778175868398,311.347076310952,355.9078171985615,224.42876559197668,480.9225805470777,226.33319562770285,590.3729324218973,533.8117865945429,4.86672012567778,4.585065332283082,0.281654793394698,9.843063354492188,-122.44061279296875,-5.887762069702148,-3.3744962215423584,9200
