episode,violation
1,5.262457136723242e-15
2,5.547784454051907e-15
3,5.974803984898358e-15
4,4.5545511806466265e-15
5,5.1215975904739254e-15
6,5.54681300890536e-15
7,5.405537129021809e-15
8,4.4104997432015125e-15
9,8.390788064360777e-15
10,6.115802309025753e-15
11,5.264261249138258e-15
12,4.838351941316432e-15
13,6.40099084847634e-15
14,5.688782778179302e-15
15,6.400019403329793e-15
16,6.970118926474811e-15
17,6.114692086001128e-15
18,7.396722123687027e-15
19,4.980321710590374e-15
20,6.115524753269597e-15
21,5.546951786783438e-15
22,6.116912532050378e-15
23,6.399325513939402e-15
24,6.6861793879269274e-15
25,6.6856242764146145e-15
26,5.262457136723242e-15
27,6.825512377517384e-15
28,5.545564008002657e-15
29,6.3996030696955584e-15
30,6.116079864781909e-15
31,5.974248873386046e-15
32,6.968731147694029e-15
33,6.96942503708442e-15
34,5.263151026113633e-15
35,7.39505678915009e-15
36,6.826483822663931e-15
37,6.256384299518913e-15
38,6.682154829462661e-15
39,6.256523077396991e-15
40,6.256384299518913e-15
41,5.8320015483559474e-15
42,4.409805853811122e-15
43,5.544870118612266e-15
44,6.400296959085949e-15
45,5.1209037010835345e-15
46,4.976435930004186e-15
47,4.976435930004186e-15
48,5.404010572362949e-15
49,5.829364768672463e-15
50,5.974248873386046e-15
