episode,secrecy
1,1.0311919872061512
2,1.160850659908489
3,0.9921177058657836
4,0.8598397106579313
5,0.9078069460201577
6,1.1138550366650233
7,2.398820616312357
8,3.2025559241559147
9,2.4733481261035677
10,1.5305508092527536
11,1.72828927706478
12,2.1747362178458522
13,2.5744528444854455
14,3.1983447806359866
15,2.7715779079746325
16,1.2473420845485208
17,1.015612666622026
18,1.1552402034594833
19,1.4451836758268575
20,1.5919300979948516
21,1.5035949948261385
22,1.6101406673598697
23,1.4677353285773953
24,1.6422534069307562
25,2.776038643372742
26,3.349566119169179
27,3.2764068795247696
28,3.6176116799560276
29,4.016766717388908
30,4.511012116095984
31,4.56572198354068
32,4.583877976653496
33,4.342126351146309
34,4.167031093998796
35,3.723542463626821
36,3.8183318346890065
37,3.808762835481931
38,3.5376224853460707
39,3.3274998200501766
40,2.9416287169727955
41,2.80885742587577
42,2.9056233651276604
43,2.921075054406497
44,2.9535040681671543
45,2.611194066314644
46,2.7896992940892584
47,2.4711779197400974
48,2.4736486224531893
49,2.170535784967863
50,2.141867536489108
