episode,avg_crb,avg_pd,avg_reward,eval_avg_crb,eval_avg_pd,eval_avg_reward,eval_std_crb,eval_std_pd,eval_std_reward
1,0.17876937810592955,0.7075,0.20682207498014193,0.15951209762183677,0.7975,0.4195470373133037,0.2009083743189182,0.12790387015254853,0.6139572377158765
2,0.40432086315043814,1.0,0.19408706864277492,,,,,,
3,0.1026114744281168,0.71,0.3881467012504457,,,,,,
4,0.024489672332128315,0.7925000000000001,0.5108407596481337,,,,,,
5,0.17915769297722894,0.445,-0.2691267031159378,0.0701389381438067,0.7979999999999999,0.5768029844386495,0.05031349397035257,0.15069671529266987,0.5116044379331739
