episode,avg_crb,avg_pd,avg_reward,eval_avg_crb,eval_avg_pd,eval_avg_reward,eval_std_crb,eval_std_pd,eval_std_reward,uav_1/adv_max,uav_1/adv_mean,uav_1/adv_std,uav_1/approx_kl,uav_1/entropy,uav_1/grad_norm,uav_1/output_bias_norm,uav_1/output_weight_g,uav_1/output_weight_norm,uav_1/output_weight_v_norm,uav_1/policy_loss,uav_1/pre_tanh_max,uav_1/pre_tanh_mean,uav_1/pre_tanh_std,uav_1/reward_mean,uav_1/reward_std,uav_1/value_loss,uav_2/adv_max,uav_2/adv_mean,uav_2/adv_std,uav_2/approx_kl,uav_2/entropy,uav_2/grad_norm,uav_2/output_bias_norm,uav_2/output_weight_g,uav_2/output_weight_norm,uav_2/output_weight_v_norm,uav_2/policy_loss,uav_2/pre_tanh_max,uav_2/pre_tanh_mean,uav_2/pre_tanh_std,uav_2/reward_mean,uav_2/reward_std,uav_2/value_loss
11,0.013468572192312712,0.8522500000000001,0.8067587627299236,,,,,,,1.3415147066116333,-1.9192695788206038e-07,3.8716917037963867,0.0,2.8412506103515627,46.17558326721191,0.0077924299985170364,0.015458443202078342,0.022281566634774208,0.08061350882053375,0.0015179888368585636,3.6244661808013916,0.8193638596939854,1.0527949444188964,0.8067587018013,0.2514665126800537,78.76357040405273,1.3738704919815063,-2.6226043559063328e-08,3.915323495864868,6.19888282926695e-08,2.843914818763733,48.387729263305665,0.009768440388143063,0.014462148770689964,0.020453333854675293,0.07399486005306244,0.0028882152668664673,2.9725914001464844,0.8339486392587423,1.0493662165076476,0.8067587018013,0.2514665126800537,79.23640289306641
12,0.03909365646997467,0.87575,0.7807520183539823,,,,,,,1.1014392375946045,3.814697180359872e-08,4.069843292236328,0.0015573215205222368,2.842787981033325,53.0734302520752,0.011594350449740887,0.016088617965579033,0.02378688007593155,0.09091170132160187,-2.9971242496706907e-05,2.493112325668335,0.7256319018267096,0.9539695060640541,0.7807520031929016,0.40227460861206055,100.70308227539063,1.0411791801452637,2.1934509675247682e-07,4.008408546447754,0.0006019091815687716,2.845011067390442,52.74664840698242,0.01341960858553648,0.016349896788597107,0.02313627488911152,0.08342227339744568,7.751381331786434e-05,2.622751235961914,0.8025606299191713,1.0048362460174551,0.7807520031929016,0.40227460861206055,92.46580810546875
13,0.031212524221780023,0.8184999999999999,0.6073778925181682,,,,,,,1.367213487625122,2.1457672971791908e-08,4.1240997314453125,3.33786012163273e-08,2.842934417724609,30.029425430297852,0.012574858963489532,0.01618673838675022,0.02423548325896263,0.09639839828014374,-8.762216725131112e-05,2.3080832958221436,0.7107728697359562,0.8760141197137497,0.6073778867721558,0.39395368099212646,43.20682258605957,1.4940582513809204,-4.7683716530855236e-08,4.205246925354004,2.3841858265427618e-08,2.8445409536361694,28.475605964660645,0.01458856649696827,0.01675502397119999,0.02375006303191185,0.08865348249673843,-0.00031829619131893414,2.7105445861816406,0.9315336329117417,1.1077383284400935,0.6073778867721558,0.39395368099212646,41.44241943359375
14,1.2461611779120643,0.9782499999999998,0.8443936189498121,,,,,,,1.507483720779419,-5.7220457705398076e-08,6.278712272644043,0.00015706062549725175,2.8430585861206055,42.550005722045896,0.013024738058447838,0.01641606166958809,0.024590667337179184,0.09843781590461731,-0.001306279540527555,2.7429258823394775,0.7926493227481842,1.0333569729596086,0.8443936109542847,0.569503664970398,87.86875381469727,1.5347988605499268,2.0265579436795633e-08,5.681820392608643,0.0020732402335852385,2.8443421125411987,47.99859390258789,0.014506064355373383,0.01616629958152771,0.023082181811332703,0.09118958562612534,-0.0009387254822067703,3.06607985496521,0.8992276892624795,1.139552729024014,0.8443936109542847,0.569503664970398,81.665234375
15,0.43134840649226697,0.75575,0.276176581807676,,,,,,,2.0173771381378174,-8.106231774718253e-08,3.024542808532715,0.0031131983269006014,2.841780400276184,9.842873859405518,0.01394591573625803,0.01737801544368267,0.02580309472978115,0.09857553988695145,-0.003248742757030243,2.405463695526123,0.7738847162015736,0.9680924084623943,0.2761765718460083,0.4676786959171295,12.593751335144043,1.2453664541244507,-1.4305114426349519e-08,2.7305376529693604,0.0013393402332440019,2.844861125946045,7.5124369144439695,0.014175666496157646,0.015459497459232807,0.022432846948504448,0.09258416295051575,-0.0003526394383807308,2.435586452484131,0.772333517652005,0.9330353684337017,0.2761765718460083,0.4676786959171295,8.642265510559081
16,0.04065226381641346,0.7785,0.37671883514666027,,,,,,,1.9504975080490112,1.2874603783075145e-07,2.2168538570404053,0.0052803088910877705,2.836119866371155,16.982371139526368,0.013541960157454014,0.017568452283740044,0.02554074116051197,0.10105413943529129,-0.00209449316747623,3.9269020557403564,0.8382703016139567,1.0845880124315181,0.37671881914138794,0.26529017090797424,12.429510974884034,1.3012019395828247,-6.67572024326546e-08,2.2864396572113037,0.0002752756990958005,2.8457996129989622,17.661058330535887,0.01296655647456646,0.014008044265210629,0.020901557058095932,0.09446828067302704,-2.6879695993642373e-05,2.577080726623535,0.814830026794225,1.0137911809795868,0.37671881914138794,0.26529017090797424,11.864346599578857
17,0.07466111119577655,0.89275,0.5316115946447719,,,,,,,1.1591639518737793,1.19209286886246e-09,3.930436134338379,0.003940751776099205,2.833697032928467,23.683106231689454,0.012579411268234253,0.01701364293694496,0.02446981705725193,0.10745355486869812,0.0008210927260805078,2.6673340797424316,0.9405416305549443,1.0932203755253387,0.5316116213798523,0.395612508058548,30.49752559661865,1.2673372030258179,-1.0251999071897444e-07,3.829298973083496,0.005721652414649725,2.8458993196487428,23.685429573059082,0.012242487631738186,0.013312751427292824,0.01972956955432892,0.09623660892248154,-0.003757494663820182,3.2882707118988037,0.9100710655003786,1.1280164767185215,0.5316116213798523,0.395612508058548,26.136726570129394
18,2.8077537646929596,0.9405,-0.40049710618802,,,,,,,1.8343621492385864,-6.079673653403006e-08,4.059059143066406,2.0003319605166325e-06,2.8330811977386476,43.66727714538574,0.012342522852122784,0.016739357262849808,0.02393997274339199,0.11157519370317459,-0.00034584855822323847,2.4342262744903564,0.7828440862894058,0.9564373126477511,-0.4004971385002136,0.6949089765548706,69.09937286376953,1.7067797183990479,-1.01327898960335e-07,3.726531505584717,0.00011230945528950542,2.845102405548096,47.07901802062988,0.011240852065384388,0.012007763609290123,0.01739681139588356,0.09844662249088287,-0.0018555967939320795,2.2261533737182617,0.7539241440780461,0.9392531114741118,-0.4004971385002136,0.6949089765548706,72.90236740112304
19,1.639381706977349,0.6645,0.5746674086858959,,,,,,,2.4230258464813232,1.907348590179936e-08,3.1074838638305664,2.3841858265427618e-08,2.8323729038238525,37.39207534790039,0.011918983422219753,0.016690542921423912,0.02380639687180519,0.11325649917125702,-0.0004936388751666688,2.2928147315979004,0.7920768131967634,0.9666193831802938,0.5746673941612244,0.5784353017807007,45.18261032104492,1.5326323509216309,7.1525572131747595e-09,3.4170994758605957,2.8610228852699038e-08,2.8454264640808105,40.124277877807614,0.009654531255364418,0.010583560913801193,0.015221203677356243,0.10194122791290283,0.0004764134883298965,2.543076753616333,0.8414406253676862,1.0176658868986348,0.5746673941612244,0.5784353017807007,48.898049926757814
20,0.03504351801100613,0.40024999999999994,0.20496790443487467,0.4824262510696471,0.79051,0.20268877659320755,0.6836494216550066,0.13477254690774382,0.5551436041589598,1.5333013534545898,-3.5762786065873797e-09,1.925487756729126,1.5463829186046496e-05,2.8346618890762327,4.423992538452149,0.01093162503093481,0.016100402921438217,0.023048225790262222,0.1145133301615715,-0.0009794685884401133,3.417297840118408,0.7633000800386072,0.9994128042024157,0.2049679160118103,0.25846540927886963,4.1208030700683596,1.3890525102615356,7.1525572131747595e-09,1.9507018327713013,0.001106011914089322,2.8437254428863525,2.5345468401908873,0.008939392864704132,0.0099788848310709,0.01434856653213501,0.10388823598623276,-0.0047204458839259725,2.812110185623169,0.8362690247036517,1.0362544202610673,0.2049679160118103,0.25846540927886963,3.823931097984314
21,244.66728222681425,0.96925,0.27728628217576823,,,,,,,2.9955220222473145,-8.344650304081824e-09,4.438290119171143,0.004164783749729395,2.8439815759658815,8.110760116577149,0.01073634997010231,0.015936436131596565,0.022894276306033134,0.11489962786436081,-0.0011294275457913727,2.9191365242004395,0.8972241686843335,1.0943712503801573,0.2772862911224365,0.5828995704650879,23.02568988800049,1.5610672235488892,5.9604645663569045e-09,3.9008944034576416,1.0490417423625331e-07,2.83605694770813,8.857060098648072,0.00989670492708683,0.009830349124968052,0.014448103494942188,0.11032450944185257,-0.004791805916931935,2.967282295227051,0.7679854717105628,0.9369207501216827,0.2772862911224365,0.5828995704650879,16.43703441619873
22,12.052583429494996,0.8322499999999999,-0.24697299565247183,,,,,,,2.236769676208496,-1.0967254837623841e-07,3.0980770587921143,0.00019246101146563888,2.846707987785339,30.12657947540283,0.01378939300775528,0.014659930020570755,0.021000489592552185,0.11611486226320267,-3.4727455523864134e-05,2.905696392059326,0.9294864098168909,1.1417727129535835,-0.24697299301624298,0.49618449807167053,35.12067413330078,1.757239818572998,-1.0937452543657855e-07,2.6489803791046143,0.0020797420293092728,2.8319543600082397,44.006903076171874,0.015172951854765415,0.013617006130516529,0.020194461569190025,0.12746891379356384,0.0022856136504557866,2.3097779750823975,0.7574556222930551,0.9280874368087815,-0.24697299301624298,0.49618449807167053,48.2364200592041
23,0.16727693875885527,0.8532500000000002,0.45560552844073116,,,,,,,1.631077766418457,4.5299529460862686e-08,3.3631300926208496,1.0633468718879158e-06,2.847821092605591,27.890631675720215,0.015993274748325348,0.01250552386045456,0.01813790202140808,0.11992227286100388,0.00016085004789054836,2.5314791202545166,0.8644196199439466,1.031569955998033,0.45560553669929504,0.4255710244178772,31.019693756103514,1.8334845304489136,2.8610228852699038e-08,3.4036850929260254,0.0018067359924316406,2.830550956726074,25.989311599731444,0.017659230157732964,0.015229939483106136,0.022880161181092262,0.13679221272468567,-0.0012129630929557321,3.1968278884887695,0.8415657122433186,1.02428821684752,0.45560553669929504,0.4255710244178772,27.033576583862306
24,4.16601970215156,0.815,0.12133179035501711,,,,,,,1.7257894277572632,7.1525572131747595e-09,1.3450456857681274,0.0,2.848891592025757,6.321943950653076,0.016259292140603065,0.011271669529378414,0.01652466133236885,0.12227227538824081,-0.001376601436611935,2.3120667934417725,0.7591191358398646,0.9583368850913393,0.12133179605007172,0.48119521141052246,2.6158348083496095,2.393885374069214,7.1525572131747595e-09,2.748143196105957,0.0001734185207169503,2.830240035057068,7.236080980300903,0.018869152292609215,0.016319887712597847,0.024631960317492485,0.14046083390712738,-5.3076744450653024e-05,2.093811273574829,0.6558844787441194,0.8482647650056063,0.12133179605007172,0.48119521141052246,7.236839723587036
25,1.3050992012901677,0.8262499999999998,0.5832853620751678,,,,,,,1.5523523092269897,2.38418573772492e-09,4.591086387634277,0.0,2.8490861892700194,41.141729736328124,0.016213349997997284,0.009444832801818848,0.015459230169653893,0.1232212632894516,0.0012323303055017832,2.0950326919555664,0.8013974296860397,0.9560353226910853,0.583285391330719,0.6706365346908569,66.48889465332032,2.2469847202301025,1.907348590179936e-08,5.430001258850098,0.00041864634840749204,2.8302143812179565,39.09841804504394,0.019570061936974525,0.017445994541049004,0.025925997644662857,0.14183872938156128,0.00014794510681530592,2.1710920333862305,0.746306075565517,0.9425280600928764,0.583285391330719,0.6706365346908569,67.21187591552734
26,0.3061796632311427,0.7047500000000001,0.49067410743394324,,,,,,,1.8200531005859375,6.914138594993346e-08,3.240208148956299,0.0005501055857166648,2.8493202209472654,19.935788917541505,0.01630518212914467,0.008060909807682037,0.015657905489206314,0.12516790628433228,-1.4574530794675412e-06,2.2555508613586426,0.7127011677250266,0.9085571528331534,0.49067410826683044,0.48237985372543335,22.150400924682618,2.5944201946258545,4.76837147544984e-09,3.480531692504883,0.0011459875386208296,2.83097620010376,18.76537494659424,0.019344566389918327,0.017591310665011406,0.025709813460707664,0.14246036112308502,-0.000797481042332926,3.041170120239258,0.7911617005243897,0.9570463372449474,0.49067410826683044,0.48237985372543335,20.21040496826172
27,16.371098993154128,0.72075,-0.21443611577415045,,,,,,,3.30123233795166,-3.1590460025654465e-08,2.01865553855896,0.00042785407276824117,2.849956917762756,31.824317741394044,0.016030538827180862,0.0070557058788836,0.014824475161731243,0.12645307183265686,-0.0005740431548616698,2.8719685077667236,0.7265998133271933,0.9044064790464603,-0.2144361138343811,0.4481991231441498,28.143115043640137,3.3119754791259766,1.3113021779531664e-08,3.2323551177978516,0.0011383199598640203,2.831473875045776,29.993673896789552,0.01928839460015297,0.018639933317899704,0.026789141818881035,0.14267103374004364,-0.00042700600731766515,2.3547284603118896,0.8394570273160934,0.9998185372836671,-0.2144361138343811,0.4481991231441498,28.151515007019043
28,0.07209587596065964,0.9164999999999999,0.9806027792019135,,,,,,,1.194993257522583,4.76837147544984e-09,7.290926456451416,5.958080237178365e-06,2.8505750417709352,61.22722206115723,0.014720704406499863,0.005898573435842991,0.013665511272847652,0.12726737558841705,0.0002609835852634745,2.5761666297912598,0.7300694776419551,0.9601787455108883,0.9806028008460999,0.44431397318840027,138.3661865234375,1.2297102212905884,6.318092005130893e-08,7.300567150115967,0.0,2.8313782691955565,62.78617172241211,0.019501520320773125,0.019548939540982246,0.027788273990154266,0.14291852712631226,0.00034461247359303117,3.674001932144165,0.8011433606222272,1.0169287993486569,0.9806028008460999,0.44431397318840027,129.36913604736327
29,0.12713453872735223,0.446,-0.20318725924312658,,,,,,,2.983647584915161,1.2636184010261786e-07,0.9750317931175232,0.0005441164830699563,2.849821162223816,30.716744422912598,0.014001690782606602,0.005431804805994034,0.013330206274986267,0.12763811647891998,-0.00024663984403048287,2.859888792037964,0.8451516160275787,1.070552694795229,-0.2031872570514679,0.23996354639530182,21.13374271392822,2.2273380756378174,-5.877017770217208e-07,0.7793387174606323,0.00012286186392884701,2.831341361999512,34.05708045959473,0.01980537921190262,0.019894421100616455,0.028277773410081863,0.14303773641586304,2.4240016898602336e-06,2.0954084396362305,0.7094285454973579,0.8955419227302445,-0.2031872570514679,0.23996354639530182,25.71025905609131
30,0.09779456957842775,0.7567500000000001,0.6118856513783268,,,,,,,1.1705619096755981,5.4836274188119205e-08,4.693123817443848,0.0,2.849076008796692,29.80076789855957,0.014367559924721718,0.005847776308655739,0.013307304121553898,0.12786509096622467,7.884120939678496e-05,2.242565631866455,0.8102127576619387,0.9721204548708878,0.6118856072425842,0.35385099053382874,42.23292350769043,1.3059449195861816,-4.2915345943583816e-08,4.771806240081787,0.0013817644212394953,2.8308340549468993,28.72898750305176,0.020070800557732582,0.02021779678761959,0.028801746666431427,0.143032044172287,-0.001298515328962857,3.175377368927002,0.837930459305644,1.0513623021356997,0.6118856072425842,0.35385099053382874,39.94637222290039
31,8.273201890527114,0.8910000000000001,-0.19005360076800928,,,,,,,2.024972915649414,-1.3113022134803032e-07,4.213404655456543,4.76837147544984e-09,2.849011850357056,35.8724983215332,0.014509468339383602,0.006106160115450621,0.013360909186303616,0.1279873251914978,2.5667786064786924e-05,2.4701650142669678,0.7726886438392103,0.9484423355354583,-0.19005361199378967,0.7192784547805786,55.017655563354495,2.156982183456421,-3.33786012163273e-08,5.048147201538086,0.0006192779401317239,2.8302327156066895,45.33061485290527,0.020178701728582382,0.02102574333548546,0.029785841703414917,0.1430235058069229,0.0003895553384495543,2.7449071407318115,0.8260193284228444,1.0209998564283107,-0.19005361199378967,0.7192784547805786,75.35299911499024
32,0.034884821122699444,0.94975,0.5329087446468097,,,,,,,1.021022081375122,-8.344650304081824e-09,4.637763023376465,3.6978722164349165e-06,2.848932957649231,22.559524154663087,0.014606403186917305,0.006132884416729212,0.013414677232503891,0.12801174819469452,-0.001435320043469801,3.144528388977051,0.8384047149587422,1.090755512653112,0.5329087376594543,0.26059308648109436,32.309994316101076,1.2433100938796997,-1.4305114426349519e-08,4.379344463348389,1.907348590179936e-08,2.8297718286514284,22.746773719787598,0.019963297992944717,0.020845457911491394,0.029493102803826332,0.14326390624046326,-0.0034499381040220102,2.2536962032318115,0.7762748170644045,0.9049785701596967,0.5329087376594543,0.26059308648109436,28.75407600402832
33,1.1475690922230115,0.92675,0.26106154242758456,,,,,,,1.5547088384628296,-1.4305114426349519e-08,2.5256147384643555,0.010685691609978676,2.8466734170913695,1.3130358934402466,0.013197769410908222,0.0049330200999975204,0.011886908672749996,0.12909549474716187,-0.0034561548803175414,2.715768814086914,0.7944115766882897,0.975033928629384,0.26106154918670654,0.42296481132507324,6.2544426918029785,2.8857123851776123,0.0,3.057025194168091,0.0,2.8301612615585325,4.600354099273682,0.01913597621023655,0.018215985968708992,0.02591368369758129,0.1442626714706421,-0.005910519529133751,3.342388868331909,0.7247788296639919,0.9162842249142148,0.26106154918670654,0.42296481132507324,9.108696556091308
34,61.396334788783044,0.8075,-0.08303051735442603,,,,,,,3.49438214302063,0.0,2.9746906757354736,0.012835321016609669,2.836376929283142,22.937980270385744,0.014475042931735516,0.005928317084908485,0.020204951986670494,0.13480141758918762,0.0004469238471356274,2.63932466506958,0.7938122580759227,0.9900984264450367,-0.08303052186965942,0.5545772314071655,17.052548027038576,5.287126064300537,-1.2159347306806012e-07,2.114929676055908,0.0025992656592279673,2.8322458982467653,24.615320014953614,0.01690126210451126,0.012294157408177853,0.01874513365328312,0.1475553810596466,0.00028708076541050787,2.595369338989258,0.7008057897724211,0.861644795933826,-0.08303052186965942,0.5545772314071655,15.02656011581421
35,7.93239106281994,0.653,-0.004113579800860807,,,,,,,2.433164596557617,-2.8610228852699038e-08,3.9171078205108643,0.0006566190859302878,2.8300478935241697,11.638068103790284,0.019962355494499207,0.006240624934434891,0.027708956971764565,0.15120328962802887,-0.0023154659557622637,3.161384344100952,0.8455742410384118,1.1104476807382706,-0.004113578703254461,0.5277870297431946,15.135881614685058,1.9128589630126953,-2.1457672971791908e-08,3.014681577682495,0.0,2.8327171087265013,12.005677604675293,0.015375051647424698,0.008209816180169582,0.014810202643275261,0.15194688737392426,-3.3830285035962857e-05,2.6604323387145996,0.821662995107472,1.0162783506850852,-0.004113578703254461,0.5277870297431946,11.751279640197755
36,0.516165084677692,0.8265,0.14378512953002903,,,,,,,2.2354423999786377,3.5762786065873797e-09,3.2208235263824463,2.8610228852699038e-08,2.8261463165283205,6.6077672958374025,0.023022418841719627,0.005702183581888676,0.03174271807074547,0.1591619998216629,-0.000682749153988027,2.8789560794830322,0.8371186709403992,1.064810996171147,0.14378511905670166,0.29002007842063904,9.973292922973632,1.4655168056488037,-2.3841858265427618e-08,2.129567861557007,4.1081904782913625e-05,2.8312928676605225,5.77978367805481,0.01578620634973049,0.007024616468697786,0.014665540307760239,0.15427155792713165,-0.00023701274256016092,2.2396352291107178,0.6568154984107241,0.8192839909161985,0.14378511905670166,0.29002007842063904,5.110738277435303
37,1.7872675524755974,0.9149999999999998,0.03226780470595767,,,,,,,2.514871597290039,4.0531158873591266e-08,3.199772834777832,0.0,2.8227124214172363,12.500553703308105,0.025107452645897865,0.006734718568623066,0.03400640934705734,0.16192901134490967,-0.0005253533092616891,2.462599277496338,0.8459109011292457,1.0305485024794476,0.032267797738313675,0.5400651693344116,12.66294527053833,2.7404472827911377,-1.5497207073167374e-08,3.2788126468658447,0.0,2.827990174293518,10.145357799530029,0.016585947945713997,0.0060930559411644936,0.014077764004468918,0.1555456817150116,-0.00036891627521260515,2.4183382987976074,0.7252102697826922,0.9319236993871044,0.032267797738313675,0.5400651693344116,12.136581134796142
38,54.77488886487152,0.59325,-0.06253244062565935,,,,,,,1.6202409267425537,-6.19888282926695e-08,2.7999958992004395,0.0030712366569787264,2.820350933074951,22.72141056060791,0.02607974410057068,0.007959460839629173,0.03419472277164459,0.16367550194263458,-0.0019023029976523275,2.9160678386688232,0.8041725543886423,1.0101511176907692,-0.0625324472784996,0.5912173390388489,19.388605308532714,2.1316356658935547,-4.76837147544984e-09,3.6358518600463867,3.470659430604428e-05,2.8242010831832887,17.701840019226076,0.017673134803771973,0.005876572337001562,0.01424263697117567,0.15618866682052612,-3.454899746415663e-05,2.463742733001709,0.7527397606149315,0.9607534045303024,-0.0625324472784996,0.5912173390388489,20.701235198974608
