episode,global_step,fading_model,control_mode,user_mobile,use_los_model,observation_mode,normalize_observations,enable_energy_harvesting,observation_has_eh,enable_ntn,satellite_altitude_km,epsilon,episode_reward_bps_step,avg_shaped_reward,avg_R_legit_mbps,avg_R_eve_mbps,avg_R_sec_mbps,episode_secrecy_mbits,avg_energy_j,avg_jammer_power_w,steps,relay_path_m,jammer_path_m,relay_displacement_m,jammer_displacement_m,final_d_UR_m,final_d_RB_m,final_d_UE_m,final_d_JE_m,rolling20_avg_R_sec_mbps,rolling100_avg_R_sec_mbps,convergence_gap20_100_mbps
72,14400,rician,velocity,False,False,full,True,False,False,False,500.0,0.65802375,1119.4479430567092,5.597239715283546,9.228832519742236,4.3731997531263715,6.602747453606665,132.0549490721333,2.752607153339765,0.29,200,101.67897551445665,76.5048519119658,87.65272532448004,39.87135762381629,132.52665703158897,513.5984497377443,804.1604198666631,484.3491355995174,5.114684639826452,4.907771037458561,0.2069136023678908
73,14600,rician,velocity,False,False,full,True,False,False,False,500.0,0.6532737500000001,894.1438263445887,4.4707191317229436,8.034698625486259,6.3227864870673764,4.771730756082908,95.43461512165818,2.708241302315205,0.23125,200,94.68975332701457,73.56906030346904,72.35677019740358,47.99765660751933,756.6991262722014,331.79425276284906,806.1570430715998,464.0110961991072,5.037954249780766,4.905907471960264,0.13204677782050211
74,14800,rician,velocity,False,False,full,True,False,False,False,500.0,0.6485237500000001,465.21439112133737,2.326071955606687,7.93371641394397,10.683204866696014,2.8177523926983947,56.355047853967896,2.6825741830338825,0.2175,200,71.19189685757298,83.27846555588191,49.03263303009365,26.64323921257132,818.1113839829768,586.8623158327,108.37222587350138,385.0731647548403,5.0112341189546425,4.877689160078346,0.13354495887629625
75,15000,rician,velocity,False,False,full,True,False,False,False,500.0,0.64377375,1072.3895761530916,5.361947880765459,9.168414353206728,5.456282780180816,5.739233174305153,114.78466348610306,2.9494983437375835,0.28125,200,135.75993057067902,110.10011332290398,130.68137198486494,29.520042665680695,309.5141150157686,390.4649986940926,591.8259736269941,854.319724370926,5.069749465978658,4.88917641360137,0.18057305237728816
76,15200,rician,velocity,False,False,full,True,False,False,False,500.0,0.63902375,641.1927118532707,3.2059635592663533,8.77407606243798,8.168997997454554,3.523597534978506,70.47195069957012,2.885217824625787,0.28625,200,92.24676253400297,129.78634334602867,52.099977317369124,101.38274036969001,424.06443268030665,244.49480835636427,150.91500559890582,812.3220798583221,4.992668243094671,4.8712082704615955,0.12145997263307517
77,15400,rician,velocity,False,False,full,True,False,False,False,500.0,0.63427375,756.0027509239508,3.7800137546197536,8.354171165547353,7.618925871219814,4.180225563169126,83.6045112633825,2.8797621580152093,0.23,200,97.17150376076592,119.79701829742531,41.811095865724965,73.75924572240736,634.3368539562478,481.7683292872212,534.2652008888588,840.8472059140233,5.014876255710791,4.862234469068187,0.15264178664260442
78,15600,rician,velocity,False,False,full,True,False,False,False,500.0,0.6295237499999999,719.0498087848168,3.5952490439240843,8.150392727104414,8.722675836586372,3.996037371790988,79.92074743581976,2.703393892230318,0.18625,200,92.27691869293888,80.9224968768911,14.848946847151199,30.04538256405427,722.4031655765446,407.63528410890007,552.9531891892609,163.04368302859137,4.961037198060604,4.851129378077453,0.10990781998315047
79,15800,rician,velocity,False,False,full,True,False,False,False,500.0,0.62477375,843.0120727827166,4.215060363913583,7.844198508507117,4.952934247521531,5.348478437174184,106.96956874348369,2.7077869694725076,0.24875,200,67.38864111669946,87.4911667651175,36.90477611582457,36.06330874943674,873.6384005682045,509.99743011715475,901.5028526021564,177.43149787429442,5.034535878930806,4.857424935787539,0.17711094314326736
80,16000,rician,velocity,False,False,full,True,False,False,False,500.0,0.62002375,904.0691296806847,4.520345648403423,8.863053101551428,6.971372196604158,4.89061726415977,97.81234528319543,2.848694824727876,0.185,200,108.49562175614777,113.75687942642081,94.72055457545231,47.504409160370855,385.46763191126115,415.51010022613366,905.4334560991691,57.82111379876738,4.99170135123075,4.857839839892192,0.13386151133855861
81,16200,rician,velocity,False,False,full,True,False,False,False,500.0,0.6152737500000001,820.6102923988775,4.103051461994387,8.416267689679234,7.533679176574266,4.565574064238509,91.3114812847702,2.6802056454468355,0.2175,200,65.50216964654211,92.35055262281466,20.286024129175757,17.221919360745915,530.770276537149,565.4014214216736,535.2515963772352,420.97933557936176,4.928513076851047,4.854231620439677,0.07428145641137007
82,16400,rician,velocity,False,False,full,True,False,False,False,500.0,0.61052375,1145.175510965869,5.725877554829346,8.475781891322788,4.475937761386449,6.038100816647661,120.76201633295321,2.777952078046087,0.295,200,99.45526878632802,91.79450077270731,78.32218677560651,40.44663349867173,573.1718785335042,276.5244095915212,755.0042594727889,373.8775336514778,4.982077849374514,4.868669049661726,0.11340879971278817
83,16600,rician,velocity,False,False,full,True,False,False,False,500.0,0.60577375,987.0981360573927,4.935490680286963,8.98730499150025,6.565491898218197,5.241593485159565,104.83186970319132,2.7871454451254,0.23375,200,102.36783899651164,90.67060894555587,54.10338129292903,66.07438568695765,344.8551993864905,431.2122059459566,816.284454738142,358.5821243608262,4.953438773361304,4.873162115149651,0.08027665821165275
84,16800,rician,velocity,False,False,full,True,False,False,False,500.0,0.60102375,1255.880907535741,6.279404537678705,9.70505975163202,4.607929169779517,6.614534095237646,132.29068190475292,2.973165343135028,0.29375,200,132.87479836672478,119.07571104058486,46.98172685719389,105.45917289854977,185.81661749126948,321.94630265922694,689.6615403050291,935.3668956087424,5.014766364180649,4.893892733960223,0.12087363022042563
85,17000,rician,velocity,False,False,full,True,False,False,False,500.0,0.59627375,818.2189254413764,4.091094627206882,8.117336100988593,7.152772425582678,4.3818740635459585,87.63748127091917,2.6594022906205197,0.22125,200,79.69737678931902,78.71192144261263,9.062382451373452,62.12496525150041,717.9227492295576,291.0179902943217,808.8872249050327,390.57011710628757,4.9808879039396405,4.887868984896526,0.09301891904311432
86,17200,rician,velocity,False,False,full,True,False,False,False,500.0,0.59152375,891.7162444875396,4.458581222437698,7.763081858963486,5.677048342017894,4.793976243749724,95.87952487499449,2.7031100215907293,0.2275,200,92.26456476314519,75.02433509000015,50.705178949682505,24.66293128838747,858.6364498598009,436.83990470629107,1104.1033260314528,390.79598243809573,4.986395948366109,4.88677720883668,0.09961873952942923
87,17400,rician,velocity,False,False,full,True,False,False,False,500.0,0.5867737500000001,736.3225795100759,3.6816128975503797,9.13745686007665,9.172960040343728,4.254279698227879,85.08559396455759,2.7871729254564475,0.165,200,102.21961843033452,94.08065165970609,29.39315123895367,15.615265782249285,371.30428598867803,327.1034957071445,530.1842401756761,139.82749670279267,4.939415425719561,4.879507122507843,0.05990830321171803
88,17600,rician,velocity,False,False,full,True,False,False,False,500.0,0.5820237500000001,805.77682016593,4.02888410082965,8.101987236977896,5.6812354606136335,4.969913598410312,99.39827196820626,2.7826116114274693,0.2775,200,97.11081446925033,58.890266842888536,67.89456830272235,30.991054624692776,792.233690542537,505.33468018887964,699.3712426344503,846.6903192781766,4.8510485452234775,4.880534468824917,0.02948592360143909
89,17800,rician,velocity,False,False,full,True,False,False,False,500.0,0.57727375,1081.902232269858,5.40951116134929,9.787938822038347,6.556918147328926,5.993800306539909,119.87600613079817,2.764924930385815,0.22,200,105.78274348255654,80.47628363710699,61.83785893925557,14.634250258644064,228.19429809265054,228.29509179208785,540.5005081607284,232.32654347273044,4.940337627166323,4.893043073743063,0.047294553423260055
90,18000,rician,velocity,False,False,full,True,False,False,False,500.0,0.57252375,956.7703173425924,4.783851586712962,8.971236505662617,7.318728345554193,5.109603057809807,102.19206115619613,2.817005735729943,0.2325,200,107.38414031632189,80.59532043749388,81.71484499461219,33.95361410241573,399.73540030015806,463.8953863221022,486.74176088700324,281.4128465425496,4.956517766592984,4.895449295788249,0.06106847080473443
91,18200,rician,velocity,False,False,full,True,False,False,False,500.0,0.56777375,1003.5599334727925,5.017799667363962,9.53882090005824,7.115131624648314,5.340841080432433,106.81682160864867,2.916748384847549,0.2125,200,130.11419534513766,101.11194323713255,87.07692318329381,67.70331349677978,221.6875284361871,318.40137000357186,713.6965664146529,213.69226888285635,4.958725522898256,4.900343711004119,0.058381811894136604
92,18400,rician,velocity,False,False,full,True,False,False,False,500.0,0.5630237499999999,715.7543181853717,3.5787715909268587,8.05942105781558,7.132772684979474,4.6929382057345865,93.85876411469174,2.9654162865144382,0.27,200,109.39369717736753,125.68969274969024,26.27094508609142,33.827481844272896,778.9904195514785,251.09046559319466,294.30336390233964,319.9842105397519,4.8632350605046515,4.898089303338146,0.03485424283349481
93,18600,rician,velocity,False,False,full,True,False,False,False,500.0,0.55827375,1111.4835988751727,5.5574179943758635,9.355274038304119,6.312201152180911,5.856983225931073,117.13966451862144,2.7329979124946266,0.2975,200,90.74348241015157,91.42490955752247,52.06635111999272,4.82980390807178,290.5512407434521,286.7270805245075,194.2093454708741,295.6400113454663,4.91749768399706,4.908399990677855,0.009097693319205291
94,18800,rician,velocity,False,False,full,True,False,False,False,500.0,0.5535237500000001,724.1614676878064,3.620807338439032,7.907814807386036,5.975982110566096,4.86792424729093,97.35848494581862,2.74137321889912,0.25375,200,75.87202086279235,91.24451943794735,33.452000557683114,28.144723245955273,843.626672128302,492.62465226803397,706.3527968803071,361.2857057590032,5.020006276726686,4.9079693976631,0.11203687906358617
95,19000,rician,velocity,False,False,full,True,False,False,False,500.0,0.5487737500000001,619.2620554037611,3.0963102770188056,8.700967272760037,6.522622182441439,4.169441094985669,83.38882189971339,2.982878477651167,0.31375,200,140.35752159236216,80.01646198681797,113.11149067187486,6.045834967991705,408.3164950089334,188.70049160216888,255.14377041942484,1023.9160246791384,4.941516672760712,4.900195415529653,0.04132125723105862
96,19200,rician,velocity,False,False,full,True,False,False,False,500.0,0.54402375,990.6637378178698,4.953318689089349,8.972374282937919,6.255124658628799,5.278139993357993,105.56279986715985,2.866562901756908,0.24625,200,108.4041395201844,94.85888157806356,50.88647048558776,74.07082966339676,415.9747975749096,218.31295053859327,1034.9366208298495,393.53624546424106,5.029243795679686,4.904132338215365,0.12511145746432106
97,19400,rician,velocity,False,False,full,True,False,False,False,500.0,0.53927375,816.1996110041138,4.080998055020569,8.346465321109095,7.085995433458876,4.487703753148004,89.75407506296008,2.7600222751817047,0.22875,200,93.3257607633047,88.29556988402622,13.206262919541397,29.95095273469412,608.5915435453529,294.6363126076377,835.5471649589963,653.3002228241218,5.044617705178631,4.899839260018794,0.14477844515983662
98,19600,rician,velocity,False,False,full,True,False,False,False,500.0,0.53452375,1235.8825185273654,6.179412592636827,8.801970128642933,4.032563162003204,6.518113697615068,130.36227395230136,3.057637796938684,0.2925,200,127.79975031665161,123.70427776232056,83.94646129399749,28.464181358042687,508.19232066422944,61.18548306079267,738.2904960498769,344.38635669566247,5.170721521469834,4.916352264484063,0.25436925698577095
99,19800,rician,velocity,False,False,full,True,False,False,False,500.0,0.52977375,1166.961173056881,5.834805865284405,10.258790688744883,6.292902082223734,6.199115999813254,123.98231999626509,2.8342034430335956,0.28375,200,125.48250825913902,77.47937752131487,89.38128161600265,34.77043347183785,87.18651718258782,253.9039313423877,373.12714375459075,649.2720176262206,5.213253399601788,4.929309473931832,0.28394392566995563
100,20000,rician,velocity,False,False,full,True,False,False,False,500.0,0.52502375,-145.01197803603847,-0.7250598901801923,9.407678726188513,17.14792467996538,0.04604134290408915,0.9208268580817831,2.702800660642184,0.26,200,83.64744273083996,85.35067667969825,15.495803617874168,47.70206819799323,263.1462803004868,346.8572633471454,8.79935932920797,716.7851404093066,4.9710246035390036,4.880476792621555,0.09054781091744868
