algorithm,fading_model,mean_avg_rsec_mbps,mean_episode_secrecy_mbits,baseline_random_avg_rsec_mbps,baseline_greedy_avg_rsec_mbps,training_log_csv,model_path
dqn,rician,7.426850829904093,148.53701659808186,6.995000450737036,8.455113928452114,/Users/divyanshughosh/Downloads/Summer_Internship_2026/outputs/rl_channel_matrix_smoke/dqn_rician/dqn_training_log.csv,/Users/divyanshughosh/Downloads/Summer_Internship_2026/outputs/rl_channel_matrix_smoke/dqn_rician/dqn_qnet.pt
dqn,rayleigh,6.329074314939421,126.58148629878845,6.437185707021484,7.899214676827448,/Users/divyanshughosh/Downloads/Summer_Internship_2026/outputs/rl_channel_matrix_smoke/dqn_rayleigh/dqn_training_log.csv,/Users/divyanshughosh/Downloads/Summer_Internship_2026/outputs/rl_channel_matrix_smoke/dqn_rayleigh/dqn_qnet.pt
ddpg,rician,0.0001309561465788982,0.002619122931577964,6.995000450737036,8.455113928452114,/Users/divyanshughosh/Downloads/Summer_Internship_2026/outputs/rl_channel_matrix_smoke/ddpg_rician/ddpg_training_log.csv,/Users/divyanshughosh/Downloads/Summer_Internship_2026/outputs/rl_channel_matrix_smoke/ddpg_rician/ddpg_actor.pt
ddpg,rayleigh,0.0016373440430748347,0.0327468808614967,6.437185707021484,7.899214676827448,/Users/divyanshughosh/Downloads/Summer_Internship_2026/outputs/rl_channel_matrix_smoke/ddpg_rayleigh/ddpg_training_log.csv,/Users/divyanshughosh/Downloads/Summer_Internship_2026/outputs/rl_channel_matrix_smoke/ddpg_rayleigh/ddpg_actor.pt
