episode,global_step,fading_model,control_mode,user_mobile,use_los_model,observation_mode,normalize_observations,enable_energy_harvesting,observation_has_eh,enable_ntn,satellite_altitude_km,hidden_dim,epsilon,target_tau,episode_reward_bps_step,avg_shaped_reward,avg_R_legit_mbps,avg_R_eve_mbps,avg_R_sec_mbps,eval_R_sec_mbps,last_eval_R_sec_mbps,episode_secrecy_mbits,avg_energy_j,avg_jammer_power_w,steps,relay_path_m,jammer_path_m,relay_displacement_m,jammer_displacement_m,final_d_UR_m,final_d_RB_m,final_d_UE_m,final_d_JE_m,rolling20,rolling20_avg_R_sec_mbps,rolling100,rolling100_avg_R_sec_mbps,convergence_gap,convergence_gap20_100_mbps
11,2200,rayleigh,velocity,True,False,full,True,False,False,False,500.0,32,0.9994197083333334,0.005,912.9019640681715,4.564509820340858,8.703140667991553,6.607670627601274,4.880107207070557,,,97.60214414141113,2.5183370045832283,0.25625,200,57.25896050517521,41.18853743332548,17.82761577112647,14.475858149319055,381.11558329247254,112.43309654468209,392.24622565318793,626.9974863875051,4.812954407435785,4.812954407435785,4.812954407435785,4.812954407435785,0.0,0.0
12,2400,rayleigh,velocity,True,False,full,True,False,False,False,500.0,32,0.9993669305555556,0.005,685.5314934126553,3.4276574670632765,8.104551910237756,8.813896558222925,3.715206942062638,,,74.30413884125277,2.550032186777022,0.2325,200,59.35575106054988,56.838308205475805,27.145437520612333,32.72829568938221,556.2482788904563,402.002622519592,127.52024106100238,286.8776961541484,4.721475451988023,4.721475451988023,4.721475451988023,4.721475451988023,0.0,0.0
13,2600,rayleigh,velocity,True,False,full,True,False,False,False,500.0,32,0.9993141527777778,0.005,855.7424971016003,4.278712485508001,8.032285535539067,5.092278204501312,5.138690328087142,,,102.77380656174284,2.574630851217358,0.27375,200,45.084530607953724,70.17773853800851,21.099546591131414,14.84093207496995,481.8739107446536,626.3582235499526,680.970772287897,392.8794859265889,4.753568903995648,4.753568903995648,4.753568903995648,4.753568903995648,0.0,0.0
14,2800,rayleigh,velocity,True,False,full,True,False,False,False,500.0,32,0.999261375,0.005,942.0951173911836,4.710475586955918,8.264727868619085,4.5820867016591444,5.750338023284173,,,115.00676046568346,2.527886207582173,0.265,200,41.04794396040855,52.913014489376565,12.746706567301842,28.258432604881193,470.4301302538262,341.42052736151265,865.6100333387056,300.27789628375405,4.824766698230542,4.824766698230542,4.824766698230542,4.824766698230542,0.0,0.0
15,3000,rayleigh,velocity,True,False,full,True,False,False,False,500.0,32,0.9992085972222222,0.005,957.2405597917215,4.786202798958607,9.206197522609168,6.64292868674626,5.191841801610361,,,103.83683603220724,2.523176953553666,0.24625,200,59.88025340335923,38.5215323901781,41.548830644384495,25.866819555291734,134.27483370880176,402.2668511418711,583.4604475812188,718.0040548713575,4.849238371789197,4.849238371789197,4.849238371789197,4.849238371789197,0.0,0.0
16,3200,rayleigh,velocity,True,False,full,True,False,False,False,500.0,32,0.9991558194444444,0.005,1044.4373885104387,5.222186942552193,8.869461674043746,6.0366227778861035,5.504363213549981,,,110.08726427099963,2.5319040335242073,0.2375,200,58.70534618425236,45.64044644315628,8.87405315759851,7.233218238587513,260.793559545501,403.7554437689583,539.0710454937831,272.98064467330363,4.890183674399246,4.890183674399246,4.890183674399246,4.890183674399246,0.0,0.0
17,3400,rayleigh,velocity,True,False,full,True,False,False,False,500.0,32,0.9991030416666666,0.005,908.0622423537912,4.540311211768956,9.378859371559297,7.847061097309104,4.834078231238043,,,96.68156462476087,2.516122432650194,0.26375,200,46.521680413087914,46.58192657473307,10.244991063735204,21.456239956675095,110.93027502824269,425.01712726107314,175.11747786478523,385.77803592388443,4.886883354213293,4.886883354213293,4.886883354213293,4.886883354213293,0.0,0.0
18,3600,rayleigh,velocity,True,False,full,True,False,False,False,500.0,32,0.9990502638888888,0.005,1131.4002581176053,5.657001290588027,9.437270239413285,5.922824760517461,5.935129133373685,,,118.7025826674737,2.5487664178147638,0.25875,200,61.320297527498035,52.43166669709492,19.951990853792292,33.0635117148,233.14162260134037,220.0739515733929,640.9206854237709,198.93622226483288,4.945119230833315,4.945119230833315,4.945119230833315,4.945119230833315,0.0,0.0
19,3800,rayleigh,velocity,True,False,full,True,False,False,False,500.0,32,0.9989974861111112,0.005,668.5105096676771,3.3425525483383853,8.51138249844043,6.534087615890977,4.5799205624329735,,,91.59841124865947,2.511287080713528,0.23875,200,53.23422104975044,37.376808968930916,36.755356883462184,10.194543391912163,346.75626264562175,548.9478884834266,711.0604468224134,937.005404255236,4.925898248285929,4.925898248285929,4.925898248285929,4.925898248285929,0.0,0.0
20,4000,rayleigh,velocity,True,False,full,True,False,False,False,500.0,32,0.9989447083333334,0.005,891.9244314471317,4.459622157235659,9.370254494195677,6.208329378310867,5.608070970292483,,,112.16141940584968,2.625559874048003,0.24625,200,73.76251068098817,42.06911303850943,40.72490958124199,8.136333810958707,142.1309144871701,236.96639198213956,496.27721303637026,453.92434194373703,4.960006884386257,4.960006884386257,4.960006884386257,4.960006884386257,0.0,0.0
21,4200,rayleigh,velocity,True,False,full,True,False,False,False,500.0,32,0.9988919305555556,0.005,599.787092175199,2.9989354608759946,7.418201723888952,7.493778816338661,3.4598200375053643,,,69.19640075010727,2.5321728221145126,0.23,200,56.405167299922304,53.43256867711441,23.049240610625116,34.863434430660824,934.9146077742665,589.0423771069362,605.9495736344454,833.2864732097379,4.916287652431262,4.916287652431262,4.888569415487167,4.888569415487167,0.027718236944095587,0.027718236944095587
22,4400,rayleigh,velocity,True,False,full,True,False,False,False,500.0,32,0.9988391527777778,0.005,751.3506207487978,3.756753103743989,9.167427944525361,8.096747679906972,4.404679488746589,,,88.09358977493179,2.568325118282578,0.2375,200,58.8116454893309,58.31185101334225,34.23050337649108,42.55404206241935,77.48456167102219,503.4037867711726,288.60617336205894,687.2307699605457,4.9228248969279695,4.9228248969279695,4.866574418817141,4.866574418817141,0.05625047811082862,0.05625047811082862
