episode,agent,critic_loss,actor_loss,critic_grad_norm,actor_grad_norm,reward_mean,reward_std
3,bs_beamformer,50.50191879272461,0.0,1088.338134765625,0.0,6.92609977722168,0.19151408970355988
3,uav_trajectory,17437.35546875,0.0,443232.1875,0.0,6.923926830291748,0.19492430984973907
3,jammer_beamformer,60.703182220458984,0.0,1064.3045654296875,0.0,6.934171676635742,0.17810961604118347
4,bs_beamformer,29.546056747436523,-8.326539039611816,818.8963012695312,19.970428466796875,6.930068492889404,0.18536213040351868
4,uav_trajectory,9493.7529296875,38.66062545776367,332733.3125,0.5982257723808289,6.931215286254883,0.1806870698928833
4,jammer_beamformer,38.16635513305664,-3.269138813018799,841.7295532226562,24.027530670166016,6.938413619995117,0.16974900662899017
5,bs_beamformer,16.934995651245117,0.0,615.3193969726562,0.0,6.916810512542725,0.20667876303195953
5,uav_trajectory,2697.709716796875,0.0,175160.609375,0.0,6.931546211242676,0.19026422500610352
5,jammer_beamformer,21.656448364257812,0.0,629.2504272460938,0.0,6.926468849182129,0.20019111037254333
6,bs_beamformer,6.549310207366943,-7.5741496086120605,390.488037109375,12.228212356567383,6.917983055114746,0.20529615879058838
6,uav_trajectory,530.4207153320312,115.61723327636719,79294.625,0.16866347193717957,6.927977085113525,0.19644968211650848
6,jammer_beamformer,10.700749397277832,-1.7514634132385254,437.69989013671875,23.45807647705078,6.92064094543457,0.20615307986736298
7,bs_beamformer,1.227100133895874,0.0,143.51451110839844,0.0,6.921818256378174,0.19777671992778778
7,uav_trajectory,738.2208251953125,0.0,92101.4453125,0.0,6.914515018463135,0.21017329394817352
7,jammer_beamformer,5.052825927734375,0.0,293.6912536621094,0.0,6.932115077972412,0.1901496797800064
8,bs_beamformer,1.11869478225708,-7.225616931915283,138.3670196533203,8.644660949707031,6.920544147491455,0.20026083290576935
8,uav_trajectory,1904.0626220703125,136.40756225585938,147972.21875,1.1073440313339233,6.937069416046143,0.18095988035202026
8,jammer_beamformer,2.138115882873535,-1.9469152688980103,181.83506774902344,19.72026824951172,6.90952730178833,0.2245670109987259
9,bs_beamformer,2.730546712875366,0.0,236.08560180664062,0.0,6.922134876251221,0.19407469034194946
9,uav_trajectory,2567.212158203125,0.0,170308.09375,0.0,6.920538902282715,0.1955261379480362
9,jammer_beamformer,0.9584336280822754,0.0,107.47918701171875,0.0,6.932045936584473,0.18242964148521423
10,bs_beamformer,4.4375786781311035,-8.08636474609375,298.31024169921875,6.595788955688477,6.917217254638672,0.2129800170660019
10,uav_trajectory,2248.999755859375,121.0350341796875,159148.875,0.6878586411476135,6.919985771179199,0.1880090981721878
10,jammer_beamformer,1.5220699310302734,-3.3184423446655273,139.17015075683594,14.918140411376953,6.928951740264893,0.18135051429271698
11,bs_beamformer,4.685790061950684,0.0,312.5902099609375,0.0,6.912647247314453,0.1920442432165146
11,uav_trajectory,1329.574462890625,0.0,121660.6953125,0.0,6.908541679382324,0.18809719383716583
11,jammer_beamformer,2.632369041442871,0.0,192.6946258544922,0.0,6.917486667633057,0.1817721128463745
12,bs_beamformer,4.137779235839844,-8.069631576538086,295.8781433105469,4.3727946281433105,6.889423847198486,0.23724110424518585
12,uav_trajectory,408.9580993652344,88.87345123291016,66352.21875,0.007647262886166573,6.904880523681641,0.2026182860136032
12,jammer_beamformer,3.5957765579223633,-3.9357621669769287,232.03350830078125,14.48854923248291,6.896346569061279,0.1969558596611023
13,bs_beamformer,2.5186924934387207,0.0,229.32249450683594,0.0,6.864903926849365,0.27282193303108215
13,uav_trajectory,104.49889373779297,0.0,32015.5078125,0.0,6.914155960083008,0.17897199094295502
13,jammer_beamformer,3.5530917644500732,0.0,228.70066833496094,0.0,6.885932445526123,0.22943797707557678
14,bs_beamformer,0.9219503998756409,-7.329092979431152,137.7960968017578,4.483297824859619,6.879356861114502,0.2221750169992447
14,uav_trajectory,304.12762451171875,62.15448760986328,56086.16796875,0.3200870156288147,6.910290718078613,0.1664363592863083
14,jammer_beamformer,2.851363182067871,-3.738536834716797,202.26815795898438,17.32819175720215,6.901978492736816,0.18882934749126434
15,bs_beamformer,0.2738012969493866,0.0,54.417476654052734,0.0,6.884853839874268,0.2111501395702362
15,uav_trajectory,637.4110107421875,0.0,81396.9296875,0.0,6.888730049133301,0.2375730574131012
15,jammer_beamformer,1.6973257064819336,0.0,146.4628143310547,0.0,6.892297744750977,0.2254776954650879
16,bs_beamformer,0.5433564186096191,-7.797503471374512,75.01570892333984,6.732651233673096,6.885717868804932,0.22247396409511566
16,uav_trajectory,774.2289428710938,63.14006805419922,90457.265625,0.0038435738533735275,6.88737154006958,0.20668856799602509
16,jammer_beamformer,0.826112687587738,-3.0667052268981934,76.29281616210938,16.38075828552246,6.894279479980469,0.19804444909095764
17,bs_beamformer,1.1793678998947144,0.0,139.42315673828125,0.0,6.885587692260742,0.2146049439907074
17,uav_trajectory,609.6292114257812,0.0,80663.5078125,0.0,6.887358665466309,0.1992190182209015
17,jammer_beamformer,0.5774868726730347,0.0,35.13570785522461,0.0,6.9142866134643555,0.14367179572582245
18,bs_beamformer,1.5406765937805176,-7.9459991455078125,167.64662170410156,7.162559509277344,6.891936302185059,0.18560898303985596
18,uav_trajectory,255.1557159423828,83.42414093017578,50986.21875,0.9355120658874512,6.8780083656311035,0.2267860770225525
18,jammer_beamformer,0.7917991876602173,-3.116851568222046,70.22267150878906,11.608551025390625,6.894134044647217,0.1915036141872406
19,bs_beamformer,1.353624939918518,0.0,158.15589904785156,0.0,6.861464500427246,0.25591641664505005
19,uav_trajectory,23.709705352783203,0.0,9859.9521484375,0.0,6.890186786651611,0.20527967810630798
19,jammer_beamformer,1.1465518474578857,0.0,101.10773468017578,0.0,6.883562088012695,0.20099474489688873
20,bs_beamformer,0.8140501976013184,-7.531080722808838,117.73201751708984,4.30662727355957,6.861604690551758,0.2643115222454071
20,uav_trajectory,171.09837341308594,106.52946472167969,41240.8515625,0.09781579673290253,6.895166397094727,0.18524467945098877
20,jammer_beamformer,1.1816787719726562,-3.3244552612304688,107.27867889404297,8.966107368469238,6.87877082824707,0.22093446552753448
21,bs_beamformer,0.5031468868255615,0.0,74.20433044433594,0.0,6.864916801452637,0.2281925529241562
21,uav_trajectory,424.38446044921875,0.0,66707.7734375,0.0,6.88107442855835,0.21867430210113525
21,jammer_beamformer,1.057077407836914,0.0,103.48006439208984,0.0,6.894305229187012,0.1621830314397812
22,bs_beamformer,0.2244257628917694,-7.844274520874023,28.25304412841797,5.4929704666137695,6.854875564575195,0.254611998796463
22,uav_trajectory,504.8368225097656,105.87267303466797,73271.4453125,0.3360890746116638,6.877135753631592,0.2379094809293747
22,jammer_beamformer,0.6935018301010132,-3.390866994857788,72.46887969970703,9.69679069519043,6.8767595291137695,0.21341565251350403
23,bs_beamformer,0.28292644023895264,0.0,71.6060562133789,0.0,6.857365131378174,0.23512348532676697
23,uav_trajectory,409.42852783203125,0.0,65318.7109375,0.0,6.868342399597168,0.2247866541147232
23,jammer_beamformer,0.4531745910644531,0.0,39.519691467285156,0.0,6.858664035797119,0.22169294953346252
24,bs_beamformer,0.6858474016189575,-8.02424430847168,107.31814575195312,7.519596099853516,6.8909406661987305,0.18740254640579224
24,uav_trajectory,166.72320556640625,87.0042953491211,40495.94140625,0.13868001103401184,6.8536787033081055,0.2662896513938904
24,jammer_beamformer,0.34318819642066956,-3.1906936168670654,20.707565307617188,9.43897819519043,6.8766188621521,0.21526992321014404
25,bs_beamformer,0.5026259422302246,0.0,96.49830627441406,0.0,6.878345489501953,0.20476660132408142
25,uav_trajectory,14.061502456665039,0.0,6175.43994140625,0.0,6.878749370574951,0.22793805599212646
25,jammer_beamformer,0.40506553649902344,0.0,46.49483871459961,0.0,6.853853702545166,0.248893141746521
26,bs_beamformer,0.27764570713043213,-7.567359447479248,67.51370239257812,6.7955241203308105,6.8781280517578125,0.21276919543743134
26,uav_trajectory,163.03109741210938,65.2454833984375,40339.2890625,0.0939338430762291,6.8656392097473145,0.24509121477603912
26,jammer_beamformer,0.4388531744480133,-3.2504312992095947,56.666202545166016,10.251225471496582,6.878350257873535,0.2039051651954651
