episode,avg_crb,avg_pd,avg_reward
40,1.4268302972813771,0.45593749999999994,-0.041504383735318104
41,0.08659508863562926,0.945625,0.6160714684682086
42,1177.4906083244198,0.56125,0.2426741961703704
43,0.08392920458544807,0.716875,0.6760987579549906
44,1404307.0551904812,0.8787499999999999,0.8809225158464689
45,0.07111445138179114,0.545,0.2896079952417751
46,0.04682451868770353,0.9578125,0.8956599681311005
47,1.0471271402468112,0.628125,0.48991887807520057
48,11.475060125198384,0.55,0.38561332361627626
49,0.30258636266141736,0.6621875,0.20729024659880388
50,0.04292875914147594,0.8853125000000001,0.628791187993175
51,0.03749323812250252,0.9181250000000001,0.7184519142201082
52,0.03606579210686558,0.8721875000000001,0.6505835002559377
53,0.8491325169008075,0.7631249999999999,0.529377455753606
54,0.14454854306599987,0.7334375,0.4995195526829459
55,0.08172043014885771,0.86625,0.45822888528873074
56,3.002631171197907,0.4359375,-0.3974153861406914
57,1300.5011587377562,0.5559375,-0.37028585670983005
58,1.1851059073960577,0.6121875,0.28189090777964954
59,0.1273414766295354,0.698125,0.3664240638185692
60,0.06788242402635725,0.7303124999999999,0.8427997828931091
61,0.022429694856529375,0.5956250000000001,0.6549676520583887
62,0.43939576820830634,0.8821875,0.8438438821954186
63,4.201651677524888,0.8012499999999999,0.15172944983748168
64,0.05384475609079592,0.3328125,0.22699234750155553
65,0.5044017566131191,0.7368750000000001,0.32213660837683794
66,4379.096046389014,0.7453125,0.0596431999869512
67,0.04319967341873461,0.5815625000000001,0.5474848176795455
68,0.06843623889367625,0.7659375,0.5855279076222288
69,4.742450058580993,0.8299999999999998,0.10956338859349946
70,0.19953846499347772,0.809375,0.5896781897434205
71,0.5233563798254963,0.7950000000000002,0.12824804188041272
72,58.68028315666186,0.8587500000000002,0.4625548433502262
73,0.04543854306101591,0.6959375,0.5990806849443103
74,1.7302445139395242,0.883125,0.4895807535511555
75,8.065059568388042,0.8159375000000001,0.40731269263711367
76,0.10531348287021214,0.8365625,0.6143239922001639
77,0.15446431692005486,0.7234375,0.7076144940291386
78,53.070617392957615,0.8034375,-0.5997345060732882
79,0.042895003092535425,0.6278125,0.48914108381261184
80,0.058484121736453676,0.9512499999999999,0.9427120667708546
81,0.10938618207580894,0.7484375,0.562277513256672
82,0.36250136248714426,0.8484375,0.3992192774646338
83,1.084999675700976,0.7125,0.23318800703592837
84,0.03348191060223028,0.6996874999999999,0.6305281880582894
85,64.97648165373778,0.6934374999999999,-0.3899733716393808
86,0.12345411009349365,0.8693750000000001,0.7078383250627837
87,29.41989474092056,0.7434375,0.003084943910195674
88,0.06505192588446503,0.5021875,0.3070234099288679
89,21.6870346758265,0.745,0.17631071493588843
90,0.06799041416875166,0.4021875,0.2801536050610651
91,0.1179368267226347,0.8278125,0.6918009263469388
92,0.08143465116259165,0.7678125,0.6059744967947669
93,0.09269057273003291,0.76875,0.7120500393973913
94,2.1890384787644583,0.8587499999999999,0.12604917019296735
95,0.05350020098495343,0.7825,0.5949991007960884
96,0.019441643654666906,0.804375,0.8180167601229715
97,1.8683287544074851,0.5209375,-0.39024133651187337
98,1.4805826692428323,0.7653125,0.2944507734864735
99,73.67081948668826,0.8590625,-0.07270254449508368
100,92.86190903147347,0.7746875000000001,-0.06273187313000719
101,0.5036123206884808,0.74375,0.2055814421008683
102,2.459506593379751,0.7371875,0.09844556330916557
103,0.5581884347731638,0.5715625,0.07034358303623423
104,13.20195515735287,0.6206250000000001,-0.012813422854472775
105,18.620052990462234,0.76875,0.40540359865529296
106,0.08265518570782489,0.7162499999999999,0.40763065240255764
107,1.8439477887831508,0.8081250000000001,0.19250070461541102
108,39.520529732754866,0.6699999999999999,0.20119352199720772
109,0.026066347557111347,0.5990624999999999,0.6578366636218694
110,5.897937020915468,0.8131250000000001,0.16797917924974418
111,0.6512781330380274,0.9106249999999999,0.3619024514926243
112,0.3511933682503912,0.8440625,0.28982915460365755
113,0.02253662290358066,0.786875,0.7881605859030462
114,27.957029357918664,0.7537499999999999,0.11295775790446483
115,3.9792356988855637,0.9384375,0.5466375912767537
116,2.383442300275347,0.5974999999999999,0.5615087417847517
117,2.005695320125653,0.8365625,0.24324952889727838
118,1270.0167829779014,0.6940625,0.40443025882179623
119,4594.8631717376675,0.629375,0.22038175234600543
120,0.017253750213181037,0.628125,0.7942444261328117
121,2.5005984109638186,0.5965624999999999,0.06522262756579125
122,0.30522106363315993,0.693125,0.19280768863979017
123,0.5220998914618328,0.9434375000000002,0.6739896949102959
124,0.12093213918536161,0.7734375,0.4062260976265731
125,1.2537196824322747,0.8009375000000001,0.233065275410691
126,0.46014993079666766,0.8215625,0.3344011272153048
127,0.022782363421196272,0.89625,0.8057532301335018
128,0.07327947590704639,0.9775,0.6722509311596576
129,63.64522807690025,0.9731250000000001,0.7784866125633749
130,8.074744892084578,0.8243749999999999,0.21958076441743576
131,36.392733617929416,0.7775000000000001,-0.24529726593551607
132,0.025411896612380545,0.9359375,0.887186126406528
133,0.43792350856582835,0.884375,0.4280861610097756
134,10.523589865366752,0.7659374999999999,0.0899460376156029
135,0.04904641040786435,0.7365625,0.5609613328733825
136,7.777117625500314,0.798125,0.10876110486693155
137,1.2426761285541137,0.8496875000000002,0.2948212571565508
138,0.15053700728853817,0.8431249999999999,0.8713536591392298
139,0.06061806475292455,0.6699999999999999,0.5699560467345407
140,0.034260929961251976,0.37593750000000004,0.4098298080184282
141,3.9448520367602598,0.7543749999999999,0.23568646654120914
142,0.02914795570606893,0.7221875,0.8686147709268084
143,609.0940275196647,0.72,0.5214308569930411
144,0.07981880794617066,0.7268749999999999,0.3857307366962748
145,2593.7008964482034,0.4878125,-0.24529204730322948
146,0.05395781322114548,0.6025,0.38424289063007366
147,7.1419753846712695,0.7137499999999999,0.25125685389909014
148,0.07103821372526145,0.6028125,0.30705442719907744
149,0.12551061178024273,0.7409375,0.4557218372296485
150,0.645596183746835,0.8074999999999999,0.6437351714015536
151,61.009909921478446,0.7565624999999999,0.6037527684056766
152,20.034632279188273,0.6075,0.41859751551606
153,0.05052455983261117,0.5246875,0.447478350157165
154,44.26248121887924,0.7196875,0.24841620181265425
155,40.29964184605673,0.5134375,-0.31709874460527926
156,5.415146277087495,0.9106249999999999,0.26560562961310524
157,0.07293050234892702,0.693125,0.5311061237804318
158,71.0953627408928,0.7428125,0.23995756303924018
159,0.02146923387750077,0.8728124999999999,0.8353689341608159
160,3.0120629011993874,0.859375,0.3656183374884923
161,0.4151787496218599,0.4625,-0.03614289496633466
162,0.23769285939689477,0.68,0.029808808904936514
163,0.5607198496827039,0.665625,0.14202613212208762
164,0.24486293939362022,0.9237499999999998,1.0816187706474334
165,0.06333985981815304,0.7928124999999999,0.6194590135252966
166,1.1018622125542503,0.8165625000000001,0.825500047017902
167,0.030456773689085524,0.766875,0.8471430782129499
168,1364.7576111316644,0.8009374999999999,-0.23795392538170806
169,0.32639240953722626,0.5349999999999999,0.1531495429335378
170,28.045317668341216,0.81875,0.40209413558477547
171,0.3141635616918327,0.640625,0.375443381779651
172,0.2364707529763627,0.7196875,0.3062492183212675
173,0.08975014642485774,0.7815624999999999,0.7619785907923677
174,1.2977974492917457,0.9637499999999999,0.6066466430996224
175,0.03790364563165868,0.7465625,0.6653354978981668
176,0.25699567774971305,0.7768750000000001,0.5233008153681216
177,0.16171373378047388,0.7943749999999999,0.5918894190420267
178,3.833578962755754,0.51375,-0.09308820707088925
179,0.17547361238962966,0.343125,0.30442568074824294
180,0.03060223192440293,0.9659375000000001,0.8937044089424301
181,151.79360095248794,0.779375,-0.4774341114397805
182,0.22797111172736523,0.95625,1.0370152997419169
183,3.0328731654693444,0.60875,0.016481305671520056
184,0.031755495173168065,0.7175,0.8795675171496775
185,0.5569055569408536,0.7387499999999999,0.2695029852947485
186,1.0222269460182056,0.9275,0.6686179676269569
187,273.20342797458756,0.8553124999999999,-0.14303008014524837
188,1.351398972447909,0.7853125000000001,0.5364693739112834
189,11.388967388215615,0.6790625,-0.826081888674144
190,2.274573594284211,0.8699999999999999,0.15297326336618178
191,2.2666910931118913,0.7681250000000001,0.35980603881666184
192,3517.9189767216167,0.8609375,0.3680874596234565
193,67.14283028908605,0.5887499999999999,-0.19590147117347195
194,0.5825964837274794,0.858125,0.9130045253887387
195,0.11325350030145187,0.91875,0.8533049176204553
196,6.1976418491284395,0.9140625,0.10413720157157653
197,50.91227040980361,0.8,0.28707931123267666
198,0.01855570044649545,0.7696875,0.9106644427930093
199,0.12894464405252157,0.6840624999999999,0.33202799510381975
200,5.3322173915378785,0.8040625,0.21175764632840974
201,0.19714108673269565,0.9271875000000002,0.7172608630006225
202,252.74909965705996,0.69375,-0.2846014925673154
203,10.727137846842748,0.8684375000000001,-0.1705459449830702
204,580236.0033614791,0.6615624999999999,-0.018272585706027977
205,3251.845240588249,0.843125,-0.08576079074628293
206,70.51683424405778,0.8571874999999999,0.23775123370775048
207,14.651709941948193,0.6725000000000001,-0.007403870341674087
208,0.05092323149850577,0.4721875000000001,0.3753336688072261
209,39.445025373493856,0.9003125000000001,0.8047993923138904
210,57.313603321582356,0.5515625,0.13596040262092796
211,0.9290248809508951,0.6737499999999998,0.3278648771074322
212,1.472344264096549,0.8165624999999999,0.46813365437001764
213,0.041247295871586986,0.8884375,0.9537426637234194
214,1.0001652611634653,0.8881249999999999,0.5550166763943749
215,0.04080568611760822,0.7825000000000001,0.8467205742966701
216,8.210292704445274,0.8415625,0.5173259191031885
217,12.29040592033155,0.8840625,0.6779726879375241
218,5.400135239066604,0.9556249999999998,0.35291002964809237
219,0.043200586355791284,0.9268749999999999,0.8190939652619932
220,1.1580212299605837,0.7028125,0.07561662197555113
221,2.7647577893783435,0.9371875,0.7315632445655618
222,0.09912095427622555,0.6459374999999999,0.3433219686769935
223,9.4136665133061,0.66625,0.4957768793758509
224,601.7354307634639,0.73,-0.04304462752429926
225,4.421060273114977,0.7831249999999998,0.14118107896889048
226,2.195702161861006,0.9815625000000001,0.9899814842788828
227,40.658518055934955,0.9446875,0.6443886316304274
228,0.2998308830733204,0.8928125000000001,0.49049366456353205
229,11.948837344013935,0.8296875,0.1333905802108037
230,0.0736838593279973,0.5565625,0.6049206393602518
231,4.449596501609371,0.9003125000000001,0.03926583208762331
232,0.07492714160566125,0.8015625,0.5744601640270617
233,1.1955508243639978,0.9134375,0.7685630143933256
234,0.035088542442082225,0.410625,0.41514487822853335
235,428.2616896142819,0.7515625,-0.3080533513199294
236,0.09287717733365644,0.8184374999999999,0.5294132882313296
237,0.1057737672091628,0.9246874999999999,0.7519934360954952
238,1.3237679063747354,0.85,0.5991636517527201
239,0.04162340132507669,0.7528124999999999,0.5660821132026428
240,0.05143509514633367,0.6028125,0.5342299354336172
241,10.774351593675386,0.8021874999999999,0.0659795079472956
242,3.1115172818789985,0.836875,0.3238332487499423
243,0.27055878590729227,0.936875,0.9732928152725961
244,3.2202412333635637,0.52625,-0.155763332248792
245,1.225243968753047,0.6315625,0.23799552376617933
246,1177.1230089292771,0.8203125,0.42373093629071557
247,2.2057448368672494,0.6443749999999999,0.4031770689007062
248,0.02714499688035974,0.6740625,0.6549099315614478
249,0.3599682939441327,0.753125,0.7726414873351288
250,0.32634108605173157,0.625625,0.461337095561953
251,0.19409037893289172,0.52125,0.24731636913865046
252,0.7174279675179422,0.8446875,0.334868783489553
253,5.522538794630253,0.5615625,0.1802042269609773
254,0.745847897274198,0.9475000000000001,0.23167653305286895
255,2.6277484658107975,0.8215625,0.0837868870010848
256,0.05321821247819436,0.9331250000000001,0.6589342363258435
257,23.38142777881881,0.6921875,0.3405443067884095
258,0.007312078522246556,0.9503124999999999,1.4093009149309512
259,0.1507633510274801,0.6928124999999999,0.40453377748415864
260,0.2564803425600534,0.4759375,0.26321540988721415
261,1.81177542071324,0.934375,-0.059876637886141316
262,0.5633250221119467,0.8243750000000001,0.7592486848601862
263,1.700027498256412,0.8215625000000001,0.27619995304510514
264,0.05296034374786318,0.75125,0.6310688124991621
265,0.04263775728255035,0.6028125,0.5369435878158992
266,0.04246101583272667,0.7334375,0.7472209531232534
267,1.231938880703868,0.755,0.3715073868662325
268,0.07674117638540807,0.6396875,0.7307681004526974
269,0.6980493448034591,0.8046875,0.5108966814148032
270,9.530373064122054,0.8390625,-0.05308862139222333
271,0.16007408336304504,0.8328125,0.46498147103041115
272,0.7995897810350446,0.9209375,0.35196219642443716
273,3.456448845108169,0.563125,0.13875025082669076
274,0.008400011974630476,0.8196875,1.2150023887255217
275,0.031086960665369534,0.9618749999999998,1.0909427193357508
276,223.45727212494552,0.7659374999999999,0.33172937067207675
277,0.05048602970849372,0.6684375000000001,0.42384626832320105
278,0.7729113702054429,0.760625,0.17325408212335838
279,3.1542920593569517,0.7837500000000001,0.11669229836275577
280,0.13906464576882144,0.6171875,0.5059273788137598
281,0.03474493234427599,0.680625,0.605876872570956
282,1.0253261105388023,0.6571875,0.21969946732473705
283,1.245138592443332,0.9706250000000001,0.8214461391491603
284,0.06842492630425849,0.794375,0.5739172387704319
285,4.966239706490393,0.8003125000000001,0.11960754131067894
286,36.636493628591,0.8231249999999999,0.1183912691484466
287,0.21505958329841562,0.7978125,0.1948166147417744
288,0.06751522555220021,0.93875,0.7850366444994198
289,383.20225683019225,0.7221875,0.3423789942738289
290,0.07111983853407769,0.8078125,0.530668524189826
291,8.503172779777199,0.7831250000000001,0.4704912319561547
292,1.2555937463934785,0.851875,0.5734441101097039
293,0.8874697009968424,0.7784375,0.6097770005518274
294,0.37428739702919234,0.6665625000000001,0.4525277854385261
295,21.31811696835773,0.9059375,0.11904046749151598
296,55.250383976387106,0.739375,-0.019219982481972177
297,0.03423356967789715,0.5737500000000001,0.6495399194870425
298,0.030124423577283364,0.73125,0.8317086287741858
299,0.04121894679708498,0.67,0.5644861838978976
300,0.024367163647500346,0.696875,0.8340796860344909
301,1.3380903568330482,0.8665624999999999,0.5226545197689465
302,18.112112790344263,0.8871874999999999,0.3835844997115638
303,0.04118974097304372,0.9028124999999999,0.7125816566584707
304,4.473856535835791,0.9953125,0.8264391808041076
305,1.9932319456667629,0.8149999999999998,0.5131110113836412
306,0.04942453572640036,0.775,0.8164612946566827
307,275.70591351795963,0.6665625000000001,0.4292063545780575
308,5.467808050366346,0.6965625,0.13920843193995378
309,0.07377000979682083,0.6584375,0.3972115693349464
310,4565408.9882772025,0.6709375,-0.22279951792920105
311,0.02366255697734926,0.781875,0.7514161885676482
312,0.28194315748838356,0.7434375,0.400478314716975
313,0.16121532255732504,0.79125,0.6983702878107316
314,0.5031605621364308,0.599375,0.31396462939345426
315,0.1307635454793372,0.8884375,0.382025613526902
316,3.002839365717123,0.8909375,0.37292657428244247
317,10.045162643497875,0.5946875,-0.061680275047782174
318,0.0237266603371048,0.7746875,0.8181610212648979
319,0.12820606738272358,0.7509374999999999,0.3843312496059919
320,3.97313147812464,0.63625,0.0624566516072181
321,0.07425811114209661,0.6775,0.4405700432967441
322,0.12510430186354365,0.8612500000000001,0.6950826827192643
323,0.019531177314226038,0.7459374999999999,0.8086787080027011
324,0.19288051424019176,0.415625,0.26700011491072856
325,2.695752256862909,0.9471875000000001,0.24763567570557404
326,0.025541505538208265,0.9465625000000001,0.8555161892981396
327,0.04379888204345167,0.70875,0.5318096738063095
328,0.06185999417215021,0.4809375,0.5409905275434672
329,0.749855656385285,0.9028124999999999,0.3458232956981179
330,284.98105770232667,0.5900000000000001,0.015031788654808304
331,236.6188318959583,0.88125,0.3171152166045073
332,0.29434948374501957,0.5371874999999999,-0.0916171259605864
333,0.037972041120821934,0.5643750000000001,0.44169520646768373
334,0.06815148315112021,0.5028125,0.40432402883412655
335,0.6864127175661677,0.8481249999999999,0.4373260096245236
336,0.9432844342689253,0.8721874999999999,0.04621294517599139
337,0.032727489275266655,0.7293749999999999,0.7078650860853779
338,10.66978829238541,0.590625,0.36529282783792927
339,0.11760639193235478,0.67125,0.3106918192504639
340,0.11098333801765618,0.7325,0.5991765992112743
341,0.01087527848697205,0.8487500000000001,1.0562650824309905
342,0.07151139685317821,0.820625,0.6857600439958447
343,0.2554849014258876,0.688125,0.5953758763615047
344,0.0386974244587876,0.8275,0.8718871503955947
345,0.09971840011103293,0.7365625,0.6081084428834792
346,0.13318315760817617,0.9446874999999999,0.7312601314600585
347,0.9890267941462723,0.7731250000000001,0.23808153963322373
348,0.26327044408537636,0.9321875000000001,0.40865333255787234
349,0.273549888362115,0.8059375,0.5371298021559495
350,0.05197634965130075,0.7921875,0.4843013538708494
351,3.618842883042403,0.7434375,0.414300697225117
352,255.14611864230605,0.7537499999999999,-0.1544738691351845
353,0.9509785957954626,0.8134375,0.30863876230702925
354,35.14118389827396,0.7040625,0.021348615067402283
355,0.7948858896067854,0.8181249999999999,0.1869935318250245
356,0.09655639254796279,0.9190625000000001,0.624468789703246
357,4.113719379699196,0.705,0.3210864038383668
358,0.6665067141823213,0.9381250000000001,0.30763931817164825
359,14.57018332101409,0.9796875,0.5986421589575526
360,1.6970146063790181,0.8184374999999999,0.38474131920418697
361,1.184627002529457,0.8340625000000002,0.2363130208986739
362,196.5105794827507,0.959375,0.46882274386096273
363,0.02207079685931035,0.85375,0.8058146734949846
364,0.3533876170911098,0.728125,0.5757782442874794
365,0.11327439696498584,0.8540625000000001,0.5732132077398099
366,0.18580869022936242,0.6534375000000001,0.4006390068975536
367,3.764107468888146,0.641875,0.4026680662387962
368,0.06737255132905223,0.8540624999999998,0.5174848644874086
369,1.9292732114356095,0.76875,0.06643038836853041
370,0.06491760007869554,0.6784375,0.4820657026890225
371,0.03701106173913919,0.8534375000000001,0.6792698958180715
372,0.13867660171719692,0.8034375,0.6025258651009113
373,0.40791773851384205,0.79375,0.2103560129806918
374,0.23636332604286378,0.5575,0.10351522000377182
375,91.42495990795642,0.8615625,0.5878612046657521
376,0.031473116019083494,0.8150000000000001,0.678563632237232
377,2.5279716364929907,0.72,0.3400357542338801
378,0.27456353440530057,0.72,0.5681009410582648
379,0.16226155081222282,0.7618750000000001,0.5431595911538248
380,0.2858978626397049,0.809375,0.5182332591536847
381,0.07824838513142582,0.6278124999999999,0.4646416775506769
382,563.6274913621298,0.853125,0.015804038775084992
383,90.34127706578819,0.5878125000000001,-0.35232474296457694
384,0.17322803889061997,0.7150000000000001,0.26769214800936264
385,0.5541987405242337,0.84375,0.5643655846779203
386,0.08750321732685204,0.44125,0.31970421394139
387,0.6260373128123115,0.72,0.36942182403101026
388,0.1345126644707813,0.8331250000000001,0.7698460646231721
389,70.05342573299995,0.9453125,0.6577153063175578
390,0.23836000017370287,0.7315625,0.2469796854356358
391,70.43909717567286,0.7753125,0.039573361845879576
392,198.9917290145459,0.746875,0.06726907762861148
393,7.128117025847038,0.5971875,-0.07682316685580429
394,132.21076699135668,0.97875,-0.17354516239190612
395,0.04197218700116882,0.6009375,0.4316361205776982
396,0.1041817539523158,0.786875,0.5401411863626525
397,0.021213214453742062,0.80625,0.7693281388624855
398,0.5247173646132958,0.818125,0.5365531535560158
399,0.017844069139310127,0.6596875000000001,0.814926113955995
400,0.04890535933573244,0.7893749999999999,0.4964971902400239
401,0.05999814582455287,0.9571874999999999,0.9315902701948385
402,0.05393607298792509,0.3625,0.2652873827304567
403,4.548871333015779,0.83625,0.6336055234419866
404,0.08731302230636415,0.6375,0.5007181130727382
405,7.994987184318544,0.87625,0.19227305007166529
406,0.34293350383246773,0.8359375,0.7516722806223708
407,22.080381346532505,0.7849999999999999,0.25589478211672906
408,184123.81620212944,0.7990625,0.36247289419812223
409,0.09339168786622383,0.7890625,0.5908087903843153
410,1.2842196599237958,0.9696875,0.8718945288379644
411,23.46075286593796,0.8081250000000001,0.4931464965610107
412,0.04372410837038706,0.8271875,0.6320979602930461
413,0.023861320799380723,0.8125,0.7039157786568975
414,0.27866523386224096,0.725,0.5133615101939191
415,3.688904931346012,0.7775000000000001,0.3898952634217184
416,0.13280611810525128,0.6175,0.535262140790635
417,0.58131393942206,0.5540625,0.24087770529536537
418,0.4029351721549671,0.903125,0.33376126388709637
419,0.37438427005897806,0.6375,0.32978934047045155
420,0.9068697665300072,0.8587499999999999,0.187642592549968
421,0.037530825070186374,0.6384375,0.621268293615368
422,4.236504878797872,0.673125,0.12094614500765091
423,2.691642611424399,0.7440625,0.20732240095119056
424,0.008112883359687283,0.896875,1.1360008638024843
425,0.5353611683152074,0.6815625000000001,0.303020313782168
426,1.2624436665091152,0.5018750000000001,0.4207322840974732
427,0.9973833084890715,0.9756250000000002,0.9601960286848448
428,2.6840556151525674,0.8574999999999999,0.10776686709110339
429,2.1346826915393695,0.6387499999999999,-0.1376466766936817
430,56.201334898454476,0.681875,-0.4288398933505125
431,0.08415822281009769,0.7740625,0.481768359584448
432,0.033931807461196103,0.6678125,0.6708361122186611
433,9.625785557155991,0.6959375,0.07201531161817327
434,1.8028964812427024,0.7390625,0.18320172090671621
435,21565.35120543639,0.609375,-0.32004850546845576
436,0.029048007772169687,0.815625,0.8995934888245174
437,0.7841427645352133,0.8890625,0.5711945721316991
438,0.49912310138375426,0.6015625,0.6665284881017479
439,8.952837055758096,0.7006249999999999,0.1633600661074463
440,0.4334943186236349,0.45593749999999994,0.0645198103968895
441,0.23938053942404905,0.8884374999999999,0.39487292250322187
442,0.026489353211513345,0.9628125000000001,1.0989592837762854
443,2.136105512943519,0.8440625,0.8752884583121094
444,0.1568024428297554,0.9349999999999999,0.7781025487885456
445,0.9402425428160133,0.8303125,0.20305079701646805
446,545.4708535717325,0.516875,-0.2166902338626034
447,0.21548927309892996,0.9290625,0.755900318718572
448,0.024552873847624827,0.6659375,0.8280025145641556
449,1.523455364967483,0.9590624999999999,0.254373204744442
450,3568.8900328635364,0.6015625,-0.037489366690766454
451,0.6020596158702107,0.8578125,0.8049796289784578
452,0.02213165098135577,0.9353125,0.9262755083664886
453,0.4160389903603061,0.851875,0.30255907865760406
454,0.03919036204432732,0.46281249999999996,0.42727868654430967
455,9.75880561702347,0.7696875000000001,-0.4032000040789968
456,0.40451725927634746,0.9212499999999999,0.33054039174499406
457,7.952237966710106,0.7909375,0.3258577620571951
458,0.19076715487101215,0.7571875,0.41789416257925094
459,0.05412152277632911,0.851875,0.675040968073776
460,29.497165572423416,0.8387499999999999,0.14664365774937593
461,0.10392045063464828,0.73125,0.32011385639298784
462,1.0995037064260402,0.9349999999999999,0.6591081125726863
463,0.03827359141458006,0.8853124999999998,0.8260488934084946
464,2433.649769545575,0.7525,0.1579807571954736
465,0.8310862463922334,0.655,0.312207852064038
466,0.15244537022594534,0.5884375000000001,0.373377774468047
467,0.34575272646416827,0.8103124999999999,0.36419109858013343
468,0.08269267558651192,0.6878125,0.44606357539376085
469,0.08687766868975837,0.7009375,0.7800530745930379
470,4.212146920825484,0.840625,0.1641538855397264
471,204.73924447782923,0.78,0.2690791247582335
472,0.6336081556596208,0.7925000000000001,0.5599854447252802
473,3.290341894575944,0.8984375,0.4102040749754444
474,0.16188782374056473,0.7028125000000001,0.28915555094325446
475,0.4357371765963749,0.7453125,0.4702532823392396
476,0.11826493954561232,0.9421875,0.830087211766575
477,0.06748304172207471,0.6234375,0.2881675959685123
478,11.56256360806758,0.645625,0.012590840993072006
479,0.019342219071466753,0.663125,0.7800648422819259
480,104.40084895412308,0.805,-0.26868477289642856
481,3.4352944619459103,0.8428125000000002,0.5162296873290017
482,0.07167897020013306,0.5543750000000001,0.34212465749403187
483,0.014848172285360556,0.7459374999999999,0.9096198539832155
484,0.03100164290620357,0.8646874999999999,0.9965719149512153
485,0.7667445791466883,0.8028124999999999,0.2519667063698666
486,0.12399168616185312,0.6118750000000001,0.2592911877485631
487,0.04766344497809099,0.6878124999999999,0.7591314619628295
488,0.5660973713743387,0.811875,0.1013530042226161
489,4.0737258373287135,0.6540625,0.25397134686767997
490,10.140823891839215,0.91625,0.12728098614154834
491,0.08825122054412386,0.8125,0.519342827624626
492,0.053720866359090166,0.7015625,0.46372740394860423
493,12.225732909486839,0.7096875,0.20232112575035827
494,29.426781066859093,0.8215625,-0.2501712961049495
495,0.4698687562009778,0.865,0.47081634642634007
496,0.5946928007262395,0.7834375,0.6046290460442953
497,0.9434469289073111,0.7596875,0.31670131698257514
498,0.43867829191594004,0.62375,0.08249682220782863
499,0.7694556346708769,0.818125,0.19278511974643597
500,0.02029795739667984,0.8293750000000001,0.7934589558533115
501,0.10841558353350637,0.6871875,0.3676636943707991
502,0.047035736308902176,0.6084375,0.46267054279249303
503,0.16224207756582015,0.5315625,0.29509221109248657
504,3.707665405573375,0.6784374999999999,0.48531700304378844
505,261.8931859114329,0.8215625,-0.256860181516695
506,0.03961321843578761,0.67,0.5346747330842812
507,0.055995165543469436,0.7887500000000001,0.5815523597080554
508,1.002005160662507,0.8787499999999999,0.3357815561949578
509,11.36537811650943,0.6290625000000001,-0.059144724459962786
510,19.57146003138339,0.809375,-0.052566877585579354
511,0.058872606046509054,0.67625,0.5734691226741939
512,0.37549601482655626,0.9081249999999998,0.5603601839308452
513,0.9392077737552871,0.4725,0.053986426088563945
514,6.41758091170192,0.6003125,0.30460200670139076
515,0.005746874868291604,0.9740624999999998,1.307445499262549
516,258.22348429688634,0.9653125000000001,0.3437106459099032
517,0.07021891765187929,0.5915625,0.43814755729095173
518,0.02719290427122233,0.9740624999999999,1.2263311233448249
519,0.12452455815330384,0.8474999999999999,0.5445806212906582
520,1.4592732598797742,0.8996875,0.41461523646410764
521,0.01596760729512346,0.9462499999999998,1.1257031573030205
522,0.9120304108913295,0.673125,-0.06685308629262124
523,0.13803212201234238,0.7834375,0.23846313217361087
524,0.040188212085372044,0.7306250000000001,0.6905695311022273
