episode,global_step,fading_model,hidden_dim,epsilon,avg_shaped_reward,avg_R_legit_mbps,avg_R_eve_mbps,avg_R_sec_mbps,eval_R_sec_mbps,last_eval_R_sec_mbps,steps,rolling20,rolling20_avg_R_sec_mbps,rolling100,rolling100_avg_R_sec_mbps,convergence_gap,convergence_gap20_100_mbps
769,153800,rayleigh,64,0.585597138888889,3.483199690965334,8.48462680837129,7.680647723174227,3.8836668186821512,,7.657558154435866,200,5.465633996764252,5.465633996764252,5.342889743745429,5.342889743745429,0.12274425301882275,0.12274425301882275
770,154000,rayleigh,64,0.58505825,4.339343789002475,7.839398663686745,5.052783703617986,4.672996426941641,,7.657558154435866,200,5.428400933297223,5.428400933297223,5.321061409850206,5.321061409850206,0.1073395234470178,0.1073395234470178
771,154200,rayleigh,64,0.5845193611111111,5.653274817570283,7.690726655824822,3.1775570966643003,6.024527327462567,,7.657558154435866,200,5.431957815313066,5.431957815313066,5.330441486482488,5.330441486482488,0.10151632883057804,0.10151632883057804
772,154400,rayleigh,64,0.5839804722222222,4.744782956002194,7.470490539604919,3.542959812475302,5.8541350622490915,,7.657558154435866,200,5.503771644493308,5.503771644493308,5.333699495322411,5.333699495322411,0.1700721491708972,0.1700721491708972
773,154600,rayleigh,64,0.5834415833333333,1.345548057819224,8.115285252731022,8.79695066391213,1.978960011821455,,7.657558154435866,200,5.294206996851378,5.294206996851378,5.303488278015129,5.303488278015129,0.009281281163750599,0.009281281163750599
774,154800,rayleigh,64,0.5829026944444444,4.272241264968616,8.099537885353842,5.107189632745472,4.90762430961563,,7.657558154435866,200,5.243001825845144,5.243001825845144,5.289042043323585,5.289042043323585,0.046040217478441114,0.046040217478441114
775,155000,rayleigh,64,0.5823638055555556,3.0692571514466156,9.182682433991141,8.314940184795686,3.4959948481286522,,7.657558154435866,200,5.122851477060016,5.122851477060016,5.268023779124426,5.268023779124426,0.14517230206440956,0.14517230206440956
776,155200,rayleigh,64,0.5818249166666667,5.05164672632343,8.430767463480478,4.018202201626918,5.951700904200456,,7.657558154435866,200,5.1441869206105,5.1441869206105,5.263956394424117,5.263956394424117,0.11976947381361658,0.11976947381361658
777,155400,rayleigh,64,0.5812860277777778,6.061186777124216,8.833579017414134,4.08516385068269,6.379423804726397,,7.657558154435866,200,5.112214605579075,5.112214605579075,5.2738836120169905,5.2738836120169905,0.16166900643791582,0.16166900643791582
778,155600,rayleigh,64,0.580747138888889,5.677281994033151,8.164301203314457,3.851288817685244,6.03185141345986,,7.657558154435866,200,5.1546255405822645,5.1546255405822645,5.2722938881294725,5.2722938881294725,0.11766834754720801,0.11766834754720801
779,155800,rayleigh,64,0.58020825,5.335485505397068,7.5217884902930745,3.657728937748663,5.670145719160961,,7.657558154435866,200,5.228656101968508,5.228656101968508,5.276987252440258,5.276987252440258,0.04833115047174985,0.04833115047174985
780,156000,rayleigh,64,0.5796693611111111,4.881929741878801,8.021600155554326,4.047141802596236,5.555256737166652,,7.657558154435866,200,5.263596070372978,5.263596070372978,5.275171432080775,5.275171432080775,0.011575361707796716,0.011575361707796716
781,156200,rayleigh,64,0.5791304722222222,4.325393930034914,8.478293549352124,4.2187759632156805,5.652142317608962,,7.657558154435866,200,5.226565168276528,5.226565168276528,5.286486376065446,5.286486376065446,0.05992120778891863,0.05992120778891863
782,156400,rayleigh,64,0.5785915833333333,4.980507522563507,7.5772697212625335,4.30321379095899,5.379053722575218,,7.657558154435866,200,5.3578339878545425,5.3578339878545425,5.281664800066261,5.281664800066261,0.07616918778828108,0.07616918778828108
783,156600,rayleigh,64,0.5780526944444444,6.687762564315136,9.159820058487265,3.319975456099425,7.007992325024453,,7.657558154435866,200,5.350848191192607,5.350848191192607,5.300470139532783,5.300470139532783,0.05037805165982334,0.05037805165982334
784,156800,rayleigh,64,0.5775138055555555,4.774863852901782,7.857896751004526,3.682692655701617,5.735781567445482,,7.657558154435866,200,5.36651517221016,5.36651517221016,5.3483220041367145,5.3483220041367145,0.018193168073445065,0.018193168073445065
785,157000,rayleigh,64,0.5769749166666667,5.6146144258561375,8.511971939816009,3.40852809940984,6.240269928362791,,7.657558154435866,200,5.365078376397824,5.365078376397824,5.368914481456243,5.368914481456243,0.00383610505841947,0.00383610505841947
786,157200,rayleigh,64,0.5764360277777778,6.633879336437841,9.713460263156335,3.5356394824769732,7.4361462612523646,,7.657558154435866,200,5.463193009484117,5.463193009484117,5.394505752777726,5.394505752777726,0.06868725670639098,0.06868725670639098
787,157400,rayleigh,64,0.5758971388888889,5.686267877377051,8.01755459432155,3.2453292804011875,6.075322395965896,,7.657558154435866,200,5.491412845220031,5.491412845220031,5.408535258299148,5.408535258299148,0.08287758692088332,0.08287758692088332
788,157600,rayleigh,64,0.57535825,6.894910857025256,9.450260246982916,3.346489752195018,7.281787371655058,,7.657558154435866,200,5.560738963675287,5.560738963675287,5.442777985411291,5.442777985411291,0.1179609782639961,0.1179609782639961
789,157800,rayleigh,64,0.5748193611111112,6.487619354461042,9.035574411693911,3.1515553522641127,6.864980121337294,,7.657558154435866,200,5.709804628808044,5.709804628808044,5.445794634193636,5.445794634193636,0.2640099946144083,0.2640099946144083
790,158000,rayleigh,64,0.5742804722222223,5.3057258681047195,7.461885437978151,3.6890721686168564,5.72538452691308,,7.657558154435866,200,5.7624240338066155,5.7624240338066155,5.4505480734812215,5.4505480734812215,0.311875960325394,0.311875960325394
791,158200,rayleigh,64,0.5737415833333334,1.4296727665541298,7.670033703443314,8.890374106444783,1.8215364165404078,,7.657558154435866,200,5.552274488260508,5.552274488260508,5.4130931206136434,5.4130931206136434,0.13918136764686473,0.13918136764686473
792,158400,rayleigh,64,0.5732026944444445,5.660204896889435,8.221741421509437,4.613343839257398,6.0459860000566925,,7.657558154435866,200,5.561867035150888,5.561867035150888,5.41574005755681,5.41574005755681,0.14612697759407745,0.14612697759407745
793,158600,rayleigh,64,0.5726638055555555,4.052861833769132,7.442962697820982,5.090391977315161,4.45490748768023,,7.657558154435866,200,5.685664408943827,5.685664408943827,5.4171387087659255,5.4171387087659255,0.2685257001779018,0.2685257001779018
794,158800,rayleigh,64,0.5721249166666666,5.648096269156435,8.693055711267979,4.57822204622703,5.948224568089527,,7.657558154435866,200,5.737694421867522,5.737694421867522,5.416043475936212,5.416043475936212,0.3216509459313093,0.3216509459313093
795,159000,rayleigh,64,0.5715860277777778,4.946152997945163,8.691646685286461,5.304836688681576,5.538887901167373,,7.657558154435866,200,5.839839074519458,5.839839074519458,5.417653727150647,5.417653727150647,0.42218534736881086,0.42218534736881086
796,159200,rayleigh,64,0.5710471388888889,2.8672861620577725,7.909303728563677,7.167839220048437,3.1701479662178427,,7.657558154435866,200,5.700761427620327,5.700761427620327,5.383568698539963,5.383568698539963,0.31719272908036356,0.31719272908036356
797,159400,rayleigh,64,0.57050825,5.654461309575988,9.845005459973548,5.765883862627161,5.972430438561087,,7.657558154435866,200,5.6804117593120615,5.6804117593120615,5.389985968537791,5.389985968537791,0.2904257907742709,0.2904257907742709
798,159600,rayleigh,64,0.5699693611111112,4.321490960804469,7.453448221997317,4.429210671161145,4.971756415778238,,7.657558154435866,200,5.627407009427981,5.627407009427981,5.379617046861255,5.379617046861255,0.24778996256672592,0.24778996256672592
799,159800,rayleigh,64,0.5694304722222223,5.8414924143963844,8.732943645232933,3.8466444184196353,6.554619499769925,,7.657558154435866,200,5.671630698458429,5.671630698458429,5.373064991284875,5.373064991284875,0.29856570717355435,0.29856570717355435
800,160000,rayleigh,64,0.5688915833333333,5.64512264428359,8.689045680806991,4.217681550415325,5.994316254040647,6.244306943357489,6.244306943357489,200,5.693583674302129,5.693583674302129,5.3823515627162895,5.3823515627162895,0.31123211158583963,0.31123211158583963
801,160200,rayleigh,64,0.5683526944444445,5.2341482020590115,7.925088911216847,3.9591267774420342,5.53664364030471,,6.244306943357489,200,5.687808740436916,5.687808740436916,5.371045881168381,5.371045881168381,0.3167628592685343,0.3167628592685343
802,160400,rayleigh,64,0.5678138055555555,4.953964744152915,8.365130558077842,4.398610802462602,5.700223013875672,,6.244306943357489,200,5.703867205001939,5.703867205001939,5.391504110081074,5.391504110081074,0.31236309492086445,0.31236309492086445
803,160600,rayleigh,64,0.5672749166666666,6.141894592783018,8.320802330415399,2.8345659588947147,6.693927535781172,,6.244306943357489,200,5.688163965539774,5.688163965539774,5.426015275175148,5.426015275175148,0.26214869036462574,0.26214869036462574
804,160800,rayleigh,64,0.5667360277777778,4.8684584653996215,7.874554852273115,4.3040953642648825,5.1814767509454,,6.244306943357489,200,5.660448724714771,5.660448724714771,5.4157263859572025,5.4157263859572025,0.2447223387575681,0.2447223387575681
805,161000,rayleigh,64,0.5661971388888889,6.73401632155368,9.13333641179081,2.9732294098608705,7.163604808501149,,6.244306943357489,200,5.706615468721688,5.706615468721688,5.449177803151299,5.449177803151299,0.2574376655703894,0.2574376655703894
806,161200,rayleigh,64,0.56565825,4.170691850729113,7.641835329425616,5.68042320156332,4.504999532331392,,6.244306943357489,200,5.560058132275641,5.560058132275641,5.432133610517877,5.432133610517877,0.12792452175776425,0.12792452175776425
807,161400,rayleigh,64,0.5651193611111112,4.664429266943251,7.902852500214492,4.834894540537355,5.06739949628506,,6.244306943357489,200,5.509661987291598,5.509661987291598,5.428033717367633,5.428033717367633,0.08162826992396521,0.08162826992396521
808,161600,rayleigh,64,0.5645804722222223,5.10196668777918,8.19104999977228,3.3660962668827605,6.163478613791864,,6.244306943357489,200,5.453746549398439,5.453746549398439,5.434502033470107,5.434502033470107,0.01924451592833254,0.01924451592833254
809,161800,rayleigh,64,0.5640415833333333,5.754768688118978,7.887139110419962,2.8341278917797745,6.292808959203519,,6.244306943357489,200,5.42513799129175,5.42513799129175,5.454114734542349,5.454114734542349,0.028976743250598958,0.028976743250598958
810,162000,rayleigh,64,0.5635026944444445,7.435075179972314,9.954610532322905,3.2457077249049395,7.788832504405922,,6.244306943357489,200,5.528310390166392,5.528310390166392,5.482185223776786,5.482185223776786,0.046125166389606065,0.046125166389606065
811,162200,rayleigh,64,0.5629638055555555,5.823402878558381,8.529613248327047,3.772231738882229,6.611715541618246,,6.244306943357489,200,5.767819346420285,5.767819346420285,5.483691486483217,5.483691486483217,0.284127859937068,0.284127859937068
812,162400,rayleigh,64,0.5624249166666666,6.031539135072603,8.738910257446543,4.329635128691597,6.346339616120623,,6.244306943357489,200,5.782837027223479,5.782837027223479,5.4770695673129515,5.4770695673129515,0.3057674599105278,0.3057674599105278
813,162600,rayleigh,64,0.5618860277777777,5.145136319651094,9.239640712705485,5.433154718675556,5.4840042130171005,,6.244306943357489,200,5.834291863490323,5.834291863490323,5.4780349277362985,5.4780349277362985,0.3562569357540246,0.3562569357540246
814,162800,rayleigh,64,0.5613471388888889,5.223889218231817,7.675265084697569,3.516957594635637,5.7748302885148,,6.244306943357489,200,5.825622149511588,5.825622149511588,5.486319221108995,5.486319221108995,0.339302928402593,0.339302928402593
815,163000,rayleigh,64,0.56080825,2.039949927471052,8.405383494074696,9.045469435281513,2.7762957484826103,,6.244306943357489,200,5.687492541877349,5.687492541877349,5.457317777338049,5.457317777338049,0.2301747645393002,0.2301747645393002
816,163200,rayleigh,64,0.5602693611111111,5.349554296275022,7.430710358154718,3.2268951585073813,5.698009312586806,,6.244306943357489,200,5.813885609195798,5.813885609195798,5.495414531850377,5.495414531850377,0.31847107734542046,0.31847107734542046
817,163400,rayleigh,64,0.5597304722222223,4.822060609187674,8.582198227875773,5.274530998513914,5.262126923214277,,6.244306943357489,200,5.778370433428457,5.778370433428457,5.481824453255308,5.481824453255308,0.2965459801731489,0.2965459801731489
818,163600,rayleigh,64,0.5591915833333333,5.804863180479031,7.998385931348687,3.2104549998704797,6.157662530686485,,6.244306943357489,200,5.83766573917387,5.83766573917387,5.493232597317108,5.493232597317108,0.3444331418567623,0.3444331418567623
819,163800,rayleigh,64,0.5586526944444445,6.938149947562098,9.134335580528113,2.69130992032963,7.444699075771459,,6.244306943357489,200,5.882169717973945,5.882169717973945,5.548478611300024,5.548478611300024,0.3336911066739212,0.3336911066739212
820,164000,rayleigh,64,0.5581138055555557,5.672367727683161,7.780974400203271,3.1812040987037014,5.98666021855104,,6.244306943357489,200,5.881786916199465,5.881786916199465,5.5542291089193085,5.5542291089193085,0.32755780728015615,0.32755780728015615
821,164200,rayleigh,64,0.5575749166666667,4.763374494414885,7.232982081021201,3.24847396620761,5.323344413445827,,6.244306943357489,200,5.8711219548565206,5.8711219548565206,5.551936635275926,5.551936635275926,0.31918531958059493,0.31918531958059493
822,164400,rayleigh,64,0.5570360277777778,4.130064972958301,8.06633573819545,5.332855924851536,4.60875235034173,,6.244306943357489,200,5.816548421679824,5.816548421679824,5.534226023085974,5.534226023085974,0.2823223985938501,0.2823223985938501
823,164600,rayleigh,64,0.5564971388888889,6.032468059107865,8.528669613480393,3.4424247224800735,6.3656308866951115,,6.244306943357489,200,5.8001335892255215,5.8001335892255215,5.555646231989344,5.555646231989344,0.24448735723617787,0.24448735723617787
824,164800,rayleigh,64,0.55595825,5.084000575520892,8.021996981210258,3.280457177949026,6.181260776359249,,6.244306943357489,200,5.850122790496214,5.850122790496214,5.587904073382606,5.587904073382606,0.26221871711360834,0.26221871711360834
825,165000,rayleigh,64,0.5554193611111111,6.1825319844772695,9.140296814280324,4.005343169251491,6.5215754256620135,,6.244306943357489,200,5.818021321354257,5.818021321354257,5.592201724179697,5.592201724179697,0.22581959717456002,0.22581959717456002
826,165200,rayleigh,64,0.5548804722222223,5.562291255668946,8.192747481208013,3.6515340187374816,5.849022072053548,,6.244306943357489,200,5.885222448340365,5.885222448340365,5.583992966402579,5.583992966402579,0.30122948193778587,0.30122948193778587
827,165400,rayleigh,64,0.5543415833333334,3.2916025144551297,7.7533795247164585,6.2552839980099275,4.396193067995233,,6.244306943357489,200,5.851662126925873,5.851662126925873,5.572550426369995,5.572550426369995,0.27911170055587764,0.27911170055587764
828,165600,rayleigh,64,0.5538026944444445,5.2165460317238255,8.181864791094759,4.007904244133467,5.657437466156205,,6.244306943357489,200,5.82636006954409,5.82636006954409,5.570990500814769,5.570990500814769,0.2553695687293205,0.2553695687293205
829,165800,rayleigh,64,0.5532638055555557,4.110460710198596,7.895204380520177,4.921456223329894,4.947664942368643,,6.244306943357489,200,5.759102868702347,5.759102868702347,5.568395690643603,5.568395690643603,0.1907071780587435,0.1907071780587435
830,166000,rayleigh,64,0.5527249166666667,5.251619576418814,8.426307366734566,4.058767047958969,5.679921819884958,,6.244306943357489,200,5.653657334476298,5.653657334476298,5.581432111208608,5.581432111208608,0.0722252232676901,0.0722252232676901
831,166200,rayleigh,64,0.5521860277777778,5.2007769443882985,7.431316838655064,3.0755407088860847,5.710397976757872,,6.244306943357489,200,5.608591456233279,5.608591456233279,5.582481123179108,5.582481123179108,0.026110333054170987,0.026110333054170987
832,166400,rayleigh,64,0.5516471388888888,6.026913751847596,8.260849347095673,2.8194093046535325,6.405426410177456,,6.244306943357489,200,5.611545795936121,5.611545795936121,5.582688663065335,5.582688663065335,0.02885713287078584,0.02885713287078584
833,166600,rayleigh,64,0.55110825,4.0144610342074225,7.523146756367548,3.9091321872292357,5.084935635818996,,6.244306943357489,200,5.591592367076215,5.591592367076215,5.575086966482559,5.575086966482559,0.01650540059365646,0.01650540059365646
834,166800,rayleigh,64,0.5505693611111111,5.824644046390379,9.08404565622791,4.44917531841576,6.1904121641036545,,6.244306943357489,200,5.612371460855658,5.612371460855658,5.574409316372602,5.574409316372602,0.037962144483056015,0.037962144483056015
835,167000,rayleigh,64,0.5500304722222222,3.1380450247112375,8.258835473212585,7.184042540298165,3.5660335202453757,,6.244306943357489,200,5.651858349443796,5.651858349443796,5.557917667283187,5.557917667283187,0.09394068216060969,0.09394068216060969
836,167200,rayleigh,64,0.5494915833333334,5.813427030725793,8.581262786239146,3.9989800509173246,6.239989521600037,,6.244306943357489,200,5.678957359894458,5.678957359894458,5.5665610526443166,5.5665610526443166,0.11239630725014127,0.11239630725014127
837,167400,rayleigh,64,0.5489526944444445,4.349275638873275,7.5329274873113645,4.54842794141365,5.080126120332617,,6.244306943357489,200,5.669857319750375,5.669857319750375,5.563119641856932,5.563119641856932,0.10673767789344257,0.10673767789344257
838,167600,rayleigh,64,0.5484138055555556,5.829672561619322,8.190255499873432,3.4267331579465083,6.385180256310204,,6.244306943357489,200,5.681233206031562,5.681233206031562,5.575101352754374,5.575101352754374,0.10613185327718799,0.10613185327718799
839,167800,rayleigh,64,0.5478749166666667,4.786222556153892,7.471733897818863,3.643555259251374,5.151585658047458,,6.244306943357489,200,5.5665775351453615,5.5665775351453615,5.568462153518685,5.568462153518685,0.0018846183733236543,0.0018846183733236543
840,168000,rayleigh,64,0.5473360277777778,5.3145379330033595,8.782034753106476,3.7573224324882353,6.545984479336258,,6.244306943357489,200,5.594543748184622,5.594543748184622,5.598229197221582,5.598229197221582,0.003685449036960442,0.003685449036960442
841,168200,rayleigh,64,0.5467971388888888,4.721120370720234,7.408316318990721,3.8560077501174,5.398331580520879,,6.244306943357489,200,5.598293106538374,5.598293106538374,5.605899544157051,5.605899544157051,0.0076064376186772975,0.0076064376186772975
842,168400,rayleigh,64,0.54625825,5.699737506660553,8.557666503034135,3.1112872465751553,6.699058805148469,,6.244306943357489,200,5.702808429278711,5.702808429278711,5.605851204457126,5.605851204457126,0.09695722482158509,0.09695722482158509
843,168600,rayleigh,64,0.5457193611111111,5.389896983505331,7.517529477802766,3.3131826480704243,5.707650480727136,,6.244306943357489,200,5.669909408980313,5.669909408980313,5.608529024889764,5.608529024889764,0.061380384090549356,0.061380384090549356
844,168800,rayleigh,64,0.5451804722222222,5.434531762385867,8.957523742722138,4.630082480861654,5.768109114282739,,6.244306943357489,200,5.649251825876488,5.649251825876488,5.602153073476145,5.602153073476145,0.047098752400343,0.047098752400343
845,169000,rayleigh,64,0.5446415833333333,5.944561115480309,8.166304350682664,3.0172318774560973,6.563101121868308,,6.244306943357489,200,5.651328110686802,5.651328110686802,5.612126981260148,5.612126981260148,0.039201129426654546,0.039201129426654546
846,169200,rayleigh,64,0.5441026944444445,4.644575343057124,8.269442077547868,5.571025723749403,4.9953768244113075,,6.244306943357489,200,5.608645848304691,5.608645848304691,5.615636614466496,5.615636614466496,0.006990766161805162,0.006990766161805162
847,169400,rayleigh,64,0.5435638055555556,2.9800863311850594,8.547839800691754,6.344485681841492,4.279629047296506,,6.244306943357489,200,5.602817647269754,5.602817647269754,5.6002929579333305,5.6002929579333305,0.002524689336423691,0.002524689336423691
848,169600,rayleigh,64,0.5430249166666666,6.082184248759445,8.249100904469955,3.846979278804027,6.38218224049745,,6.244306943357489,200,5.639054885986818,5.639054885986818,5.606550869204926,5.606550869204926,0.03250401678189174,0.03250401678189174
849,169800,rayleigh,64,0.5424860277777779,6.804991598066596,9.47034024003838,3.26212493764533,7.129940473051066,,6.244306943357489,200,5.748168662520937,5.748168662520937,5.621569629617465,5.621569629617465,0.12659903290347252,0.12659903290347252
850,170000,rayleigh,64,0.5419471388888889,4.146929343753757,7.715106501686895,4.1442659930121915,5.400243626261949,7.424090786034354,7.424090786034354,200,5.734184752839787,5.734184752839787,5.621395488917261,5.621395488917261,0.11278926392252586,0.11278926392252586
851,170200,rayleigh,64,0.54140825,6.19625370632848,8.31569610443934,2.8190128409973596,6.698802511966651,,7.424090786034354,200,5.783604979600226,5.783604979600226,5.6288496171654705,5.6288496171654705,0.15475536243475574,0.15475536243475574
852,170400,rayleigh,64,0.5408693611111112,6.7005594666020905,9.18848833480193,2.9165176149207572,7.100368150847409,,7.424090786034354,200,5.818352066633724,5.818352066633724,5.655674713887505,5.655674713887505,0.1626773527462193,0.1626773527462193
853,170600,rayleigh,64,0.5403304722222222,5.666543369456184,8.742475105244093,3.874546803658856,6.552527868547159,,7.424090786034354,200,5.891731678270132,5.891731678270132,5.6594974629263755,5.6594974629263755,0.2322342153437562,0.2322342153437562
854,170800,rayleigh,64,0.5397915833333333,5.283307348451391,8.621078835452941,4.8427692367198985,5.628262389063992,,7.424090786034354,200,5.863624189518148,5.863624189518148,5.656462809519613,5.656462809519613,0.20716137999853412,0.20716137999853412
855,171000,rayleigh,64,0.5392526944444445,6.571277299998926,9.972488152877316,4.914518158737744,6.932771078179245,,7.424090786034354,200,6.0319610674148425,6.0319610674148425,5.666800502063093,5.666800502063093,0.3651605653517498,0.3651605653517498
856,171200,rayleigh,64,0.5387138055555556,5.124725344133068,7.877457631148602,3.8776676839422044,5.725754824882167,,7.424090786034354,200,6.006249332578949,6.006249332578949,5.668808129980008,5.668808129980008,0.3374412025989404,0.3374412025989404
857,171400,rayleigh,64,0.5381749166666667,5.517793458774641,7.932054788692806,3.2378245803308126,5.8506923854503805,,7.424090786034354,200,6.044777645834837,6.044777645834837,5.6571263527809625,5.6571263527809625,0.38765129305387447,0.38765129305387447
858,171600,rayleigh,64,0.5376360277777779,5.048283258584303,8.867848035843513,5.372977763937655,5.617907254316318,,7.424090786034354,200,6.006413995735143,6.006413995735143,5.661469098190164,5.661469098190164,0.3449448975449787,0.3449448975449787
859,171800,rayleigh,64,0.537097138888889,5.713669644872658,8.120550839374635,3.68593790645867,6.043764961661082,,7.424090786034354,200,6.051022960915825,6.051022960915825,5.680011402892413,5.680011402892413,0.3710115580234117,0.3710115580234117
860,172000,rayleigh,64,0.53655825,6.157482280969845,8.416350734160464,2.8237410779473295,6.561038428003319,,7.424090786034354,200,6.051775658349177,6.051775658349177,5.697057213481673,5.697057213481673,0.3547184448675038,0.3547184448675038
861,172200,rayleigh,64,0.5360193611111111,5.607301187160341,8.702368870238912,4.263890505801304,5.944641770416936,,7.424090786034354,200,6.07909116784398,6.07909116784398,5.692576027590463,5.692576027590463,0.3865151402535165,0.3865151402535165
862,172400,rayleigh,64,0.5354804722222222,5.695893881769926,8.798933200879723,4.349194692856958,6.113139869022148,,7.424090786034354,200,6.049795221037663,6.049795221037663,5.726170652970536,5.726170652970536,0.32362456806712725,0.32362456806712725
863,172600,rayleigh,64,0.5349415833333333,2.229236768600811,8.963810572870385,9.03096963021606,2.7523297074539608,,7.424090786034354,200,5.9020291823740045,5.9020291823740045,5.6822168674624445,5.6822168674624445,0.21981231491156006,0.21981231491156006
864,172800,rayleigh,64,0.5344026944444444,5.998164968701818,8.906128690767376,4.221590325453993,6.292575913947628,,7.424090786034354,200,5.9282525223572495,5.9282525223572495,5.690918207130977,5.690918207130977,0.23733431522627235,0.23733431522627235
865,173000,rayleigh,64,0.5338638055555556,5.239001489867398,8.326816568762327,3.867947370827917,5.841422953205718,,7.424090786034354,200,5.89216861392412,5.89216861392412,5.686642378216939,5.686642378216939,0.20552623570718165,0.20552623570718165
866,173200,rayleigh,64,0.5333249166666667,4.648097947931744,8.060282435435786,4.750165041996724,5.00095594064451,,7.424090786034354,200,5.892447569735781,5.892447569735781,5.681913401628119,5.681913401628119,0.210534168107662,0.210534168107662
867,173400,rayleigh,64,0.5327860277777778,6.6772207308295215,9.02658960856452,3.067776451822236,7.010581969965561,,7.424090786034354,200,6.028995215869233,6.028995215869233,5.696909964515297,5.696909964515297,0.3320852513539361,0.3320852513539361
868,173600,rayleigh,64,0.532247138888889,5.02685790188557,8.75134480681979,5.25246844798459,5.384867694345778,,7.424090786034354,200,5.979129488561648,5.979129488561648,5.691805991433256,5.691805991433256,0.28732349712839245,0.28732349712839245
869,173800,rayleigh,64,0.53170825,5.667520868285884,8.967064029121023,4.097450758449571,6.103205775677344,,7.424090786034354,200,5.927792753692962,5.927792753692962,5.714001381003207,5.714001381003207,0.21379137268975512,0.21379137268975512
870,174000,rayleigh,64,0.5311693611111111,4.56871359142616,7.546363448147592,3.3145539489388716,5.665818123807833,,7.424090786034354,200,5.941071478570256,5.941071478570256,5.72392959797187,5.72392959797187,0.21714188059838602,0.21714188059838602
871,174200,rayleigh,64,0.5306304722222221,6.9618036567809405,9.2152181215006,3.4890750177997867,7.329244213707297,,7.424090786034354,200,5.972593563657289,5.972593563657289,5.736976766834318,5.736976766834318,0.23561679682297054,0.23561679682297054
872,174400,rayleigh,64,0.5300915833333333,5.34680057684075,7.857667681891144,3.34320780989009,5.729655155454378,,7.424090786034354,200,5.904057913887638,5.904057913887638,5.7357319677663705,5.7357319677663705,0.16832594612126783,0.16832594612126783
873,174600,rayleigh,64,0.5295526944444444,5.5976638233985465,7.75365696592856,3.0804452635066673,5.940822792916677,,7.424090786034354,200,5.873472660106114,5.873472660106114,5.775350595577322,5.775350595577322,0.09812206452879213,0.09812206452879213
874,174800,rayleigh,64,0.5290138055555555,6.763307248311167,9.226796079307817,3.4585891579109416,7.102070816110069,,7.424090786034354,200,5.947163081458418,5.947163081458418,5.797295060642267,5.797295060642267,0.14986802081615114,0.14986802081615114
875,175000,rayleigh,64,0.5284749166666667,4.245405369252504,7.5527333155705545,4.655881279882296,4.983893164539757,,7.424090786034354,200,5.849719185776443,5.849719185776443,5.812174043806379,5.812174043806379,0.03754514197006387,0.03754514197006387
876,175200,rayleigh,64,0.5279360277777778,4.996810519046474,7.987941171593379,3.262863535457413,5.852570470053664,,7.424090786034354,200,5.856059968035018,5.856059968035018,5.81118273946491,5.81118273946491,0.04487722857010734,0.04487722857010734
877,175400,rayleigh,64,0.527397138888889,5.462724955357575,8.643918274808613,3.8103919148736236,5.919291360634013,,7.424090786034354,200,5.859489916794199,5.859489916794199,5.806581415023986,5.806581415023986,0.052908501770212446,0.052908501770212446
878,175600,rayleigh,64,0.52685825,6.5353447799242295,8.66075608404108,2.822020480062673,6.914732996184213,,7.424090786034354,200,5.9243312038875935,5.9243312038875935,5.8154102308512305,5.8154102308512305,0.10892097303636294,0.10892097303636294
879,175800,rayleigh,64,0.5263193611111112,6.420083052692014,8.940245709639628,3.7969627154466195,6.782506538975634,,7.424090786034354,200,5.961268282753322,5.961268282753322,5.826533839049376,5.826533839049376,0.1347344437039455,0.1347344437039455
880,176000,rayleigh,64,0.5257804722222222,5.57699439129517,9.029453923037725,2.7932262277160347,7.1796125938836495,,7.424090786034354,200,5.992196991047338,5.992196991047338,5.842777397616547,5.842777397616547,0.1494195934307916,0.1494195934307916
881,176200,rayleigh,64,0.5252415833333334,3.5641859900267248,7.343413228993281,4.187859327694939,4.772203911136294,,7.424090786034354,200,5.933575098083306,5.933575098083306,5.833978013551821,5.833978013551821,0.09959708453148508,0.09959708453148508
882,176400,rayleigh,64,0.5247026944444445,3.7275596071032306,7.5462377858089,6.4733104007064135,4.10541568102864,,7.424090786034354,200,5.833188888683631,5.833188888683631,5.821241633136355,5.821241633136355,0.011947255547276825,0.011947255547276825
883,176600,rayleigh,64,0.5241638055555555,6.2986876119417605,8.90675001125171,3.1695636478004667,6.633756593315627,,7.424090786034354,200,6.0272602329767135,6.0272602329767135,5.817499275819266,5.817499275819266,0.2097609571574477,0.2097609571574477
884,176800,rayleigh,64,0.5236249166666667,4.644943822288739,8.101997479938865,3.8143083957881685,5.757467378282486,,7.424090786034354,200,6.000504806193456,6.000504806193456,5.817716133927636,5.817716133927636,0.1827886722658203,0.1827886722658203
885,177000,rayleigh,64,0.5230860277777778,6.065323947452515,8.44968969131952,2.6254629826985787,6.885105070871211,,7.424090786034354,200,6.052688912076731,6.052688912076731,5.82416448535272,5.82416448535272,0.22852442672401097,0.22852442672401097
886,177200,rayleigh,64,0.5225471388888889,5.46809523987384,8.583269063354976,4.381973764796037,5.8739818940817194,,7.424090786034354,200,6.0963402097485915,6.0963402097485915,5.808542841681012,5.808542841681012,0.2877973680675794,0.2877973680675794
887,177400,rayleigh,64,0.5220082500000001,4.895881223619667,7.5035988297279985,3.714200860773346,5.33564592619722,,7.424090786034354,200,6.012593407560175,6.012593407560175,5.801146076983326,5.801146076983326,0.21144733057684917,0.21144733057684917
