episode,global_step,algorithm,fading_model,hidden_dim,actor_lr,critic_lr,batch_size,exploration_noise,target_policy_noise,target_noise_clip,policy_delay,control_mode,role_switching,user_mobile,observation_mode,normalize_observations,episode_reward_bps_step,avg_shaped_reward,avg_R_legit_mbps,avg_R_eve_mbps,avg_R_sec_mbps,avg_num_eves,avg_nearest_eve_distance,avg_mean_eve_distance,avg_max_eve_capacity,eval_R_sec_mbps,last_eval_R_sec_mbps,episode_secrecy_mbits,avg_energy_j,avg_jammer_power_w,steps,relay_path_m,jammer_path_m,relay_displacement_m,jammer_displacement_m,final_d_UR_m,final_d_RB_m,final_d_UE_m,final_d_JE_m,rolling20_avg_R_sec_mbps,rolling100_avg_R_sec_mbps,convergence_gap20_100_mbps,critic_loss,actor_loss,replay_size
1786,357200,TD3PG,rician,64,0.001,0.001,64,0.1883753125,0.2,0.5,2,velocity,False,True,full,True,622.6837388712593,3.1134186943562963,9.421835677927419,5.550683264179792,3.8714928650373803,17.0,53.387903824044,558.797969956126,5.550683264179792,,,77.42985730074761,6.587005059603882,0.48119580770157794,200,380.7694633506618,346.7848563849148,380.6103138327753,327.9508404458055,294.4722614730594,65.21069680347824,45.65304079507056,493.4016122056774,5.856724515995492,6.452859993198823,0.5961354772033305,111.27571868896484,-255.1067657470703,100000
1787,357400,TD3PG,rician,64,0.001,0.001,64,0.18831281249999998,0.2,0.5,2,velocity,False,True,full,True,809.3096023710259,4.04654801185513,8.509804970775178,3.6008816189024113,4.9106809273241,20.0,166.2810458431433,612.390253507616,3.6008816189024113,,,98.21361854648201,6.7814336955977605,0.4811566867600854,200,379.53584667026064,367.78798125563446,379.18486886931265,307.4826650151356,375.06407389194885,229.13148860276465,163.70331265496606,580.6645057923931,5.767738371757374,6.425518177675592,0.657779805918218,122.31675720214844,-254.9732666015625,100000
1788,357600,TD3PG,rician,64,0.001,0.001,64,0.1882503125,0.2,0.5,2,velocity,False,True,full,True,1314.2920527035903,6.5714602635179515,8.385908790433259,1.016999872375046,7.368908918058214,12.0,593.2236572497943,1213.7035843180038,1.016999872375046,,,147.3781783611643,6.894427433973984,0.481354532869412,200,380.70512502538315,377.12139275572946,380.4151981280603,376.34751304348157,475.39294819654236,209.39044144906185,596.1395829530356,166.20822826946812,5.890013012302421,6.441666650176419,0.551653637873998,39.815093994140625,-264.6529846191406,100000
1789,357800,TD3PG,rician,64,0.001,0.001,64,0.1881878125,0.2,0.5,2,velocity,False,True,full,True,914.9925899948294,4.574962949974147,8.608625790526137,3.267996974962181,5.353132538144268,14.0,95.73314955614765,427.6786600135116,3.267996974962181,,,107.06265076288537,6.739790269618673,0.480239669124824,200,365.2695622081774,378.9927088569091,241.94578065163435,378.18935769532794,657.856929247757,235.19275542402616,93.1698387119675,509.0023914040506,5.8407963155869105,6.428612402947125,0.5878160873602143,108.96418762207031,-234.00244140625,100000
1790,358000,TD3PG,rician,64,0.001,0.001,64,0.18812531249999997,0.2,0.5,2,velocity,False,True,full,True,1176.0093045645106,5.8800465228225525,8.636281237080079,1.278296137464067,7.357985099616012,21.0,521.5561476439976,1134.654090762477,1.278296137464067,,,147.15970199232024,6.597849978749195,0.4774362053937242,200,380.8953539715388,277.91102873185105,380.6707161646487,250.22608552636902,454.0510241960746,171.11252949142147,516.9316466834671,387.99206789232994,5.800030160262116,6.443665956478086,0.6436357962159702,71.15657043457031,-228.6907501220703,100000
1791,358200,TD3PG,rician,64,0.001,0.001,64,0.1880628125,0.2,0.5,2,velocity,False,True,full,True,1396.9140861209387,6.984570430604694,9.28202125681432,1.5327478697166528,7.749273387097664,24.0,455.40039314560426,1004.2593368107832,1.5327478697166528,,,154.98546774195327,6.334026361143883,0.478556150922749,200,373.4717137385674,329.8824178902418,367.4129553961691,290.2945894705149,104.46989746900984,643.4571729964341,444.919656816462,245.42804899151383,6.047145462819147,6.455095839336825,0.40795037651767796,357.77142333984375,-284.24395751953125,100000
1792,358400,TD3PG,rician,64,0.001,0.001,64,0.1880003125,0.2,0.5,2,velocity,False,True,full,True,1163.6363154512019,5.818181577256009,8.339948404124682,1.705746305436307,6.634202098688375,14.0,574.0287596414714,983.1444098133053,1.705746305436307,,,132.6840419737675,6.87558341292843,0.4807209606912079,200,380.60042756583357,375.50867878711097,380.411202186908,371.4016057917958,460.2993115408961,175.48872644519443,576.4282909817077,467.3217750360598,6.031518643485317,6.439703424092021,0.40818478060670405,173.86569213867188,-249.79226684570312,100000
1793,358600,TD3PG,rician,64,0.001,0.001,64,0.1879378125,0.2,0.5,2,velocity,False,True,full,True,450.9143156640728,2.254571578320364,9.37076203663478,6.143904897311567,3.245580756246939,22.0,28.03409069172785,603.8370615833062,6.143904897311567,,,64.91161512493879,6.918223534302225,0.4843829623456331,200,379.1391836082503,380.56243279915833,378.9654070882053,380.4153069308267,302.3445113634823,239.01604795134693,33.625345132822076,181.28258757471548,6.091271302983095,6.3954549602786805,0.30418365729558516,71.67845916748047,-240.63015747070312,100000
1794,358800,TD3PG,rician,64,0.001,0.001,64,0.1878753125,0.2,0.5,2,velocity,False,True,full,True,1237.3135722572654,6.186567861286327,8.481599600392139,1.5238672615381004,6.957732338854044,19.0,444.14966251694,901.5166515274891,1.5238672615381004,,,139.1546467770809,6.701222313125189,0.48009210819219056,200,369.7487501250225,370.9490292470902,347.58752770163267,301.4005600435369,537.5879800030887,70.35183891601221,443.1770967860671,660.736587192376,6.079528835992839,6.39006289182143,0.31053405582859117,138.2731170654297,-235.21424865722656,100000
1795,359000,TD3PG,rician,64,0.001,0.001,64,0.18781281249999998,0.2,0.5,2,velocity,False,True,full,True,466.94651286162565,2.334732564308128,8.52149469339275,5.453311265949887,3.09717822403379,17.0,53.71610371490412,407.0320304771726,5.453311265949887,,,61.94356448067581,6.624106294495309,0.48436543835124546,200,376.1184233646586,357.1379645783959,373.7275986811384,331.0756560117327,581.5062783202392,393.78732427457913,54.41944037347927,636.6174740026793,6.036838795431119,6.349762697933515,0.312923902502396,18.450977325439453,-251.5833740234375,100000
1796,359200,TD3PG,rician,64,0.001,0.001,64,0.1877503125,0.2,0.5,2,velocity,False,True,full,True,489.4018265362409,2.4470091326812042,9.829240009818324,5.824708988918278,4.008778547422132,28.0,54.9994567263275,480.67272693390055,5.824708988918278,,,80.17557094844265,6.699220374510021,0.4827510801583582,200,363.1599048071026,285.1260553944361,300.73737664034815,264.9990365106333,184.74486228131042,241.31911641936813,54.749193322237545,617.0472599253796,5.856251054800451,6.315140985114022,0.45888993031357117,140.92416381835938,-280.6944274902344,100000
1797,359400,TD3PG,rician,64,0.001,0.001,64,0.1876878125,0.2,0.5,2,velocity,False,True,full,True,1235.2286093671476,6.176143046835738,8.261952579655063,0.8049086528418539,7.457043926813206,20.0,502.8701786640104,1025.825523326681,0.8049086528418539,,,149.14087853626415,6.681434813933471,0.4801432852879995,200,375.20309507898435,327.33222189342376,370.0131491051968,305.4381256513255,487.0992139975121,246.75576895538705,504.69263132507507,323.96685692641285,5.8467994110392025,6.344616826201884,0.4978174151626815,46.53068923950195,-259.42987060546875,100000
1798,359600,TD3PG,rician,64,0.001,0.001,64,0.18762531249999997,0.2,0.5,2,velocity,False,True,full,True,1027.2728198063128,5.136364099031564,8.802180608919098,2.889283026449486,5.912897582469615,15.0,384.64135231177096,735.6479248642656,2.889283026449486,,,118.25795164939231,6.7457643689367845,0.48278842886370754,200,380.5755070682284,364.33618704957865,380.4297191522781,324.6179941404,297.18571827779084,191.11752707150822,390.2812293793394,943.703383220794,5.85920576135795,6.339310029292193,0.48010426793424266,93.27568054199219,-251.13824462890625,100000
1799,359800,TD3PG,rician,64,0.001,0.001,64,0.1875628125,0.2,0.5,2,velocity,False,True,full,True,711.5152804789846,3.557576402394923,9.434594459408475,4.718815826133698,4.718742201935758,18.0,158.73202691249912,517.6612026123578,4.718815826133698,,,94.37484403871517,6.702066442965568,0.48261448186410155,200,346.98343092050965,372.72433476064384,281.5420231588512,360.0068989088967,71.79200645320063,534.8365343016658,158.8453080128672,612.5301518291253,5.829559936738074,6.305133464559017,0.4755735278209423,54.9794807434082,-237.52053833007812,100000
1800,360000,TD3PG,rician,64,0.001,0.001,64,0.1875003125,0.2,0.5,2,velocity,False,True,full,True,647.3830276191476,3.2369151380957377,9.256628980820846,4.99130554911972,4.271426055778241,19.0,178.46091030777697,457.407802632253,4.99130554911972,,,85.42852111556482,6.392899576880496,0.47969953051986214,200,372.4286391292141,338.1510997867067,280.96392791201475,157.09454825620298,172.9746627633735,322.56803848061264,188.83648075263082,1132.965613309035,5.652175951308295,6.270386864635743,0.6182109133274478,21.66351890563965,-245.1588897705078,100000
1801,360200,TD3PG,rician,64,0.001,0.001,64,0.1874378125,0.2,0.5,2,velocity,False,True,full,True,402.9066903848528,2.014533451924264,8.840589966168094,6.063264248237486,2.7988694206394866,21.0,49.35857794850619,551.4090479603044,6.063264248237486,,,55.97738841278973,6.8138591589890805,0.47872104172971036,200,370.2242375207619,380.4147796524289,296.33222037904346,380.1818212341948,330.426999241419,187.3007514507524,51.10008317990965,669.8634233837223,5.398845536078175,6.297726213124094,0.898880677045919,325.6733093261719,-267.53662109375,100000
1802,360400,TD3PG,rician,64,0.001,0.001,64,0.1873753125,0.2,0.5,2,velocity,False,True,full,True,1271.5843509905028,6.357921754952514,8.823157462243751,1.6838427965171467,7.139314665726602,21.0,391.3569302010027,1049.230820396423,1.6838427965171467,,,142.786293314532,6.777176529707435,0.4808926345873715,200,380.5702732060576,366.9217381886933,380.3721787171792,357.55450515185197,323.8747129713061,200.1838490380718,388.3683602057642,438.4083310152738,5.537834915448581,6.289160873520003,0.7513259580714218,37.02410888671875,-260.06561279296875,100000
1803,360600,TD3PG,rician,64,0.001,0.001,64,0.18731281249999998,0.2,0.5,2,velocity,False,True,full,True,438.38342068732186,2.191917103436609,8.164741540360847,4.886325600634854,3.2918050852643734,18.0,208.83108898410998,433.03997246888554,4.886325600634854,,,65.83610170528748,6.860557583420006,0.4806764482025394,200,380.7254367576378,345.4550792807022,380.5358561526769,330.2506058593607,600.1504931658051,177.94936718869602,210.77019284339207,1271.9707590381304,5.3149633043021645,6.236308958903567,0.9213456546014029,221.77951049804688,-241.3790740966797,100000
1804,360800,TD3PG,rician,64,0.001,0.001,64,0.1872503125,0.2,0.5,2,velocity,False,True,full,True,280.21086679767546,1.4010543339883774,8.606142062906002,5.56645242188896,3.0665108931896055,16.0,117.75239538713768,372.38287220294643,5.56645242188896,,,61.330217863792114,6.817857828978885,0.4792792672614226,200,371.9645223602394,281.49615944383874,281.94034046485615,268.20621251452854,437.94020065855744,78.72156642049373,125.84814873718608,945.2717978817269,5.311022234054455,6.209746827847418,0.8987245937929629,128.861083984375,-245.237060546875,100000
1805,361000,TD3PG,rician,64,0.001,0.001,64,0.1871878125,0.2,0.5,2,velocity,False,True,full,True,571.5366651084629,2.8576833255423146,9.821029811485344,5.3607927844428,4.466785309597966,23.0,118.88162648983531,744.867157805415,5.3607927844428,,,89.3357061919593,6.308397477999039,0.4812664863983445,200,378.56714805039513,192.91285636456078,378.22982484333716,147.99781202254488,187.93601785968295,75.34572201911104,110.05603277801866,909.735331327461,5.183917042096889,6.178696081300886,0.9947790392039977,241.32565307617188,-243.72547912597656,100000
1806,361200,TD3PG,rician,64,0.001,0.001,64,0.18712531249999997,0.2,0.5,2,velocity,False,True,full,True,1201.5458866329075,6.0077294331645374,8.880797762414389,1.3060675074082375,7.574730255006146,15.0,934.8795931572585,1330.770573940777,1.3060675074082375,,,151.4946051001229,6.492831160504141,0.4787597374375837,200,298.12711205193375,339.7978972396534,277.388344111002,235.99555564368083,519.9115967172221,519.9147593463222,927.6222986012318,495.8999834886482,5.369078911595326,6.175269987435497,0.8061910758401707,34.75206756591797,-280.0811767578125,100000
1807,361400,TD3PG,rician,64,0.001,0.001,64,0.1870628125,0.2,0.5,2,velocity,False,True,full,True,1200.2361471094653,6.001180735547326,9.372151255795162,2.5430423109308915,6.831486470981822,15.0,195.63979482771808,722.8808712797191,2.5430423109308915,,,136.62972941963645,6.690035124718849,0.48113771325479243,200,357.1992529823153,380.60625460336405,301.34425764893547,380.4466008676291,340.7230804237068,485.5532819220816,195.79314908260557,495.94540199245085,5.465119188778213,6.174310090951618,0.7091909021734049,101.0544204711914,-258.3202819824219,100000
1808,361600,TD3PG,rician,64,0.001,0.001,64,0.1870003125,0.2,0.5,2,velocity,False,True,full,True,1124.3775778553359,5.621887889276679,9.22282924226529,2.454267846833425,6.768561395431864,12.0,424.22192098285433,904.7074120305577,2.454267846833425,,,135.37122790863728,6.654099098140036,0.4827123677419678,200,360.86761613566745,342.1589609029597,300.94410662050734,289.46619003659487,204.609867255955,388.18118839657836,424.3444539599943,854.4053201200629,5.435101812646895,6.17089580974552,0.7357939970986251,54.42793273925781,-235.99195861816406,100000
1809,361800,TD3PG,rician,64,0.001,0.001,64,0.1869378125,0.2,0.5,2,velocity,False,True,full,True,631.7273851654068,3.1586369258270337,8.29026193487034,4.357073545778426,3.9512388684757305,21.0,164.7118261246779,449.81806947711374,4.357073545778426,,,79.02477736951461,6.856104011902335,0.47800730399007796,200,371.0083129644364,380.4698807163468,367.46005135762385,380.16155912289435,541.4504788660116,184.4365904070247,151.06664289908923,932.7210616608023,5.365007129163469,6.1451609883314235,0.7801538591679549,81.41128540039062,-255.42807006835938,100000
1810,362000,TD3PG,rician,64,0.001,0.001,64,0.1868753125,0.2,0.5,2,velocity,False,True,full,True,910.9951405856871,4.554975702928435,8.218685658780027,2.03340587260237,6.185279786177649,22.0,525.9777864577752,901.1048605608074,2.03340587260237,,,123.705595723553,6.328353002355425,0.48258063613326696,200,380.57313853802526,170.27334758389244,380.4217824197331,87.11209571711925,489.91358967295696,146.86115313040602,531.6621739679892,504.17775087987866,5.30637186349155,6.139371829998493,0.832999966506943,72.988037109375,-258.2189636230469,100000
1811,362200,TD3PG,rician,64,0.001,0.001,64,0.18681281249999998,0.2,0.5,2,velocity,False,True,full,True,896.2701800495657,4.481350900247829,8.36723399850053,2.3585144041018418,6.013232773886876,17.0,388.26018999866886,899.1049724346086,2.3585144041018418,,,120.26465547773753,6.730875658255999,0.4826392736000546,200,367.57423702783336,283.92595286868027,352.8707932488415,262.1138629457022,452.97763816839387,284.3426731801426,388.14988683034863,597.7460154304507,5.219569832831009,6.1274393801632865,0.9078695473322771,167.0599365234375,-251.03775024414062,100000
1812,362400,TD3PG,rician,64,0.001,0.001,64,0.1867503125,0.2,0.5,2,velocity,False,True,full,True,1257.7680898890444,6.288840449445222,9.656215019669855,2.307822119422151,7.34839290024771,25.0,426.6125984291531,963.1137411223998,2.307822119422151,,,146.9678580049542,6.8587866017879575,0.47860680975868897,200,380.61148747549737,334.6934293532585,380.32585735662923,294.34755246110427,163.6717690715275,187.21809297572648,413.1670790778011,626.5277502123357,5.255279372908977,6.138641772352087,0.8833623994431097,24.37359619140625,-259.36773681640625,100000
1813,362600,TD3PG,rician,64,0.001,0.001,64,0.1866878125,0.2,0.5,2,velocity,False,True,full,True,1266.5231561851112,6.332615780925556,8.978791148925485,1.8171885283717581,7.172298070654864,17.0,477.8613430169447,825.2953947617538,1.8171885283717581,,,143.44596141309725,6.770726854906612,0.47949417333477656,200,365.80910298503414,380.74352394480513,295.49874692625724,380.54422966900245,294.9540226996267,305.7098368157758,480.13222672473114,276.8041261158247,5.4516152386293735,6.157935448263638,0.7063202096342645,315.4368591308594,-233.1752471923828,100000
1814,362800,TD3PG,rician,64,0.001,0.001,64,0.18662531249999997,0.2,0.5,2,velocity,False,True,full,True,1277.1817029038516,6.385908514519258,9.283451977393579,2.0929184923646122,7.190533485028966,25.0,208.98806887684597,795.0272292481407,2.0929184923646122,,,143.81066970057933,6.686894732291054,0.48273493640692955,200,357.5364149921527,379.66253492778606,313.33386370228357,378.30301013914544,226.20639134706008,170.2605283847132,216.53473009960342,387.3015867596276,5.4632552959381195,6.18337269439706,0.7201173984589406,27.250125885009766,-264.45672607421875,100000
1815,363000,TD3PG,rician,64,0.001,0.001,64,0.1865628125,0.2,0.5,2,velocity,False,True,full,True,171.50164443447858,0.8575082221723929,9.19651858067463,7.440599141290067,1.8429739555243774,22.0,52.80643363918053,430.8854149910952,7.440599141290067,,,36.85947911048754,6.834887033417998,0.47984153547984953,200,380.7716371942066,357.33894335818843,380.6010116894067,346.152650886141,376.2331712117135,249.75230811184662,60.662321077889914,1207.850811600002,5.400545082512649,6.128251430746275,0.7277063482336255,194.5517578125,-240.3602294921875,100000
1816,363200,TD3PG,rician,64,0.001,0.001,64,0.1865003125,0.2,0.5,2,velocity,False,True,full,True,990.0522402392548,4.950261201196274,8.189314387813674,2.401524529860565,5.798894137829705,24.0,595.728852660748,1004.9281740779446,2.401524529860565,,,115.97788275659413,6.675897251334235,0.48183619095654434,200,358.9795193137072,379.29692795026074,323.7137933709876,379.03323174898827,534.351818316833,247.70672853123224,593.6222995966492,800.7910181063473,5.490050862033028,6.104004828922081,0.6139539668890528,26.16928482055664,-274.4642333984375,100000
1817,363400,TD3PG,rician,64,0.001,0.001,64,0.1864378125,0.2,0.5,2,velocity,False,True,full,True,85.39040601238709,0.42695203006193544,7.770422242878068,5.07211863734226,2.7155228153709188,20.0,143.96591941295063,406.5227725190818,5.07211863734226,,,54.31045630741838,6.713603287339005,0.4837309059091893,200,345.33199712745767,197.95810983151753,321.7781312919516,195.82279090758115,881.7649399572194,514.1198999242796,140.71152983225326,988.6721256234873,5.252974806460914,6.07536586487724,0.8223910584163256,32.14137649536133,-222.40451049804688,100000
1818,363600,TD3PG,rician,64,0.001,0.001,64,0.1863753125,0.2,0.5,2,velocity,False,True,full,True,1324.8585078636727,6.624292539318364,8.929343870070264,1.4942133338123402,7.435130536257918,15.0,289.6614250128538,806.7498111697194,1.4942133338123402,,,148.70261072515837,6.749209712879463,0.48285266948077,200,380.7234473965779,363.7009533851625,380.45485093975515,319.18902380613196,205.1082360177891,223.237621981902,296.5991160817182,477.34825788853857,5.329086454150329,6.0730328309776915,0.7439463768273624,457.00042724609375,-216.3830108642578,100000
1819,363800,TD3PG,rician,64,0.001,0.001,64,0.18631281249999998,0.2,0.5,2,velocity,False,True,full,True,1036.7851698904822,5.183925849452411,9.240281357404726,3.26080173484836,5.98002344913594,11.0,376.7353389409299,571.467845634978,3.26080173484836,,,119.60046898271881,6.583025744791252,0.4788949416919425,200,354.8326416163584,373.9276370213532,291.7088497650291,275.70388343694816,357.48420970126324,610.5608446213402,360.2129143766371,988.1453970453897,5.3921505165103385,6.055284147217418,0.6631336307070796,140.6102294921875,-261.12982177734375,100000
1820,364000,TD3PG,rician,64,0.001,0.001,64,0.1862503125,0.2,0.5,2,velocity,False,True,full,True,983.5855275552269,4.917927637776135,8.425338328215526,2.7138474825250416,5.711490845690491,20.0,176.03606005252627,656.5769016903181,2.7138474825250416,,,114.22981691380984,6.769280933329513,0.4815598140845763,200,372.7941865042445,373.88158430577863,355.5390113426885,335.9674349155032,420.44991169369723,231.5070932299647,171.2845825036191,557.2616362306043,5.464153756005951,6.037665645293723,0.5735118892877722,63.88904571533203,-278.8809814453125,100000
1821,364200,TD3PG,rician,64,0.001,0.001,64,0.1861878125,0.2,0.5,2,velocity,False,True,full,True,1375.179196596626,6.87589598298313,9.553877210939703,1.9672625961661272,7.586614614773576,19.0,277.6988969477032,878.9823574007963,1.9672625961661272,,,151.73229229547152,6.185868192810924,0.478581789199919,200,380.61079007208525,299.01245103437486,380.38077689376246,258.0913388333249,121.86421757416153,310.8617890373561,265.43161622349027,456.8437750267,5.703541015712656,6.043571492200126,0.3400304764874704,24.97952651977539,-251.80279541015625,100000
1822,364400,TD3PG,rician,64,0.001,0.001,64,0.18612531249999997,0.2,0.5,2,velocity,False,True,full,True,785.1659599123723,3.9258297995618614,8.520708107926609,3.4470287969464595,5.073679310980149,21.0,322.5230864565842,769.4244333506887,3.4470287969464595,,,101.47358621960298,6.635452166654353,0.48062467715153795,200,358.8978010918042,357.83058687006184,315.1548233151653,306.6885155173534,429.836254688275,298.54033486404535,317.2133376952869,1011.8408654660968,5.600259247975332,6.019515002843943,0.4192557548686109,70.41368103027344,-227.59881591796875,100000
1823,364600,TD3PG,rician,64,0.001,0.001,64,0.1860628125,0.2,0.5,2,velocity,False,True,full,True,1164.501896774027,5.822509483870135,8.547758677072318,1.9320281781980648,6.615730498874248,26.0,359.7649639966795,1032.6937394002466,1.9320281781980648,,,132.31460997748496,6.847208542657909,0.48071885723950286,200,372.9702529212458,380.80119564656354,307.2735468628731,380.6089244311677,529.5688495611369,255.62019350628378,361.3334034485746,207.32657880107723,5.766455518655826,6.018109577864937,0.25165405920911077,657.59423828125,-233.83653259277344,100000
1824,364800,TD3PG,rician,64,0.001,0.001,64,0.1860003125,0.2,0.5,2,velocity,False,True,full,True,1262.759351345312,6.3137967567265605,8.525874710052111,1.433699187221721,7.092175522830401,16.0,570.7584350440823,1057.7065738244287,1.433699187221721,,,141.84351045660802,6.782656409998679,0.48132743056213306,200,365.839214631209,380.7615549588746,324.47491071782196,380.62324379090865,654.1119537015221,317.6274872637924,569.5036185963498,355.88078867877016,5.967738750137866,6.006205265082399,0.038466514944532904,62.30437469482422,-257.64154052734375,100000
1825,365000,TD3PG,rician,64,0.001,0.001,64,0.1859378125,0.2,0.5,2,velocity,False,True,full,True,1160.3728485957715,5.801864242978858,8.10653949657901,1.4144250321878091,6.692114464391203,15.0,322.57333354851323,774.0393899460108,1.4144250321878091,,,133.84228928782406,6.805345391265259,0.4851950293816965,200,369.41447950340404,380.6219749737485,331.44497545034835,380.3810261294959,604.5102672250144,341.93505118952515,323.93600217458646,239.46632670051747,6.079005207877527,5.986310433336526,0.09269477454100095,62.10015106201172,-250.20545959472656,100000
1826,365200,TD3PG,rician,64,0.001,0.001,64,0.1858753125,0.2,0.5,2,velocity,False,True,full,True,1395.4144675540863,6.977072337770432,8.784081839006616,1.0093002381930347,7.774781600813577,13.0,795.3934005855112,1286.46825881208,1.0093002381930347,,,155.49563201627157,6.933579975319346,0.48113964981460344,200,380.6385589055971,380.71309343301846,380.46047618177994,380.49799378931016,454.47483271661883,218.23283070377633,798.8268757264933,257.5556341635516,6.089007775167898,6.0178789234204615,0.07112885174743688,34.38212966918945,-258.7107849121094,100000
1827,365400,TD3PG,rician,64,0.001,0.001,64,0.18581281249999998,0.2,0.5,2,velocity,False,True,full,True,1297.297448400005,6.486487242000025,8.380610855012153,1.0913305220952045,7.289280332916953,16.0,462.41574244268014,1147.5191287673606,1.0913305220952045,,,145.78560665833908,6.873871976060651,0.4791068858176446,200,375.4230548333018,380.5558866757289,338.88549299876945,380.3996326793245,519.004805339258,436.4273274070131,464.2508253673785,248.57625558696617,6.111897468264656,6.009309550219748,0.1025879180449083,67.3389892578125,-201.11497497558594,100000
1828,365600,TD3PG,rician,64,0.001,0.001,64,0.1857503125,0.2,0.5,2,velocity,False,True,full,True,1244.474966623233,6.222374833116166,8.845337969824817,1.8410859700235653,7.004251999801257,19.0,378.00661310817054,943.2501857668352,1.8410859700235653,,,140.08503999602513,6.756576403392776,0.47994583711561,200,380.6074770767137,365.4264947326481,380.37600872328983,329.5269576744928,427.713470899173,293.1650925159488,376.0861509367648,663.7295876200258,6.123681998483127,6.0066955514666684,0.11698644701645833,434.152587890625,-246.33328247070312,100000
1829,365800,TD3PG,rician,64,0.001,0.001,64,0.1856878125,0.2,0.5,2,velocity,False,True,full,True,908.3983593065464,4.541991796532732,8.284817098705448,2.5219942235974258,5.768663574291101,19.0,524.9051919765402,949.2509147373444,2.5219942235974258,,,115.37327148582202,6.790283739637107,0.4809720388815944,200,373.0133727701272,312.3190498020581,276.4220320248917,297.2226710038683,499.4109783161871,326.32079374253584,529.4932170586126,704.5460975296949,6.214553233773894,6.004106326743405,0.21044690703048907,25.401893615722656,-226.6915283203125,100000
1830,366000,TD3PG,rician,64,0.001,0.001,64,0.18562531249999997,0.2,0.5,2,velocity,False,True,full,True,1165.0240613554752,5.825120306777376,8.624025883306956,1.9626565526377866,6.661369330669174,29.0,490.92627298399276,1042.9993567692227,1.9626565526377866,,,133.2273866133835,6.825674535011614,0.48270170189324374,200,370.91662041640586,380.86306640103163,194.33858376006523,380.71642121321804,576.4478994995386,564.6927873223334,478.33356444404893,562.9292896628342,6.23835771099847,5.998160036488996,0.24019767450947338,58.871253967285156,-216.40478515625,100000
1831,366200,TD3PG,rician,64,0.001,0.001,64,0.1855628125,0.2,0.5,2,velocity,False,True,full,True,768.9525894281265,3.844762947140633,8.183938236669505,2.5147654555841905,5.6741903488975085,23.0,478.18781526242265,947.7225315862978,2.5147654555841905,,,113.48380697795017,6.821556331017324,0.4848889416235538,200,347.6686756662299,305.14480301011025,328.4416406256817,274.12090489095084,583.5136160865811,537.8809618341359,492.26252152532993,905.421256991662,6.221405589749002,5.981590302984715,0.2398152867642871,36.97890090942383,-221.83493041992188,100000
1832,366400,TD3PG,rician,64,0.001,0.001,64,0.1855003125,0.2,0.5,2,velocity,False,True,full,True,483.966787684237,2.419833938421185,8.220905102650587,4.293594712960467,3.9618913607325252,19.0,208.94345253277083,602.2244244004052,4.293594712960467,,,79.2378272146505,6.279551741839955,0.48158709759693025,200,316.4485296241151,283.9922967647169,89.4283098608801,269.7514003474935,740.8798994365268,462.0792635935592,210.31167250189887,1009.2119809587451,6.052080512773243,5.956787693822349,0.09529281895089348,213.20443725585938,-253.33392333984375,100000
1833,366600,TD3PG,rician,64,0.001,0.001,64,0.1854378125,0.2,0.5,2,velocity,False,True,full,True,1353.812540695211,6.769062703476055,9.181242268258194,1.5530363203186477,7.628205947939541,19.0,404.0285973105845,860.5408869711301,1.5530363203186477,,,152.56411895879083,6.869632803425596,0.48445996583741935,200,376.90872956666317,378.6682662052764,374.92548147955927,377.4288506990437,182.2361571071846,238.31769715678072,397.13032413914505,399.2665241448579,6.074875906637476,5.971707938724237,0.10316796791323846,154.21316528320312,-270.7023010253906,100000
1834,366800,TD3PG,rician,64,0.001,0.001,64,0.1853753125,0.2,0.5,2,velocity,False,True,full,True,1263.521702517254,6.31760851258627,8.996139460143885,1.8956644927069588,7.100474967436918,28.0,286.12607272913783,896.6935848556421,1.8956644927069588,,,142.00949934873836,6.804366703296872,0.4815210728951984,200,369.31442698961825,380.4559026014233,292.71810185300865,380.22624477408914,398.9485994217956,221.1516258303994,286.15153719723475,430.73590411417257,6.070372980757874,5.980478068387797,0.08989491237007652,156.18504333496094,-267.6968994140625,100000
1835,367000,TD3PG,rician,64,0.001,0.001,64,0.18531281249999998,0.2,0.5,2,velocity,False,True,full,True,1016.1981910990868,5.080990955495434,8.418429088088548,2.024789143416431,6.393639944672112,21.0,406.21195102249663,753.0805360507434,2.024789143416431,,,127.87279889344225,6.935155221202031,0.4782602243784668,200,337.4590245335526,380.8446169047233,315.0542190896587,380.69110998438674,576.6669666280217,543.3393888264125,407.943873906952,578.1024518941921,6.297906280215261,6.028447511135629,0.2694587690796322,48.64311218261719,-271.956298828125,100000
1836,367200,TD3PG,rician,64,0.001,0.001,64,0.1852503125,0.2,0.5,2,velocity,False,True,full,True,878.5504744056149,4.392752372028074,8.674012172872366,3.4582072232980856,5.217045525814259,13.0,201.1343050733129,617.6010810180292,3.4582072232980856,,,104.34091051628518,6.723479703745013,0.48081529134249024,200,380.70513495125664,362.1071460032135,380.53417751656315,313.47124516873293,415.00848423333105,246.77059565754698,198.08801661279446,719.4359831405204,6.268813849614489,6.013579826953069,0.25523402266142003,126.34137725830078,-261.9684143066406,100000
