episode,secrecy
1,0.6190943468290092
2,0.759954071254803
3,0.88506156621504
4,1.9702649161862724
5,1.5305929297984067
6,1.3586697024920196
7,1.229068060402701
8,1.4031878316210724
9,0.6330029765897106
10,0.7560134066800915
11,0.5883294337554233
12,0.4631046685625271
13,0.4036297066697112
14,0.14297923079004046
15,0.14051028352032222
16,0.19082374444500189
17,0.15548944538037493
18,0.18117030423260927
19,0.3003341727560535
20,0.47001587169690995
21,0.8652683504778688
22,1.2788197854828423
23,2.176097973454742
24,2.1625894583490757
25,3.02726601012923
26,2.318771596455407
27,1.885193024803818
28,1.2188757319429306
29,1.2249755934388566
30,1.3014790066073811
31,1.417232912068222
32,1.292771896370496
33,1.102139219272265
34,0.8372186191432242
35,0.6301330570180608
36,0.6734138430857296
37,0.6573500709411152
38,0.6082793044917656
39,0.448864566082988
40,0.43026204490537046
41,0.4845031296818599
42,0.49006052442842657
43,0.5236495388542398
44,0.2901607979213866
45,0.2276330451240801
46,0.4768908608835304
47,0.35516751173580297
48,0.0773250565036926
49,0.44194179209087703
50,0.6109388534858512
51,0.829804778059415
52,0.709278858770614
53,0.6862642492702645
54,0.6651648910922364
55,0.611381825824015
56,0.696029377116112
57,0.88020149996701
58,0.7876139820607934
59,0.7130172393788482
60,0.8004574725904411
61,0.8190479228357893
62,1.010411025221006
63,0.9737393544382245
64,0.7205124965691695
65,0.7171141149674898
66,0.685481676566968
67,0.6609563282332321
68,0.9857433025363888
69,0.9180360602406052
70,0.6519591353847615
71,0.7159414218513764
72,0.9332808395722061
73,0.9177860714992032
74,0.9350298966027856
75,0.9992931379603514
76,0.9784106651892038
77,0.9570333058062767
78,0.8584409033696758
79,0.9203307774123033
80,1.0263435887316879
81,1.053170999634986
82,1.337523646088432
83,1.8305113940041196
84,2.1542028274614924
85,2.263263497546013
86,2.128252875987587
87,1.9822075287990748
88,1.3541261151968271
89,1.1450592642287694
90,0.8879284472265065
91,0.9111576680546473
92,0.9712675321001167
93,0.9132180781398502
94,0.9230224521447845
95,0.7184567881087076
96,0.49002129415336476
97,0.4647559901726686
98,0.3249084697910398
99,0.3362298654135576
100,0.421754003478834
