episode,global_step,fading_model,noise_std,noise_type,control_mode,role_switching,user_mobile,use_los_model,observation_mode,normalize_observations,enable_energy_harvesting,observation_has_eh,enable_ntn,satellite_altitude_km,hidden_dim,episode_reward_bps_step,avg_shaped_reward,avg_R_legit_mbps,avg_R_eve_mbps,avg_R_sec_mbps,avg_num_eves,avg_nearest_eve_distance,avg_mean_eve_distance,avg_max_eve_capacity,eval_R_sec_mbps,last_eval_R_sec_mbps,episode_secrecy_mbits,avg_energy_j,avg_jammer_power_w,steps,relay_path_m,jammer_path_m,relay_displacement_m,jammer_displacement_m,role_switch_count,final_d_UR_m,final_d_RB_m,final_d_UE_m,final_d_JE_m,rolling20,rolling20_avg_R_sec_mbps,rolling100,rolling100_avg_R_sec_mbps,convergence_gap,convergence_gap20_100_mbps
11,2200,rician,0.239005,ou,velocity,False,True,False,full,True,False,False,False,500.0,32,1212.674629419079,6.063373147095396,9.14531214905708,2.3198202257566134,6.825491923300469,17.0,520.3170458848037,1050.505246067707,2.3198202257566134,,,136.50983846600937,6.4792114059518084,0.4491725688427687,200,342.50350609768526,374.4435419745138,331.79340214885246,366.54568126377336,0,213.04071986178315,332.36618294685707,539.8849714836768,666.3492646627008,5.845443454656178,5.845443454656178,5.845443454656178,5.845443454656178,0.0,0.0
12,2400,rician,0.238005,ou,velocity,False,True,False,full,True,False,False,False,500.0,32,1020.532460676961,5.102662303384805,8.082547160985854,1.7070772877833518,6.375469873202493,14.0,751.09098983243,1249.6742234267026,1.7070772877833518,,,127.50939746404987,6.676618010681611,0.4570163784176111,200,369.61189411966035,238.3072666202999,354.6482106616338,231.00001784003848,0,666.7489302509281,376.48694411503755,750.1768987661919,940.1731873340889,5.889612322868371,5.889612322868371,5.889612322868371,5.889612322868371,0.0,0.0
13,2600,rician,0.237005,ou,velocity,False,True,False,full,True,False,False,False,500.0,32,-229.6945499363476,-1.148472749681738,8.350463599823641,9.087758095775513,0.29757525321886896,20.0,23.426152846129884,587.8764583496261,9.087758095775513,,,5.951505064377381,6.415703801946113,0.4609861035645008,200,317.40542233311317,342.8275020587751,295.0593465647648,325.9878741263164,0,776.570930517462,572.9190952262178,30.326215826759736,865.7750347982336,5.459455625203025,5.459455625203025,5.459455625203025,5.459455625203025,0.0,0.0
14,2800,rician,0.236005,ou,velocity,False,True,False,full,True,False,False,False,500.0,32,1139.6760035070506,5.6983800175352535,9.464135735360385,3.0423958205091233,6.421739914851264,24.0,95.99385194816024,570.6161995056914,3.0423958205091233,,,128.43479829702528,5.392596650058233,0.4487654768675566,200,331.76338025634044,248.34418923437363,84.76200265083344,227.7948972576586,0,314.74633932107946,390.31555044840746,98.71166703215184,292.238053278815,5.5281902173207556,5.5281902173207556,5.5281902173207556,5.5281902173207556,0.0,0.0
15,3000,rician,0.235005,ou,velocity,False,True,False,full,True,False,False,False,500.0,32,1115.2921108468468,5.576460554234234,8.163677880604496,0.9095581133623909,7.254119767242101,17.0,525.212147790694,1196.4448285427582,0.9095581133623909,,,145.08239534484204,5.977366984751438,0.44484424360096453,200,328.14358906905204,243.76548158934912,304.7683208845875,192.42815820669094,0,873.8018424222104,520.4355800784513,536.6202053591611,496.0917449781668,5.643252187315512,5.643252187315512,5.643252187315512,5.643252187315512,0.0,0.0
16,3200,rician,0.234005,ou,velocity,False,True,False,full,True,False,False,False,500.0,32,1432.7910458589495,7.163955229294747,8.970746807362842,0.8634133732513152,8.107333434111524,21.0,489.68991847440026,1033.9733156022523,0.8634133732513152,,,162.14666868223048,5.666723097660059,0.4698379030823708,200,292.31878057074294,325.5816562310641,280.9473059039397,286.3998613881872,0,435.64779136581166,404.4942358394942,485.2610852374135,400.54153709043396,5.797257265240264,5.797257265240264,5.797257265240264,5.797257265240264,0.0,0.0
17,3400,rician,0.233005,ou,velocity,False,True,False,full,True,False,False,False,500.0,32,910.7176232248415,4.5535881161242076,7.762256150508898,1.7278126013332586,6.034443549175633,14.0,607.4185284178857,1120.1881384926357,1.7278126013332586,,,120.68887098351267,6.697857893937006,0.46063674949109557,200,273.48955884092993,375.0506282562487,232.92216886052816,363.8861453464595,0,933.2604619114767,527.2492504871708,617.2193471221143,575.1307250699517,5.811209399589403,5.811209399589403,5.811209399589403,5.811209399589403,0.0,0.0
18,3600,rician,0.232005,ou,velocity,False,True,False,full,True,False,False,False,500.0,32,1102.118358466318,5.51059179233159,9.986309962945846,3.8987808110988613,6.087529151846987,23.0,213.51529127524748,689.243191357455,3.8987808110988613,,,121.75058303693974,4.997589661549447,0.4540158970654011,200,287.90830101350474,261.41379437195565,279.91340527786423,182.32564455262715,0,124.16955461383445,368.52960306108525,216.23139697865162,768.2020761899053,5.826560496937047,5.826560496937047,5.826560496937047,5.826560496937047,0.0,0.0
19,3800,rician,0.231005,ou,velocity,False,True,False,full,True,False,False,False,500.0,32,-292.8570989559615,-1.4642854947798074,9.162080321715207,11.603872542338737,0.11326995733696117,12.0,11.806820042509443,484.12719112635386,11.603872542338737,,,2.2653991467392234,6.271663107893885,0.45586655408143995,200,351.165272460724,146.47775964303074,331.5828531917127,126.39772256427561,0,190.58183257735104,151.55132081159135,13.999798459948952,814.2412244295284,5.525860994852832,5.525860994852832,5.525860994852832,5.525860994852832,0.0,0.0
20,4000,rician,0.23000500000000001,ou,velocity,False,True,False,full,True,False,False,False,500.0,32,641.0182302664729,3.2050911513323643,7.7369035546459335,2.4374227276264886,5.299480827019443,20.0,640.8710915879734,1005.4727019806368,2.4374227276264886,,,105.98961654038887,6.485640072721388,0.4643862396478653,200,275.2455158670198,276.55189841419417,224.54155259245627,256.5231529320406,0,1013.5405412169215,504.43641302087093,653.7541989200055,937.7371203189656,5.514541986461163,5.514541986461163,5.514541986461163,5.514541986461163,0.0,0.0
21,4200,rician,0.22900500000000001,ou,velocity,False,True,False,full,True,False,False,False,500.0,32,1168.3486062279437,5.8417430311397185,8.01917485716339,1.4954862572494514,6.5236885999139345,20.0,672.6421079300491,1155.9909649151678,1.4954862572494514,,,130.4737719982787,5.907582152605371,0.46309405207633975,200,316.49045937025727,336.67391071564384,280.5993442391598,155.00889985609746,0,727.0128034041011,302.5376928178459,675.5577709469436,311.437726485187,5.590648677522395,5.590648677522395,5.562596587101771,5.562596587101771,0.02805209042062451,0.02805209042062451
22,4400,rician,0.228005,ou,velocity,False,True,False,full,True,False,False,False,500.0,32,921.0137810935792,4.6050689054678955,8.830176903494134,3.424318769873836,5.431409934339601,19.0,149.70375537600827,548.0031262672227,3.424318769873836,,,108.62819868679202,6.3730149844890756,0.4773248966783285,200,362.65837998841846,344.2970669645934,356.7158983237864,336.00870107841433,0,627.2888364395014,493.1841878403747,142.35291916386288,366.8399907806406,5.63115455338629,5.63115455338629,5.5566335574307635,5.5566335574307635,0.07452099595552664,0.07452099595552664
23,4600,rician,0.227005,ou,velocity,False,True,False,full,True,False,False,False,500.0,32,475.0306085754289,2.3751530428771446,8.159622367265557,4.731605005210046,3.4373587865135695,20.0,29.560515354543323,512.9673746714851,4.731605005210046,,,68.74717573027138,5.675375247911278,0.4495287737250328,200,301.2153087186609,299.17362319077574,286.1857519052226,277.1265220590558,0,793.5621326519395,550.9113432448266,24.83809885190873,266.635082795165,5.365312319535277,5.365312319535277,5.464491176086537,5.464491176086537,0.09917885655126035,0.09917885655126035
24,4800,rician,0.226005,ou,velocity,False,True,False,full,True,False,False,False,500.0,32,1276.4774264975624,6.382387132487812,9.434668647735737,2.276096717121483,7.158571930614247,20.0,629.754074525313,1080.789295164822,2.276096717121483,,,143.17143861228496,6.244944531644092,0.4466336166858673,200,360.5465953951164,334.4038371851269,350.2406573510934,321.4499785042751,0,318.4080683662431,525.5296130812175,622.9042776115452,707.9112262008088,5.578230163510364,5.578230163510364,5.535077874191859,5.535077874191859,0.04315228931850523,0.04315228931850523
25,5000,rician,0.225005,ou,velocity,False,True,False,full,True,False,False,False,500.0,32,656.2860295129495,3.281430147564748,7.882329991400021,2.791104388127233,5.095794013777794,24.0,205.91058799855702,610.3348076618825,2.791104388127233,,,101.91588027555588,6.1371805120474825,0.44441065661609175,200,86.74892508806472,305.43344408161306,83.92333291020421,293.43333884554215,0,868.1698542264398,708.8723439378913,204.4207443223324,350.24754053760097,5.497522544813938,5.497522544813938,5.517506519775297,5.517506519775297,0.01998397496135862,0.01998397496135862
26,5200,rician,0.224005,ou,velocity,False,True,False,full,True,False,False,False,500.0,32,477.82676841333966,2.3891338420666983,8.305870558333835,4.522232214715961,3.787290858437468,12.0,132.9591697061094,559.8956400047168,4.522232214715961,,,75.74581716874937,6.488331983244197,0.4595430000126362,200,320.4134062351184,342.4846263907352,296.47225057237836,334.7236679323101,0,788.1999114176946,608.704792108457,113.848094049874,616.0874054147912,5.414765535119636,5.414765535119636,5.450959763569996,5.450959763569996,0.03619422845036002,0.03619422845036002
27,5400,rician,0.223005,ou,velocity,False,True,False,full,True,False,False,False,500.0,32,1276.4106017828888,6.382053008914443,8.88463787549921,0.8301677203341715,8.054470155165033,17.0,573.6384085942526,1167.747209875251,0.8301677203341715,,,161.08940310330067,6.255562428345106,0.462537669762969,200,367.5068389045357,134.85173567353988,358.36634737289717,75.77815200206003,0,384.1652837863207,619.7862095984183,588.3855898244615,401.55053335345434,5.462214982278269,5.462214982278269,5.547386074369812,5.547386074369812,0.08517109209154317,0.08517109209154317
28,5600,rician,0.222005,ou,velocity,False,True,False,full,True,False,False,False,500.0,32,1018.6499750123855,5.093249875061928,9.349355522586585,3.469908466281089,5.879447056305494,22.0,209.53990257755396,543.4385355814098,3.469908466281089,,,117.5889411261099,5.670610092325291,0.4674466998130083,200,339.815514538708,291.0965027455997,290.0144646050373,224.74297367391065,0,420.7176781075829,267.83327217311034,211.12450843476344,769.3578846337786,5.48055856162866,5.48055856162866,5.559245395153228,5.559245395153228,0.07868683352456785,0.07868683352456785
29,5800,rician,0.221005,ou,velocity,False,True,False,full,True,False,False,False,500.0,32,1342.0189390225667,6.710094695112833,8.60804426235479,1.1666921833332655,7.441352079021512,18.0,501.7261125971704,907.3855466921599,1.1666921833332655,,,148.82704158043023,6.156698407871736,0.4655311208218336,200,370.27765914348015,317.27650545743916,362.35209427785117,289.34941857285025,0,634.5187477971059,365.9771266097851,499.7969158628308,488.14279958966387,5.545479201073387,5.545479201073387,5.624145625631445,5.624145625631445,0.07866642455805817,0.07866642455805817
30,6000,rician,0.220005,ou,velocity,False,True,False,full,True,False,False,False,500.0,32,1320.0391305092535,6.600195652546267,9.065488263501035,1.5980406678690675,7.467447595631974,18.0,709.0622408210949,1195.1748970856604,1.5980406678690675,,,149.34895191263948,6.435795770405632,0.4583315110206604,200,362.79260393771443,353.26758232569136,358.02226977071433,342.44433252802935,0,227.62946377508666,491.5519612816479,691.8998693202026,435.49415070586565,5.654664233051318,5.654664233051318,5.685589024631462,5.685589024631462,0.030924791580144273,0.030924791580144273
31,6200,rician,0.219005,ou,velocity,False,True,False,full,True,False,False,False,500.0,32,784.4799021782101,3.9223995108910503,8.424710669171345,3.8329079001739745,4.601045864010373,12.0,111.09921826998641,608.4049269649593,3.8329079001739745,,,92.02091728020746,5.590145606105364,0.4501782189309597,200,337.44390561597305,280.42342171764255,307.03257083592206,244.41758636824662,0,710.224010376837,379.503141132606,111.8989848784439,489.7054918422169,5.543441930086813,5.543441930086813,5.65060376138562,5.65060376138562,0.1071618312988063,0.1071618312988063
32,6400,rician,0.218005,ou,velocity,False,True,False,full,True,False,False,False,500.0,32,1275.6850022382466,6.378425011191233,9.199568785112932,1.5002637618409542,7.699305023271986,21.0,944.8747605207942,1445.7456279015846,1.5002637618409542,,,153.98610046543973,6.457657253252653,0.4482580591738224,200,301.84696668689804,361.89600861587144,234.37873470574428,353.51085907295237,0,99.4448857206292,611.0743488567404,957.0844107941194,750.5531950840414,5.609633687590288,5.609633687590288,5.71462567581957,5.71462567581957,0.10499198822928157,0.10499198822928157
33,6600,rician,0.217005,ou,velocity,False,True,False,full,True,False,False,False,500.0,32,1310.4212198236373,6.552106099118187,8.550753880884265,0.9518686731216274,7.598885207762645,17.0,860.4207176154573,1249.1721509795166,0.9518686731216274,,,151.9777041552529,5.530647690157168,0.4591642081737518,200,325.3163755298768,289.20262986938747,304.79637593498387,274.92002341314327,0,377.0103500276836,398.224897644638,840.576084489031,480.21831597938785,5.974699185317478,5.974699185317478,5.771724449514815,5.771724449514815,0.20297473580266345,0.20297473580266345
34,6800,rician,0.216005,ou,velocity,False,True,False,full,True,False,False,False,500.0,32,1239.428920902265,6.197144604511325,9.200826264961961,1.5366317520580985,7.664194512903869,22.0,579.4208988669418,1038.578443750354,1.5366317520580985,,,153.28389025807738,5.493900210715838,0.44683731980621816,200,121.08174367133283,307.0891621416427,82.3708941795791,287.70410652897476,0,246.71077976824333,516.4081444154702,596.3083890519345,297.5600462184762,6.0368219152201075,6.0368219152201075,5.827385333732139,5.827385333732139,0.20943658148796818,0.20943658148796818
35,7000,rician,0.215005,ou,velocity,False,True,False,full,True,False,False,False,500.0,32,559.3928326521047,2.7969641632605238,7.697994496119023,4.223458514825877,3.5003458289908598,21.0,212.7384379757307,401.9843948744446,4.223458514825877,,,70.0069165798172,5.902573821681585,0.46471049688756466,200,287.39271038859926,360.9168545222403,152.43153465895654,358.57882447637974,0,1054.6814605420063,483.17269435723523,210.91337523032365,629.2807539395816,5.849133218307546,5.849133218307546,5.760898490739532,5.760898490739532,0.08823472756801465,0.08823472756801465
36,7200,rician,0.214005,ou,velocity,False,True,False,full,True,False,False,False,500.0,32,1177.542200692298,5.887711003461489,8.546683215108159,1.5761159917122765,6.970567223395883,22.0,671.1297964174571,1116.7912684616404,1.5761159917122765,,,139.41134446791764,6.575533329060459,0.47278346873819826,200,362.58817128770204,362.2843153139108,351.93811123142194,358.26910264259834,0,393.36307812008715,513.6213341252443,690.5019232285603,278.5103237015022,5.7922949077717645,5.7922949077717645,5.794500399979985,5.794500399979985,0.0022054922082208606,0.0022054922082208606
37,7400,rician,0.213005,ou,velocity,False,True,False,full,True,False,False,False,500.0,32,1056.9789603109905,5.284894801554953,8.16457078801579,2.2115682796315563,5.953204245423172,16.0,470.97032515436763,971.3102923044327,2.2115682796315563,,,119.06408490846343,5.464184766730439,0.4517315203696489,200,375.4582197545184,226.2133428736396,372.67651312504455,204.32620429820267,0,682.2146793204814,229.93877182847118,457.2390847150899,527.2100316164104,5.78823294258414,5.78823294258414,5.798789693100072,5.798789693100072,0.010556750515931412,0.010556750515931412
38,7600,rician,0.212005,ou,velocity,False,True,False,full,True,False,False,False,500.0,32,1276.6098933669157,6.383049466834579,8.60413630642288,1.5119471207564252,7.0921891856664505,17.0,302.419321134225,760.6999236089453,1.5119471207564252,,,141.843783713329,6.1218703620086545,0.47417729541659354,200,328.0083946430895,347.44160396147083,285.46849722048523,341.4664879403209,0,497.3076981791626,235.8684951467365,315.0154612751361,357.7654076801029,5.838465944275114,5.838465944275114,5.8328265218518185,5.8328265218518185,0.005639422423295848,0.005639422423295848
39,7800,rician,0.211005,ou,velocity,False,True,False,full,True,False,False,False,500.0,32,775.7334762594452,3.878667381297226,9.805746096843349,5.315558883540468,4.509365253254443,31.0,66.10117792068745,531.1388554314179,5.315558883540468,,,90.18730506508886,5.4863620265273205,0.44640759512782097,200,330.6031093025692,277.8809526970453,304.47411002151443,221.32425973189132,0,373.9729344879141,378.90348527859635,68.13676120073403,514.5442369883625,6.058270709070987,6.058270709070987,5.798891617528809,5.798891617528809,0.2593790915421783,0.2593790915421783
40,8000,rician,0.210005,ou,velocity,False,True,False,full,True,False,False,False,500.0,32,1162.6229347556744,5.813114673778371,8.528199940069664,1.9559946148418825,6.572205325227778,17.0,167.3890302673111,962.0812514985117,1.9559946148418825,,,131.44410650455558,6.474937729621392,0.4672149560600519,200,350.49623765397706,369.0244388493857,318.77278598076373,353.9444298586032,0,618.9629542999342,545.813008245698,187.1759284700895,494.60216355004076,6.121906933981405,6.121906933981405,5.818224460221283,5.818224460221283,0.30368247376012203,0.30368247376012203
41,8200,rician,0.209005,ou,velocity,False,True,False,full,True,False,False,False,500.0,32,519.4354063739502,2.5971770318697507,8.631297043733266,5.257261563144035,3.3811365076744733,21.0,100.11606157363511,508.4765634817984,5.257261563144035,,,67.62273015348947,6.016769351712386,0.47689700216054914,200,366.0384310630075,304.38119424406557,361.3703768703424,281.74011546061337,0,651.377877268445,388.0817993314186,85.01054602551959,948.9691817976743,5.964779329369431,5.964779329369431,5.758783290646971,5.758783290646971,0.20599603872246064,0.20599603872246064
42,8400,rician,0.208005,ou,velocity,False,True,False,full,True,False,False,False,500.0,32,829.9588872838385,4.149794436419192,8.437120303726003,3.620610354249511,4.8175978645856965,21.0,121.45393488531354,545.2793162895202,3.620610354249511,,,96.35195729171396,5.777986631685866,0.448614759221673,200,343.7279811283454,300.39990074141735,328.9048585440311,290.8030926192813,0,462.7902617342986,219.57259622423203,103.3643152321475,189.32242893884947,5.934088725881736,5.934088725881736,5.736374113835988,5.736374113835988,0.1977146120457478,0.1977146120457478
43,8600,rician,0.207005,ou,velocity,False,True,False,full,True,False,False,False,500.0,32,858.6375070403514,4.293187535201756,8.264071280202264,2.2498432155872017,6.014341873859784,22.0,364.29146968648666,928.0593262751047,2.2498432155872017,,,120.28683747719568,6.368827122595943,0.4632973153144121,200,259.7198068110986,346.7896224649346,254.5767605276138,335.5117338822357,0,566.9924970338737,528.2615671061935,356.0451007356989,380.9990746025574,6.062937880249047,6.062937880249047,5.74283848034817,5.74283848034817,0.32009939990087677,0.32009939990087677
44,8800,rician,0.206005,ou,velocity,False,True,False,full,True,False,False,False,500.0,32,988.4931481238956,4.942465740619478,7.907119846618397,2.130345716823917,5.776774129794484,15.0,270.0445317280488,730.1095010620311,2.130345716823917,,,115.53548259588969,6.211424125533586,0.4633116464316845,200,327.8871451125669,363.8164102151482,312.07129411086396,359.77197403500554,0,830.5735263577554,535.9038744985767,288.20155487120303,83.63259909996688,5.993847990208058,5.993847990208058,5.743609745108314,5.743609745108314,0.25023824509974446,0.25023824509974446
45,9000,rician,0.205005,ou,velocity,False,True,False,full,True,False,False,False,500.0,32,750.8236085679368,3.7541180428396843,8.330847746574555,3.523745257122651,4.8071024894519025,18.0,130.94501254331746,398.5350032201421,3.523745257122651,,,96.14204978903807,6.126859534813786,0.445706979855895,200,361.7127602994854,321.91950976936573,358.0696391579355,305.3445379697052,0,757.8401848613104,378.6588762416769,140.36146069066268,644.3556057801501,5.979413413991764,5.979413413991764,5.7227984727603936,5.7227984727603936,0.2566149412313701,0.2566149412313701
46,9200,rician,0.204005,ou,velocity,False,True,False,full,True,False,False,False,500.0,32,1163.1054656790136,5.815527328395068,9.03549262664195,2.5489860172864423,6.486506609355501,23.0,225.90471988583985,784.9185316460223,2.5489860172864423,,,129.73013218711003,5.773798555621687,0.45397321589291095,200,377.2861806884641,244.96847617647887,369.78255782156333,218.49284361417259,0,238.11398694818587,178.99319055545058,239.08540397451608,319.6565582592858,6.114374201537666,6.114374201537666,5.73940082355594,5.73940082355594,0.3749733779817266,0.3749733779817266
47,9400,rician,0.203005,ou,velocity,False,True,False,full,True,False,False,False,500.0,32,1489.1804890711073,7.445902445355537,9.40318175821125,1.3237507879473425,8.079430970263903,22.0,410.11645602916093,1007.9004325848717,1.3237507879473425,,,161.58861940527808,5.518277070876632,0.454895833581686,200,352.1866111349339,260.965641595704,345.7974695298691,212.9734520025679,0,151.08491262248614,385.60754784559646,390.24127842739,189.0180291024857,6.11562224229261,6.11562224229261,5.789188699017811,5.789188699017811,0.3264335432747991,0.3264335432747991
48,9600,rician,0.202005,ou,velocity,False,True,False,full,True,False,False,False,500.0,32,1219.2152652696848,6.096076326348424,9.737594489559113,2.848260988812774,6.889333500746339,13.0,140.15328553732274,590.5281362649087,2.848260988812774,,,137.78667001492678,6.883110245735233,0.4779775331169367,200,380.32835108207473,376.66579253689224,376.5467072477769,373.978464490849,0,253.9995001347849,85.44165871357214,131.49973666865003,518.9572513766348,6.166116564514651,6.166116564514651,5.812108382387154,5.812108382387154,0.3540081821274965,0.3540081821274965
49,9800,rician,0.201005,ou,velocity,False,True,False,full,True,False,False,False,500.0,32,1083.510581563889,5.417552907819445,9.239209554902859,2.445578363139647,6.793631191763208,16.0,420.43359001389615,960.8584364530205,2.445578363139647,,,135.87262383526416,6.720744909732712,0.45100234121084215,200,377.77463545827106,330.7707614452642,373.2084745355788,306.14908579905017,0,435.8116414773506,411.35032835406827,415.15558783930885,853.6941178451232,6.133730520151737,6.133730520151737,5.832139460129523,5.832139460129523,0.30159106002221403,0.30159106002221403
50,10000,rician,0.200005,ou,velocity,False,True,False,full,True,False,False,False,500.0,32,1038.6393017598612,5.193196508799306,8.259002029503451,2.3912475655122463,5.867754463991208,19.0,276.8150863657423,878.6371385082109,2.3912475655122463,4.924187387606013,4.924187387606013,117.35508927982417,5.859670692487567,0.45904119573533536,200,379.3390312129864,270.3455181949487,378.3171275579805,207.74617947533284,0,808.1461216582128,487.3274245805453,296.7131423724017,462.8012726394437,6.053745863569697,6.053745863569697,5.832851760206756,5.832851760206756,0.2208941033629408,0.2208941033629408
51,10200,rician,0.199005,ou,velocity,False,True,False,full,True,False,False,False,500.0,32,1088.75546105954,5.4437773052977,8.170143799189514,1.6859672544859343,6.484176544703579,15.0,328.1750460221429,703.4153540959543,1.6859672544859343,,4.924187387606013,129.68353089407157,6.213519046536792,0.4299218098074198,200,346.6927508524519,313.1695357518983,339.63249061911716,285.4373140137538,0,805.729143851932,517.2469570425985,347.86753221383145,525.4013869479181,6.147902397604358,6.147902397604358,5.845622834412577,5.845622834412577,0.30227956319178073,0.30227956319178073
