episode,violation
1,5.833805660770963e-15
2,4.9789339318095924e-15
3,4.695271949017865e-15
4,5.974387651264124e-15
5,6.116357420538066e-15
6,4.836686606779494e-15
7,4.268946307561805e-15
8,5.689060333935458e-15
9,6.1167737541723e-15
10,7.537998003570578e-15
11,9.527101330064625e-15
12,7.963907311392404e-15
13,6.5424055062379694e-15
14,5.9741100955079676e-15
15,6.540601393822954e-15
16,7.109868249699503e-15
17,9.810485757100195e-15
18,8.533035389390875e-15
19,7.251699241095366e-15
20,9.09883279831547e-15
21,6.827177712054322e-15
22,7.537998003570578e-15
23,7.394501677637778e-15
24,7.82207631999654e-15
25,7.535500001765172e-15
26,8.815587149157978e-15
27,8.105321969154033e-15
28,8.956585473285372e-15
29,6.826761378420088e-15
30,7.96196442109931e-15
31,7.536055113277484e-15
32,9.381939669594885e-15
33,7.393391454613152e-15
34,5.97244476097103e-15
35,8.246320293281429e-15
36,6.824818488126993e-15
37,7.819439540313056e-15
38,7.963074644123935e-15
39,1.0093592628379611e-14
40,7.962380754733545e-15
41,5.9749427627764365e-15
42,7.252393130485757e-15
43,6.82509604388315e-15
44,8.532341500000485e-15
45,7.821798764240384e-15
46,7.536193891155562e-15
47,8.104489301885565e-15
48,7.537720447814422e-15
49,7.538553115082892e-15
50,6.682016051584583e-15
51,7.679135105576052e-15
52,8.247430516306053e-15
53,7.110700916967971e-15
54,7.110978472724127e-15
55,3.699124340172944e-15
56,8.53123127697586e-15
57,6.542960617750282e-15
58,6.827038934176244e-15
59,8.532757833634719e-15
60,7.251838018973444e-15
61,6.115663531147675e-15
62,7.11083969484605e-15
63,7.11014580545566e-15
64,7.113337696651457e-15
65,6.96789848042556e-15
66,6.825928711151619e-15
67,7.113615252407613e-15
68,7.110562139089893e-15
69,5.689060333935458e-15
70,7.680522884356834e-15
71,6.400435736964027e-15
72,7.823741654533478e-15
73,7.82054976333768e-15
74,6.6860406100488486e-15
75,7.11014580545566e-15
76,7.109451916065268e-15
77,8.102962745226705e-15
78,6.825373599639306e-15
79,8.672645934737488e-15
80,6.683542608243443e-15
81,8.38759617316498e-15
82,7.820688541215758e-15
83,7.252531908363835e-15
84,7.392281231588526e-15
85,5.972861094605264e-15
86,9.383605004131823e-15
87,6.539491170798329e-15
88,6.82356948722429e-15
89,6.682571163096895e-15
90,6.826483822663931e-15
91,6.824679710248915e-15
92,8.104211746129409e-15
93,8.2439610693541e-15
94,6.683403830365364e-15
95,8.103795412495175e-15
96,9.240386233955178e-15
97,5.830613769575166e-15
98,8.813366703108728e-15
99,7.962935866245857e-15
100,6.114275752366893e-15
