episode,global_step,algorithm,fading_model,hidden_dim,actor_lr,critic_lr,alpha_lr,batch_size,alpha,target_entropy,auto_entropy_tuning,control_mode,role_switching,user_mobile,observation_mode,normalize_observations,episode_reward_bps_step,avg_shaped_reward,avg_R_legit_mbps,avg_R_eve_mbps,avg_R_sec_mbps,avg_num_eves,avg_nearest_eve_distance,avg_mean_eve_distance,avg_max_eve_capacity,eval_R_sec_mbps,last_eval_R_sec_mbps,episode_secrecy_mbits,avg_energy_j,avg_jammer_power_w,steps,relay_path_m,jammer_path_m,relay_displacement_m,jammer_displacement_m,final_d_UR_m,final_d_RB_m,final_d_UE_m,final_d_JE_m,rolling20_avg_R_sec_mbps,rolling100_avg_R_sec_mbps,convergence_gap20_100_mbps,critic_loss,actor_loss,alpha_loss,policy_entropy,replay_size
13,2600,SAC,rician,64,0.0003,0.0003,0.0003,64,0.12972739338874817,-5.0,True,velocity,False,True,full,True,1404.2462021818803,7.021231010909402,8.404430851951696,0.954827568040894,7.4540169257184505,21.0,547.0294342188078,1103.9417226173987,0.954827568040894,,,149.080338514369,3.1745842687357197,0.47984848536551,200,127.44491868325007,160.88687917275786,87.35940351438632,154.44755726457655,587.3838336983705,594.7626838762905,545.0665597540916,132.72306929213318,6.617294327199682,6.617294327199682,0.0,68.54362487792969,-50.699363708496094,-12.304222106933594,1.0254613161087036,2600
14,2800,SAC,rician,64,0.0003,0.0003,0.0003,64,0.12273997068405151,-5.0,True,velocity,False,True,full,True,1639.4199399621946,8.197099699810973,9.169929157383182,0.5548870202906987,8.615042137092486,18.0,585.0351350912571,1074.9473989086305,0.5548870202906987,,,172.30084274184975,2.98169484753067,0.47712002757936717,200,127.46164916903729,110.36328995508889,117.97747854379602,100.25404354567623,324.37398621495396,319.4183514822399,585.4991816506672,274.05324687218524,6.759990599334882,6.759990599334882,0.0,161.03717041015625,-56.373897552490234,-12.217595100402832,0.8250770568847656,2800
15,3000,SAC,rician,64,0.0003,0.0003,0.0003,64,0.1159692034125328,-5.0,True,velocity,False,True,full,True,901.3177951234296,4.506588975617148,8.00768834715222,3.092456869077831,4.92023100783075,17.0,203.15480675759463,467.4343668347265,3.092456869077831,,,98.404620156615,2.961985472984296,0.4779305408522487,200,152.0635649913041,84.64382353382743,138.43392091491074,54.09153531486175,849.5435494233162,571.9415536726326,201.38152744657566,454.5232996206518,6.637339959901273,6.637339959901273,0.0,8.52414321899414,-60.80487823486328,-12.88609504699707,0.9820162057876587,3000
16,3200,SAC,rician,64,0.0003,0.0003,0.0003,64,0.10937798023223877,-5.0,True,velocity,False,True,full,True,1404.7328786715973,7.023664393357986,8.786739341767644,1.4702492658150206,7.316490075952626,25.0,309.0493635447761,1048.3227765109339,1.4702492658150206,,,146.32980151905252,2.6799512184151184,0.48084302216768265,200,58.46466960020736,93.03467996652168,26.898526168381316,87.9429882232882,460.3525126586663,184.74183487433797,307.6664236504428,83.52825602149339,6.679786842154482,6.679786842154482,0.0,126.0440673828125,-67.8897705078125,-13.253223419189453,0.9897319078445435,3200
17,3400,SAC,rician,64,0.0003,0.0003,0.0003,64,0.1033858060836792,-5.0,True,velocity,False,True,full,True,221.230544174921,1.106152720874605,8.846087838627064,6.9606429293873315,1.9483964481489722,29.0,48.02221167390524,353.4899841070751,6.9606429293873315,,,38.96792896297944,3.1990733519670185,0.473633494079113,200,167.16375696928006,114.34441149719079,161.83123281325445,105.33446595527536,467.5934692700022,319.25436534362126,57.03548606255659,714.198034212944,6.401469760154158,6.401469760154158,0.0,7.366306304931641,-71.64740753173828,-13.299954414367676,0.8616058826446533,3400
18,3600,SAC,rician,64,0.0003,0.0003,0.0003,64,0.09758836030960083,-5.0,True,velocity,False,True,full,True,1427.7399491071114,7.138699745535558,9.210614821565596,1.6996060853058492,7.511008736259745,19.0,478.3577867618098,953.6977664337242,1.6996060853058492,,,150.2201747251949,3.337843151113723,0.4822947446256876,200,136.99031500871732,176.086054153247,127.13421487612354,152.9344022997059,386.8649415963409,351.26929227603756,472.5409387769466,412.4985996874063,6.4631108143822456,6.4631108143822456,0.0,11.675840377807617,-75.47554779052734,-12.88943099975586,0.5397480130195618,3600
19,3800,SAC,rician,64,0.0003,0.0003,0.0003,64,0.09206678718328476,-5.0,True,velocity,False,True,full,True,972.9915616614395,4.864957808307198,8.56972939772723,3.1807551971834016,5.394844074764865,19.0,202.11248330743015,614.6752349065491,3.1807551971834016,,,107.89688149529731,3.437360630905724,0.48128487795591357,200,172.61367547502059,178.45509014464824,163.6788685119172,156.14969474627415,521.597123619179,475.0808871542786,198.023361094673,536.4857578489192,6.406886249139226,6.406886249139226,0.0,10.729816436767578,-82.43675231933594,-13.786252975463867,0.7805216908454895,3800
20,4000,SAC,rician,64,0.0003,0.0003,0.0003,64,0.08695615082979202,-5.0,True,velocity,False,True,full,True,698.7840622066904,3.4939203110334516,8.846160347169793,4.348932739901914,4.523921056497086,23.0,139.5803591425537,597.3155413875163,4.348932739901914,,,90.47842112994172,3.4379513085901907,0.4831319085508585,200,171.7637999392711,128.95415207268567,140.59126138552293,113.17153967298508,462.4655375272865,632.6222106779354,123.66589245371746,529.9655926481295,6.312737989507118,6.312737989507118,0.0,261.65716552734375,-85.26195526123047,-13.876657485961914,0.6823572516441345,4000
21,4200,SAC,rician,64,0.0003,0.0003,0.0003,64,0.08197876065969467,-5.0,True,velocity,False,True,full,True,1376.7296119833952,6.883648059916976,8.571575387451672,1.3486118703870027,7.22296351706466,21.0,379.3039821305059,837.1482694619409,1.3486118703870027,,,144.4592703412932,3.0646738446046284,0.4796635556966066,200,114.7657881768611,135.89329486594912,95.87130212340907,113.23292020907233,493.7895280861773,199.4754557207579,380.2638169899009,160.44882387636946,6.437768197925346,6.356082062247954,0.08168613567739147,235.101806640625,-94.36835479736328,-13.59235668182373,0.43473443388938904,4200
22,4400,SAC,rician,64,0.0003,0.0003,0.0003,64,0.07738616317510605,-5.0,True,velocity,False,True,full,True,1490.266466838018,7.45133233419009,8.881483547352202,0.9489650834244397,7.9325184639277575,19.0,590.9107239367966,998.7077768354892,0.9489650834244397,,,158.65036927855516,3.168801732705182,0.481759179122746,200,131.9302058262967,162.09873198006073,28.762805932269625,122.3339749246042,400.0456660459542,327.08315461116075,592.4473227308955,294.5960322028045,6.529313799898858,6.427738262324309,0.10157553757454973,19.957773208618164,-96.9381103515625,-13.434383392333984,0.25050434470176697,4400
23,4600,SAC,rician,64,0.0003,0.0003,0.0003,64,0.07318137586116791,-5.0,True,velocity,False,True,full,True,1503.8370420757794,7.519185210378897,9.27290150893578,1.143405464109148,8.12949604482663,20.0,460.6627052258748,1115.2596168001694,1.143405464109148,,,162.5899208965326,3.284014391042577,0.4822739921882749,200,165.54201155029358,139.37318647438386,45.31687294140241,111.52691684275298,239.99131005867622,536.9040125292079,459.03381319252134,458.05196936052454,6.578550049791128,6.501727731128757,0.07682231866237021,17.49674415588379,-99.53585815429688,-13.210748672485352,0.05278061330318451,4600
24,4800,SAC,rician,64,0.0003,0.0003,0.0003,64,0.06930746883153915,-5.0,True,velocity,False,True,full,True,818.712650299554,4.09356325149777,8.31743724282996,3.5549202493247223,4.776993885767198,23.0,100.49157923693147,470.6158570787276,3.5549202493247223,,,95.53987771534396,4.320620724255448,0.48427749317139385,200,273.3692090188425,175.3790455087201,266.3569764533041,146.10808406132577,761.7348771480093,633.0342320638955,95.48262198062537,342.4266850795298,6.520971762743121,6.42986382090536,0.09110794183776161,16.382591247558594,-104.66972351074219,-13.25205135345459,-0.03471517935395241,4800
25,5000,SAC,rician,64,0.0003,0.0003,0.0003,64,0.0657726377248764,-5.0,True,velocity,False,True,full,True,1113.9302344401895,5.569651172200947,7.464307449921142,1.2903726366180024,6.173934813303138,13.0,758.8624439923224,1334.8838512154623,1.2903726366180024,,,123.47869626606277,4.174049758445327,0.4788286766037345,200,146.56550556380094,283.30259705722216,107.77686310945785,249.409205114147,1148.1586131396232,604.62776954592,745.4825523521882,431.42132274828924,6.510146604759095,6.419626660601271,0.09051994415782438,330.9285888671875,-112.0819091796875,-14.1597900390625,0.20338648557662964,5000
26,5200,SAC,rician,64,0.0003,0.0003,0.0003,64,0.062082260847091675,-5.0,True,velocity,False,True,full,True,1212.792473543797,6.063962367718985,8.615427697951668,2.1042906184055163,6.511137079546157,17.0,157.6420944729007,776.9449891736906,2.1042906184055163,,,130.22274159092314,3.7456534971817534,0.4838325456902385,200,198.05043065181135,183.61970316118095,176.0757202287701,143.5612005283728,398.8125038041493,300.2238715029566,157.06941289537866,351.41023864086924,6.515424729708867,6.423146292099151,0.09227843760971588,15.229488372802734,-110.24024963378906,-14.637418746948242,0.26713746786117554,5200
27,5400,SAC,rician,64,0.0003,0.0003,0.0003,64,0.05897233635187149,-5.0,True,velocity,False,True,full,True,1033.9634108969537,5.169817054484769,8.532840604945712,2.1556821229162075,6.377158482029499,17.0,276.15397283946544,470.07169068617605,2.1556821229162075,,,127.54316964058998,5.208545830605272,0.4777491657808423,200,286.03976324612535,239.15181670645123,280.2206743505722,212.86932184696568,668.0126946133807,299.96928094947765,270.59072431555273,362.0427028254863,6.563099975803981,6.421443039874349,0.1416569359296318,15.6408052444458,-113.15955352783203,-13.446240425109863,-0.2493574470281601,5400
28,5600,SAC,rician,64,0.0003,0.0003,0.0003,64,0.05569884181022644,-5.0,True,velocity,False,True,full,True,1477.9294925715806,7.389647462857903,9.368622284620788,0.8000650275679567,8.568557257052827,23.0,577.5023071534634,1085.9319682333003,0.8000650275679567,,,171.37114514105653,4.869055468542411,0.4751416049525142,200,308.5592430549435,193.14394784382677,300.2148633552571,166.7242169683389,317.3135784220551,295.89713787313445,585.9394696745883,338.27648705476054,6.608898985100116,6.498125690487866,0.11077329461225016,8.795562744140625,-124.21220397949219,-15.604212760925293,0.40407559275627136,5600
29,5800,SAC,rician,64,0.0003,0.0003,0.0003,64,0.05283350497484207,-5.0,True,velocity,False,True,full,True,1358.9658495098977,6.7948292475494885,8.684201349883331,0.4350932729597089,8.249108076923632,14.0,889.0606343490418,1362.6818317454715,0.4350932729597089,,,164.98216153847264,3.4994995326814493,0.4654190538730472,200,125.71055520277997,105.0283512637272,57.45196978381923,88.70931768080894,472.6544891945541,448.6894447418544,887.6366898654138,352.9050170801096,6.632095646734102,6.558504393468409,0.07359125326569327,16.692352294921875,-130.68966674804688,-10.387286186218262,-1.4674450159072876,5800
30,6000,SAC,rician,64,0.0003,0.0003,0.0003,64,0.05038395896553993,-5.0,True,velocity,False,True,full,True,1271.1848596018042,6.355924298009021,8.683554226864082,1.0471914269804754,7.636362799883601,18.0,533.8572357118012,954.0363373744124,1.0471914269804754,,,152.72725599767205,5.063638497236839,0.45728010474704206,200,263.6721144467201,202.76610497512047,236.33697291258466,176.5930096881207,380.1028331977876,120.55446745513196,537.6683897692983,268.1969991337557,6.52436702808603,6.594433007015582,0.07006597892955213,12.05700397491455,-137.67864990234375,-12.563226699829102,-0.7951984405517578,6000
31,6200,SAC,rician,64,0.0003,0.0003,0.0003,64,0.047608260065317154,-5.0,True,velocity,False,True,full,True,1068.5569487712914,5.342784743856457,7.963172222518559,1.8801314647043583,6.096276430544514,22.0,492.11889135990197,964.2388722484122,1.8801314647043583,,,121.9255286108903,4.256492805304298,0.47535308010876176,200,124.35309666821875,301.9437105391908,40.624078596221246,287.28564949064616,786.9287511058794,365.9207744057194,491.720827857119,630.6306046564193,6.498765785677409,6.5783634400326445,0.07959765435523547,15.758407592773438,-140.23980712890625,-15.20100212097168,-0.00697597861289978,6200
32,6400,SAC,rician,64,0.0003,0.0003,0.0003,64,0.044717445969581604,-5.0,True,velocity,False,True,full,True,1223.618725629018,6.11809362814509,8.239814190165298,1.6973070011767966,6.558444771998167,24.0,435.310764320842,917.130965715136,1.6973070011767966,,,131.16889543996334,3.901336402604789,0.48837365336716176,200,187.40401404027315,189.04287037122802,153.2937411993844,180.59949905058738,763.7689350015328,404.54568158986115,440.2337014243354,130.6899331954066,6.595845104256638,6.577740981656568,0.018104122600069772,11.691795349121094,-145.39759826660156,-17.14541244506836,0.5181694626808167,6400
33,6600,SAC,rician,64,0.0003,0.0003,0.0003,64,0.042246151715517044,-5.0,True,velocity,False,True,full,True,1311.863443852944,6.55931721926472,9.657867849917665,2.448474944069959,7.20939290584771,21.0,380.3753605468235,899.7065464415904,2.448474944069959,,,144.18785811695417,5.630567187767862,0.49167507827281953,200,305.8169570172083,327.2069465136425,259.1111474610505,319.779237212854,249.71835433185188,217.99551205876725,377.4851035965732,435.7244488425579,6.583613903263102,6.5968819490563,0.013268045793197736,9.018260955810547,-151.8218994140625,-9.459250450134277,-2.0103859901428223,6600
34,6800,SAC,rician,64,0.0003,0.0003,0.0003,64,0.04005557671189308,-5.0,True,velocity,False,True,full,True,1245.2230956091394,6.226115478045696,8.241707260076637,1.0899291417123258,7.151778118364316,16.0,424.59347005734946,920.1008842091029,1.0899291417123258,,,143.0355623672863,3.8413394980002726,0.40863333373330535,200,213.0386525487296,171.87248210305904,184.57784717619282,40.2619494492395,604.0072365951229,284.1617630532417,424.1231988419209,406.4292386866111,6.510450702326693,6.613202424624183,0.10275172229748986,14.212390899658203,-150.9684295654297,-13.6738862991333,-0.7497791647911072,6800
35,7000,SAC,rician,64,0.0003,0.0003,0.0003,64,0.03812062740325928,-5.0,True,velocity,False,True,full,True,1569.6983317059883,7.848491658529941,9.709635841078471,1.3628368994229698,8.346798941655496,18.0,664.6545456185262,1112.6364736472306,1.3628368994229698,,,166.93597883310994,3.9877402219769884,0.4825665669515729,200,169.13399605321604,245.3499095685908,156.60231022452214,210.25596473498845,253.6671388605266,311.85894903704894,664.7286606590604,612.9505696478268,6.68177909901793,6.66273375368222,0.01904534533571045,13.249320030212402,-152.1910400390625,-12.536642074584961,-1.1623369455337524,7000
36,7200,SAC,rician,64,0.0003,0.0003,0.0003,64,0.03649244084954262,-5.0,True,velocity,False,True,full,True,927.3569155750081,4.636784577875041,9.367467475295228,4.083305771145193,5.284161704150042,15.0,71.71558164124504,604.6681246193313,4.083305771145193,,,105.68323408300085,5.575972007920259,0.4884764515608549,200,272.19990696702047,348.8243757565217,264.84156396990056,316.1962952179794,354.4682522744719,374.7228892743145,75.55018842740314,278.300512955512,6.5801626804278,6.62444008563966,0.044277405211859744,11.881854057312012,-164.36256408691406,-13.039281845092773,-1.0611340999603271,7200
37,7400,SAC,rician,64,0.0003,0.0003,0.0003,64,0.034823425114154816,-5.0,True,velocity,False,True,full,True,1281.7140827649644,6.408570413824822,9.92016690558257,2.8423810762442296,7.077785829338338,22.0,367.421045781796,759.3674168414896,2.8423810762442296,,,141.55571658676678,5.805353518110098,0.4837468084692955,200,345.2161980663117,302.76240630960785,325.15806638820544,275.77237553561963,392.85113566990236,418.9679933004392,364.64470439447797,406.7028990441673,6.8366321494872695,6.636692673307191,0.19993947618007812,11.274513244628906,-172.01014709472656,-11.573362350463867,-1.5527472496032715,7400
38,7600,SAC,rician,64,0.0003,0.0003,0.0003,64,0.03330725058913231,-5.0,True,velocity,False,True,full,True,1333.3673982128473,6.666836991064237,9.429026714456226,1.8067197460175892,7.62230696843863,25.0,522.8531484363792,1079.1260392078957,1.8067197460175892,,,152.4461393687726,4.0641758470102864,0.4455074221442919,200,172.7201528720653,247.32300894399006,125.06887714367026,179.40755078515426,199.44656084299427,428.8809279439291,514.5173440805559,586.3903654274313,6.842197061096213,6.662629891600124,0.17956716949608875,10.081567764282227,-162.58554077148438,-8.958638191223145,-2.3664391040802,7600
39,7800,SAC,rician,64,0.0003,0.0003,0.0003,64,0.03167617693543434,-5.0,True,velocity,False,True,full,True,1291.1163725755334,6.4555818628776676,9.511546865679987,2.271810638626635,7.239736227053348,19.0,294.097021219593,839.8855296803398,2.271810638626635,,,144.79472454106698,5.564300417979834,0.480814927816391,200,291.0944401021013,322.172565275269,268.28621003884956,271.39269117322084,415.0278105129011,374.6386276579423,297.9897624030888,530.3611802261651,6.934441668710638,6.677427489945078,0.25701417876555954,1752.26025390625,-177.61781311035156,-8.358102798461914,-2.578803300857544,7800
40,8000,SAC,rician,64,0.0003,0.0003,0.0003,64,0.030410556122660637,-5.0,True,velocity,False,True,full,True,1381.4425402622835,6.907212701311417,9.389695728202998,1.7546225867004726,7.6350731415025335,15.0,481.13563756954676,861.4114271786639,1.7546225867004726,,,152.70146283005067,5.673552429161467,0.477877429202199,200,331.5720235159327,300.00727037273936,328.8456958452253,264.3440267030721,445.39518941008635,506.08367603866947,469.2372089811991,285.3110698352843,7.089999272960911,6.701368631234016,0.38863064172689565,1068.785400390625,-171.4088134765625,-14.875094413757324,-0.7410011291503906,8000
41,8200,SAC,rician,64,0.0003,0.0003,0.0003,64,0.028957104310393333,-5.0,True,velocity,False,True,full,True,990.3903887513092,4.951951943756546,9.582477338840409,3.04156088784322,6.540916450997191,15.0,236.50553433183225,556.0209647091539,3.04156088784322,,,130.81832901994383,6.164866747020914,0.48716533176600935,200,321.77972087045686,227.924606189584,301.4927132950364,207.2496390949353,347.66624943539773,438.8564646854631,232.36106253643416,465.73299076765915,7.0558969196575365,6.697455163423362,0.35844175623417485,13.077567100524902,-184.8229217529297,-8.92286205291748,-2.480635643005371,8200
42,8400,SAC,rician,64,0.0003,0.0003,0.0003,64,0.027876710519194603,-5.0,True,velocity,False,True,full,True,1146.7589058440133,5.7337945292200665,7.907310905685663,1.572319459844593,6.334991445841061,23.0,731.3513891513744,1201.214994483713,1.572319459844593,,,126.69982891682125,5.17072296312307,0.46964450012892484,200,333.40855912810645,250.13262732174104,314.3793689976781,120.1975809766435,1022.5470078549841,529.853091735029,727.9646615916716,478.5765371405411,6.976020568753202,6.688825074909498,0.28719549384370424,8.459501266479492,-187.76878356933594,-10.54056167602539,-2.055471897125244,8400
43,8600,SAC,rician,64,0.0003,0.0003,0.0003,64,0.02695966139435768,-5.0,True,velocity,False,True,full,True,1309.9334106369513,6.5496670531847565,10.076501165313418,2.8256296942468846,7.250871471066532,17.0,118.26564225890466,691.2363562196504,2.8256296942468846,,,145.01742942133066,6.085760350922518,0.4953354626148939,200,372.82828432793906,303.08460305904333,362.64854832769123,269.03849993685463,170.80934385243003,292.02578190146033,117.73136642754571,267.21272581971186,6.932089340065195,6.701895921331754,0.23019341873344068,14.007144927978516,-187.16769409179688,-2.8268959522247314,-4.217654705047607,8600
44,8800,SAC,rician,64,0.0003,0.0003,0.0003,64,0.026657702401280403,-5.0,True,velocity,False,True,full,True,975.7327679241422,4.878663839620711,7.9058403922686145,0.9372735427986048,6.968566849470008,22.0,514.9784521581281,945.7874078239934,0.9372735427986048,,,139.3713369894002,6.04042445624762,0.46037118836073204,200,268.4853532669726,197.48202221551549,256.29764379129534,38.892909061429684,875.6451354499161,527.5765145980422,512.77637099856,314.5348575501239,7.041667988250336,6.707956624243987,0.3337113640063487,12.139806747436523,-189.59423828125,-4.873293399810791,-3.6554603576660156,8800
45,9000,SAC,rician,64,0.0003,0.0003,0.0003,64,0.02622270956635475,-5.0,True,velocity,False,True,full,True,591.1324019456213,2.9556620097281066,9.306687316931287,4.9629067306240335,4.346053435752537,12.0,74.51034315788992,627.2613120870622,4.9629067306240335,,,86.92106871505074,6.706910653781758,0.49510093361139296,200,353.3026099444013,372.0133937072798,318.27523731057147,361.516858911563,281.6521228991221,540.720098747593,63.81188388055245,484.3443820024305,6.950273919372807,6.655469886721955,0.29480403265085275,13.562028884887695,-194.07566833496094,-5.763800621032715,-3.4169702529907227,9000
46,9200,SAC,rician,64,0.0003,0.0003,0.0003,64,0.024784443899989128,-5.0,True,velocity,False,True,full,True,1482.769327437349,7.413846637186745,9.579763426363023,1.4199150575343529,8.159848368828666,13.0,584.9981899416308,1254.993812762925,1.4199150575343529,,,163.19696737657333,4.952904210482481,0.49141410887241366,200,280.3883383964691,262.75016021537203,250.31890472301714,101.96718688521756,302.19165846735905,166.66659597031617,590.3729324218973,560.685914076122,7.032709483836934,6.688173766767752,0.3445357170691814,9.142251968383789,-193.80987548828125,-13.911120414733887,-1.237352967262268,9200
47,9400,SAC,rician,64,0.0003,0.0003,0.0003,64,0.023842543363571167,-5.0,True,velocity,False,True,full,True,1307.7380000083886,6.538690000041942,9.100680933779705,1.7080987250558735,7.392582208723835,20.0,534.5228684067457,1006.228940449362,1.7080987250558735,,,147.85164417447672,5.021212780450755,0.4974303890019655,200,318.66902827845036,221.38622993532127,284.3474705755239,127.36062252361211,374.27684647685567,432.6787075776217,535.570776758725,323.9150978062123,7.08348067017165,6.703161180426392,0.38031948974525864,9.290680885314941,-206.50848388671875,7.669672012329102,-7.0526628494262695,9400
