episode,global_step,fading_model,noise_std,noise_type,control_mode,role_switching,user_mobile,use_los_model,observation_mode,normalize_observations,enable_energy_harvesting,observation_has_eh,enable_ntn,satellite_altitude_km,hidden_dim,episode_reward_bps_step,avg_shaped_reward,avg_R_legit_mbps,avg_R_eve_mbps,avg_R_sec_mbps,avg_num_eves,avg_nearest_eve_distance,avg_mean_eve_distance,avg_max_eve_capacity,eval_R_sec_mbps,last_eval_R_sec_mbps,episode_secrecy_mbits,avg_energy_j,avg_jammer_power_w,steps,relay_path_m,jammer_path_m,relay_displacement_m,jammer_displacement_m,role_switch_count,final_d_UR_m,final_d_RB_m,final_d_UE_m,final_d_JE_m,rolling20,rolling20_avg_R_sec_mbps,rolling100,rolling100_avg_R_sec_mbps,convergence_gap,convergence_gap20_100_mbps
30,6000,rayleigh,0.220005,ou,velocity,False,True,False,full,True,False,False,False,500.0,32,509.64882366898667,2.5482441183449334,8.067739126914853,3.6020743295875794,4.493444955899929,18.0,709.0622408210949,1195.1748970856604,3.6020743295875794,,,89.8688991179986,6.315882328942701,0.4583315110206604,200,282.0388368543361,190.18045654124967,269.5284545468329,180.27656352766755,0,724.2283222473687,562.3693187469639,691.8998693202026,702.3619461718282,3.757081831254248,3.757081831254248,3.818871396613252,3.818871396613252,0.06178956535900415,0.06178956535900415
31,6200,rayleigh,0.219005,ou,velocity,False,True,False,full,True,False,False,False,500.0,32,515.0623508099833,2.5753117540499164,8.428011649400474,5.2071273124809645,3.360268933371041,12.0,111.09921826998641,608.4049269649593,5.2071273124809645,,,67.20537866742082,6.820925270072653,0.4501782179623842,200,375.5699831145462,375.94537393426486,372.49783783012373,373.4017343000065,0,460.2871032771195,245.26440316545236,111.8989848784439,290.6374609355791,3.7400265787134925,3.7400265787134925,3.8040777687667293,3.8040777687667293,0.06405119005323678,0.06405119005323678
32,6400,rayleigh,0.218005,ou,velocity,False,True,False,full,True,False,False,False,500.0,32,832.0255386118788,4.160127693059394,8.735168354715903,3.6766799227519202,5.079454096121192,21.0,944.8747605207942,1445.7456279015846,3.6766799227519202,,,101.58908192242384,6.63157094068182,0.4482580591738224,200,358.3190031706672,374.57282414664803,349.90498030484895,371.4946498283805,0,475.79932125360085,458.6884060850732,957.0844107941194,597.8841477770313,3.7574693982961618,3.7574693982961618,3.843933278996556,3.843933278996556,0.08646388070039412,0.08646388070039412
33,6600,rayleigh,0.217005,ou,velocity,False,True,False,full,True,False,False,False,500.0,32,794.2902179974398,3.9714510899871986,7.85891252151738,2.417068748261868,5.4728988482361185,17.0,860.4207176154573,1249.1721509795166,2.417068748261868,,,109.45797696472238,6.354255975863123,0.4591642081737518,200,339.83285886344197,303.49108820224325,329.17986800246257,278.6111221094961,0,639.3516108440542,348.05596489389205,840.576084489031,538.7899273435202,3.9965082295724392,3.9965082295724392,3.893295872003815,3.893295872003815,0.10321235756862412,0.10321235756862412
34,6800,rayleigh,0.216005,ou,velocity,False,True,False,full,True,False,False,False,500.0,32,697.2933064212559,3.4864665321062795,8.78788801909717,3.7990556403746676,5.047153208413348,22.0,579.4208988669418,1038.578443750354,3.7990556403746676,,,100.94306416826696,6.644774849585443,0.44683731980621816,200,341.5903253724249,368.3933935361287,324.3127199529421,365.377749655392,0,233.79128262925428,562.6336033699487,596.3083890519345,410.79339842697357,4.057683505311724,4.057683505311724,3.927232852486448,3.927232852486448,0.1304506528252758,0.1304506528252758
35,7000,rayleigh,0.215005,ou,velocity,False,True,False,full,True,False,False,False,500.0,32,74.1144696454021,0.37057234822701046,7.465592479645181,6.811987115564477,1.1655060485354105,21.0,212.7384379757307,401.9843948744446,6.811987115564477,,,23.310120970708212,6.897437312819144,0.4647104957699776,200,379.5131733385503,378.70396085347295,374.8075093365112,372.1519649487494,0,938.3151327193989,394.3332051977085,210.91337523032365,630.8245957196806,3.8327619275269726,3.8327619275269726,3.848326372373561,3.848326372373561,0.015564444846588366,0.015564444846588366
36,7200,rayleigh,0.214005,ou,velocity,False,True,False,full,True,False,False,False,500.0,32,627.9438295857158,3.139719147928579,8.120931978857918,4.223753761761988,3.927684148808353,22.0,671.1297964174571,1116.7912684616404,4.223753761761988,,,78.55368297616707,6.446400093363478,0.47278346873819826,200,377.9862662022817,335.7015947588645,376.77544663180026,91.79054152495453,0,386.3946958001146,219.27514709906853,690.5019232285603,624.7905101204958,3.7392712802662116,3.7392712802662116,3.850530755052305,3.850530755052305,0.11125947478609355,0.11125947478609355
37,7400,rayleigh,0.213005,ou,velocity,False,True,False,full,True,False,False,False,500.0,32,370.62269690567484,1.8531134845283743,7.477709190242073,4.119802329333274,3.4708146722961453,16.0,470.97032515436763,971.3102923044327,4.119802329333274,,,69.41629344592292,6.554540614191175,0.4517315203696489,200,309.1410609092086,348.2602133501006,295.54243361426194,290.5188266367129,0,945.4822079060183,518.9654691280825,457.2390847150899,273.31091259206346,3.7173499905779672,3.7173499905779672,3.8402681582210576,3.8402681582210576,0.12291816764309038,0.12291816764309038
38,7600,rayleigh,0.212005,ou,velocity,False,True,False,full,True,False,False,False,500.0,32,1054.477858268871,5.272389291344354,8.845919600023434,2.771339808901015,6.074579791122418,17.0,302.419321134225,760.6999236089453,2.771339808901015,,,121.49159582244836,6.776807961943917,0.47417729541659354,200,377.2573258032287,370.3315892964369,373.9119172222447,340.7314978498846,0,201.9172559328634,257.65096635176377,315.0154612751361,445.16554086265035,3.8483494147273563,3.8483494147273563,3.8990658327710936,3.8990658327710936,0.05071641804373739,0.05071641804373739
39,7800,rayleigh,0.211005,ou,velocity,False,True,False,full,True,False,False,False,500.0,32,222.54008652300786,1.1127004326150394,9.103051647767595,6.913049188357788,2.44523651791129,31.0,66.10117792068745,531.1388554314179,6.913049188357788,,,48.9047303582258,6.851165006000134,0.44640759512782097,200,363.54506184678604,342.1738754017901,350.4219178786697,325.1685992587653,0,402.7724541827922,511.5521128226154,68.13676120073403,337.86364631393883,3.959765639177358,3.959765639177358,3.8617881580310987,3.8617881580310987,0.09797748114625948,0.09797748114625948
40,8000,rayleigh,0.210005,ou,velocity,False,True,False,full,True,False,False,False,500.0,32,517.8259983798514,2.589129991899257,7.841671311050857,3.808934278256589,4.167744948903858,17.0,167.3890302673111,962.0812514985117,3.808934278256589,,,83.35489897807716,6.801778125933732,0.46721495628356935,200,290.36556083263395,372.8039934239019,264.93322231904745,363.64273878267767,0,703.0784244815029,600.6023353618418,187.1759284700895,518.5817078096158,3.9952570687866418,3.9952570687866418,3.8694370778029183,3.8694370778029183,0.12581999098372343,0.12581999098372343
41,8200,rayleigh,0.209005,ou,velocity,False,True,False,full,True,False,False,False,500.0,32,350.7154261673669,1.7535771308368344,8.303586319488327,5.9389979016333765,2.5280402065035896,21.0,100.11606157363511,508.4765634817984,5.9389979016333765,,,50.56080413007179,6.740542059068113,0.47689700216054914,200,374.91327258100404,368.29881233661945,373.2598085214446,363.3346643539058,0,632.0385646710841,394.7957630931619,85.01054602551959,347.2462525760309,3.871445235595908,3.871445235595908,3.836720080941959,3.836720080941959,0.0347251546539491,0.0347251546539491
42,8400,rayleigh,0.208005,ou,velocity,False,True,False,full,True,False,False,False,500.0,32,409.89680520863817,2.049484026043191,7.907120362156955,5.228632187144149,2.8373025252612263,21.0,121.45393488531354,545.2793162895202,5.228632187144149,,,56.746050505224524,6.828086147038947,0.448614759221673,200,376.24687682206763,375.7587778224009,373.6826701227052,371.7054020228565,0,408.0562316672611,162.88858733441683,103.3643152321475,114.38798644224407,3.853380991327581,3.853380991327581,3.8129244248543226,3.8129244248543226,0.04045656647325835,0.04045656647325835
43,8600,rayleigh,0.207005,ou,velocity,False,True,False,full,True,False,False,False,500.0,32,328.27716310500244,1.6413858155250123,7.643138929302991,4.320054684371894,3.4063682603311563,22.0,364.29146968648666,928.0593262751047,4.320054684371894,,,68.12736520662313,6.810927716898027,0.4632973153144121,200,291.9916063156795,375.13397688729117,287.69148893874626,373.6825584166397,0,888.33699125664,629.1252585625006,356.0451007356989,298.0176529936551,3.8838609903558634,3.8838609903558634,3.8034696303305284,3.8034696303305284,0.08039136002533498,0.08039136002533498
44,8800,rayleigh,0.206005,ou,velocity,False,True,False,full,True,False,False,False,500.0,32,609.9519615651401,3.0497598078257004,7.780671990033547,3.98706296441012,3.88722414289983,15.0,270.0445317280488,730.1095010620311,3.98706296441012,,,77.7444828579966,6.608626693959803,0.4633116464316845,200,377.34520763016656,353.13910881129544,374.57627984845635,284.42065959518857,0,635.4166019393921,374.1374871511754,288.20155487120303,194.10069446554942,3.8686198741876203,3.8686198741876203,3.805373141979831,3.805373141979831,0.06324673220778942,0.06324673220778942
45,9000,rayleigh,0.205005,ou,velocity,False,True,False,full,True,False,False,False,500.0,32,507.17116724265605,2.53585583621328,8.458733254597986,4.201897482234544,4.288728796201743,18.0,130.94501254331746,398.5350032201421,4.201897482234544,,,85.77457592403485,6.8158254368286855,0.445706979855895,200,372.96084614323286,275.7490320855305,367.9862564570595,261.9659194036935,0,295.62544625464824,269.39105618525684,140.36146069066268,94.51144596828864,3.9567284163203853,3.9567284163203853,3.816114378740318,3.816114378740318,0.1406140375800673,0.1406140375800673
46,9200,rayleigh,0.204005,ou,velocity,False,True,False,full,True,False,False,False,500.0,32,395.87713058768514,1.9793856529384257,7.852985197852104,4.789213705507623,3.19592307701834,23.0,225.90471988583985,784.9185316460223,4.789213705507623,,,63.918461540366806,6.793901317404254,0.45397321589291095,200,334.3600511831059,377.5937697590406,312.3328728352724,366.4117243182141,0,665.873783961818,523.1353212629579,239.08540397451608,232.17251636202235,4.023422874969812,4.023422874969812,3.802631959137666,3.802631959137666,0.22079091583214616,0.22079091583214616
47,9400,rayleigh,0.203005,ou,velocity,False,True,False,full,True,False,False,False,500.0,32,913.0138977842711,4.565069488921355,8.629255586337646,3.2801166787688834,5.355966772372474,22.0,410.11645602916093,1007.9004325848717,3.2801166787688834,,,107.11933544744949,6.84852145866463,0.454895833581686,200,376.5826771942473,377.22609539597096,370.41887198877544,372.2753390534301,0,385.1175748263224,92.56846242073023,390.24127842739,406.73093993232845,3.9342415198258913,3.9342415198258913,3.8356816360150026,3.8356816360150026,0.09855988381088876,0.09855988381088876
48,9600,rayleigh,0.202005,ou,velocity,False,True,False,full,True,False,False,False,500.0,32,849.3960099199735,4.246980049599867,8.305484594092578,3.077336708495682,5.22814788559689,13.0,140.15328553732274,590.5281362649087,3.077336708495682,,,104.5629577119378,6.692846748560554,0.4779775331169367,200,356.8340035075002,369.9880680248488,346.1947457608191,364.3453084804455,0,528.6406727172082,505.34938425344393,131.49973666865003,23.79324550472007,4.037129305592785,4.037129305592785,3.864691349547958,3.864691349547958,0.17243795604482726,0.17243795604482726
49,9800,rayleigh,0.201005,ou,velocity,False,True,False,full,True,False,False,False,500.0,32,792.4782590087038,3.962391295043519,8.348995491878695,3.6509191468576945,4.738850942446761,16.0,420.43359001389615,960.8584364530205,3.6509191468576945,,,94.77701884893521,6.740481101844158,0.45100234121084215,200,368.4842258818989,375.6293663883808,364.2058927710603,373.3911197155276,0,668.5885174232636,396.93240788445314,415.15558783930885,458.2855893205602,4.008566938912556,4.008566938912556,3.8825313412397704,3.8825313412397704,0.12603559767278538,0.12603559767278538
50,10000,rayleigh,0.200005,ou,velocity,False,True,False,full,True,False,False,False,500.0,32,646.8317921689312,3.234158960844656,7.854890171114414,3.887883313805404,4.017725647497996,19.0,276.8150863657423,878.6371385082109,3.887883313805404,3.178388951773516,3.178388951773516,80.35451294995993,6.77304105113242,0.45904119573533536,200,378.9730164838939,367.714344187704,374.1982323268316,301.8762345646952,0,921.419038271425,368.703071342871,296.7131423724017,156.28794566386793,3.9847809734924597,3.9847809734924597,3.8852352273649347,3.8852352273649347,0.09954574612752509,0.09954574612752509
51,10200,rayleigh,0.199005,ou,velocity,False,True,False,full,True,False,False,False,500.0,32,768.9525093922684,3.8447625469613422,8.07985154867854,3.349874682096218,4.809206108201318,15.0,328.1750460221429,703.4153540959543,3.349874682096218,,3.178388951773516,96.18412216402635,6.695237734224284,0.4299218098074198,200,380.2427865003755,351.5471801108836,372.27273246174417,319.96841765043473,0,468.03774623150224,373.0498485227417,347.86753221383145,799.7095885916295,4.0572278322339725,4.0572278322339725,3.9033523034597657,3.9033523034597657,0.15387552877420685,0.15387552877420685
