slot,pre_projection_power,post_projection_power,projection_distance
1,7.917346623688417,9.999999105930328,0.34849952050865524
2,6.96392308496628,9.99999076128006,0.5233515917281552
3,6.11323274200323,0.0020056962966918945,2.4277102453028614
4,7.450644748017364,0.0007873773574829102,2.7015266737913635
0,7.996310542401411,3.3080577850341804e-05,2.822023267638042
1,7.997838104827917,10.000000000000002,0.33423273392906755
2,7.458205620156466,10.000000000000002,0.4313061077430407
3,6.5176249512459785,5.960464477539065e-07,2.5521919137167424
4,7.011398807935269,0.0,2.647904607030863
0,7.998699968500528,3.87430191040039e-06,2.8262289754911207
1,7.999054058494299,10.000000000000002,0.3340177607789509
2,7.608700881085255,10.000000000000002,0.4038902905110186
3,6.603907002500178,0.0,2.5698068025632157
4,7.007952002247234,0.0,2.6472536716845316
0,7.999192758457386,1.490116119384766e-06,2.827063716528969
1,7.999375559672264,10.000000000000002,0.3339609240738763
2,7.672151777176585,10.000000000000002,0.3924127217324664
3,6.647795188594709,0.0,2.5783318616102755
4,7.029421195663764,0.0,2.6513055643708374
0,6.722734035331104,5.127559518441558,0.3284120472238526
1,7.244865597135957,9.99958783388138,0.47058369028417574
2,6.3046740554162435,9.996588230133057,0.650827164872836
3,4.727873557509596,0.25322228670120234,1.6711554225365013
4,6.607592570913627,0.349104106426239,1.9796734682109072
0,7.961688688269253,0.0026276707649230953,2.770385638705975
1,7.983525863087586,10.000000000000002,0.3367642797209277
2,7.098775498634819,9.999999701976776,0.497924877646515
3,6.247811864018137,6.884336471557619e-05,2.4912651443235028
4,7.2350913939432635,2.1457672119140625e-05,2.685180277555782
0,7.996551391151549,2.7418136596679684e-05,2.8225811923027138
1,7.997778923082444,10.000000000000002,0.3342431973157002
2,7.466216840684175,10.000000000000002,0.4298397668789134
3,6.496400281788597,5.960464477539064e-07,2.548031655760687
4,7.0091555504261684,0.0,2.6474809820707246
0,7.9849268435563525,0.0004550814628601074,2.8044286472226703
1,7.990901778393415,10.000000000000002,0.33545934651725035
2,7.211055870964781,10.000000000000002,0.4769367374986374
3,6.333188391341398,1.1622905731201172e-05,2.513173442913154
4,7.123682910253118,2.980232238769532e-06,2.6672965031763276
0,7.987703983896206,0.0003114342689514162,2.808605139425936
1,7.992562551625141,10.000000000000002,0.33516560868808126
2,7.252895579678427,10.000000000000002,0.46915761463041145
3,6.338663662350649,7.450580596923829e-06,2.514940709510163
4,7.1047492704755575,1.7881393432617188e-06,2.664136341363033
0,6.089232965654385,7.724685966968537,0.31169480621838747
1,6.596411355076806,9.997826218605043,0.5935859547756862
2,5.783261292294779,9.986011087894438,0.7552238251155775
3,3.912189904391135,0.8560952544212341,1.052671500279928
4,5.809111170426729,1.4297989010810852,1.2144677895939
0,7.995825125244643,3.6358833312988274e-05,2.8216591792423142
1,7.997918723585791,10.000000000000002,0.3342184805213569
2,7.440727393360766,10.000000000000002,0.43450798635778326
3,6.465502233037592,8.940696716308597e-07,2.5417896347850255
4,7.00587002858953,0.0,2.646860409728766
0,7.999990105653442,0.0,2.8284253756557627
1,7.9999929666642835,10.000000000000002,0.33385177875230754
2,7.948632524457349,10.000000000000002,0.34294573142048046
3,7.21366776917629,0.0,2.685827203893856
4,7.615279946479098,0.0,2.759579668442116
0,7.999948979074872,0.0,2.8284181054212745
1,7.999956727496031,10.000000000000002,0.33385818500278275
2,7.892667644382189,10.000000000000002,0.3528884659871622
3,7.009766373228943,0.0,2.647596338800336
4,7.373742495496714,0.0,2.715463587584395
0,7.9997399022451114,2.980232238769532e-07,2.8278352301173295
1,7.999782097264443,10.000000000000002,0.3338890558099821
2,7.787646863529283,10.000000000000002,0.3716420939345363
3,6.792756716631135,0.0,2.606291755853733
4,7.136894520503934,0.0,2.6714966817317842
0,3.5495742077472467,9.679492115974426,1.2271568448743428
1,3.2350645960907753,9.931900501251224,1.3528632578211746
2,5.653248804697203,9.773145020008089,0.7485468138644538
3,3.142704576044741,5.4840442165732375,0.5690361339926172
4,4.818219494045712,7.831394374370574,0.6034185557729634
0,7.890275954886374,0.017756521701812744,2.675709902670927
1,7.942457467941125,9.999999701976773,0.34404102469207204
2,6.980913156628598,9.999997317790985,0.52013546156051
