episode,global_step,fading_model,control_mode,user_mobile,use_los_model,observation_mode,normalize_observations,enable_energy_harvesting,observation_has_eh,enable_ntn,satellite_altitude_km,hidden_dim,epsilon,target_tau,episode_reward_bps_step,avg_shaped_reward,avg_R_legit_mbps,avg_R_eve_mbps,avg_R_sec_mbps,avg_num_eves,avg_nearest_eve_distance,avg_mean_eve_distance,avg_max_eve_capacity,eval_R_sec_mbps,last_eval_R_sec_mbps,episode_secrecy_mbits,avg_energy_j,avg_jammer_power_w,steps,relay_path_m,jammer_path_m,relay_displacement_m,jammer_displacement_m,final_d_UR_m,final_d_RB_m,final_d_UE_m,final_d_JE_m,rolling20,rolling20_avg_R_sec_mbps,rolling100,rolling100_avg_R_sec_mbps,convergence_gap,convergence_gap20_100_mbps
13,2600,rayleigh,velocity,True,False,full,True,False,False,False,500.0,32,0.9794245833333334,0.005,143.9218094445566,0.719609047222783,7.881211837648621,11.228914535889581,1.0663194162256033,28.0,113.04154292648983,655.718243384304,11.228914535889581,,,21.326388324512063,2.5536711407150534,0.27875,200,43.92307819839244,64.09708978869179,25.846406815364126,9.404094384560024,622.0166820900001,510.49589607069515,116.73794728336921,543.7502682598721,2.449259508291426,2.449259508291426,2.449259508291426,2.449259508291426,0.0,0.0
14,2800,rayleigh,velocity,True,False,full,True,False,False,False,500.0,32,0.97784125,0.005,493.98902836936526,2.4699451418468263,8.134951832792908,8.464931252782517,2.7456116625129297,16.0,445.15024199075384,956.0849211441318,8.464931252782517,,,54.912233250258595,2.514108731529539,0.265,200,38.10753709431274,55.10731824500943,10.791577655386416,31.07093627768873,519.4574512502052,372.5134856198987,446.4128860305197,468.6492217382341,2.470427519307248,2.470427519307248,2.470427519307248,2.470427519307248,0.0,0.0
15,3000,rayleigh,velocity,True,False,full,True,False,False,False,500.0,32,0.9762579166666667,0.005,610.7086662461571,3.053543331230786,8.960362162630583,8.026089410833002,3.443494446162848,15.0,684.5538519472824,1087.4083727075817,8.026089410833002,,,68.86988892325697,2.5335193084447383,0.27125,200,59.01310586078631,44.28739773609575,30.326538927532752,18.18103116349534,208.296671765687,456.15559164474183,675.7671544870664,847.5770118284692,2.5352986477642876,2.5352986477642876,2.5352986477642876,2.5352986477642876,0.0,0.0
16,3200,rayleigh,velocity,True,False,full,True,False,False,False,500.0,32,0.9746745833333333,0.005,380.26398482885384,1.901319924144269,8.37744239395135,9.904550064020238,2.220099410514113,31.0,369.20230734025137,799.3931991719851,9.904550064020238,,,44.40198821028227,2.5053110714177986,0.23875,200,45.7709742098536,42.61781264203498,10.561942251134429,17.61397535548206,470.527837346902,82.94612216383464,369.0368536860573,393.1573501181625,2.515598695436152,2.515598695436152,2.515598695436152,2.515598695436152,0.0,0.0
17,3400,rayleigh,velocity,True,False,full,True,False,False,False,500.0,32,0.97309125,0.005,403.982427658184,2.01991213829092,8.089904360105484,9.160376637217894,2.3091043637369153,24.0,394.9717716644287,903.8034638814107,9.160376637217894,,,46.182087274738315,2.5324068794728607,0.25625,200,50.64918256862713,52.70029983272242,12.0532802627036,21.545404418380972,531.8357495621012,461.835696169275,392.086931827327,382.4543519023179,2.503451970042079,2.503451970042079,2.503451970042079,2.503451970042079,0.0,0.0
18,3600,rayleigh,velocity,True,False,full,True,False,False,False,500.0,32,0.9715079166666667,0.005,246.40623107551795,1.2320311553775898,9.242186109228669,13.508042926802455,1.5154275531239965,19.0,46.21512808930724,547.9254499464424,13.508042926802455,,,30.30855106247993,2.5097865758039704,0.24875,200,38.131693024883,53.53021257202433,8.534129605340887,17.83019068415453,271.55763780023466,142.01122412022502,41.717828300035585,346.3129854324398,2.4485617246577416,2.4485617246577416,2.4485617246577416,2.4485617246577416,0.0,0.0
19,3800,rayleigh,velocity,True,False,full,True,False,False,False,500.0,32,0.9699245833333333,0.005,286.6558225212405,1.4332791126062026,8.205532951118345,9.957060261924987,1.8866134533258914,19.0,442.6988638255864,838.5580149848352,9.957060261924987,,,37.73226906651783,2.5152374365536123,0.24625,200,37.21903392464428,53.46360004260058,16.624152953840035,29.736596004885218,569.6273099891782,78.15676633827916,440.067949530507,1038.6374167690103,2.418985499850802,2.418985499850802,2.418985499850802,2.418985499850802,0.0,0.0
20,4000,rayleigh,velocity,True,False,full,True,False,False,False,500.0,32,0.96834125,0.005,19.33331836346163,0.09666659181730815,8.638389707940776,13.717334965738113,0.45131636529299396,18.0,29.405603389150677,577.1970282358807,13.717334965738113,,,9.026327305859878,2.5557713556173702,0.27625,200,67.29619306816473,45.19914830747564,29.06981237020426,20.065564741781643,381.11880456429947,310.9422952676687,34.175512931008946,921.7182974002939,2.3206020431229115,2.3206020431229115,2.3206020431229115,2.3206020431229115,0.0,0.0
21,4200,rayleigh,velocity,True,False,full,True,False,False,False,500.0,32,0.9667579166666667,0.005,491.4336023437342,2.457168011718671,9.388777113222869,9.526602738358482,2.756405364333193,17.0,299.76602039199975,699.9413561474718,9.526602738358482,,,55.12810728666386,2.53385064226608,0.26625,200,56.280928629184956,50.97048828254816,3.177457554372611,16.11042616719533,150.33405894568185,309.44395064303376,297.58444207633335,635.8117805661635,2.3511059963833354,2.3511059963833354,2.341354582228163,2.341354582228163,0.009751414155172444,0.009751414155172444
22,4400,rayleigh,velocity,True,False,full,True,False,False,False,500.0,32,0.9651745833333334,0.005,590.2616192655919,2.9513080963279594,7.853279005616981,8.246004527666072,3.2238308428986437,19.0,453.42371321479885,914.0767820561213,8.246004527666072,,,64.47661685797287,2.5083195159959772,0.24625,200,42.95646000080057,46.021326022301906,7.596801260873949,20.774779981761746,707.0711674797267,289.3321286121958,452.05269278894843,38.080778502709386,2.468864984559326,2.468864984559326,2.3814671395313667,2.3814671395313667,0.08739784502795933,0.08739784502795933
23,4600,rayleigh,velocity,True,False,full,True,False,False,False,500.0,32,0.96359125,0.005,431.6678992461582,2.158339496230791,9.10826726991897,9.810812275106727,2.508195331403569,23.0,465.048331939738,903.7923973239687,9.810812275106727,,,50.16390662807139,2.5006122030373232,0.25125,200,43.41217567236569,43.85474371230175,9.74611202830927,6.27728017117144,284.70729611989304,156.431047664221,468.61478664597666,799.926259690192,2.504859207248878,2.504859207248878,2.386977060917115,2.386977060917115,0.11788214633176297,0.11788214633176297
24,4800,rayleigh,velocity,True,False,full,True,False,False,False,500.0,32,0.9620079166666666,0.005,-189.14083673818058,-0.9457041836909029,9.0127562065421,17.35348912250363,0.1183174072018457,15.0,7.421913098308739,488.185478291904,17.35348912250363,,,2.3663481440369143,2.5180718199424903,0.25875,200,53.27463150282873,42.24470029925115,17.277839259243994,12.970743882946977,80.72765452590251,502.5495585762069,10.237328719403461,567.8314191397665,2.3548142530859666,2.3548142530859666,2.292449575345645,2.292449575345645,0.06236467774032173,0.06236467774032173
25,5000,rayleigh,velocity,True,False,full,True,False,False,False,500.0,32,0.9604245833333334,0.005,219.14940866443757,1.0957470433221879,7.6562916477159435,10.290705616733115,1.3945623927733122,22.0,263.7821035212894,745.8680376464304,10.290705616733115,,,27.891247855466247,2.5410368092682503,0.25125,200,48.698646917655786,58.88674350942466,22.194392226940355,37.373581385377385,792.9282289117349,438.17961055604144,266.17918351684835,844.6358973295515,2.2595078246492055,2.2595078246492055,2.2565340880427516,2.2565340880427516,0.0029737366064539472,0.0029737366064539472
26,5200,rayleigh,velocity,True,False,full,True,False,False,False,500.0,32,0.95884125,0.005,493.6752922623904,2.4683764613119523,8.367457369503574,8.958310532940608,2.771065596289018,17.0,307.3951066445652,713.0131215730585,8.958310532940608,,,55.42131192578036,2.52710669588857,0.26625,200,54.629806966117165,44.03173706000465,12.437862558008252,21.184698891141977,457.1272027756447,107.19775447209358,298.7651613017997,451.36131937771916,2.2854326595884347,2.2854326595884347,2.276323761436839,2.276323761436839,0.009108898151595657,0.009108898151595657
27,5400,rayleigh,velocity,True,False,full,True,False,False,False,500.0,32,0.9572579166666667,0.005,371.5595540936683,1.8577977704683415,8.134064845402182,9.565723857663123,2.1489057340224256,24.0,425.12607269644354,833.1452261760414,9.565723857663123,,,42.97811468044851,2.525843001877282,0.255,200,42.7226378565115,58.76889363123712,5.762429933499925,30.824477440249826,481.84814036567496,483.62671138465186,432.11390606473265,519.6702367007208,2.255988352585113,2.255988352585113,2.271604575236305,2.271604575236305,0.015616222651192224,0.015616222651192224
28,5600,rayleigh,velocity,True,False,full,True,False,False,False,500.0,32,0.9556745833333333,0.005,208.93066877005552,1.0446533438502776,7.797175688433287,10.031843655251276,1.9112323100317163,20.0,333.91511686106685,838.331473087132,10.031843655251276,,,38.224646200634325,2.5685608206234103,0.26375,200,37.04992960688042,76.93337046116231,14.188199542336099,47.44795411421345,691.3626442265255,431.5025475370174,339.6152246194203,621.5059683788475,2.2200271815981494,2.2200271815981494,2.258734137193284,2.258734137193284,0.038706955595134485,0.038706955595134485
29,5800,rayleigh,velocity,True,False,full,True,False,False,False,500.0,32,0.9540912500000001,0.005,694.757535015055,3.4737876750752754,8.590325407163009,8.168277001978785,3.748707014955953,26.0,331.4953439533726,912.8255714207186,8.168277001978785,,,74.97414029911906,2.528013809893009,0.26,200,51.84433579111916,50.26848955406224,30.719987402549286,15.608449953693018,395.94767742623804,237.2622591478092,332.51025296331824,155.8656964562054,2.2525225613290774,2.2525225613290774,2.3101125122885486,2.3101125122885486,0.05758995095947128,0.05758995095947128
30,6000,rayleigh,velocity,True,False,full,True,False,False,False,500.0,32,0.9525079166666667,0.005,267.94465734221365,1.3397232867110682,8.050118309963782,11.323518115713982,1.7261237422563105,24.0,137.94386976132765,697.0008334194837,11.323518115713982,,,34.52247484512621,2.5335385087233404,0.2425,200,60.31746232403868,45.47600353828425,26.09210331969997,4.091463630872912,645.6213036310586,583.0419365666612,140.3566286824696,214.2828719184612,2.2219168451804916,2.2219168451804916,2.2906462199541404,2.2906462199541404,0.06872937477364882,0.06872937477364882
31,6200,rayleigh,velocity,True,False,full,True,False,False,False,500.0,32,0.9509245833333333,0.005,-145.78764717682486,-0.7289382358841243,7.371769495219273,12.541228370864028,0.5401138997995313,15.0,81.92361650828244,408.4460881546062,12.541228370864028,,,10.802277995990627,2.51514323262069,0.24625,200,42.02444839997638,52.209549297635846,5.059606627681956,23.740535632588966,963.4832544878004,508.61948128121264,78.06739225387082,1016.2617826009523,2.073085778313659,2.073085778313659,2.234177435433024,2.234177435433024,0.16109165711936502,0.16109165711936502
32,6400,rayleigh,velocity,True,False,full,True,False,False,False,500.0,32,0.94934125,0.005,215.15282643261838,1.075764132163092,7.2634204404346505,8.90691362956731,2.4754757801878093,17.0,420.73490001775144,965.9727998945875,8.90691362956731,,,49.50951560375619,2.5364253399438126,0.23375,200,44.183375157761844,64.67641698747431,22.319626363376646,13.209845550203598,1069.8394294245588,550.9441814637937,414.95724271380726,508.36174077657137,2.048046104352431,2.048046104352431,2.241718008706611,2.241718008706611,0.19367190435418014,0.19367190435418014
33,6600,rayleigh,velocity,True,False,full,True,False,False,False,500.0,32,0.9477579166666666,0.005,334.88679878383,1.67443399391915,8.611189008641887,10.277784318502487,1.9986158768220728,17.0,208.55947054535284,696.3440779954049,10.277784318502487,,,39.97231753644146,2.483862661190704,0.2625,200,37.66482696631685,41.95618754827922,15.86746198934223,13.741243102994398,417.9325663855833,191.30969198026196,213.02060663503656,748.0377799664024,2.0946609273822543,2.0946609273822543,2.2343512774373826,2.2343512774373826,0.1396903500551283,0.1396903500551283
34,6800,rayleigh,velocity,True,False,full,True,False,False,False,500.0,32,0.9461745833333334,0.005,339.09145586058884,1.695457279302944,7.962912711164011,8.95186552187563,2.309995510667851,21.0,315.64885569692035,820.8547762735881,8.95186552187563,,,46.199910213357015,2.5136574260997784,0.27625,200,48.38566345067284,46.29067166202247,20.759480856706254,21.815431474604367,581.8401293774361,522.5457701087587,308.6120797337256,359.5313356031794,2.0728801197900006,2.0728801197900006,2.236576107826514,2.236576107826514,0.1636959880365132,0.1636959880365132
35,7000,rayleigh,velocity,True,False,full,True,False,False,False,500.0,32,0.94459125,0.005,376.5512137962239,1.8827560689811196,8.563301037805427,10.249545080425657,2.166922167178762,26.0,251.77568741587922,656.6707277079252,10.249545080425657,,,43.33844334357525,2.5566833980121215,0.255,200,66.8727477552733,43.67830557820455,40.05184958247344,23.291451518183944,431.89391407690044,209.3516266062785,254.88243873548413,515.6825476196473,2.0090515058407963,2.0090515058407963,2.2345859952365785,2.2345859952365785,0.22553448939578224,0.22553448939578224
36,7200,rayleigh,velocity,True,False,full,True,False,False,False,500.0,32,0.9430079166666667,0.005,280.55848199983006,1.4027924099991502,9.254845222344462,11.404557537772773,1.7181723043806147,25.0,188.64522362043078,655.4145901836029,11.404557537772773,,,34.363446087612296,2.578859349449045,0.25625,200,66.31731966912096,59.22974412952836,30.575199070693163,29.19470847992548,194.00453228086826,304.5861913743511,196.09731773873648,877.9360510080144,1.9839551505341215,1.9839551505341215,2.2202411704905796,2.2202411704905796,0.23628601995645804,0.23628601995645804
37,7400,rayleigh,velocity,True,False,full,True,False,False,False,500.0,32,0.9414245833333333,0.005,522.141724611863,2.610708623059315,9.293519514373608,10.318067130638521,2.890322654703418,17.0,159.11790540889814,578.2129075566775,10.318067130638521,,,57.80645309406837,2.5613115152749817,0.24875,200,69.04398513009748,50.908906858460604,48.09587243428615,19.61046972182786,232.90155417053126,289.7553773694509,159.99250547458269,348.80485974910493,2.0130160650824465,2.0130160650824465,2.23835148087471,2.23835148087471,0.22533541579226357,0.22533541579226357
38,7600,rayleigh,velocity,True,False,full,True,False,False,False,500.0,32,0.93984125,0.005,198.902504668175,0.994512523340875,7.260027625920539,9.533332068050287,1.9015590824798434,19.0,544.9241832937341,1153.6680752247155,9.533332068050287,,,38.03118164959687,2.602973225473932,0.23625,200,54.77526863091453,70.42901610860652,12.486643945239477,30.030446767994064,927.673672106428,473.0262423651213,546.6328751508787,539.3145711635112,2.0323226415502385,2.0323226415502385,2.2294885230222135,2.2294885230222135,0.197165881471975,0.197165881471975
39,7800,rayleigh,velocity,True,False,full,True,False,False,False,500.0,32,0.9382579166666667,0.005,129.60819720144497,0.6480409860072248,7.406900261052839,8.807555368048678,1.849263229607345,25.0,620.4469560422797,1133.2814197266018,8.807555368048678,,,36.985264592146905,2.577440342855765,0.275,200,58.1579863218277,55.67604057018107,28.06874902530491,6.982074468492803,992.9501200518587,519.289761108457,619.5291269658491,740.0456708120868,2.0304551303643112,2.0304551303643112,2.2197391565243967,2.2197391565243967,0.18928402616008544,0.18928402616008544
40,8000,rayleigh,velocity,True,False,full,True,False,False,False,500.0,32,0.9366745833333333,0.005,454.85029889747983,2.274251494487399,7.224711421984438,7.853666044766836,3.07858996506493,25.0,580.5171234841698,1033.8963426827127,7.853666044766836,,,61.57179930129861,2.549405843824477,0.25625,200,65.85378120901183,44.70630323469775,39.887301612691076,34.95634896320513,1028.7532759436597,461.2159232701142,582.075142658387,122.78339631886855,2.161818810352908,2.161818810352908,2.24121042673791,2.24121042673791,0.07939161638500192,0.07939161638500192
41,8200,rayleigh,velocity,True,False,full,True,False,False,False,500.0,32,0.93509125,0.005,-87.32901524001645,-0.43664507620008225,7.130208402225749,13.216921746396897,0.13327159022566581,23.0,71.38223536084884,380.4867131528577,13.216921746396897,,,2.6654318045133163,2.525369320555659,0.26375,200,48.189407975188736,49.23264254371451,21.164070003491524,31.90773310622062,1033.9168902396766,564.4658460220941,69.34889993155687,829.5723802796336,2.0306621216475316,2.0306621216475316,2.189797284383953,2.189797284383953,0.15913516273642125,0.15913516273642125
42,8400,rayleigh,velocity,True,False,full,True,False,False,False,500.0,32,0.9335079166666667,0.005,417.38639883418614,2.086931994170931,7.457444335440456,8.125567823596748,2.364929580298352,25.0,440.0688527037663,1038.2650595208363,8.125567823596748,,,47.29859160596705,2.551067237163612,0.2725,200,60.870868186192595,45.06095032979308,21.178311828635024,5.207151557075526,935.1006071711829,433.8241224751797,436.62041473372284,588.9634670240443,1.9877170585175172,1.9877170585175172,2.1939671009533432,2.1939671009533432,0.206250042435826,0.206250042435826
43,8600,rayleigh,velocity,True,False,full,True,False,False,False,500.0,32,0.9319245833333334,0.005,379.589188649337,1.8979459432466852,8.165287601375399,8.56315865242025,2.6510890886923733,14.0,424.42347062709274,968.4177460380207,8.56315865242025,,,53.021781773847465,2.5145542375861796,0.26375,200,55.57241290151926,40.01658692178056,37.813197953631416,21.965332583273774,570.8242455457064,364.02307723185555,421.0631019730288,616.2778742407879,1.9948617463819573,1.9948617463819573,2.2045978448542507,2.2045978448542507,0.20973609847229335,0.20973609847229335
44,8800,rayleigh,velocity,True,False,full,True,False,False,False,500.0,32,0.93034125,0.005,89.06872141932074,0.4453436070966037,7.41448224959185,11.563528795042998,0.745677464816898,22.0,116.14255881115301,436.19585828385055,11.563528795042998,,,14.91354929633796,2.557709238693478,0.275,200,53.22157966798696,59.475602811072456,14.61059311486493,37.578037239851376,944.193229924248,535.6602924597443,118.68445039032633,624.9103753443524,2.02622974926271,2.02622974926271,2.1714405634897656,2.1714405634897656,0.14521081422705562,0.14521081422705562
45,9000,rayleigh,velocity,True,False,full,True,False,False,False,500.0,32,0.9287579166666666,0.005,195.60789812127578,0.978039490606379,8.358923351861767,12.80903832738962,1.249372449825113,18.0,23.891578357155808,502.1271543520943,12.80903832738962,,,24.987448996502266,2.4987987944238945,0.25,200,36.55888042208828,50.58096392821688,12.830075554703182,24.255423426184993,413.7675031537834,342.0013767368609,29.515511718110933,272.22682194463556,2.0189702521153,2.0189702521153,2.1509501609638844,2.1509501609638844,0.13197990884858424,0.13197990884858424
46,9200,rayleigh,velocity,True,False,full,True,False,False,False,500.0,32,0.9271745833333334,0.005,575.6668436726604,2.8783342183633023,8.297546183532864,9.073175778655143,3.1574740455047667,20.0,88.12060839294489,660.0704864446253,9.073175778655143,,,63.149480910095335,2.564174677898427,0.26375,200,52.62775720061012,63.55573273650636,19.642448307246454,39.08126136223245,458.80303605508743,430.7296328411248,85.75164911424069,52.52027923047409,2.038290674576088,2.038290674576088,2.1728311149756427,2.1728311149756427,0.13454044039955493,0.13454044039955493
47,9400,rayleigh,velocity,True,False,full,True,False,False,False,500.0,32,0.92559125,0.005,155.97997492969816,0.7798998746484908,7.403035018204698,11.653477362059105,1.0726633564807015,17.0,126.76042873518026,431.20541215884515,11.653477362059105,,,21.453267129614034,2.5625817930153505,0.2425,200,40.27355432404236,73.85236511718624,10.532099135814944,22.190647884591137,987.9209340031147,493.43827590276663,126.91820973716501,468.2979329959908,1.9844785556990012,1.9844785556990012,2.1494232903268142,2.1494232903268142,0.164944734627813,0.164944734627813
48,9600,rayleigh,velocity,True,False,full,True,False,False,False,500.0,32,0.9240079166666667,0.005,144.41138868588345,0.7220569434294173,9.169825789961216,12.978495336217717,1.0199770297596351,24.0,43.60988714158227,635.0021961674563,12.978495336217717,,,20.399540595192704,2.538408024826616,0.2675,200,46.98742899537223,59.178442091825424,29.12726714337543,40.68428931049006,276.9453923576449,206.7039433500787,49.63046340878737,787.9622035665848,1.9399157916853969,1.9399157916853969,2.125893159898331,2.125893159898331,0.1859773682129342,0.1859773682129342
49,9800,rayleigh,velocity,True,False,full,True,False,False,False,500.0,32,0.9224245833333333,0.005,554.9732122679764,2.774866061339882,8.437712666390711,7.4393632945145916,3.96672005587017,21.0,284.882560394528,772.4124512118484,7.4393632945145916,,,79.3344011174034,2.5735246980767617,0.2825,200,60.14010112804624,61.181988532733875,20.234861620090562,40.07462354514587,413.2904276788943,481.9007177184544,276.4414588332304,274.5359560763107,1.9508164437311084,1.9508164437311084,2.163461055734491,2.163461055734491,0.2126446120033827,0.2126446120033827
50,10000,rayleigh,velocity,True,False,full,True,False,False,False,500.0,32,0.9208412500000001,0.005,733.6968112219319,3.6684840561096594,8.651336559352693,7.117184276618519,4.078412660385279,25.0,551.8608589086117,1123.7940359191098,7.117184276618519,4.422425007734769,4.422425007734769,81.5682532077056,2.5255296221159877,0.27875,200,52.87845456778272,42.96979865031624,41.367228184097705,12.125487367646237,381.75274353349033,251.16303692907442,553.3784066866324,347.5329717301,2.0684308896375567,2.0684308896375567,2.201760087827507,2.201760087827507,0.13332919818995048,0.13332919818995048
51,10200,rayleigh,velocity,True,False,full,True,False,False,False,500.0,32,0.9192579166666667,0.005,977.2306911990156,4.886153455995078,10.311698782133497,7.293065678870861,5.158525350345025,16.0,461.61695965101467,853.2346330506333,7.293065678870861,,4.422425007734769,103.17050700690051,2.5076623861326834,0.28625,200,39.921264638626674,48.801366581965304,5.0028361291298955,31.07493448463134,94.12967937919751,136.60107959532456,460.12971305573365,183.94535755459833,2.2993514621648314,2.2993514621648314,2.259735877288635,2.259735877288635,0.03961558487619632,0.03961558487619632
