episode,global_step,fading_model,noise_std,noise_type,control_mode,role_switching,user_mobile,use_los_model,observation_mode,normalize_observations,enable_energy_harvesting,observation_has_eh,enable_ntn,satellite_altitude_km,episode_reward_bps_step,avg_shaped_reward,avg_R_legit_mbps,avg_R_eve_mbps,avg_R_sec_mbps,episode_secrecy_mbits,avg_energy_j,avg_jammer_power_w,steps,relay_path_m,jammer_path_m,relay_displacement_m,jammer_displacement_m,role_switch_count,final_d_UR_m,final_d_RB_m,final_d_UE_m,final_d_JE_m,rolling20_avg_R_sec_mbps,rolling100_avg_R_sec_mbps,convergence_gap20_100_mbps
1,200,rician,0.2301,ou,velocity,False,True,False,full,True,False,False,False,500.0,1336.9519648501152,6.684759824250576,9.669689327555675,2.5703961202232652,7.099293207332406,141.98586414664814,3.686428767237306,0.3669537411630154,200,175.1414506526313,194.22162009081882,149.0863884052392,136.66314523001944,0,311.19492372337913,275.1493043448958,221.45147784555988,642.3100941681905,7.099293207332406,7.099293207332406,0.0
2,400,rician,0.2101,ou,velocity,False,True,False,full,True,False,False,False,500.0,1488.0116813298189,7.4400584066490945,9.365925636077025,0.8342420093200326,8.531683626756998,170.63367253513994,3.0737724440915724,0.393738923035562,200,103.58232448056438,138.10796014733356,79.23537878778794,98.97739795759743,0,158.8442183076945,515.6982043452153,876.7825486213294,929.3796076029524,7.815488417044701,7.815488417044701,0.0
3,600,rician,0.1901,ou,velocity,False,True,False,full,True,False,False,False,500.0,1376.0779338575285,6.880389669287642,8.485832558531355,0.1463729338977215,8.339459624633625,166.7891924926725,4.913698328456502,0.4571695068851113,200,192.2614565269887,274.90043599253414,105.79434408311185,243.08363161327384,0,588.2699842253235,708.8723439378913,285.85968339022054,225.10501516485462,7.990145486241009,7.990145486241009,0.0
4,800,rician,0.17009999999999997,ou,velocity,False,True,False,full,True,False,False,False,500.0,803.1370916088018,4.015685458044009,8.469852540198417,3.5227774313689113,4.9565389059395235,99.13077811879046,6.901952371614681,0.46302660249173644,200,378.3023547734083,372.35117643182343,377.1320500354126,367.7784254553013,0,770.1493653520968,454.9551986510305,168.01599921494153,952.2948826320496,7.231743841165638,7.231743841165638,0.0
5,1000,rician,0.1501,ou,velocity,False,True,False,full,True,False,False,False,500.0,1792.1117420127937,8.96055871006397,10.015305005487585,0.2635552875769553,9.751749717910634,195.0349943582127,6.891621702584455,0.480107134655118,200,380.00426757081544,377.67737219940364,377.84542186005206,376.0397002600118,0,247.94630126728927,148.3824716672589,614.7002481629668,156.19469117232669,7.735745016514637,7.735745016514637,0.0
