episode,avg_crb,avg_pd,avg_reward,uav_1/actor_grad_norm,uav_1/actor_loss,uav_1/critic_grad_norm,uav_1/critic_loss,uav_1/reward_mean,uav_1/reward_std,uav_2/actor_grad_norm,uav_2/actor_loss,uav_2/critic_grad_norm,uav_2/critic_loss,uav_2/reward_mean,uav_2/reward_std
11,0.10203957302505592,0.8453125,0.5376155440406499,0.5994267463684082,0.04909595474600792,2.604091167449951,0.5076069831848145,0.5488510131835938,0.5025283098220825,0.20366719365119934,0.21278151869773865,2.070537805557251,0.6384676694869995,0.43934744596481323,0.5440049171447754
12,5.499472476526566,0.623125,-0.15627542455290716,0.0,0.0,2.266594409942627,0.570253849029541,0.43063339591026306,0.5025236010551453,0.0,0.0,1.850996732711792,0.5341202020645142,0.3494705557823181,0.5389723777770996
13,0.07649398152422927,0.7115625,0.6869140817185404,0.45413023233413696,0.13776251673698425,3.065913200378418,0.7086498737335205,0.2553313970565796,0.5812478065490723,0.25117772817611694,0.21653668582439423,1.8462568521499634,0.6193822622299194,0.3614543676376343,0.5756261348724365
14,2.443700064895615,0.971875,0.6890288836053923,0.0,0.0,1.7743101119995117,0.4733785390853882,0.4849303364753723,0.489033043384552,0.0,0.0,1.7255682945251465,0.5529104471206665,0.4436376392841339,0.5091639757156372
15,0.43171907057264247,0.9253125000000001,0.42728791105509956,0.5141366124153137,-0.016498714685440063,1.9155194759368896,0.5145969390869141,0.5178431272506714,0.49363940954208374,0.2970835268497467,0.18311068415641785,1.4318150281906128,0.6314898133277893,0.36630624532699585,0.5531636476516724
16,0.03381404974095091,0.859375,0.8866591843406401,0.0,0.0,1.4199994802474976,0.5802096128463745,0.43052470684051514,0.5345410108566284,0.0,0.0,2.198634624481201,0.5305378437042236,0.5595452189445496,0.4679906964302063
17,0.05923453588008457,0.953125,0.9484726869286446,0.5060579180717468,-0.06499610841274261,1.646958351135254,0.679308295249939,0.4839591979980469,0.519375205039978,0.29535457491874695,0.18211612105369568,2.124317169189453,0.6181982159614563,0.4783931374549866,0.5143464803695679
18,5.925325891454699,0.4378125,0.36471585667684725,0.0,0.0,1.3490633964538574,0.5100149512290955,0.45942971110343933,0.5529999732971191,0.0,0.0,1.558701753616333,0.733518123626709,0.4364461302757263,0.574079692363739
19,5.1881585836071915,0.9003125000000001,0.6849301160717736,0.5175716876983643,-0.04115913435816765,1.632152795791626,0.5246525406837463,0.5434385538101196,0.44164732098579407,0.2787783443927765,0.13795754313468933,2.1422204971313477,0.8385980129241943,0.5261147022247314,0.584092915058136
20,0.05847219157449794,0.8840625,0.7410349730337673,0.0,0.0,1.8184744119644165,0.6799284815788269,0.46601274609565735,0.5206663012504578,0.0,0.0,1.5562124252319336,0.5782468318939209,0.450558602809906,0.47590628266334534
21,7.357265635029108,0.7175,0.4598278589016048,0.4692886769771576,-0.13172045350074768,1.626025915145874,0.5252602696418762,0.5929303765296936,0.4798123240470886,0.2099916785955429,0.04175316542387009,1.43407142162323,0.6380797624588013,0.3664882183074951,0.569593071937561
22,0.21921350837559367,0.691875,0.22832321530513341,0.0,0.0,1.7783983945846558,0.6072839498519897,0.5170348286628723,0.5101345181465149,0.0,0.0,1.295411467552185,0.5011610984802246,0.4089428186416626,0.49863964319229126
23,3.801173971189597,0.9209374999999997,-0.06672288231118477,0.4243694841861725,-0.10949238389730453,0.9955969452857971,0.4608920216560364,0.483625590801239,0.4908794164657593,0.19844506680965424,-0.004193333443254232,1.9788110256195068,0.5896350145339966,0.4947659969329834,0.5723068714141846
24,0.1293628385962207,0.8915625,0.8549669571943317,0.0,0.0,2.0364325046539307,0.6654763221740723,0.3637368083000183,0.5423995852470398,0.0,0.0,1.8487437963485718,0.8056125640869141,0.4806155562400818,0.5999321937561035
25,0.6964533765007346,0.698125,0.5802063932038014,0.3827821910381317,-0.11238615959882736,1.465658187866211,0.5281805992126465,0.4514855742454529,0.5124335885047913,0.23907558619976044,0.033372458070516586,1.3061985969543457,0.6109671592712402,0.48480653762817383,0.5255956053733826
26,0.06164093456271423,0.9046875,0.7455966274535235,0.0,0.0,1.447818636894226,0.5361988544464111,0.41039806604385376,0.5230445861816406,0.0,0.0,2.424537420272827,0.6365824341773987,0.5581677556037903,0.46869969367980957
27,0.312308222241621,0.6040625000000001,0.4212195403098348,0.3524153232574463,-0.22934824228286743,0.948336660861969,0.42726704478263855,0.5033706426620483,0.5011138319969177,0.16610963642597198,-0.04249170422554016,1.6569281816482544,0.5809908509254456,0.43891459703445435,0.5226914882659912
28,0.05759001686330174,0.920625,0.7723525959032778,0.0,0.0,1.2363355159759521,0.5708971619606018,0.3964105248451233,0.5688896179199219,0.0,0.0,1.1799503564834595,0.4378332793712616,0.4471115469932556,0.4789905250072479
29,0.8266358343407161,0.7725,0.31377264052012627,0.32407885789871216,-0.22882279753684998,1.0791707038879395,0.4982447326183319,0.5002220273017883,0.46402886509895325,0.25185590982437134,-0.0738781988620758,1.9461829662322998,0.5813645720481873,0.5298255085945129,0.4991302490234375
30,6.1198290912101685,0.9431249999999999,-0.24806931021105028,0.0,0.0,1.1994507312774658,0.42112135887145996,0.4357789158821106,0.44087308645248413,0.0,0.0,1.4298782348632812,0.8130329847335815,0.39581677317619324,0.598691999912262
31,0.8081609644083564,0.9490625000000001,0.5649058031566133,0.26318302750587463,-0.1283632218837738,1.1505392789840698,0.5734435319900513,0.469846248626709,0.48940110206604004,0.29509836435317993,-0.1286773383617401,1.684680700302124,0.5696539878845215,0.452265202999115,0.4984048902988434
32,0.08896636497072516,0.8915625,0.5666910006317611,0.0,0.0,1.059322476387024,0.524585485458374,0.39407336711883545,0.5075333714485168,0.0,0.0,1.7789623737335205,0.5991423726081848,0.547227144241333,0.5153751373291016
33,0.02480647128072282,0.9309375,1.02797304458742,0.32039788365364075,-0.1722794473171234,1.043135404586792,0.5550154447555542,0.4558382034301758,0.547172486782074,0.2826686501502991,-0.09254981577396393,1.7716155052185059,0.551518976688385,0.38218578696250916,0.5196868181228638
34,0.051118000005019,0.8990625,0.8062973324957735,0.0,0.0,1.830394983291626,0.5856178998947144,0.6039682626724243,0.46357327699661255,0.0,0.0,1.2219223976135254,0.6678348183631897,0.45400577783584595,0.5592138767242432
35,0.05223449816128374,0.9584374999999999,0.6884777334843635,0.3565722405910492,-0.14783620834350586,1.4346872568130493,0.5860961079597473,0.5507886409759521,0.5575809478759766,0.21266964077949524,-0.13256999850273132,1.6672805547714233,0.750758707523346,0.41597482562065125,0.593525230884552
36,0.11010029445181671,0.9349999999999999,0.5909646323504831,0.0,0.0,0.8797609210014343,0.6132259368896484,0.4629729688167572,0.5403342247009277,0.0,0.0,0.6921247243881226,0.3152567148208618,0.562762439250946,0.4045358896255493
37,0.029687617625238277,0.656875,0.5250594705105927,0.3233277499675751,-0.11669330298900604,1.034347414970398,0.5471720695495605,0.42147505283355713,0.5237404704093933,0.28521808981895447,-0.08693286031484604,1.1812241077423096,0.4936280846595764,0.5209478735923767,0.48240524530410767
38,0.3940154891767743,0.9759374999999999,0.3797904513890156,0.0,0.0,1.6169153451919556,0.5280729532241821,0.6045826077461243,0.4885276257991791,0.0,0.0,1.7439141273498535,0.5290807485580444,0.5469257831573486,0.512580156326294
39,3.396569073698714,0.793125,-0.2380349282010208,0.3024677634239197,-0.16993123292922974,0.8099779486656189,0.39555323123931885,0.45809462666511536,0.48094260692596436,0.2583262026309967,-0.07181470841169357,0.8493310809135437,0.4867270588874817,0.43877875804901123,0.4861195981502533
40,7.4328092620888695,0.6475,-0.1308995850085156,0.0,0.0,1.174833059310913,0.6130561828613281,0.4158129096031189,0.5125716924667358,0.0,0.0,1.0210223197937012,0.6880925893783569,0.4563151001930237,0.5928019881248474
41,0.7904313934694001,0.7996875,0.3006619531876718,0.32061755657196045,-0.18218722939491272,0.7989100217819214,0.5181093215942383,0.4920714497566223,0.5205002427101135,0.26078927516937256,-0.03168260678648949,1.0930743217468262,0.5067437887191772,0.5629398226737976,0.4780728220939636
42,0.017655223245693748,0.68,0.745502253433177,0.0,0.0,1.1150274276733398,0.5736842155456543,0.5202732086181641,0.5458800792694092,0.0,0.0,0.955359935760498,0.5658861994743347,0.4961426854133606,0.48343291878700256
43,0.042489491783505376,0.75125,0.7138221147374513,0.3581525981426239,-0.16768817603588104,1.207567572593689,0.410844624042511,0.5324151515960693,0.48011913895606995,0.2863057255744934,-0.05099239572882652,0.7050995230674744,0.3813987374305725,0.5069306492805481,0.455278217792511
44,62.290056222398526,0.8556249999999999,0.5137305516147952,0.0,0.0,0.8981256484985352,0.435665100812912,0.5160369277000427,0.47999703884124756,0.0,0.0,1.2139822244644165,0.40376245975494385,0.5504292249679565,0.45192471146583557
45,0.15629774089222032,0.9215625000000001,0.7511128459567469,0.35422569513320923,-0.15733318030834198,0.7828724384307861,0.34252092242240906,0.5134609341621399,0.4499399662017822,0.3517276644706726,-0.09146594256162643,0.9688029289245605,0.6615365743637085,0.4677494168281555,0.5694596767425537
46,0.06367004881769042,0.9959374999999999,0.9084013151275061,0.0,0.0,0.8371121883392334,0.5464012026786804,0.5571824908256531,0.4842156171798706,0.0,0.0,1.0497677326202393,0.5820720791816711,0.4706626534461975,0.5525537133216858
47,0.03638953117227469,0.45,0.4290605115436155,0.2599828839302063,-0.18928998708724976,0.9191413521766663,0.5230641961097717,0.48170173168182373,0.5039586424827576,0.30071938037872314,-0.10415249317884445,1.2006312608718872,0.5424132347106934,0.5540021657943726,0.5207909345626831
48,10.770572929302457,0.7278125,-0.3192559243930325,0.0,0.0,1.0525072813034058,0.4230808615684509,0.45790690183639526,0.48819461464881897,0.0,0.0,1.171122670173645,0.552472710609436,0.5520065426826477,0.44742757081985474
49,0.09358489989785768,0.8431249999999999,0.413424172272404,0.35270407795906067,-0.17219282686710358,0.7777580618858337,0.4927018880844116,0.5375805497169495,0.4953780174255371,0.3523772954940796,-0.05181209370493889,0.872100293636322,0.44795092940330505,0.4352381229400635,0.46547508239746094
50,0.050167590993860145,0.8871874999999999,0.5856311239862648,0.0,0.0,1.4401054382324219,0.44330430030822754,0.5461027026176453,0.4571937620639801,0.0,0.0,0.6862617135047913,0.4890093207359314,0.5057488679885864,0.4893980920314789
51,0.07669479515960693,0.7403125,0.4389068983753819,0.2401605099439621,-0.1578846275806427,1.038089632987976,0.6224929094314575,0.3996872901916504,0.5621122717857361,0.3895193934440613,-0.10319306701421738,1.491526484489441,0.5348107218742371,0.40576526522636414,0.5064910650253296
52,1.0496571773271584,0.8965624999999999,-0.3546020828899219,0.0,0.0,0.9150377511978149,0.547923743724823,0.5034264922142029,0.4628564417362213,0.0,0.0,0.8873530626296997,0.2968071699142456,0.3831588625907898,0.3666127324104309
53,20.55775272711901,0.8537500000000001,0.3161723913979606,0.23477867245674133,-0.16169053316116333,1.0979477167129517,0.47226470708847046,0.5719428658485413,0.4519864320755005,0.301579087972641,-0.11616096645593643,1.010891318321228,0.4755096435546875,0.4568426311016083,0.47220125794410706
54,0.04932733349325488,0.6528124999999999,0.5563149742575122,0.0,0.0,1.8777903318405151,0.5293935537338257,0.36290156841278076,0.4765681028366089,0.0,0.0,1.4849872589111328,0.7572676539421082,0.4146714508533478,0.6311789751052856
55,0.0560071976156278,0.8993749999999998,0.48722358777527325,0.25940558314323425,-0.11937126517295837,1.0891667604446411,0.5473358631134033,0.45027732849121094,0.5575640201568604,0.40224581956863403,-0.13185128569602966,1.3687543869018555,0.5088664293289185,0.5521785020828247,0.499152809381485
56,0.2888108442219983,0.7775,0.2501170351618943,0.0,0.0,1.1022616624832153,0.39208343625068665,0.4552772343158722,0.433120995759964,0.0,0.0,0.991916835308075,0.37054091691970825,0.5409548282623291,0.4419572949409485
57,0.5262139012723953,0.7084375,0.06337080227010011,0.3206895589828491,-0.22173798084259033,0.9355372786521912,0.3293918967247009,0.4847128987312317,0.4131857752799988,0.3722468912601471,-0.0706491768360138,1.10888671875,0.5060770511627197,0.4821004271507263,0.5013109445571899
58,0.08868179005680879,0.7671875,0.4472721286689856,0.0,0.0,1.3430215120315552,0.6090261936187744,0.37405461072921753,0.5434867143630981,0.0,0.0,1.2672841548919678,0.5763497948646545,0.3735959529876709,0.5896744132041931
59,0.08009164529606974,0.8034375,0.4093593950502358,0.24279704689979553,-0.0842588022351265,1.121231198310852,0.40229660272598267,0.4652353823184967,0.5092869997024536,0.3497220277786255,-0.08997072279453278,0.7433426380157471,0.5353819131851196,0.48625120520591736,0.5414994955062866
60,20.550804813788236,0.6368750000000001,-0.2953775569047662,0.0,0.0,1.4203598499298096,0.4169449806213379,0.4040739834308624,0.4598483145236969,0.0,0.0,1.0059764385223389,0.3534972667694092,0.5003469586372375,0.4695624113082886
61,0.03585545907876995,0.45875000000000005,0.43674391124274237,0.23437507450580597,-0.09337972849607468,0.868410050868988,0.39713990688323975,0.4262404143810272,0.4397476017475128,0.22665686905384064,-0.10493022203445435,1.3404191732406616,0.397414892911911,0.5735849142074585,0.4295363426208496
62,14.629217238414892,0.9106249999999999,-0.2379855473520771,0.0,0.0,0.9904242157936096,0.4763740003108978,0.3679024577140808,0.5384095311164856,0.0,0.0,0.9838812947273254,0.4786229431629181,0.3646552562713623,0.504905104637146
63,1.444901876491625,0.945625,0.1741641324344125,0.23929449915885925,-0.1260097622871399,0.7512392401695251,0.5605056285858154,0.3516824245452881,0.5574989914894104,0.24315468966960907,-0.09448118507862091,1.000643253326416,0.5443748235702515,0.4663570523262024,0.5556363463401794
64,0.04897223299963213,0.350625,0.23946490670130408,0.0,0.0,0.7381814122200012,0.36808115243911743,0.48070186376571655,0.47229811549186707,0.0,0.0,0.9107024073600769,0.4224010705947876,0.3449918031692505,0.49863189458847046
65,0.1900133440873815,0.5668749999999999,0.2835043468987958,0.19694656133651733,-0.043454915285110474,1.1400566101074219,0.3945963680744171,0.2868981957435608,0.5530029535293579,0.19281411170959473,-0.059985846281051636,1.1548218727111816,0.6219640374183655,0.5214859843254089,0.53661048412323
66,0.9561237842468431,0.6815625,0.17733953269377553,0.0,0.0,1.1828540563583374,0.48187950253486633,0.2833068370819092,0.5336675643920898,0.0,0.0,0.9665918946266174,0.44368410110473633,0.4260111451148987,0.5335608720779419
67,0.032465507839957455,0.6868749999999999,0.5891060158846546,0.24623112380504608,-0.09999704360961914,0.9096196293830872,0.5508729815483093,0.44018903374671936,0.5276740193367004,0.28812453150749207,-0.08381418883800507,0.8467841744422913,0.4204846918582916,0.4996456503868103,0.46512269973754883
68,0.11860637474443385,0.929375,0.5476966522375207,0.0,0.0,0.6587023735046387,0.38906383514404297,0.42306846380233765,0.477621465921402,0.0,0.0,0.6384382843971252,0.5288337469100952,0.40592724084854126,0.536133885383606
69,0.6663267174255149,0.8768750000000001,0.14090735318334047,0.19180041551589966,-0.15809981524944305,0.7979722619056702,0.42836397886276245,0.4797744154930115,0.47113898396492004,0.23640099167823792,-0.017500806599855423,1.123185396194458,0.3963233232498169,0.36078399419784546,0.4326136112213135
70,0.04590368056615873,0.57625,0.45988294997480106,0.0,0.0,0.6333271265029907,0.43576914072036743,0.40126579999923706,0.5132526755332947,0.0,0.0,0.9813209176063538,0.4933818578720093,0.45618414878845215,0.53013676404953
71,0.5684068364720866,0.909375,0.48609117569321364,0.20256881415843964,-0.07932619005441666,0.9910599589347839,0.43334102630615234,0.3666316866874695,0.5056572556495667,0.32268697023391724,-0.06865894049406052,0.9551249742507935,0.4412420988082886,0.38672977685928345,0.5424785614013672
72,0.1400703326912916,0.8946875000000001,0.3061996326220008,0.0,0.0,0.971282958984375,0.45807039737701416,0.445476233959198,0.5497509837150574,0.0,0.0,1.089840054512024,0.5446844100952148,0.38063937425613403,0.5517117977142334
73,0.8031283132879607,0.6109375,0.22719825640809993,0.22525495290756226,-0.04837820678949356,0.9681164622306824,0.3014618456363678,0.3846115469932556,0.4252220392227173,0.33523958921432495,-0.002223045565187931,1.2494863271713257,0.5127164721488953,0.37322962284088135,0.5172739624977112
74,20.82426097432405,0.8909375,-0.21645629758149926,0.0,0.0,0.9343138337135315,0.5278754234313965,0.46294501423835754,0.485336571931839,0.0,0.0,0.8995819687843323,0.45005255937576294,0.4158886671066284,0.47858601808547974
75,0.1656355678737072,0.658125,0.2311453004281355,0.23492668569087982,-0.14810970425605774,1.1020030975341797,0.49690648913383484,0.45399996638298035,0.5596451759338379,0.38925695419311523,-0.10342712700366974,0.8833954334259033,0.39220163226127625,0.3926891088485718,0.50033038854599
76,0.06935250619686797,0.8415625,0.5340108288963048,0.0,0.0,1.023205041885376,0.5525723099708557,0.5026873350143433,0.5620584487915039,0.0,0.0,0.9474966526031494,0.44479265809059143,0.3975396156311035,0.5167964696884155
77,0.21603993613188424,0.66625,0.5301170352251032,0.18123294413089752,-0.1847040355205536,1.4912819862365723,0.28947263956069946,0.5493209958076477,0.41769930720329285,0.3547677993774414,-0.05637229233980179,0.6708551645278931,0.33453965187072754,0.3747688829898834,0.48198559880256653
78,0.31345698680184125,0.7696875,0.25163927546794584,0.0,0.0,0.837435781955719,0.39227044582366943,0.4053739905357361,0.4892861247062683,0.0,0.0,0.6513652801513672,0.3377058506011963,0.3561212420463562,0.45321962237358093
79,0.19580007322902065,0.6303124999999999,0.5489820337574602,0.19731003046035767,-0.1037612184882164,0.6774448752403259,0.40182971954345703,0.3667828142642975,0.49565812945365906,0.21551668643951416,-0.03638569265604019,0.6374635696411133,0.37774768471717834,0.4048139452934265,0.4692639112472534
80,800.9229643401721,0.79,0.33497022299888685,0.0,0.0,1.1414486169815063,0.409294992685318,0.3416484594345093,0.4919658601284027,0.0,0.0,0.6008829474449158,0.3364794850349426,0.42479151487350464,0.4463529884815216
81,0.09578335041527922,0.559375,0.22997048592876923,0.245162233710289,-0.03580119460821152,0.7272629737854004,0.3912472128868103,0.41179004311561584,0.46204882860183716,0.23276890814304352,-0.041810985654592514,1.443730354309082,0.5878390073776245,0.3227808177471161,0.5329733490943909
82,0.1242457065679512,0.86,0.48603354711779245,0.0,0.0,1.316821575164795,0.3512532711029053,0.4547926187515259,0.5016409754753113,0.0,0.0,1.0988532304763794,0.25654998421669006,0.5182241201400757,0.3631850779056549
83,0.16403198118856227,0.7790625,0.5073501271254324,0.22491300106048584,-0.07821273058652878,1.4793137311935425,0.471792608499527,0.29423946142196655,0.5363432765007019,0.22055286169052124,-0.10437452048063278,1.7084702253341675,0.389226496219635,0.5268579125404358,0.42760539054870605
84,7.547867814182294,0.7821874999999999,0.07864286526639738,0.0,0.0,0.8989167809486389,0.47049984335899353,0.4722954332828522,0.5016579627990723,0.0,0.0,0.8841589689254761,0.4094262719154358,0.3907601237297058,0.46772924065589905
85,0.3029204204185251,0.8053125000000001,0.15776200156467587,0.2819373607635498,-0.1136225014925003,1.3844377994537354,0.5273141860961914,0.34336739778518677,0.5367940664291382,0.2246219515800476,-0.04146759957075119,1.3971917629241943,0.3651975393295288,0.4718039035797119,0.5095208883285522
86,0.030380327051336108,0.71875,0.7325762289913248,0.0,0.0,0.7718676328659058,0.4354383945465088,0.3745776414871216,0.46126243472099304,0.0,0.0,1.1634994745254517,0.41661688685417175,0.4680853486061096,0.48542308807373047
87,12.358711303759089,0.7559374999999999,0.13755383587624884,0.18776029348373413,-0.14340828359127045,0.7953992486000061,0.45004498958587646,0.4394175112247467,0.5479048490524292,0.21445614099502563,-0.0069762468338012695,0.8961869478225708,0.5077225565910339,0.34657466411590576,0.5536518096923828
88,0.8964370939702608,0.6146874999999999,-0.020206838687495694,0.0,0.0,0.9001866579055786,0.5602270364761353,0.33899062871932983,0.5536158084869385,0.0,0.0,0.6992083191871643,0.35763639211654663,0.42047354578971863,0.5288698673248291
89,0.052672262027923744,0.6340625,0.5190135142368151,0.212903693318367,-0.10882667452096939,0.8644949793815613,0.5237547159194946,0.39037996530532837,0.5205582976341248,0.20851656794548035,-0.07502728700637817,0.8517369031906128,0.5259476900100708,0.41337743401527405,0.5088338851928711
90,0.05573046211394832,0.3090625,0.19551087092797223,0.0,0.0,0.7457659840583801,0.31516456604003906,0.4032048285007477,0.45188668370246887,0.0,0.0,0.8573470711708069,0.3771611452102661,0.2748221158981323,0.4764164984226227
91,4.4659358675105505,0.7840624999999999,0.15356900208017565,0.2260601967573166,-0.10648054629564285,1.37979257106781,0.612282395362854,0.31078770756721497,0.5943177938461304,0.2363480031490326,-0.11724735051393509,1.0265828371047974,0.44609326124191284,0.4573778510093689,0.5606076717376709
92,0.8517933540046968,0.7843749999999999,-0.1489050662512716,0.0,0.0,0.6686195135116577,0.2896314263343811,0.40290728211402893,0.4060867428779602,0.0,0.0,0.5975204706192017,0.3076046109199524,0.42908066511154175,0.4997975826263428
93,4.013972424254322,0.7434375,0.22245385522940503,0.217026948928833,-0.02322622761130333,0.803866446018219,0.4103207588195801,0.3148672878742218,0.4690774977207184,0.2203892320394516,-0.10470297932624817,0.8500511050224304,0.4584723114967346,0.36258596181869507,0.5473196506500244
94,95.93079316001408,0.8696874999999998,0.16330798670703306,0.0,0.0,0.7971343398094177,0.33341848850250244,0.4650859832763672,0.43846023082733154,0.0,0.0,0.9368384480476379,0.44029244780540466,0.3443526029586792,0.5153830647468567
95,16.36133166257229,0.6993750000000001,0.2389818607407669,0.30383750796318054,-0.11676794290542603,0.6636143326759338,0.32510435581207275,0.422435462474823,0.4660322964191437,0.15381349623203278,0.03646940737962723,0.8567519783973694,0.59865802526474,0.43459227681159973,0.5474419593811035
96,0.8217720400507599,0.7153125000000001,0.26494284382375394,0.0,0.0,0.7810083627700806,0.3874969482421875,0.4058123528957367,0.4872487485408783,0.0,0.0,0.8258417844772339,0.4174720048904419,0.31300240755081177,0.5022411346435547
97,0.522306981056747,0.6525000000000001,0.018759086813299526,0.2977136969566345,-0.15579432249069214,0.7396146059036255,0.3909398317337036,0.37177932262420654,0.5044447183609009,0.16550162434577942,-0.05599081143736839,0.851368248462677,0.39841991662979126,0.2832868695259094,0.5105003714561462
98,0.07156736803212471,0.724375,0.6549139774023048,0.0,0.0,1.0524190664291382,0.5234471559524536,0.4752240478992462,0.48029884696006775,0.0,0.0,0.7642886638641357,0.35016798973083496,0.455730140209198,0.37535250186920166
99,1.946444444904476,0.7196875,0.5383433766175042,0.2311631739139557,-0.1169934943318367,0.8263402581214905,0.37692248821258545,0.31437236070632935,0.514193058013916,0.2253788709640503,-0.06406562775373459,0.6934735178947449,0.4337542653083801,0.3426501154899597,0.535309374332428
100,762.1640145264099,0.7671875,-0.09222711056058434,0.0,0.0,0.933159589767456,0.5221933126449585,0.33798202872276306,0.6024104952812195,0.0,0.0,0.5592984557151794,0.28434890508651733,0.399818480014801,0.404573917388916
101,10.338889382043394,0.768125,-0.22741729961831075,0.23873092234134674,-0.14474397897720337,1.0754938125610352,0.2723143696784973,0.4143718183040619,0.4528461992740631,0.1904156357049942,-0.07652213424444199,0.5625817179679871,0.3266559839248657,0.3707410395145416,0.4549652934074402
102,0.13585731860043246,0.6159375,0.434081139699347,0.0,0.0,0.660485029220581,0.5059929490089417,0.46451354026794434,0.5421139597892761,0.0,0.0,0.8688486814498901,0.36277663707733154,0.4566258192062378,0.46686023473739624
103,0.3730786613972837,0.7771874999999999,0.3394667433755595,0.21625402569770813,-0.14467190206050873,0.6369225382804871,0.5016293525695801,0.4223174750804901,0.4519476592540741,0.20947502553462982,-0.018010595813393593,0.5639379620552063,0.3090614676475525,0.34599921107292175,0.45402491092681885
104,0.11415274508748186,0.525625,0.2276886269415245,0.0,0.0,1.7068299055099487,0.4417836666107178,0.18259550631046295,0.5384766459465027,0.0,0.0,0.6542306542396545,0.3596777319908142,0.3934197723865509,0.4706674814224243
105,0.23146804612700747,0.8371875,0.43890951577748616,0.33405601978302,0.0011472292244434357,0.6049211621284485,0.31251639127731323,0.387154221534729,0.44931861758232117,0.14084984362125397,-0.1418662965297699,0.8814103603363037,0.38751259446144104,0.4344547390937805,0.4891330599784851
106,0.11215233350259042,0.67625,0.416878536362978,0.0,0.0,0.7587974071502686,0.5272866487503052,0.35092806816101074,0.5298759937286377,0.0,0.0,0.6573271751403809,0.3823910057544708,0.4488696753978729,0.47576475143432617
107,0.27522026638805963,0.6984375,0.27313762102182026,0.31288766860961914,-0.10731206089258194,0.9189963936805725,0.40461093187332153,0.28690433502197266,0.4263678789138794,0.1566687375307083,-0.04771936684846878,0.925338625907898,0.3901907205581665,0.3798066973686218,0.43809694051742554
108,2.656583456151883,0.680625,0.12710987414115113,0.0,0.0,1.0436586141586304,0.46405309438705444,0.26621919870376587,0.5176212191581726,0.0,0.0,0.6913041472434998,0.33294907212257385,0.4187639355659485,0.4750741124153137
109,0.690675775289349,0.6440625000000001,-0.035191602751856815,0.3347722589969635,-0.1065327376127243,1.0350229740142822,0.389875590801239,0.2529132068157196,0.45423102378845215,0.14033007621765137,-0.15025532245635986,0.6794860363006592,0.3414420783519745,0.42864978313446045,0.4919273555278778
110,0.23318848164850792,0.8099999999999999,0.5033186688961356,0.0,0.0,0.8413134813308716,0.5561169385910034,0.24611753225326538,0.5166761875152588,0.0,0.0,0.5815449953079224,0.4204655885696411,0.33941513299942017,0.5390936732292175
