episode,avg_crb,avg_pd,avg_reward,eval_avg_crb,eval_avg_pd,eval_avg_reward,eval_std_crb,eval_std_pd,eval_std_reward,uav_1/actor_grad_norm,uav_1/actor_loss,uav_1/critic_grad_norm,uav_1/critic_loss,uav_1/reward_mean,uav_1/reward_std,uav_2/actor_grad_norm,uav_2/actor_loss,uav_2/critic_grad_norm,uav_2/critic_loss,uav_2/reward_mean,uav_2/reward_std
11,0.01144395221906118,0.9272499999999999,1.1877348206174971,,,,,,,0.060823291540145874,-0.2854374051094055,0.9547353982925415,0.38001617789268494,0.46238312125205994,0.6117175817489624,0.08980811387300491,-0.33414003252983093,0.5724132061004639,0.333829402923584,0.4161164462566376,0.5756285786628723
12,0.8266509603444784,0.687,0.19144394668881234,,,,,,,0.06626802682876587,-0.3029346168041229,0.8683330416679382,0.29801058769226074,0.4465254545211792,0.5646070241928101,0.0868726372718811,-0.3425538241863251,0.318225234746933,0.3987647294998169,0.32928699254989624,0.6509666442871094
13,0.0890190940808665,0.7522500000000001,0.6682204224107953,,,,,,,0.07289951294660568,-0.3320949673652649,0.7141061425209045,0.42496052384376526,0.40090838074684143,0.6958746910095215,0.10527267307043076,-0.3820081055164337,0.49813112616539,0.3904140591621399,0.4059300124645233,0.6486294269561768
14,0.04535307547919697,0.757,0.594537716490787,,,,,,,0.07151404768228531,-0.3978833854198456,0.653430163860321,0.3635255694389343,0.47520118951797485,0.6306269764900208,0.12603236734867096,-0.4289270043373108,0.5986081957817078,0.36644989252090454,0.491569459438324,0.6154659986495972
15,0.6151780052620083,0.60625,0.35647548760638037,,,,,,,0.07236255705356598,-0.38577353954315186,0.5544323325157166,0.30673038959503174,0.4373028874397278,0.5976403951644897,0.11850439757108688,-0.4284903407096863,0.22914451360702515,0.4113292098045349,0.32862424850463867,0.6774280667304993
16,0.9299405778560089,0.8085000000000001,0.28024164121548817,,,,,,,0.08048049360513687,-0.4236775040626526,0.3033525049686432,0.3195488452911377,0.4053605794906616,0.609218418598175,0.12048621475696564,-0.440421998500824,0.6786565184593201,0.2975599765777588,0.5291516184806824,0.5680264234542847
17,0.21585792659530698,0.525,0.3141770657662084,,,,,,,0.07763446867465973,-0.44650793075561523,0.36847466230392456,0.3587002158164978,0.4101603627204895,0.6675281524658203,0.1233973577618599,-0.4866289496421814,0.36199310421943665,0.24941372871398926,0.4648098945617676,0.5377740859985352
18,0.043934108663724464,0.50475,0.3186184554239934,,,,,,,0.09232506901025772,-0.4600386917591095,0.4236711859703064,0.269717812538147,0.33098283410072327,0.534577488899231,0.12804198265075684,-0.5093048214912415,0.2246597856283188,0.22793057560920715,0.3978039622306824,0.5095847249031067
19,0.07979395145263858,0.47725000000000006,0.3070726391950041,,,,,,,0.07932872325181961,-0.49123239517211914,0.38153424859046936,0.26309168338775635,0.36717748641967773,0.5619476437568665,0.13469141721725464,-0.5116434097290039,0.49586230516433716,0.356675922870636,0.30294069647789,0.6251204013824463
20,2.712061806015104,0.5525,0.051919733213394395,1687.175143485148,0.87059,0.44422838834462464,3069.285863449782,0.03197505903043812,0.2174603442863413,0.08498324453830719,-0.5091118216514587,0.2082061618566513,0.22882553935050964,0.4342644214630127,0.5335700511932373,0.1641598492860794,-0.5570361614227295,0.278398722410202,0.3724033832550049,0.417877197265625,0.6492690443992615
21,4.274136636386314,0.6945,0.14394819347848078,,,,,,,0.09179213643074036,-0.49294334650039673,0.44902926683425903,0.23600424826145172,0.3547002077102661,0.5524231195449829,0.1498955488204956,-0.5411398410797119,0.5755306482315063,0.294181227684021,0.3128979206085205,0.5484461188316345
22,0.04309105702753865,0.47100000000000003,0.2988583358869203,,,,,,,0.0814535990357399,-0.48324742913246155,0.662128210067749,0.27029481530189514,0.31471967697143555,0.5550713539123535,0.15494602918624878,-0.5467183589935303,0.6252112984657288,0.34887853264808655,0.30095037817955017,0.6052627563476562
23,20.405463160753367,0.7209999999999998,0.5099371997327862,,,,,,,0.08553887903690338,-0.5135366916656494,0.5558692812919617,0.2389167845249176,0.34166219830513,0.563409149646759,0.15577764809131622,-0.5628641247749329,0.23169772326946259,0.21025526523590088,0.5059140920639038,0.5013523697853088
24,6.335814818630203,0.88725,-0.11048173449000542,,,,,,,0.09071937948465347,-0.5200695991516113,0.2965421676635742,0.20895859599113464,0.416159451007843,0.5323925018310547,0.14196309447288513,-0.5592069625854492,0.16408617794513702,0.26921361684799194,0.4577426016330719,0.5637732744216919
25,0.08048039865874855,0.66875,0.6994283281912587,,,,,,,0.08804352581501007,-0.5264226794242859,0.4534201920032501,0.2184028923511505,0.37073373794555664,0.5315211415290833,0.13707607984542847,-0.558029294013977,0.34384334087371826,0.3239378035068512,0.38063845038414,0.5954578518867493
26,0.08019965909905177,0.89975,0.518358835493213,,,,,,,0.08490466326475143,-0.48475196957588196,0.6923445463180542,0.25802934169769287,0.29381129145622253,0.5330134034156799,0.1354907751083374,-0.5232902765274048,0.45256197452545166,0.2378649115562439,0.3072299659252167,0.5027825236320496
27,0.04902187820776268,0.56925,0.6894933355848235,,,,,,,0.08383946865797043,-0.4840930998325348,0.2627786099910736,0.1499292105436325,0.48186174035072327,0.4720554053783417,0.13943132758140564,-0.5705084204673767,0.4308291971683502,0.30755412578582764,0.36415380239486694,0.5852780938148499
28,42568.31776718061,0.50825,-0.20048168529453467,,,,,,,0.10293824970722198,-0.4377342462539673,0.42850881814956665,0.2503249943256378,0.29857900738716125,0.5599216818809509,0.11970777809619904,-0.5356625318527222,0.7042630314826965,0.2639831304550171,0.2783169746398926,0.500717282295227
29,0.06677198401848408,0.30450000000000005,0.33186884058394034,,,,,,,0.09265533089637756,-0.4921146035194397,0.5030114650726318,0.3969744145870209,0.3280180096626282,0.7093065977096558,0.10575056076049805,-0.5501988530158997,0.5140339732170105,0.3340161442756653,0.3019087612628937,0.615966796875
30,0.7716768546306674,0.8030000000000003,0.30136301967564605,,,,,,,0.08582308888435364,-0.4370073676109314,0.21235400438308716,0.24255961179733276,0.3821004331111908,0.5570158958435059,0.11470203846693039,-0.5047972798347473,0.18741214275360107,0.1745031625032425,0.4214825928211212,0.4708001911640167
31,68.31472777421219,0.77075,0.2840333717817501,,,,,,,0.08985155820846558,-0.4544166028499603,0.12823335826396942,0.2929528057575226,0.4421883821487427,0.564790666103363,0.11290011554956436,-0.5013246536254883,0.21632830798625946,0.28634291887283325,0.3523717224597931,0.5661221742630005
32,0.13394650446465567,0.8805000000000001,0.44509678067856917,,,,,,,0.09377976506948471,-0.4235926568508148,0.18901391327381134,0.1358613669872284,0.35126993060112,0.4067841172218323,0.0939909890294075,-0.4943171739578247,0.31880250573158264,0.21580906212329865,0.3042736053466797,0.49135100841522217
33,0.48078950770875145,0.52575,0.3270258487964,,,,,,,0.09016634523868561,-0.38558173179626465,0.21731124818325043,0.22466020286083221,0.345357209444046,0.5558326244354248,0.08156247437000275,-0.47530022263526917,0.14981384575366974,0.18825936317443848,0.34399130940437317,0.48231980204582214
34,0.12954018397877504,0.87775,0.49403894726288156,,,,,,,0.08771991729736328,-0.3758336901664734,0.3535667657852173,0.2582095265388489,0.24691525101661682,0.5791252851486206,0.08050203323364258,-0.4766782522201538,0.3731270432472229,0.2262004315853119,0.44353827834129333,0.5252460837364197
35,0.07495664014988052,0.4225,0.1667870949699831,,,,,,,0.08157332986593246,-0.42040422558784485,0.1534026563167572,0.1690807342529297,0.3852307200431824,0.47130778431892395,0.06826108694076538,-0.49110329151153564,0.22224359214305878,0.2266169786453247,0.4204353988170624,0.5080776214599609
36,0.23472435668029462,0.452,-0.13581925722540533,,,,,,,0.08114313334226608,-0.361436128616333,0.20102714002132416,0.18166837096214294,0.36405646800994873,0.475389689207077,0.06229435279965401,-0.4700947403907776,0.33977973461151123,0.24405330419540405,0.26043814420700073,0.5306131839752197
37,1.8659515373249649,0.92,0.14597651742489795,,,,,,,0.07798032462596893,-0.3671377897262573,0.43322649598121643,0.1759999841451645,0.4083700180053711,0.4497869312763214,0.053872041404247284,-0.462788850069046,0.3172750771045685,0.3695610761642456,0.25779303908348083,0.6883313059806824
38,0.024925418334915222,0.7944999999999999,0.7178157148970478,,,,,,,0.07885287702083588,-0.3570517301559448,0.32379668951034546,0.21654219925403595,0.3076222538948059,0.6085527539253235,0.04510088264942169,-0.4663161635398865,0.17794619500637054,0.23012253642082214,0.35486045479774475,0.5395995378494263
39,0.11002320570108408,0.48175000000000007,0.3436662412948672,,,,,,,0.07406581938266754,-0.3576011657714844,0.6484962105751038,0.1862630993127823,0.44054973125457764,0.4898284673690796,0.041012343019247055,-0.46137380599975586,0.19250962138175964,0.20488528907299042,0.3610613942146301,0.48478734493255615
40,0.778520865888287,0.8277500000000001,0.5963995341211877,1.9069639816642296,0.8059100000000001,0.42797817809684935,2.8754043283129835,0.09595838889852201,0.24550945733756313,0.0711502805352211,-0.374266117811203,0.26517513394355774,0.25609222054481506,0.31582680344581604,0.5849053263664246,0.03675659000873566,-0.4605814814567566,0.2670242190361023,0.17987322807312012,0.3734882175922394,0.4973095655441284
41,0.07428829597819808,0.8007500000000001,0.5521376602822039,,,,,,,0.06367744505405426,-0.42491790652275085,0.4639809727668762,0.1271517425775528,0.4511943459510803,0.3822566568851471,0.031334493309259415,-0.45481425523757935,0.1698189079761505,0.17502766847610474,0.34043240547180176,0.4632110595703125
42,0.09503778666296181,0.4585,0.26685486970939976,,,,,,,0.060166217386722565,-0.40621885657310486,0.2507534623146057,0.3142031133174896,0.32280048727989197,0.610232949256897,0.02929018996655941,-0.44357436895370483,0.30841562151908875,0.2473231554031372,0.36874085664749146,0.5487609505653381
43,0.27622527042774325,0.6022500000000001,-0.18016564510968247,,,,,,,0.05773758143186569,-0.4179391860961914,0.46580806374549866,0.33612722158432007,0.25676974654197693,0.6174483299255371,0.025661643594503403,-0.42998987436294556,0.20019491016864777,0.2257653772830963,0.2675513029098511,0.5462529063224792
44,0.07338510568070417,0.6835,0.3773172404537892,,,,,,,0.061288896948099136,-0.34413790702819824,0.2885362505912781,0.2635212540626526,0.30663833022117615,0.5898874998092651,0.024367133155465126,-0.441234290599823,0.1508525311946869,0.22989211976528168,0.30678799748420715,0.49655255675315857
45,0.09193499081986324,0.581,0.3950793017120208,,,,,,,0.051564447581768036,-0.4072919487953186,0.25299352407455444,0.21981211006641388,0.28891465067863464,0.5112829804420471,0.024674853309988976,-0.4677787125110626,0.25732117891311646,0.20807747542858124,0.36500394344329834,0.5051265954971313
46,186.40604386376924,0.6182500000000001,-0.021721410285346483,,,,,,,0.051467061042785645,-0.3430820405483246,0.2694205045700073,0.21622063219547272,0.25673016905784607,0.6220183968544006,0.018949298188090324,-0.4518240988254547,0.19869999587535858,0.17926354706287384,0.3395306468009949,0.4406689405441284
47,0.1788890072336152,0.387,0.05540049063859026,,,,,,,0.052762389183044434,-0.3946288228034973,0.23293717205524445,0.24959520995616913,0.272422730922699,0.5348061323165894,0.018428558483719826,-0.4332580864429474,0.26688769459724426,0.2637860178947449,0.24696972966194153,0.5302478671073914
48,2.5262204270232402,0.92275,-0.0695993388409745,,,,,,,0.04213763773441315,-0.4146292805671692,0.19828253984451294,0.3004794418811798,0.3137185573577881,0.6104958653450012,0.01716422848403454,-0.41906511783599854,0.3847869038581848,0.25359469652175903,0.37849825620651245,0.5401533842086792
49,1.0431736349785021,0.5479999999999999,0.20771249764593233,,,,,,,0.029839133843779564,-0.39106285572052,0.176573246717453,0.1563117653131485,0.2974327802658081,0.49974140524864197,0.014183327555656433,-0.49645769596099854,0.20878595113754272,0.17281970381736755,0.31211328506469727,0.4826779067516327
50,0.8099298712051533,0.71575,-0.016338100230430662,,,,,,,0.0275412630289793,-0.39481329917907715,0.23152080178260803,0.16012823581695557,0.3589240610599518,0.4311232566833496,0.012820242904126644,-0.4854641556739807,0.18128250539302826,0.25989216566085815,0.3326566517353058,0.5443753004074097
51,0.03858931862891261,0.3825,0.5220711827016814,,,,,,,0.030039673671126366,-0.3491562008857727,0.29430413246154785,0.2965817451477051,0.23310914635658264,0.5718742609024048,0.012892384082078934,-0.4895499348640442,0.22801509499549866,0.25349104404449463,0.34090542793273926,0.5712795257568359
52,0.21149353621594472,0.7232499999999998,0.20457468325317874,,,,,,,0.024282656610012054,-0.4046294391155243,0.1417495161294937,0.18734708428382874,0.32962465286254883,0.4742473065853119,0.010749664157629013,-0.45252782106399536,0.21629998087882996,0.18242695927619934,0.33693331480026245,0.46869930624961853
53,0.3269647424027103,0.9125,0.19895377237904094,,,,,,,0.02104017697274685,-0.36506524682044983,0.239543616771698,0.15825101733207703,0.3499913215637207,0.4425458610057831,0.0075316051952540874,-0.449637234210968,0.32025235891342163,0.19980713725090027,0.21604949235916138,0.5233984589576721
54,1.5585539536432913,0.7005000000000001,0.2321467718116073,,,,,,,0.016500821337103844,-0.358423113822937,0.30788880586624146,0.28489190340042114,0.2969798445701599,0.6351979970932007,0.010683833621442318,-0.5072300434112549,0.19359011948108673,0.15039381384849548,0.33284991979599,0.45989087224006653
55,1.1221178029991778,0.7585000000000001,0.43013627242467156,,,,,,,0.013230741955339909,-0.3668422996997833,0.13962127268314362,0.1770431399345398,0.2704487144947052,0.5126672983169556,0.00999517273157835,-0.4532071352005005,0.20096370577812195,0.29712527990341187,0.25501272082328796,0.614103376865387
56,0.36487279340381745,0.7679999999999998,0.28522473818165156,,,,,,,0.01606070250272751,-0.3796367049217224,0.24727308750152588,0.2272356152534485,0.31971436738967896,0.5772445797920227,0.010000688955187798,-0.46517515182495117,0.19301314651966095,0.19508212804794312,0.25660523772239685,0.4860857129096985
57,0.03842709692231025,0.53975,0.6363682647279769,,,,,,,0.013420757837593555,-0.38078561425209045,0.5530847907066345,0.22582091391086578,0.3777947425842285,0.5700727105140686,0.007648864760994911,-0.4565158486366272,0.19545219838619232,0.23633529245853424,0.3003460466861725,0.566989004611969
58,0.030975559568566215,0.90475,0.7831963875940819,,,,,,,0.009927047416567802,-0.3302207589149475,0.16623805463314056,0.2032955288887024,0.22647932171821594,0.4940910339355469,0.007156766951084137,-0.511599063873291,0.6628201603889465,0.1265569031238556,0.49442237615585327,0.40717560052871704
59,0.31913033470686814,0.71125,0.11418915744204988,,,,,,,0.010224967263638973,-0.40169450640678406,0.1602374017238617,0.17002804577350616,0.3301383852958679,0.5013968348503113,0.0059366910718381405,-0.4893761873245239,0.12560264766216278,0.16830146312713623,0.3463086783885956,0.44056060910224915
60,0.07410182671392437,0.4862499999999999,0.8559014794782505,1.2277459150073677,0.7928799999999999,0.43920792690985266,1.6168063580953267,0.1105244886891588,0.28687425840787245,0.008950895629823208,-0.42318934202194214,0.2520807683467865,0.19073288142681122,0.3097051978111267,0.4816114902496338,0.006919717416167259,-0.5298901200294495,0.227897509932518,0.20972223579883575,0.30030500888824463,0.533384382724762
61,0.09662796295522486,0.7745000000000001,0.28746093351032864,,,,,,,0.004946319852024317,-0.39964306354522705,0.21197426319122314,0.2928076386451721,0.31882473826408386,0.618010401725769,0.005336285103112459,-0.5700838565826416,0.5346669554710388,0.1240725889801979,0.510299026966095,0.3620823919773102
62,0.04127553793487399,0.5770000000000001,0.45258352813116276,,,,,,,0.008416488766670227,-0.409090131521225,0.20226095616817474,0.3095029294490814,0.3516034781932831,0.5774588584899902,0.005176234059035778,-0.520146369934082,0.21895112097263336,0.3039102256298065,0.36663955450057983,0.577052652835846
63,1.267052473791944,0.612,0.07372056144748285,,,,,,,0.009450322017073631,-0.4009176194667816,0.21258850395679474,0.17599904537200928,0.33250153064727783,0.5093176960945129,0.005969078745692968,-0.5172789096832275,0.16188882291316986,0.18336954712867737,0.35245344042778015,0.49606916308403015
64,0.0390378929005516,0.5980000000000001,0.40298149220348706,,,,,,,0.007354225963354111,-0.4473937451839447,0.19117391109466553,0.11884565651416779,0.3807637691497803,0.3817112147808075,0.006428442429751158,-0.585923969745636,0.2866247594356537,0.27300623059272766,0.3256273567676544,0.5875406861305237
65,0.25647746897292445,0.4125,-0.12411639612492988,,,,,,,0.007832079194486141,-0.4041280448436737,0.19998927414417267,0.19233238697052002,0.3010454475879669,0.5597988367080688,0.005439660511910915,-0.5708791017532349,0.29091405868530273,0.2593745291233063,0.3261767625808716,0.5615227818489075
66,0.08776341189141128,0.65675,0.414995121779841,,,,,,,0.006977585610002279,-0.3990362882614136,0.23413389921188354,0.1822967827320099,0.3024802505970001,0.5034589171409607,0.0051931277848780155,-0.5234582424163818,0.1994870901107788,0.18934862315654755,0.3073773980140686,0.5127663612365723
67,0.6085517508396014,0.9615,0.5560624972675055,,,,,,,0.009604483842849731,-0.3989033102989197,0.432658314704895,0.1921241581439972,0.2573825716972351,0.44299226999282837,0.0062643298879265785,-0.5393237471580505,0.41343432664871216,0.21747228503227234,0.4363364577293396,0.497763067483902
68,0.0455433815432559,0.9085,0.8083782342030378,,,,,,,0.008902166038751602,-0.46670839190483093,0.2720591723918915,0.13813962042331696,0.4234773516654968,0.4048639237880707,0.005485827568918467,-0.5637694597244263,0.1893807053565979,0.18137112259864807,0.37269318103790283,0.5013967156410217
69,0.1162964470308295,0.7912499999999999,0.20705236817384398,,,,,,,0.007630701642483473,-0.43508607149124146,0.6623692512512207,0.16470861434936523,0.45405101776123047,0.5023865699768066,0.0039080847054719925,-0.5736565589904785,0.11458991467952728,0.11172880977392197,0.38372868299484253,0.3853108584880829
70,0.15103251181306734,0.5995000000000001,-0.004014623194812995,,,,,,,0.006326375063508749,-0.45661234855651855,0.37498125433921814,0.24521265923976898,0.30328279733657837,0.5276666283607483,0.004273843951523304,-0.6249957084655762,0.29004040360450745,0.31577765941619873,0.41998976469039917,0.6662746071815491
71,0.76554068891729,0.82575,-0.0508582593214512,,,,,,,0.008584030903875828,-0.4222513735294342,0.3042364716529846,0.16723035275936127,0.3956775963306427,0.4108588695526123,0.0029766091611236334,-0.5906116962432861,0.11735609918832779,0.12367409467697144,0.3778720796108246,0.4239327907562256
72,0.3196775240478444,0.503,0.2597982542345853,,,,,,,0.008468314073979855,-0.4659850001335144,0.19858193397521973,0.13763141632080078,0.3841085135936737,0.4409022629261017,0.004372300114482641,-0.5466960072517395,0.18904171884059906,0.2324107587337494,0.336655855178833,0.5528356432914734
73,0.18530534099201648,0.48174999999999996,0.08925176552590865,,,,,,,0.006338406819850206,-0.4100131690502167,0.24105536937713623,0.16648179292678833,0.25225046277046204,0.5065730214118958,0.004655431490391493,-0.5956965088844299,0.5961951613426208,0.2709289789199829,0.2767985761165619,0.5452432632446289
74,0.04960530534851535,0.26375,0.2272202113236254,,,,,,,0.007871570996940136,-0.4509822428226471,0.4779961407184601,0.2175387591123581,0.2812134027481079,0.4805285930633545,0.004026475362479687,-0.5160699486732483,0.25520002841949463,0.34068647027015686,0.29917511343955994,0.7008907794952393
75,0.2532386770445991,0.3815,0.1700444723964489,,,,,,,0.0060080718249082565,-0.44653040170669556,0.2258187234401703,0.23735743761062622,0.36537933349609375,0.46967238187789917,0.00408198544755578,-0.5106725692749023,0.18034809827804565,0.17562198638916016,0.27529677748680115,0.4836576581001282
76,0.06021871743252238,0.8190000000000001,0.550175282850339,,,,,,,0.005777466576546431,-0.4549415409564972,0.1987793892621994,0.2277357131242752,0.3316437900066376,0.5348794460296631,0.003430558368563652,-0.5172044038772583,0.26515260338783264,0.266144335269928,0.2538750171661377,0.6277125477790833
77,0.05845887473466555,0.8632499999999999,0.7033823052128172,,,,,,,0.005741113796830177,-0.4151228070259094,0.2041507065296173,0.225197896361351,0.2966804504394531,0.5505791306495667,0.0028445266652852297,-0.4531797766685486,0.6115390658378601,0.2274239957332611,0.13601526618003845,0.4867798089981079
78,0.39662518450675704,0.586,-0.2532149488214959,,,,,,,0.0086529441177845,-0.3245667815208435,0.7629551291465759,0.29618147015571594,0.09611369669437408,0.522866427898407,0.0024653859436511993,-0.541427493095398,0.21972882747650146,0.14223170280456543,0.3175906240940094,0.4579930901527405
79,6.714087151763823,0.8234999999999999,0.25563092444603985,,,,,,,0.005557002499699593,-0.45761942863464355,0.3460509479045868,0.11841963976621628,0.40736615657806396,0.4258559048175812,0.0029447341803461313,-0.43327945470809937,0.21685728430747986,0.18750932812690735,0.25279125571250916,0.49367859959602356
80,2.8351197654306612,0.47225,-0.2520286120203046,0.8672486013111568,0.7964600000000001,0.4053839508459259,1.1304915112260978,0.11045034812077323,0.27886929122766585,0.004215353634208441,-0.4305332899093628,0.198055237531662,0.16368983685970306,0.3031637668609619,0.5076603889465332,0.0028315840754657984,-0.48275965452194214,0.2732999622821808,0.13986065983772278,0.33354613184928894,0.45374593138694763
81,3.074525164815666,0.48174999999999996,0.17456102252964345,,,,,,,0.006486081052571535,-0.35414162278175354,0.32744234800338745,0.19505561888217926,0.29225724935531616,0.4551447629928589,0.001604333519935608,-0.4600664973258972,0.18005739152431488,0.14320090413093567,0.2946524918079376,0.41338419914245605
82,0.14479281140454028,0.47075,0.18031745583155395,,,,,,,0.005132990423589945,-0.4399913549423218,0.30425673723220825,0.2624509036540985,0.36630481481552124,0.5523245930671692,0.0023686541244387627,-0.4291728138923645,0.23204001784324646,0.21020546555519104,0.27172523736953735,0.4586702287197113
83,32.07745484661185,0.6152500000000001,0.04143515863563081,,,,,,,0.004216949921101332,-0.4438396096229553,0.24162185192108154,0.14117740094661713,0.37203192710876465,0.4484790563583374,0.0024539572186768055,-0.37397703528404236,0.5563494563102722,0.1443301886320114,0.3121122419834137,0.38119322061538696
84,0.09364815128764936,0.51975,0.2771664469013403,,,,,,,0.005637321155518293,-0.44911259412765503,0.18883787095546722,0.15632936358451843,0.3243876099586487,0.4918383061885834,0.0019361776066944003,-0.414400577545166,0.1854407787322998,0.17547237873077393,0.26319992542266846,0.508206844329834
85,0.14615087504086832,0.42800000000000005,0.2217137609716028,,,,,,,0.005549182649701834,-0.40942108631134033,0.34118279814720154,0.16726921498775482,0.3161875605583191,0.5177256464958191,0.0026208211202174425,-0.4532775282859802,0.3372906744480133,0.18916675448417664,0.2822881042957306,0.4842291474342346
86,0.3406621126778237,0.6094999999999999,0.2990306851862551,,,,,,,0.006977587006986141,-0.3793729245662689,0.18848009407520294,0.17055147886276245,0.26113855838775635,0.4861450791358948,0.0018195667071267962,-0.4365890920162201,0.6821115612983704,0.1497155725955963,0.35641154646873474,0.4549769163131714
87,0.12042163983012111,0.7665,0.7199585337411493,,,,,,,0.005228150635957718,-0.3523038625717163,0.4800189137458801,0.16407564282417297,0.3155478537082672,0.49401119351387024,0.0015179463662207127,-0.46767762303352356,0.653130292892456,0.2671409249305725,0.33100321888923645,0.6185182929039001
88,0.70168562773763,0.4952500000000001,-0.19374288495745454,,,,,,,0.004568589385598898,-0.4209822416305542,0.1705942153930664,0.16134904325008392,0.32072553038597107,0.47377830743789673,0.002682069083675742,-0.4568765163421631,0.31160882115364075,0.14530740678310394,0.2822394073009491,0.4671807587146759
89,0.10890269756031375,0.88475,0.663268165639829,,,,,,,0.004985201172530651,-0.4038712978363037,0.19797798991203308,0.18637175858020782,0.2781255543231964,0.4748602509498596,0.0017807040130719543,-0.5895745754241943,0.3966091573238373,0.10292364656925201,0.3972431719303131,0.42559152841567993
90,1.0377449315019724,0.8072499999999999,0.08203771968575557,,,,,,,0.003897617571055889,-0.4299331307411194,0.2686675190925598,0.1426834911108017,0.33608174324035645,0.46179330348968506,0.0021721108350902796,-0.5611754059791565,0.25292137265205383,0.16771656274795532,0.28203052282333374,0.4809824526309967
91,2.9696819709290265,0.7607499999999999,0.30621959316801495,,,,,,,0.006508460268378258,-0.45767587423324585,0.11848258227109909,0.13658225536346436,0.314271479845047,0.4238867461681366,0.00204736040905118,-0.6751235723495483,0.32069292664527893,0.1698952317237854,0.3455154299736023,0.48203417658805847
92,0.07128994675721471,0.4575,0.38779744231293783,,,,,,,0.0036943634040653706,-0.4300786554813385,0.20124094188213348,0.14607404172420502,0.2744275629520416,0.484668105840683,0.0019592142198234797,-0.6120873093605042,0.16982480883598328,0.11022312194108963,0.3687949478626251,0.4060264527797699
93,2.969968131203038,0.8094999999999999,0.5410914904245445,,,,,,,0.004329091869294643,-0.39979761838912964,0.16846182942390442,0.17105256021022797,0.2947167754173279,0.4729521572589874,0.001891479711048305,-0.6910966038703918,0.14293025434017181,0.12151619046926498,0.42333531379699707,0.42912572622299194
94,0.09858544549539758,0.43074999999999997,0.13397758219201455,,,,,,,0.0031316925305873156,-0.4220959544181824,0.26513415575027466,0.1720835566520691,0.30351126194000244,0.46836405992507935,0.0019691872876137495,-0.5417484045028687,0.8036353588104248,0.3367583155632019,0.13825613260269165,0.64218670129776
