episode,bs_beamformer,uav_trajectory,jammer_beamformer
39,-2.409944326415071,-2.409944326415071,-2.409944326415071
40,-2.2768486017754896,-2.2768486017754896,-2.2768486017754896
41,-2.327622840226161,-2.327622840226161,-2.327622840226161
42,-2.041400160396604,-2.041400160396604,-2.041400160396604
43,-1.8882647669750725,-1.8882647669750725,-1.8882647669750725
44,-1.8298632480332229,-1.8298632480332229,-1.8298632480332229
45,-1.7463154997635515,-1.7463154997635515,-1.7463154997635515
46,-1.6760708653910843,-1.6760708653910843,-1.6760708653910843
47,-1.7616310014495098,-1.7616310014495098,-1.7616310014495098
48,-1.707186283432626,-1.707186283432626,-1.707186283432626
49,-1.6939836379343938,-1.6939836379343938,-1.6939836379343938
50,-1.6634667152063798,-1.6634667152063798,-1.6634667152063798
51,-1.631832517433426,-1.631832517433426,-1.631832517433426
52,-1.6484279100528778,-1.6484279100528778,-1.6484279100528778
53,-1.6284838033695257,-1.6284838033695257,-1.6284838033695257
54,-1.607065679297105,-1.607065679297105,-1.607065679297105
55,-1.6963232923233411,-1.6963232923233411,-1.6963232923233411
56,-1.6169574875553387,-1.6169574875553387,-1.6169574875553387
57,-1.5832375176122846,-1.5832375176122846,-1.5832375176122846
58,-1.618248274812148,-1.618248274812148,-1.618248274812148
59,-1.5881032899703127,-1.5881032899703127,-1.5881032899703127
60,-1.5941977353174952,-1.5941977353174952,-1.5941977353174952
61,-1.699919450608812,-1.699919450608812,-1.699919450608812
62,-1.6497554300283819,-1.6497554300283819,-1.6497554300283819
63,-1.5798021433248581,-1.5798021433248581,-1.5798021433248581
64,-1.5856095696478834,-1.5856095696478834,-1.5856095696478834
65,-1.5927233955716789,-1.5927233955716789,-1.5927233955716789
66,-1.5862547090108967,-1.5862547090108967,-1.5862547090108967
67,-1.5760598725404475,-1.5760598725404475,-1.5760598725404475
68,-1.5496021436739544,-1.5496021436739544,-1.5496021436739544
69,-1.5355877783284995,-1.5355877783284995,-1.5355877783284995
70,-1.5415462507189324,-1.5415462507189324,-1.5415462507189324
71,-1.5314396025590147,-1.5314396025590147,-1.5314396025590147
72,-1.5220610713414788,-1.5220610713414788,-1.5220610713414788
73,-1.5527341317906878,-1.5527341317906878,-1.5527341317906878
74,-1.5927120509593105,-1.5927120509593105,-1.5927120509593105
75,-1.5851172631266346,-1.5851172631266346,-1.5851172631266346
76,-1.559274953704765,-1.559274953704765,-1.559274953704765
77,-1.5427178949399967,-1.5427178949399967,-1.5427178949399967
78,-1.532643100649474,-1.532643100649474,-1.532643100649474
79,-1.5174509524107072,-1.5174509524107072,-1.5174509524107072
80,-1.5386162464439255,-1.5386162464439255,-1.5386162464439255
81,-1.5418152373365388,-1.5418152373365388,-1.5418152373365388
82,-1.5454474054617862,-1.5454474054617862,-1.5454474054617862
83,-1.5463251591528684,-1.5463251591528684,-1.5463251591528684
84,-1.5575813188649943,-1.5575813188649943,-1.5575813188649943
85,-1.5269147555339635,-1.5269147555339635,-1.5269147555339635
86,-1.5083517081281115,-1.5083517081281115,-1.5083517081281115
87,-1.5269118706120153,-1.5269118706120153,-1.5269118706120153
88,-1.507161797682663,-1.507161797682663,-1.507161797682663
89,-1.527107831031275,-1.527107831031275,-1.527107831031275
90,-1.501270995996528,-1.501270995996528,-1.501270995996528
91,-1.5175898520521027,-1.5175898520521027,-1.5175898520521027
92,-1.576753438218121,-1.576753438218121,-1.576753438218121
93,-1.5593866614391332,-1.5593866614391332,-1.5593866614391332
94,-1.5537419157676964,-1.5537419157676964,-1.5537419157676964
95,-1.7166538366326762,-1.7166538366326762,-1.7166538366326762
96,-1.5840937684168228,-1.5840937684168228,-1.5840937684168228
97,-1.556118544664223,-1.556118544664223,-1.556118544664223
98,-1.5254746993939616,-1.5254746993939616,-1.5254746993939616
99,-1.5540376697415235,-1.5540376697415235,-1.5540376697415235
100,-1.5024521074140917,-1.5024521074140917,-1.5024521074140917
