episode,agent,policy_loss,value_loss,entropy,approx_kl,grad_norm,reward_mean,reward_std
6,bs_beamformer,9.885989129543305e-08,67.42626266479492,56.76107635498047,0.0,133.12181396484374,-0.56139075756073,1.2764760255813599
6,uav_trajectory,-2.477318048477173e-08,63.43064308166504,21.279262924194335,0.0,224.6422103881836,-0.5515313148498535,1.2582194805145264
6,jammer_beamformer,2.8349459171295164e-07,55.01977405548096,56.76034812927246,0.0,133.23136215209962,-0.5610979199409485,1.2744570970535278
7,bs_beamformer,-1.0796356946229934e-07,14.953499698638916,56.75565719604492,0.0,27.076454448699952,-0.3577001094818115,1.3238822221755981
7,uav_trajectory,-3.869645297527313e-08,16.027985763549804,21.258419799804688,0.0,53.39038734436035,-0.3224206268787384,1.3056238889694214
7,jammer_beamformer,-4.237517714500427e-09,16.276293754577637,56.75259895324707,0.0,26.822891998291016,-0.37378203868865967,1.2910733222961426
8,bs_beamformer,-2.446584403514862e-07,19.746112632751466,56.7345085144043,0.0,49.886958312988284,-0.5930643081665039,1.4029967784881592
8,uav_trajectory,1.591164618730545e-07,28.058932495117187,21.230945014953612,0.0,62.8523365020752,-0.5870113372802734,1.4130624532699585
8,jammer_beamformer,-4.7078356146812436e-08,19.368203926086426,56.733164596557614,0.0,37.23868865966797,-0.5310409069061279,1.3672833442687988
9,bs_beamformer,-1.5273690223693846e-08,51.342747116088866,56.72360496520996,0.0,74.86500968933106,-0.8270590305328369,1.5885297060012817
9,uav_trajectory,-1.0384246706962585e-07,54.124787139892575,21.221548080444336,0.0,89.80304870605468,-0.8802511692047119,1.6167385578155518
9,jammer_beamformer,1.0377261787652969e-07,51.08123245239258,56.72856750488281,0.0,96.2446060180664,-0.8613533973693848,1.5646297931671143
10,bs_beamformer,-7.082708179950714e-08,40.80500526428223,56.76189270019531,0.0,57.62476692199707,-0.9929941892623901,1.6589117050170898
10,uav_trajectory,2.891756594181061e-08,51.13191184997559,21.223639488220215,0.0,78.97127151489258,-1.123354196548462,1.6957004070281982
10,jammer_beamformer,8.149072527885437e-09,55.297172927856444,56.75047912597656,0.0,74.90788345336914,-1.0434305667877197,1.6060600280761719
11,bs_beamformer,-1.1920928955078126e-08,20.696429634094237,56.816006088256835,0.0,20.003537464141846,-1.0739034414291382,1.6121864318847656
11,uav_trajectory,-1.8374994397163392e-07,38.613231086730956,21.22383098602295,0.0,69.40246810913087,-1.2908369302749634,1.661663293838501
11,jammer_beamformer,-8.819624781608582e-08,33.381236457824706,56.77671737670899,0.0,46.228386306762694,-1.1195255517959595,1.5828779935836792
12,bs_beamformer,1.7415732145309448e-08,34.2978271484375,56.81844863891602,0.0,35.29234561920166,-1.0249395370483398,1.6382982730865479
12,uav_trajectory,-1.0547228157520294e-07,23.033844184875488,21.203223037719727,0.0,35.263183212280275,-1.036325216293335,1.6094449758529663
12,jammer_beamformer,5.029141902923584e-08,23.428814125061034,56.78982658386231,0.0,44.55253868103027,-0.9836342930793762,1.67995285987854
13,bs_beamformer,-2.0451843738555908e-07,53.73810729980469,56.73815689086914,0.0,31.98707389831543,-1.121070146560669,1.6001737117767334
13,uav_trajectory,5.0361268222332003e-08,28.0359899520874,21.158035850524904,0.0,32.644510650634764,-1.124529242515564,1.629333257675171
13,jammer_beamformer,-7.59027898311615e-08,21.66015491485596,56.73358573913574,0.0,22.88439826965332,-1.0493054389953613,1.6932286024093628
14,bs_beamformer,1.918058842420578e-07,30.183962249755858,56.6163631439209,0.0,41.911262130737306,-1.2612264156341553,1.7581655979156494
14,uav_trajectory,1.3010576367378234e-07,33.66010437011719,21.09839572906494,0.0,53.199378204345706,-1.2298471927642822,1.7488329410552979
14,jammer_beamformer,4.3893232941627504e-07,56.42964477539063,56.63148384094238,0.0,70.33917236328125,-1.3362599611282349,1.7897396087646484
15,bs_beamformer,-1.782551407814026e-07,50.54978561401367,56.545019912719724,0.0,78.69880676269531,-1.4631768465042114,1.7152941226959229
15,uav_trajectory,-1.4132820069789886e-07,77.9649658203125,21.03283863067627,0.0,95.83182373046876,-1.4051940441131592,1.7199978828430176
15,jammer_beamformer,1.4742836356163026e-07,37.464209365844724,56.56731605529785,0.0,47.609914016723636,-1.3366767168045044,1.8487766981124878
16,bs_beamformer,-3.69735062122345e-08,47.603125,56.53239212036133,0.0,46.54329414367676,-1.455864429473877,1.7717180252075195
16,uav_trajectory,3.729946911334991e-08,69.83630294799805,20.974397468566895,0.0,102.46623992919922,-1.5125482082366943,1.737715482711792
16,jammer_beamformer,-2.5671906769275663e-07,76.10643463134765,56.55665740966797,0.0,97.66389389038086,-1.5997756719589233,1.8221393823623657
17,bs_beamformer,-1.5990808606147765e-07,71.93108444213867,56.49792327880859,0.0,66.81967201232911,-1.6074254512786865,1.7512434720993042
17,uav_trajectory,2.0097941160202027e-07,58.39280548095703,20.934136199951173,0.0,101.50923385620118,-1.5173426866531372,1.7648677825927734
