episode,secrecy
1,2.19692075016991
2,2.19692075016991
3,2.19692075016991
4,2.19692075016991
5,2.345357626986893
6,2.345357626986893
7,2.3640608739081794
8,2.3640608739081794
9,2.0287349145090214
10,2.0287349145090214
11,1.761104755488096
12,1.761104755488096
13,1.6735745407301617
14,1.6735745407301617
15,1.6225206731326118
16,1.6225206731326118
17,1.507406357657365
18,1.507406357657365
19,0.9479276622548208
20,0.9479276622548208
21,0.7124351166812677
22,0.7124351166812677
23,0.6959991338787554
24,0.6959991338787554
25,0.6542754005095124
26,0.6542754005095124
27,0.610391603477145
28,0.610391603477145
29,0.5105366571767747
30,0.5105366571767747
31,0.3297136099339696
32,0.3297136099339696
33,0.3101384508399615
34,0.3101384508399615
35,0.31921171833809486
36,0.31921171833809486
37,0.3341614541299392
38,0.3341614541299392
39,0.348470690006568
40,0.348470690006568
41,0.3602206656447388
42,0.3602206656447388
43,0.36983223607332655
44,0.36983223607332655
45,0.39068318243125005
46,0.39068318243125005
47,0.4104336830909541
48,0.4104336830909541
49,0.4301053741864676
50,0.4301053741864676
51,0.4771618650201497
52,0.4771618650201497
53,0.5003507225718782
54,0.5003507225718782
55,0.3440648143817435
56,0.3440648143817435
57,0.5786514480166995
58,0.5786514480166995
59,0.9096453558511157
60,0.9096453558511157
61,0.8581086731968013
62,0.8581086731968013
63,0.8063782870027342
64,0.8063782870027342
65,0.786219055390726
66,0.786219055390726
67,0.7795452514716734
68,0.7795452514716734
69,0.777669757229333
70,0.777669757229333
71,0.7807124175958182
72,0.7807124175958182
73,0.7923263752062094
74,0.7923263752062094
75,1.087451952006869
76,1.087451952006869
77,1.167002966002927
78,1.167002966002927
79,1.1461873101735316
80,1.1461873101735316
81,1.1167195983400373
82,1.1167195983400373
83,1.0643168491248287
84,1.0643168491248287
85,0.993620817970901
86,0.993620817970901
87,0.9458303028652242
88,0.9458303028652242
89,0.9252482595197364
90,0.9252482595197364
91,0.9180888933211725
92,0.9180888933211725
93,0.9154361803864185
94,0.9154361803864185
95,0.9140765448844692
96,0.9140765448844692
97,0.9133432629352393
98,0.9133432629352393
99,0.9131483748755577
100,0.9131483748755577
